Date,LOGM
2018-08-07,83.300003
2018-08-08,82.400002
2018-08-09,81.949997
2018-08-10,80.25
2018-08-13,80.900002
2018-08-14,79.699997
2018-08-15,79.650002
2018-08-16,79.300003
2018-08-17,78.900002
2018-08-20,79.18
2018-08-21,79.900002
2018-08-22,80.449997
2018-08-23,80.650002
2018-08-24,81.900002
2018-08-27,82.849998
2018-08-28,84.75
2018-08-29,86.0
2018-08-30,85.449997
2018-08-31,85.949997
2018-09-04,84.900002
2018-09-05,82.599998
2018-09-06,82.900002
2018-09-07,84.050003
2018-09-10,84.849998
2018-09-11,85.5
2018-09-12,85.699997
2018-09-13,85.800003
2018-09-14,84.949997
2018-09-17,83.300003
2018-09-18,85.150002
2018-09-19,85.699997
2018-09-20,87.400002
2018-09-21,87.449997
2018-09-24,86.75
2018-09-25,87.550003
2018-09-26,86.599998
2018-09-27,87.650002
2018-09-28,89.099998
2018-10-01,87.910004
2018-10-02,86.870003
2018-10-03,87.040001
2018-10-04,85.82
2018-10-05,83.949997
2018-10-08,82.099998
2018-10-09,82.449997
2018-10-10,80.279999
2018-10-11,80.019997
2018-10-12,82.709999
2018-10-15,79.93
2018-10-16,82.660004
2018-10-17,84.120003
2018-10-18,81.959999
2018-10-19,81.029999
2018-10-22,80.949997
2018-10-23,80.199997
2018-10-24,76.410004
2018-10-25,75.839996
2018-10-26,84.110001
2018-10-29,83.91999799999999
2018-10-30,85.050003
2018-10-31,86.120003
2018-11-01,88.75
2018-11-02,87.989998
2018-11-05,86.099998
2018-11-06,87.269997
2018-11-07,88.050003
2018-11-08,88.33000200000001
2018-11-09,84.940002
2018-11-12,83.239998
2018-11-13,83.980003
2018-11-14,82.860001
2018-11-15,87.019997
2018-11-16,87.639999
2018-11-19,85.110001
2018-11-20,84.5
2018-11-21,85.440002
2018-11-23,85.83000200000001
2018-11-26,87.209999
2018-11-27,86.769997
2018-11-28,89.019997
2018-11-29,89.870003
2018-11-30,92.230003
2018-12-03,92.709999
2018-12-04,88.400002
2018-12-06,87.809998
2018-12-07,86.75
2018-12-10,86.410004
2018-12-11,87.290001
2018-12-12,87.970001
2018-12-13,86.970001
2018-12-14,85.120003
2018-12-17,81.43
2018-12-18,82.07
2018-12-19,80.519997
2018-12-20,80.449997
2018-12-21,78.589996
2018-12-24,76.379997
2018-12-26,78.66999799999999
2018-12-27,81.120003
2018-12-28,80.18
2018-12-31,81.57
2019-01-02,81.800003
2019-01-03,79.860001
2019-01-04,81.75
2019-01-07,83.510002
2019-01-08,85.989998
2019-01-09,86.040001
2019-01-10,85.75
2019-01-11,86.699997
2019-01-14,85.209999
2019-01-15,85.970001
2019-01-16,87.389999
2019-01-17,88.709999
2019-01-18,89.760002
2019-01-22,88.989998
2019-01-23,88.879997
2019-01-24,88.809998
2019-01-25,90.93
2019-01-28,91.019997
2019-01-29,89.550003
2019-01-30,91.699997
2019-01-31,93.019997
2019-02-01,93.75
2019-02-04,93.779999
2019-02-05,95.230003
2019-02-06,95.300003
2019-02-07,92.910004
2019-02-08,93.980003
2019-02-11,94.209999
2019-02-12,96.029999
2019-02-13,96.199997
2019-02-14,95.940002
2019-02-15,82.870003
2019-02-19,83.0
2019-02-20,82.269997
2019-02-21,83.300003
2019-02-22,82.849998
2019-02-25,82.33000200000001
2019-02-26,79.489998
2019-02-27,80.650002
2019-02-28,79.440002
2019-03-01,81.489998
2019-03-04,81.800003
2019-03-05,81.610001
2019-03-06,80.040001
2019-03-07,80.650002
2019-03-08,80.0
2019-03-11,81.260002
2019-03-12,81.32
2019-03-13,81.120003
2019-03-14,81.089996
2019-03-15,81.989998
2019-03-18,81.709999
2019-03-19,81.16999799999999
2019-03-20,79.839996
2019-03-21,80.779999
2019-03-22,78.739998
2019-03-25,79.629997
2019-03-26,81.379997
2019-03-27,80.809998
2019-03-28,80.519997
2019-03-29,80.099998
2019-04-01,82.120003
2019-04-02,82.629997
2019-04-03,83.160004
2019-04-04,83.139999
2019-04-05,83.760002
2019-04-08,84.050003
2019-04-09,83.379997
2019-04-10,83.440002
2019-04-11,83.440002
2019-04-12,80.379997
2019-04-15,81.650002
2019-04-16,81.959999
2019-04-17,81.220001
2019-04-18,82.040001
2019-04-22,83.0
2019-04-23,83.629997
2019-04-24,84.199997
2019-04-25,84.290001
2019-04-26,80.989998
2019-04-29,82.68
2019-04-30,82.400002
2019-05-01,81.029999
2019-05-02,81.290001
2019-05-03,82.190002
2019-05-06,82.739998
2019-05-07,80.449997
2019-05-08,80.260002
2019-05-09,80.279999
2019-05-10,79.720001
2019-05-13,76.83000200000001
2019-05-14,77.33000200000001
2019-05-15,78.269997
2019-05-16,78.91999799999999
2019-05-17,77.209999
2019-05-20,75.349998
2019-05-21,75.25
2019-05-22,75.660004
2019-05-23,74.760002
2019-05-24,74.239998
2019-05-28,73.809998
2019-05-29,73.540001
2019-05-30,72.82
2019-05-31,71.83000200000001
2019-06-03,69.639999
2019-06-04,72.339996
2019-06-05,72.18
2019-06-06,71.529999
2019-06-07,72.050003
2019-06-10,72.139999
2019-06-11,70.779999
2019-06-12,70.800003
2019-06-13,69.949997
2019-06-14,68.910004
2019-06-17,69.91999799999999
2019-06-18,71.010002
2019-06-19,71.449997
2019-06-20,72.57
2019-06-21,71.209999
2019-06-24,71.019997
2019-06-25,70.110001
2019-06-26,72.260002
2019-06-27,73.029999
2019-06-28,73.68
2019-07-01,73.809998
2019-07-02,73.660004
2019-07-03,74.779999
2019-07-05,75.349998
2019-07-08,74.599998
2019-07-09,74.849998
2019-07-10,74.83000200000001
2019-07-11,75.410004
2019-07-12,76.18
2019-07-15,76.540001
2019-07-16,75.279999
2019-07-17,75.760002
2019-07-18,75.980003
2019-07-19,75.959999
2019-07-22,74.730003
2019-07-23,73.58000200000001
2019-07-24,73.5
2019-07-25,72.349998
2019-07-26,78.410004
2019-07-29,77.0
2019-07-30,77.199997
2019-07-31,75.970001
2019-08-01,75.16999799999999
2019-08-02,73.610001
2019-08-05,71.300003
2019-08-06,70.660004
2019-08-07,70.480003
2019-08-08,72.459999
2019-08-09,71.660004
2019-08-12,70.839996
2019-08-13,71.970001
2019-08-14,68.639999
2019-08-15,67.599998
2019-08-16,68.150002
2019-08-19,69.300003
2019-08-20,69.040001
2019-08-21,69.650002
2019-08-22,70.16999799999999
2019-08-23,69.110001
2019-08-26,68.470001
2019-08-27,67.370003
2019-08-28,66.440002
2019-08-29,67.32
2019-08-30,66.839996
2019-09-03,65.809998
2019-09-04,67.010002
2019-09-05,68.449997
2019-09-06,67.41999799999999
2019-09-09,68.059998
2019-09-10,70.0
2019-09-11,70.550003
2019-09-12,69.5
2019-09-13,68.839996
2019-09-16,69.410004
2019-09-17,69.0
2019-09-18,68.699997
2019-09-19,72.25
2019-09-20,72.540001
2019-09-23,72.010002
2019-09-24,70.370003
2019-09-25,71.150002
2019-09-26,70.75
2019-09-27,69.5
2019-09-30,70.959999
2019-10-01,68.5
2019-10-02,66.650002
2019-10-03,67.959999
2019-10-04,68.010002
2019-10-07,67.699997
2019-10-08,66.589996
2019-10-09,67.089996
2019-10-10,68.150002
2019-10-11,69.540001
2019-10-14,69.949997
2019-10-15,70.589996
2019-10-16,69.510002
2019-10-17,69.300003
2019-10-18,67.650002
2019-10-21,67.489998
2019-10-22,67.470001
2019-10-23,67.510002
2019-10-24,67.690002
2019-10-25,66.150002
2019-10-28,66.019997
2019-10-29,66.959999
2019-10-30,67.519997
2019-10-31,65.68
2019-11-01,65.82
2019-11-04,66.91999799999999
2019-11-05,70.269997
2019-11-06,69.779999
2019-11-07,69.58000200000001
2019-11-08,69.889999
2019-11-11,69.050003
2019-11-12,69.400002
2019-11-13,69.529999
2019-11-14,73.209999
2019-11-15,81.010002
2019-11-18,78.18
2019-11-19,78.980003
2019-11-20,77.239998
2019-11-21,77.059998
2019-11-22,76.900002
2019-11-25,77.739998
2019-11-26,78.190002
2019-11-27,78.620003
2019-11-29,77.980003
2019-12-02,77.379997
2019-12-03,79.800003
2019-12-04,74.339996
2019-12-05,73.639999
2019-12-06,74.040001
2019-12-09,74.16999799999999
2019-12-10,74.040001
2019-12-11,79.83000200000001
2019-12-12,80.809998
2019-12-13,82.5
2019-12-16,82.410004
2019-12-17,85.949997
2019-12-18,86.099998
2019-12-19,86.480003
2019-12-20,86.16999799999999
2019-12-23,86.33000200000001
2019-12-24,86.150002
2019-12-26,86.099998
2019-12-27,86.019997
2019-12-30,85.779999
2019-12-31,85.739998
2020-01-02,85.66999799999999
2020-01-03,85.559998
2020-01-06,86.050003
2020-01-07,86.099998
2020-01-08,85.989998
2020-01-09,85.889999
2020-01-10,86.019997
2020-01-13,86.120003
2020-01-14,86.089996
2020-01-15,85.879997
2020-01-16,86.150002
2020-01-17,86.550003
2020-01-21,86.349998
2020-01-22,86.099998
2020-01-23,86.290001
2020-01-24,86.300003
2020-01-27,86.199997
2020-01-28,86.269997
2020-01-29,86.230003
2020-01-30,86.099998
2020-01-31,85.970001
2020-02-03,85.519997
2020-02-04,85.489998
2020-02-05,85.589996
2020-02-06,85.519997
2020-02-07,85.57
2020-02-10,85.5
2020-02-11,85.470001
2020-02-12,85.550003
2020-02-13,85.43
2020-02-14,85.470001
2020-02-18,85.470001
2020-02-19,85.400002
2020-02-20,85.400002
2020-02-21,85.400002
2020-02-24,85.190002
2020-02-25,85.209999
2020-02-26,85.010002
2020-02-27,85.010002
2020-02-28,85.239998
2020-03-02,85.059998
2020-03-03,84.730003
2020-03-04,85.150002
2020-03-05,84.790001
2020-03-06,84.220001
2020-03-09,82.010002
2020-03-10,84.379997
2020-03-11,83.349998
2020-03-12,80.5
2020-03-13,81.230003
2020-03-16,71.519997
2020-03-17,78.5
2020-03-18,78.150002
2020-03-19,79.349998
2020-03-20,79.940002
2020-03-23,78.760002
2020-03-24,80.910004
2020-03-25,80.75
2020-03-26,82.339996
2020-03-27,83.589996
2020-03-30,84.550003
2020-03-31,83.279999
2020-04-01,82.900002
2020-04-02,83.459999
2020-04-03,82.970001
2020-04-06,83.639999
2020-04-07,83.93
2020-04-08,84.16999799999999
2020-04-09,84.699997
2020-04-13,84.459999
2020-04-14,84.83000200000001
2020-04-15,84.760002
2020-04-16,85.0
2020-04-17,84.989998
2020-04-20,84.519997
2020-04-21,84.519997
2020-04-22,84.629997
2020-04-23,84.730003
2020-04-24,84.809998
2020-04-27,85.010002
2020-04-28,84.889999
2020-04-29,85.050003
2020-04-30,85.459999
2020-05-01,85.349998
2020-05-04,85.309998
2020-05-05,85.209999
2020-05-06,85.260002
2020-05-07,85.349998
2020-05-08,85.190002
