Date,XEC
2011-11-15,66.529999
2011-11-16,67.300003
2011-11-17,64.449997
2011-11-18,63.68
2011-11-21,61.860001000000004
2011-11-22,61.57
2011-11-23,60.200001
2011-11-25,58.849998
2011-11-28,61.939999
2011-11-29,63.529999
2011-11-30,67.08000200000001
2011-12-01,66.709999
2011-12-02,66.5
2011-12-05,68.489998
2011-12-06,70.07
2011-12-07,70.459999
2011-12-08,67.199997
2011-12-09,68.230003
2011-12-12,66.550003
2011-12-13,63.419998
2011-12-14,60.049999
2011-12-15,60.34
2011-12-16,61.740002000000004
2011-12-19,59.799999
2011-12-20,62.360001000000004
2011-12-21,62.790001000000004
2011-12-22,63.279999
2011-12-23,63.130001
2011-12-27,63.130001
2011-12-28,61.560001
2011-12-29,62.279999
2011-12-30,61.900002
2012-01-03,65.839996
2012-01-04,63.959998999999996
2012-01-05,62.389998999999996
2012-01-06,62.040001000000004
2012-01-09,61.029999
2012-01-10,61.189999
2012-01-11,60.349998
2012-01-12,60.799999
2012-01-13,60.23
2012-01-17,61.049999
2012-01-18,60.970001
2012-01-19,59.279999
2012-01-20,57.560001
2012-01-23,59.720001
2012-01-24,58.41
2012-01-25,59.950001
2012-01-26,57.529999
2012-01-27,57.650002
2012-01-30,57.700001
2012-01-31,58.380001
2012-02-01,58.5
2012-02-02,59.77
2012-02-03,61.450001
2012-02-06,63.900002
2012-02-07,67.33000200000001
2012-02-08,67.83000200000001
2012-02-09,67.989998
2012-02-10,66.93
2012-02-13,67.139999
2012-02-14,68.779999
2012-02-15,81.589996
2012-02-16,80.959999
2012-02-17,82.779999
2012-02-21,83.599998
2012-02-22,83.730003
2012-02-23,86.400002
2012-02-24,86.410004
2012-02-27,84.300003
2012-02-28,84.040001
2012-02-29,80.66999799999999
2012-03-01,82.970001
2012-03-02,81.220001
2012-03-05,79.559998
2012-03-06,77.739998
2012-03-07,79.629997
2012-03-08,81.440002
2012-03-09,82.459999
2012-03-12,81.83000200000001
2012-03-13,81.900002
2012-03-14,79.849998
2012-03-15,80.209999
2012-03-16,81.660004
2012-03-19,81.910004
2012-03-20,79.57
2012-03-21,78.629997
2012-03-22,75.779999
2012-03-23,77.010002
2012-03-26,78.370003
2012-03-27,77.860001
2012-03-28,75.800003
2012-03-29,75.08000200000001
2012-03-30,75.470001
2012-04-02,75.800003
2012-04-03,75.75
2012-04-04,72.400002
2012-04-05,71.139999
2012-04-09,70.440002
2012-04-10,69.190002
2012-04-11,68.489998
2012-04-12,70.940002
2012-04-13,68.139999
2012-04-16,66.239998
2012-04-17,66.980003
2012-04-18,66.220001
2012-04-19,65.010002
2012-04-20,63.599998
2012-04-23,63.84
2012-04-24,65.25
2012-04-25,67.040001
2012-04-26,67.75
2012-04-27,69.110001
2012-04-30,69.110001
2012-05-01,69.449997
2012-05-02,66.900002
2012-05-03,64.730003
2012-05-04,63.470001
2012-05-07,65.239998
2012-05-08,65.639999
2012-05-09,65.809998
2012-05-10,65.279999
2012-05-11,63.34
2012-05-14,61.700001
2012-05-15,59.689999
2012-05-16,58.299999
2012-05-17,55.970001
2012-05-18,55.43
2012-05-21,58.299999
2012-05-22,56.790001000000004
2012-05-23,56.73
2012-05-24,54.209998999999996
2012-05-25,54.049999
2012-05-29,55.189999
2012-05-30,53.16
2012-05-31,53.27
2012-06-01,51.290001000000004
2012-06-04,50.200001
2012-06-05,50.75
2012-06-06,51.139998999999996
2012-06-07,50.119999
2012-06-08,49.419998
2012-06-11,48.279999
2012-06-12,49.380001
2012-06-13,46.959998999999996
2012-06-14,48.029999
2012-06-15,49.220001
2012-06-18,48.68
2012-06-19,51.43
2012-06-20,51.259997999999996
2012-06-21,49.0
2012-06-22,49.240002000000004
2012-06-25,47.259997999999996
2012-06-26,47.110001000000004
2012-06-27,49.459998999999996
2012-06-28,50.709998999999996
2012-06-29,55.119999
2012-07-02,54.369999
2012-07-03,55.98
2012-07-05,55.259997999999996
2012-07-06,53.669998
2012-07-09,53.169998
2012-07-10,52.560001
2012-07-11,52.939999
2012-07-12,51.189999
2012-07-13,52.310001
2012-07-16,53.330002
2012-07-17,57.34
2012-07-18,58.400002
2012-07-19,59.540001000000004
2012-07-20,57.040001000000004
2012-07-23,55.650002
2012-07-24,54.259997999999996
2012-07-25,53.950001
2012-07-26,55.66
2012-07-27,58.209998999999996
2012-07-30,58.41
2012-07-31,56.689999
2012-08-01,56.790001000000004
2012-08-02,54.130001
2012-08-03,55.5
2012-08-06,56.119999
2012-08-07,59.52
2012-08-08,59.689999
2012-08-09,61.27
2012-08-10,62.700001
2012-08-13,62.02
2012-08-14,62.18
2012-08-15,61.740002000000004
2012-08-16,61.720001
2012-08-17,61.419998
2012-08-20,61.369999
2012-08-21,60.299999
2012-08-22,59.439999
2012-08-23,58.0
2012-08-24,58.060001
2012-08-27,57.630001
2012-08-28,58.330002
2012-08-29,57.59
2012-08-30,56.68
2012-08-31,57.209998999999996
2012-09-04,57.580002
2012-09-05,56.59
2012-09-06,59.0
2012-09-07,60.77
2012-09-10,59.389998999999996
2012-09-11,60.52
2012-09-12,60.25
2012-09-13,61.34
2012-09-14,63.400002
2012-09-17,63.009997999999996
2012-09-18,62.389998999999996
2012-09-19,61.919998
2012-09-20,61.889998999999996
2012-09-21,61.189999
2012-09-24,60.0
2012-09-25,58.52
2012-09-26,57.82
2012-09-27,58.830002
2012-09-28,58.549999
2012-10-01,58.389998999999996
2012-10-02,59.630001
2012-10-03,58.009997999999996
2012-10-04,57.700001
2012-10-05,57.75
2012-10-08,57.220001
2012-10-09,59.200001
2012-10-10,59.41
2012-10-11,60.889998999999996
2012-10-12,60.919998
2012-10-15,60.939999
2012-10-16,62.009997999999996
2012-10-17,63.75
2012-10-18,63.740002000000004
2012-10-19,62.439999
2012-10-22,61.669998
2012-10-23,59.73
2012-10-24,58.48
2012-10-25,58.549999
2012-10-26,58.189999
2012-10-31,57.18
2012-11-01,59.240002000000004
2012-11-02,62.970001
2012-11-05,61.360001000000004
2012-11-06,63.52
2012-11-07,60.650002
2012-11-08,58.98
2012-11-09,59.060001
2012-11-12,59.73
2012-11-13,59.93
2012-11-14,60.759997999999996
2012-11-15,60.77
2012-11-16,60.73
2012-11-19,63.549999
2012-11-20,62.369999
2012-11-21,62.02
2012-11-23,63.0
2012-11-26,61.400002
2012-11-27,60.75
2012-11-28,60.25
2012-11-29,60.630001
2012-11-30,60.119999
2012-12-03,59.779999
2012-12-04,59.689999
2012-12-05,60.900002
2012-12-06,59.869999
2012-12-07,58.07
2012-12-10,57.049999
2012-12-11,56.759997999999996
2012-12-12,57.889998999999996
2012-12-13,56.720001
2012-12-14,56.259997999999996
2012-12-17,56.889998999999996
2012-12-18,58.919998
2012-12-19,58.23
2012-12-20,59.279999
2012-12-21,59.07
2012-12-24,57.25
2012-12-26,56.860001000000004
2012-12-27,57.040001000000004
2012-12-28,56.310001
2012-12-31,57.73
2013-01-02,58.25
2013-01-03,59.34
2013-01-04,60.52
2013-01-07,61.209998999999996
2013-01-08,61.139998999999996
2013-01-09,60.18
2013-01-10,61.0
2013-01-11,61.400002
2013-01-14,62.25
2013-01-15,62.849998
2013-01-16,62.75
2013-01-17,62.959998999999996
2013-01-18,63.84
2013-01-22,64.040001
2013-01-23,62.900002
2013-01-24,63.23
2013-01-25,64.0
2013-01-28,64.010002
2013-01-29,64.059998
2013-01-30,63.75
2013-01-31,63.860001000000004
2013-02-01,64.529999
2013-02-04,63.77
2013-02-05,65.099998
2013-02-06,66.300003
2013-02-07,65.959999
2013-02-08,66.599998
2013-02-11,66.75
2013-02-12,67.0
2013-02-13,67.75
2013-02-14,67.25
2013-02-15,64.949997
2013-02-19,66.949997
2013-02-20,67.33000200000001
2013-02-21,68.809998
2013-02-22,68.839996
2013-02-25,66.529999
2013-02-26,67.0
2013-02-27,68.099998
2013-02-28,67.309998
2013-03-01,65.470001
2013-03-04,63.669998
2013-03-05,64.860001
2013-03-06,65.010002
2013-03-07,67.489998
2013-03-08,70.610001
2013-03-11,71.650002
2013-03-12,72.120003
2013-03-13,74.029999
2013-03-14,76.860001
2013-03-15,78.099998
2013-03-18,78.160004
2013-03-19,76.879997
2013-03-20,75.0
2013-03-21,74.290001
2013-03-22,75.889999
2013-03-25,75.970001
2013-03-26,76.08000200000001
2013-03-27,75.739998
2013-03-28,75.440002
2013-04-01,73.559998
2013-04-02,71.529999
2013-04-03,68.849998
2013-04-04,69.720001
2013-04-05,70.889999
2013-04-08,71.66999799999999
2013-04-09,72.800003
2013-04-10,72.529999
2013-04-11,73.07
2013-04-12,72.33000200000001
2013-04-15,67.870003
2013-04-16,70.110001
2013-04-17,69.279999
2013-04-18,70.66999799999999
2013-04-19,69.889999
2013-04-22,71.239998
2013-04-23,70.620003
2013-04-24,72.379997
2013-04-25,71.980003
2013-04-26,70.720001
2013-04-29,72.690002
2013-04-30,73.18
2013-05-01,71.980003
2013-05-02,71.900002
2013-05-03,74.029999
2013-05-06,75.0
2013-05-07,72.839996
2013-05-08,72.910004
2013-05-09,71.739998
2013-05-10,70.529999
2013-05-13,70.25
2013-05-14,70.949997
2013-05-15,69.860001
2013-05-16,68.82
2013-05-17,70.639999
2013-05-20,71.529999
2013-05-21,70.550003
2013-05-22,68.760002
2013-05-23,71.620003
2013-05-24,72.309998
2013-05-28,73.540001
2013-05-29,73.120003
2013-05-30,72.589996
2013-05-31,70.139999
2013-06-03,70.120003
2013-06-04,70.870003
2013-06-05,70.760002
2013-06-06,72.589996
2013-06-07,75.150002
2013-06-10,74.75
2013-06-11,72.620003
2013-06-12,71.110001
2013-06-13,71.769997
2013-06-14,72.379997
2013-06-17,72.839996
2013-06-18,72.379997
2013-06-19,71.160004
2013-06-20,66.940002
2013-06-21,65.940002
2013-06-24,64.720001
2013-06-25,68.239998
2013-06-26,67.459999
2013-06-27,65.57
2013-06-28,64.989998
2013-07-01,66.370003
2013-07-02,67.489998
2013-07-03,67.730003
2013-07-05,69.43
2013-07-08,69.089996
2013-07-09,70.18
2013-07-10,70.400002
2013-07-11,71.279999
2013-07-12,72.33000200000001
2013-07-15,72.239998
2013-07-16,72.699997
2013-07-17,72.900002
2013-07-18,74.529999
2013-07-19,75.91999799999999
2013-07-22,74.860001
2013-07-23,75.019997
2013-07-24,74.440002
2013-07-25,75.480003
2013-07-26,75.440002
2013-07-29,75.690002
2013-07-30,75.889999
2013-07-31,76.43
2013-08-01,80.480003
2013-08-02,79.760002
2013-08-05,79.089996
2013-08-06,79.470001
2013-08-07,78.510002
2013-08-08,79.779999
2013-08-09,80.489998
2013-08-12,79.629997
2013-08-13,79.650002
2013-08-14,80.099998
2013-08-15,79.16999799999999
2013-08-16,79.959999
2013-08-19,78.449997
2013-08-20,78.889999
2013-08-21,78.839996
2013-08-22,80.779999
2013-08-23,80.809998
2013-08-26,82.309998
2013-08-27,82.870003
2013-08-28,85.629997
2013-08-29,84.75
2013-08-30,83.809998
2013-09-03,83.900002
2013-09-04,85.110001
2013-09-05,85.91999799999999
2013-09-06,85.82
2013-09-09,88.879997
2013-09-10,88.839996
2013-09-11,90.510002
2013-09-12,90.970001
2013-09-13,90.650002
2013-09-16,90.470001
2013-09-17,91.110001
2013-09-18,91.5
2013-09-19,91.629997
2013-09-20,91.410004
2013-09-23,93.269997
2013-09-24,93.879997
2013-09-25,95.230003
2013-09-26,95.790001
2013-09-27,96.300003
2013-09-30,96.400002
2013-10-01,98.959999
2013-10-02,99.57
2013-10-03,99.440002
2013-10-04,101.459999
2013-10-07,99.629997
2013-10-08,97.300003
2013-10-09,95.209999
2013-10-10,98.519997
2013-10-11,99.599998
2013-10-14,101.010002
2013-10-15,101.870003
2013-10-16,105.900002
2013-10-17,106.480003
2013-10-18,110.43
2013-10-21,108.989998
2013-10-22,106.379997
2013-10-23,102.489998
2013-10-24,105.5
2013-10-25,105.82
2013-10-28,105.25
2013-10-29,108.150002
2013-10-30,106.209999
2013-10-31,105.349998
2013-11-01,102.91999799999999
2013-11-04,106.0
2013-11-05,103.870003
2013-11-06,100.449997
2013-11-07,100.57
2013-11-08,102.660004
2013-11-11,105.099998
2013-11-12,101.260002
2013-11-13,103.139999
2013-11-14,102.730003
2013-11-15,104.290001
2013-11-18,98.0
2013-11-19,96.57
2013-11-20,96.32
2013-11-21,99.379997
2013-11-22,101.239998
2013-11-25,98.32
2013-11-26,100.57
2013-11-27,96.839996
2013-11-29,94.58000200000001
2013-12-02,98.650002
2013-12-03,98.980003
2013-12-04,99.029999
2013-12-05,98.790001
2013-12-06,95.949997
2013-12-09,94.57
2013-12-10,96.480003
2013-12-11,95.08000200000001
2013-12-12,97.139999
2013-12-13,97.470001
2013-12-16,98.800003
2013-12-17,99.889999
2013-12-18,99.540001
2013-12-19,102.599998
2013-12-20,103.800003
2013-12-23,102.910004
2013-12-24,103.449997
2013-12-26,102.66999799999999
2013-12-27,104.129997
2013-12-30,102.110001
2013-12-31,104.910004
2014-01-02,100.519997
2014-01-03,101.25
2014-01-06,99.190002
2014-01-07,100.239998
2014-01-08,100.040001
2014-01-09,96.940002
2014-01-10,95.07
2014-01-13,92.730003
2014-01-14,99.300003
2014-01-15,99.230003
2014-01-16,101.900002
2014-01-17,101.379997
2014-01-21,103.629997
2014-01-22,105.720001
2014-01-23,102.480003
2014-01-24,98.519997
2014-01-27,96.370003
2014-01-28,99.769997
2014-01-29,96.66999799999999
2014-01-30,97.730003
2014-01-31,97.980003
2014-02-03,95.290001
2014-02-04,97.279999
2014-02-05,100.029999
2014-02-06,103.050003
2014-02-07,103.760002
2014-02-10,102.720001
2014-02-11,106.75
2014-02-12,108.459999
2014-02-13,110.0
2014-02-14,109.260002
2014-02-18,112.360001
2014-02-19,111.839996
2014-02-20,113.91999799999999
2014-02-21,112.510002
2014-02-24,114.050003
2014-02-25,112.550003
2014-02-26,111.370003
2014-02-27,114.360001
2014-02-28,115.709999
2014-03-03,115.190002
2014-03-04,115.66999799999999
2014-03-05,112.91999799999999
2014-03-06,112.089996
2014-03-07,114.209999
2014-03-10,113.660004
2014-03-11,109.690002
2014-03-12,110.010002
2014-03-13,109.709999
2014-03-14,111.889999
2014-03-17,112.660004
2014-03-18,115.639999
2014-03-19,114.739998
2014-03-20,116.41999799999999
2014-03-21,119.050003
2014-03-24,115.769997
2014-03-25,115.839996
2014-03-26,114.739998
2014-03-27,116.720001
2014-03-28,119.75
2014-03-31,119.110001
2014-04-01,118.290001
2014-04-02,118.33000200000001
2014-04-03,116.699997
2014-04-04,115.769997
2014-04-07,112.32
2014-04-08,115.66999799999999
2014-04-09,117.260002
2014-04-10,114.410004
2014-04-11,113.93
2014-04-14,115.25
2014-04-15,118.110001
2014-04-16,119.0
2014-04-17,121.019997
2014-04-21,120.629997
2014-04-22,122.260002
2014-04-23,122.540001
2014-04-24,122.599998
2014-04-25,119.440002
2014-04-28,118.58000200000001
2014-04-29,120.910004
2014-04-30,119.120003
2014-05-01,118.220001
2014-05-02,118.41999799999999
2014-05-05,120.150002
2014-05-06,120.0
2014-05-07,131.320007
2014-05-08,127.290001
2014-05-09,128.330002
2014-05-12,127.660004
2014-05-13,127.940002
2014-05-14,127.66999799999999
2014-05-15,125.110001
2014-05-16,123.93
2014-05-19,125.209999
2014-05-20,124.129997
2014-05-21,129.009995
2014-05-22,128.100006
2014-05-23,126.529999
2014-05-27,128.470001
2014-05-28,129.690002
2014-05-29,130.96000700000002
2014-05-30,129.130005
2014-06-02,130.059998
2014-06-03,131.08999599999999
2014-06-04,132.520004
2014-06-05,132.720001
2014-06-06,133.860001
2014-06-09,134.179993
2014-06-10,133.66000400000001
2014-06-11,134.71000700000002
2014-06-12,135.770004
2014-06-13,138.880005
2014-06-16,139.550003
2014-06-17,139.029999
2014-06-18,139.0
2014-06-19,138.46000700000002
2014-06-20,141.309998
2014-06-23,142.100006
2014-06-24,137.259995
2014-06-25,142.600006
2014-06-26,142.580002
2014-06-27,142.800003
2014-06-30,143.46000700000002
2014-07-01,143.070007
2014-07-02,141.309998
2014-07-03,141.270004
2014-07-07,140.360001
2014-07-08,140.78999299999998
2014-07-09,144.580002
2014-07-10,142.610001
2014-07-11,139.580002
2014-07-14,142.360001
2014-07-15,138.639999
2014-07-16,143.020004
2014-07-17,139.5
2014-07-18,142.059998
2014-07-21,143.550003
2014-07-22,145.830002
2014-07-23,148.5
2014-07-24,148.770004
2014-07-25,147.96000700000002
2014-07-28,146.740005
2014-07-29,145.550003
2014-07-30,143.639999
2014-07-31,139.020004
2014-08-01,137.100006
2014-08-04,141.229996
2014-08-05,137.110001
2014-08-06,137.66000400000001
2014-08-07,134.130005
2014-08-08,138.78999299999998
2014-08-11,139.33999599999999
2014-08-12,137.179993
2014-08-13,136.130005
2014-08-14,133.220001
2014-08-15,136.550003
2014-08-18,135.509995
2014-08-19,135.240005
2014-08-20,134.919998
2014-08-21,135.050003
2014-08-22,134.940002
2014-08-25,139.139999
2014-08-26,141.380005
2014-08-27,141.449997
2014-08-28,142.970001
2014-08-29,145.16000400000001
2014-09-02,142.380005
2014-09-03,143.809998
2014-09-04,138.770004
2014-09-05,138.449997
2014-09-08,135.300003
2014-09-09,134.279999
2014-09-10,135.940002
2014-09-11,135.41000400000001
2014-09-12,134.009995
2014-09-15,135.03999299999998
2014-09-16,136.990005
2014-09-17,136.58999599999999
2014-09-18,134.130005
2014-09-19,133.570007
2014-09-22,127.800003
2014-09-23,127.949997
2014-09-24,129.100006
2014-09-25,126.269997
2014-09-26,127.459999
2014-09-29,129.229996
2014-09-30,126.529999
2014-10-01,123.790001
2014-10-02,123.160004
2014-10-03,120.82
2014-10-06,119.910004
2014-10-07,116.0
2014-10-08,117.650002
2014-10-09,113.440002
2014-10-10,112.43
2014-10-13,106.25
2014-10-14,103.879997
2014-10-15,106.949997
2014-10-16,109.739998
2014-10-17,109.139999
2014-10-20,109.93
2014-10-21,112.639999
2014-10-22,107.440002
2014-10-23,111.230003
2014-10-24,109.160004
2014-10-27,105.68
2014-10-28,110.07
2014-10-29,112.349998
2014-10-30,109.849998
2014-10-31,113.66999799999999
2014-11-03,110.410004
2014-11-04,106.199997
2014-11-05,111.489998
2014-11-06,114.800003
2014-11-07,118.339996
2014-11-10,115.879997
2014-11-11,115.900002
2014-11-12,114.550003
2014-11-13,113.949997
2014-11-14,117.559998
2014-11-17,115.199997
2014-11-18,115.099998
2014-11-19,116.160004
2014-11-20,119.589996
2014-11-21,122.160004
2014-11-24,121.790001
2014-11-25,118.269997
2014-11-26,115.599998
2014-11-28,104.949997
2014-12-01,103.760002
2014-12-02,102.900002
2014-12-03,108.16999799999999
2014-12-04,107.16999799999999
2014-12-05,104.870003
2014-12-08,99.559998
2014-12-09,103.589996
2014-12-10,99.910004
2014-12-11,98.58000200000001
2014-12-12,98.5
2014-12-15,97.769997
2014-12-16,100.940002
2014-12-17,106.82
2014-12-18,108.66999799999999
2014-12-19,113.620003
2014-12-22,111.769997
2014-12-23,113.620003
2014-12-24,111.949997
2014-12-26,110.879997
2014-12-29,110.269997
2014-12-30,107.230003
2014-12-31,106.0
2015-01-02,106.879997
2015-01-05,100.690002
2015-01-06,98.91999799999999
2015-01-07,98.08000200000001
2015-01-08,100.529999
2015-01-09,101.050003
2015-01-12,96.120003
2015-01-13,97.029999
2015-01-14,95.900002
2015-01-15,91.889999
2015-01-16,98.949997
2015-01-20,98.620003
2015-01-21,102.82
2015-01-22,102.510002
2015-01-23,100.25
2015-01-26,103.0
2015-01-27,104.110001
2015-01-28,100.790001
2015-01-29,100.639999
2015-01-30,103.199997
2015-02-02,107.410004
2015-02-03,113.400002
2015-02-04,110.110001
2015-02-05,112.290001
2015-02-06,110.089996
2015-02-09,107.91999799999999
2015-02-10,106.720001
2015-02-11,106.75
2015-02-12,110.970001
2015-02-13,112.010002
2015-02-17,112.540001
2015-02-18,113.139999
2015-02-19,117.07
2015-02-20,115.900002
2015-02-23,115.690002
2015-02-24,114.629997
2015-02-25,117.059998
2015-02-26,112.690002
2015-02-27,109.68
2015-03-02,109.849998
2015-03-03,110.690002
2015-03-04,110.050003
2015-03-05,111.099998
2015-03-06,109.440002
2015-03-09,108.199997
2015-03-10,107.370003
2015-03-11,107.75
2015-03-12,106.93
2015-03-13,106.75
2015-03-16,107.589996
2015-03-17,106.199997
2015-03-18,110.58000200000001
2015-03-19,107.230003
2015-03-20,110.620003
2015-03-23,108.720001
2015-03-24,109.900002
2015-03-25,111.58000200000001
2015-03-26,113.58000200000001
2015-03-27,112.5
2015-03-30,115.519997
2015-03-31,115.089996
2015-04-01,116.510002
2015-04-02,118.650002
2015-04-06,123.209999
2015-04-07,124.16999799999999
2015-04-08,122.120003
2015-04-09,125.82
2015-04-10,125.010002
2015-04-13,124.089996
2015-04-14,127.010002
2015-04-15,129.440002
2015-04-16,128.690002
2015-04-17,128.199997
2015-04-20,127.029999
2015-04-21,124.239998
2015-04-22,123.150002
2015-04-23,123.690002
2015-04-24,121.510002
2015-04-27,120.349998
2015-04-28,122.839996
2015-04-29,126.199997
2015-04-30,124.400002
2015-05-01,122.790001
2015-05-04,123.16999799999999
2015-05-05,119.220001
2015-05-06,119.790001
2015-05-07,118.540001
2015-05-08,118.440002
2015-05-11,115.730003
2015-05-12,117.91999799999999
2015-05-13,116.93
2015-05-14,114.82
2015-05-15,114.989998
2015-05-18,116.43
2015-05-19,114.760002
2015-05-20,116.309998
2015-05-21,119.730003
2015-05-22,118.339996
2015-05-26,116.43
2015-05-27,116.970001
2015-05-28,114.360001
2015-05-29,115.510002
2015-06-01,115.110001
2015-06-02,116.440002
2015-06-03,116.239998
2015-06-04,114.790001
2015-06-05,116.980003
2015-06-08,116.699997
2015-06-09,118.860001
2015-06-10,121.300003
2015-06-11,119.860001
2015-06-12,118.209999
2015-06-15,118.889999
2015-06-16,120.900002
2015-06-17,119.889999
2015-06-18,119.129997
2015-06-19,117.220001
2015-06-22,117.489998
2015-06-23,117.730003
2015-06-24,116.800003
2015-06-25,115.760002
2015-06-26,112.720001
2015-06-29,109.220001
2015-06-30,110.309998
2015-07-01,108.0
2015-07-02,107.389999
2015-07-06,105.589996
2015-07-07,106.769997
2015-07-08,103.690002
2015-07-09,105.660004
2015-07-10,105.279999
2015-07-13,106.309998
2015-07-14,109.010002
2015-07-15,106.059998
2015-07-16,105.489998
2015-07-17,103.550003
2015-07-20,101.57
2015-07-21,103.160004
2015-07-22,103.620003
2015-07-23,105.120003
2015-07-24,103.199997
2015-07-27,99.949997
2015-07-28,102.389999
2015-07-29,105.800003
2015-07-30,105.769997
2015-07-31,104.120003
2015-08-03,102.400002
2015-08-04,104.339996
2015-08-05,108.120003
2015-08-06,112.849998
2015-08-07,110.910004
2015-08-10,114.879997
2015-08-11,114.57
2015-08-12,118.800003
2015-08-13,115.349998
2015-08-14,116.339996
2015-08-17,115.279999
2015-08-18,117.290001
2015-08-19,112.389999
2015-08-20,109.720001
2015-08-21,106.5
2015-08-24,98.93
2015-08-25,99.190002
2015-08-26,101.010002
2015-08-27,105.129997
2015-08-28,107.75
2015-08-31,110.510002
2015-09-01,105.610001
2015-09-02,107.970001
2015-09-03,108.190002
2015-09-04,107.279999
2015-09-08,110.57
2015-09-09,107.900002
2015-09-10,108.709999
2015-09-11,105.989998
2015-09-14,104.010002
2015-09-15,105.029999
2015-09-16,109.260002
2015-09-17,109.0
2015-09-18,103.970001
2015-09-21,103.589996
2015-09-22,103.650002
2015-09-23,101.900002
2015-09-24,102.459999
2015-09-25,101.860001
2015-09-28,97.66999799999999
2015-09-29,99.529999
2015-09-30,102.480003
2015-10-01,103.769997
2015-10-02,109.059998
2015-10-05,112.139999
2015-10-06,113.510002
2015-10-07,117.66999799999999
2015-10-08,122.199997
2015-10-09,122.57
2015-10-12,121.540001
2015-10-13,118.730003
2015-10-14,120.0
2015-10-15,121.879997
2015-10-16,122.959999
2015-10-19,116.529999
2015-10-20,115.779999
2015-10-21,114.82
2015-10-22,117.82
2015-10-23,117.029999
2015-10-26,114.150002
2015-10-27,112.989998
2015-10-28,116.529999
2015-10-29,117.809998
2015-10-30,118.059998
2015-11-02,117.300003
2015-11-03,120.720001
2015-11-04,118.599998
2015-11-05,115.940002
2015-11-06,117.760002
2015-11-09,117.349998
2015-11-10,117.620003
2015-11-11,115.5
2015-11-12,112.620003
2015-11-13,112.709999
2015-11-16,117.379997
2015-11-17,116.519997
2015-11-18,118.629997
2015-11-19,115.32
2015-11-20,115.0
2015-11-23,118.58000200000001
2015-11-24,122.029999
2015-11-25,120.699997
2015-11-27,118.029999
2015-11-30,119.019997
2015-12-01,122.290001
2015-12-02,115.870003
2015-12-03,115.370003
2015-12-04,113.800003
2015-12-07,105.970001
2015-12-08,104.910004
2015-12-09,104.18
2015-12-10,106.41999799999999
2015-12-11,101.370003
2015-12-14,102.190002
2015-12-15,105.089996
2015-12-16,100.559998
2015-12-17,95.739998
2015-12-18,90.82
2015-12-21,86.18
2015-12-22,85.269997
2015-12-23,92.279999
2015-12-24,91.599998
2015-12-28,89.300003
2015-12-29,90.449997
2015-12-30,89.510002
2015-12-31,89.379997
2016-01-04,90.0
2016-01-05,90.58000200000001
2016-01-06,85.040001
2016-01-07,81.860001
2016-01-08,82.32
2016-01-11,80.739998
2016-01-12,80.07
2016-01-13,80.089996
2016-01-14,84.959999
2016-01-15,84.32
2016-01-19,81.190002
2016-01-20,77.660004
2016-01-21,80.470001
2016-01-22,84.370003
2016-01-25,75.599998
2016-01-26,81.370003
2016-01-27,84.519997
2016-01-28,88.879997
2016-01-29,93.0
2016-02-01,87.230003
2016-02-02,84.389999
2016-02-03,89.559998
2016-02-04,88.66999799999999
2016-02-05,84.870003
2016-02-08,85.410004
2016-02-09,81.949997
2016-02-10,83.370003
2016-02-11,81.160004
2016-02-12,84.66999799999999
2016-02-16,84.279999
2016-02-17,84.690002
2016-02-18,82.599998
2016-02-19,85.58000200000001
2016-02-22,87.900002
2016-02-23,86.269997
2016-02-24,84.879997
2016-02-25,84.529999
2016-02-26,85.58000200000001
2016-02-29,84.029999
2016-03-01,85.959999
2016-03-02,89.860001
2016-03-03,88.089996
2016-03-04,90.650002
2016-03-07,95.470001
2016-03-08,90.739998
2016-03-09,92.699997
2016-03-10,91.690002
2016-03-11,94.470001
2016-03-14,94.43
2016-03-15,95.629997
2016-03-16,97.25
2016-03-17,98.139999
2016-03-18,98.620003
2016-03-21,96.870003
2016-03-22,97.33000200000001
2016-03-23,94.470001
2016-03-24,95.620003
2016-03-28,95.449997
2016-03-29,96.75
2016-03-30,96.559998
2016-03-31,97.269997
2016-04-01,97.760002
2016-04-04,94.769997
2016-04-05,94.93
2016-04-06,98.41999799999999
2016-04-07,99.010002
2016-04-08,101.599998
2016-04-11,102.91999799999999
2016-04-12,107.040001
2016-04-13,106.309998
2016-04-14,107.91999799999999
2016-04-15,105.18
2016-04-18,107.709999
2016-04-19,108.0
2016-04-20,109.279999
2016-04-21,106.82
2016-04-22,108.779999
2016-04-25,106.190002
2016-04-26,111.260002
2016-04-27,112.57
2016-04-28,109.82
2016-04-29,108.879997
2016-05-02,110.349998
2016-05-03,105.370003
2016-05-04,106.150002
2016-05-05,113.68
2016-05-06,110.190002
2016-05-09,110.459999
2016-05-10,113.190002
2016-05-11,114.449997
2016-05-12,115.339996
2016-05-13,113.970001
2016-05-16,116.43
2016-05-17,116.33000200000001
2016-05-18,116.120003
2016-05-19,115.41999799999999
2016-05-20,117.339996
2016-05-23,117.269997
2016-05-24,117.519997
2016-05-25,118.389999
2016-05-26,118.540001
2016-05-27,117.849998
2016-05-31,116.279999
2016-06-01,115.889999
2016-06-02,117.230003
2016-06-03,115.91999799999999
2016-06-06,117.529999
2016-06-07,121.540001
2016-06-08,121.58000200000001
2016-06-09,120.33000200000001
2016-06-10,114.66999799999999
2016-06-13,113.589996
