Date,CACH
2000-07-21,2.04501
2000-07-24,
2000-07-25,2.18546
2000-07-26,2.04501
2000-07-27,1.88595
2000-07-28,1.8690200000000001
2000-07-31,1.6575
2000-08-01,1.81572
2000-08-02,1.83349
2000-08-03,
2000-08-04,2.04501
2000-08-07,2.00948
2000-08-08,2.11524
2000-08-09,2.04501
2000-08-10,1.9739400000000002
2000-08-11,1.83349
2000-08-14,1.83349
2000-08-15,2.02724
2000-08-16,2.09747
2000-08-17,2.25654
2000-08-18,2.15077
2000-08-21,2.04501
2000-08-22,2.04501
2000-08-23,2.02724
2000-08-24,2.00948
2000-08-25,1.83349
2000-08-28,2.04501
2000-08-29,1.9739400000000002
2000-08-30,1.83349
2000-08-31,2.00948
2000-09-01,1.83349
2000-09-05,1.8684599999999998
2000-09-06,1.83349
2000-09-07,1.88595
2000-09-08,
2000-09-11,
2000-09-12,
2000-09-13,1.76242
2000-09-14,1.69219
2000-09-15,1.76242
2000-09-18,1.6575
2000-09-19,1.76242
2000-09-20,
2000-09-21,1.72773
2000-09-22,1.69219
2000-09-25,1.69219
2000-09-26,1.67442
2000-09-27,1.62196
2000-09-28,
2000-09-29,1.5508899999999999
2000-10-02,
2000-10-03,
2000-10-04,1.4629
2000-10-05,1.5508899999999999
2000-10-06,1.49843
2000-10-09,1.5508899999999999
2000-10-10,1.53397
2000-10-11,1.5508899999999999
2000-10-12,1.58643
2000-10-13,1.58643
2000-10-16,1.9739400000000002
2000-10-17,1.9037099999999998
2000-10-18,
2000-10-19,1.69219
2000-10-20,1.9739400000000002
2000-10-23,
2000-10-24,1.83349
2000-10-25,1.76242
2000-10-26,
2000-10-27,1.76242
2000-10-30,1.83349
2000-10-31,
2000-11-01,
2000-11-02,1.8504099999999999
2000-11-03,
2000-11-06,
2000-11-07,1.83349
2000-11-08,1.9037099999999998
2000-11-09,
2000-11-10,1.83349
2000-11-13,1.83349
2000-11-14,1.79795
2000-11-15,
2000-11-16,1.76242
2000-11-17,1.83349
2000-11-20,
2000-11-21,1.76242
2000-11-22,1.76242
2000-11-24,1.83349
2000-11-27,
2000-11-28,1.69219
2000-11-29,1.6388900000000002
2000-11-30,1.58643
2000-12-01,1.3393700000000002
2000-12-04,1.4806700000000002
2000-12-05,1.3046799999999998
2000-12-06,1.35714
2000-12-07,1.32245
2000-12-08,1.4806700000000002
2000-12-11,1.3749
2000-12-12,
2000-12-13,1.41044
2000-12-14,1.39267
2000-12-15,1.39267
2000-12-18,1.3393700000000002
2000-12-19,1.3046799999999998
2000-12-20,1.1633799999999999
2000-12-21,1.18115
2000-12-22,1.18115
2000-12-26,1.02293
2000-12-27,1.0931600000000001
2000-12-28,1.3393700000000002
2000-12-29,1.69219
2001-01-02,1.62168
2001-01-03,1.6571599999999997
2001-01-04,1.62168
2001-01-05,1.6571599999999997
2001-01-08,1.62168
2001-01-09,1.62168
2001-01-10,1.62168
2001-01-11,1.83326
2001-01-12,1.83326
2001-01-16,1.7096799999999999
2001-01-17,1.7096799999999999
2001-01-18,1.7096799999999999
2001-01-19,1.97422
2001-01-22,1.97422
2001-01-23,1.9037099999999998
2001-01-24,1.9739400000000002
2001-01-25,2.04473
2001-01-26,2.09775
2001-01-29,2.25625
2001-01-30,2.3267599999999997
2001-01-31,2.221
2001-02-01,2.22123
2001-02-02,2.3973299999999997
2001-02-05,2.7498099999999996
2001-02-06,2.7498099999999996
2001-02-07,2.64433
2001-02-08,2.82032
2001-02-09,2.4062900000000003
2001-02-12,2.50326
2001-02-13,2.18546
2001-02-14,2.18575
2001-02-15,2.13272
2001-02-16,2.25625
2001-02-20,2.25625
2001-02-21,2.25625
2001-02-22,2.08027
2001-02-23,2.02724
2001-02-26,2.04501
2001-02-27,1.9037099999999998
2001-02-28,2.25625
2001-03-01,2.53829
2001-03-02,2.82032
2001-03-05,2.71484
2001-03-06,2.3267599999999997
2001-03-07,2.25625
2001-03-08,2.53829
2001-03-09,2.53829
2001-03-12,2.53829
2001-03-13,2.48526
2001-03-14,2.3973299999999997
2001-03-15,2.3973299999999997
2001-03-16,2.43281
2001-03-19,2.3267599999999997
2001-03-20,2.3267599999999997
2001-03-21,2.25625
2001-03-22,2.25625
2001-03-23,2.25654
2001-03-26,2.25625
2001-03-27,2.25625
2001-03-28,2.3267599999999997
2001-03-29,2.3267599999999997
2001-03-30,2.3267599999999997
2001-04-02,2.25625
2001-04-03,2.1152900000000003
2001-04-04,1.97422
2001-04-05,2.04473
2001-04-06,2.1152900000000003
2001-04-09,2.17193
2001-04-10,2.03063
2001-04-11,2.1717
2001-04-12,2.19985
2001-04-16,2.19477
2001-04-17,2.19477
2001-04-18,2.19477
2001-04-19,2.19985
2001-04-20,2.25654
2001-04-23,2.25625
2001-04-24,2.25625
2001-04-25,2.25625
2001-04-26,2.19985
2001-04-27,2.20549
2001-04-30,2.25625
2001-05-01,2.1495900000000003
2001-05-02,2.03063
2001-05-03,2.03063
2001-05-04,2.03063
2001-05-07,2.19985
2001-05-08,2.0864700000000003
2001-05-09,2.0864700000000003
2001-05-10,2.34092
2001-05-11,2.20549
2001-05-14,2.25625
2001-05-15,2.35784
2001-05-16,2.25625
2001-05-17,2.25625
2001-05-18,2.1717
2001-05-21,2.22185
2001-05-22,2.22185
2001-05-23,2.03571
2001-05-24,2.19985
2001-05-25,2.19985
2001-05-29,2.19985
2001-05-30,2.19985
2001-05-31,2.19985
2001-06-01,2.1823599999999996
2001-06-04,2.17678
2001-06-05,2.19985
2001-06-06,2.22749
2001-06-07,2.19985
2001-06-08,2.2844599999999997
2001-06-11,2.34092
2001-06-12,2.42604
2001-06-13,2.53829
2001-06-14,2.53265
2001-06-15,2.5270599999999996
2001-06-18,2.4588099999999997
2001-06-19,2.4588099999999997
2001-06-20,2.4588099999999997
2001-06-21,2.25625
2001-06-22,2.2850200000000003
2001-06-25,2.2844599999999997
2001-06-26,2.26189
2001-06-27,2.56028
2001-06-28,2.25625
2001-06-29,2.25625
2001-07-02,2.20549
2001-07-03,2.20549
2001-07-05,2.20549
2001-07-06,2.37522
2001-07-09,2.48752
2001-07-10,2.42604
2001-07-11,2.3685
2001-07-12,2.3685
2001-07-13,2.53829
2001-07-16,2.1717
2001-07-17,2.34092
2001-07-18,2.34092
2001-07-19,2.34092
2001-07-20,2.34092
2001-07-23,2.34092
2001-07-24,2.34092
2001-07-25,2.34092
2001-07-26,2.3126599999999997
2001-07-27,2.3126599999999997
2001-07-30,2.25625
2001-07-31,2.22749
2001-08-01,2.34092
2001-08-02,2.25625
2001-08-03,2.1440099999999997
2001-08-06,2.1717
2001-08-07,2.1717
2001-08-08,2.1717
2001-08-09,2.1717
2001-08-10,2.1717
2001-08-13,2.25625
2001-08-14,2.34092
2001-08-15,2.26302
2001-08-16,2.26302
2001-08-17,2.33573
2001-08-20,2.20549
2001-08-21,2.20549
2001-08-22,2.20549
2001-08-23,2.20549
2001-08-24,2.25625
2001-08-27,2.20549
2001-08-28,2.23426
2001-08-29,2.25625
2001-08-30,2.22749
2001-08-31,2.25061
2001-09-04,2.21107
2001-09-05,2.23933
2001-09-06,2.25625
2001-09-07,2.26189
2001-09-10,2.10672
2001-09-17,1.97422
2001-09-18,1.7486
2001-09-19,1.7429599999999998
2001-09-20,1.7486
2001-09-21,1.7486
2001-09-24,1.7266
2001-09-25,1.7486
2001-09-26,1.80444
2001-09-27,1.81115
2001-09-28,1.83326
2001-10-01,1.80444
2001-10-02,1.80444
2001-10-03,1.97422
2001-10-04,1.9003299999999999
2001-10-05,1.80444
2001-10-08,1.80607
2001-10-09,1.7824400000000002
2001-10-10,1.7824400000000002
2001-10-11,1.7993599999999998
2001-10-12,1.92904
2001-10-15,1.8896700000000002
2001-10-16,1.92904
2001-10-17,2.08704
2001-10-18,2.14344
2001-10-19,2.14344
2001-10-22,2.14344
2001-10-23,1.97986
2001-10-24,1.97422
2001-10-25,2.0588900000000003
2001-10-26,2.0588900000000003
2001-10-29,1.97422
2001-10-30,1.97422
2001-10-31,2.03063
2001-11-01,2.03063
2001-11-02,2.03063
2001-11-05,2.03063
2001-11-06,2.08732
2001-11-07,2.08704
2001-11-08,1.94608
2001-11-09,1.97422
2001-11-12,1.94038
2001-11-13,1.86705
2001-11-14,1.86705
2001-11-15,1.9008900000000002
2001-11-16,1.9008900000000002
2001-11-19,1.9008900000000002
2001-11-20,1.89525
2001-11-21,1.89525
2001-11-23,1.89525
2001-11-26,1.89525
2001-11-27,1.89525
2001-11-28,1.89525
2001-11-29,1.9065900000000002
2001-11-30,1.9065900000000002
2001-12-03,1.89525
2001-12-04,1.89525
2001-12-05,1.97986
2001-12-06,1.97986
2001-12-07,1.97986
2001-12-10,1.97986
2001-12-11,1.92346
2001-12-12,1.92346
2001-12-13,1.94608
2001-12-14,2.00248
2001-12-17,1.9573
2001-12-18,1.9573
2001-12-19,1.95166
2001-12-20,1.95166
2001-12-21,1.95166
2001-12-24,1.95166
2001-12-26,1.97986
2001-12-27,1.9347400000000001
2001-12-28,2.03063
2001-12-31,2.1717
2002-01-02,2.30144
2002-01-03,2.51572
2002-01-04,2.51572
2002-01-07,2.52136
2002-01-08,2.75827
2002-01-09,2.7639099999999996
2002-01-10,2.88795
2002-01-11,2.59469
2002-01-14,2.73576
2002-01-15,2.74389
2002-01-16,2.82032
2002-01-17,2.93877
2002-01-18,2.9895400000000003
2002-01-22,3.8694800000000003
2002-01-23,3.66641
2002-01-24,3.52545
2002-01-25,3.41264
2002-01-28,3.38438
2002-01-29,3.2998300000000005
2002-01-30,3.36182
2002-01-31,3.3838199999999996
2002-02-01,3.4238699999999995
2002-02-04,3.4238699999999995
2002-02-05,3.4971900000000002
2002-02-06,3.46905
2002-02-07,3.3530800000000003
2002-02-08,3.41264
2002-02-11,3.31675
2002-02-12,3.0459400000000003
2002-02-13,2.97261
2002-02-14,3.0628599999999997
2002-02-15,3.0628599999999997
2002-02-19,3.0628599999999997
2002-02-20,3.0628599999999997
2002-02-21,3.0628599999999997
2002-02-22,3.0628599999999997
2002-02-25,3.0628599999999997
2002-02-26,2.96697
2002-02-27,2.85473
2002-02-28,2.90498
2002-03-01,2.8655
2002-03-04,2.82004
2002-03-05,2.82032
2002-03-06,2.87672
2002-03-07,2.82004
2002-03-08,2.92157
2002-03-11,2.84858
2002-03-12,2.82032
2002-03-13,2.88795
2002-03-14,3.58186
2002-03-15,3.63257
2002-03-18,3.61001
2002-03-19,3.65519
2002-03-20,3.65519
2002-03-21,3.65519
2002-03-22,3.66641
2002-03-25,3.90326
2002-03-26,3.87512
2002-03-27,3.9540900000000003
2002-03-28,4.47866
2002-04-01,4.04434
2002-04-02,3.91404
2002-04-03,4.02741
2002-04-04,4.1740699999999995
2002-04-05,4.1740699999999995
2002-04-08,4.15687
2002-04-09,4.23048
2002-04-10,4.31514
2002-04-11,4.354509999999999
2002-04-12,4.00485
2002-04-15,3.9992099999999997
2002-04-16,3.9767
2002-04-17,4.03311
2002-04-18,5.6409199999999995
2002-04-19,5.61249
2002-04-22,5.24579
2002-04-23,5.97907
2002-04-24,6.6278
2002-04-25,6.18749
2002-04-26,6.62718
2002-04-29,7.005610000000001
2002-04-30,6.88157
2002-05-01,6.76876
2002-05-02,6.62211
2002-05-03,6.46981
2002-05-06,6.593389999999999
2002-05-07,6.31187
2002-05-08,6.31808
2002-05-09,6.27233
2002-05-10,6.4867300000000006
2002-05-13,6.40218
2002-05-14,6.45858
2002-05-15,6.4867300000000006
2002-05-16,6.994669999999999
2002-05-17,7.050789999999999
2002-05-20,7.33283
2002-05-21,7.33283
2002-05-22,7.72203
2002-05-23,8.06611
2002-05-24,8.41577
2002-05-28,8.7427
2002-05-29,9.5778
2002-05-30,9.56093
2002-05-31,9.63985
2002-06-03,8.61917
2002-06-04,8.742980000000001
2002-06-05,8.48352
2002-06-06,8.70914
2002-06-07,8.70378
2002-06-10,9.36345
2002-06-11,9.44812
2002-06-12,9.56601
2002-06-13,9.72445
2002-06-14,9.47627
2002-06-17,9.44812
2002-06-18,8.55684
2002-06-19,8.53428
2002-06-20,8.51736
2002-06-21,8.742980000000001
2002-06-24,8.742980000000001
2002-06-25,9.13219
2002-06-26,9.250639999999999
2002-06-27,9.58344
2002-06-28,10.407
2002-07-01,9.532960000000001
2002-07-02,9.137830000000001
2002-07-03,9.30705
2002-07-05,9.7583
2002-07-08,10.2378
2002-07-09,10.2095
2002-07-10,9.701889999999999
2002-07-11,9.40294
2002-07-12,9.37468
2002-07-15,9.30141
2002-07-16,9.02502
2002-07-17,9.31827
2002-07-18,8.6014
2002-07-19,8.263589999999999
2002-07-22,8.18936
2002-07-23,8.3764
2002-07-24,8.19612
2002-07-25,8.46095
2002-07-26,8.51172
2002-07-29,8.46095
2002-07-30,8.319989999999999
2002-07-31,8.037339999999999
2002-08-01,7.327189999999999
2002-08-02,8.04355
2002-08-05,7.275860000000001
2002-08-06,7.19187
2002-08-07,7.3216
2002-08-08,6.71236
2002-08-09,6.17655
2002-08-12,5.87134
2002-08-13,5.7817099999999995
2002-08-14,5.43193
2002-08-15,5.82108
2002-08-16,6.54285
2002-08-19,7.05023
2002-08-20,6.84773
2002-08-21,7.28206
2002-08-22,7.61486
2002-08-23,7.485119999999999
2002-08-26,7.28206
2002-08-27,7.30468
2002-08-28,6.0242
2002-08-29,6.02425
2002-08-30,6.39084
2002-09-03,6.234030000000001
2002-09-04,6.035480000000001
2002-09-05,6.0073300000000005
2002-09-06,5.74222
2002-09-09,5.69704
2002-09-10,5.91144
2002-09-11,6.02984
2002-09-12,5.9452300000000005
2002-09-13,5.8719
2002-09-16,6.02984
2002-09-17,6.0073300000000005
2002-09-18,6.966239999999999
2002-09-19,7.141039999999999
2002-09-20,7.400460000000001
2002-09-23,7.67126
2002-09-24,7.29898
2002-09-25,7.27078
2002-09-26,7.21437
2002-09-27,7.72767
2002-09-30,7.581010000000001
2002-10-01,7.428719999999999
2002-10-02,6.88722
2002-10-03,7.056430000000001
2002-10-04,7.586710000000001
2002-10-07,6.71207
2002-10-08,6.29495
2002-10-09,6.75754
2002-10-10,6.599539999999999
2002-10-11,6.82545
2002-10-14,7.75593
2002-10-15,8.03796
2002-10-16,7.75023
2002-10-17,7.87997
2002-10-18,7.78408
2002-10-21,7.63178
2002-10-22,7.5979399999999995
2002-10-23,7.8235600000000005
2002-10-24,7.86874
2002-10-25,7.61486
2002-10-28,7.428719999999999
2002-10-29,7.40615
2002-10-30,7.77844
2002-10-31,7.36667
2002-11-01,7.304060000000001
2002-11-04,7.33283
2002-11-05,7.361089999999999
2002-11-06,7.18589
2002-11-07,7.27078
2002-11-08,7.135460000000001
2002-11-11,7.011310000000001
2002-11-12,7.26519
2002-11-13,7.5753699999999995
2002-11-14,7.71018
2002-11-15,7.63742
2002-11-18,8.207180000000001
2002-11-19,7.8746100000000006
2002-11-20,8.38198
2002-11-21,8.3764
2002-11-22,8.3764
2002-11-25,7.55817
2002-11-26,7.75593
2002-11-27,8.48921
2002-11-29,8.43281
2002-12-02,8.06047
2002-12-03,7.74397
2002-12-04,7.72767
2002-12-05,7.69947
2002-12-06,7.6769
2002-12-09,7.61486
2002-12-10,7.38923
2002-12-11,7.417489999999999
2002-12-12,7.411789999999999
2002-12-13,7.69952
2002-12-16,7.89125
2002-12-17,7.76123
2002-12-18,8.12251
2002-12-19,8.26297
2002-12-20,8.29766
2002-12-23,8.41526
2002-12-24,8.263589999999999
2002-12-26,8.19184
2002-12-27,8.25789
2002-12-30,8.21841
2002-12-31,7.78408
2003-01-02,8.138819999999999
2003-01-03,8.128160000000001
2003-01-06,7.868689999999999
2003-01-07,8.05488
2003-01-08,8.14508
2003-01-09,8.0097
2003-01-10,8.03226
2003-01-13,7.981560000000001
2003-01-14,7.92515
2003-01-15,7.89125
2003-01-16,7.896889999999999
2003-01-17,7.86874
2003-01-21,7.8235600000000005
2003-01-22,7.72767
2003-01-23,7.68819
2003-01-24,7.21437
2003-01-27,6.70107
2003-01-28,6.76876
2003-01-29,6.88157
2003-01-30,6.76312
2003-01-31,6.80825
2003-02-03,6.70113
2003-02-04,6.6615899999999995
2003-02-05,6.65595
2003-02-06,6.19906
2003-02-07,6.07496
2003-02-10,6.01856
2003-02-11,6.041119999999999
2003-02-12,6.39648
2003-02-13,6.43596
2003-02-14,6.12573
2003-02-18,5.96277
2003-02-19,5.97907
2003-02-20,6.10881
2003-02-21,6.38514
2003-02-24,6.16521
2003-02-25,6.10881
2003-02-26,6.07496
2003-02-27,6.0467
2003-02-28,6.0073300000000005
2003-03-03,6.09753
2003-03-04,6.14773
2003-03-05,6.0352
2003-03-06,6.02425
2003-03-07,5.84996
2003-03-10,5.84934
2003-03-11,5.80985
2003-03-12,5.8437
2003-03-13,5.916519999999999
2003-03-14,5.95651
2003-03-17,6.14829
2003-03-18,6.2047
2003-03-19,6.19906
2003-03-20,6.035480000000001
2003-03-21,6.16521
2003-03-24,6.12015
2003-03-25,6.035480000000001
2003-03-26,6.2047
2003-03-27,6.09189
2003-03-28,6.02984
2003-03-31,6.17655
2003-04-01,5.93389
2003-04-02,5.86682
2003-04-03,6.10311
2003-04-04,6.15952
2003-04-07,6.11445
2003-04-08,5.9509300000000005
2003-04-09,5.7817099999999995
2003-04-10,5.61249
2003-04-11,5.5166
2003-04-14,5.45449
2003-04-15,5.42623
2003-04-16,5.34168
2003-04-17,5.43757
2003-04-21,5.020169999999999
2003-04-22,4.7999
2003-04-23,4.89613
2003-04-24,4.74913
2003-04-25,4.73813
2003-04-28,4.619680000000001
2003-04-29,4.619680000000001
2003-04-30,4.69295
2003-05-01,4.77762
2003-05-02,5.13298
2003-05-05,5.03139
2003-05-06,5.4657800000000005
2003-05-07,5.44885
2003-05-08,5.65756
2003-05-09,5.86626
2003-05-12,5.75345
2003-05-13,5.8719
2003-05-14,5.88882
2003-05-15,5.44885
2003-05-16,5.69704
2003-05-19,5.66889
2003-05-20,5.1719
2003-05-21,4.83966
2003-05-22,5.00324
2003-05-23,5.104830000000001
2003-05-27,5.20061
2003-05-28,5.46019
2003-05-29,5.47706
2003-05-30,5.71504
2003-06-02,6.43032
2003-06-03,6.300590000000001
2003-06-04,6.76876
2003-06-05,6.69487
2003-06-06,6.6278
2003-06-09,7.04515
2003-06-10,7.22001
2003-06-11,7.84048
2003-06-12,7.61486
2003-06-13,7.34975
2003-06-16,7.423080000000001
2003-06-17,7.428719999999999
2003-06-18,7.31026
2003-06-19,7.3379
2003-06-20,7.327189999999999
2003-06-23,7.23124
2003-06-24,7.33283
2003-06-25,7.417489999999999
2003-06-26,8.184560000000001
2003-06-27,8.635810000000001
2003-06-30,9.3973
2003-07-01,9.120339999999999
2003-07-02,9.92244
2003-07-03,10.249
2003-07-07,10.7564
2003-07-08,10.6439
2003-07-09,10.8579
2003-07-10,11.1685
2003-07-11,11.2418
2003-07-14,11.2531
2003-07-15,11.1967
2003-07-16,11.1171
2003-07-17,11.0444
2003-07-18,10.8526
2003-07-21,10.7902
2003-07-22,10.8019
2003-07-23,10.8412
2003-07-24,10.8019
2003-07-25,10.9372
2003-07-28,11.1572
2003-07-29,11.2813
2003-07-30,11.7269
2003-07-31,11.5295
2003-08-01,11.5352
2003-08-04,11.6705
2003-08-05,12.0484
2003-08-06,12.5217
2003-08-07,12.4097
2003-08-08,12.432
2003-08-11,12.274
2003-08-12,11.49
2003-08-13,11.4674
2003-08-14,11.5069
2003-08-15,11.4505
2003-08-18,11.6197
2003-08-19,11.8736
2003-08-20,12.3304
2003-08-21,12.635
2003-08-22,11.7777
2003-08-25,11.7437
2003-08-26,11.7664
2003-08-27,11.7946
2003-08-28,11.648
2003-08-29,11.772
2003-09-02,11.7608
2003-09-03,11.5689
2003-09-04,12.0935
2003-09-05,11.8623
2003-09-08,11.7889
2003-09-09,11.4336
2003-09-10,11.2756
2003-09-11,11.4788
2003-09-12,11.6649
2003-09-15,11.5013
2003-09-16,11.2813
2003-09-17,10.9992
2003-09-18,11.0275
2003-09-19,10.9992
2003-09-22,11.05
2003-09-23,11.0839
2003-09-24,10.9992
2003-09-25,10.8921
2003-09-26,10.8526
2003-09-29,10.8072
2003-09-30,11.5069
2003-10-01,11.9864
2003-10-02,11.9864
2003-10-03,12.2402
2003-10-06,12.2854
2003-10-07,12.353
2003-10-08,12.212
2003-10-09,12.3982
2003-10-10,12.2797
2003-10-13,12.4038
2003-10-14,12.4094
2003-10-15,12.195
2003-10-16,12.0935
2003-10-17,11.9917
2003-10-20,12.071
2003-10-21,11.9864
2003-10-22,11.6761
2003-10-23,11.6197
2003-10-24,11.6197
2003-10-27,11.2305
2003-10-28,12.071
2003-10-29,13.9155
2003-10-30,14.2373
2003-10-31,14.44
2003-11-03,14.598
2003-11-04,14.5247
2003-11-05,13.5375
2003-11-06,13.7632
2003-11-07,14.7221
2003-11-10,15.4159
2003-11-11,15.0605
2003-11-12,15.2523
2003-11-13,14.7221
2003-11-14,14.5472
2003-11-17,14.6939
2003-11-18,12.776
2003-11-19,12.2286
2003-11-20,12.2117
2003-11-21,12.364
2003-11-24,12.3474
2003-11-25,12.2402
2003-11-26,12.0822
2003-11-28,12.212
2003-12-01,12.5786
2003-12-02,13.3966
2003-12-03,12.4824
2003-12-04,12.477
2003-12-05,12.0653
2003-12-08,11.6423
2003-12-09,11.6141
2003-12-10,11.7836
2003-12-11,13.1652
2003-12-12,13.4416
2003-12-15,13.453
2003-12-16,13.216
2003-12-17,13.3909
2003-12-18,12.4266
2003-12-19,12.1102
2003-12-22,12.3078
2003-12-23,12.2514
2003-12-24,11.4617
2003-12-26,11.6366
2003-12-29,11.7325
2003-12-30,12.0033
2003-12-31,11.7494
2004-01-02,11.6592
2004-01-05,10.8698
2004-01-06,11.2474
2004-01-07,11.1008
2004-01-08,11.3095
2004-01-09,11.2759
2004-01-12,11.5238
2004-01-13,11.4282
2004-01-14,11.693
2004-01-15,11.7328
2004-01-16,11.7325
2004-01-20,11.6987
2004-01-21,13.0189
2004-01-22,13.3966
2004-01-23,13.2727
2004-01-26,13.436
2004-01-27,14.1524
2004-01-28,14.3836
2004-01-29,14.4119
2004-01-30,14.1524
2004-02-02,13.645
2004-02-03,14.096
2004-02-04,14.6036
2004-02-05,14.9929
2004-02-06,15.1733
2004-02-09,16.0809
2004-02-10,16.188601000000002
2004-02-11,15.9291
2004-02-12,16.453699
2004-02-13,16.2563
2004-02-17,16.0191
2004-02-18,16.1604
2004-02-19,16.386101
2004-02-20,15.6528
2004-02-23,15.2407
2004-02-24,16.301399
2004-02-25,16.724501
2004-02-26,16.3578
2004-02-27,15.6528
2004-03-01,16.4303
2004-03-02,16.893801
2004-03-03,16.7696
2004-03-04,17.7113
2004-03-05,17.141899
2004-03-08,17.570601
2004-03-09,17.4634
2004-03-10,17.598801
2004-03-11,16.8263
2004-03-12,16.1943
2004-03-15,16.589399
2004-03-16,16.9219
2004-03-17,17.091101000000002
2004-03-18,17.9091
2004-03-19,16.938801
2004-03-22,16.6511
2004-03-23,17.136298999999998
2004-03-24,16.865499
2004-03-25,17.4916
2004-03-26,17.4629
2004-03-29,18.366198999999998
2004-03-30,19.680201
2004-03-31,18.518499
2004-04-01,18.9466
2004-04-02,18.202
2004-04-05,18.9244
2004-04-06,18.472799
2004-04-07,18.501301
2004-04-08,17.768
2004-04-12,17.2603
2004-04-13,17.486
2004-04-14,18.0839
2004-04-15,17.637698999999998
2004-04-16,17.7059
2004-04-19,17.3393
2004-04-20,17.4578
2004-04-21,17.356199
2004-04-22,18.049999
2004-04-23,18.0331
2004-04-26,18.7325
2004-04-27,18.3603
2004-04-28,18.2757
2004-04-29,16.853399
2004-04-30,15.7941
2004-05-03,16.318399
2004-05-04,16.025
2004-05-05,16.018801
2004-05-06,16.2509
2004-05-07,16.3297
2004-05-10,15.3033
2004-05-11,15.7602
2004-05-12,15.9291
2004-05-13,16.7075
2004-05-14,16.244498999999998
2004-05-17,15.4046
2004-05-18,15.6302
2004-05-19,15.6246
2004-05-20,15.2291
2004-05-21,15.1057
2004-05-24,14.9759
2004-05-25,15.3595
2004-05-26,15.1688
2004-05-27,15.3877
2004-05-28,15.1057
2004-06-01,15.0267
2004-06-02,14.5638
2004-06-03,14.6375
2004-06-04,13.8252
2004-06-07,12.3191
2004-06-08,12.7648
2004-06-09,12.4317
2004-06-10,13.4473
2004-06-14,12.7532
2004-06-15,12.9622
2004-06-16,13.4419
2004-06-17,13.5658
2004-06-18,13.4135
2004-06-21,12.4714
2004-06-22,13.0383
2004-06-23,12.9114
2004-06-24,12.683
2004-06-25,12.2938
2004-06-28,12.1161
2004-06-29,11.6761
2004-06-30,11.4307
2004-07-01,11.2869
2004-07-02,10.9231
2004-07-06,11.3961
2004-07-07,11.3377
2004-07-08,11.16
2004-07-09,11.3461
2004-07-12,11.4646
2004-07-13,11.8453
2004-07-14,11.9553
2004-07-15,11.8453
2004-07-16,11.6338
2004-07-19,11.5492
2004-07-20,11.8707
2004-07-21,12.9706
2004-07-22,12.463
2004-07-23,12.3107
2004-07-26,12.2768
2004-07-27,13.1229
2004-07-28,12.8183
2004-07-29,13.2837
2004-07-30,13.1483
2004-08-02,13.3243
2004-08-03,12.996
2004-08-04,13.1145
2004-08-05,12.4799
2004-08-06,12.3276
2004-08-09,10.9739
2004-08-10,10.9992
2004-08-11,10.2885
2004-08-12,9.9247
2004-08-13,9.87393
2004-08-16,9.967
2004-08-17,9.89931
2004-08-18,9.88239
2004-08-19,9.89085
2004-08-20,9.83163
2004-08-23,9.85701
2004-08-24,10.2885
2004-08-25,10.6862
2004-08-26,11.1769
2004-08-27,11.2615
2004-08-30,11.0669
2004-08-31,11.3715
2004-09-01,11.38
2004-09-02,11.9299
2004-09-03,11.9215
2004-09-07,12.2684
2004-09-08,12.3107
2004-09-09,12.2261
2004-09-10,11.9215
2004-09-13,11.0923
2004-09-14,11.4561
2004-09-15,11.2785
2004-09-16,11.4054
2004-09-17,11.7861
2004-09-20,11.8623
2004-09-21,11.6338
2004-09-22,11.2615
2004-09-23,11.1092
2004-09-24,12.1499
2004-09-27,12.2684
2004-09-28,12.7337
2004-09-29,12.8691
2004-09-30,12.6914
2004-10-01,12.8607
2004-10-04,12.3445
2004-10-05,12.5138
2004-10-06,12.0315
2004-10-07,12.3445
2004-10-08,12.4884
2004-10-11,12.5053
2004-10-12,12.6576
2004-10-13,12.2768
2004-10-14,12.4376
2004-10-15,12.5645
2004-10-18,12.573
2004-10-19,12.903
2004-10-20,13.0806
2004-10-21,13.2076
2004-10-22,13.0299
2004-10-25,13.1652
2004-10-26,13.1314
2004-10-27,13.4106
2004-10-28,13.8929
2004-10-29,13.2795
2004-11-01,14.0198
2004-11-02,13.6221
2004-11-03,13.1145
2004-11-04,13.9183
2004-11-05,13.9267
2004-11-08,13.8083
2004-11-09,13.8252
2004-11-10,13.8167
2004-11-11,14.0283
2004-11-12,14.3836
2004-11-15,14.5105
2004-11-16,14.5782
2004-11-17,14.739
2004-11-18,14.629
2004-11-19,14.4259
2004-11-22,13.8929
2004-11-23,13.9944
2004-11-24,13.5291
2004-11-26,13.5968
2004-11-29,14.3329
2004-11-30,13.969
2004-12-01,14.1975
2004-12-02,14.2059
2004-12-03,14.0283
2004-12-06,13.4868
2004-12-07,13.7914
2004-12-08,13.6898
2004-12-09,13.6475
2004-12-10,14.4175
2004-12-13,14.2229
2004-12-14,14.6544
2004-12-15,14.6798
2004-12-16,15.1197
2004-12-17,15.5597
2004-12-20,15.4835
2004-12-21,15.0774
2004-12-22,15.2297
2004-12-23,15.069
2004-12-27,14.7898
2004-12-28,14.8151
2004-12-29,14.849
2004-12-30,14.7136
2004-12-31,15.2466
2005-01-03,15.2297
2005-01-04,15.2212
2005-01-05,14.9336
2005-01-06,15.0351
2005-01-07,14.4936
2005-01-10,14.4767
