Date,ALNY
2018-07-19,106.260002
2018-07-20,105.93
2018-07-23,105.709999
2018-07-24,102.660004
2018-07-25,105.739998
2018-07-26,106.550003
2018-07-27,104.510002
2018-07-30,96.809998
2018-07-31,95.0
2018-08-01,94.489998
2018-08-02,95.220001
2018-08-03,91.650002
2018-08-06,93.07
2018-08-07,93.879997
2018-08-08,92.970001
2018-08-09,94.25
2018-08-10,97.379997
2018-08-13,90.949997
2018-08-14,93.18
2018-08-15,91.220001
2018-08-16,92.949997
2018-08-17,94.58000200000001
2018-08-20,96.370003
2018-08-21,97.5
2018-08-22,97.879997
2018-08-23,96.989998
2018-08-24,96.870003
2018-08-27,112.589996
2018-08-28,117.550003
2018-08-29,119.099998
2018-08-30,121.879997
2018-08-31,122.66999799999999
2018-09-04,119.120003
2018-09-05,118.08000200000001
2018-09-06,112.129997
2018-09-07,109.0
2018-09-10,104.25
2018-09-11,100.349998
2018-09-12,94.75
2018-09-13,94.959999
2018-09-14,97.139999
2018-09-17,93.349998
2018-09-18,93.75
2018-09-19,94.82
2018-09-20,95.209999
2018-09-21,94.57
2018-09-24,93.260002
2018-09-25,93.889999
2018-09-26,91.33000200000001
2018-09-27,90.089996
2018-09-28,87.519997
2018-10-01,88.33000200000001
2018-10-02,87.199997
2018-10-03,88.18
2018-10-04,86.220001
2018-10-05,86.75
2018-10-08,83.239998
2018-10-09,81.68
2018-10-10,80.989998
2018-10-11,79.300003
2018-10-12,81.949997
2018-10-15,80.010002
2018-10-16,82.910004
2018-10-17,81.260002
2018-10-18,78.589996
2018-10-19,76.650002
2018-10-22,74.949997
2018-10-23,76.599998
2018-10-24,73.0
2018-10-25,77.91999799999999
2018-10-26,76.75
2018-10-29,73.900002
2018-10-30,78.010002
2018-10-31,80.43
2018-11-01,88.129997
2018-11-02,88.260002
2018-11-05,88.160004
2018-11-06,86.279999
2018-11-07,76.050003
2018-11-08,73.040001
2018-11-09,72.410004
2018-11-12,67.91999799999999
2018-11-13,67.309998
2018-11-14,65.07
2018-11-15,69.370003
2018-11-16,73.160004
2018-11-19,71.480003
2018-11-20,72.660004
2018-11-21,72.68
2018-11-23,73.339996
2018-11-26,78.349998
2018-11-27,77.910004
2018-11-28,78.019997
2018-11-29,80.610001
2018-11-30,81.160004
2018-12-03,84.290001
2018-12-04,78.349998
2018-12-06,79.730003
2018-12-07,74.379997
2018-12-10,76.690002
2018-12-11,76.790001
2018-12-12,79.5
2018-12-13,75.660004
2018-12-14,77.129997
2018-12-17,74.300003
2018-12-18,72.540001
2018-12-19,68.379997
2018-12-20,65.809998
2018-12-21,63.299999
2018-12-24,62.669998
2018-12-26,68.099998
2018-12-27,68.589996
2018-12-28,70.400002
2018-12-31,72.910004
2019-01-02,72.760002
2019-01-03,73.209999
2019-01-04,75.199997
2019-01-07,81.779999
2019-01-08,85.339996
2019-01-09,84.779999
2019-01-10,89.160004
2019-01-11,89.120003
2019-01-14,84.019997
2019-01-15,80.449997
2019-01-16,80.879997
2019-01-17,80.68
2019-01-18,83.120003
2019-01-22,80.660004
2019-01-23,80.010002
2019-01-24,80.790001
2019-01-25,83.050003
2019-01-28,76.660004
2019-01-29,79.120003
2019-01-30,81.699997
2019-01-31,83.529999
2019-02-01,84.58000200000001
2019-02-04,85.230003
2019-02-05,82.300003
2019-02-06,81.760002
2019-02-07,80.800003
2019-02-08,77.690002
2019-02-11,80.809998
2019-02-12,83.83000200000001
2019-02-13,84.389999
2019-02-14,83.029999
2019-02-15,83.529999
2019-02-19,80.379997
2019-02-20,77.75
2019-02-21,76.209999
2019-02-22,78.18
2019-02-25,81.620003
2019-02-26,81.699997
2019-02-27,85.0
2019-02-28,85.0
2019-03-01,85.370003
2019-03-04,85.0
2019-03-05,88.309998
2019-03-06,84.75
2019-03-07,83.370003
2019-03-08,83.269997
2019-03-11,87.849998
2019-03-12,87.970001
2019-03-13,91.760002
2019-03-14,88.339996
2019-03-15,91.43
2019-03-18,90.239998
2019-03-19,88.629997
2019-03-20,88.68
2019-03-21,90.739998
2019-03-22,84.519997
2019-03-25,84.16999799999999
2019-03-26,87.139999
2019-03-27,86.349998
2019-03-28,90.610001
2019-03-29,93.449997
2019-04-01,91.83000200000001
2019-04-02,92.57
2019-04-03,92.059998
2019-04-04,91.449997
2019-04-05,92.790001
2019-04-08,90.16999799999999
2019-04-09,88.910004
2019-04-10,90.889999
2019-04-11,88.099998
2019-04-12,89.809998
2019-04-15,88.529999
2019-04-16,88.559998
2019-04-17,84.889999
2019-04-18,82.07
2019-04-22,83.160004
2019-04-23,87.410004
2019-04-24,85.370003
2019-04-25,87.879997
2019-04-26,87.059998
2019-04-29,88.529999
2019-04-30,89.339996
2019-05-01,83.029999
2019-05-02,82.540001
2019-05-03,77.290001
2019-05-06,74.08000200000001
2019-05-07,70.82
2019-05-08,70.150002
2019-05-09,72.139999
2019-05-10,71.459999
2019-05-13,68.769997
2019-05-14,67.599998
2019-05-15,68.07
2019-05-16,68.730003
2019-05-17,67.540001
2019-05-20,65.860001
2019-05-21,67.870003
2019-05-22,67.809998
2019-05-23,67.910004
2019-05-24,68.93
2019-05-28,68.129997
2019-05-29,67.629997
2019-05-30,68.709999
2019-05-31,67.519997
2019-06-03,66.870003
2019-06-04,68.800003
2019-06-05,70.550003
2019-06-06,70.800003
2019-06-07,70.400002
2019-06-10,70.720001
2019-06-11,69.91999799999999
2019-06-12,70.0
2019-06-13,71.239998
2019-06-14,70.029999
2019-06-17,71.5
2019-06-18,73.019997
2019-06-19,71.970001
2019-06-20,73.440002
2019-06-21,74.370003
2019-06-24,71.800003
2019-06-25,71.139999
2019-06-26,69.489998
2019-06-27,71.08000200000001
2019-06-28,72.559998
2019-07-01,72.010002
2019-07-02,72.970001
2019-07-03,72.639999
2019-07-05,72.190002
2019-07-08,70.900002
2019-07-09,73.239998
2019-07-10,74.110001
2019-07-11,73.410004
2019-07-12,71.540001
2019-07-15,72.790001
2019-07-16,74.239998
2019-07-17,72.68
2019-07-18,75.889999
2019-07-19,75.370003
2019-07-22,76.389999
2019-07-23,76.900002
2019-07-24,76.480003
2019-07-25,74.139999
2019-07-26,76.360001
2019-07-29,75.629997
2019-07-30,77.980003
2019-07-31,77.589996
2019-08-01,75.360001
2019-08-02,73.980003
2019-08-05,71.410004
2019-08-06,74.379997
2019-08-07,80.5
2019-08-08,82.970001
2019-08-09,80.779999
2019-08-12,78.879997
2019-08-13,80.0
2019-08-14,79.050003
2019-08-15,78.370003
2019-08-16,80.690002
2019-08-19,82.199997
2019-08-20,82.139999
2019-08-21,83.370003
2019-08-22,82.160004
2019-08-23,81.889999
2019-08-26,82.239998
2019-08-27,82.209999
2019-08-28,82.32
2019-08-29,82.389999
2019-08-30,80.690002
2019-09-03,81.760002
2019-09-04,82.33000200000001
2019-09-05,83.139999
2019-09-06,79.82
2019-09-09,82.690002
2019-09-10,84.269997
2019-09-11,86.16999799999999
2019-09-12,83.16999799999999
2019-09-13,83.690002
2019-09-16,84.769997
2019-09-17,87.82
2019-09-18,85.489998
2019-09-19,84.599998
2019-09-20,86.5
2019-09-23,84.739998
2019-09-24,83.480003
2019-09-25,83.690002
2019-09-26,80.059998
2019-09-27,81.099998
2019-09-30,80.41999799999999
2019-10-01,74.510002
2019-10-02,75.760002
2019-10-03,76.699997
2019-10-04,77.019997
2019-10-07,76.980003
2019-10-08,75.489998
2019-10-09,77.0
2019-10-10,77.639999
2019-10-11,78.970001
2019-10-14,79.139999
2019-10-15,80.849998
2019-10-16,81.66999799999999
2019-10-17,81.879997
2019-10-18,84.779999
2019-10-21,86.760002
2019-10-22,89.160004
2019-10-23,89.760002
2019-10-24,88.900002
2019-10-25,89.25
2019-10-28,90.139999
2019-10-29,88.199997
2019-10-30,87.269997
2019-10-31,86.739998
2019-11-01,91.010002
2019-11-04,91.739998
2019-11-05,92.050003
2019-11-06,90.529999
2019-11-07,91.540001
2019-11-08,93.029999
2019-11-11,92.449997
2019-11-12,90.849998
2019-11-13,90.58000200000001
2019-11-14,90.459999
2019-11-15,92.050003
2019-11-18,92.730003
2019-11-19,97.93
2019-11-20,108.209999
2019-11-21,111.199997
2019-11-22,106.910004
2019-11-25,112.41999799999999
2019-11-26,119.059998
2019-11-27,117.559998
2019-11-29,117.139999
2019-12-02,118.58000200000001
2019-12-03,122.370003
2019-12-04,121.980003
2019-12-05,124.230003
2019-12-06,123.760002
2019-12-09,120.709999
2019-12-10,121.839996
2019-12-11,118.790001
2019-12-12,120.610001
2019-12-13,117.739998
2019-12-16,120.120003
2019-12-17,116.550003
2019-12-18,115.339996
2019-12-19,117.849998
2019-12-20,115.93
2019-12-23,117.33000200000001
2019-12-24,117.690002
2019-12-26,117.769997
2019-12-27,117.540001
2019-12-30,114.690002
2019-12-31,115.16999799999999
2020-01-02,115.620003
2020-01-03,115.68
2020-01-06,115.970001
2020-01-07,115.290001
2020-01-08,115.470001
2020-01-09,118.059998
2020-01-10,119.25
2020-01-13,114.650002
2020-01-14,118.440002
2020-01-15,118.089996
2020-01-16,119.339996
2020-01-17,118.82
2020-01-21,117.980003
2020-01-22,115.629997
2020-01-23,117.959999
2020-01-24,120.0
2020-01-27,117.029999
2020-01-28,114.720001
2020-01-29,117.93
2020-01-30,115.449997
2020-01-31,114.790001
2020-02-03,114.660004
2020-02-04,119.959999
2020-02-05,121.589996
2020-02-06,121.959999
2020-02-07,125.480003
2020-02-10,131.5
2020-02-11,129.53999299999998
2020-02-12,133.990005
2020-02-13,130.100006
2020-02-14,128.699997
2020-02-18,128.679993
2020-02-19,129.0
2020-02-20,133.119995
2020-02-21,131.029999
2020-02-24,122.290001
2020-02-25,119.290001
2020-02-26,118.050003
2020-02-27,112.489998
2020-02-28,117.660004
2020-03-02,114.779999
2020-03-03,111.41999799999999
2020-03-04,117.239998
2020-03-05,116.910004
2020-03-06,113.389999
2020-03-09,109.959999
2020-03-10,109.389999
2020-03-11,101.889999
2020-03-12,93.120003
2020-03-13,101.57
2020-03-16,98.300003
2020-03-17,103.0
2020-03-18,103.739998
2020-03-19,105.970001
2020-03-20,103.849998
2020-03-23,99.059998
2020-03-24,99.940002
2020-03-25,98.779999
2020-03-26,107.209999
2020-03-27,104.199997
2020-03-30,108.83000200000001
2020-03-31,108.849998
2020-04-01,104.540001
2020-04-02,104.209999
2020-04-03,105.82
2020-04-06,112.139999
2020-04-07,109.519997
2020-04-08,111.389999
2020-04-09,116.379997
2020-04-13,119.010002
2020-04-14,120.720001
2020-04-15,121.5
2020-04-16,127.720001
2020-04-17,138.479996
2020-04-20,144.869995
2020-04-21,137.850006
2020-04-22,140.110001
2020-04-23,141.639999
2020-04-24,145.630005
2020-04-27,142.699997
2020-04-28,137.5
2020-04-29,135.809998
2020-04-30,131.699997
2020-05-01,128.970001
2020-05-04,136.630005
2020-05-05,141.229996
2020-05-06,145.270004
2020-05-07,141.449997
2020-05-08,136.130005
