Date,GPI
2007-03-27,41.27
2007-03-28,40.459998999999996
2007-03-29,40.240002000000004
2007-03-30,39.77
2007-04-02,39.82
2007-04-03,41.310001
2007-04-04,42.509997999999996
2007-04-05,42.220001
2007-04-09,41.919998
2007-04-10,42.299999
2007-04-11,41.610001000000004
2007-04-12,41.049999
2007-04-13,41.66
2007-04-16,42.400002
2007-04-17,42.41
2007-04-18,42.27
2007-04-19,42.509997999999996
2007-04-20,43.299999
2007-04-23,42.18
2007-04-24,41.98
2007-04-25,42.610001000000004
2007-04-26,42.23
2007-04-27,42.029999
2007-04-30,41.0
2007-05-01,41.549999
2007-05-02,41.490002000000004
2007-05-03,41.549999
2007-05-04,41.700001
2007-05-07,41.209998999999996
2007-05-08,40.869999
2007-05-09,40.639998999999996
2007-05-10,40.02
2007-05-11,39.830002
2007-05-14,39.810001
2007-05-15,39.689999
2007-05-16,40.169998
2007-05-17,39.830002
2007-05-18,39.900002
2007-05-21,40.509997999999996
2007-05-22,40.93
2007-05-23,40.77
2007-05-24,40.330002
2007-05-25,40.509997999999996
2007-05-29,40.59
2007-05-30,42.450001
2007-05-31,42.200001
2007-06-01,43.110001000000004
2007-06-04,42.799999
2007-06-05,42.48
2007-06-06,41.830002
2007-06-07,40.810001
2007-06-08,40.790001000000004
2007-06-11,41.119999
2007-06-12,40.360001000000004
2007-06-13,40.57
2007-06-14,41.07
2007-06-15,41.959998999999996
2007-06-18,41.700001
2007-06-19,41.66
2007-06-20,41.650002
2007-06-21,41.68
2007-06-22,41.41
2007-06-25,41.349998
2007-06-26,40.950001
2007-06-27,41.290001000000004
2007-06-28,40.959998999999996
2007-06-29,40.34
2007-07-02,40.580002
2007-07-03,40.619999
2007-07-05,40.400002
2007-07-06,40.060001
2007-07-09,42.360001000000004
2007-07-10,40.959998999999996
2007-07-11,40.32
2007-07-12,40.360001000000004
2007-07-13,40.310001
2007-07-16,40.110001000000004
2007-07-17,39.400002
2007-07-18,38.32
2007-07-19,38.560001
2007-07-20,38.220001
2007-07-23,37.709998999999996
2007-07-24,37.5
2007-07-25,37.27
2007-07-26,35.549999
2007-07-27,34.810001
2007-07-30,35.080002
2007-07-31,37.52
2007-08-01,37.66
2007-08-02,37.57
2007-08-03,35.990002000000004
2007-08-06,35.360001000000004
2007-08-07,34.009997999999996
2007-08-08,34.810001
2007-08-09,36.34
2007-08-10,37.709998999999996
2007-08-13,36.459998999999996
2007-08-14,35.990002000000004
2007-08-15,34.98
2007-08-16,35.599998
2007-08-17,36.029999
2007-08-20,36.509997999999996
2007-08-21,36.34
2007-08-22,36.34
2007-08-23,35.700001
2007-08-24,36.02
2007-08-27,35.68
2007-08-28,35.139998999999996
2007-08-29,35.529999
2007-08-30,35.189999
2007-08-31,35.060001
2007-09-04,35.43
2007-09-05,35.049999
2007-09-06,34.669998
2007-09-07,34.130001
2007-09-10,34.07
2007-09-11,34.84
2007-09-12,34.650002
2007-09-13,35.990002000000004
2007-09-14,35.630001
2007-09-17,36.040001000000004
2007-09-18,38.48
2007-09-19,38.5
2007-09-20,37.720001
2007-09-21,36.040001000000004
2007-09-24,35.34
2007-09-25,33.459998999999996
2007-09-26,33.5
2007-09-27,33.490002000000004
2007-09-28,33.57
2007-10-01,34.07
2007-10-02,34.720001
2007-10-03,34.369999
2007-10-04,34.009997999999996
2007-10-05,34.799999
2007-10-08,34.599998
2007-10-09,34.720001
2007-10-10,34.560001
2007-10-11,34.75
2007-10-12,34.849998
2007-10-15,33.560001
2007-10-16,32.700001
2007-10-17,32.16
2007-10-18,31.700001
2007-10-19,30.77
2007-10-22,31.84
2007-10-23,31.450001
2007-10-24,32.5
2007-10-25,32.040001000000004
2007-10-26,31.93
2007-10-29,32.400002
2007-10-30,31.440001000000002
2007-10-31,31.049999
2007-11-01,30.459999
2007-11-02,29.82
2007-11-05,29.58
2007-11-06,29.16
2007-11-07,27.799999
2007-11-08,29.15
2007-11-09,29.01
2007-11-12,29.35
2007-11-13,30.76
2007-11-14,29.85
2007-11-15,30.07
2007-11-16,29.16
2007-11-19,27.84
2007-11-20,27.370001000000002
2007-11-21,26.639999
2007-11-23,28.110001
2007-11-26,25.92
2007-11-27,25.9
2007-11-28,27.389999
2007-11-29,26.57
2007-11-30,26.879998999999998
2007-12-03,26.33
2007-12-04,26.02
2007-12-05,26.219998999999998
2007-12-06,27.200001
2007-12-07,28.120001000000002
2007-12-10,28.07
2007-12-11,27.82
2007-12-12,26.459999
2007-12-13,26.26
2007-12-14,24.940001000000002
2007-12-17,25.0
2007-12-18,25.879998999999998
2007-12-19,26.02
2007-12-20,26.58
2007-12-21,26.190001000000002
2007-12-24,26.129998999999998
2007-12-26,25.02
2007-12-27,25.02
2007-12-28,23.709999
2007-12-31,23.75
2008-01-02,23.610001
2008-01-03,22.77
2008-01-04,21.530001000000002
2008-01-07,20.690001000000002
2008-01-08,20.33
2008-01-09,20.530001000000002
2008-01-10,21.07
2008-01-11,20.77
2008-01-14,20.700001
2008-01-15,20.530001000000002
2008-01-16,21.639999
2008-01-17,21.32
2008-01-18,21.209999
2008-01-22,22.209999
2008-01-23,23.889999
2008-01-24,23.219998999999998
2008-01-25,23.57
2008-01-28,24.84
2008-01-29,24.52
2008-01-30,25.18
2008-01-31,26.459999
2008-02-01,26.67
2008-02-04,25.709999
2008-02-05,24.629998999999998
2008-02-06,23.93
2008-02-07,24.299999
2008-02-08,24.559998999999998
2008-02-11,24.98
2008-02-12,24.83
2008-02-13,25.6
2008-02-14,24.889999
2008-02-15,25.040001
2008-02-19,25.09
2008-02-20,25.360001
2008-02-21,24.040001
2008-02-22,24.469998999999998
2008-02-25,24.84
2008-02-26,26.780001000000002
2008-02-27,26.68
2008-02-28,25.809998999999998
2008-02-29,24.5
2008-03-03,24.790001
2008-03-04,24.4
2008-03-05,24.139999
2008-03-06,23.51
2008-03-07,23.83
2008-03-10,23.719998999999998
2008-03-11,24.860001
2008-03-12,23.75
2008-03-13,24.030001000000002
2008-03-14,22.92
2008-03-17,22.440001000000002
2008-03-18,23.870001000000002
2008-03-19,23.879998999999998
2008-03-20,25.01
2008-03-24,26.139999
2008-03-25,25.59
2008-03-26,25.389999
2008-03-27,24.52
2008-03-28,23.33
2008-03-31,23.48
2008-04-01,24.17
2008-04-02,24.32
2008-04-03,24.379998999999998
2008-04-04,24.42
2008-04-07,23.969998999999998
2008-04-08,23.98
2008-04-09,23.15
2008-04-10,22.860001
2008-04-11,22.52
2008-04-14,22.059998999999998
2008-04-15,22.57
2008-04-16,23.219998999999998
2008-04-17,23.629998999999998
2008-04-18,24.68
2008-04-21,24.879998999999998
2008-04-22,24.49
2008-04-23,24.25
2008-04-24,25.49
2008-04-25,25.5
2008-04-28,26.57
2008-04-29,26.959999
2008-04-30,26.68
2008-05-01,28.139999
2008-05-02,28.110001
2008-05-05,27.59
2008-05-06,27.690001000000002
2008-05-07,27.27
2008-05-08,27.309998999999998
2008-05-09,27.51
2008-05-12,28.08
2008-05-13,28.280001000000002
2008-05-14,28.379998999999998
2008-05-15,29.08
2008-05-16,28.9
2008-05-19,28.790001
2008-05-20,28.120001000000002
2008-05-21,27.450001
2008-05-22,27.389999
2008-05-23,26.870001000000002
2008-05-27,27.18
2008-05-28,26.309998999999998
2008-05-29,26.290001
2008-05-30,26.040001
2008-06-02,25.73
2008-06-03,25.690001000000002
2008-06-04,25.620001000000002
2008-06-05,25.73
2008-06-06,24.379998999999998
2008-06-09,23.780001000000002
2008-06-10,23.209999
2008-06-11,22.23
2008-06-12,22.030001000000002
2008-06-13,22.469998999999998
2008-06-16,22.639999
2008-06-17,22.4
2008-06-18,21.790001
2008-06-19,22.190001000000002
2008-06-20,21.33
2008-06-23,20.67
2008-06-24,20.969998999999998
2008-06-25,21.83
2008-06-26,21.1
2008-06-27,20.629998999999998
2008-06-30,19.870001000000002
2008-07-01,20.120001000000002
2008-07-02,19.27
2008-07-03,18.08
2008-07-07,17.84
2008-07-08,18.27
2008-07-09,17.35
2008-07-10,16.84
2008-07-11,16.959999
2008-07-14,16.639999
2008-07-15,15.08
2008-07-16,16.190001000000002
2008-07-17,17.200001
2008-07-18,16.450001
2008-07-21,16.33
2008-07-22,18.219998999999998
2008-07-23,18.030001000000002
2008-07-24,17.91
2008-07-25,17.549999
2008-07-28,17.219998999999998
2008-07-29,19.85
2008-07-30,19.280001000000002
2008-07-31,19.65
2008-08-01,19.969998999999998
2008-08-04,21.190001000000002
2008-08-05,22.26
2008-08-06,21.110001
2008-08-07,20.379998999999998
2008-08-08,22.42
2008-08-11,23.0
2008-08-12,23.15
2008-08-13,22.969998999999998
2008-08-14,23.040001
2008-08-15,23.0
2008-08-18,22.440001000000002
2008-08-19,20.950001
2008-08-20,20.690001000000002
2008-08-21,20.190001000000002
2008-08-22,21.98
2008-08-25,20.75
2008-08-26,21.42
2008-08-27,21.940001000000002
2008-08-28,21.49
2008-08-29,21.16
2008-09-02,22.110001
2008-09-03,23.290001
2008-09-04,23.0
2008-09-05,23.08
2008-09-08,24.190001000000002
2008-09-09,23.719998999999998
2008-09-10,23.629998999999998
2008-09-11,24.709999
2008-09-12,24.790001
2008-09-15,25.209999
2008-09-16,25.66
2008-09-17,24.1
2008-09-18,27.700001
2008-09-19,26.92
2008-09-22,25.610001
2008-09-23,24.120001000000002
2008-09-24,22.92
2008-09-25,22.35
2008-09-26,21.610001
2008-09-29,20.85
2008-09-30,21.73
2008-10-01,19.9
2008-10-02,18.780001000000002
2008-10-03,18.049999
2008-10-06,17.65
2008-10-07,16.059998999999998
2008-10-08,15.59
2008-10-09,13.68
2008-10-10,13.62
2008-10-13,12.16
2008-10-14,11.31
2008-10-15,10.04
2008-10-16,10.33
2008-10-17,10.36
2008-10-20,9.07
2008-10-21,8.33
2008-10-22,6.55
2008-10-23,5.9
2008-10-24,5.92
2008-10-27,5.65
2008-10-28,6.14
2008-10-29,7.64
2008-10-30,8.05
2008-10-31,10.05
2008-11-03,9.17
2008-11-04,9.57
2008-11-05,8.9
2008-11-06,9.44
2008-11-07,9.51
2008-11-10,8.7
2008-11-11,8.52
2008-11-12,7.83
2008-11-13,9.27
2008-11-14,7.86
2008-11-17,7.18
2008-11-18,6.85
2008-11-19,6.87
2008-11-20,6.38
2008-11-21,6.25
2008-11-24,7.03
2008-11-25,7.31
2008-11-26,10.3
2008-11-28,10.49
2008-12-01,7.68
2008-12-02,8.75
2008-12-03,9.0
2008-12-04,8.88
2008-12-05,9.33
2008-12-08,10.95
2008-12-09,9.81
2008-12-10,9.73
2008-12-11,9.28
2008-12-12,9.46
2008-12-15,8.39
2008-12-16,9.55
2008-12-17,9.54
2008-12-18,9.16
2008-12-19,9.65
2008-12-22,9.36
2008-12-23,9.77
2008-12-24,10.04
2008-12-26,9.98
2008-12-29,10.0
2008-12-30,10.23
2008-12-31,10.77
2009-01-02,11.04
2009-01-05,10.8
2009-01-06,11.57
2009-01-07,11.17
2009-01-08,10.75
2009-01-09,10.68
2009-01-12,9.86
2009-01-13,9.8
2009-01-14,9.15
2009-01-15,9.93
2009-01-16,10.0
2009-01-20,8.8
2009-01-21,8.97
2009-01-22,9.0
2009-01-23,9.14
2009-01-26,9.67
2009-01-27,9.57
2009-01-28,9.95
2009-01-29,9.93
2009-01-30,9.97
2009-02-02,9.79
2009-02-03,9.1
2009-02-04,9.04
2009-02-05,9.27
2009-02-06,10.78
2009-02-09,10.71
2009-02-10,10.1
2009-02-11,10.08
2009-02-12,9.98
2009-02-13,9.97
2009-02-17,9.0
2009-02-18,7.87
2009-02-19,7.42
2009-02-20,9.64
2009-02-23,10.21
2009-02-24,11.29
2009-02-25,11.07
2009-02-26,10.99
2009-02-27,10.7
2009-03-02,10.1
2009-03-03,9.21
2009-03-04,9.32
2009-03-05,8.64
2009-03-06,8.33
2009-03-09,8.13
2009-03-10,9.11
2009-03-11,9.4
2009-03-12,10.26
2009-03-13,10.79
2009-03-16,10.63
2009-03-17,11.69
2009-03-18,13.18
2009-03-19,13.85
2009-03-20,12.21
2009-03-23,14.04
2009-03-24,13.82
2009-03-25,14.3
2009-03-26,15.5
2009-03-27,14.74
2009-03-30,13.62
2009-03-31,13.97
2009-04-01,14.02
2009-04-02,16.540001
2009-04-03,16.809998999999998
2009-04-06,15.45
2009-04-07,13.8
2009-04-08,14.38
2009-04-09,15.57
2009-04-13,16.01
2009-04-14,15.51
2009-04-15,15.43
2009-04-16,16.299999
2009-04-17,16.969998999999998
2009-04-20,16.129998999999998
2009-04-21,17.25
2009-04-22,17.52
2009-04-23,17.469998999999998
2009-04-24,18.17
2009-04-27,18.110001
2009-04-28,18.940001000000002
2009-04-29,20.9
2009-04-30,21.299999
2009-05-01,22.389999
2009-05-04,23.49
2009-05-05,23.299999
2009-05-06,22.5
2009-05-07,21.969998999999998
2009-05-08,22.27
2009-05-11,21.190001000000002
2009-05-12,19.389999
2009-05-13,17.700001
2009-05-14,18.450001
2009-05-15,17.4
2009-05-18,19.540001
2009-05-19,19.639999
2009-05-20,19.299999
2009-05-21,18.540001
2009-05-22,18.299999
2009-05-26,21.1
2009-05-27,20.25
2009-05-28,20.4
2009-05-29,21.41
2009-06-01,23.790001
2009-06-02,25.219998999999998
2009-06-03,24.370001000000002
2009-06-04,24.120001000000002
2009-06-05,24.469998999999998
2009-06-08,24.74
2009-06-09,23.65
2009-06-10,23.370001000000002
2009-06-11,22.57
2009-06-12,22.24
2009-06-15,21.440001000000002
2009-06-16,21.08
2009-06-17,21.58
2009-06-18,20.469998999999998
2009-06-19,20.299999
2009-06-22,19.969998999999998
2009-06-23,19.719998999999998
2009-06-24,21.09
2009-06-25,23.42
2009-06-26,25.059998999999998
2009-06-29,25.67
2009-06-30,26.02
2009-07-01,26.74
2009-07-02,25.51
2009-07-06,24.0
2009-07-07,23.49
2009-07-08,24.040001
2009-07-09,24.01
2009-07-10,24.15
2009-07-13,25.49
2009-07-14,26.139999
2009-07-15,27.59
2009-07-16,27.58
2009-07-17,27.809998999999998
2009-07-20,28.389999
2009-07-21,27.719998999999998
2009-07-22,27.629998999999998
2009-07-23,28.59
2009-07-24,28.790001
2009-07-27,28.440001000000002
2009-07-28,27.5
2009-07-29,27.73
2009-07-30,28.98
2009-07-31,29.459999
2009-08-03,31.209999
2009-08-04,31.9
2009-08-05,31.370001000000002
2009-08-06,31.559998999999998
2009-08-07,32.77
2009-08-10,32.029999
2009-08-11,31.23
2009-08-12,31.040001
2009-08-13,30.540001
2009-08-14,29.030001000000002
2009-08-17,28.370001000000002
2009-08-18,29.99
2009-08-19,30.49
2009-08-20,30.129998999999998
2009-08-21,30.290001
2009-08-24,29.18
2009-08-25,29.85
2009-08-26,29.9
2009-08-27,28.98
2009-08-28,29.110001
2009-08-31,28.17
2009-09-01,26.66
2009-09-02,26.219998999999998
2009-09-03,27.68
2009-09-04,27.790001
2009-09-08,28.469998999999998
2009-09-09,29.0
2009-09-10,29.01
2009-09-11,27.610001
2009-09-14,27.709999
2009-09-15,29.110001
2009-09-16,29.41
2009-09-17,27.959999
2009-09-18,28.57
2009-09-21,27.959999
2009-09-22,28.17
2009-09-23,27.43
2009-09-24,26.34
2009-09-25,26.620001000000002
2009-09-28,27.290001
2009-09-29,26.889999
2009-09-30,26.85
2009-10-01,25.049999
2009-10-02,24.879998999999998
2009-10-05,26.0
2009-10-06,26.0
2009-10-07,27.809998999999998
2009-10-08,29.139999
2009-10-09,29.33
2009-10-12,29.620001000000002
2009-10-13,29.780001000000002
2009-10-14,32.77
2009-10-15,33.220001
2009-10-16,33.0
2009-10-19,34.099998
2009-10-20,33.990002000000004
2009-10-21,33.490002000000004
2009-10-22,34.470001
2009-10-23,32.84
2009-10-26,33.189999
2009-10-27,29.120001000000002
2009-10-28,27.4
2009-10-29,27.02
2009-10-30,25.42
2009-11-02,25.26
2009-11-03,26.360001
2009-11-04,25.379998999999998
2009-11-05,25.65
2009-11-06,26.780001000000002
2009-11-09,27.57
2009-11-10,27.01
2009-11-11,27.27
2009-11-12,26.309998999999998
2009-11-13,26.41
2009-11-16,28.690001000000002
2009-11-17,28.639999
2009-11-18,28.030001000000002
2009-11-19,27.040001
2009-11-20,26.48
2009-11-23,26.91
2009-11-24,26.0
2009-11-25,26.49
2009-11-27,25.73
2009-11-30,25.24
2009-12-01,26.450001
2009-12-02,27.129998999999998
2009-12-03,25.83
2009-12-04,27.26
2009-12-07,27.17
2009-12-08,26.870001000000002
2009-12-09,26.74
2009-12-10,26.959999
2009-12-11,27.200001
2009-12-14,27.83
2009-12-15,27.700001
2009-12-16,28.35
2009-12-17,28.65
2009-12-18,29.690001000000002
2009-12-21,30.51
2009-12-22,30.549999
2009-12-23,31.129998999999998
2009-12-24,31.43
2009-12-28,30.690001000000002
2009-12-29,30.700001
2009-12-30,29.83
2009-12-31,28.35
2010-01-04,29.290001
2010-01-05,30.5
2010-01-06,32.189999
2010-01-07,33.650002
2010-01-08,33.849998
2010-01-11,33.240002000000004
2010-01-12,31.4
2010-01-13,31.57
2010-01-14,31.219998999999998
2010-01-15,30.139999
2010-01-19,31.49
2010-01-20,30.75
2010-01-21,29.84
2010-01-22,28.610001
2010-01-25,31.049999
2010-01-26,31.459999
2010-01-27,29.540001
2010-01-28,29.0
2010-01-29,29.0
2010-02-01,30.700001
2010-02-02,31.68
2010-02-03,31.299999
2010-02-04,29.309998999999998
2010-02-05,30.1
2010-02-08,29.75
2010-02-09,30.879998999999998
2010-02-10,30.26
2010-02-11,28.41
2010-02-12,26.299999
2010-02-16,25.73
2010-02-17,26.809998999999998
2010-02-18,28.07
2010-02-19,28.299999
2010-02-22,27.540001
2010-02-23,27.07
2010-02-24,26.799999
2010-02-25,27.92
2010-02-26,27.77
2010-03-01,28.120001000000002
2010-03-02,28.27
2010-03-03,29.35
2010-03-04,30.700001
2010-03-05,31.799999
2010-03-08,31.959999
2010-03-09,31.23
2010-03-10,32.16
2010-03-11,32.139998999999996
2010-03-12,32.299999
2010-03-15,32.040001000000004
2010-03-16,31.52
2010-03-17,32.689999
2010-03-18,33.220001
2010-03-19,33.419998
2010-03-22,33.900002
2010-03-23,35.080002
2010-03-24,33.43
2010-03-25,33.509997999999996
2010-03-26,33.73
2010-03-29,32.860001000000004
2010-03-30,32.91
2010-03-31,31.860001
2010-04-01,32.650002
2010-04-05,32.59
2010-04-06,32.25
2010-04-07,32.139998999999996
2010-04-08,32.18
2010-04-09,31.08
2010-04-12,31.41
2010-04-13,31.43
2010-04-14,33.68
2010-04-15,34.040001000000004
2010-04-16,33.700001
2010-04-19,33.529999
2010-04-20,33.970001
2010-04-21,36.709998999999996
2010-04-22,37.810001
2010-04-23,37.82
2010-04-26,37.560001
2010-04-27,35.860001000000004
2010-04-28,33.509997999999996
2010-04-29,33.900002
2010-04-30,31.049999
2010-05-03,32.130001
2010-05-04,31.0
2010-05-05,30.18
2010-05-06,28.700001
2010-05-07,26.809998999999998
2010-05-10,29.809998999999998
2010-05-11,30.02
2010-05-12,30.99
2010-05-13,29.299999
2010-05-14,28.809998999999998
2010-05-17,28.860001
2010-05-18,27.219998999999998
2010-05-19,27.51
2010-05-20,26.15
2010-05-21,27.84
2010-05-24,27.360001
2010-05-25,27.370001000000002
2010-05-26,27.709999
2010-05-27,29.49
2010-05-28,28.440001000000002
2010-06-01,26.23
2010-06-02,27.950001
2010-06-03,29.030001000000002
2010-06-04,27.209999
2010-06-07,25.24
2010-06-08,27.24
2010-06-09,26.43
2010-06-10,27.1
2010-06-11,27.309998999999998
2010-06-14,28.0
2010-06-15,29.549999
2010-06-16,28.700001
2010-06-17,28.040001
2010-06-18,26.48
2010-06-21,25.309998999999998
2010-06-22,24.709999
2010-06-23,24.98
2010-06-24,23.75
2010-06-25,24.67
2010-06-28,24.4
2010-06-29,24.0
2010-06-30,23.530001000000002
2010-07-01,24.24
2010-07-02,23.690001000000002
2010-07-06,22.49
2010-07-07,23.85
2010-07-08,23.809998999999998
2010-07-09,24.200001
2010-07-12,23.5
2010-07-13,24.459999
2010-07-14,24.26
2010-07-15,24.17
2010-07-16,24.110001
2010-07-19,24.49
2010-07-20,25.99
2010-07-21,25.58
2010-07-22,27.360001
2010-07-23,28.4
2010-07-26,28.639999
2010-07-27,28.85
2010-07-28,28.02
2010-07-29,27.9
2010-07-30,27.719998999999998
2010-08-02,28.530001000000002
2010-08-03,26.879998999999998
2010-08-04,27.610001
2010-08-05,27.57
2010-08-06,27.33
2010-08-09,28.4
2010-08-10,27.4
2010-08-11,26.370001000000002
2010-08-12,26.610001
2010-08-13,26.450001
2010-08-16,27.17
2010-08-17,27.950001
2010-08-18,27.76
2010-08-19,26.309998999999998
2010-08-20,26.190001000000002
2010-08-23,25.469998999999998
2010-08-24,25.09
2010-08-25,25.559998999999998
2010-08-26,24.459999
2010-08-27,24.93
2010-08-30,24.59
2010-08-31,25.24
2010-09-01,26.73
2010-09-02,27.32
2010-09-03,28.73
2010-09-07,27.42
2010-09-08,27.870001000000002
2010-09-09,26.780001000000002
2010-09-10,26.67
2010-09-13,27.49
2010-09-14,28.200001
2010-09-15,28.27
2010-09-16,28.1
2010-09-17,26.92
2010-09-20,27.68
2010-09-21,27.059998999999998
2010-09-22,26.68
2010-09-23,26.530001000000002
2010-09-24,28.08
2010-09-27,28.629998999999998
2010-09-28,28.709999
2010-09-29,29.01
2010-09-30,29.879998999999998
2010-10-01,29.790001
2010-10-04,29.57
2010-10-05,31.02
2010-10-06,31.32
2010-10-07,31.42
2010-10-08,32.049999
2010-10-11,31.84
2010-10-12,32.990002000000004
2010-10-13,33.27
2010-10-14,33.279999
2010-10-15,33.169998
2010-10-18,32.639998999999996
2010-10-19,31.559998999999998
2010-10-20,32.139998999999996
2010-10-21,32.060001
2010-10-22,32.099998
2010-10-25,32.34
2010-10-26,35.080002
2010-10-27,34.91
2010-10-28,34.689999
2010-10-29,35.259997999999996
2010-11-01,34.75
2010-11-02,35.080002
2010-11-03,36.169998
2010-11-04,37.259997999999996
2010-11-05,38.200001
2010-11-08,38.759997999999996
2010-11-09,37.700001
2010-11-10,38.18
2010-11-11,38.369999
2010-11-12,37.75
2010-11-15,38.0
2010-11-16,37.959998999999996
2010-11-17,38.580002
2010-11-18,39.57
2010-11-19,39.849998
2010-11-22,40.169998
2010-11-23,39.540001000000004
2010-11-24,40.610001000000004
2010-11-26,40.580002
2010-11-29,39.189999
2010-11-30,38.73
2010-12-01,38.919998
2010-12-02,39.029999
2010-12-03,39.439999
2010-12-06,39.259997999999996
2010-12-07,39.650002
2010-12-08,39.759997999999996
2010-12-09,40.73
2010-12-10,41.720001
2010-12-13,41.0
2010-12-14,42.290001000000004
2010-12-15,41.740002000000004
2010-12-16,42.290001000000004
2010-12-17,42.169998
2010-12-20,41.830002
2010-12-21,41.580002
2010-12-22,42.169998
2010-12-23,42.0
2010-12-27,41.41
2010-12-28,41.16
2010-12-29,41.91
2010-12-30,42.220001
2010-12-31,41.759997999999996
2011-01-03,42.759997999999996
2011-01-04,41.66
2011-01-05,41.459998999999996
2011-01-06,40.450001
2011-01-07,40.389998999999996
2011-01-10,40.34
2011-01-11,40.23
2011-01-12,40.77
2011-01-13,40.580002
2011-01-14,40.419998
2011-01-18,39.779999
2011-01-19,38.73
2011-01-20,38.860001000000004
2011-01-21,38.290001000000004
2011-01-24,38.5
2011-01-25,38.419998
2011-01-26,39.299999
2011-01-27,39.310001
2011-01-28,38.130001
2011-01-31,37.84
2011-02-01,38.799999
2011-02-02,37.959998999999996
2011-02-03,39.490002000000004
2011-02-04,40.740002000000004
2011-02-07,40.900002
2011-02-08,41.400002
2011-02-09,41.080002
2011-02-10,39.0
2011-02-11,39.75
2011-02-14,39.349998
2011-02-15,39.029999
2011-02-16,40.91
2011-02-17,40.799999
2011-02-18,42.119999
2011-02-22,42.02
2011-02-23,41.41
2011-02-24,41.040001000000004
2011-02-25,42.439999
2011-02-28,42.25
2011-03-01,40.799999
2011-03-02,40.549999
2011-03-03,41.880001
2011-03-04,40.970001
2011-03-07,39.799999
2011-03-08,40.450001
2011-03-09,40.700001
2011-03-10,40.599998
2011-03-11,40.900002
2011-03-14,40.5
2011-03-15,39.73
2011-03-16,39.779999
2011-03-17,39.450001
2011-03-18,39.630001
2011-03-21,40.02
2011-03-22,39.459998999999996
2011-03-23,39.439999
2011-03-24,40.18
2011-03-25,41.59
2011-03-28,41.41
2011-03-29,41.68
2011-03-30,42.41
2011-03-31,42.799999
2011-04-01,42.790001000000004
2011-04-04,42.73
2011-04-05,43.599998
2011-04-06,43.509997999999996
2011-04-07,43.23
2011-04-08,42.150002
2011-04-11,41.84
2011-04-12,40.900002
2011-04-13,41.139998999999996
2011-04-14,40.580002
2011-04-15,40.459998999999996
2011-04-18,39.970001
2011-04-19,39.610001000000004
2011-04-20,41.610001000000004
2011-04-21,42.310001
2011-04-25,43.0
2011-04-26,39.490002000000004
2011-04-27,40.68
2011-04-28,42.650002
2011-04-29,43.040001000000004
2011-05-02,41.73
2011-05-03,41.41
2011-05-04,41.73
2011-05-05,41.66
2011-05-06,40.68
2011-05-09,41.150002
2011-05-10,41.959998999999996
2011-05-11,41.369999
2011-05-12,41.889998999999996
2011-05-13,41.240002000000004
2011-05-16,40.279999
2011-05-17,39.299999
2011-05-18,39.75
2011-05-19,39.369999
2011-05-20,37.93
2011-05-23,37.400002
2011-05-24,37.75
2011-05-25,38.23
2011-05-26,39.150002
2011-05-27,38.490002000000004
2011-05-31,38.73
2011-06-01,37.43
2011-06-02,37.360001000000004
2011-06-03,36.82
2011-06-06,36.139998999999996
2011-06-07,36.459998999999996
2011-06-08,35.709998999999996
2011-06-09,36.189999
2011-06-10,35.700001
2011-06-13,35.68
2011-06-14,37.27
2011-06-15,36.650002
2011-06-16,36.169998
2011-06-17,36.0
2011-06-20,36.549999
2011-06-21,38.209998999999996
2011-06-22,38.23
2011-06-23,39.639998999999996
2011-06-24,39.290001000000004
2011-06-27,40.419998
2011-06-28,41.779999
2011-06-29,41.32
2011-06-30,41.18
2011-07-01,42.759997999999996
2011-07-05,42.84
2011-07-06,43.18
2011-07-07,44.459998999999996
2011-07-08,44.509997999999996
2011-07-11,43.57
2011-07-12,43.630001
2011-07-13,43.68
2011-07-14,42.599998
2011-07-15,43.0
2011-07-18,42.75
2011-07-19,43.189999
2011-07-20,43.0
2011-07-21,43.52
2011-07-22,43.02
2011-07-25,42.560001
2011-07-26,49.5
2011-07-27,48.110001000000004
2011-07-28,47.610001000000004
2011-07-29,47.630001
2011-08-01,46.889998999999996
2011-08-02,44.900002
2011-08-03,45.419998
2011-08-04,42.830002
2011-08-05,42.439999
2011-08-08,38.639998999999996
2011-08-09,41.34
2011-08-10,39.18
2011-08-11,40.860001000000004
2011-08-12,40.040001000000004
2011-08-15,40.16
2011-08-16,39.119999
2011-08-17,39.5
2011-08-18,37.470001
2011-08-19,36.990002000000004
2011-08-22,36.380001
2011-08-23,38.5
2011-08-24,38.93
2011-08-25,37.610001000000004
2011-08-26,38.5
2011-08-29,41.169998
2011-08-30,41.380001
2011-08-31,41.75
2011-09-01,40.810001
2011-09-02,38.16
2011-09-06,38.939999
2011-09-07,40.049999
2011-09-08,38.150002
2011-09-09,37.419998
2011-09-12,37.869999
2011-09-13,38.75
2011-09-14,39.529999
2011-09-15,38.889998999999996
2011-09-16,39.130001
2011-09-19,38.389998999999996
2011-09-20,37.259997999999996
2011-09-21,35.349998
2011-09-22,34.52
2011-09-23,35.5
2011-09-26,37.139998999999996
2011-09-27,38.189999
2011-09-28,36.779999
2011-09-29,37.419998
2011-09-30,35.549999
2011-10-03,33.93
2011-10-04,36.959998999999996
2011-10-05,37.380001
2011-10-06,38.41
2011-10-07,37.369999
2011-10-10,39.0
2011-10-11,40.540001000000004
2011-10-12,41.259997999999996
2011-10-13,40.900002
