Date,BOKF
2000-05-11,14.271323
2000-05-12,14.548975
2000-05-15,14.437915
2000-05-16,14.215793
2000-05-17,14.437915
2000-05-18,14.493445000000001
2000-05-19,14.271323
2000-05-22,14.548975
2000-05-23,13.993670999999999
2000-05-24,14.548975
2000-05-25,14.104732
2000-05-26,14.215793
2000-05-30,14.215793
2000-05-31,14.493445000000001
2000-06-01,14.771097
2000-06-02,14.882157999999999
2000-06-05,14.660035999999998
2000-06-06,15.10428
2000-06-07,15.10428
2000-06-08,15.381932
2000-06-09,15.492992999999998
2000-06-12,15.437463000000001
2000-06-13,15.437463000000001
2000-06-14,15.15981
2000-06-15,15.10428
2000-06-16,15.215341
2000-06-19,15.048748999999999
2000-06-20,15.10428
2000-06-21,15.10428
2000-06-22,14.882157999999999
2000-06-23,15.548523000000001
2000-06-26,14.993219
2000-06-27,15.548523000000001
2000-06-28,15.10428
2000-06-29,14.882157999999999
2000-06-30,15.604053
2000-07-03,15.937237
2000-07-05,14.937689
2000-07-06,15.215341
2000-07-07,15.10428
2000-07-10,14.993219
2000-07-11,14.993219
2000-07-12,14.937689
2000-07-13,15.048748999999999
2000-07-14,15.048748999999999
2000-07-17,14.882157999999999
2000-07-18,14.993219
2000-07-19,15.10428
2000-07-20,15.10428
2000-07-21,15.10428
2000-07-24,14.993219
2000-07-25,15.15981
2000-07-26,16.270418
2000-07-27,15.548523000000001
2000-07-28,15.548523000000001
2000-07-31,16.270418
2000-08-01,15.812292999999999
2000-08-02,15.659583999999999
2000-08-03,15.937237
2000-08-04,15.659583999999999
2000-08-07,15.770645000000002
2000-08-08,15.770645000000002
2000-08-09,15.770645000000002
2000-08-10,15.604053
2000-08-11,15.604053
2000-08-14,15.770645000000002
2000-08-15,15.492992999999998
2000-08-16,15.492992999999998
2000-08-17,15.437463000000001
2000-08-18,15.381932
2000-08-21,15.437463000000001
2000-08-22,15.770645000000002
2000-08-23,15.715114999999999
2000-08-24,15.770645000000002
2000-08-25,15.826176
2000-08-28,15.937237
2000-08-29,15.881706
2000-08-30,15.992767
2000-08-31,15.881706
2000-09-01,15.881706
2000-09-05,15.992767
2000-09-06,16.325948999999998
2000-09-07,16.21489
2000-09-08,15.992767
2000-09-11,16.103828
2000-09-12,15.992767
2000-09-13,16.034414
2000-09-14,16.048298000000003
2000-09-15,16.21489
2000-09-18,16.21489
2000-09-19,16.159359
2000-09-20,16.381479000000002
2000-09-21,16.270418
2000-09-22,16.492539999999998
2000-09-25,16.43701
2000-09-26,16.270418
2000-09-27,16.103828
2000-09-28,16.659132
2000-09-29,16.43701
2000-10-02,16.825723999999997
2000-10-03,16.881254000000002
2000-10-04,16.992314999999998
2000-10-05,16.381479000000002
2000-10-06,16.659132
2000-10-09,16.659132
2000-10-10,16.381479000000002
2000-10-11,16.284302
2000-10-12,16.103828
2000-10-13,16.159359
2000-10-16,16.659132
2000-10-17,16.103828
2000-10-18,16.659132
2000-10-19,16.381479000000002
2000-10-20,16.548071
2000-10-23,16.659132
2000-10-24,16.659132
2000-10-25,16.103828
2000-10-26,16.048298000000003
2000-10-27,16.21489
2000-10-30,16.770193
2000-10-31,16.881254000000002
2000-11-01,16.659132
2000-11-02,16.881254000000002
2000-11-03,16.825723999999997
2000-11-06,16.43701
2000-11-07,16.21489
2000-11-08,16.43701
2000-11-09,16.825723999999997
2000-11-10,16.325948999999998
2000-11-13,16.825723999999997
2000-11-14,17.325497
2000-11-15,16.881254000000002
2000-11-16,17.047846
2000-11-17,16.936785
2000-11-20,16.714663
2000-11-21,16.659132
2000-11-22,16.325948999999998
2000-11-24,16.881254000000002
2000-11-27,16.867371
2000-11-28,16.21489
2000-11-29,16.492539999999998
2000-11-30,16.381479000000002
2000-12-01,16.770193
2000-12-04,15.548523000000001
2000-12-05,16.881254000000002
2000-12-06,16.992314999999998
2000-12-07,16.992314999999998
2000-12-08,17.547619
2000-12-11,17.65868
2000-12-12,17.65868
2000-12-13,17.381027
2000-12-14,17.047846
2000-12-15,16.673016
2000-12-18,17.269966
2000-12-19,17.214437
2000-12-20,17.436557999999998
2000-12-21,17.65868
2000-12-22,18.047394
2000-12-26,18.102923999999998
2000-12-27,18.325045000000003
2000-12-28,18.88035
2000-12-29,18.88035
2001-01-02,19.046942
2001-01-03,19.213531
2001-01-04,19.213531
2001-01-05,19.491184
2001-01-08,19.713306
2001-01-09,19.546715
2001-01-10,19.324593
2001-01-11,19.657776000000002
2001-01-12,19.380123
2001-01-16,19.657776000000002
2001-01-17,18.935881
2001-01-18,19.657776000000002
2001-01-19,19.435654
2001-01-22,19.269061999999998
2001-01-23,19.657776000000002
2001-01-24,19.879898
2001-01-25,19.546715
2001-01-26,19.602245
2001-01-29,19.879898
2001-01-30,19.713306
2001-01-31,19.713306
2001-02-01,19.602245
2001-02-02,19.158003
2001-02-05,19.213531
2001-02-06,19.546715
2001-02-07,19.546715
2001-02-08,19.602245
2001-02-09,19.713306
2001-02-12,19.879898
2001-02-13,19.879898
2001-02-14,19.935429
2001-02-15,19.546715
2001-02-16,19.713306
2001-02-20,19.879898
2001-02-21,19.338476
2001-02-22,19.713306
2001-02-23,19.879898
2001-02-26,19.990959
2001-02-27,20.213079
2001-02-28,20.546263
2001-03-01,20.435202
2001-03-02,20.435202
2001-03-05,20.213079
2001-03-06,19.990959
2001-03-07,20.435202
2001-03-08,20.213079
2001-03-09,20.074254999999997
2001-03-12,20.435202
2001-03-13,20.435202
2001-03-14,20.435202
2001-03-15,19.324593
2001-03-16,19.879898
2001-03-19,20.532381
2001-03-20,20.435202
2001-03-21,20.435202
2001-03-22,20.643442
2001-03-23,20.435202
2001-03-26,21.323689
2001-03-27,21.712401999999997
2001-03-28,21.767933
2001-03-29,21.823463
2001-03-30,21.823463
2001-04-02,21.545810999999997
2001-04-03,21.212626999999998
2001-04-04,21.323689
2001-04-05,21.767933
2001-04-06,21.545810999999997
2001-04-09,21.679085
2001-04-10,21.545810999999997
2001-04-11,21.154877
2001-04-12,21.412539000000002
2001-04-16,21.368113
2001-04-17,21.323689
2001-04-18,21.723509
2001-04-19,21.323689
2001-04-20,21.456963000000002
2001-04-23,21.323689
2001-04-24,21.412539000000002
2001-04-25,21.412539000000002
2001-04-26,21.368113
2001-04-27,21.341459
2001-04-30,21.279264
2001-05-01,21.279264
2001-05-02,21.394768
2001-05-03,22.091520000000003
2001-05-04,22.375214
2001-05-07,22.457577
2001-05-08,22.979208
2001-05-09,22.237942
2001-05-10,22.503334
2001-05-11,22.420970999999998
2001-05-14,21.917642999999998
2001-05-15,22.100672
2001-05-16,22.146429
2001-05-17,23.015812
2001-05-18,23.015812
2001-05-21,23.015812
2001-05-22,22.887693
2001-05-23,23.207993
2001-05-24,23.336113
2001-05-25,23.51914
2001-05-29,23.336113
2001-05-30,23.381870000000003
2001-05-31,23.336113
2001-06-01,23.427626
2001-06-04,23.473383
2001-06-05,23.564898
2001-06-06,23.564898
2001-06-07,23.656412
2001-06-08,23.656412
2001-06-11,23.656412
2001-06-12,23.647261
2001-06-13,23.546595
2001-06-14,23.45508
2001-06-15,23.052418
2001-06-18,23.51914
2001-06-19,23.528292
2001-06-20,23.656412
2001-06-21,23.930954
2001-06-22,23.619806
2001-06-25,23.51914
2001-06-26,23.802835
2001-06-27,24.104832000000002
2001-06-28,23.738775
2001-06-29,24.617310999999997
2001-07-02,24.516645
2001-07-03,24.827793
2001-07-05,24.315313
2001-07-06,25.065729
2001-07-09,25.166395
2001-07-10,24.708824
2001-07-11,24.562403
2001-07-12,24.708824
2001-07-13,24.635614
2001-07-16,24.708824
2001-07-17,24.663067
2001-07-18,23.793684
2001-07-19,25.852753
2001-07-20,25.623966
2001-07-23,25.550755
2001-07-24,25.825298
2001-07-25,25.623966
2001-07-26,25.806995
2001-07-27,25.944264999999998
2001-07-30,27.45425
2001-07-31,27.966728000000003
2001-08-01,28.579874
2001-08-02,28.497511
2001-08-03,28.598177000000003
2001-08-06,28.55242
2001-08-07,28.607328000000003
2001-08-08,28.55242
2001-08-09,29.403502000000003
2001-08-10,29.412653000000002
2001-08-13,29.046597
2001-08-14,29.055747999999998
2001-08-15,29.138111
2001-08-16,29.101505
2001-08-17,29.055747999999998
2001-08-20,29.513319
2001-08-21,29.156414
2001-08-22,29.714648999999998
2001-08-23,29.787861
2001-08-24,28.817809999999998
2001-08-27,27.362735999999998
2001-08-28,27.655581
2001-08-29,27.545763
2001-08-30,28.104
2001-08-31,27.701338
2001-09-04,27.637278000000002
2001-09-05,28.332787
2001-09-06,27.884366999999997
2001-09-07,27.591520000000003
2001-09-10,27.143101
2001-09-17,26.886862
2001-09-18,26.310321999999996
2001-09-19,26.648926
2001-09-20,26.987528
2001-09-21,26.154749
2001-09-24,26.786196
2001-09-25,27.445099
2001-09-26,27.060740000000003
2001-09-27,26.941771000000003
2001-09-28,27.628126
2001-10-01,26.850255999999998
2001-10-02,27.45425
2001-10-03,27.637278000000002
2001-10-04,27.060740000000003
2001-10-05,27.152252
2001-10-08,26.603168
2001-10-09,26.740438
2001-10-10,27.097345
2001-10-11,27.362735999999998
2001-10-12,26.81365
2001-10-15,26.978376
2001-10-16,26.566563000000002
2001-10-17,26.502502000000003
2001-10-18,26.365231
2001-10-19,26.584865999999998
2001-10-22,26.941771000000003
2001-10-23,27.271221
2001-10-24,27.289524
2001-10-25,27.45425
2001-10-26,27.435947
2001-10-29,27.371887
2001-10-30,27.710489000000003
2001-10-31,28.369390000000003
2001-11-01,28.790356
2001-11-02,28.579874
2001-11-05,28.497511
2001-11-06,28.369390000000003
2001-11-07,27.381039
2001-11-08,27.792852000000003
2001-11-09,28.479208
2001-11-12,28.872719
2001-11-13,29.925133000000002
2001-11-14,29.97089
2001-11-15,29.952587
2001-11-16,29.101505
2001-11-19,28.543267999999998
2001-11-20,29.284533000000003
2001-11-21,29.101505
2001-11-23,28.707994
2001-11-26,28.918476000000002
2001-11-27,28.488359000000003
2001-11-28,28.497511
2001-11-29,28.598177000000003
2001-11-30,28.918476000000002
2001-12-03,28.762903
2001-12-04,28.863567
2001-12-05,28.826961999999998
2001-12-06,28.964233
2001-12-07,29.284533000000003
2001-12-10,28.964233
2001-12-11,28.524965
2001-12-12,28.479208
2001-12-13,28.369390000000003
2001-12-14,28.460905
2001-12-17,28.030788
2001-12-18,27.628126
2001-12-19,27.866064
2001-12-20,28.067394
2001-12-21,29.064899
2001-12-24,29.101505
2001-12-26,29.000839000000003
2001-12-27,29.009990999999996
2001-12-28,29.019142
2001-12-31,28.836113
2002-01-02,27.866064
2002-01-03,27.683034999999997
2002-01-04,26.950922
2002-01-07,26.950922
2002-01-08,27.463402000000002
2002-01-09,27.628126
2002-01-10,27.811155
2002-01-11,28.067394
2002-01-14,25.761238
2002-01-15,26.328625
2002-01-16,26.914315999999996
2002-01-17,26.987528
2002-01-18,26.621471000000003
2002-01-22,26.722136
2002-01-23,27.500008
2002-01-24,27.591520000000003
2002-01-25,27.591520000000003
2002-01-28,27.728792
2002-01-29,28.003334000000002
2002-01-30,28.671389
2002-01-31,28.717146000000003
2002-02-01,28.762903
2002-02-04,28.104
2002-02-05,27.985031
2002-02-06,28.003334000000002
2002-02-07,27.911821000000003
2002-02-08,28.643934
2002-02-11,28.460905
2002-02-12,28.515814000000002
2002-02-13,28.7446
2002-02-14,28.781206
2002-02-15,29.000839000000003
2002-02-19,28.735449
2002-02-20,29.009990999999996
2002-02-21,28.781206
2002-02-22,28.909325
2002-02-25,28.643934
2002-02-26,29.046597
2002-02-27,28.982536
2002-02-28,29.202169
2002-03-01,29.513319
2002-03-04,30.217978000000002
2002-03-05,30.437613
2002-03-06,30.611488
2002-03-07,30.529125
2002-03-08,31.114817
2002-03-11,30.922635999999997
2002-03-12,30.126463
2002-03-13,30.126463
2002-03-14,29.989193
2002-03-15,30.336946
2002-03-18,30.410158000000003
2002-03-19,30.611488
2002-03-20,30.904333
2002-03-21,31.160574
2002-03-22,31.114817
2002-03-25,31.023302
2002-03-26,31.114817
2002-03-27,31.160574
2002-03-28,31.023302
2002-04-01,30.904333
2002-04-02,30.849426
2002-04-03,30.300340999999996
2002-04-04,30.510821999999997
2002-04-05,30.364401
2002-04-08,30.913484999999998
2002-04-09,31.114817
2002-04-10,31.288691999999998
2002-04-11,30.318644
2002-04-12,30.693851000000002
2002-04-15,30.62064
2002-04-16,31.178877000000004
2002-04-17,31.023302
2002-04-18,30.135614
2002-04-19,30.181371999999996
2002-04-22,30.108159999999998
2002-04-23,31.023302
2002-04-24,31.041605
2002-04-25,31.233786
2002-04-26,31.160574
2002-04-29,31.059908
2002-04-30,31.114817
2002-05-01,31.114817
2002-05-02,31.13312
2002-05-03,31.206331
2002-05-06,31.215483000000003
2002-05-07,31.288691999999998
2002-05-08,31.755415000000003
2002-05-09,32.057686
2002-05-10,32.029408000000004
2002-05-13,32.510132
2002-05-14,32.990856
2002-05-15,33.763785999999996
2002-05-16,34.121971
2002-05-17,34.414177
2002-05-20,33.886322
2002-05-21,32.990856
2002-05-22,32.802338
2002-05-23,33.085117
2002-05-24,33.000282
2002-05-28,33.066265
2002-05-29,32.642097
2002-05-30,33.179375
2002-05-31,32.981429999999996
2002-06-03,32.274483000000004
2002-06-04,32.208504
2002-06-05,31.831465
2002-06-06,31.473278000000004
2002-06-07,31.812613
2002-06-10,31.558111
2002-06-11,30.973701000000002
2002-06-12,31.105665000000002
2002-06-13,30.794609
2002-06-14,31.086813
2002-06-17,31.756056
2002-06-18,31.567536999999998
2002-06-19,31.58639
2002-06-20,32.246204
2002-06-21,31.58639
2002-06-24,31.58639
2002-06-25,31.416721000000003
2002-06-26,30.738052000000003
2002-06-27,31.341314
2002-06-28,31.539259
2002-07-01,31.661796999999996
2002-07-02,31.256481
2002-07-03,30.954849
2002-07-05,31.567536999999998
2002-07-08,31.482704
2002-07-09,30.879441999999997
2002-07-10,31.30361
2002-07-11,31.501554
2002-07-12,30.709774
2002-07-15,31.756056
2002-07-16,29.474974
2002-07-17,29.229898
2002-07-18,29.211047999999998
2002-07-19,29.97455
2002-07-22,28.786879
2002-07-23,27.061928
2002-07-24,26.873409000000002
2002-07-25,27.57093
2002-07-26,28.004524
2002-07-29,28.447544
2002-07-30,28.843434999999996
2002-07-31,29.559807
2002-08-01,29.277029
2002-08-02,29.314734
2002-08-05,28.937695
2002-08-06,29.267603
2002-08-07,29.795456
2002-08-08,29.92742
2002-08-09,30.115940000000002
2002-08-12,29.917994
2002-08-13,29.691771000000003
2002-08-14,30.172495
2002-08-15,30.483551000000002
2002-08-16,30.672071000000003
2002-08-19,31.14337
2002-08-20,30.870015999999996
2002-08-21,31.379016999999997
2002-08-22,31.218777000000003
2002-08-23,31.020832000000002
2002-08-26,31.247055
2002-08-27,31.576963
2002-08-28,31.284758
2002-08-29,31.30361
2002-08-30,31.397869
2002-09-03,31.209351
2002-09-04,31.567536999999998
2002-09-05,31.548685
2002-09-06,31.605241999999997
2002-09-09,31.906871999999996
2002-09-10,32.104816
2002-09-11,31.963427000000003
2002-09-12,32.04826
2002-09-13,31.803186
2002-09-16,31.435574
2002-09-17,31.256481
2002-09-18,30.775757000000002
2002-09-19,30.643793
2002-09-20,29.946271999999997
2002-09-23,29.314734
2002-09-24,28.899990000000003
2002-09-25,29.654068
2002-09-26,30.587235999999997
2002-09-27,30.200772999999998
2002-09-30,30.634366999999997
2002-10-01,30.492977000000003
2002-10-02,29.672918
2002-10-03,28.456970000000002
2002-10-04,27.212744
2002-10-07,26.430389
2002-10-08,26.826279
2002-10-09,26.929965999999997
2002-10-10,28.947121000000003
2002-10-11,30.813459
2002-10-14,31.784334
2002-10-15,32.321613
2002-10-16,32.736354999999996
2002-10-17,32.547836
2002-10-18,32.453579
2002-10-21,32.783485
2002-10-22,32.425301
2002-10-23,32.04826
2002-10-24,31.774908
2002-10-25,32.038834
2002-10-28,31.727777000000003
2002-10-29,31.152794
2002-10-30,31.133944
2002-10-31,30.935996999999997
2002-11-01,31.369593
2002-11-04,30.870015999999996
2002-11-05,31.190497999999998
2002-11-06,31.624091999999997
2002-11-07,30.643793
2002-11-08,30.445847999999998
2002-11-11,29.955697999999998
2002-11-12,29.220471999999997
2002-11-13,29.361862
2002-11-14,30.577811999999998
2002-11-15,30.511829
2002-11-18,30.106514
2002-11-19,30.379865999999996
2002-11-20,31.181071999999997
2002-11-21,31.548685
2002-11-22,31.218777000000003
2002-11-25,31.482704
2002-11-26,30.681497999999998
2002-11-27,31.105665000000002
2002-11-29,30.954849
2002-12-02,30.624940999999996
2002-12-03,30.436421999999997
2002-12-04,30.342163
2002-12-05,29.748327000000003
2002-12-06,30.596663
2002-12-09,30.229052000000003
2002-12-10,30.304459
2002-12-11,30.794609
2002-12-12,30.983128000000004
2002-12-13,30.587235999999997
2002-12-16,30.370440000000002
2002-12-17,30.059383
2002-12-18,29.842586999999998
2002-12-19,29.135639
2002-12-20,30.106514
2002-12-23,30.511829
2002-12-24,30.304459
2002-12-26,30.332736999999998
2002-12-27,29.97455
2002-12-30,30.172495
2002-12-31,30.530682000000002
2003-01-02,30.917146999999996
2003-01-03,30.870015999999996
2003-01-06,31.209351
2003-01-07,31.058535
2003-01-08,30.954849
2003-01-09,30.898294
2003-01-10,30.634366999999997
2003-01-13,30.964275
2003-01-14,30.964275
2003-01-15,30.766331
2003-01-16,30.342163
2003-01-17,30.27618
2003-01-21,30.125364
2003-01-22,30.41757
2003-01-23,30.436421999999997
2003-01-24,30.27618
2003-01-27,30.040531
2003-01-28,30.549534
2003-01-29,30.502403
2003-01-30,30.624940999999996
2003-01-31,30.775757000000002
2003-02-03,30.634366999999997
2003-02-04,30.474125
2003-02-05,30.172495
2003-02-06,30.342163
2003-02-07,30.474125
2003-02-10,30.587235999999997
2003-02-11,30.587235999999997
2003-02-12,30.351589
2003-02-13,30.097088
2003-02-14,30.766331
2003-02-18,31.105665000000002
2003-02-19,31.14337
2003-02-20,31.124516999999997
2003-02-21,31.331888
2003-02-24,30.549534
2003-02-25,30.841738
2003-02-26,30.860590000000002
2003-02-27,30.624940999999996
2003-02-28,30.606089
2003-03-03,30.483551000000002
2003-03-04,29.955697999999998
2003-03-05,30.238478000000004
2003-03-06,30.012253
2003-03-07,30.342163
2003-03-10,29.92742
2003-03-11,29.522104
2003-03-12,29.220471999999997
2003-03-13,29.625790000000002
2003-03-14,29.97455
2003-03-17,30.200772999999998
2003-03-18,29.870865000000002
2003-03-19,29.908566999999998
2003-03-20,30.134790000000002
2003-03-21,30.332736999999998
2003-03-24,30.313885
2003-03-25,30.492977000000003
2003-03-26,30.257328
2003-03-27,30.464701
2003-03-28,30.804035
2003-03-31,30.794609
2003-04-01,30.596663
2003-04-02,30.530682000000002
2003-04-03,30.021679
2003-04-04,30.257328
2003-04-07,30.181921000000003
2003-04-08,30.445847999999998
2003-04-09,30.125364
2003-04-10,30.106514
2003-04-11,30.163069
2003-04-14,30.398718
2003-04-15,30.530682000000002
2003-04-16,30.888868
2003-04-17,31.944576
2003-04-21,32.142521
2003-04-22,32.830616
2003-04-23,32.943726
2003-04-24,31.661796999999996
2003-04-25,32.990856
2003-04-28,33.283062
2003-04-29,33.452728
2003-04-30,33.980583
2003-05-01,33.518710999999996
2003-05-02,34.018288
2003-05-05,33.810916999999996
2003-05-06,33.905174
2003-05-07,33.763785999999996
2003-05-08,33.427184999999994
2003-05-09,33.747574
2003-05-12,34.126213
2003-05-13,34.058254
2003-05-14,33.961166
2003-05-15,33.844662
2003-05-16,33.737865
2003-05-19,33.864079
2003-05-20,33.796116
2003-05-21,33.864079
2003-05-22,34.087379
2003-05-23,33.961166
2003-05-27,34.669903000000005
2003-05-28,34.990292
2003-05-29,34.718445
2003-05-30,35.106796
2003-06-02,35.524273
2003-06-03,35.466019
2003-06-04,35.475727
2003-06-05,35.436893
2003-06-06,35.563107
2003-06-09,35.39806
2003-06-10,35.912621
2003-06-11,36.135921
2003-06-12,36.213592999999996
2003-06-13,35.776699
2003-06-16,36.621361
2003-06-17,36.097088
2003-06-18,36.174759
2003-06-19,36.407768
2003-06-20,36.611652
2003-06-23,36.39806
2003-06-24,36.407768
2003-06-25,36.417477000000005
2003-06-26,36.60194
2003-06-27,37.242717999999996
2003-06-30,37.466019
2003-07-01,37.611652
2003-07-02,37.650486
2003-07-03,37.378639
2003-07-07,37.524273
2003-07-08,37.427184999999994
2003-07-09,37.184467
2003-07-10,36.893204
2003-07-11,37.087379
2003-07-14,37.757282000000004
2003-07-15,37.524273
2003-07-16,38.0
2003-07-17,37.067963
2003-07-18,37.262135
2003-07-21,36.990292
2003-07-22,37.009708
2003-07-23,37.31068
2003-07-24,37.184467
2003-07-25,37.417477000000005
2003-07-28,37.155338
2003-07-29,37.184467
2003-07-30,37.14563
2003-07-31,37.475727
2003-08-01,37.39806
2003-08-04,37.038834
2003-08-05,37.038834
2003-08-06,37.174759
2003-08-07,37.213592999999996
2003-08-08,37.291264
2003-08-11,37.873787
2003-08-12,38.194176
2003-08-13,38.349514
2003-08-14,38.834953000000006
2003-08-15,38.640778000000005
2003-08-18,38.932037
2003-08-19,39.126213
2003-08-20,39.796116
2003-08-21,39.825241
2003-08-22,39.097088
2003-08-25,38.825241
2003-08-26,38.786407000000004
2003-08-27,38.640778000000005
2003-08-28,38.621361
2003-08-29,38.466019
2003-09-02,38.737865
2003-09-03,38.922329
2003-09-04,39.281555
2003-09-05,38.912621
2003-09-08,39.252426
2003-09-09,38.495144
2003-09-10,37.504856
2003-09-11,37.932037
2003-09-12,37.718445
2003-09-15,37.961166
2003-09-16,38.669903000000005
2003-09-17,38.640778000000005
2003-09-18,38.922329
2003-09-19,39.174759
2003-09-22,38.621361
2003-09-23,38.592232
2003-09-24,38.844662
2003-09-25,38.349514
2003-09-26,37.233009
2003-09-29,36.796116
2003-09-30,36.844662
2003-10-01,36.893204
2003-10-02,37.184467
2003-10-03,37.766991
2003-10-06,37.893204
2003-10-07,37.766991
2003-10-08,37.873787
2003-10-09,38.252426
2003-10-10,37.543690000000005
2003-10-13,37.864079
2003-10-14,37.766991
2003-10-15,37.572815000000006
2003-10-16,37.669903000000005
2003-10-17,37.048542
2003-10-20,36.796116
2003-10-21,36.708736
2003-10-22,36.650486
2003-10-23,36.932037
2003-10-24,36.815533
2003-10-27,36.553398
2003-10-28,37.048542
2003-10-29,36.990292
2003-10-30,36.941746
2003-10-31,36.699028000000006
2003-11-03,37.213592999999996
2003-11-04,37.203884
2003-11-05,37.155338
2003-11-06,37.106796
2003-11-07,37.834953000000006
2003-11-10,37.757282000000004
2003-11-11,37.747574
2003-11-12,37.766991
2003-11-13,37.873787
2003-11-14,37.980583
2003-11-17,37.883495
2003-11-18,37.718445
2003-11-19,37.504856
2003-11-20,37.417477000000005
2003-11-21,37.194176
2003-11-24,37.378639
2003-11-25,37.291264
2003-11-26,37.844662
2003-11-28,37.640778000000005
2003-12-01,37.941746
2003-12-02,37.650486
2003-12-03,37.796116
2003-12-04,37.961166
2003-12-05,37.834953000000006
2003-12-08,38.058254
2003-12-09,37.883495
2003-12-10,37.786407000000004
2003-12-11,37.864079
2003-12-12,37.864079
2003-12-15,37.660194
2003-12-16,38.038834
2003-12-17,37.805824
2003-12-18,37.805824
2003-12-19,37.864079
2003-12-22,37.737865
2003-12-23,37.427184999999994
2003-12-24,37.650486
2003-12-26,37.504856
2003-12-29,37.68932
2003-12-30,37.85437
2003-12-31,37.592232
2004-01-02,37.485434999999995
2004-01-05,37.611652
2004-01-06,37.60194
2004-01-07,37.737865
2004-01-08,37.708736
2004-01-09,37.844662
2004-01-12,37.844662
2004-01-13,37.737865
2004-01-14,37.864079
2004-01-15,38.271843
2004-01-16,38.60194
2004-01-20,38.572815000000006
2004-01-21,38.796116
2004-01-22,38.834953000000006
2004-01-23,38.834953000000006
2004-01-26,38.970875
2004-01-27,38.980583
2004-01-28,38.864079
2004-01-29,38.233009
2004-01-30,38.155338
2004-02-02,38.941746
2004-02-03,38.174759
2004-02-04,37.815533
2004-02-05,38.844662
2004-02-06,38.922329
2004-02-09,38.980583
2004-02-10,39.155338
2004-02-11,39.475727
2004-02-12,39.407768
2004-02-13,39.631069000000004
2004-02-17,39.563107
2004-02-18,39.359221999999995
2004-02-19,39.368930999999996
2004-02-20,39.223301
2004-02-23,39.048542
2004-02-24,39.048542
2004-02-25,39.233009
2004-02-26,39.291264
2004-02-27,39.417477000000005
2004-03-01,39.553398
2004-03-02,39.427184999999994
2004-03-03,39.427184999999994
2004-03-04,39.466019
2004-03-05,39.699028000000006
2004-03-08,39.737865
2004-03-09,39.805824
2004-03-10,39.669903000000005
2004-03-11,39.669903000000005
2004-03-12,39.699028000000006
2004-03-15,39.446602
2004-03-16,39.417477000000005
2004-03-17,39.533981
2004-03-18,39.407768
2004-03-19,39.378639
2004-03-22,39.242717999999996
2004-03-23,39.262135
2004-03-24,39.349514
2004-03-25,39.252426
2004-03-26,39.349514
2004-03-29,39.805824
2004-03-30,40.0
2004-03-31,39.805824
2004-04-01,40.466019
2004-04-02,40.524273
2004-04-05,40.912621
2004-04-06,40.922329
2004-04-07,40.893204
2004-04-08,41.126213
2004-04-12,41.184467
2004-04-13,40.60194
2004-04-14,40.368930999999996
2004-04-15,40.31068
2004-04-16,39.912621
2004-04-19,38.805824
2004-04-20,39.097088
2004-04-21,39.262135
2004-04-22,39.563107
2004-04-23,39.747574
2004-04-26,39.572815000000006
2004-04-27,38.223301
2004-04-28,37.961166
2004-04-29,38.485434999999995
2004-04-30,37.922329
2004-05-03,38.067963
2004-05-04,38.524273
2004-05-05,38.825241
2004-05-06,38.330002
2004-05-07,37.77
2004-05-10,37.959998999999996
2004-05-11,37.82
2004-05-12,37.700001
2004-05-13,37.650002
2004-05-14,37.759997999999996
2004-05-17,38.349998
2004-05-18,38.049999
2004-05-19,37.970001
2004-05-20,37.849998
2004-05-21,37.759997999999996
2004-05-24,37.75
2004-05-25,37.290001000000004
2004-05-26,38.279999
2004-05-27,37.849998
2004-05-28,38.049999
2004-06-01,38.759997999999996
2004-06-02,38.689999
2004-06-03,38.419998
2004-06-04,38.57
2004-06-07,38.799999
2004-06-08,38.709998999999996
2004-06-09,38.669998
2004-06-10,39.07
2004-06-14,38.529999
2004-06-15,38.279999
2004-06-16,38.860001000000004
2004-06-17,39.310001
2004-06-18,39.27
2004-06-21,39.5
2004-06-22,39.16
2004-06-23,39.25
2004-06-24,39.07
2004-06-25,39.330002
2004-06-28,39.09
2004-06-29,39.400002
2004-06-30,39.27
2004-07-01,39.049999
2004-07-02,39.139998999999996
2004-07-06,39.150002
2004-07-07,39.490002000000004
2004-07-08,39.150002
2004-07-09,39.099998
2004-07-12,39.419998
2004-07-13,40.0
2004-07-14,40.0
2004-07-15,39.900002
2004-07-16,40.27
2004-07-19,40.099998
2004-07-20,40.380001
2004-07-21,40.049999
2004-07-22,40.360001000000004
2004-07-23,40.09
2004-07-26,40.529999
2004-07-27,40.5
2004-07-28,40.599998
2004-07-29,41.0
2004-07-30,41.029999
2004-08-02,41.18
2004-08-03,40.849998
2004-08-04,40.669998
2004-08-05,40.0
2004-08-06,40.130001
2004-08-09,40.349998
2004-08-10,40.810001
2004-08-11,41.049999
2004-08-12,40.66
2004-08-13,40.66
2004-08-16,41.110001000000004
2004-08-17,41.810001
2004-08-18,42.439999
2004-08-19,42.150002
2004-08-20,42.389998999999996
2004-08-23,41.939999
2004-08-24,42.169998
2004-08-25,42.900002
2004-08-26,42.939999
2004-08-27,42.860001000000004
2004-08-30,43.0
2004-08-31,42.900002
2004-09-01,43.099998
2004-09-02,43.240002000000004
2004-09-03,42.939999
2004-09-07,43.880001
2004-09-08,43.639998999999996
2004-09-09,45.299999
2004-09-10,45.400002
2004-09-13,45.650002
2004-09-14,45.200001
2004-09-15,45.099998
