Date,PEP
1997-03-11,32.5
1997-03-12,32.0
1997-03-13,31.375
1997-03-14,31.125
1997-03-17,30.875
1997-03-18,31.0
1997-03-19,32.0
1997-03-20,32.625
1997-03-21,32.5
1997-03-24,32.75
1997-03-25,33.25
1997-03-26,33.25
1997-03-27,33.25
1997-03-31,32.375
1997-04-01,31.875
1997-04-02,31.875
1997-04-03,31.875
1997-04-04,31.625
1997-04-07,32.125
1997-04-08,32.125
1997-04-09,32.75
1997-04-10,33.0
1997-04-11,31.875
1997-04-14,32.625
1997-04-15,32.875
1997-04-16,32.875
1997-04-17,33.25
1997-04-18,33.125
1997-04-21,32.75
1997-04-22,33.5
1997-04-23,33.25
1997-04-24,33.5
1997-04-25,32.0
1997-04-28,31.25
1997-04-29,34.375
1997-04-30,34.875
1997-05-01,34.875
1997-05-02,35.5
1997-05-05,36.625
1997-05-06,36.375
1997-05-07,36.125
1997-05-08,35.25
1997-05-09,36.5
1997-05-12,36.75
1997-05-13,36.875
1997-05-14,37.125
1997-05-15,37.375
1997-05-16,36.75
1997-05-19,37.5
1997-05-20,37.5
1997-05-21,36.25
1997-05-22,35.5
1997-05-23,36.5
1997-05-27,37.0
1997-05-28,37.375
1997-05-29,37.375
1997-05-30,36.75
1997-06-02,37.75
1997-06-03,38.125
1997-06-04,36.0
1997-06-05,36.75
1997-06-06,37.125
1997-06-09,37.375
1997-06-10,37.625
1997-06-11,37.875
1997-06-12,38.625
1997-06-13,39.0
1997-06-16,38.5
1997-06-17,38.5
1997-06-18,38.75
1997-06-19,38.5
1997-06-20,38.125
1997-06-23,37.125
1997-06-24,37.3125
1997-06-25,37.0
1997-06-26,37.25
1997-06-27,37.875
1997-06-30,37.5625
1997-07-01,38.25
1997-07-02,38.0
1997-07-03,38.9375
1997-07-07,39.0
1997-07-08,39.1875
1997-07-09,38.375
1997-07-10,38.8125
1997-07-11,37.375
1997-07-14,37.875
1997-07-15,37.25
1997-07-16,36.5625
1997-07-17,35.6875
1997-07-18,36.0
1997-07-21,35.5625
1997-07-22,38.0625
1997-07-23,37.0
1997-07-24,37.5
1997-07-25,38.4375
1997-07-28,38.4375
1997-07-29,37.75
1997-07-30,38.6875
1997-07-31,38.25
1997-08-01,38.0625
1997-08-04,38.4375
1997-08-05,38.8125
1997-08-06,39.6875
1997-08-07,39.0
1997-08-08,37.5
1997-08-11,38.1875
1997-08-12,37.4375
1997-08-13,36.6875
1997-08-14,36.25
1997-08-15,35.75
1997-08-18,36.1875
1997-08-19,36.1875
1997-08-20,36.0
1997-08-21,36.1875
1997-08-22,36.75
1997-08-25,36.375
1997-08-26,36.6875
1997-08-27,37.0625
1997-08-28,36.75
1997-08-29,36.0
1997-09-02,36.8125
1997-09-03,37.5625
1997-09-04,37.4375
1997-09-05,37.5
1997-09-08,38.125
1997-09-09,38.4375
1997-09-10,37.75
1997-09-11,37.5
1997-09-12,38.0625
1997-09-15,37.8125
1997-09-16,38.5
1997-09-17,38.75
1997-09-18,38.0
1997-09-19,38.1875
1997-09-22,38.875
1997-09-23,38.75
1997-09-24,39.4375
1997-09-25,39.6875
1997-09-26,40.1875
1997-09-29,41.0
1997-09-30,40.5625
1997-10-01,40.1875
1997-10-02,39.75
1997-10-03,39.875
1997-10-06,40.1875
1997-10-07,38.75
1997-10-08,39.25
1997-10-09,39.125
1997-10-10,39.5
1997-10-13,39.125
1997-10-14,38.75
1997-10-15,37.5
1997-10-16,37.25
1997-10-17,37.9375
1997-10-20,38.875
1997-10-21,40.0
1997-10-22,38.4375
1997-10-23,37.75
1997-10-24,37.375
1997-10-27,34.9375
1997-10-28,37.6875
1997-10-29,36.25
1997-10-30,35.75
1997-10-31,36.875
1997-11-03,37.375
1997-11-04,37.25
1997-11-05,37.375
1997-11-06,36.9375
1997-11-07,36.4375
1997-11-10,35.6875
1997-11-11,35.8125
1997-11-12,35.375
1997-11-13,35.875
1997-11-14,36.5625
1997-11-17,37.375
1997-11-18,36.4375
1997-11-19,37.5625
1997-11-20,37.6875
1997-11-21,38.0
1997-11-24,37.0625
1997-11-25,37.1875
1997-11-26,36.9375
1997-11-28,36.875
1997-12-01,37.6875
1997-12-02,37.375
1997-12-03,37.8125
1997-12-04,37.375
1997-12-05,37.3125
1997-12-08,36.5
1997-12-09,35.8125
1997-12-10,35.5
1997-12-11,35.25
1997-12-12,35.125
1997-12-15,36.0625
1997-12-16,35.4375
1997-12-17,34.875
1997-12-18,34.75
1997-12-19,34.875
1997-12-22,35.125
1997-12-23,34.25
1997-12-24,34.4375
1997-12-26,34.75
1997-12-29,34.875
1997-12-30,36.6875
1997-12-31,36.25
1998-01-02,36.0
1998-01-05,36.5
1998-01-06,35.1875
1998-01-07,35.875
1998-01-08,35.875
1998-01-09,34.75
1998-01-12,35.375
1998-01-13,36.5
1998-01-14,36.6875
1998-01-15,35.9375
1998-01-16,36.6875
1998-01-20,37.625
1998-01-21,37.0
1998-01-22,36.875
1998-01-23,36.3125
1998-01-26,36.4375
1998-01-27,36.0625
1998-01-28,36.4375
1998-01-29,36.875
1998-01-30,36.125
1998-02-02,36.5
1998-02-03,35.1875
1998-02-04,35.4375
1998-02-05,35.25
1998-02-06,35.375
1998-02-09,35.75
1998-02-10,35.5625
1998-02-11,35.625
1998-02-12,36.0
1998-02-13,36.5
1998-02-17,35.6875
1998-02-18,35.25
1998-02-19,35.4375
1998-02-20,35.4375
1998-02-23,35.25
1998-02-24,35.1875
1998-02-25,36.375
1998-02-26,36.8125
1998-02-27,36.5
1998-03-02,37.0
1998-03-03,37.375
1998-03-04,37.0625
1998-03-05,36.5625
1998-03-06,38.0
1998-03-09,39.25
1998-03-10,40.125
1998-03-11,40.25
1998-03-12,43.0
1998-03-13,42.9375
1998-03-16,43.3125
1998-03-17,43.5625
1998-03-18,42.5625
1998-03-19,41.875
1998-03-20,43.0
1998-03-23,42.1875
1998-03-24,42.3125
1998-03-25,42.75
1998-03-26,43.25
1998-03-27,42.3125
1998-03-30,42.75
1998-03-31,42.6875
1998-04-01,43.625
1998-04-02,44.1875
1998-04-03,44.6875
1998-04-06,42.9375
1998-04-07,42.375
1998-04-08,42.0625
1998-04-09,42.0
1998-04-13,41.3125
1998-04-14,41.3125
1998-04-15,41.8125
1998-04-16,41.625
1998-04-17,41.8125
1998-04-20,41.875
1998-04-21,42.0625
1998-04-22,43.875
1998-04-23,44.1875
1998-04-24,43.625
1998-04-27,43.0625
1998-04-28,39.75
1998-04-29,39.375
1998-04-30,39.6875
1998-05-01,39.375
1998-05-04,39.375
1998-05-05,40.1875
1998-05-06,39.125
1998-05-07,37.875
1998-05-08,38.6875
1998-05-11,38.75
1998-05-12,39.4375
1998-05-13,38.875
1998-05-14,39.0625
1998-05-15,37.5625
1998-05-18,37.8125
1998-05-19,37.9375
1998-05-20,40.5
1998-05-21,40.0625
1998-05-22,39.875
1998-05-26,40.375
1998-05-27,41.125
1998-05-28,40.4375
1998-05-29,40.8125
1998-06-01,41.5
1998-06-02,41.1875
1998-06-03,40.75
1998-06-04,40.75
1998-06-05,42.0
1998-06-08,41.375
1998-06-09,42.0
1998-06-10,41.375
1998-06-11,40.375
1998-06-12,40.6875
1998-06-15,41.1875
1998-06-16,41.375
1998-06-17,41.875
1998-06-18,41.875
1998-06-19,40.4375
1998-06-22,40.5625
1998-06-23,41.1875
1998-06-24,42.125
1998-06-25,41.4375
1998-06-26,41.1875
1998-06-29,41.25
1998-06-30,41.1875
1998-07-01,42.0
1998-07-02,43.6875
1998-07-06,43.0
1998-07-07,42.25
1998-07-08,42.0
1998-07-09,41.3125
1998-07-10,42.3125
1998-07-13,41.4375
1998-07-14,39.25
1998-07-15,38.125
1998-07-16,37.9375
1998-07-17,39.5
1998-07-20,39.75
1998-07-21,40.125
1998-07-22,39.5
1998-07-23,37.5625
1998-07-24,39.75
1998-07-27,40.0
1998-07-28,39.875
1998-07-29,38.6875
1998-07-30,39.0
1998-07-31,38.9375
1998-08-03,39.375
1998-08-04,37.375
1998-08-05,37.75
1998-08-06,37.8125
1998-08-07,37.5
1998-08-10,35.8125
1998-08-11,34.625
1998-08-12,34.125
1998-08-13,34.3125
1998-08-14,33.875
1998-08-17,33.875
1998-08-18,34.4375
1998-08-19,33.875
1998-08-20,33.375
1998-08-21,32.5
1998-08-24,33.5625
1998-08-25,35.0
1998-08-26,34.125
1998-08-27,32.9375
1998-08-28,31.375
1998-08-31,27.875
1998-09-01,32.375
1998-09-02,31.0625
1998-09-03,30.875
1998-09-04,30.9375
1998-09-08,31.6875
1998-09-09,29.8125
1998-09-10,28.4375
1998-09-11,29.75
1998-09-14,31.3125
1998-09-15,30.0
1998-09-16,31.0
1998-09-17,30.0625
1998-09-18,30.125
1998-09-21,30.3125
1998-09-22,31.375
1998-09-23,30.625
1998-09-24,31.0
1998-09-25,30.4375
1998-09-28,31.0
1998-09-29,30.8125
1998-09-30,29.4375
1998-10-01,29.625
1998-10-02,30.4375
1998-10-05,31.375
1998-10-06,33.125
1998-10-07,33.4375
1998-10-08,33.625
1998-10-09,32.125
1998-10-12,31.6875
1998-10-13,32.0
1998-10-14,30.75
1998-10-15,31.9375
1998-10-16,33.5
1998-10-19,33.0
1998-10-20,33.9375
1998-10-21,35.625
1998-10-22,36.6875
1998-10-23,35.9375
1998-10-26,35.5
1998-10-27,34.25
1998-10-28,33.4375
1998-10-29,34.5625
1998-10-30,33.75
1998-11-02,35.8125
1998-11-03,35.875
1998-11-04,35.8125
1998-11-05,36.875
1998-11-06,36.0625
1998-11-09,35.8125
1998-11-10,37.25
1998-11-11,36.9375
1998-11-12,38.0
1998-11-13,39.5
1998-11-16,38.0
1998-11-17,36.9375
1998-11-18,37.125
1998-11-19,37.375
1998-11-20,37.3125
1998-11-23,37.5
1998-11-24,37.25
1998-11-25,37.9375
1998-11-27,39.125
1998-11-30,38.6875
1998-12-01,40.9375
1998-12-02,39.75
1998-12-03,39.5
1998-12-04,39.4375
1998-12-07,39.4375
1998-12-08,39.3125
1998-12-09,39.1875
1998-12-10,38.0
1998-12-11,37.8125
1998-12-14,37.0625
1998-12-15,38.1875
1998-12-16,37.6875
1998-12-17,38.5
1998-12-18,39.375
1998-12-21,39.625
1998-12-22,39.5625
1998-12-23,40.3125
1998-12-24,40.4375
1998-12-28,40.25
1998-12-29,41.0
1998-12-30,40.0
1998-12-31,40.875
1999-01-04,40.6875
1999-01-05,40.75
1999-01-06,41.8125
1999-01-07,40.75
1999-01-08,41.375
1999-01-11,40.875
1999-01-12,40.0
1999-01-13,40.25
1999-01-14,38.75
1999-01-15,39.5
1999-01-19,37.5
1999-01-20,38.4375
1999-01-21,37.9375
1999-01-22,38.9375
1999-01-25,40.25
1999-01-26,39.6875
1999-01-27,40.125
1999-01-28,39.8125
1999-01-29,39.0
1999-02-01,38.125
1999-02-02,38.9375
1999-02-03,38.8125
1999-02-04,38.0625
1999-02-05,37.875
1999-02-08,38.3125
1999-02-09,37.75
1999-02-10,38.5
1999-02-11,37.875
1999-02-12,37.125
1999-02-16,37.25
1999-02-17,37.5625
1999-02-18,37.5625
1999-02-19,39.1875
1999-02-22,39.5
1999-02-23,39.5
1999-02-24,39.0
1999-02-25,38.3125
1999-02-26,37.5625
1999-03-01,38.0
1999-03-02,36.875
1999-03-03,37.25
1999-03-04,37.75
1999-03-05,39.875
1999-03-08,39.0625
1999-03-09,38.4375
1999-03-10,38.0625
1999-03-11,38.0625
1999-03-12,38.5
1999-03-15,38.875
1999-03-16,39.875
1999-03-17,40.0625
1999-03-18,40.125
1999-03-19,39.9375
1999-03-22,39.75
1999-03-23,38.875
1999-03-24,38.25
1999-03-25,39.25
1999-03-26,40.0
1999-03-29,40.6875
1999-03-30,39.875
1999-03-31,39.1875
1999-04-01,38.625
1999-04-05,38.875
1999-04-06,38.25
1999-04-07,37.4375
1999-04-08,38.5
1999-04-09,38.25
1999-04-12,39.5
1999-04-13,38.125
1999-04-14,38.0
1999-04-15,37.0
1999-04-16,36.4375
1999-04-19,36.75
1999-04-20,37.125
1999-04-21,38.9375
1999-04-22,36.9375
1999-04-23,36.25
1999-04-26,36.75
1999-04-27,37.8125
1999-04-28,37.5625
1999-04-29,36.9375
1999-04-30,36.9375
1999-05-03,37.4375
1999-05-04,37.0625
1999-05-05,37.25
1999-05-06,36.6875
1999-05-07,36.75
1999-05-10,35.25
1999-05-11,34.625
1999-05-12,35.5
1999-05-13,37.125
1999-05-14,38.1875
1999-05-17,37.625
1999-05-18,37.75
1999-05-19,37.5
1999-05-20,37.625
1999-05-21,38.3125
1999-05-24,37.8125
1999-05-25,37.5
1999-05-26,36.75
1999-05-27,36.0
1999-05-28,35.5
1999-06-01,36.375
1999-06-02,36.25
1999-06-03,36.0
1999-06-04,36.3125
1999-06-07,36.1875
1999-06-08,35.6875
1999-06-09,35.1875
1999-06-10,35.125
1999-06-11,35.375
1999-06-14,35.1875
1999-06-15,35.625
1999-06-16,35.75
1999-06-17,36.3125
1999-06-18,36.0
1999-06-21,35.125
1999-06-22,36.0625
1999-06-23,35.8125
1999-06-24,35.375
1999-06-25,35.75
1999-06-28,36.8125
1999-06-29,38.0
1999-06-30,38.6875
1999-07-01,37.8125
1999-07-02,37.625
1999-07-06,37.625
1999-07-07,38.25
1999-07-08,38.5625
1999-07-09,38.5
1999-07-12,38.75
1999-07-13,39.0625
1999-07-14,38.4375
1999-07-15,38.625
1999-07-16,39.25
1999-07-19,38.5625
1999-07-20,38.875
1999-07-21,40.3125
1999-07-22,39.8125
1999-07-23,39.375
1999-07-26,39.625
1999-07-27,39.75
1999-07-28,39.875
1999-07-29,39.0625
1999-07-30,38.9375
1999-08-02,38.5625
1999-08-03,38.3125
1999-08-04,38.1875
1999-08-05,38.0
1999-08-06,37.0625
1999-08-09,38.4375
1999-08-10,38.9375
1999-08-11,38.3125
1999-08-12,38.5
1999-08-13,38.0625
1999-08-16,38.5
1999-08-17,37.25
1999-08-18,35.75
1999-08-19,35.375
1999-08-20,35.5625
1999-08-23,35.125
1999-08-24,34.4375
1999-08-25,35.75
1999-08-26,35.4375
1999-08-27,35.3125
1999-08-30,34.25
1999-08-31,34.125
1999-09-01,33.875
1999-09-02,33.5625
1999-09-03,34.625
1999-09-07,33.6875
1999-09-08,33.5
1999-09-09,34.0
1999-09-10,33.3125
1999-09-13,33.0
1999-09-14,32.5
1999-09-15,33.5
1999-09-16,33.1875
1999-09-17,33.625
1999-09-20,33.9375
1999-09-21,33.0
1999-09-22,32.75
1999-09-23,31.625
1999-09-24,31.9375
1999-09-27,32.5
1999-09-28,31.8125
1999-09-29,31.0
1999-09-30,30.5
1999-10-01,31.375
1999-10-04,31.8125
1999-10-05,31.4375
1999-10-06,33.1875
1999-10-07,33.125
1999-10-08,34.375
1999-10-11,34.6875
1999-10-12,34.375
1999-10-13,33.375
1999-10-14,33.5625
1999-10-15,32.1875
1999-10-18,32.875
1999-10-19,33.875
1999-10-20,33.125
1999-10-21,33.3125
1999-10-22,34.125
1999-10-25,34.25
1999-10-26,33.875
1999-10-27,34.0625
1999-10-28,34.6875
1999-10-29,34.6875
1999-11-01,33.5625
1999-11-02,33.6875
1999-11-03,34.25
1999-11-04,33.0
1999-11-05,33.8125
1999-11-08,33.6875
1999-11-09,32.75
1999-11-10,32.6875
1999-11-11,32.75
1999-11-12,33.125
1999-11-15,32.5625
1999-11-16,33.75
1999-11-17,34.125
1999-11-18,34.5625
1999-11-19,34.5
1999-11-22,36.3125
1999-11-23,36.0625
1999-11-24,35.1875
1999-11-26,34.875
1999-11-29,34.6875
1999-11-30,34.5625
1999-12-01,34.484375
1999-12-02,36.6875
1999-12-03,37.125
1999-12-06,36.875
1999-12-07,36.9375
1999-12-08,37.015625
1999-12-09,35.9375
1999-12-10,36.9375
1999-12-13,35.3125
1999-12-14,35.125
1999-12-15,34.6875
1999-12-16,34.0
1999-12-17,35.0
1999-12-20,35.40625
1999-12-21,34.875
1999-12-22,35.0625
1999-12-23,35.4375
1999-12-27,36.4375
1999-12-28,36.625
1999-12-29,35.5625
1999-12-30,35.5
1999-12-31,35.25
2000-01-03,36.875
2000-01-04,35.9375
2000-01-05,35.0625
2000-01-06,36.625
2000-01-07,37.625
2000-01-10,36.875
2000-01-11,36.75
2000-01-12,36.3125
2000-01-13,35.9375
2000-01-14,36.1875
2000-01-18,36.25
2000-01-19,36.4375
2000-01-20,36.125
2000-01-21,36.125
2000-01-24,35.3125
2000-01-25,34.3125
2000-01-26,33.9375
2000-01-27,33.8125
2000-01-28,33.25
2000-01-31,34.125
2000-02-01,34.0
2000-02-02,33.0
2000-02-03,33.0625
2000-02-04,32.75
2000-02-07,32.375
2000-02-08,33.3125
2000-02-09,34.0
2000-02-10,34.625
2000-02-11,34.375
2000-02-14,34.0625
2000-02-15,34.1875
2000-02-16,34.0
2000-02-17,34.3125
2000-02-18,34.25
2000-02-22,34.6875
2000-02-23,34.1875
2000-02-24,34.0
2000-02-25,32.75
2000-02-28,33.25
2000-02-29,32.125
2000-03-01,32.5625
2000-03-02,31.5625
2000-03-03,31.625
2000-03-06,31.0
2000-03-07,30.625
2000-03-08,30.5
2000-03-09,31.375
2000-03-10,30.75
2000-03-13,31.125
2000-03-14,30.6875
2000-03-15,33.1875
2000-03-16,34.0625
2000-03-17,33.0
2000-03-20,33.25
2000-03-21,34.3125
2000-03-22,33.5
2000-03-23,33.5
2000-03-24,32.9375
2000-03-27,32.359375
2000-03-28,32.5
2000-03-29,33.25
2000-03-30,35.9375
2000-03-31,34.875
2000-04-03,36.125
2000-04-04,36.4375
2000-04-05,36.75
2000-04-06,36.8125
2000-04-07,36.0
2000-04-10,36.25
2000-04-11,37.0625
2000-04-12,37.25
2000-04-13,36.4375
2000-04-14,36.4375
2000-04-17,36.625
2000-04-18,35.9375
2000-04-19,35.3125
2000-04-20,37.1875
2000-04-24,37.875
2000-04-25,37.4375
2000-04-26,37.75
2000-04-27,37.4375
2000-04-28,36.6875
2000-05-01,37.0
2000-05-02,37.5
2000-05-03,37.5625
2000-05-04,36.6875
2000-05-05,37.5
2000-05-08,37.9375
2000-05-09,37.6875
2000-05-10,39.1875
2000-05-11,40.0
2000-05-12,39.5
2000-05-15,39.375
2000-05-16,39.125
2000-05-17,39.0
2000-05-18,39.515625
2000-05-19,39.25
2000-05-22,39.75
2000-05-23,39.4375
2000-05-24,40.75
2000-05-25,39.9375
2000-05-26,41.0
2000-05-30,41.0
2000-05-31,40.6875
2000-06-01,40.0625
2000-06-02,40.3125
2000-06-05,39.5
2000-06-06,41.0
2000-06-07,41.3125
2000-06-08,42.4375
2000-06-09,41.25
2000-06-12,41.96875
2000-06-13,42.8125
2000-06-14,43.5
2000-06-15,43.375
2000-06-16,43.75
2000-06-19,43.6875
2000-06-20,41.125
2000-06-21,42.25
2000-06-22,41.9375
2000-06-23,42.0625
2000-06-26,43.5625
2000-06-27,43.4375
2000-06-28,43.40625
2000-06-29,42.75
2000-06-30,44.4375
2000-07-03,43.0
2000-07-05,43.375
2000-07-06,43.875
2000-07-07,42.4375
2000-07-10,40.9375
2000-07-11,40.625
2000-07-12,39.75
2000-07-13,40.375
2000-07-14,41.6875
2000-07-17,42.875
2000-07-18,43.0
2000-07-19,43.375
2000-07-20,43.75
2000-07-21,44.25
2000-07-24,43.625
2000-07-25,44.125
2000-07-26,43.8125
2000-07-27,44.3125
2000-07-28,44.75
2000-07-31,45.8125
2000-08-01,45.875
2000-08-02,45.625
2000-08-03,45.125
2000-08-04,45.0625
2000-08-07,44.625
2000-08-08,44.4375
2000-08-09,44.0
2000-08-10,45.0625
2000-08-11,45.8125
2000-08-14,47.0
2000-08-15,45.9375
2000-08-16,44.0
2000-08-17,43.484375
2000-08-18,43.875
2000-08-21,44.3125
2000-08-22,43.25
2000-08-23,43.34375
2000-08-24,43.5
2000-08-25,42.75
2000-08-28,43.3125
2000-08-29,42.5
2000-08-30,41.9375
2000-08-31,42.640625
2000-09-01,42.3125
2000-09-05,42.75
2000-09-06,41.9375
2000-09-07,43.1875
2000-09-08,42.5625
2000-09-11,42.75
2000-09-12,43.875
2000-09-13,44.6875
2000-09-14,44.125
2000-09-15,43.75
2000-09-18,44.0
2000-09-19,43.890625
2000-09-20,41.625
2000-09-21,43.375
2000-09-22,45.375
2000-09-25,44.8125
2000-09-26,44.4375
2000-09-27,45.5
2000-09-28,45.25
2000-09-29,46.0
2000-10-02,47.375
2000-10-03,46.0
2000-10-04,45.125
2000-10-05,45.8125
2000-10-06,46.375
2000-10-09,47.0625
2000-10-10,47.375
2000-10-11,46.8125
2000-10-12,47.875
2000-10-13,45.5
2000-10-16,46.625
2000-10-17,47.125
2000-10-18,47.9375
2000-10-19,47.8125
2000-10-20,46.5625
2000-10-23,46.75
2000-10-24,46.125
2000-10-25,48.5
2000-10-26,47.0
2000-10-27,48.125
2000-10-30,49.125
2000-10-31,48.4375
2000-11-01,48.0
2000-11-02,47.0625
2000-11-03,45.8125
2000-11-06,47.5
2000-11-07,47.125
2000-11-08,47.375
2000-11-09,49.0
2000-11-10,48.8125
2000-11-13,48.1875
2000-11-14,47.8125
2000-11-15,46.5625
2000-11-16,44.3125
2000-11-17,43.9375
2000-11-20,45.0
2000-11-21,46.5
2000-11-22,44.75
2000-11-24,44.5
2000-11-27,44.375
2000-11-28,45.125
2000-11-29,45.375
2000-11-30,45.375
2000-12-01,42.375
2000-12-04,43.8125
2000-12-05,44.1875
2000-12-06,45.3125
2000-12-07,46.9375
2000-12-08,47.4375
2000-12-11,47.0625
2000-12-12,47.375
2000-12-13,48.4375
2000-12-14,49.75
2000-12-15,48.8125
2000-12-18,49.3125
2000-12-19,49.1875
2000-12-20,48.875
2000-12-21,48.75
2000-12-22,48.625
2000-12-26,48.875
2000-12-27,48.875
2000-12-28,48.75
2000-12-29,49.5625
2001-01-02,49.375
2001-01-03,46.5
2001-01-04,44.375
2001-01-05,45.3125
2001-01-08,46.0625
2001-01-09,46.75
2001-01-10,46.0
2001-01-11,46.0625
2001-01-12,45.6875
2001-01-16,45.9375
2001-01-17,45.375
2001-01-18,45.0
2001-01-19,43.8125
2001-01-22,43.8125
2001-01-23,43.1875
2001-01-24,42.75
2001-01-25,43.75
2001-01-26,44.0625
2001-01-29,43.650002
2001-01-30,44.52
2001-01-31,44.07
2001-02-01,43.669998
2001-02-02,44.990002000000004
2001-02-05,44.970001
2001-02-06,45.259997999999996
2001-02-07,46.990002000000004
2001-02-08,46.849998
2001-02-09,46.200001
2001-02-12,46.950001
2001-02-13,47.150002
2001-02-14,46.700001
2001-02-15,46.849998
2001-02-16,47.32
2001-02-20,48.5
2001-02-21,47.25
2001-02-22,46.549999
2001-02-23,46.380001
2001-02-26,46.279999
2001-02-27,46.060001
2001-02-28,46.080002
2001-03-01,45.810001
2001-03-02,44.849998
2001-03-05,45.619999
2001-03-06,45.810001
2001-03-07,46.02
2001-03-08,46.900002
2001-03-09,46.400002
2001-03-12,45.549999
2001-03-13,44.849998
2001-03-14,44.27
2001-03-15,44.029999
2001-03-16,42.990002000000004
2001-03-19,42.68
2001-03-20,41.619999
2001-03-21,42.009997999999996
2001-03-22,42.599998
2001-03-23,43.849998
2001-03-26,43.799999
2001-03-27,44.040001000000004
2001-03-28,43.080002
2001-03-29,43.25
2001-03-30,43.950001
2001-04-02,44.049999
2001-04-03,43.080002
2001-04-04,43.900002
2001-04-05,44.099998
2001-04-06,42.0
2001-04-09,41.5
2001-04-10,42.150002
2001-04-11,41.389998999999996
2001-04-12,41.91
2001-04-16,42.200001
2001-04-17,42.27
2001-04-18,42.060001
2001-04-19,42.470001
2001-04-20,41.259997999999996
2001-04-23,42.27
2001-04-24,43.150002
2001-04-25,44.07
2001-04-26,44.900002
2001-04-27,44.099998
2001-04-30,43.810001
2001-05-01,44.650002
2001-05-02,44.310001
2001-05-03,44.240002000000004
2001-05-04,44.68
2001-05-07,44.939999
2001-05-08,44.990002000000004
2001-05-09,45.540001000000004
2001-05-10,46.470001
2001-05-11,46.169998
2001-05-14,46.150002
2001-05-15,45.0
2001-05-16,45.259997999999996
2001-05-17,44.93
2001-05-18,44.98
2001-05-21,44.93
2001-05-22,43.98
2001-05-23,44.75
2001-05-24,44.970001
2001-05-25,44.810001
2001-05-29,44.919998
2001-05-30,45.59
2001-05-31,44.759997999999996
2001-06-01,44.810001
2001-06-04,44.919998
2001-06-05,45.599998
2001-06-06,44.599998
2001-06-07,44.310001
2001-06-08,44.5
2001-06-11,44.02
2001-06-12,44.220001
2001-06-13,44.32
2001-06-14,43.779999
2001-06-15,43.259997999999996
2001-06-18,43.360001000000004
2001-06-19,43.709998999999996
2001-06-20,44.060001
2001-06-21,45.169998
2001-06-22,45.32
2001-06-25,44.880001
2001-06-26,44.830002
2001-06-27,45.369999
2001-06-28,45.59
2001-06-29,44.200001
2001-07-02,45.189999
2001-07-03,45.619999
2001-07-05,44.970001
2001-07-06,44.889998999999996
2001-07-09,45.23
2001-07-10,45.23
2001-07-11,45.09
2001-07-12,45.549999
2001-07-13,45.439999
2001-07-16,45.990002000000004
2001-07-17,46.150002
2001-07-18,46.990002000000004
2001-07-19,46.470001
2001-07-20,46.240002000000004
2001-07-23,45.049999
2001-07-24,44.619999
2001-07-25,45.799999
2001-07-26,45.73
2001-07-27,45.669998
2001-07-30,46.099998
2001-07-31,46.630001
2001-08-01,43.689999
2001-08-02,44.450001
2001-08-03,44.439999
2001-08-06,44.0
2001-08-07,44.490002000000004
2001-08-08,44.630001
2001-08-09,45.330002
2001-08-10,45.66
2001-08-13,45.049999
2001-08-14,45.549999
2001-08-15,45.560001
2001-08-16,45.950001
2001-08-17,45.68
2001-08-20,46.509997999999996
2001-08-21,46.049999
2001-08-22,46.93
2001-08-23,47.25
2001-08-24,47.099998
2001-08-27,46.880001
2001-08-28,46.610001000000004
2001-08-29,46.990002000000004
2001-08-30,47.279999
2001-08-31,47.0
2001-09-04,47.299999
2001-09-05,47.799999
2001-09-06,47.099998
2001-09-07,47.400002
2001-09-10,46.900002
2001-09-17,47.900002
2001-09-18,49.5
2001-09-19,49.59
2001-09-20,48.759997999999996
2001-09-21,47.0
2001-09-24,47.400002
2001-09-25,48.0
2001-09-26,48.169998
2001-09-27,48.889998999999996
2001-09-28,48.5
2001-10-01,48.939999
2001-10-02,49.349998
2001-10-03,49.080002
2001-10-04,48.650002
2001-10-05,48.849998
2001-10-08,48.619999
2001-10-09,48.93
2001-10-10,49.889998999999996
2001-10-11,49.0
2001-10-12,47.779999
2001-10-15,47.900002
2001-10-16,47.919998
2001-10-17,48.16
2001-10-18,47.549999
2001-10-19,47.32
2001-10-22,47.700001
2001-10-23,47.900002
2001-10-24,48.25
2001-10-25,48.400002
2001-10-26,48.700001
2001-10-29,48.150002
2001-10-30,48.75
2001-10-31,48.709998999999996
2001-11-01,48.490002000000004
2001-11-02,49.0
2001-11-05,48.610001000000004
2001-11-06,48.740002000000004
2001-11-07,48.869999
2001-11-08,49.029999
2001-11-09,49.200001
2001-11-12,49.02
2001-11-13,49.439999
2001-11-14,50.279999
2001-11-15,50.220001
2001-11-16,49.759997999999996
2001-11-19,49.919998
2001-11-20,49.68
2001-11-21,49.330002
2001-11-23,49.400002
2001-11-26,48.990002000000004
2001-11-27,48.439999
2001-11-28,48.450001
2001-11-29,48.529999
2001-11-30,48.630001
2001-12-03,48.779999
2001-12-04,48.470001
2001-12-05,48.299999
2001-12-06,47.48
2001-12-07,47.599998
2001-12-10,46.98
2001-12-11,46.599998
2001-12-12,47.09
2001-12-13,47.23
2001-12-14,47.490002000000004
2001-12-17,47.400002
2001-12-18,47.380001
2001-12-19,49.380001
2001-12-20,49.099998
2001-12-21,49.119999
2001-12-24,49.25
2001-12-26,49.450001
2001-12-27,49.400002
2001-12-28,49.049999
2001-12-31,48.689999
