Date,GME
2016-01-26,26.059998999999998
2016-01-27,26.15
2016-01-28,25.709999
2016-01-29,26.209999
2016-02-01,26.809998999999998
2016-02-02,25.92
2016-02-03,26.17
2016-02-04,27.01
2016-02-05,26.83
2016-02-08,27.889999
2016-02-09,27.120001000000002
2016-02-10,26.65
2016-02-11,26.67
2016-02-12,26.98
2016-02-16,28.0
2016-02-17,28.74
2016-02-18,29.24
2016-02-19,28.190001000000002
2016-02-22,29.209999
2016-02-23,29.440001000000002
2016-02-24,29.889999
2016-02-25,29.959999
2016-02-26,30.540001
2016-02-29,30.82
2016-03-01,30.940001000000002
2016-03-02,31.290001
2016-03-03,32.709998999999996
2016-03-04,31.23
2016-03-07,30.74
2016-03-08,30.120001000000002
2016-03-09,31.290001
2016-03-10,30.440001000000002
2016-03-11,30.75
2016-03-14,31.66
2016-03-15,30.780001000000002
2016-03-16,31.91
2016-03-17,31.360001
2016-03-18,30.83
2016-03-21,30.85
2016-03-22,30.18
2016-03-23,30.370001000000002
2016-03-24,30.27
2016-03-28,30.09
2016-03-29,31.51
2016-03-30,31.76
2016-03-31,31.73
2016-04-01,31.34
2016-04-04,30.93
2016-04-05,30.290001
2016-04-06,30.09
2016-04-07,29.120001000000002
2016-04-08,29.49
2016-04-11,29.879998999999998
2016-04-12,30.09
2016-04-13,31.469998999999998
2016-04-14,31.65
2016-04-15,31.790001
2016-04-18,32.209998999999996
2016-04-19,32.450001
2016-04-20,32.889998999999996
2016-04-21,32.310001
2016-04-22,32.799999
2016-04-25,32.799999
2016-04-26,33.32
2016-04-27,33.380001
2016-04-28,32.900002
2016-04-29,32.799999
2016-05-02,32.360001000000004
2016-05-03,31.299999
2016-05-04,30.74
2016-05-05,30.110001
2016-05-06,30.09
2016-05-09,30.190001000000002
2016-05-10,30.52
2016-05-11,29.200001
2016-05-12,29.1
2016-05-13,28.73
2016-05-16,29.02
2016-05-17,28.459999
2016-05-18,28.030001000000002
2016-05-19,28.549999
2016-05-20,28.48
2016-05-23,28.469998999999998
2016-05-24,28.700001
2016-05-25,29.73
2016-05-26,29.98
2016-05-27,28.799999
2016-05-31,29.1
2016-06-01,28.950001
2016-06-02,28.889999
2016-06-03,28.629998999999998
2016-06-06,28.469998999999998
2016-06-07,28.459999
2016-06-08,28.23
2016-06-09,27.27
2016-06-10,26.530001000000002
2016-06-13,26.030001000000002
2016-06-14,25.73
2016-06-15,26.129998999999998
2016-06-16,25.93
2016-06-17,26.15
2016-06-20,26.4
2016-06-21,25.84
2016-06-22,26.0
2016-06-23,26.33
2016-06-24,25.34
2016-06-27,25.5
2016-06-28,26.049999
2016-06-29,26.41
2016-06-30,26.58
2016-07-01,27.059998999999998
2016-07-05,26.299999
2016-07-06,26.469998999999998
2016-07-07,26.33
2016-07-08,27.370001000000002
2016-07-11,28.450001
2016-07-12,28.74
2016-07-13,28.85
2016-07-14,28.620001000000002
2016-07-15,27.99
2016-07-18,30.190001000000002
2016-07-19,30.190001000000002
2016-07-20,31.120001000000002
2016-07-21,31.01
2016-07-22,30.809998999999998
2016-07-25,30.879998999999998
2016-07-26,31.25
2016-07-27,31.32
2016-07-28,31.17
2016-07-29,30.950001
2016-08-01,30.35
2016-08-02,29.24
2016-08-03,29.639999
2016-08-04,29.66
2016-08-05,30.040001
2016-08-08,29.790001
2016-08-09,29.629998999999998
2016-08-10,30.15
2016-08-11,31.110001
2016-08-12,31.35
2016-08-15,31.73
2016-08-16,31.17
2016-08-17,30.82
2016-08-18,31.17
2016-08-19,31.719998999999998
2016-08-22,31.459999
2016-08-23,32.09
2016-08-24,31.709999
2016-08-25,32.16
2016-08-26,28.74
2016-08-29,28.969998999999998
2016-08-30,28.49
2016-08-31,28.389999
2016-09-01,28.030001000000002
2016-09-02,28.389999
2016-09-06,28.370001000000002
2016-09-07,28.129998999999998
2016-09-08,27.780001000000002
2016-09-09,27.18
2016-09-12,27.040001
2016-09-13,26.99
2016-09-14,27.030001000000002
2016-09-15,27.25
2016-09-16,27.09
2016-09-19,27.9
2016-09-20,27.719998999999998
2016-09-21,28.129998999999998
2016-09-22,28.27
2016-09-23,28.190001000000002
2016-09-26,27.639999
2016-09-27,27.43
2016-09-28,27.49
2016-09-29,27.139999
2016-09-30,27.59
2016-10-03,27.780001000000002
2016-10-04,27.129998999999998
2016-10-05,27.200001
2016-10-06,26.68
2016-10-07,26.68
2016-10-10,26.83
2016-10-11,26.049999
2016-10-12,26.120001000000002
2016-10-13,25.469998999999998
2016-10-14,25.379998999999998
2016-10-17,24.700001
2016-10-18,24.82
2016-10-19,25.0
2016-10-20,25.110001
2016-10-21,25.01
2016-10-24,25.139999
2016-10-25,24.75
2016-10-26,24.77
2016-10-27,23.99
2016-10-28,23.9
2016-10-31,24.049999
2016-11-01,23.559998999999998
2016-11-02,20.93
2016-11-03,20.83
2016-11-04,20.73
2016-11-07,21.24
2016-11-08,20.91
2016-11-09,21.530001000000002
2016-11-10,21.870001000000002
2016-11-11,22.32
2016-11-14,22.99
2016-11-15,22.65
2016-11-16,23.059998999999998
2016-11-17,23.459999
2016-11-18,23.459999
2016-11-21,23.459999
2016-11-22,24.110001
2016-11-23,26.059998999999998
2016-11-25,25.82
2016-11-28,25.15
2016-11-29,24.49
2016-11-30,24.690001000000002
2016-12-01,24.639999
2016-12-02,24.27
2016-12-05,24.52
2016-12-06,24.889999
2016-12-07,25.940001000000002
2016-12-08,25.969998999999998
2016-12-09,26.02
2016-12-12,26.42
2016-12-13,26.389999
2016-12-14,25.280001000000002
2016-12-15,25.34
2016-12-16,25.42
2016-12-19,25.9
2016-12-20,26.120001000000002
2016-12-21,26.389999
2016-12-22,25.059998999999998
2016-12-23,25.41
2016-12-27,25.950001
2016-12-28,25.27
2016-12-29,25.34
2016-12-30,25.26
2017-01-03,25.370001000000002
2017-01-04,25.92
2017-01-05,25.0
2017-01-06,24.52
2017-01-09,24.49
2017-01-10,24.639999
2017-01-11,24.610001
2017-01-12,24.719998999999998
2017-01-13,22.73
2017-01-17,23.34
2017-01-18,23.49
2017-01-19,23.309998999999998
2017-01-20,23.58
2017-01-23,23.93
2017-01-24,23.870001000000002
2017-01-25,24.17
2017-01-26,24.219998999999998
2017-01-27,24.309998999999998
2017-01-30,24.18
2017-01-31,24.49
2017-02-01,24.299999
2017-02-02,24.379998999999998
2017-02-03,24.74
2017-02-06,24.68
2017-02-07,24.629998999999998
2017-02-08,24.790001
2017-02-09,25.389999
2017-02-10,25.66
2017-02-13,25.370001000000002
2017-02-14,25.74
2017-02-15,25.780001000000002
2017-02-16,25.42
2017-02-17,25.57
2017-02-21,26.219998999999998
2017-02-22,26.26
2017-02-23,25.559998999999998
2017-02-24,26.280001000000002
2017-02-27,26.52
2017-02-28,24.440001000000002
2017-03-01,24.48
2017-03-02,24.98
2017-03-03,25.280001000000002
2017-03-06,24.91
2017-03-07,24.67
2017-03-08,25.0
2017-03-09,25.0
2017-03-10,25.18
2017-03-13,24.190001000000002
2017-03-14,24.559998999999998
2017-03-15,24.67
2017-03-16,24.26
2017-03-17,24.639999
2017-03-20,23.879998999999998
2017-03-21,24.01
2017-03-22,24.09
2017-03-23,23.959999
2017-03-24,20.700001
2017-03-27,20.85
2017-03-28,21.719998999999998
2017-03-29,21.950001
2017-03-30,22.459999
2017-03-31,22.549999
2017-04-03,22.0
2017-04-04,21.98
2017-04-05,21.76
2017-04-06,21.84
2017-04-07,21.66
2017-04-10,21.879998999999998
2017-04-11,22.110001
2017-04-12,22.07
2017-04-13,22.379998999999998
2017-04-17,22.889999
2017-04-18,22.84
2017-04-19,22.780001000000002
2017-04-20,23.190001000000002
2017-04-21,23.190001000000002
2017-04-24,23.219998999999998
2017-04-25,23.4
2017-04-26,23.65
2017-04-27,23.1
2017-04-28,22.690001000000002
2017-05-01,22.780001000000002
2017-05-02,23.440001000000002
2017-05-03,23.969998999999998
2017-05-04,23.57
2017-05-05,24.0
2017-05-08,24.379998999999998
2017-05-09,24.49
2017-05-10,24.950001
2017-05-11,24.35
2017-05-12,24.030001000000002
2017-05-15,24.360001
2017-05-16,24.469998999999998
2017-05-17,23.84
2017-05-18,23.780001000000002
2017-05-19,24.219998999999998
2017-05-22,24.049999
2017-05-23,22.66
2017-05-24,22.709999
2017-05-25,23.620001000000002
2017-05-26,22.219998999999998
2017-05-30,22.57
2017-05-31,22.139999
2017-06-01,22.780001000000002
2017-06-02,22.67
2017-06-05,22.48
2017-06-06,21.9
2017-06-07,22.040001
2017-06-08,21.370001000000002
2017-06-09,22.01
2017-06-12,21.709999
2017-06-13,21.98
2017-06-14,21.629998999999998
2017-06-15,21.219998999999998
2017-06-16,20.59
2017-06-19,20.799999
2017-06-20,20.639999
2017-06-21,20.459999
2017-06-22,20.540001
2017-06-23,20.65
2017-06-26,21.129998999999998
2017-06-27,21.379998999999998
2017-06-28,21.51
2017-06-29,21.610001
2017-06-30,21.610001
2017-07-03,21.6
2017-07-05,21.51
2017-07-06,21.120001000000002
2017-07-07,20.91
2017-07-10,20.889999
2017-07-11,20.959999
2017-07-12,20.99
2017-07-13,21.16
2017-07-14,21.02
2017-07-17,21.280001000000002
2017-07-18,21.09
2017-07-19,21.35
2017-07-20,21.1
2017-07-21,20.780001000000002
2017-07-24,20.799999
2017-07-25,21.26
2017-07-26,21.040001
2017-07-27,21.700001
2017-07-28,21.5
2017-07-31,21.690001000000002
2017-08-01,21.360001
2017-08-02,21.379998999999998
2017-08-03,21.66
2017-08-04,21.93
2017-08-07,22.17
2017-08-08,21.940001000000002
2017-08-09,22.08
2017-08-10,21.469998999999998
2017-08-11,21.76
2017-08-14,21.85
2017-08-15,20.93
2017-08-16,21.389999
2017-08-17,21.1
2017-08-18,21.219998999999998
2017-08-21,20.98
2017-08-22,21.639999
2017-08-23,21.48
2017-08-24,21.780001000000002
2017-08-25,19.4
2017-08-28,19.15
2017-08-29,18.75
2017-08-30,18.790001
2017-08-31,18.5
2017-09-01,18.67
2017-09-05,18.940001000000002
2017-09-06,19.34
2017-09-07,18.85
2017-09-08,19.15
2017-09-11,19.200001
2017-09-12,19.530001000000002
2017-09-13,20.02
2017-09-14,20.08
2017-09-15,20.290001
2017-09-18,20.17
2017-09-19,20.190001000000002
2017-09-20,20.1
2017-09-21,19.889999
2017-09-22,20.01
2017-09-25,20.440001000000002
2017-09-26,20.65
2017-09-27,20.85
2017-09-28,20.790001
2017-09-29,20.66
2017-10-02,20.469998999999998
2017-10-03,20.209999
2017-10-04,20.25
2017-10-05,20.52
2017-10-06,20.02
2017-10-09,20.15
2017-10-10,20.23
2017-10-11,19.59
2017-10-12,19.5
2017-10-13,19.709999
2017-10-16,19.41
2017-10-17,19.66
2017-10-18,20.049999
2017-10-19,20.049999
2017-10-20,20.129998999999998
2017-10-23,20.280001000000002
2017-10-24,19.959999
2017-10-25,19.610001
2017-10-26,19.51
2017-10-27,19.34
2017-10-30,18.77
2017-10-31,18.690001000000002
2017-11-01,18.6
2017-11-02,18.51
2017-11-03,18.1
2017-11-06,17.83
2017-11-07,17.110001
2017-11-08,17.200001
2017-11-09,17.559998999999998
2017-11-10,16.43
2017-11-13,16.200001
2017-11-14,16.190001000000002
2017-11-15,16.0
2017-11-16,16.18
2017-11-17,16.309998999999998
2017-11-20,16.440001000000002
2017-11-21,16.73
2017-11-22,17.370001000000002
2017-11-24,17.42
2017-11-27,18.17
2017-11-28,19.02
2017-11-29,19.52
2017-11-30,18.75
2017-12-01,18.77
2017-12-04,19.4
2017-12-05,19.27
2017-12-06,19.01
2017-12-07,18.629998999999998
2017-12-08,19.200001
2017-12-11,19.07
2017-12-12,19.110001
2017-12-13,18.67
2017-12-14,18.379998999999998
2017-12-15,18.34
2017-12-18,18.66
2017-12-19,18.389999
2017-12-20,18.25
2017-12-21,18.450001
2017-12-22,18.290001
2017-12-26,18.51
2017-12-27,18.25
2017-12-28,18.17
2017-12-29,17.950001
2018-01-02,18.26
2018-01-03,18.200001
2018-01-04,18.32
2018-01-05,18.68
2018-01-08,19.23
2018-01-09,19.549999
2018-01-10,19.68
2018-01-11,19.959999
2018-01-12,17.76
2018-01-16,17.16
2018-01-17,17.5
2018-01-18,17.860001
2018-01-19,18.129998999999998
2018-01-22,17.549999
2018-01-23,17.4
2018-01-24,16.98
2018-01-25,16.84
2018-01-26,17.059998999999998
2018-01-29,17.15
2018-01-30,17.07
2018-01-31,16.809998999999998
2018-02-01,16.66
2018-02-02,16.23
2018-02-05,15.65
2018-02-06,16.139999
2018-02-07,16.469998999999998
2018-02-08,15.83
2018-02-09,16.17
2018-02-12,15.8
2018-02-13,15.58
2018-02-14,16.219998999999998
2018-02-15,16.41
2018-02-16,16.4
2018-02-20,15.86
2018-02-21,15.69
2018-02-22,15.62
2018-02-23,15.97
2018-02-26,16.08
2018-02-27,15.57
2018-02-28,15.69
2018-03-01,15.97
2018-03-02,15.93
2018-03-05,16.049999
2018-03-06,16.059998999999998
2018-03-07,15.94
2018-03-08,15.64
2018-03-09,15.85
2018-03-12,15.55
2018-03-13,15.61
2018-03-14,15.46
2018-03-15,15.31
2018-03-16,15.42
2018-03-19,14.81
2018-03-20,14.47
2018-03-21,14.02
2018-03-22,13.83
2018-03-23,13.5
2018-03-26,14.04
2018-03-27,13.88
2018-03-28,14.15
2018-03-29,12.62
2018-04-02,12.82
2018-04-03,13.01
2018-04-04,13.34
2018-04-05,13.56
2018-04-06,13.43
2018-04-09,13.48
2018-04-10,13.68
2018-04-11,13.84
2018-04-12,13.63
2018-04-13,13.61
2018-04-16,13.81
2018-04-17,13.94
2018-04-18,13.66
2018-04-19,13.52
2018-04-20,12.88
2018-04-23,13.2
2018-04-24,13.41
2018-04-25,13.46
2018-04-26,13.67
2018-04-27,13.86
2018-04-30,13.65
2018-05-01,13.85
2018-05-02,13.45
2018-05-03,12.83
2018-05-04,13.0
2018-05-07,12.89
2018-05-08,12.79
2018-05-09,12.93
2018-05-10,13.03
2018-05-11,12.71
2018-05-14,13.26
2018-05-15,13.51
2018-05-16,13.55
2018-05-17,13.62
2018-05-18,12.46
2018-05-21,12.78
2018-05-22,12.67
2018-05-23,12.72
2018-05-24,12.74
2018-05-25,12.67
2018-05-29,13.05
2018-05-30,13.42
2018-05-31,13.2
2018-06-01,13.72
2018-06-04,14.24
2018-06-05,14.6
2018-06-06,14.42
2018-06-07,14.49
2018-06-08,14.53
2018-06-11,14.29
2018-06-12,14.05
2018-06-13,13.33
2018-06-14,12.85
2018-06-15,13.96
2018-06-18,15.2
2018-06-19,15.75
2018-06-20,15.71
2018-06-21,15.53
2018-06-22,15.52
2018-06-25,15.11
2018-06-26,14.97
2018-06-27,14.6
2018-06-28,14.88
2018-06-29,14.57
2018-07-02,14.16
2018-07-03,14.05
2018-07-05,14.63
2018-07-06,15.15
2018-07-09,15.47
2018-07-10,14.86
2018-07-11,14.7
2018-07-12,15.09
2018-07-13,15.28
2018-07-16,15.22
2018-07-17,14.58
2018-07-18,14.58
2018-07-19,14.92
2018-07-20,15.08
2018-07-23,14.89
2018-07-24,14.78
2018-07-25,14.51
2018-07-26,14.81
2018-07-27,14.83
2018-07-30,14.7
2018-07-31,14.41
2018-08-01,14.73
2018-08-02,14.62
2018-08-03,14.85
2018-08-06,14.86
2018-08-07,15.12
2018-08-08,15.25
2018-08-09,15.21
2018-08-10,15.32
2018-08-13,15.21
2018-08-14,15.5
2018-08-15,15.42
2018-08-16,15.22
2018-08-17,15.33
2018-08-20,15.85
2018-08-21,16.49
2018-08-22,16.98
2018-08-23,16.76
2018-08-24,16.549999
2018-08-27,14.71
2018-08-28,14.03
2018-08-29,14.12
2018-08-30,13.58
2018-08-31,13.27
2018-09-04,14.05
2018-09-05,16.26
2018-09-06,16.139999
2018-09-07,16.129998999999998
2018-09-10,16.0
2018-09-11,16.16
2018-09-12,16.66
2018-09-13,17.040001
2018-09-14,16.790001
2018-09-17,16.610001
2018-09-18,16.5
2018-09-19,16.6
2018-09-20,16.49
2018-09-21,16.52
2018-09-24,15.52
2018-09-25,16.02
2018-09-26,15.59
2018-09-27,15.55
2018-09-28,15.27
2018-10-01,15.28
2018-10-02,14.87
2018-10-03,14.92
2018-10-04,14.82
2018-10-05,14.68
2018-10-08,14.98
2018-10-09,14.76
2018-10-10,14.83
2018-10-11,14.66
2018-10-12,14.8
2018-10-15,14.88
2018-10-16,15.29
2018-10-17,15.32
2018-10-18,15.06
2018-10-19,14.73
2018-10-22,15.12
2018-10-23,15.27
2018-10-24,15.07
2018-10-25,14.44
2018-10-26,13.71
2018-10-29,14.53
2018-10-30,14.67
2018-10-31,14.6
2018-11-01,15.35
2018-11-02,15.61
2018-11-05,14.99
2018-11-06,14.95
2018-11-07,14.9
2018-11-08,14.86
2018-11-09,14.64
2018-11-12,13.88
2018-11-13,13.88
2018-11-14,12.96
2018-11-15,13.13
2018-11-16,12.79
2018-11-19,13.03
2018-11-20,12.28
2018-11-21,13.71
2018-11-23,13.5
2018-11-26,14.58
2018-11-27,14.72
2018-11-28,15.01
2018-11-29,14.63
2018-11-30,13.66
2018-12-03,13.87
2018-12-04,13.5
2018-12-06,13.56
2018-12-07,13.68
2018-12-10,13.23
2018-12-11,12.95
2018-12-12,13.23
2018-12-13,12.79
2018-12-14,12.76
2018-12-17,12.65
2018-12-18,12.73
2018-12-19,12.58
2018-12-20,12.43
2018-12-21,11.96
2018-12-24,11.67
2018-12-26,12.4
2018-12-27,12.18
2018-12-28,12.28
2018-12-31,12.62
2019-01-02,13.07
2019-01-03,12.97
2019-01-04,15.24
2019-01-07,15.48
2019-01-08,15.81
2019-01-09,15.98
2019-01-10,15.96
2019-01-11,15.85
2019-01-14,15.64
2019-01-15,15.53
2019-01-16,15.68
2019-01-17,15.77
2019-01-18,15.93
2019-01-22,15.27
2019-01-23,15.48
2019-01-24,15.8
2019-01-25,15.9
2019-01-28,15.5
2019-01-29,11.28
2019-01-30,11.2
2019-01-31,11.34
2019-02-01,11.24
2019-02-04,11.37
2019-02-05,11.79
2019-02-06,11.51
2019-02-07,11.47
2019-02-08,11.35
2019-02-11,11.3
2019-02-12,11.55
2019-02-13,11.47
2019-02-14,11.33
2019-02-15,11.43
2019-02-19,11.2
2019-02-20,11.2
2019-02-21,11.03
2019-02-22,11.37
2019-02-25,11.55
2019-02-26,11.64
2019-02-27,11.67
2019-02-28,11.7
2019-03-01,11.75
2019-03-04,11.57
2019-03-05,11.6
2019-03-06,11.56
2019-03-07,11.59
2019-03-08,10.97
2019-03-11,11.26
2019-03-12,11.47
2019-03-13,11.58
2019-03-14,10.95
2019-03-15,11.06
2019-03-18,11.07
2019-03-19,10.96
2019-03-20,10.5
2019-03-21,10.55
2019-03-22,10.45
2019-03-25,10.14
2019-03-26,10.35
2019-03-27,10.29
2019-03-28,10.19
2019-03-29,10.16
2019-04-01,10.37
2019-04-02,10.1
2019-04-03,9.63
2019-04-04,10.03
2019-04-05,9.86
2019-04-08,9.94
2019-04-09,9.82
2019-04-10,9.97
2019-04-11,9.76
2019-04-12,9.32
2019-04-15,8.94
2019-04-16,9.08
2019-04-17,8.94
2019-04-18,8.77
2019-04-22,8.65
2019-04-23,8.89
2019-04-24,9.01
2019-04-25,8.95
2019-04-26,8.89
2019-04-29,8.76
2019-04-30,8.65
2019-05-01,8.51
2019-05-02,8.77
2019-05-03,8.97
2019-05-06,8.85
2019-05-07,8.77
2019-05-08,8.69
2019-05-09,8.52
2019-05-10,8.48
2019-05-13,8.26
2019-05-14,8.53
2019-05-15,8.69
2019-05-16,8.67
2019-05-17,8.61
2019-05-20,8.06
2019-05-21,8.13
2019-05-22,7.9
2019-05-23,7.7
2019-05-24,7.82
2019-05-28,7.74
2019-05-29,7.57
2019-05-30,7.6
2019-05-31,7.58
2019-06-03,7.47
2019-06-04,7.82
2019-06-05,5.04
2019-06-06,5.13
2019-06-07,5.02
2019-06-10,5.44
2019-06-11,5.72
2019-06-12,5.5
2019-06-13,5.7
2019-06-14,5.63
2019-06-17,5.7
2019-06-18,5.73
2019-06-19,5.63
2019-06-20,5.53
2019-06-21,5.42
2019-06-24,5.37
2019-06-25,5.45
2019-06-26,5.47
2019-06-27,5.54
2019-06-28,5.47
2019-07-01,5.36
2019-07-02,5.38
2019-07-03,5.31
2019-07-05,5.52
2019-07-08,5.45
2019-07-09,5.31
2019-07-10,5.18
2019-07-11,4.84
2019-07-12,4.91
2019-07-15,4.75
2019-07-16,4.63
2019-07-17,4.38
2019-07-18,4.2
2019-07-19,4.32
2019-07-22,4.14
2019-07-23,4.09
2019-07-24,4.08
2019-07-25,3.98
2019-07-26,4.01
2019-07-29,4.12
2019-07-30,4.03
2019-07-31,4.02
2019-08-01,3.84
2019-08-02,3.78
2019-08-05,3.71
2019-08-06,3.81
2019-08-07,3.81
2019-08-08,3.89
2019-08-09,3.59
2019-08-12,3.51
2019-08-13,3.47
2019-08-14,3.32
2019-08-15,3.21
2019-08-16,3.32
2019-08-19,3.38
2019-08-20,3.42
2019-08-21,3.54
2019-08-22,3.87
2019-08-23,3.65
2019-08-26,3.82
2019-08-27,3.7
2019-08-28,3.88
2019-08-29,4.23
2019-08-30,3.97
2019-09-03,3.81
2019-09-04,3.98
2019-09-05,4.23
2019-09-06,4.31
2019-09-09,4.76
2019-09-10,5.09
2019-09-11,4.59
2019-09-12,4.58
2019-09-13,4.41
2019-09-16,4.35
2019-09-17,4.33
2019-09-18,4.6
2019-09-19,4.44
2019-09-20,4.7
2019-09-23,5.02
2019-09-24,5.01
2019-09-25,5.2
2019-09-26,5.28
2019-09-27,5.34
2019-09-30,5.52
2019-10-01,5.58
2019-10-02,5.32
2019-10-03,5.42
2019-10-04,5.55
2019-10-07,5.49
2019-10-08,5.23
2019-10-09,4.99
2019-10-10,5.05
2019-10-11,5.37
2019-10-14,5.58
2019-10-15,5.61
2019-10-16,5.88
2019-10-17,6.03
2019-10-18,5.94
2019-10-21,5.93
2019-10-22,6.39
2019-10-23,6.43
2019-10-24,6.42
2019-10-25,6.35
2019-10-28,6.19
2019-10-29,5.81
2019-10-30,5.73
2019-10-31,5.44
2019-11-01,5.84
2019-11-04,5.85
2019-11-05,5.91
2019-11-06,6.09
2019-11-07,6.22
2019-11-08,6.09
2019-11-11,6.02
2019-11-12,5.92
2019-11-13,5.94
2019-11-14,5.98
2019-11-15,5.88
2019-11-18,5.62
2019-11-19,5.5
2019-11-20,5.46
2019-11-21,5.5
2019-11-22,5.66
2019-11-25,6.03
2019-11-26,6.1
2019-11-27,6.35
2019-11-29,6.34
2019-12-02,6.17
2019-12-03,6.12
2019-12-04,6.43
2019-12-05,6.4
2019-12-06,6.68
2019-12-09,6.33
2019-12-10,6.51
2019-12-11,5.53
2019-12-12,5.58
2019-12-13,5.45
2019-12-16,5.5
2019-12-17,6.06
2019-12-18,6.16
2019-12-19,6.06
2019-12-20,5.99
2019-12-23,5.61
2019-12-24,5.44
2019-12-26,5.4
2019-12-27,5.9
2019-12-30,6.13
2019-12-31,6.08
2020-01-02,6.31
2020-01-03,5.88
2020-01-06,5.85
2020-01-07,5.52
2020-01-08,5.72
2020-01-09,5.55
2020-01-10,5.43
2020-01-13,5.43
2020-01-14,4.71
2020-01-15,4.61
2020-01-16,4.62
2020-01-17,4.75
2020-01-21,4.59
2020-01-22,4.56
2020-01-23,4.62
2020-01-24,4.32
2020-01-27,4.28
2020-01-28,4.21
2020-01-29,4.13
2020-01-30,3.93
2020-01-31,3.84
2020-02-03,3.95
2020-02-04,4.07
2020-02-05,4.18
2020-02-06,4.14
2020-02-07,3.81
2020-02-10,3.94
2020-02-11,4.02
2020-02-12,4.19
2020-02-13,4.11
2020-02-14,4.02
2020-02-18,4.06
2020-02-19,4.15
2020-02-20,4.14
2020-02-21,4.04
2020-02-24,3.7
2020-02-25,3.56
2020-02-26,3.39
2020-02-27,3.47
2020-02-28,3.6
2020-03-02,3.83
2020-03-03,3.63
2020-03-04,3.77
2020-03-05,3.96
2020-03-06,3.92
2020-03-09,3.7
2020-03-10,4.23
2020-03-11,4.14
2020-03-12,3.98
2020-03-13,4.59
2020-03-16,4.37
2020-03-17,4.23
2020-03-18,3.77
2020-03-19,4.19
2020-03-20,3.76
2020-03-23,3.81
2020-03-24,4.16
2020-03-25,4.17
2020-03-26,4.41
2020-03-27,4.22
2020-03-30,3.65
2020-03-31,3.5
2020-04-01,3.25
2020-04-02,2.85
2020-04-03,2.8
2020-04-06,3.09
2020-04-07,3.27
2020-04-08,3.41
2020-04-09,3.89
2020-04-13,4.74
2020-04-14,5.95
2020-04-15,5.27
2020-04-16,5.03
2020-04-17,4.88
2020-04-20,5.61
2020-04-21,4.78
2020-04-22,4.89
2020-04-23,4.7
2020-04-24,4.77
2020-04-27,5.82
2020-04-28,5.64
2020-04-29,6.04
2020-04-30,5.73
2020-05-01,6.05
2020-05-04,5.48
2020-05-05,5.39
2020-05-06,4.93
2020-05-07,4.87
2020-05-08,4.98
