Date,LOPE
2018-01-24,93.489998
2018-01-25,92.0
2018-01-26,92.209999
2018-01-29,91.760002
2018-01-30,92.470001
2018-01-31,92.989998
2018-02-01,92.25
2018-02-02,90.900002
2018-02-05,88.75
2018-02-06,89.139999
2018-02-07,89.599998
2018-02-08,87.199997
2018-02-09,89.099998
2018-02-12,89.230003
2018-02-13,90.199997
2018-02-14,91.870003
2018-02-15,92.989998
2018-02-16,93.41999799999999
2018-02-20,91.519997
2018-02-21,91.91999799999999
2018-02-22,99.720001
2018-02-23,101.790001
2018-02-26,101.199997
2018-02-27,99.209999
2018-02-28,98.150002
2018-03-01,96.900002
2018-03-02,97.449997
2018-03-05,98.18
2018-03-06,101.660004
2018-03-07,104.43
2018-03-08,105.550003
2018-03-09,107.449997
2018-03-12,107.959999
2018-03-13,106.940002
2018-03-14,106.290001
2018-03-15,105.730003
2018-03-16,105.33000200000001
2018-03-19,105.730003
2018-03-20,106.529999
2018-03-21,105.529999
2018-03-22,104.379997
2018-03-23,103.32
2018-03-26,106.33000200000001
2018-03-27,106.0
2018-03-28,104.660004
2018-03-29,104.91999799999999
2018-04-02,103.970001
2018-04-03,104.43
2018-04-04,104.93
2018-04-05,106.290001
2018-04-06,106.66999799999999
2018-04-09,107.610001
2018-04-10,107.110001
2018-04-11,107.459999
2018-04-12,109.050003
2018-04-13,109.5
2018-04-16,109.959999
2018-04-17,110.620003
2018-04-18,110.440002
2018-04-19,109.93
2018-04-20,109.41999799999999
2018-04-23,109.360001
2018-04-24,106.860001
2018-04-25,105.449997
2018-04-26,105.239998
2018-04-27,104.279999
2018-04-30,103.989998
2018-05-01,101.91999799999999
2018-05-02,102.779999
2018-05-03,108.980003
2018-05-04,105.400002
2018-05-07,107.379997
2018-05-08,107.269997
2018-05-09,107.239998
2018-05-10,108.790001
2018-05-11,108.190002
2018-05-14,107.260002
2018-05-15,107.949997
2018-05-16,109.25
2018-05-17,110.120003
2018-05-18,110.120003
2018-05-21,111.0
2018-05-22,109.5
2018-05-23,109.75
2018-05-24,110.050003
2018-05-25,110.08000200000001
2018-05-29,110.0
2018-05-30,110.290001
2018-05-31,111.099998
2018-06-01,112.059998
2018-06-04,112.389999
2018-06-05,113.339996
2018-06-06,114.449997
2018-06-07,114.0
2018-06-08,113.66999799999999
2018-06-11,113.459999
2018-06-12,113.160004
2018-06-13,112.959999
2018-06-14,114.349998
2018-06-15,114.879997
2018-06-18,116.41999799999999
2018-06-19,115.699997
2018-06-20,115.699997
2018-06-21,116.110001
2018-06-22,112.559998
2018-06-25,111.91999799999999
2018-06-26,113.379997
2018-06-27,112.559998
2018-06-28,111.940002
2018-06-29,111.610001
2018-07-02,115.349998
2018-07-03,114.790001
2018-07-05,115.160004
2018-07-06,115.529999
2018-07-09,116.220001
2018-07-10,117.220001
2018-07-11,116.91999799999999
2018-07-12,118.75
2018-07-13,119.190002
2018-07-16,118.720001
2018-07-17,118.739998
2018-07-18,119.190002
2018-07-19,119.0
2018-07-20,119.18
2018-07-23,119.129997
2018-07-24,117.550003
2018-07-25,119.360001
2018-07-26,120.660004
2018-07-27,116.959999
2018-07-30,115.58000200000001
2018-07-31,116.529999
2018-08-01,118.620003
2018-08-02,118.860001
2018-08-03,117.410004
2018-08-06,117.709999
2018-08-07,118.139999
2018-08-08,118.309998
2018-08-09,114.410004
2018-08-10,116.040001
2018-08-13,114.959999
2018-08-14,117.110001
2018-08-15,119.75
2018-08-16,121.32
2018-08-17,120.779999
2018-08-20,121.059998
2018-08-21,121.980003
2018-08-22,121.959999
2018-08-23,120.019997
2018-08-24,119.970001
2018-08-27,120.08000200000001
2018-08-28,120.110001
2018-08-29,119.410004
2018-08-30,118.449997
2018-08-31,119.139999
2018-09-04,119.489998
2018-09-05,117.910004
2018-09-06,117.339996
2018-09-07,117.230003
2018-09-10,117.050003
2018-09-11,116.290001
2018-09-12,113.339996
2018-09-13,110.82
2018-09-14,111.08000200000001
2018-09-17,109.610001
2018-09-18,108.949997
2018-09-19,108.91999799999999
2018-09-20,110.58000200000001
2018-09-21,110.610001
2018-09-24,110.559998
2018-09-25,111.449997
2018-09-26,111.089996
2018-09-27,110.849998
2018-09-28,112.800003
2018-10-01,113.33000200000001
2018-10-02,113.599998
2018-10-03,115.300003
2018-10-04,113.5
2018-10-05,113.699997
2018-10-08,114.480003
2018-10-09,115.519997
2018-10-10,115.260002
2018-10-11,113.599998
2018-10-12,114.809998
2018-10-15,115.690002
2018-10-16,119.910004
2018-10-17,120.410004
2018-10-18,120.5
2018-10-19,121.050003
2018-10-22,122.25
2018-10-23,120.199997
2018-10-24,117.709999
2018-10-25,120.220001
2018-10-26,120.400002
2018-10-29,121.07
2018-10-30,122.949997
2018-10-31,124.699997
2018-11-01,125.949997
2018-11-02,126.089996
2018-11-05,125.370003
2018-11-06,126.620003
2018-11-07,129.669998
2018-11-08,129.350006
2018-11-09,128.470001
2018-11-12,127.029999
2018-11-13,126.0
2018-11-14,124.839996
2018-11-15,123.83000200000001
2018-11-16,124.879997
2018-11-19,123.160004
2018-11-20,123.260002
2018-11-21,122.5
2018-11-23,120.58000200000001
2018-11-26,122.07
2018-11-27,120.099998
2018-11-28,120.25
2018-11-29,121.610001
2018-11-30,122.360001
2018-12-03,123.040001
2018-12-04,121.25
2018-12-06,118.949997
2018-12-07,114.129997
2018-12-10,111.400002
2018-12-11,110.029999
2018-12-12,111.110001
2018-12-13,108.300003
2018-12-14,106.43
2018-12-17,105.400002
2018-12-18,102.93
2018-12-19,100.83000200000001
2018-12-20,98.470001
2018-12-21,94.980003
2018-12-24,91.57
2018-12-26,94.660004
2018-12-27,94.870003
2018-12-28,94.970001
2018-12-31,96.139999
2019-01-02,93.459999
2019-01-03,93.68
2019-01-04,95.25
2019-01-07,94.110001
2019-01-08,93.989998
2019-01-09,94.0
2019-01-10,94.910004
2019-01-11,93.660004
2019-01-14,92.08000200000001
2019-01-15,92.370003
2019-01-16,91.720001
2019-01-17,90.83000200000001
2019-01-18,93.5
2019-01-22,93.959999
2019-01-23,92.470001
2019-01-24,93.059998
2019-01-25,93.889999
2019-01-28,93.309998
2019-01-29,92.58000200000001
2019-01-30,92.300003
2019-01-31,92.940002
2019-02-01,93.0
2019-02-04,93.150002
2019-02-05,93.010002
2019-02-06,92.639999
2019-02-07,92.440002
2019-02-08,92.360001
2019-02-11,94.110001
2019-02-12,93.449997
2019-02-13,94.879997
2019-02-14,94.760002
2019-02-15,96.290001
2019-02-19,96.91999799999999
2019-02-20,97.160004
2019-02-21,117.949997
2019-02-22,117.370003
2019-02-25,116.089996
2019-02-26,113.57
2019-02-27,114.269997
2019-02-28,115.68
2019-03-01,118.83000200000001
2019-03-04,118.800003
2019-03-05,118.120003
2019-03-06,116.699997
2019-03-07,115.529999
2019-03-08,114.230003
2019-03-11,115.58000200000001
2019-03-12,115.050003
2019-03-13,114.760002
2019-03-14,114.029999
2019-03-15,114.540001
2019-03-18,115.150002
2019-03-19,114.550003
2019-03-20,112.760002
2019-03-21,115.220001
2019-03-22,113.900002
2019-03-25,111.980003
2019-03-26,113.599998
2019-03-27,112.720001
2019-03-28,112.779999
2019-03-29,114.510002
2019-04-01,115.110001
2019-04-02,117.470001
2019-04-03,118.57
2019-04-04,118.32
2019-04-05,118.290001
2019-04-08,118.589996
2019-04-09,117.739998
2019-04-10,118.099998
2019-04-11,118.029999
2019-04-12,117.730003
2019-04-15,118.470001
2019-04-16,119.68
2019-04-17,120.629997
2019-04-18,118.769997
2019-04-22,116.889999
2019-04-23,119.5
2019-04-24,118.66999799999999
2019-04-25,120.309998
2019-04-26,122.41999799999999
2019-04-29,121.589996
2019-04-30,115.889999
2019-05-01,119.58000200000001
2019-05-02,118.339996
2019-05-03,118.120003
2019-05-06,119.940002
2019-05-07,119.730003
2019-05-08,114.959999
2019-05-09,117.0
2019-05-10,117.739998
2019-05-13,115.559998
2019-05-14,114.290001
2019-05-15,114.849998
2019-05-16,115.209999
2019-05-17,114.110001
2019-05-20,114.32
2019-05-21,115.160004
2019-05-22,115.970001
2019-05-23,117.300003
2019-05-24,118.209999
2019-05-28,119.33000200000001
2019-05-29,118.559998
2019-05-30,119.290001
2019-05-31,119.860001
2019-06-03,122.019997
2019-06-04,125.050003
2019-06-05,128.949997
2019-06-06,128.46000700000002
2019-06-07,126.18
2019-06-10,125.940002
2019-06-11,123.800003
2019-06-12,123.760002
2019-06-13,123.089996
2019-06-14,123.370003
2019-06-17,123.699997
2019-06-18,123.019997
2019-06-19,122.779999
2019-06-20,122.230003
2019-06-21,120.239998
2019-06-24,118.779999
2019-06-25,118.160004
2019-06-26,116.379997
2019-06-27,116.889999
2019-06-28,117.019997
2019-07-01,118.07
2019-07-02,117.650002
2019-07-03,118.489998
2019-07-05,118.099998
2019-07-08,116.5
2019-07-09,116.559998
2019-07-10,116.459999
2019-07-11,117.57
2019-07-12,119.160004
2019-07-15,120.160004
2019-07-16,121.75
2019-07-17,124.040001
2019-07-18,125.0
2019-07-19,126.470001
2019-07-22,126.599998
2019-07-23,126.83000200000001
2019-07-24,127.889999
2019-07-25,126.980003
2019-07-26,126.949997
2019-07-29,127.370003
2019-07-30,128.5
2019-07-31,108.769997
2019-08-01,115.110001
2019-08-02,115.029999
2019-08-05,115.980003
2019-08-06,120.08000200000001
2019-08-07,122.540001
2019-08-08,124.879997
2019-08-09,125.879997
2019-08-12,124.339996
2019-08-13,125.959999
2019-08-14,125.379997
2019-08-15,127.449997
2019-08-16,127.660004
2019-08-19,128.520004
2019-08-20,128.240005
2019-08-21,129.5
2019-08-22,131.300003
2019-08-23,125.75
2019-08-26,126.010002
2019-08-27,126.940002
2019-08-28,128.220001
2019-08-29,127.889999
2019-08-30,125.599998
2019-09-03,122.889999
2019-09-04,116.699997
2019-09-05,115.860001
2019-09-06,111.199997
2019-09-09,114.470001
2019-09-10,109.620003
2019-09-11,110.160004
2019-09-12,110.07
2019-09-13,110.230003
2019-09-16,109.230003
2019-09-17,111.620003
2019-09-18,111.779999
2019-09-19,112.019997
2019-09-20,111.300003
2019-09-23,112.540001
2019-09-24,114.230003
2019-09-25,104.989998
2019-09-26,100.0
2019-09-27,99.360001
2019-09-30,98.199997
2019-10-01,99.220001
2019-10-02,99.879997
2019-10-03,100.629997
2019-10-04,100.57
2019-10-07,99.779999
2019-10-08,96.910004
2019-10-09,98.190002
2019-10-10,97.690002
2019-10-11,99.300003
2019-10-14,98.300003
2019-10-15,97.379997
2019-10-16,96.989998
2019-10-17,96.75
2019-10-18,94.029999
2019-10-21,94.32
2019-10-22,92.449997
2019-10-23,92.5
2019-10-24,93.290001
2019-10-25,93.08000200000001
2019-10-28,92.83000200000001
2019-10-29,93.050003
2019-10-30,92.43
2019-10-31,91.959999
2019-11-01,91.620003
2019-11-04,92.040001
2019-11-05,91.809998
2019-11-06,91.879997
2019-11-07,88.08000200000001
2019-11-08,84.889999
2019-11-11,88.08000200000001
2019-11-12,88.709999
2019-11-13,87.879997
2019-11-14,87.209999
2019-11-15,86.059998
2019-11-18,87.809998
2019-11-19,88.010002
2019-11-20,86.269997
2019-11-21,84.41999799999999
2019-11-22,84.459999
2019-11-25,84.860001
2019-11-26,84.699997
2019-11-27,85.690002
2019-11-29,85.190002
2019-12-02,85.68
2019-12-03,86.129997
2019-12-04,87.629997
2019-12-05,87.059998
2019-12-06,88.620003
2019-12-09,89.08000200000001
2019-12-10,88.980003
2019-12-11,88.32
2019-12-12,90.190002
2019-12-13,89.209999
2019-12-16,94.989998
2019-12-17,95.059998
2019-12-18,96.959999
2019-12-19,97.68
2019-12-20,97.559998
2019-12-23,97.260002
2019-12-24,97.129997
2019-12-26,97.989998
2019-12-27,96.949997
2019-12-30,96.550003
2019-12-31,95.790001
2020-01-02,96.360001
2020-01-03,97.129997
2020-01-06,97.610001
2020-01-07,97.379997
2020-01-08,96.339996
2020-01-09,95.33000200000001
2020-01-10,93.760002
2020-01-13,93.93
2020-01-14,93.93
2020-01-15,95.349998
2020-01-16,96.16999799999999
2020-01-17,97.510002
2020-01-21,96.809998
2020-01-22,95.43
2020-01-23,93.559998
2020-01-24,91.989998
2020-01-27,91.5
2020-01-28,84.07
2020-01-29,84.529999
2020-01-30,80.900002
2020-01-31,78.279999
2020-02-03,78.760002
2020-02-04,76.970001
2020-02-05,82.529999
2020-02-06,81.269997
2020-02-07,80.620003
2020-02-10,80.690002
2020-02-11,80.589996
2020-02-12,84.16999799999999
2020-02-13,84.41999799999999
2020-02-14,87.489998
2020-02-18,85.910004
2020-02-19,86.93
2020-02-20,82.230003
2020-02-21,83.879997
2020-02-24,80.57
2020-02-25,81.68
2020-02-26,81.0
2020-02-27,81.940002
2020-02-28,80.68
2020-03-02,79.730003
2020-03-03,78.510002
2020-03-04,82.910004
2020-03-05,81.760002
2020-03-06,83.739998
2020-03-09,77.91999799999999
2020-03-10,78.519997
2020-03-11,75.230003
2020-03-12,71.66999799999999
2020-03-13,75.989998
2020-03-16,66.800003
2020-03-17,64.470001
2020-03-18,59.330002
2020-03-19,60.990002000000004
2020-03-20,60.790001000000004
2020-03-23,61.669998
2020-03-24,68.190002
2020-03-25,68.5
2020-03-26,72.540001
2020-03-27,71.230003
2020-03-30,75.239998
2020-03-31,76.290001
2020-04-01,72.940002
2020-04-02,71.5
2020-04-03,71.260002
2020-04-06,73.25
2020-04-07,73.199997
2020-04-08,75.470001
2020-04-09,76.300003
2020-04-13,75.800003
2020-04-14,78.269997
2020-04-15,75.150002
2020-04-16,75.699997
2020-04-17,80.08000200000001
2020-04-20,77.699997
2020-04-21,75.32
2020-04-22,78.220001
2020-04-23,78.139999
2020-04-24,77.540001
2020-04-27,84.93
2020-04-28,84.690002
2020-04-29,88.260002
2020-04-30,86.019997
2020-05-01,84.379997
2020-05-04,84.66999799999999
2020-05-05,87.33000200000001
2020-05-06,86.239998
2020-05-07,88.099998
2020-05-08,92.410004
