Date,RJF
1992-11-09,2.666667
1992-11-10,2.73251
1992-11-11,2.8148150000000003
1992-11-12,2.8806580000000004
1992-11-13,2.897119
1992-11-16,2.91358
1992-11-17,2.8641970000000003
1992-11-18,2.7983540000000002
1992-11-19,2.781893
1992-11-20,2.946502
1992-11-23,2.9794240000000003
1992-11-24,2.9794240000000003
1992-11-25,3.012346
1992-11-27,3.012346
1992-11-30,3.045268
1992-12-01,2.995885
1992-12-02,3.012346
1992-12-03,3.012346
1992-12-04,2.9629630000000002
1992-12-07,3.012346
1992-12-08,2.9794240000000003
1992-12-09,3.012346
1992-12-10,2.995885
1992-12-11,2.995885
1992-12-14,3.045268
1992-12-15,3.012346
1992-12-16,2.9794240000000003
1992-12-17,2.930041
1992-12-18,2.930041
1992-12-21,2.946502
1992-12-22,2.995885
1992-12-23,2.9794240000000003
1992-12-24,2.91358
1992-12-28,2.8806580000000004
1992-12-29,2.8806580000000004
1992-12-30,2.8641970000000003
1992-12-31,2.946502
1993-01-04,2.9629630000000002
1993-01-05,3.028807
1993-01-06,3.09465
1993-01-07,3.308642
1993-01-08,3.226337
1993-01-11,3.308642
1993-01-12,3.423868
1993-01-13,3.4897120000000004
1993-01-14,3.63786
1993-01-15,3.654321
1993-01-18,3.736625
1993-01-19,3.5226339999999996
1993-01-20,3.358025
1993-01-21,3.4567900000000003
1993-01-22,3.4732510000000003
1993-01-25,3.6049379999999998
1993-01-26,3.5555559999999997
1993-01-27,3.4732510000000003
1993-01-28,3.407408
1993-01-29,3.341564
1993-02-01,3.407408
1993-02-02,3.4567900000000003
1993-02-03,3.407408
1993-02-04,3.407408
1993-02-05,3.341564
1993-02-08,3.341564
1993-02-09,3.242798
1993-02-10,3.160494
1993-02-11,3.242798
1993-02-12,3.259259
1993-02-16,3.061728
1993-02-17,2.946502
1993-02-18,2.9629630000000002
1993-02-19,2.9794240000000003
1993-02-22,2.930041
1993-02-23,2.8806580000000004
1993-02-24,2.8641970000000003
1993-02-25,2.8806580000000004
1993-02-26,2.8806580000000004
1993-03-01,2.91358
1993-03-02,2.847737
1993-03-03,2.8806580000000004
1993-03-04,2.897119
1993-03-05,2.91358
1993-03-08,3.176955
1993-03-09,3.209877
1993-03-10,3.209877
1993-03-11,3.292181
1993-03-12,3.259259
1993-03-15,3.259259
1993-03-16,3.193416
1993-03-17,3.176955
1993-03-18,3.193416
1993-03-19,3.176955
1993-03-22,3.061728
1993-03-23,3.045268
1993-03-24,2.9629630000000002
1993-03-25,2.9794240000000003
1993-03-26,2.995885
1993-03-29,3.028807
1993-03-30,2.995885
1993-03-31,2.995885
1993-04-01,3.028807
1993-04-02,2.946502
1993-04-05,2.8806580000000004
1993-04-06,2.847737
1993-04-07,2.8806580000000004
1993-04-08,3.028807
1993-04-12,3.193416
1993-04-13,3.292181
1993-04-14,3.242798
1993-04-15,3.226337
1993-04-16,3.193416
1993-04-19,3.160494
1993-04-20,3.09465
1993-04-21,3.09465
1993-04-22,3.045268
1993-04-23,3.012346
1993-04-26,2.930041
1993-04-27,2.91358
1993-04-28,2.930041
1993-04-29,2.946502
1993-04-30,3.012346
1993-05-03,2.9794240000000003
1993-05-04,2.897119
1993-05-05,2.9629630000000002
1993-05-06,3.012346
1993-05-07,3.028807
1993-05-10,3.028807
1993-05-11,3.061728
1993-05-12,3.028807
1993-05-13,3.09465
1993-05-14,3.1275720000000002
1993-05-17,3.160494
1993-05-18,3.160494
1993-05-19,3.160494
1993-05-20,3.176955
1993-05-21,3.1275720000000002
1993-05-24,3.061728
1993-05-25,3.078189
1993-05-26,3.160494
1993-05-27,3.1440330000000003
1993-05-28,3.1275720000000002
1993-06-01,3.078189
1993-06-02,3.045268
1993-06-03,3.028807
1993-06-04,3.028807
1993-06-07,2.995885
1993-06-08,2.9629630000000002
1993-06-09,2.91358
1993-06-10,2.897119
1993-06-11,2.8806580000000004
1993-06-14,2.748971
1993-06-15,2.7160490000000004
1993-06-16,2.7160490000000004
1993-06-17,2.748971
1993-06-18,2.765432
1993-06-21,2.781893
1993-06-22,2.847737
1993-06-23,2.847737
1993-06-24,2.831276
1993-06-25,2.7983540000000002
1993-06-28,2.9794240000000003
1993-06-29,3.078189
1993-06-30,3.1275720000000002
1993-07-01,3.193416
1993-07-02,3.1275720000000002
1993-07-06,3.078189
1993-07-07,3.078189
1993-07-08,3.160494
1993-07-09,3.160494
1993-07-12,3.160494
1993-07-13,3.193416
1993-07-14,3.193416
1993-07-15,3.176955
1993-07-16,3.176955
1993-07-19,3.209877
1993-07-20,3.111111
1993-07-21,3.078189
1993-07-22,2.9794240000000003
1993-07-23,2.946502
1993-07-26,2.91358
1993-07-27,2.8806580000000004
1993-07-28,2.8641970000000003
1993-07-29,2.946502
1993-07-30,2.946502
1993-08-02,2.9629630000000002
1993-08-03,2.946502
1993-08-04,2.946502
1993-08-05,2.91358
1993-08-06,2.91358
1993-08-09,3.061728
1993-08-10,3.1275720000000002
1993-08-11,3.1275720000000002
1993-08-12,3.1275720000000002
1993-08-13,3.09465
1993-08-16,3.111111
1993-08-17,3.061728
1993-08-18,3.1440330000000003
1993-08-19,3.160494
1993-08-20,3.160494
1993-08-23,3.160494
1993-08-24,3.176955
1993-08-25,3.209877
1993-08-26,3.259259
1993-08-27,3.308642
1993-08-30,3.407408
1993-08-31,3.390946
1993-09-01,3.390946
1993-09-02,3.423868
1993-09-03,3.407408
1993-09-07,3.423868
1993-09-08,3.358025
1993-09-09,3.390946
1993-09-10,3.390946
1993-09-13,3.5061730000000004
1993-09-14,3.5555559999999997
1993-09-15,3.5061730000000004
1993-09-16,3.4897120000000004
1993-09-17,3.4567900000000003
1993-09-20,3.407408
1993-09-21,3.358025
1993-09-22,3.374485
1993-09-23,3.423868
1993-09-24,3.5720160000000005
1993-09-27,3.720165
1993-09-28,3.687243
1993-09-29,3.670782
1993-09-30,3.687243
1993-10-01,3.8189300000000004
1993-10-04,3.769547
1993-10-05,3.7860080000000003
1993-10-06,3.769547
1993-10-07,3.8024690000000003
1993-10-08,3.736625
1993-10-11,3.967078
1993-10-12,3.8683129999999997
1993-10-13,3.901235
1993-10-14,3.8847739999999997
1993-10-15,3.8847739999999997
1993-10-18,3.9341559999999998
1993-10-19,3.703704
1993-10-20,3.703704
1993-10-21,3.720165
1993-10-22,3.687243
1993-10-25,3.720165
1993-10-26,3.670782
1993-10-27,3.670782
1993-10-28,3.5390949999999997
1993-10-29,3.5555559999999997
1993-11-01,3.5555559999999997
1993-11-02,3.5390949999999997
1993-11-03,3.407408
1993-11-04,3.423868
1993-11-05,3.292181
1993-11-08,3.440329
1993-11-09,3.5061730000000004
1993-11-10,3.5390949999999997
1993-11-11,3.5061730000000004
1993-11-12,3.5226339999999996
1993-11-15,3.5061730000000004
1993-11-16,3.481482
1993-11-17,3.5555559999999997
1993-11-18,3.481482
1993-11-19,3.358025
1993-11-22,3.1851849999999997
1993-11-23,3.308642
1993-11-24,3.308642
1993-11-26,3.358025
1993-11-29,3.481482
1993-11-30,3.4567900000000003
1993-12-01,3.4567900000000003
1993-12-02,3.481482
1993-12-03,3.5061730000000004
1993-12-06,3.5555559999999997
1993-12-07,3.5555559999999997
1993-12-08,3.5555559999999997
1993-12-09,3.530864
1993-12-10,3.4567900000000003
1993-12-13,3.283951
1993-12-14,3.209877
1993-12-15,3.283951
1993-12-16,3.333333
1993-12-17,3.308642
1993-12-20,3.308642
1993-12-21,3.333333
1993-12-22,3.333333
1993-12-23,3.308642
1993-12-27,3.283951
1993-12-28,3.283951
1993-12-29,3.1851849999999997
1993-12-30,3.234568
1993-12-31,3.283951
1994-01-03,3.160494
1994-01-04,3.308642
1994-01-05,3.358025
1994-01-06,3.308642
1994-01-07,3.407408
1994-01-10,3.481482
1994-01-11,3.4567900000000003
1994-01-12,3.481482
1994-01-13,3.4567900000000003
1994-01-14,3.6049379999999998
1994-01-17,3.481482
1994-01-18,3.5061730000000004
1994-01-19,3.481482
1994-01-20,3.5061730000000004
1994-01-21,3.481482
1994-01-24,3.407408
1994-01-25,3.358025
1994-01-26,3.358025
1994-01-27,3.407408
1994-01-28,3.4567900000000003
1994-01-31,3.481482
1994-02-01,3.4567900000000003
1994-02-02,3.4567900000000003
1994-02-03,3.4567900000000003
1994-02-04,3.3827160000000003
1994-02-07,3.308642
1994-02-08,3.234568
1994-02-09,3.308642
1994-02-10,3.308642
1994-02-11,3.234568
1994-02-14,3.259259
1994-02-15,3.259259
1994-02-16,3.259259
1994-02-17,3.283951
1994-02-18,3.259259
1994-02-22,3.259259
1994-02-23,3.1851849999999997
1994-02-24,3.1851849999999997
1994-02-25,3.234568
1994-02-28,3.234568
1994-03-01,3.259259
1994-03-02,3.259259
1994-03-03,3.283951
1994-03-04,3.234568
1994-03-07,3.209877
1994-03-08,3.1851849999999997
1994-03-09,3.160494
1994-03-10,3.160494
1994-03-11,3.111111
1994-03-14,3.111111
1994-03-15,3.209877
1994-03-16,3.1851849999999997
1994-03-17,3.209877
1994-03-18,3.234568
1994-03-21,3.209877
1994-03-22,3.1851849999999997
1994-03-23,3.1358029999999997
1994-03-24,3.1358029999999997
1994-03-25,3.111111
1994-03-28,3.061728
1994-03-29,2.987654
1994-03-30,3.061728
1994-03-31,3.061728
1994-04-04,3.012346
1994-04-05,3.0370369999999998
1994-04-06,3.061728
1994-04-07,3.1358029999999997
1994-04-08,3.08642
1994-04-11,3.111111
1994-04-12,3.111111
1994-04-13,3.160494
1994-04-14,3.1851849999999997
1994-04-15,3.160494
1994-04-18,3.1358029999999997
1994-04-19,2.938272
1994-04-20,3.012346
1994-04-21,2.938272
1994-04-22,2.987654
1994-04-25,2.9629630000000002
1994-04-26,2.987654
1994-04-28,2.9629630000000002
1994-04-29,2.938272
1994-05-02,3.012346
1994-05-03,2.987654
1994-05-04,2.9629630000000002
1994-05-05,2.9629630000000002
1994-05-06,2.938272
1994-05-09,2.91358
1994-05-10,2.888889
1994-05-11,2.91358
1994-05-12,2.888889
1994-05-13,2.91358
1994-05-16,2.888889
1994-05-17,2.91358
1994-05-18,2.9629630000000002
1994-05-19,2.9629630000000002
1994-05-20,3.012346
1994-05-23,2.987654
1994-05-24,2.9629630000000002
1994-05-25,2.9629630000000002
1994-05-26,2.987654
1994-05-27,2.9629630000000002
1994-05-31,2.91358
1994-06-01,2.938272
1994-06-02,2.938272
1994-06-03,2.987654
1994-06-06,2.9629630000000002
1994-06-07,2.91358
1994-06-08,2.91358
1994-06-09,2.938272
1994-06-10,2.91358
1994-06-13,2.91358
1994-06-14,2.9629630000000002
1994-06-15,3.012346
1994-06-16,3.0370369999999998
1994-06-17,2.987654
1994-06-20,2.9629630000000002
1994-06-21,2.938272
1994-06-22,2.938272
1994-06-23,2.91358
1994-06-24,2.888889
1994-06-27,2.938272
1994-06-28,2.91358
1994-06-29,2.888889
1994-06-30,2.8641970000000003
1994-07-01,2.888889
1994-07-05,2.91358
1994-07-06,2.8641970000000003
1994-07-07,2.839506
1994-07-08,2.839506
1994-07-11,2.888889
1994-07-12,2.888889
1994-07-13,2.8641970000000003
1994-07-14,2.91358
1994-07-15,2.888889
1994-07-18,2.91358
1994-07-19,2.740741
1994-07-20,2.7160490000000004
1994-07-21,2.666667
1994-07-22,2.666667
1994-07-25,2.641975
1994-07-26,2.617284
1994-07-27,2.592592
1994-07-28,2.617284
1994-07-29,2.666667
1994-08-01,2.666667
1994-08-02,2.641975
1994-08-03,2.691358
1994-08-04,2.641975
1994-08-05,2.641975
1994-08-08,2.666667
1994-08-09,2.617284
1994-08-10,2.641975
1994-08-11,2.617284
1994-08-12,2.641975
1994-08-15,2.641975
1994-08-16,2.641975
1994-08-17,2.691358
1994-08-18,2.790123
1994-08-19,2.839506
1994-08-22,2.8641970000000003
1994-08-23,2.888889
1994-08-24,2.9629630000000002
1994-08-25,3.061728
1994-08-26,3.111111
1994-08-29,3.111111
1994-08-30,3.1358029999999997
1994-08-31,3.160494
1994-09-01,3.111111
1994-09-02,3.012346
1994-09-06,3.012346
1994-09-07,3.012346
1994-09-08,3.0370369999999998
1994-09-09,3.0370369999999998
1994-09-12,3.012346
1994-09-13,2.888889
1994-09-14,2.938272
1994-09-15,2.938272
1994-09-16,2.91358
1994-09-19,2.888889
1994-09-20,2.8641970000000003
1994-09-21,2.839506
1994-09-22,2.790123
1994-09-23,2.8641970000000003
1994-09-26,2.839506
1994-09-27,2.91358
1994-09-28,2.8641970000000003
1994-09-29,2.9629630000000002
1994-09-30,3.061728
1994-10-03,3.012346
1994-10-04,2.9629630000000002
1994-10-05,2.987654
1994-10-06,2.9629630000000002
1994-10-07,2.9629630000000002
1994-10-10,2.987654
1994-10-11,3.012346
1994-10-12,2.9629630000000002
1994-10-13,2.987654
1994-10-14,2.9629630000000002
1994-10-17,2.987654
1994-10-18,2.987654
1994-10-19,3.012346
1994-10-20,3.0370369999999998
1994-10-21,3.012346
1994-10-24,2.9629630000000002
1994-10-25,2.8641970000000003
1994-10-26,2.91358
1994-10-27,2.888889
1994-10-28,2.9629630000000002
1994-10-31,2.9629630000000002
1994-11-01,2.888889
1994-11-02,2.888889
1994-11-03,2.8641970000000003
1994-11-04,2.8641970000000003
1994-11-07,2.8148150000000003
1994-11-08,2.8641970000000003
1994-11-09,2.938272
1994-11-10,2.888889
1994-11-11,2.938272
1994-11-14,2.91358
1994-11-15,2.888889
1994-11-16,2.8641970000000003
1994-11-17,2.8641970000000003
1994-11-18,2.888889
1994-11-21,2.839506
1994-11-22,2.839506
1994-11-23,2.839506
1994-11-25,2.839506
1994-11-28,2.8641970000000003
1994-11-29,2.839506
1994-11-30,2.839506
1994-12-01,2.839506
1994-12-02,2.8148150000000003
1994-12-05,2.765432
1994-12-06,2.740741
1994-12-07,2.666667
1994-12-08,2.691358
1994-12-09,2.666667
1994-12-12,2.666667
1994-12-13,2.617284
1994-12-14,2.641975
1994-12-15,2.7160490000000004
1994-12-16,2.7160490000000004
1994-12-19,2.641975
1994-12-20,2.641975
1994-12-21,2.7160490000000004
1994-12-22,2.666667
1994-12-23,2.666667
1994-12-27,2.691358
1994-12-28,2.7160490000000004
1994-12-29,2.740741
1994-12-30,2.765432
1995-01-03,2.740741
1995-01-04,2.765432
1995-01-05,2.8148150000000003
1995-01-06,2.8148150000000003
1995-01-09,2.7160490000000004
1995-01-10,2.790123
1995-01-11,2.765432
1995-01-12,2.765432
1995-01-13,2.765432
1995-01-16,2.9629630000000002
1995-01-17,2.9629630000000002
1995-01-18,3.012346
1995-01-19,3.0370369999999998
1995-01-20,2.91358
1995-01-23,3.0370369999999998
1995-01-24,3.012346
1995-01-25,3.0370369999999998
1995-01-26,3.012346
1995-01-27,2.987654
1995-01-30,2.9629630000000002
1995-01-31,3.012346
1995-02-01,3.0370369999999998
1995-02-02,3.0370369999999998
1995-02-03,3.283951
1995-02-06,3.358025
1995-02-07,3.283951
1995-02-08,3.283951
1995-02-09,3.308642
1995-02-10,3.358025
1995-02-13,3.308642
1995-02-14,3.333333
1995-02-15,3.530864
1995-02-16,3.5061730000000004
1995-02-17,3.4567900000000003
1995-02-21,3.358025
1995-02-22,3.481482
1995-02-23,3.432099
1995-02-24,3.432099
1995-02-27,3.481482
1995-02-28,3.5061730000000004
1995-03-01,3.481482
1995-03-02,3.481482
1995-03-03,3.4567900000000003
1995-03-06,3.4567900000000003
1995-03-07,3.432099
1995-03-08,3.407408
1995-03-09,3.407408
1995-03-10,3.432099
1995-03-13,3.481482
1995-03-14,3.5555559999999997
1995-03-15,3.530864
1995-03-16,3.4567900000000003
1995-03-17,3.407408
1995-03-20,3.407408
1995-03-21,3.308642
1995-03-22,3.259259
1995-03-23,3.283951
1995-03-24,3.308642
1995-03-27,3.481482
1995-03-28,3.481482
1995-03-29,3.481482
1995-03-30,3.432099
1995-03-31,3.407408
1995-04-03,3.407408
1995-04-04,3.3827160000000003
1995-04-05,3.358025
1995-04-06,3.432099
1995-04-07,3.3827160000000003
1995-04-10,3.358025
1995-04-11,3.358025
1995-04-12,3.3827160000000003
1995-04-13,3.407408
1995-04-17,3.3827160000000003
1995-04-18,3.3827160000000003
1995-04-19,3.333333
1995-04-20,3.234568
1995-04-21,3.358025
1995-04-24,3.3827160000000003
1995-04-25,3.530864
1995-04-26,3.4567900000000003
1995-04-27,3.530864
1995-04-28,3.4567900000000003
1995-05-01,3.432099
1995-05-02,3.333333
1995-05-03,3.358025
1995-05-04,3.3827160000000003
1995-05-05,3.3827160000000003
1995-05-08,3.358025
1995-05-09,3.481482
1995-05-10,3.5061730000000004
1995-05-11,3.530864
1995-05-12,3.530864
1995-05-15,3.5061730000000004
1995-05-16,3.6049379999999998
1995-05-17,3.679012
1995-05-18,3.679012
1995-05-19,3.654321
1995-05-22,3.62963
1995-05-23,3.654321
1995-05-24,3.679012
1995-05-25,3.62963
1995-05-26,3.62963
1995-05-30,3.580247
1995-05-31,3.62963
1995-06-01,3.654321
1995-06-02,3.654321
1995-06-05,3.777778
1995-06-06,3.8271610000000003
1995-06-07,3.703704
1995-06-08,3.728395
1995-06-09,3.703704
1995-06-12,3.777778
1995-06-13,3.8024690000000003
1995-06-14,3.777778
1995-06-15,3.8271610000000003
1995-06-16,3.876543
1995-06-19,3.901235
1995-06-20,3.876543
1995-06-21,3.8518519999999996
1995-06-22,3.9753089999999998
1995-06-23,4.0
1995-06-26,3.9753089999999998
1995-06-27,3.8271610000000003
1995-06-28,3.876543
1995-06-29,3.8518519999999996
1995-06-30,3.8271610000000003
1995-07-03,3.8518519999999996
1995-07-05,3.8271610000000003
1995-07-06,3.925926
1995-07-07,3.9753089999999998
1995-07-10,3.9753089999999998
1995-07-11,3.950617
1995-07-12,3.901235
1995-07-13,3.901235
1995-07-14,3.876543
1995-07-17,3.8518519999999996
1995-07-18,3.8024690000000003
1995-07-19,3.777778
1995-07-20,3.703704
1995-07-21,3.728395
1995-07-24,3.8024690000000003
1995-07-25,4.024692
1995-07-26,4.271605
1995-07-27,4.320988
1995-07-28,4.271605
1995-07-31,4.296296
1995-08-01,4.296296
1995-08-02,4.296296
1995-08-03,4.17284
1995-08-04,4.123457
1995-08-07,4.197531
1995-08-08,4.17284
1995-08-09,4.17284
1995-08-10,4.17284
1995-08-11,4.148148
1995-08-14,4.123457
1995-08-15,4.222222
1995-08-16,4.17284
1995-08-17,4.246913
1995-08-18,4.246913
1995-08-21,4.296296
1995-08-22,4.296296
1995-08-23,4.320988
1995-08-24,4.222222
1995-08-25,4.296296
1995-08-28,4.271605
1995-08-29,4.271605
1995-08-30,4.320988
1995-08-31,4.3456790000000005
1995-09-01,4.320988
1995-09-05,4.370369999999999
1995-09-06,4.395061
1995-09-07,4.419753
1995-09-08,4.419753
1995-09-11,4.419753
1995-09-12,4.469136
1995-09-13,4.469136
1995-09-14,4.469136
1995-09-15,4.469136
1995-09-18,4.444445
1995-09-19,4.395061
1995-09-20,4.370369999999999
1995-09-21,4.395061
1995-09-22,4.3456790000000005
1995-09-25,4.296296
1995-09-26,4.246913
1995-09-27,4.246913
1995-09-28,4.246913
1995-09-29,4.296296
1995-10-02,4.320988
1995-10-03,4.271605
1995-10-04,4.222222
1995-10-05,4.148148
1995-10-06,4.148148
1995-10-09,4.246913
1995-10-10,4.0
1995-10-11,4.049383
1995-10-12,4.17284
1995-10-13,4.320988
1995-10-16,4.370369999999999
1995-10-17,4.419753
1995-10-18,4.444445
1995-10-19,4.395061
1995-10-20,4.370369999999999
1995-10-23,4.246913
1995-10-24,4.271605
1995-10-25,4.271605
1995-10-26,4.17284
1995-10-27,4.246913
1995-10-30,4.148148
1995-10-31,4.246913
1995-11-01,4.271605
1995-11-02,4.296296
1995-11-03,4.469136
1995-11-06,4.444445
1995-11-07,4.395061
1995-11-08,4.395061
1995-11-09,4.419753
1995-11-10,4.419753
1995-11-13,4.444445
1995-11-14,4.370369999999999
1995-11-15,4.395061
1995-11-16,4.419753
1995-11-17,4.444445
1995-11-20,4.469136
1995-11-21,4.469136
1995-11-22,4.493827
1995-11-24,4.493827
1995-11-27,4.54321
1995-11-28,4.493827
1995-11-29,4.493827
1995-11-30,4.469136
1995-12-01,4.518518
1995-12-04,4.617284
1995-12-05,4.790123
1995-12-06,4.938272
1995-12-07,4.790123
1995-12-08,4.740741000000001
1995-12-11,4.716049
1995-12-12,4.6666669999999995
1995-12-13,4.6666669999999995
1995-12-14,4.691358
1995-12-15,4.6666669999999995
1995-12-18,4.469136
1995-12-19,4.419753
1995-12-20,4.3456790000000005
1995-12-21,4.370369999999999
1995-12-22,4.370369999999999
1995-12-26,4.296296
1995-12-27,4.246913
1995-12-28,4.197531
1995-12-29,4.197531
1996-01-02,4.049383
1996-01-03,4.049383
1996-01-04,4.024692
1996-01-05,4.0
1996-01-08,4.0
1996-01-09,4.024692
1996-01-10,3.9753089999999998
1996-01-11,3.8518519999999996
1996-01-12,3.8271610000000003
1996-01-15,3.8024690000000003
1996-01-16,3.8024690000000003
1996-01-17,3.8024690000000003
1996-01-18,3.901235
1996-01-19,3.925926
1996-01-22,3.925926
1996-01-23,3.901235
1996-01-24,3.9753089999999998
1996-01-25,3.950617
1996-01-26,3.925926
1996-01-29,3.901235
1996-01-30,3.950617
1996-01-31,4.3456790000000005
1996-02-01,4.567901
1996-02-02,4.518518
1996-02-05,4.469136
1996-02-06,4.469136
1996-02-07,4.469136
1996-02-08,4.493827
1996-02-09,4.469136
1996-02-12,4.469136
1996-02-13,4.493827
1996-02-14,4.444445
1996-02-15,4.518518
1996-02-16,4.567901
1996-02-20,4.518518
1996-02-21,4.493827
1996-02-22,4.419753
1996-02-23,4.469136
1996-02-26,4.419753
1996-02-27,4.444445
1996-02-28,4.444445
1996-02-29,4.370369999999999
1996-03-01,4.395061
1996-03-04,4.370369999999999
1996-03-05,4.395061
1996-03-06,4.370369999999999
1996-03-07,4.3456790000000005
1996-03-08,4.271605
1996-03-11,4.271605
1996-03-12,4.246913
1996-03-13,4.222222
1996-03-14,4.17284
1996-03-15,4.024692
1996-03-18,4.148148
1996-03-19,4.0
1996-03-20,4.123457
1996-03-21,4.123457
1996-03-22,4.197531
1996-03-25,4.222222
1996-03-26,4.209877
1996-03-27,4.222222
1996-03-28,4.271605
1996-03-29,4.444445
1996-04-01,4.493827
1996-04-02,4.493827
1996-04-03,4.469136
1996-04-04,4.419753
1996-04-08,4.370369999999999
1996-04-09,4.395061
1996-04-10,4.3456790000000005
1996-04-11,4.049383
1996-04-12,4.123457
1996-04-15,4.246913
1996-04-16,4.197531
1996-04-17,4.148148
1996-04-18,4.197531
1996-04-19,4.395061
1996-04-22,4.3456790000000005
1996-04-23,4.395061
1996-04-24,4.419753
1996-04-25,4.419753
1996-04-26,4.419753
1996-04-29,4.395061
1996-04-30,4.469136
1996-05-01,4.469136
1996-05-02,4.320988
1996-05-03,4.3456790000000005
1996-05-06,4.320988
1996-05-07,4.246913
1996-05-08,4.296296
1996-05-09,4.148148
1996-05-10,4.271605
1996-05-13,4.3456790000000005
1996-05-14,4.469136
1996-05-15,4.370369999999999
1996-05-16,4.419753
1996-05-17,4.469136
1996-05-20,4.444445
1996-05-21,4.444445
1996-05-22,4.518518
1996-05-23,4.592593
1996-05-24,4.518518
1996-05-28,4.444445
1996-05-29,4.469136
1996-05-30,4.469136
1996-05-31,4.493827
1996-06-03,4.493827
1996-06-04,4.419753
1996-06-05,4.469136
1996-06-06,4.493827
1996-06-07,4.518518
1996-06-10,4.493827
1996-06-11,4.54321
1996-06-12,4.592593
1996-06-13,4.518518
1996-06-14,4.518518
1996-06-17,4.54321
1996-06-18,4.518518
1996-06-19,4.518518
1996-06-20,4.493827
1996-06-21,4.493827
1996-06-24,4.493827
1996-06-25,4.469136
1996-06-26,4.469136
1996-06-27,4.444445
1996-06-28,4.469136
1996-07-01,4.444445
1996-07-02,4.419753
1996-07-03,4.3456790000000005
1996-07-05,4.271605
1996-07-08,4.197531
1996-07-09,4.222222
1996-07-10,4.197531
1996-07-11,4.123457
1996-07-12,4.148148
1996-07-15,4.024692
1996-07-16,4.049383
1996-07-17,4.148148
1996-07-18,4.098765
1996-07-19,4.049383
1996-07-22,4.0740739999999995
1996-07-23,4.098765
1996-07-24,3.925926
1996-07-25,4.098765
1996-07-26,4.098765
1996-07-29,4.098765
1996-07-30,4.049383
1996-07-31,4.123457
1996-08-01,4.518518
1996-08-02,4.740741000000001
1996-08-05,4.54321
1996-08-06,4.469136
1996-08-07,4.469136
1996-08-08,4.493827
1996-08-09,4.444445
1996-08-12,4.419753
1996-08-13,4.395061
1996-08-14,4.395061
1996-08-15,4.419753
1996-08-16,4.419753
1996-08-19,4.419753
1996-08-20,4.493827
1996-08-21,4.518518
1996-08-22,4.54321
1996-08-23,4.567901
1996-08-26,4.6666669999999995
1996-08-27,4.6666669999999995
1996-08-28,4.6666669999999995
1996-08-29,4.592593
1996-08-30,4.617284
1996-09-03,4.567901
1996-09-04,4.691358
1996-09-05,4.6666669999999995
1996-09-06,4.6666669999999995
1996-09-09,4.691358
1996-09-10,4.6666669999999995
1996-09-11,4.691358
1996-09-12,4.691358
1996-09-13,4.691358
1996-09-16,4.716049
1996-09-17,4.691358
1996-09-18,4.641975
1996-09-19,4.617284
1996-09-20,4.716049
1996-09-23,4.765432
1996-09-24,4.790123
1996-09-25,4.765432
1996-09-26,4.790123
1996-09-27,4.740741000000001
1996-09-30,4.790123
1996-10-01,4.740741000000001
1996-10-02,4.814815
1996-10-03,4.938272
1996-10-04,5.037037000000001
1996-10-07,5.0864199999999995
1996-10-08,4.987654
1996-10-09,4.888889
1996-10-10,4.839506
1996-10-11,4.888889
1996-10-14,4.9135800000000005
1996-10-15,4.962962999999999
1996-10-16,5.037037000000001
1996-10-17,5.037037000000001
1996-10-18,5.0864199999999995
1996-10-21,5.0864199999999995
1996-10-22,4.987654
1996-10-23,5.012346
1996-10-24,4.987654
1996-10-25,4.938272
1996-10-28,4.839506
1996-10-29,4.9135800000000005
1996-10-30,4.888889
1996-10-31,4.814815
1996-11-01,4.839506
1996-11-04,4.9135800000000005
1996-11-05,5.061728
1996-11-06,5.061728
1996-11-07,5.135802
1996-11-08,5.185185
1996-11-11,5.234568
1996-11-12,5.283951
1996-11-13,5.382716
1996-11-14,5.530864
1996-11-15,5.382716
1996-11-18,5.604939
1996-11-19,5.6543209999999995
1996-11-20,5.629630000000001
1996-11-21,5.604939
1996-11-22,5.679012
1996-11-25,5.6543209999999995
1996-11-26,5.506173
1996-11-27,5.530864
1996-11-29,5.604939
1996-12-02,5.555555
1996-12-03,5.580247
1996-12-04,5.506173
1996-12-05,5.481482
1996-12-06,5.481482
1996-12-09,5.506173
1996-12-10,5.45679
1996-12-11,5.432099
1996-12-12,5.3333330000000005
1996-12-13,5.160494
1996-12-16,5.185185
1996-12-17,5.209877
1996-12-18,5.481482
1996-12-19,5.703704
1996-12-20,5.777778
1996-12-23,5.975308
1996-12-24,6.049383
1996-12-26,5.950617
1996-12-27,5.9259260000000005
1996-12-30,5.9259260000000005
1996-12-31,5.950617
1997-01-02,5.629630000000001
1997-01-03,5.629630000000001
1997-01-06,5.629630000000001
1997-01-07,5.6543209999999995
1997-01-08,5.6543209999999995
1997-01-09,5.629630000000001
1997-01-10,5.703704
1997-01-13,5.777778
1997-01-14,6.0740739999999995
1997-01-15,6.271605
1997-01-16,6.296296
1997-01-17,6.320988
1997-01-20,6.444445
1997-01-21,6.395061
1997-01-22,6.469136
1997-01-23,6.691358
1997-01-24,6.370369999999999
1997-01-27,6.320988
1997-01-28,6.3456790000000005
1997-01-29,6.370369999999999
1997-01-30,6.419753
1997-01-31,6.370369999999999
1997-02-03,6.518518
1997-02-04,6.567900999999999
1997-02-05,6.888889
1997-02-06,6.938272
1997-02-07,6.938272
1997-02-10,7.037037
1997-02-11,6.962963
