Date,TGI
2010-12-06,44.044998
2010-12-07,44.584998999999996
2010-12-08,44.84
2010-12-09,45.16
2010-12-10,45.165001000000004
2010-12-13,45.029999
2010-12-14,45.465
2010-12-15,44.279999
2010-12-16,44.654999
2010-12-17,44.424999
2010-12-20,43.630001
2010-12-21,44.5
2010-12-22,44.424999
2010-12-23,45.41
2010-12-27,45.215
2010-12-28,45.145
2010-12-29,45.169998
2010-12-30,44.845001
2010-12-31,44.705002
2011-01-03,45.945
2011-01-04,46.235001000000004
2011-01-05,46.955002
2011-01-06,47.310001
2011-01-07,47.459998999999996
2011-01-10,47.055
2011-01-11,46.825001
2011-01-12,47.48
2011-01-13,47.625
2011-01-14,47.605
2011-01-18,48.290001000000004
2011-01-19,47.740002000000004
2011-01-20,47.419998
2011-01-21,47.674999
2011-01-24,47.560001
2011-01-25,48.055
2011-01-26,48.115002000000004
2011-01-27,48.095001
2011-01-28,47.25
2011-01-31,48.014998999999996
2011-02-01,46.02
2011-02-02,46.075001
2011-02-03,45.994999
2011-02-04,46.150002
2011-02-07,46.139998999999996
2011-02-08,45.860001000000004
2011-02-09,45.73
2011-02-10,45.400002
2011-02-11,44.5
2011-02-14,44.525002
2011-02-15,44.650002
2011-02-16,44.955002
2011-02-17,45.255001
2011-02-18,45.125
2011-02-22,42.799999
2011-02-23,41.724998
2011-02-24,41.98
2011-02-25,43.970001
2011-02-28,43.294998
2011-03-01,41.990002000000004
2011-03-02,42.994999
2011-03-03,44.619999
2011-03-04,43.985001000000004
2011-03-07,43.16
2011-03-08,44.035
2011-03-09,44.165001000000004
2011-03-10,42.435001
2011-03-11,43.099998
2011-03-14,42.634997999999996
2011-03-15,42.375
2011-03-16,41.419998
2011-03-17,41.485001000000004
2011-03-18,42.544998
2011-03-21,43.279999
2011-03-22,43.305
2011-03-23,43.685001
2011-03-24,43.625
2011-03-25,44.82
2011-03-28,44.330002
2011-03-29,44.060001
2011-03-30,44.165001000000004
2011-03-31,44.224998
2011-04-01,44.77
2011-04-04,44.235001000000004
2011-04-05,43.84
2011-04-06,43.915001000000004
2011-04-07,43.639998999999996
2011-04-08,42.505001
2011-04-11,42.130001
2011-04-12,41.785
2011-04-13,41.07
2011-04-14,40.505001
2011-04-15,40.869999
2011-04-18,40.415001000000004
2011-04-19,40.73
2011-04-20,42.345001
2011-04-21,42.035
2011-04-25,41.555
2011-04-26,42.490002000000004
2011-04-27,42.220001
2011-04-28,42.57
2011-04-29,43.060001
2011-05-02,44.009997999999996
2011-05-03,43.494999
2011-05-04,42.904999
2011-05-05,43.384997999999996
2011-05-06,43.490002000000004
2011-05-09,44.275002
2011-05-10,49.125
2011-05-11,48.389998999999996
2011-05-12,49.084998999999996
2011-05-13,48.380001
2011-05-16,47.970001
2011-05-17,46.924999
2011-05-18,47.755001
2011-05-19,47.305
2011-05-20,46.240002000000004
2011-05-23,45.474998
2011-05-24,45.505001
2011-05-25,45.415001000000004
2011-05-26,45.66
2011-05-27,46.174999
2011-05-31,46.759997999999996
2011-06-01,45.555
2011-06-02,45.700001
2011-06-03,45.945
2011-06-06,45.865002000000004
2011-06-07,46.165001000000004
2011-06-08,46.005001
2011-06-09,46.375
2011-06-10,45.990002000000004
2011-06-13,46.165001000000004
2011-06-14,47.279999
2011-06-15,47.049999
2011-06-16,47.165001000000004
2011-06-17,47.560001
2011-06-20,47.955002
2011-06-21,48.529999
2011-06-22,48.389998999999996
2011-06-23,48.755001
2011-06-24,48.075001
2011-06-27,48.639998999999996
2011-06-28,49.130001
2011-06-29,49.365002000000004
2011-06-30,49.790001000000004
2011-07-01,50.439999
2011-07-05,50.48
2011-07-06,50.645
2011-07-07,51.779999
2011-07-08,51.5
2011-07-11,50.275002
2011-07-12,50.465
2011-07-13,51.360001000000004
2011-07-14,50.544998
2011-07-15,50.490002000000004
2011-07-18,49.900002
2011-07-19,50.880001
2011-07-20,51.869999
2011-07-21,53.220001
2011-07-22,53.16
2011-07-25,52.310001
2011-07-26,51.849998
2011-07-27,49.82
2011-07-28,50.25
2011-07-29,53.84
2011-08-01,53.860001000000004
2011-08-02,52.0
2011-08-03,52.07
2011-08-04,48.689999
2011-08-05,48.990002000000004
2011-08-08,43.32
2011-08-09,46.799999
2011-08-10,44.950001
2011-08-11,46.959998999999996
2011-08-12,48.84
2011-08-15,50.0
2011-08-16,49.630001
2011-08-17,49.369999
2011-08-18,45.959998999999996
2011-08-19,45.650002
2011-08-22,46.610001000000004
2011-08-23,48.82
2011-08-24,49.939999
2011-08-25,48.959998999999996
2011-08-26,50.34
2011-08-29,52.610001000000004
2011-08-30,52.810001
2011-08-31,52.380001
2011-09-01,51.549999
2011-09-02,49.029999
2011-09-06,49.18
2011-09-07,50.540001000000004
2011-09-08,49.34
2011-09-09,48.23
2011-09-12,48.889998999999996
2011-09-13,49.57
2011-09-14,50.279999
2011-09-15,50.66
2011-09-16,51.32
2011-09-19,50.66
2011-09-20,49.599998
2011-09-21,47.59
2011-09-22,44.990002000000004
2011-09-23,49.290001000000004
2011-09-26,50.549999
2011-09-27,52.150002
2011-09-28,51.150002
2011-09-29,50.16
2011-09-30,48.740002000000004
2011-10-03,45.639998999999996
2011-10-04,46.860001000000004
2011-10-05,48.689999
2011-10-06,48.41
2011-10-07,47.349998
2011-10-10,49.82
2011-10-11,50.459998999999996
2011-10-12,50.98
2011-10-13,50.990002000000004
2011-10-14,51.400002
2011-10-17,50.02
2011-10-18,51.75
2011-10-19,51.09
2011-10-20,51.98
2011-10-21,53.91
2011-10-24,56.0
2011-10-25,55.970001
2011-10-26,55.919998
2011-10-27,58.139998999999996
2011-10-28,58.02
2011-10-31,58.099998
2011-11-01,53.82
2011-11-02,55.009997999999996
2011-11-03,57.419998
2011-11-04,57.580002
2011-11-07,57.0
2011-11-08,56.0
2011-11-09,54.59
2011-11-10,54.360001000000004
2011-11-11,54.970001
2011-11-14,56.720001
2011-11-15,58.369999
2011-11-16,56.830002
2011-11-17,56.34
2011-11-18,56.959998999999996
2011-11-21,55.389998999999996
2011-11-22,54.900002
2011-11-23,52.970001
2011-11-25,52.650002
2011-11-28,55.669998
2011-11-29,54.939999
2011-11-30,59.490002000000004
2011-12-01,57.5
2011-12-02,58.130001
2011-12-05,57.490002000000004
2011-12-06,57.84
2011-12-07,57.57
2011-12-08,56.169998
2011-12-09,58.73
2011-12-12,57.470001
2011-12-13,56.490002000000004
2011-12-14,55.68
2011-12-15,57.150002
2011-12-16,57.689999
2011-12-19,56.82
2011-12-20,59.439999
2011-12-21,59.889998999999996
2011-12-22,60.130001
2011-12-23,60.57
2011-12-27,60.0
2011-12-28,58.939999
2011-12-29,59.540001000000004
2011-12-30,58.450001
2012-01-03,58.57
2012-01-04,59.27
2012-01-05,60.25
2012-01-06,60.990002000000004
2012-01-09,61.209998999999996
2012-01-10,61.599998
2012-01-11,61.049999
2012-01-12,60.389998999999996
2012-01-13,59.119999
2012-01-17,58.84
2012-01-18,59.139998999999996
2012-01-19,59.5
2012-01-20,59.799999
2012-01-23,59.669998
2012-01-24,60.349998
2012-01-25,60.759997999999996
2012-01-26,59.759997999999996
2012-01-27,59.849998
2012-01-30,59.91
2012-01-31,62.57
2012-02-01,65.0
2012-02-02,63.369999
2012-02-03,65.449997
2012-02-06,64.839996
2012-02-07,64.690002
2012-02-08,66.07
2012-02-09,66.339996
2012-02-10,65.260002
2012-02-13,66.639999
2012-02-14,66.08000200000001
2012-02-15,64.139999
2012-02-16,65.529999
2012-02-17,65.209999
2012-02-21,64.910004
2012-02-22,65.290001
2012-02-23,64.970001
2012-02-24,65.18
2012-02-27,63.98
2012-02-28,63.959998999999996
2012-02-29,63.799999
2012-03-01,64.0
2012-03-02,62.32
2012-03-05,62.610001000000004
2012-03-06,60.439999
2012-03-07,60.619999
2012-03-08,62.91
2012-03-09,63.619999
2012-03-12,62.77
2012-03-13,64.389999
2012-03-14,64.32
2012-03-15,64.790001
2012-03-16,64.370003
2012-03-19,64.370003
2012-03-20,63.25
2012-03-21,62.849998
2012-03-22,63.060001
2012-03-23,64.43
2012-03-26,65.540001
2012-03-27,65.150002
2012-03-28,64.629997
2012-03-29,63.48
2012-03-30,62.66
2012-04-02,63.98
2012-04-03,63.529999
2012-04-04,62.330002
2012-04-05,62.029999
2012-04-09,60.5
2012-04-10,58.509997999999996
2012-04-11,59.439999
2012-04-12,61.380001
2012-04-13,60.490002000000004
2012-04-16,60.93
2012-04-17,61.860001000000004
2012-04-18,62.25
2012-04-19,61.439999
2012-04-20,61.98
2012-04-23,61.040001000000004
2012-04-24,61.029999
2012-04-25,63.32
2012-04-26,62.75
2012-04-27,64.529999
2012-04-30,62.82
2012-05-01,63.09
2012-05-02,63.41
2012-05-03,65.989998
2012-05-04,63.889998999999996
2012-05-07,63.709998999999996
2012-05-08,64.08000200000001
2012-05-09,62.529999
2012-05-10,62.580002
2012-05-11,63.68
2012-05-14,63.869999
2012-05-15,62.830002
2012-05-16,62.529999
2012-05-17,60.5
2012-05-18,59.610001000000004
2012-05-21,61.220001
2012-05-22,62.209998999999996
2012-05-23,61.830002
2012-05-24,62.5
2012-05-25,61.689999
2012-05-29,62.110001000000004
2012-05-30,60.68
2012-05-31,59.84
2012-06-01,57.110001000000004
2012-06-04,57.049999
2012-06-05,58.16
2012-06-06,60.32
2012-06-07,58.830002
2012-06-08,59.869999
2012-06-11,59.169998
2012-06-12,59.77
2012-06-13,58.25
2012-06-14,57.220001
2012-06-15,55.18
2012-06-18,56.709998999999996
2012-06-19,57.400002
2012-06-20,57.93
2012-06-21,56.389998999999996
2012-06-22,55.799999
2012-06-25,54.369999
2012-06-26,55.189999
2012-06-27,54.950001
2012-06-28,54.540001000000004
2012-06-29,56.27
2012-07-02,56.200001
2012-07-03,57.700001
2012-07-05,57.389998999999996
2012-07-06,57.349998
2012-07-09,58.830002
2012-07-10,58.700001
2012-07-11,57.759997999999996
2012-07-12,57.049999
2012-07-13,58.599998
2012-07-16,58.720001
2012-07-17,58.990002000000004
2012-07-18,60.240002000000004
2012-07-19,60.98
2012-07-20,60.32
2012-07-23,59.57
2012-07-24,58.34
2012-07-25,59.09
2012-07-26,60.450001
2012-07-27,60.279999
2012-07-30,62.009997999999996
2012-07-31,62.529999
2012-08-01,60.290001000000004
2012-08-02,60.450001
2012-08-03,61.959998999999996
2012-08-06,61.220001
2012-08-07,62.82
2012-08-08,62.93
2012-08-09,63.25
2012-08-10,62.790001000000004
2012-08-13,62.509997999999996
2012-08-14,62.580002
2012-08-15,63.220001
2012-08-16,63.080002
2012-08-17,63.259997999999996
2012-08-20,63.220001
2012-08-21,63.330002
2012-08-22,62.029999
2012-08-23,59.490002000000004
2012-08-24,59.41
2012-08-27,59.52
2012-08-28,59.439999
2012-08-29,58.82
2012-08-30,58.720001
2012-08-31,59.43
2012-09-04,59.119999
2012-09-05,58.330002
2012-09-06,59.939999
2012-09-07,60.380001
2012-09-10,59.669998
2012-09-11,59.23
2012-09-12,58.880001
2012-09-13,59.599998
2012-09-14,61.09
2012-09-17,60.040001000000004
2012-09-18,59.759997999999996
2012-09-19,60.540001000000004
2012-09-20,61.700001
2012-09-21,61.98
2012-09-24,60.5
2012-09-25,59.849998
2012-09-26,61.459998999999996
2012-09-27,62.580002
2012-09-28,62.5
2012-10-01,62.68
2012-10-02,62.889998999999996
2012-10-03,62.509997999999996
2012-10-04,62.790001000000004
2012-10-05,63.869999
2012-10-08,62.400002
2012-10-09,62.240002000000004
2012-10-10,62.450001
2012-10-11,61.860001000000004
2012-10-12,62.400002
2012-10-15,62.669998
2012-10-16,63.720001
2012-10-17,64.150002
2012-10-18,64.760002
2012-10-19,63.02
2012-10-22,63.060001
2012-10-23,62.540001000000004
2012-10-24,62.610001000000004
2012-10-25,62.0
2012-10-26,61.610001000000004
2012-10-31,65.41999799999999
2012-11-01,66.959999
2012-11-02,65.769997
2012-11-05,66.160004
2012-11-06,66.230003
2012-11-07,65.139999
2012-11-08,63.52
2012-11-09,64.41999799999999
2012-11-12,64.25
2012-11-13,64.260002
2012-11-14,63.380001
2012-11-15,61.700001
2012-11-16,62.099998
2012-11-19,63.549999
2012-11-20,63.790001000000004
2012-11-21,64.220001
2012-11-23,64.68
2012-11-26,64.32
2012-11-27,64.010002
2012-11-28,64.110001
2012-11-29,65.07
2012-11-30,65.610001
2012-12-03,64.83000200000001
2012-12-04,65.209999
2012-12-05,64.779999
2012-12-06,64.449997
2012-12-07,64.129997
2012-12-10,64.949997
2012-12-11,64.550003
2012-12-12,64.709999
2012-12-13,63.779999
2012-12-14,63.0
2012-12-17,63.639998999999996
2012-12-18,65.949997
2012-12-19,66.050003
2012-12-20,66.019997
2012-12-21,64.970001
2012-12-24,65.639999
2012-12-26,64.43
2012-12-27,64.400002
2012-12-28,64.120003
2012-12-31,65.300003
2013-01-02,67.720001
2013-01-03,68.980003
2013-01-04,69.360001
2013-01-07,69.620003
2013-01-08,67.940002
2013-01-09,68.18
2013-01-10,68.410004
2013-01-11,67.480003
2013-01-14,67.629997
2013-01-15,68.809998
2013-01-16,66.83000200000001
2013-01-17,67.379997
2013-01-18,69.93
2013-01-22,70.690002
2013-01-23,71.32
2013-01-24,71.910004
2013-01-25,72.849998
2013-01-28,71.83000200000001
2013-01-29,71.589996
2013-01-30,70.43
2013-01-31,70.370003
2013-02-01,70.220001
2013-02-04,68.760002
2013-02-05,69.790001
2013-02-06,70.690002
2013-02-07,72.349998
2013-02-08,72.400002
2013-02-11,72.699997
2013-02-12,73.379997
2013-02-13,72.980003
2013-02-14,72.809998
2013-02-15,73.82
2013-02-19,74.050003
2013-02-20,73.800003
2013-02-21,73.459999
2013-02-22,73.470001
2013-02-25,73.0
2013-02-26,73.059998
2013-02-27,73.760002
2013-02-28,73.410004
2013-03-01,72.339996
2013-03-04,71.83000200000001
2013-03-05,72.800003
2013-03-06,73.059998
2013-03-07,73.620003
2013-03-08,74.33000200000001
2013-03-11,74.769997
2013-03-12,75.540001
2013-03-13,76.800003
2013-03-14,77.870003
2013-03-15,78.68
2013-03-18,78.379997
2013-03-19,78.760002
2013-03-20,79.300003
2013-03-21,78.639999
2013-03-22,78.040001
2013-03-25,77.900002
2013-03-26,77.769997
2013-03-27,78.129997
2013-03-28,78.5
2013-04-01,78.110001
2013-04-02,78.129997
2013-04-03,78.050003
2013-04-04,78.290001
2013-04-05,78.410004
2013-04-08,79.650002
2013-04-09,79.940002
2013-04-10,81.279999
2013-04-11,81.470001
2013-04-12,81.66999799999999
2013-04-15,79.059998
2013-04-16,78.610001
2013-04-17,77.459999
2013-04-18,76.5
2013-04-19,75.989998
2013-04-22,78.400002
2013-04-23,78.790001
2013-04-24,79.400002
2013-04-25,80.059998
2013-04-26,79.800003
2013-04-29,79.599998
2013-04-30,79.900002
2013-05-01,79.66999799999999
2013-05-02,73.949997
2013-05-03,71.389999
2013-05-06,73.709999
2013-05-07,73.480003
2013-05-08,73.849998
2013-05-09,73.260002
2013-05-10,73.83000200000001
2013-05-13,73.629997
2013-05-14,74.349998
2013-05-15,74.370003
2013-05-16,73.91999799999999
2013-05-17,74.519997
2013-05-20,74.190002
2013-05-21,73.720001
2013-05-22,72.43
2013-05-23,72.910004
2013-05-24,75.010002
2013-05-28,78.309998
2013-05-29,78.849998
2013-05-30,77.800003
2013-05-31,77.650002
2013-06-03,78.309998
2013-06-04,77.959999
2013-06-05,77.400002
2013-06-06,79.08000200000001
2013-06-07,79.449997
2013-06-10,79.629997
2013-06-11,79.349998
2013-06-12,78.709999
2013-06-13,79.120003
2013-06-14,78.949997
2013-06-17,79.019997
2013-06-18,80.239998
2013-06-19,78.290001
2013-06-20,77.510002
2013-06-21,78.849998
2013-06-24,77.970001
2013-06-25,77.019997
2013-06-26,77.529999
2013-06-27,79.650002
2013-06-28,79.150002
2013-07-01,80.519997
2013-07-02,79.190002
2013-07-03,79.550003
2013-07-05,80.900002
2013-07-08,82.059998
2013-07-09,81.940002
2013-07-10,82.489998
2013-07-11,83.099998
2013-07-12,82.760002
2013-07-15,83.260002
2013-07-16,83.18
2013-07-17,82.839996
2013-07-18,84.360001
2013-07-19,85.0
2013-07-22,84.57
2013-07-23,83.949997
2013-07-24,83.379997
2013-07-25,84.199997
2013-07-26,77.220001
2013-07-29,79.120003
2013-07-30,78.730003
2013-07-31,78.459999
2013-08-01,79.150002
2013-08-02,80.300003
2013-08-05,79.540001
2013-08-06,78.449997
2013-08-07,78.029999
2013-08-08,77.260002
2013-08-09,77.279999
2013-08-12,76.32
2013-08-13,75.849998
2013-08-14,75.699997
2013-08-15,75.379997
2013-08-16,74.150002
2013-08-19,74.540001
2013-08-20,75.139999
2013-08-21,76.599998
2013-08-22,77.099998
2013-08-23,76.620003
2013-08-26,76.040001
2013-08-27,74.089996
2013-08-28,73.300003
2013-08-29,73.019997
2013-08-30,71.970001
2013-09-03,72.279999
2013-09-04,74.540001
2013-09-05,74.349998
2013-09-06,73.83000200000001
2013-09-09,74.220001
2013-09-10,74.239998
2013-09-11,75.5
2013-09-12,75.720001
2013-09-13,74.900002
2013-09-16,76.550003
2013-09-17,78.599998
2013-09-18,72.300003
2013-09-19,70.779999
2013-09-20,69.300003
2013-09-23,68.68
2013-09-24,71.07
2013-09-25,70.160004
2013-09-26,70.459999
2013-09-27,70.230003
2013-09-30,70.220001
2013-10-01,71.279999
2013-10-02,71.129997
2013-10-03,70.739998
2013-10-04,70.519997
2013-10-07,70.089996
2013-10-08,69.029999
2013-10-09,69.220001
2013-10-10,70.150002
2013-10-11,70.57
2013-10-14,71.050003
2013-10-15,70.779999
2013-10-16,70.769997
2013-10-17,70.910004
2013-10-18,72.349998
2013-10-21,71.66999799999999
2013-10-22,72.379997
2013-10-23,72.959999
2013-10-24,73.809998
2013-10-25,73.989998
2013-10-28,72.959999
2013-10-29,73.68
2013-10-30,72.120003
2013-10-31,71.650002
2013-11-01,72.16999799999999
2013-11-04,72.040001
2013-11-05,71.879997
2013-11-06,72.0
2013-11-07,70.900002
2013-11-08,70.949997
2013-11-11,70.849998
2013-11-12,70.349998
2013-11-13,69.790001
2013-11-14,69.529999
2013-11-15,70.620003
2013-11-18,71.209999
2013-11-19,71.370003
2013-11-20,72.290001
2013-11-21,73.410004
2013-11-22,74.150002
2013-11-25,74.120003
2013-11-26,74.709999
2013-11-27,74.32
2013-11-29,73.940002
2013-12-02,72.940002
2013-12-03,73.25
2013-12-04,73.110001
2013-12-05,73.290001
2013-12-06,74.33000200000001
2013-12-09,73.980003
2013-12-10,73.5
2013-12-11,72.040001
2013-12-12,72.339996
2013-12-13,72.269997
2013-12-16,73.489998
2013-12-17,74.5
2013-12-18,74.349998
2013-12-19,73.93
2013-12-20,74.980003
2013-12-23,75.540001
2013-12-24,75.660004
2013-12-26,75.599998
2013-12-27,75.599998
2013-12-30,75.779999
2013-12-31,76.07
2014-01-02,74.970001
2014-01-03,75.339996
2014-01-06,75.849998
2014-01-07,76.239998
2014-01-08,76.910004
2014-01-09,78.230003
2014-01-10,78.629997
2014-01-13,78.010002
2014-01-14,78.839996
2014-01-15,78.620003
2014-01-16,78.620003
2014-01-17,78.300003
2014-01-21,78.489998
2014-01-22,78.970001
2014-01-23,78.059998
2014-01-24,76.980003
2014-01-27,77.529999
2014-01-28,77.41999799999999
2014-01-29,68.400002
2014-01-30,68.150002
2014-01-31,68.41999799999999
2014-02-03,66.019997
2014-02-04,66.139999
2014-02-05,66.360001
2014-02-06,66.41999799999999
2014-02-07,66.099998
2014-02-10,65.260002
2014-02-11,65.019997
2014-02-12,64.699997
2014-02-13,65.809998
2014-02-14,65.25
2014-02-18,65.010002
2014-02-19,64.279999
2014-02-20,64.879997
2014-02-21,63.200001
2014-02-24,63.580002
2014-02-25,62.720001
2014-02-26,64.0
2014-02-27,64.33000200000001
2014-02-28,65.199997
2014-03-03,64.790001
2014-03-04,65.879997
2014-03-05,64.779999
2014-03-06,65.410004
2014-03-07,65.209999
2014-03-10,64.709999
2014-03-11,63.619999
2014-03-12,63.919998
2014-03-13,63.509997999999996
2014-03-14,63.689999
2014-03-17,63.689999
2014-03-18,64.480003
2014-03-19,63.610001000000004
2014-03-20,63.490002000000004
2014-03-21,62.41
2014-03-24,62.299999
2014-03-25,62.18
2014-03-26,61.52
2014-03-27,62.709998999999996
2014-03-28,63.68
2014-03-31,64.58000200000001
2014-04-01,65.800003
2014-04-02,66.019997
2014-04-03,66.720001
2014-04-04,65.720001
2014-04-07,64.25
2014-04-08,63.66
2014-04-09,64.660004
2014-04-10,63.0
2014-04-11,62.07
2014-04-14,62.189999
2014-04-15,63.75
2014-04-16,63.970001
2014-04-17,64.550003
2014-04-21,64.650002
2014-04-22,65.059998
2014-04-23,65.889999
2014-04-24,65.620003
2014-04-25,64.440002
2014-04-28,63.880001
2014-04-29,63.860001000000004
2014-04-30,64.809998
2014-05-01,65.16999799999999
2014-05-02,65.699997
2014-05-05,66.059998
2014-05-06,66.010002
2014-05-07,65.540001
2014-05-08,65.610001
2014-05-09,65.110001
2014-05-12,65.949997
2014-05-13,68.050003
2014-05-14,68.25
2014-05-15,68.120003
2014-05-16,67.760002
2014-05-19,68.790001
2014-05-20,67.489998
2014-05-21,67.339996
2014-05-22,67.220001
2014-05-23,67.730003
2014-05-27,68.949997
2014-05-28,68.610001
2014-05-29,68.940002
2014-05-30,69.300003
2014-06-02,70.400002
2014-06-03,70.309998
2014-06-04,70.33000200000001
2014-06-05,70.5
2014-06-06,70.709999
2014-06-09,71.290001
2014-06-10,70.660004
2014-06-11,70.150002
2014-06-12,71.519997
2014-06-13,71.620003
2014-06-16,71.239998
2014-06-17,71.050003
2014-06-18,70.75
2014-06-19,71.019997
2014-06-20,71.16999799999999
2014-06-23,71.16999799999999
2014-06-24,70.639999
2014-06-25,70.050003
2014-06-26,69.68
2014-06-27,69.139999
2014-06-30,69.82
2014-07-01,68.989998
2014-07-02,68.489998
2014-07-03,68.529999
2014-07-07,67.620003
2014-07-08,66.010002
2014-07-09,66.16999799999999
2014-07-10,65.809998
2014-07-11,65.68
2014-07-14,65.989998
2014-07-15,66.199997
2014-07-16,66.18
2014-07-17,65.18
2014-07-18,65.879997
2014-07-21,65.889999
2014-07-22,66.739998
2014-07-23,65.860001
2014-07-24,65.400002
2014-07-25,64.93
2014-07-28,64.410004
2014-07-29,63.639998999999996
2014-07-30,63.82
2014-07-31,63.349998
2014-08-01,63.07
2014-08-04,64.0
2014-08-05,64.110001
2014-08-06,64.0
2014-08-07,64.110001
2014-08-08,65.029999
2014-08-11,65.790001
2014-08-12,64.849998
2014-08-13,66.08000200000001
2014-08-14,66.75
2014-08-15,66.769997
2014-08-18,67.690002
2014-08-19,67.910004
2014-08-20,68.260002
2014-08-21,69.099998
2014-08-22,69.25
2014-08-25,69.779999
2014-08-26,69.489998
2014-08-27,69.0
2014-08-28,69.059998
2014-08-29,69.370003
2014-09-02,69.32
2014-09-03,69.489998
2014-09-04,69.360001
2014-09-05,69.82
2014-09-08,69.550003
2014-09-09,69.349998
2014-09-10,69.57
2014-09-11,70.190002
2014-09-12,70.08000200000001
2014-09-15,69.550003
2014-09-16,69.370003
2014-09-17,68.32
2014-09-18,68.279999
2014-09-19,67.690002
2014-09-22,66.540001
2014-09-23,65.760002
2014-09-24,66.099998
2014-09-25,65.379997
2014-09-26,66.220001
2014-09-29,65.589996
2014-09-30,65.050003
2014-10-01,63.52
2014-10-02,63.720001
2014-10-03,63.959998999999996
2014-10-06,63.84
2014-10-07,62.32
2014-10-08,62.029999
2014-10-09,62.52
2014-10-10,61.84
2014-10-13,60.93
2014-10-14,61.209998999999996
2014-10-15,60.790001000000004
2014-10-16,59.810001
2014-10-17,60.93
2014-10-20,60.189999
2014-10-21,61.84
2014-10-22,61.41
2014-10-23,62.549999
2014-10-24,63.400002
2014-10-27,62.529999
2014-10-28,63.98
2014-10-29,63.419998
2014-10-30,68.290001
2014-10-31,69.629997
2014-11-03,69.139999
2014-11-04,68.400002
2014-11-05,68.110001
2014-11-06,68.5
2014-11-07,68.389999
2014-11-10,68.110001
2014-11-11,68.160004
2014-11-12,67.980003
2014-11-13,67.900002
2014-11-14,67.589996
2014-11-17,67.279999
2014-11-18,67.760002
2014-11-19,67.93
2014-11-20,68.0
2014-11-21,67.860001
2014-11-24,67.690002
2014-11-25,68.0
2014-11-26,68.089996
2014-11-28,68.059998
2014-12-01,67.620003
2014-12-02,67.730003
2014-12-03,68.93
2014-12-04,68.690002
2014-12-05,68.870003
2014-12-08,68.32
2014-12-09,68.550003
2014-12-10,67.379997
2014-12-11,65.620003
2014-12-12,64.029999
2014-12-15,63.599998
2014-12-16,64.129997
2014-12-17,64.809998
2014-12-18,65.519997
2014-12-19,66.019997
2014-12-22,66.449997
2014-12-23,66.83000200000001
2014-12-24,66.82
2014-12-26,67.339996
2014-12-29,67.370003
2014-12-30,67.379997
2014-12-31,67.220001
2015-01-02,66.75
2015-01-05,65.949997
2015-01-06,64.5
2015-01-07,64.790001
2015-01-08,66.510002
2015-01-09,64.980003
2015-01-12,63.810001
2015-01-13,62.57
2015-01-14,61.98
2015-01-15,61.310001
2015-01-16,60.389998999999996
2015-01-20,61.189999
2015-01-21,61.400002
2015-01-22,63.52
2015-01-23,63.700001
2015-01-26,63.52
2015-01-27,62.98
2015-01-28,61.68
2015-01-29,58.5
2015-01-30,57.060001
2015-02-02,56.389998999999996
2015-02-03,57.98
2015-02-04,54.950001
2015-02-05,53.959998999999996
2015-02-06,56.169998
2015-02-09,56.68
2015-02-10,58.23
2015-02-11,58.700001
2015-02-12,60.150002
2015-02-13,61.330002
2015-02-17,59.549999
2015-02-18,59.43
2015-02-19,59.700001
2015-02-20,60.810001
2015-02-23,59.950001
2015-02-24,61.049999
2015-02-25,59.540001000000004
2015-02-26,59.310001
2015-02-27,59.790001000000004
2015-03-02,60.630001
2015-03-03,60.049999
2015-03-04,59.389998999999996
2015-03-05,60.450001
2015-03-06,59.119999
2015-03-09,59.040001000000004
2015-03-10,57.990002000000004
2015-03-11,58.759997999999996
2015-03-12,59.57
2015-03-13,58.169998
2015-03-16,58.950001
2015-03-17,58.580002
2015-03-18,59.66
2015-03-19,59.099998
2015-03-20,58.650002
2015-03-23,58.369999
2015-03-24,58.080002
2015-03-25,56.700001
2015-03-26,56.970001
2015-03-27,57.560001
2015-03-30,59.16
2015-03-31,59.720001
2015-04-01,59.450001
2015-04-02,59.330002
2015-04-06,60.369999
2015-04-07,59.990002000000004
2015-04-08,65.059998
2015-04-09,63.0
2015-04-10,62.75
2015-04-13,62.77
2015-04-14,62.740002000000004
2015-04-15,62.369999
2015-04-16,61.799999
2015-04-17,60.860001000000004
2015-04-20,61.290001000000004
2015-04-21,60.790001000000004
2015-04-22,60.290001000000004
2015-04-23,60.709998999999996
2015-04-24,60.360001000000004
2015-04-27,59.630001
2015-04-28,58.900002
2015-04-29,59.880001
2015-04-30,59.240002000000004
2015-05-01,59.07
2015-05-04,59.279999
2015-05-05,58.790001000000004
2015-05-06,57.799999
2015-05-07,58.110001000000004
2015-05-08,65.849998
2015-05-11,66.589996
2015-05-12,68.790001
2015-05-13,68.459999
2015-05-14,69.5
2015-05-15,68.779999
2015-05-18,68.300003
2015-05-19,68.41999799999999
2015-05-20,68.510002
2015-05-21,69.150002
2015-05-22,69.029999
2015-05-26,67.589996
2015-05-27,68.269997
2015-05-28,67.410004
2015-05-29,66.690002
2015-06-01,66.599998
2015-06-02,67.620003
2015-06-03,68.510002
2015-06-04,68.0
2015-06-05,68.089996
2015-06-08,67.410004
2015-06-09,67.309998
2015-06-10,68.43
2015-06-11,68.779999
2015-06-12,68.550003
2015-06-15,67.58000200000001
2015-06-16,68.040001
2015-06-17,67.889999
2015-06-18,68.400002
2015-06-19,67.910004
2015-06-22,68.129997
