Date,CL
1995-02-15,7.859375
1995-02-16,7.796875
1995-02-17,7.734375
1995-02-21,7.8125
1995-02-22,7.75
1995-02-23,7.859375
1995-02-24,8.109375
1995-02-27,8.0625
1995-02-28,8.0625
1995-03-01,7.96875
1995-03-02,8.015625
1995-03-03,8.0625
1995-03-06,8.078125
1995-03-07,7.96875
1995-03-08,7.84375
1995-03-09,7.84375
1995-03-10,7.875
1995-03-13,7.953125
1995-03-14,8.140625
1995-03-15,8.15625
1995-03-16,8.296875
1995-03-17,8.328125
1995-03-20,8.3125
1995-03-21,8.34375
1995-03-22,8.390625
1995-03-23,8.484375
1995-03-24,8.46875
1995-03-27,8.421875
1995-03-28,8.46875
1995-03-29,8.34375
1995-03-30,8.21875
1995-03-31,8.25
1995-04-03,8.28125
1995-04-04,8.46875
1995-04-05,8.515625
1995-04-06,8.515625
1995-04-07,8.53125
1995-04-10,8.453125
1995-04-11,8.4375
1995-04-12,8.5
1995-04-13,8.359375
1995-04-17,8.484375
1995-04-18,8.546875
1995-04-19,8.65625
1995-04-20,8.640625
1995-04-21,8.734375
1995-04-24,8.8125
1995-04-25,8.75
1995-04-26,8.609375
1995-04-27,8.75
1995-04-28,8.78125
1995-05-01,8.65625
1995-05-02,8.625
1995-05-03,8.921875
1995-05-04,9.015625
1995-05-05,9.0
1995-05-08,9.109375
1995-05-09,9.15625
1995-05-10,9.140625
1995-05-11,9.046875
1995-05-12,8.90625
1995-05-15,9.0625
1995-05-16,9.0625
1995-05-17,8.9375
1995-05-18,8.921875
1995-05-19,8.984375
1995-05-22,8.96875
1995-05-23,9.015625
1995-05-24,9.125
1995-05-25,9.203125
1995-05-26,9.3125
1995-05-30,9.40625
1995-05-31,9.625
1995-06-01,9.59375
1995-06-02,9.453125
1995-06-05,9.421875
1995-06-06,9.421875
1995-06-07,9.4375
1995-06-08,9.5
1995-06-09,9.390625
1995-06-12,9.46875
1995-06-13,9.46875
1995-06-14,9.4375
1995-06-15,9.59375
1995-06-16,9.625
1995-06-19,9.625
1995-06-20,9.3125
1995-06-21,9.296875
1995-06-22,9.4375
1995-06-23,9.359375
1995-06-26,9.40625
1995-06-27,9.3125
1995-06-28,9.25
1995-06-29,9.1875
1995-06-30,9.140625
1995-07-03,9.109375
1995-07-05,9.078125
1995-07-06,8.828125
1995-07-07,8.96875
1995-07-10,9.125
1995-07-11,9.140625
1995-07-12,9.09375
1995-07-13,9.015625
1995-07-14,8.53125
1995-07-17,8.578125
1995-07-18,8.484375
1995-07-19,8.375
1995-07-20,8.390625
1995-07-21,8.375
1995-07-24,8.46875
1995-07-25,8.421875
1995-07-26,8.53125
1995-07-27,8.625
1995-07-28,8.703125
1995-07-31,8.75
1995-08-01,8.8125
1995-08-02,8.859375
1995-08-03,8.8125
1995-08-04,8.8125
1995-08-07,8.734375
1995-08-08,8.578125
1995-08-09,8.640625
1995-08-10,8.578125
1995-08-11,8.53125
1995-08-14,8.625
1995-08-15,8.578125
1995-08-16,8.46875
1995-08-17,8.4375
1995-08-18,8.34375
1995-08-21,8.40625
1995-08-22,8.53125
1995-08-23,8.515625
1995-08-24,8.46875
1995-08-25,8.359375
1995-08-28,8.40625
1995-08-29,8.453125
1995-08-30,8.4375
1995-08-31,8.5
1995-09-01,8.5625
1995-09-05,8.625
1995-09-06,8.59375
1995-09-07,8.5625
1995-09-08,8.625
1995-09-11,8.671875
1995-09-12,8.671875
1995-09-13,8.890625
1995-09-14,9.0625
1995-09-15,8.9375
1995-09-18,8.875
1995-09-19,8.96875
1995-09-20,8.390625
1995-09-21,8.40625
1995-09-22,8.3125
1995-09-25,8.3125
1995-09-26,8.21875
1995-09-27,8.234375
1995-09-28,8.3125
1995-09-29,8.328125
1995-10-02,8.265625
1995-10-03,8.3125
1995-10-04,8.359375
1995-10-05,8.453125
1995-10-06,8.46875
1995-10-09,8.5
1995-10-10,8.484375
1995-10-11,8.46875
1995-10-12,8.40625
1995-10-13,8.40625
1995-10-16,8.328125
1995-10-17,8.34375
1995-10-18,8.484375
1995-10-19,8.796875
1995-10-20,8.78125
1995-10-23,8.78125
1995-10-24,8.921875
1995-10-25,8.875
1995-10-26,8.78125
1995-10-27,8.625
1995-10-30,8.671875
1995-10-31,8.65625
1995-11-01,8.734375
1995-11-02,8.671875
1995-11-03,8.8125
1995-11-06,8.703125
1995-11-07,8.59375
1995-11-08,8.59375
1995-11-09,8.609375
1995-11-10,8.640625
1995-11-13,8.625
1995-11-14,8.640625
1995-11-15,8.8125
1995-11-16,9.0
1995-11-17,8.953125
1995-11-20,8.921875
1995-11-21,8.859375
1995-11-22,8.8125
1995-11-24,8.796875
1995-11-27,8.890625
1995-11-28,9.03125
1995-11-29,9.09375
1995-11-30,9.15625
1995-12-01,9.09375
1995-12-04,9.109375
1995-12-05,9.171875
1995-12-06,9.25
1995-12-07,9.296875
1995-12-08,9.28125
1995-12-11,9.34375
1995-12-12,9.359375
1995-12-13,9.359375
1995-12-14,9.546875
1995-12-15,9.375
1995-12-18,9.140625
1995-12-19,9.09375
1995-12-20,8.90625
1995-12-21,8.875
1995-12-22,8.625
1995-12-26,8.828125
1995-12-27,8.84375
1995-12-28,8.75
1995-12-29,8.78125
1996-01-02,8.859375
1996-01-03,9.015625
1996-01-04,9.109375
1996-01-05,8.9375
1996-01-08,9.0
1996-01-09,8.96875
1996-01-10,8.609375
1996-01-11,8.671875
1996-01-12,8.75
1996-01-15,8.75
1996-01-16,8.84375
1996-01-17,8.734375
1996-01-18,8.9375
1996-01-19,8.890625
1996-01-22,8.921875
1996-01-23,9.015625
1996-01-24,8.875
1996-01-25,8.90625
1996-01-26,8.921875
1996-01-29,8.96875
1996-01-30,9.109375
1996-01-31,9.25
1996-02-01,9.15625
1996-02-02,9.078125
1996-02-05,9.015625
1996-02-06,9.125
1996-02-07,9.09375
1996-02-08,9.515625
1996-02-09,9.96875
1996-02-12,9.765625
1996-02-13,9.875
1996-02-14,9.75
1996-02-15,9.765625
1996-02-16,9.890625
1996-02-20,9.78125
1996-02-21,9.8125
1996-02-22,9.859375
1996-02-23,9.890625
1996-02-26,9.8125
1996-02-27,9.765625
1996-02-28,9.765625
1996-02-29,9.78125
1996-03-01,10.375
1996-03-04,10.328125
1996-03-05,10.171875
1996-03-06,10.0625
1996-03-07,10.0625
1996-03-08,9.96875
1996-03-11,9.953125
1996-03-12,10.0625
1996-03-13,10.046875
1996-03-14,9.84375
1996-03-15,9.890625
1996-03-18,9.96875
1996-03-19,10.015625
1996-03-20,10.046875
1996-03-21,10.0
1996-03-22,10.078125
1996-03-25,9.953125
1996-03-26,10.0
1996-03-27,9.875
1996-03-28,9.765625
1996-03-29,9.734375
1996-04-01,9.796875
1996-04-02,9.703125
1996-04-03,9.75
1996-04-04,9.890625
1996-04-08,9.6875
1996-04-09,9.640625
1996-04-10,9.421875
1996-04-11,9.453125
1996-04-12,9.546875
1996-04-15,9.53125
1996-04-16,9.625
1996-04-17,9.484375
1996-04-18,9.625
1996-04-19,9.546875
1996-04-22,9.6875
1996-04-23,9.578125
1996-04-24,9.46875
1996-04-25,9.5625
1996-04-26,9.53125
1996-04-29,9.46875
1996-04-30,9.578125
1996-05-01,9.53125
1996-05-02,9.46875
1996-05-03,9.53125
1996-05-06,9.46875
1996-05-07,9.53125
1996-05-08,9.671875
1996-05-09,9.71875
1996-05-10,9.828125
1996-05-13,9.953125
1996-05-14,10.015625
1996-05-15,9.96875
1996-05-16,9.84375
1996-05-17,9.90625
1996-05-20,9.890625
1996-05-21,9.90625
1996-05-22,9.984375
1996-05-23,9.96875
1996-05-24,10.046875
1996-05-28,10.0
1996-05-29,10.015625
1996-05-30,9.984375
1996-05-31,9.84375
1996-06-03,9.96875
1996-06-04,10.28125
1996-06-05,10.359375
1996-06-06,10.40625
1996-06-07,10.40625
1996-06-10,10.296875
1996-06-11,10.25
1996-06-12,10.15625
1996-06-13,10.234375
1996-06-14,10.203125
1996-06-17,10.09375
1996-06-18,10.09375
1996-06-19,10.21875
1996-06-20,10.34375
1996-06-21,10.40625
1996-06-24,10.671875
1996-06-25,10.703125
1996-06-26,10.578125
1996-06-27,10.515625
1996-06-28,10.59375
1996-07-01,10.578125
1996-07-02,10.515625
1996-07-03,10.46875
1996-07-05,10.265625
1996-07-08,10.3125
1996-07-09,10.328125
1996-07-10,10.28125
1996-07-11,10.1875
1996-07-12,10.375
1996-07-15,10.265625
1996-07-16,10.09375
1996-07-17,10.140625
1996-07-18,10.171875
1996-07-19,10.28125
1996-07-22,10.1875
1996-07-23,10.234375
1996-07-24,10.28125
1996-07-25,9.953125
1996-07-26,9.96875
1996-07-29,9.765625
1996-07-30,9.859375
1996-07-31,9.8125
1996-08-01,9.875
1996-08-02,9.984375
1996-08-05,10.078125
1996-08-06,10.203125
1996-08-07,10.140625
1996-08-08,10.15625
1996-08-09,10.234375
1996-08-12,10.265625
1996-08-13,10.21875
1996-08-14,10.265625
1996-08-15,10.234375
1996-08-16,10.296875
1996-08-19,10.234375
1996-08-20,10.15625
1996-08-21,10.171875
1996-08-22,10.3125
1996-08-23,10.296875
1996-08-26,10.375
1996-08-27,10.40625
1996-08-28,10.484375
1996-08-29,10.34375
1996-08-30,10.15625
1996-09-03,10.203125
1996-09-04,10.140625
1996-09-05,10.234375
1996-09-06,10.359375
1996-09-09,10.46875
1996-09-10,10.390625
1996-09-11,10.328125
1996-09-12,10.546875
1996-09-13,10.65625
1996-09-16,10.75
1996-09-17,10.6875
1996-09-18,10.828125
1996-09-19,10.875
1996-09-20,10.984375
1996-09-23,10.9375
1996-09-24,10.953125
1996-09-25,10.96875
1996-09-26,11.09375
1996-09-27,11.046875
1996-09-30,10.859375
1996-10-01,11.09375
1996-10-02,11.0
1996-10-03,10.75
1996-10-04,11.03125
1996-10-07,11.109375
1996-10-08,11.03125
1996-10-09,10.921875
1996-10-10,10.890625
1996-10-11,10.96875
1996-10-14,11.0625
1996-10-15,11.078125
1996-10-16,11.109375
1996-10-17,10.96875
1996-10-18,11.234375
1996-10-21,11.28125
1996-10-22,11.375
1996-10-23,11.296875
1996-10-24,11.171875
1996-10-25,11.140625
1996-10-28,11.140625
1996-10-29,11.296875
1996-10-30,11.328125
1996-10-31,11.515625
1996-11-01,11.453125
1996-11-04,11.546875
1996-11-05,11.59375
1996-11-06,11.6875
1996-11-07,11.640625
1996-11-08,11.765625
1996-11-11,11.828125
1996-11-12,11.6875
1996-11-13,11.75
1996-11-14,11.75
1996-11-15,11.84375
1996-11-18,11.9375
1996-11-19,11.875
1996-11-20,11.875
1996-11-21,11.84375
1996-11-22,11.6875
1996-11-25,11.6875
1996-11-26,11.65625
1996-11-27,11.609375
1996-11-29,11.578125
1996-12-02,11.34375
1996-12-03,11.515625
1996-12-04,11.3125
1996-12-05,11.15625
1996-12-06,11.1875
1996-12-09,11.390625
1996-12-10,11.46875
1996-12-11,11.28125
1996-12-12,11.328125
1996-12-13,11.59375
1996-12-16,11.375
1996-12-17,11.453125
1996-12-18,11.375
1996-12-19,11.453125
1996-12-20,11.53125
1996-12-23,11.46875
1996-12-24,11.484375
1996-12-26,11.5
1996-12-27,11.59375
1996-12-30,11.65625
1996-12-31,11.53125
1997-01-02,11.375
1997-01-03,11.359375
1997-01-06,11.515625
1997-01-07,11.40625
1997-01-08,11.453125
1997-01-09,11.5
1997-01-10,11.453125
1997-01-13,11.4375
1997-01-14,11.546875
1997-01-15,11.578125
1997-01-16,11.765625
1997-01-17,11.984375
1997-01-20,12.125
1997-01-21,11.984375
1997-01-22,12.015625
1997-01-23,11.890625
1997-01-24,11.78125
1997-01-27,11.734375
1997-01-28,11.71875
1997-01-29,11.734375
1997-01-30,11.875
1997-01-31,12.09375
1997-02-03,12.03125
1997-02-04,12.359375
1997-02-05,12.3125
1997-02-06,12.453125
1997-02-07,12.90625
1997-02-10,12.828125
1997-02-11,12.875
1997-02-12,13.28125
1997-02-13,13.46875
1997-02-14,13.0625
1997-02-18,13.40625
1997-02-19,13.109375
1997-02-20,12.984375
1997-02-21,12.90625
1997-02-24,12.859375
1997-02-25,12.875
1997-02-26,12.84375
1997-02-27,13.0625
1997-02-28,12.9375
1997-03-03,13.15625
1997-03-04,13.03125
1997-03-05,13.328125
1997-03-06,13.640625
1997-03-07,14.21875
1997-03-10,14.03125
1997-03-11,14.015625
1997-03-12,13.75
1997-03-13,13.53125
1997-03-14,13.625
1997-03-17,13.578125
1997-03-18,13.515625
1997-03-19,13.46875
1997-03-20,13.3125
1997-03-21,13.25
1997-03-24,13.578125
1997-03-25,13.484375
1997-03-26,13.4375
1997-03-27,12.921875
1997-03-31,12.453125
1997-04-01,12.828125
1997-04-02,12.953125
1997-04-03,12.75
1997-04-04,12.890625
1997-04-07,12.90625
1997-04-08,12.703125
1997-04-09,12.734375
1997-04-10,12.703125
1997-04-11,12.4375
1997-04-14,12.609375
1997-04-15,13.09375
1997-04-16,13.390625
1997-04-17,13.140625
1997-04-18,13.453125
1997-04-21,13.484375
1997-04-22,13.65625
1997-04-23,13.5
1997-04-24,13.3125
1997-04-25,13.359375
1997-04-28,13.53125
1997-04-29,13.984375
1997-04-30,13.875
1997-05-01,13.71875
1997-05-02,13.71875
1997-05-05,13.84375
1997-05-06,13.921875
1997-05-07,13.75
1997-05-08,13.921875
1997-05-09,13.984375
1997-05-12,14.21875
1997-05-13,14.21875
1997-05-14,14.375
1997-05-15,14.46875
1997-05-16,14.0
1997-05-19,14.28125
1997-05-20,14.1875
1997-05-21,14.53125
1997-05-22,14.625
1997-05-23,14.9375
1997-05-27,15.4375
1997-05-28,15.21875
1997-05-29,15.28125
1997-05-30,15.5
1997-06-02,15.21875
1997-06-03,15.25
1997-06-04,15.1875
1997-06-05,15.53125
1997-06-06,15.8125
1997-06-09,16.0625
1997-06-10,16.21875
1997-06-11,16.28125
1997-06-12,16.40625
1997-06-13,16.625
1997-06-16,16.5625
1997-06-17,16.3125
1997-06-18,16.1875
1997-06-19,16.46875
1997-06-20,16.25
1997-06-23,16.03125
1997-06-24,16.390625
1997-06-25,16.203125
1997-06-26,16.3125
1997-06-27,16.5
1997-06-30,16.3125
1997-07-01,16.28125
1997-07-02,16.484375
1997-07-03,16.734375
1997-07-07,16.4375
1997-07-08,16.8125
1997-07-09,16.65625
1997-07-10,16.828125
1997-07-11,16.84375
1997-07-14,17.203125
1997-07-15,18.28125
1997-07-16,18.140625
1997-07-17,17.828125
1997-07-18,17.875
1997-07-21,17.90625
1997-07-22,18.390625
1997-07-23,18.796875
1997-07-24,19.25
1997-07-25,19.28125
1997-07-28,18.8125
1997-07-29,18.703125
1997-07-30,18.96875
1997-07-31,18.9375
1997-08-01,18.640625
1997-08-04,18.609375
1997-08-05,18.34375
1997-08-06,18.46875
1997-08-07,17.96875
1997-08-08,17.5
1997-08-11,17.453125
1997-08-12,16.96875
1997-08-13,17.390625
1997-08-14,17.546875
1997-08-15,16.3125
1997-08-18,16.53125
1997-08-19,17.0
1997-08-20,16.9375
1997-08-21,16.484375
1997-08-22,16.34375
1997-08-25,16.40625
1997-08-26,16.140625
1997-08-27,16.03125
1997-08-28,15.875
1997-08-29,15.65625
1997-09-02,16.5625
1997-09-03,16.5625
1997-09-04,16.421875
1997-09-05,16.5
1997-09-08,16.28125
1997-09-09,16.1875
1997-09-10,15.828125
1997-09-11,15.453125
1997-09-12,15.78125
1997-09-15,16.46875
1997-09-16,17.234375
1997-09-17,17.09375
1997-09-18,17.25
1997-09-19,17.5
1997-09-22,17.140625
1997-09-23,16.9375
1997-09-24,16.921875
1997-09-25,16.625
1997-09-26,16.875
1997-09-29,17.359375
1997-09-30,17.421875
1997-10-01,17.34375
1997-10-02,17.46875
1997-10-03,17.75
1997-10-06,18.34375
1997-10-07,18.34375
1997-10-08,18.421875
1997-10-09,18.125
1997-10-10,18.203125
1997-10-13,18.390625
1997-10-14,18.390625
1997-10-15,17.953125
1997-10-16,18.203125
1997-10-17,18.28125
1997-10-20,18.171875
1997-10-21,18.625
1997-10-22,18.5625
1997-10-23,18.0625
1997-10-24,17.90625
1997-10-27,16.875
1997-10-28,17.59375
1997-10-29,17.3125
1997-10-30,16.984375
1997-10-31,16.1875
1997-11-03,16.3125
1997-11-04,15.9375
1997-11-05,16.40625
1997-11-06,16.125
1997-11-07,15.640625
1997-11-10,15.609375
1997-11-11,15.765625
1997-11-12,15.5625
1997-11-13,15.625
1997-11-14,15.90625
1997-11-17,16.5625
1997-11-18,15.984375
1997-11-19,15.921875
1997-11-20,16.5
1997-11-21,16.6875
1997-11-24,16.515625
1997-11-25,16.578125
1997-11-26,16.40625
1997-11-28,16.703125
1997-12-01,16.953125
1997-12-02,17.25
1997-12-03,17.6875
1997-12-04,17.65625
1997-12-05,18.015625
1997-12-08,17.890625
1997-12-09,17.578125
1997-12-10,17.59375
1997-12-11,17.359375
1997-12-12,17.109375
1997-12-15,16.6875
1997-12-16,16.796875
1997-12-17,17.03125
1997-12-18,17.109375
1997-12-19,17.03125
1997-12-22,17.296875
1997-12-23,17.125
1997-12-24,17.0
1997-12-26,17.25
1997-12-29,17.609375
1997-12-30,18.21875
1997-12-31,18.375
1998-01-02,18.3125
1998-01-05,18.71875
1998-01-06,17.984375
1998-01-07,17.90625
1998-01-08,17.4375
1998-01-09,17.0
1998-01-12,16.96875
1998-01-13,17.0
1998-01-14,17.359375
1998-01-15,17.296875
1998-01-16,17.671875
1998-01-20,17.765625
1998-01-21,17.5
1998-01-22,17.359375
1998-01-23,17.265625
1998-01-26,17.453125
1998-01-27,17.65625
1998-01-28,17.875
1998-01-29,18.078125
1998-01-30,18.3125
1998-02-02,18.625
1998-02-03,18.9375
1998-02-04,19.046875
1998-02-05,19.40625
1998-02-06,19.40625
1998-02-09,19.578125
1998-02-10,19.671875
1998-02-11,20.078125
1998-02-12,20.28125
1998-02-13,20.03125
1998-02-17,19.46875
1998-02-18,19.828125
1998-02-19,19.5625
1998-02-20,20.015625
1998-02-23,19.75
1998-02-24,19.625
1998-02-25,19.71875
1998-02-26,19.75
1998-02-27,20.296875
1998-03-02,20.28125
1998-03-03,20.0625
1998-03-04,19.828125
1998-03-05,19.796875
1998-03-06,20.984375
1998-03-09,21.6875
1998-03-10,21.703125
1998-03-11,21.953125
1998-03-12,21.359375
1998-03-13,20.953125
1998-03-16,20.890625
1998-03-17,21.1875
1998-03-18,21.484375
1998-03-19,21.296875
1998-03-20,21.40625
1998-03-23,21.40625
1998-03-24,21.6875
1998-03-25,21.4375
1998-03-26,21.71875
1998-03-27,21.65625
1998-03-30,21.640625
1998-03-31,21.6875
1998-04-01,21.9375
1998-04-02,21.78125
1998-04-03,21.9375
1998-04-06,21.765625
1998-04-07,21.40625
1998-04-08,21.15625
1998-04-09,21.4375
1998-04-13,21.359375
1998-04-14,21.09375
1998-04-15,20.796875
1998-04-16,20.609375
1998-04-17,21.4375
1998-04-20,21.9375
1998-04-21,21.46875
1998-04-22,22.375
1998-04-23,22.328125
1998-04-24,21.9375
1998-04-27,21.75
1998-04-28,21.703125
1998-04-29,21.921875
1998-04-30,22.421875
1998-05-01,22.546875
1998-05-04,22.28125
1998-05-05,22.28125
1998-05-06,22.0
1998-05-07,22.078125
1998-05-08,22.015625
1998-05-11,21.9375
1998-05-12,22.09375
1998-05-13,22.0
1998-05-14,22.421875
1998-05-15,22.234375
1998-05-18,22.65625
1998-05-19,22.46875
1998-05-20,22.25
1998-05-21,22.359375
1998-05-22,22.140625
1998-05-26,21.578125
1998-05-27,21.78125
1998-05-28,21.640625
1998-05-29,21.75
1998-06-01,21.96875
1998-06-02,21.75
1998-06-03,21.75
1998-06-04,21.96875
1998-06-05,22.375
1998-06-08,22.46875
1998-06-09,22.203125
1998-06-10,22.078125
1998-06-11,22.015625
1998-06-12,21.859375
1998-06-15,21.609375
1998-06-16,21.65625
1998-06-17,22.421875
1998-06-18,22.859375
1998-06-19,21.96875
1998-06-22,21.8125
1998-06-23,21.953125
1998-06-24,22.4375
1998-06-25,21.921875
1998-06-26,22.03125
1998-06-29,22.25
1998-06-30,22.0
1998-07-01,22.15625
1998-07-02,22.0625
1998-07-06,22.78125
1998-07-07,22.875
1998-07-08,23.234375
1998-07-09,22.734375
1998-07-10,23.53125
1998-07-13,23.4375
1998-07-14,23.953125
1998-07-15,24.046875
1998-07-16,23.78125
1998-07-17,23.921875
1998-07-20,23.859375
1998-07-21,23.71875
1998-07-22,23.75
1998-07-23,24.234375
1998-07-24,24.09375
1998-07-27,23.90625
1998-07-28,23.9375
1998-07-29,24.078125
1998-07-30,24.0625
1998-07-31,23.0625
1998-08-03,22.9375
1998-08-04,22.46875
1998-08-05,22.4375
1998-08-06,22.578125
1998-08-07,22.046875
1998-08-10,21.921875
1998-08-11,21.40625
1998-08-12,21.875
1998-08-13,21.59375
1998-08-14,21.296875
1998-08-17,21.859375
1998-08-18,21.453125
1998-08-19,21.1875
1998-08-20,20.5
1998-08-21,20.75
1998-08-24,21.21875
1998-08-25,20.9375
1998-08-26,21.40625
1998-08-27,20.21875
1998-08-28,19.484375
1998-08-31,18.03125
1998-09-01,18.75
1998-09-02,18.25
1998-09-03,17.9375
1998-09-04,17.5
1998-09-08,18.6875
1998-09-09,17.71875
1998-09-10,17.03125
1998-09-11,17.4375
1998-09-14,18.234375
1998-09-15,18.546875
1998-09-16,18.125
1998-09-17,17.125
1998-09-18,17.0
1998-09-21,16.390625
1998-09-22,16.75
1998-09-23,17.734375
1998-09-24,17.640625
1998-09-25,17.359375
1998-09-28,18.15625
1998-09-29,18.21875
1998-09-30,17.1875
1998-10-01,17.0
1998-10-02,17.984375
1998-10-05,18.03125
1998-10-06,18.34375
1998-10-07,18.75
1998-10-08,18.34375
1998-10-09,19.09375
1998-10-12,19.71875
1998-10-13,19.25
1998-10-14,19.1875
1998-10-15,20.390625
1998-10-16,21.5625
1998-10-19,21.5
1998-10-20,20.953125
1998-10-21,21.234375
1998-10-22,21.734375
1998-10-23,21.671875
1998-10-26,22.3125
1998-10-27,22.09375
1998-10-28,21.421875
1998-10-29,21.5625
1998-10-30,22.09375
1998-11-02,21.984375
1998-11-03,22.75
1998-11-04,22.34375
1998-11-05,22.75
1998-11-06,23.546875
1998-11-09,23.0
1998-11-10,23.0625
1998-11-11,22.59375
1998-11-12,22.46875
1998-11-13,23.046875
1998-11-16,23.40625
1998-11-17,23.125
1998-11-18,23.1875
1998-11-19,23.5625
1998-11-20,23.296875
1998-11-23,23.6875
1998-11-24,22.515625
1998-11-25,21.546875
1998-11-27,21.625
1998-11-30,21.40625
1998-12-01,21.1875
1998-12-02,21.046875
1998-12-03,20.53125
1998-12-04,21.3125
1998-12-07,21.265625
1998-12-08,21.0625
1998-12-09,20.921875
1998-12-10,20.859375
1998-12-11,20.5
1998-12-14,20.71875
1998-12-15,21.234375
1998-12-16,21.1875
1998-12-17,21.109375
1998-12-18,21.53125
1998-12-21,21.78125
1998-12-22,22.34375
1998-12-23,23.375
1998-12-24,23.046875
1998-12-28,22.90625
1998-12-29,23.453125
1998-12-30,23.15625
1998-12-31,23.21875
1999-01-04,22.5
1999-01-05,22.75
1999-01-06,22.625
1999-01-07,22.25
1999-01-08,21.421875
1999-01-11,21.15625
1999-01-12,21.125
1999-01-13,19.59375
1999-01-14,18.984375
1999-01-15,19.0
1999-01-19,19.328125
1999-01-20,19.65625
1999-01-21,19.34375
1999-01-22,18.8125
1999-01-25,18.765625
1999-01-26,18.78125
1999-01-27,19.0625
1999-01-28,19.75
1999-01-29,20.109375
1999-02-01,21.0
1999-02-02,20.421875
1999-02-03,20.609375
1999-02-04,21.171875
1999-02-05,21.0
1999-02-08,20.609375
1999-02-09,20.640625
1999-02-10,21.15625
1999-02-11,21.8125
1999-02-12,21.703125
1999-02-16,21.671875
1999-02-17,21.5
1999-02-18,21.875
1999-02-19,21.4375
1999-02-22,22.015625
1999-02-23,21.734375
1999-02-24,21.515625
1999-02-25,21.3125
1999-02-26,21.21875
1999-03-01,21.125
1999-03-02,21.484375
1999-03-03,21.6875
1999-03-04,22.59375
1999-03-05,23.140625
1999-03-08,23.015625
1999-03-09,23.140625
1999-03-10,23.125
1999-03-11,23.375
1999-03-12,23.125
1999-03-15,22.890625
1999-03-16,22.46875
1999-03-17,22.296875
1999-03-18,22.3125
1999-03-19,22.15625
1999-03-22,22.765625
1999-03-23,22.34375
1999-03-24,22.5
1999-03-25,23.28125
1999-03-26,23.140625
1999-03-29,23.53125
1999-03-30,23.375
1999-03-31,23.0
1999-04-01,23.25
1999-04-05,23.625
1999-04-06,23.4375
1999-04-07,23.375
1999-04-08,23.828125
1999-04-09,23.40625
1999-04-12,23.96875
1999-04-13,23.734375
1999-04-14,23.328125
1999-04-15,22.890625
1999-04-16,23.390625
1999-04-19,24.0
1999-04-20,23.25
1999-04-21,25.09375
1999-04-22,24.703125
1999-04-23,25.0625
1999-04-26,25.265625
1999-04-27,25.0
1999-04-28,24.78125
1999-04-29,25.015625
1999-04-30,25.609375
1999-05-03,25.515625
1999-05-04,25.046875
1999-05-05,24.734375
1999-05-06,24.765625
1999-05-07,24.34375
1999-05-10,23.625
1999-05-11,23.984375
1999-05-12,24.15625
1999-05-13,24.1875
1999-05-14,23.703125
1999-05-17,24.078125
1999-05-18,23.5625
1999-05-19,24.078125
1999-05-20,24.484375
1999-05-21,23.890625
1999-05-24,23.421875
1999-05-25,23.625
1999-05-26,24.515625
1999-05-27,25.125
1999-05-28,24.96875
1999-06-01,25.8125
1999-06-02,25.53125
1999-06-03,25.203125
1999-06-04,25.625
1999-06-07,26.203125
1999-06-08,25.890625
1999-06-09,25.734375
1999-06-10,25.375
1999-06-11,24.96875
1999-06-14,25.4375
1999-06-15,25.0625
1999-06-16,24.875
1999-06-17,25.109375
1999-06-18,25.09375
1999-06-21,25.046875
1999-06-22,25.0
1999-06-23,24.984375
1999-06-24,24.984375
1999-06-25,24.53125
1999-06-28,24.1875
1999-06-29,24.453125
1999-06-30,24.625
1999-07-01,24.34375
1999-07-02,24.0
1999-07-06,23.75
1999-07-07,23.65625
1999-07-08,23.375
1999-07-09,24.625
1999-07-12,24.28125
1999-07-13,24.46875
1999-07-14,25.125
1999-07-15,24.8125
1999-07-16,25.5625
1999-07-19,24.96875
1999-07-20,25.90625
1999-07-21,25.21875
1999-07-22,25.46875
1999-07-23,25.125
1999-07-26,24.59375
1999-07-27,24.78125
1999-07-28,24.53125
1999-07-29,24.65625
1999-07-30,24.6875
1999-08-02,24.0
1999-08-03,24.6875
1999-08-04,24.03125
1999-08-05,24.625
1999-08-06,25.0
1999-08-09,24.34375
1999-08-10,24.25
1999-08-11,24.78125
1999-08-12,24.34375
1999-08-13,24.65625
1999-08-16,24.78125
1999-08-17,24.875
1999-08-18,24.5625
1999-08-19,24.34375
1999-08-20,25.34375
1999-08-23,25.6875
1999-08-24,26.09375
1999-08-25,27.375
1999-08-26,27.5
1999-08-27,26.625
1999-08-30,26.96875
1999-08-31,26.75
1999-09-01,26.71875
1999-09-02,26.5
1999-09-03,27.53125
1999-09-07,28.28125
1999-09-08,29.1875
1999-09-09,27.75
1999-09-10,27.375
1999-09-13,26.75
1999-09-14,26.40625
1999-09-15,26.1875
1999-09-16,25.75
1999-09-17,25.9375
1999-09-20,26.03125
1999-09-21,25.28125
1999-09-22,25.0
1999-09-23,24.375
1999-09-24,24.75
1999-09-27,24.65625
1999-09-28,24.5
1999-09-29,23.03125
1999-09-30,22.875
1999-10-01,23.90625
1999-10-04,24.96875
1999-10-05,25.40625
1999-10-06,26.46875
1999-10-07,26.28125
1999-10-08,26.65625
1999-10-11,26.75
1999-10-12,25.8125
1999-10-13,25.375
1999-10-14,26.0
1999-10-15,25.09375
1999-10-18,25.9375
1999-10-19,26.71875
1999-10-20,27.0
1999-10-21,28.875
1999-10-22,28.5
