Date,SHOP
2019-11-22,314.519989
2019-11-25,317.070007
2019-11-26,336.190002
2019-11-27,341.0
2019-11-29,336.75
2019-12-02,330.839996
2019-12-03,350.660004
2019-12-04,372.0
2019-12-05,363.589996
2019-12-06,364.600006
2019-12-09,369.790009
2019-12-10,368.0
2019-12-11,373.079987
2019-12-12,372.049988
2019-12-13,385.570007
2019-12-16,393.630005
2019-12-17,387.950012
2019-12-18,396.940002
2019-12-19,393.059998
2019-12-20,390.070007
2019-12-23,389.130005
2019-12-24,399.390015
2019-12-26,408.75
2019-12-27,408.0
2019-12-30,396.359985
2019-12-31,397.579987
2020-01-02,407.809998
2020-01-03,404.290009
2020-01-06,413.329987
2020-01-07,414.5
2020-01-08,418.100006
2020-01-09,430.200012
2020-01-10,429.170013
2020-01-13,440.25
2020-01-14,441.22000099999997
2020-01-15,448.51000999999997
2020-01-16,451.299988
2020-01-17,454.880005
2020-01-21,465.44000199999994
2020-01-22,464.76000999999997
2020-01-23,469.25
2020-01-24,465.48001100000005
2020-01-27,451.10998499999994
2020-01-28,467.660004
2020-01-29,471.670013
2020-01-30,476.880005
2020-01-31,465.660004
2020-02-03,469.39001500000006
2020-02-04,485.459991
2020-02-05,475.55999800000006
2020-02-06,472.98001100000005
2020-02-07,478.69000199999994
2020-02-10,491.69000199999994
2020-02-11,492.75
2020-02-12,531.25
2020-02-13,532.969971
2020-02-14,531.219971
2020-02-18,536.409973
2020-02-19,543.210022
2020-02-20,535.580017
2020-02-21,520.659973
2020-02-24,490.959991
2020-02-25,466.459991
2020-02-26,471.17999299999997
2020-02-27,438.369995
2020-02-28,463.30999800000006
2020-03-02,488.39999400000005
2020-03-03,476.94000199999994
2020-03-04,512.22998
2020-03-05,498.22000099999997
2020-03-06,472.07000700000003
2020-03-09,418.320007
2020-03-10,450.339996
2020-03-11,422.30999800000006
2020-03-12,377.77999900000003
2020-03-13,390.899994
2020-03-16,322.290009
2020-03-17,355.089996
2020-03-18,336.829987
2020-03-19,332.5
2020-03-20,346.059998
2020-03-23,375.390015
2020-03-24,430.0
2020-03-25,446.60000599999995
2020-03-26,447.410004
2020-03-27,421.619995
2020-03-30,430.380005
2020-03-31,416.929993
2020-04-01,384.670013
2020-04-02,346.299988
2020-04-03,357.649994
2020-04-06,392.649994
2020-04-07,378.540009
2020-04-08,414.51001
2020-04-09,417.73999
2020-04-13,447.450012
2020-04-14,496.05999800000006
2020-04-15,497.170013
2020-04-16,526.429993
2020-04-17,590.3900150000001
2020-04-20,629.900024
2020-04-21,585.0
2020-04-22,626.5599980000001
2020-04-23,620.48999
2020-04-24,643.1900019999999
2020-04-27,628.580017
2020-04-28,633.650024
2020-04-29,639.98999
2020-04-30,632.289978
2020-05-01,613.6400150000001
2020-05-04,658.8900150000001
2020-05-05,686.1099849999999
2020-05-06,733.530029
2020-05-07,722.76001
2020-05-08,708.969971
