Date,AMX
2005-08-10,11.36
2005-08-11,11.41
2005-08-12,11.095
2005-08-15,11.25
2005-08-16,10.94
2005-08-17,10.985
2005-08-18,11.135
2005-08-19,11.125
2005-08-22,11.3
2005-08-23,11.07
2005-08-24,10.935
2005-08-25,11.21
2005-08-26,11.01
2005-08-29,11.06
2005-08-30,10.87
2005-08-31,11.0
2005-09-01,11.41
2005-09-02,11.955
2005-09-06,12.08
2005-09-07,12.13
2005-09-08,11.95
2005-09-09,12.0
2005-09-12,11.915
2005-09-13,11.625
2005-09-14,11.715
2005-09-15,11.9
2005-09-16,12.215
2005-09-19,12.11
2005-09-20,12.11
2005-09-21,12.6
2005-09-22,12.55
2005-09-23,12.565
2005-09-26,12.705
2005-09-27,12.715
2005-09-28,12.84
2005-09-29,12.79
2005-09-30,13.16
2005-10-03,13.005
2005-10-04,12.97
2005-10-05,12.775
2005-10-06,12.14
2005-10-07,12.385
2005-10-10,12.145
2005-10-11,12.275
2005-10-12,11.605
2005-10-13,11.575
2005-10-14,11.515
2005-10-17,11.89
2005-10-18,11.815
2005-10-19,11.77
2005-10-20,11.45
2005-10-21,11.525
2005-10-24,12.13
2005-10-25,12.18
2005-10-26,12.75
2005-10-27,12.435
2005-10-28,12.85
2005-10-31,13.125
2005-11-01,13.37
2005-11-02,13.255
2005-11-03,13.2
2005-11-04,13.07
2005-11-07,13.125
2005-11-08,13.115
2005-11-09,13.075
2005-11-10,13.22
2005-11-11,13.37
2005-11-14,13.66
2005-11-15,13.61
2005-11-16,13.7
2005-11-17,13.915
2005-11-18,14.005
2005-11-21,14.395
2005-11-22,14.67
2005-11-23,14.35
2005-11-25,14.42
2005-11-28,14.615
2005-11-29,14.23
2005-11-30,14.36
2005-12-01,14.69
2005-12-02,14.895
2005-12-05,15.18
2005-12-06,15.485
2005-12-07,15.175
2005-12-08,14.955
2005-12-09,15.255
2005-12-12,15.43
2005-12-13,15.47
2005-12-14,15.495
2005-12-15,15.05
2005-12-16,14.98
2005-12-19,15.0
2005-12-20,14.945
2005-12-21,15.105
2005-12-22,14.89
2005-12-23,14.84
2005-12-27,14.675
2005-12-28,14.4
2005-12-29,14.78
2005-12-30,14.63
2006-01-03,15.575
2006-01-04,16.209999
2006-01-05,15.905
2006-01-06,16.174999
2006-01-09,16.575001
2006-01-10,16.290001
2006-01-11,16.66
2006-01-12,16.58
2006-01-13,16.65
2006-01-17,15.995
2006-01-18,16.01
2006-01-19,16.34
2006-01-20,16.025
2006-01-23,16.09
2006-01-24,16.875
2006-01-25,16.799999
2006-01-26,17.424999
2006-01-27,17.129998999999998
2006-01-30,16.9
2006-01-31,16.865
2006-02-01,17.02
2006-02-02,16.690001000000002
2006-02-03,16.475
2006-02-06,16.299999
2006-02-07,16.379998999999998
2006-02-08,16.934998999999998
2006-02-09,16.825001
2006-02-10,16.805
2006-02-13,16.275
2006-02-14,16.43
2006-02-15,16.68
2006-02-16,17.219998999999998
2006-02-17,17.16
2006-02-21,17.014999
2006-02-22,17.315001000000002
2006-02-23,17.745001000000002
2006-02-24,17.809998999999998
2006-02-27,17.41
2006-02-28,17.365
2006-03-01,17.865
2006-03-02,17.75
2006-03-03,17.674999
2006-03-06,17.49
2006-03-07,17.004998999999998
2006-03-08,16.625
2006-03-09,16.68
2006-03-10,16.629998999999998
2006-03-13,17.004998999999998
2006-03-14,17.535
2006-03-15,17.5
2006-03-16,17.57
2006-03-17,17.705
2006-03-20,17.795
2006-03-21,17.434998999999998
2006-03-22,17.504998999999998
2006-03-23,17.280001000000002
2006-03-24,17.245001000000002
2006-03-27,17.075001
2006-03-28,16.85
2006-03-29,16.85
2006-03-30,16.905001000000002
2006-03-31,17.129998999999998
2006-04-03,17.615
2006-04-04,17.424999
2006-04-05,17.4
2006-04-06,17.1
2006-04-07,16.455
2006-04-10,16.504998999999998
2006-04-11,16.450001
2006-04-12,16.575001
2006-04-13,16.559998999999998
2006-04-17,17.174999
2006-04-18,17.32
2006-04-19,17.195
2006-04-20,17.34
2006-04-21,17.645
2006-04-24,17.75
2006-04-25,17.870001000000002
2006-04-26,18.315001000000002
2006-04-27,18.084999
2006-04-28,18.455
2006-05-01,18.725
2006-05-02,19.110001
2006-05-03,19.549999
2006-05-04,19.690001000000002
2006-05-05,19.575001
2006-05-08,20.174999
2006-05-09,20.535
2006-05-10,20.434998999999998
2006-05-11,19.645
2006-05-12,18.975
2006-05-15,18.434998999999998
2006-05-16,18.860001
2006-05-17,18.200001
2006-05-18,18.08
2006-05-19,18.120001000000002
2006-05-22,17.004998999999998
2006-05-23,16.549999
2006-05-24,16.424999
2006-05-25,17.115
2006-05-26,17.455
2006-05-30,16.235001
2006-05-31,16.33
2006-06-01,16.91
2006-06-02,17.290001
2006-06-05,16.450001
2006-06-06,16.209999
2006-06-07,15.76
2006-06-08,15.885
2006-06-09,15.13
2006-06-12,14.48
2006-06-13,14.085
2006-06-14,13.9
2006-06-15,15.22
2006-06-16,15.125
2006-06-19,14.64
2006-06-20,15.23
2006-06-21,16.004998999999998
2006-06-22,16.155001000000002
2006-06-23,16.395
2006-06-26,16.129998999999998
2006-06-27,15.635
2006-06-28,15.735
2006-06-29,16.674999
2006-06-30,16.629998999999998
2006-07-03,17.665001
2006-07-05,16.975
2006-07-06,17.799999
2006-07-07,17.4
2006-07-10,16.985001
2006-07-11,17.02
2006-07-12,16.610001
2006-07-13,16.0
2006-07-14,15.645
2006-07-17,15.825
2006-07-18,16.5
2006-07-19,17.639999
2006-07-20,17.135
2006-07-21,16.775
2006-07-24,17.525
2006-07-25,17.655001000000002
2006-07-26,17.08
2006-07-27,17.745001000000002
2006-07-28,18.1
2006-07-31,17.889999
2006-08-01,17.434998999999998
2006-08-02,17.790001
2006-08-03,17.76
2006-08-04,17.875
2006-08-07,18.045
2006-08-08,17.75
2006-08-09,17.92
2006-08-10,18.014999
2006-08-11,18.235001
2006-08-14,18.355
2006-08-15,18.674999
2006-08-16,18.950001
2006-08-17,19.030001000000002
2006-08-18,19.004998999999998
2006-08-21,18.754998999999998
2006-08-22,18.799999
2006-08-23,18.360001
2006-08-24,18.33
2006-08-25,18.514999
2006-08-28,18.889999
2006-08-29,19.190001000000002
2006-08-30,19.360001
2006-08-31,18.655001000000002
2006-09-01,19.174999
2006-09-05,19.07
2006-09-06,18.275
2006-09-07,18.295
2006-09-08,18.275
2006-09-11,18.264999
2006-09-12,18.77
2006-09-13,19.035
2006-09-14,18.895
2006-09-15,19.08
2006-09-18,19.6
2006-09-19,19.434998999999998
2006-09-20,19.68
2006-09-21,19.205
2006-09-22,19.049999
2006-09-25,19.094998999999998
2006-09-26,19.33
2006-09-27,19.405001000000002
2006-09-28,19.504998999999998
2006-09-29,19.684998999999998
2006-10-02,19.475
2006-10-03,19.305
2006-10-04,19.985001
2006-10-05,20.254998999999998
2006-10-06,20.08
2006-10-09,19.985001
2006-10-10,20.15
2006-10-11,20.135
2006-10-12,20.665001
2006-10-13,21.049999
2006-10-16,21.155001000000002
2006-10-17,20.92
2006-10-18,21.174999
2006-10-19,21.465
2006-10-20,21.665001
2006-10-23,21.879998999999998
2006-10-24,21.865
2006-10-25,21.879998999999998
2006-10-26,22.27
2006-10-27,21.275
2006-10-30,20.469998999999998
2006-10-31,21.434998999999998
2006-11-01,21.205
2006-11-02,21.049999
2006-11-03,21.0
2006-11-06,21.674999
2006-11-07,21.860001
2006-11-08,21.915001
2006-11-09,21.51
2006-11-10,21.34
2006-11-13,21.77
2006-11-14,21.82
2006-11-15,21.73
2006-11-16,21.799999
2006-11-17,21.584999
2006-11-20,22.540001
2006-11-21,22.33
2006-11-22,22.48
2006-11-24,22.200001
2006-11-27,21.485001
2006-11-28,21.605
2006-11-29,22.280001000000002
2006-11-30,22.235001
2006-12-01,21.940001000000002
2006-12-04,22.469998999999998
2006-12-05,22.834999
2006-12-06,22.575001
2006-12-07,22.605
2006-12-08,22.855
2006-12-11,22.690001000000002
2006-12-12,22.48
2006-12-13,22.299999
2006-12-14,22.620001000000002
2006-12-15,22.440001000000002
2006-12-18,22.125
2006-12-19,21.790001
2006-12-20,21.540001
2006-12-21,21.584999
2006-12-22,21.285
2006-12-26,21.68
2006-12-27,22.15
2006-12-28,22.389999
2006-12-29,22.610001
2007-01-03,23.105
2007-01-04,23.09
2007-01-05,22.370001000000002
2007-01-08,22.375
2007-01-09,21.665001
2007-01-10,21.905001000000002
2007-01-11,22.09
2007-01-12,22.139999
2007-01-16,22.184998999999998
2007-01-17,21.98
2007-01-18,21.49
2007-01-19,21.764999
2007-01-22,21.57
2007-01-23,22.120001000000002
2007-01-24,22.815001000000002
2007-01-25,22.139999
2007-01-26,21.76
2007-01-29,21.455
2007-01-30,21.6
2007-01-31,22.18
2007-02-01,22.434998999999998
2007-02-02,22.5
2007-02-05,23.045
2007-02-06,22.855
2007-02-07,23.049999
2007-02-08,23.969998999999998
2007-02-09,23.4
2007-02-12,23.5
2007-02-13,23.975
2007-02-14,24.25
2007-02-15,24.23
2007-02-16,24.115
2007-02-20,23.84
2007-02-21,23.855
2007-02-22,23.594998999999998
2007-02-23,23.575001
2007-02-26,23.225
2007-02-27,21.725
2007-02-28,21.885
2007-03-01,21.709999
2007-03-02,21.59
2007-03-05,21.049999
2007-03-06,21.5
2007-03-07,21.360001
2007-03-08,21.959999
2007-03-09,22.405001000000002
2007-03-12,22.565001000000002
2007-03-13,21.889999
2007-03-14,22.190001000000002
2007-03-15,22.27
2007-03-16,22.035
2007-03-19,22.905001000000002
2007-03-20,22.9
2007-03-21,23.74
2007-03-22,23.67
2007-03-23,23.635
2007-03-26,23.504998999999998
2007-03-27,23.17
2007-03-28,23.33
2007-03-29,23.940001000000002
2007-03-30,23.895
2007-04-02,25.049999
2007-04-03,25.105
2007-04-04,25.0
2007-04-05,24.870001000000002
2007-04-09,25.275
2007-04-10,25.035
2007-04-11,24.885
2007-04-12,25.184998999999998
2007-04-13,25.450001
2007-04-16,25.360001
2007-04-17,25.475
2007-04-18,25.375
2007-04-19,25.555
2007-04-20,25.975
2007-04-23,25.705
2007-04-24,25.834999
2007-04-25,26.075001
2007-04-26,27.1
2007-04-27,27.299999
2007-04-30,26.264999
2007-05-01,25.969998999999998
2007-05-02,26.690001000000002
2007-05-03,27.245001000000002
2007-05-04,27.450001
2007-05-07,27.66
2007-05-08,27.424999
2007-05-09,27.9
2007-05-10,27.035
2007-05-11,27.655001000000002
2007-05-14,27.440001000000002
2007-05-15,27.475
2007-05-16,28.65
2007-05-17,28.57
2007-05-18,29.48
2007-05-21,29.43
2007-05-22,29.459999
2007-05-23,29.51
2007-05-24,28.76
2007-05-25,29.549999
2007-05-29,29.424999
2007-05-30,30.594998999999998
2007-05-31,30.275
2007-06-01,31.34
2007-06-04,31.1
2007-06-05,31.139999
2007-06-06,30.32
2007-06-07,29.780001000000002
2007-06-08,30.440001000000002
2007-06-11,30.620001000000002
2007-06-12,30.16
2007-06-13,30.705
2007-06-14,31.145
2007-06-15,31.965
2007-06-18,32.040001000000004
2007-06-19,32.23
2007-06-20,31.424999
2007-06-21,31.84
2007-06-22,31.559998999999998
2007-06-25,30.77
2007-06-26,30.1
2007-06-27,30.809998999999998
2007-06-28,31.094998999999998
2007-06-29,30.965
2007-07-02,31.375
2007-07-03,32.130001
2007-07-05,32.959998999999996
2007-07-06,33.07
2007-07-09,31.965
2007-07-10,31.35
2007-07-11,32.150002
2007-07-12,32.639998999999996
2007-07-13,32.645
2007-07-16,32.435001
2007-07-17,32.209998999999996
2007-07-18,32.07
2007-07-19,32.32
2007-07-20,31.684998999999998
2007-07-23,32.845001
2007-07-24,31.535
2007-07-25,30.575001
2007-07-26,28.969998999999998
2007-07-27,29.115
2007-07-30,30.33
2007-07-31,29.940001000000002
2007-08-01,29.139999
2007-08-02,29.809998999999998
2007-08-03,28.525
2007-08-06,29.190001000000002
2007-08-07,29.764999
2007-08-08,30.4
2007-08-09,29.219998999999998
2007-08-10,28.67
2007-08-13,28.695
2007-08-14,27.805
2007-08-15,26.805
2007-08-16,27.1
2007-08-17,29.030001000000002
2007-08-20,28.445
2007-08-21,28.305
2007-08-22,29.25
2007-08-23,29.715
2007-08-24,30.34
2007-08-27,30.120001000000002
2007-08-28,28.775
2007-08-29,29.59
2007-08-30,29.48
2007-08-31,30.23
2007-09-04,30.815001000000002
2007-09-05,30.565001000000002
2007-09-06,30.540001
2007-09-07,29.5
2007-09-10,29.424999
2007-09-11,30.120001000000002
2007-09-12,29.945
2007-09-13,30.610001
2007-09-14,30.475
2007-09-17,30.325001
2007-09-18,31.424999
2007-09-19,31.625
2007-09-20,31.555
2007-09-21,32.040001000000004
2007-09-24,32.029999
2007-09-25,31.68
2007-09-26,32.049999
2007-09-27,32.419998
2007-09-28,32.0
2007-10-01,32.84
2007-10-02,33.174999
2007-10-03,32.185001
2007-10-04,31.700001
2007-10-05,32.75
2007-10-08,32.880001
2007-10-09,32.84
2007-10-10,32.830002
2007-10-11,33.200001
2007-10-12,33.825001
2007-10-15,33.150002
2007-10-16,32.965
2007-10-17,33.985001000000004
2007-10-18,34.450001
2007-10-19,32.845001
2007-10-22,33.110001000000004
2007-10-23,33.549999
2007-10-24,33.18
2007-10-25,32.07
2007-10-26,32.779999
2007-10-29,33.27
2007-10-30,32.674999
2007-10-31,32.695
2007-11-01,30.99
2007-11-02,31.205
2007-11-05,30.905001000000002
2007-11-06,31.445
2007-11-07,30.09
2007-11-08,29.59
2007-11-09,29.34
2007-11-12,27.924999
2007-11-13,29.924999
2007-11-14,29.975
2007-11-15,29.5
2007-11-16,29.995001000000002
2007-11-19,28.895
2007-11-20,29.275
2007-11-21,28.879998999999998
2007-11-23,29.01
2007-11-26,28.040001
2007-11-27,28.135
2007-11-28,29.684998999999998
2007-11-29,30.035
2007-11-30,30.83
2007-12-03,31.385
2007-12-04,31.605
2007-12-05,32.529999
2007-12-06,32.514998999999996
2007-12-07,32.424999
2007-12-10,32.064999
2007-12-11,30.995001000000002
2007-12-12,31.68
2007-12-13,31.325001
2007-12-14,31.045
2007-12-17,29.485001
2007-12-18,30.004998999999998
2007-12-19,29.584999
2007-12-20,29.59
2007-12-21,30.440001000000002
2007-12-24,30.629998999999998
2007-12-26,30.629998999999998
2007-12-27,30.33
2007-12-28,30.365
2007-12-31,30.695
2008-01-02,29.74
2008-01-03,29.975
2008-01-04,29.219998999999998
2008-01-07,29.025
2008-01-08,29.305
2008-01-09,29.655001000000002
2008-01-10,30.389999
2008-01-11,29.655001000000002
2008-01-14,29.42
2008-01-15,28.275
2008-01-16,27.469998999999998
2008-01-17,26.555
2008-01-18,26.35
2008-01-22,27.094998999999998
2008-01-23,28.129998999999998
2008-01-24,28.504998999999998
2008-01-25,27.545
2008-01-28,28.48
2008-01-29,29.59
2008-01-30,29.549999
2008-01-31,29.934998999999998
2008-02-01,30.844998999999998
2008-02-04,30.41
2008-02-05,28.75
2008-02-06,28.950001
2008-02-07,29.135
2008-02-08,29.174999
2008-02-11,30.115
2008-02-12,30.219998999999998
2008-02-13,31.055
2008-02-14,30.690001000000002
2008-02-15,30.344998999999998
2008-02-19,30.184998999999998
2008-02-20,30.695
2008-02-21,30.48
2008-02-22,30.754998999999998
2008-02-25,31.530001000000002
2008-02-26,32.09
2008-02-27,32.084998999999996
2008-02-28,31.485001
2008-02-29,30.23
2008-03-03,30.575001
2008-03-04,30.075001
2008-03-05,29.790001
2008-03-06,28.92
2008-03-07,28.959999
2008-03-10,28.09
2008-03-11,29.785
2008-03-12,29.309998999999998
2008-03-13,29.889999
2008-03-14,29.42
2008-03-17,29.07
2008-03-18,30.84
2008-03-19,29.405001000000002
2008-03-20,29.65
2008-03-24,30.705
2008-03-25,31.014999
2008-03-26,30.834999
2008-03-27,30.799999
2008-03-28,30.879998999999998
2008-03-31,31.844998999999998
2008-04-01,33.055
2008-04-02,32.625
2008-04-03,33.375
2008-04-04,32.654999
2008-04-07,32.445
2008-04-08,32.264998999999996
2008-04-09,31.440001000000002
2008-04-10,31.879998999999998
2008-04-11,31.325001
2008-04-14,31.24
2008-04-15,32.029999
2008-04-16,32.919998
2008-04-17,32.93
2008-04-18,32.709998999999996
2008-04-21,33.279999
2008-04-22,32.814999
2008-04-23,32.715
2008-04-24,32.57
2008-04-25,28.139999
2008-04-28,28.700001
2008-04-29,28.559998999999998
2008-04-30,28.98
2008-05-01,28.190001000000002
2008-05-02,28.924999
2008-05-05,29.305
2008-05-06,29.434998999999998
2008-05-07,28.965
2008-05-08,28.485001
2008-05-09,28.555
2008-05-12,28.43
2008-05-13,28.450001
2008-05-14,29.25
2008-05-15,29.125
2008-05-16,28.51
2008-05-19,28.5
2008-05-20,28.395
2008-05-21,27.93
2008-05-22,28.434998999999998
2008-05-23,28.469998999999998
2008-05-27,28.799999
2008-05-28,29.23
2008-05-29,29.325001
2008-05-30,29.885
2008-06-02,29.235001
2008-06-03,28.65
2008-06-04,28.49
2008-06-05,28.68
2008-06-06,27.57
2008-06-09,27.879998999999998
2008-06-10,27.645
2008-06-11,27.52
2008-06-12,28.41
2008-06-13,28.295
2008-06-16,28.115
2008-06-17,27.5
2008-06-18,27.040001
2008-06-19,26.59
2008-06-20,26.370001000000002
2008-06-23,26.385
2008-06-24,26.125
2008-06-25,26.889999
2008-06-26,26.370001000000002
2008-06-27,26.315001000000002
2008-06-30,26.375
2008-07-01,26.139999
2008-07-02,25.65
2008-07-03,25.809998999999998
2008-07-07,25.555
2008-07-08,25.9
2008-07-09,24.945
2008-07-10,25.315001000000002
2008-07-11,25.1
2008-07-14,25.08
2008-07-15,25.35
2008-07-16,26.014999
2008-07-17,26.615
2008-07-18,26.549999
2008-07-21,26.014999
2008-07-22,24.75
2008-07-23,24.41
2008-07-24,23.58
2008-07-25,23.934998999999998
2008-07-28,23.77
2008-07-29,24.805
2008-07-30,25.295
2008-07-31,25.245001000000002
2008-08-01,24.959999
2008-08-04,24.705
2008-08-05,25.540001
2008-08-06,25.815001000000002
2008-08-07,25.135
2008-08-08,25.125
2008-08-11,24.450001
2008-08-12,24.084999
2008-08-13,24.639999
2008-08-14,25.52
2008-08-15,25.549999
2008-08-18,24.955
2008-08-19,25.245001000000002
2008-08-20,25.629998999999998
2008-08-21,25.615
2008-08-22,26.094998999999998
2008-08-25,25.51
2008-08-26,25.055
2008-08-27,25.725
2008-08-28,25.879998999999998
2008-08-29,25.690001000000002
2008-09-02,25.695
2008-09-03,25.290001
2008-09-04,24.924999
2008-09-05,24.805
2008-09-08,24.870001000000002
2008-09-09,23.67
2008-09-10,23.215
2008-09-11,23.379998999999998
2008-09-12,23.870001000000002
2008-09-15,22.290001
2008-09-16,23.16
2008-09-17,21.504998999999998
2008-09-18,23.450001
2008-09-19,24.450001
2008-09-22,23.040001
2008-09-23,22.275
2008-09-24,22.450001
2008-09-25,23.969998999999998
2008-09-26,23.959999
2008-09-29,21.58
2008-09-30,23.18
2008-10-01,23.355
2008-10-02,21.325001
2008-10-03,19.91
2008-10-06,19.16
2008-10-07,17.764999
2008-10-08,16.940001000000002
2008-10-09,16.049999
2008-10-10,16.15
2008-10-13,19.315001000000002
2008-10-14,18.24
2008-10-15,16.775
2008-10-16,16.674999
2008-10-17,17.379998999999998
2008-10-20,18.065001000000002
2008-10-21,16.559998999999998
2008-10-22,14.485
2008-10-23,13.415
2008-10-24,12.18
2008-10-27,11.815
2008-10-28,14.015
2008-10-29,14.115
2008-10-30,15.79
2008-10-31,15.47
2008-11-03,15.78
2008-11-04,16.98
2008-11-05,15.755
2008-11-06,15.28
2008-11-07,16.075001
2008-11-10,15.92
2008-11-11,15.39
2008-11-12,14.675
2008-11-13,16.309998999999998
2008-11-14,15.38
2008-11-17,15.3
2008-11-18,15.41
2008-11-19,14.555
2008-11-20,13.92
2008-11-21,14.13
2008-11-24,15.31
2008-11-25,14.85
2008-11-26,15.415
2008-11-28,15.0
2008-12-01,14.39
2008-12-02,14.715
2008-12-03,14.54
2008-12-04,14.18
2008-12-05,14.05
2008-12-08,15.73
2008-12-09,15.615
2008-12-10,16.4
2008-12-11,16.605
2008-12-12,15.855
2008-12-15,15.73
2008-12-16,16.9
2008-12-17,16.795
2008-12-18,16.565001000000002
2008-12-19,16.26
2008-12-22,16.0
2008-12-23,15.74
2008-12-24,15.865
2008-12-26,15.895
2008-12-29,15.195
2008-12-30,15.095
2008-12-31,15.495
2009-01-02,15.93
2009-01-05,17.059998999999998
2009-01-06,17.059998999999998
2009-01-07,16.295
2009-01-08,16.200001
2009-01-09,15.875
2009-01-12,15.365
2009-01-13,15.47
2009-01-14,14.505
2009-01-15,14.455
2009-01-16,14.405
2009-01-20,13.55
2009-01-21,14.16
2009-01-22,13.62
2009-01-23,13.82
2009-01-26,13.9
2009-01-27,13.915
2009-01-28,14.705
2009-01-29,14.32
2009-01-30,14.255
2009-02-02,14.22
2009-02-03,14.34
2009-02-04,14.345
2009-02-05,14.58
2009-02-06,15.525
2009-02-09,15.72
2009-02-10,15.125
2009-02-11,15.025
2009-02-12,14.82
2009-02-13,14.765
2009-02-17,14.155
2009-02-18,13.99
2009-02-19,13.935
2009-02-20,13.43
2009-02-23,12.73
2009-02-24,12.935
2009-02-25,12.65
2009-02-26,12.73
2009-02-27,12.74
2009-03-02,11.83
2009-03-03,12.145
2009-03-04,12.645
2009-03-05,12.24
2009-03-06,12.19
2009-03-09,12.025
2009-03-10,12.65
2009-03-11,13.135
2009-03-12,14.015
2009-03-13,14.31
2009-03-16,14.005
2009-03-17,14.495
2009-03-18,15.1
2009-03-19,14.255
2009-03-20,14.12
2009-03-23,15.155
2009-03-24,14.665
2009-03-25,14.9
2009-03-26,14.47
2009-03-27,13.865
2009-03-30,13.28
2009-03-31,13.54
2009-04-01,13.94
2009-04-02,15.025
2009-04-03,15.455
2009-04-06,14.85
2009-04-07,14.55
2009-04-08,14.645
2009-04-09,15.685
2009-04-13,15.875
2009-04-14,15.52
2009-04-15,15.495
2009-04-16,15.775
2009-04-17,15.655
2009-04-20,14.69
2009-04-21,15.31
2009-04-22,15.09
2009-04-23,15.64
2009-04-24,16.5
2009-04-27,15.27
2009-04-28,15.195
2009-04-29,16.940001000000002
2009-04-30,16.424999
2009-05-01,17.184998999999998
2009-05-04,17.809998999999998
2009-05-05,18.16
2009-05-06,18.555
2009-05-07,18.0
2009-05-08,18.584999
2009-05-11,18.655001000000002
2009-05-12,18.424999
2009-05-13,17.629998999999998
2009-05-14,17.945
2009-05-15,17.615
2009-05-18,18.92
2009-05-19,19.15
2009-05-20,18.895
2009-05-21,18.620001000000002
2009-05-22,18.815001000000002
2009-05-26,18.995001000000002
2009-05-27,19.135
2009-05-28,19.5
2009-05-29,19.165001
2009-06-01,19.424999
2009-06-02,19.025
2009-06-03,18.504998999999998
2009-06-04,18.549999
2009-06-05,18.74
2009-06-08,18.559998999999998
2009-06-09,18.415001
2009-06-10,18.629998999999998
2009-06-11,18.83
2009-06-12,19.23
2009-06-15,18.795
2009-06-16,18.434998999999998
2009-06-17,18.174999
2009-06-18,18.469998999999998
2009-06-19,18.495001000000002
2009-06-22,17.635
2009-06-23,17.68
2009-06-24,18.235001
2009-06-25,18.975
2009-06-26,19.365
2009-06-29,19.535
2009-06-30,19.360001
2009-07-01,19.795
2009-07-02,19.27
2009-07-06,19.285
2009-07-07,18.584999
2009-07-08,18.934998999999998
2009-07-09,19.135
2009-07-10,19.125
2009-07-13,19.17
2009-07-14,19.25
2009-07-15,20.025
2009-07-16,20.42
2009-07-17,20.514999
2009-07-20,21.025
2009-07-21,20.635
2009-07-22,21.790001
2009-07-23,22.1
2009-07-24,21.76
2009-07-27,21.785
2009-07-28,21.58
2009-07-29,20.969998999999998
2009-07-30,21.225
2009-07-31,21.504998999999998
2009-08-03,22.5
2009-08-04,22.809998999999998
2009-08-05,22.780001000000002
2009-08-06,22.1
2009-08-07,22.334999
2009-08-10,22.59
2009-08-11,22.280001000000002
2009-08-12,22.58
2009-08-13,22.834999
2009-08-14,22.875
2009-08-17,22.379998999999998
2009-08-18,22.610001
2009-08-19,22.735001
2009-08-20,23.200001
2009-08-21,23.625
2009-08-24,23.450001
2009-08-25,23.83
2009-08-26,23.455
2009-08-27,23.379998999999998
2009-08-28,23.389999
2009-08-31,22.575001
2009-09-01,21.684998999999998
2009-09-02,21.635
2009-09-03,21.934998999999998
2009-09-04,22.375
2009-09-08,23.165001
2009-09-09,22.875
2009-09-10,22.98
2009-09-11,23.084999
2009-09-14,23.120001000000002
2009-09-15,23.290001
2009-09-16,23.665001
2009-09-17,23.440001000000002
2009-09-18,22.725
2009-09-21,22.49
2009-09-22,22.325001
2009-09-23,21.465
2009-09-24,20.905001000000002
2009-09-25,21.125
2009-09-28,21.75
2009-09-29,21.945
2009-09-30,21.915001
2009-10-01,21.190001000000002
2009-10-02,21.315001000000002
2009-10-05,21.895
2009-10-06,23.0
2009-10-07,22.98
2009-10-08,23.42
2009-10-09,23.535
2009-10-12,23.975
2009-10-13,23.93
2009-10-14,24.41
2009-10-15,24.309998999999998
2009-10-16,24.07
2009-10-19,24.02
2009-10-20,23.799999
2009-10-21,23.855
2009-10-22,23.74
2009-10-23,23.17
2009-10-26,22.950001
2009-10-27,22.25
2009-10-28,22.02
2009-10-29,22.764999
2009-10-30,22.065001000000002
2009-11-02,22.4
2009-11-03,22.535
2009-11-04,22.9
2009-11-05,23.41
2009-11-06,23.200001
2009-11-09,23.825001
2009-11-10,23.889999
2009-11-11,24.17
2009-11-12,24.049999
2009-11-13,24.110001
2009-11-16,24.620001000000002
2009-11-17,24.48
2009-11-18,24.035
2009-11-19,23.805
2009-11-20,23.504998999999998
2009-11-23,24.02
2009-11-24,23.905001000000002
2009-11-25,24.52
2009-11-27,24.174999
2009-11-30,24.190001000000002
2009-12-01,24.844998999999998
2009-12-02,24.415001
2009-12-03,24.285
2009-12-04,24.540001
2009-12-07,24.165001
2009-12-08,23.360001
2009-12-09,23.469998999999998
2009-12-10,23.780001000000002
2009-12-11,23.73
2009-12-14,24.004998999999998
2009-12-15,23.85
2009-12-16,23.620001000000002
2009-12-17,23.360001
2009-12-18,23.49
2009-12-21,23.295
2009-12-22,23.674999
2009-12-23,23.75
2009-12-24,23.82
2009-12-28,23.635
2009-12-29,23.690001000000002
2009-12-30,23.469998999999998
2009-12-31,23.49
2010-01-04,24.405001000000002
2010-01-05,24.395
2010-01-06,24.434998999999998
2010-01-07,24.674999
2010-01-08,24.665001
2010-01-11,24.945
2010-01-12,24.870001000000002
2010-01-13,25.004998999999998
2010-01-14,23.799999
2010-01-15,23.285
2010-01-19,23.445
2010-01-20,22.5
2010-01-21,21.889999
2010-01-22,21.639999
2010-01-25,21.469998999999998
2010-01-26,21.860001
2010-01-27,21.76
2010-01-28,22.174999
2010-01-29,21.825001
2010-02-01,22.315001000000002
2010-02-02,22.52
2010-02-03,22.915001
2010-02-04,22.155001000000002
2010-02-05,22.184998999999998
2010-02-08,21.690001000000002
2010-02-09,22.1
2010-02-10,21.764999
2010-02-11,22.35
2010-02-12,22.309998999999998
2010-02-16,22.945
2010-02-17,22.940001000000002
2010-02-18,22.834999
2010-02-19,22.665001
2010-02-22,22.445
2010-02-23,22.065001000000002
2010-02-24,22.24
2010-02-25,22.165001
2010-02-26,22.285
2010-03-01,22.195
2010-03-02,22.450001
2010-03-03,22.91
2010-03-04,22.969998999999998
2010-03-05,23.445
2010-03-08,23.514999
2010-03-09,23.645
2010-03-10,23.889999
2010-03-11,23.945
2010-03-12,23.855
2010-03-15,23.780001000000002
2010-03-16,24.285
2010-03-17,24.620001000000002
2010-03-18,24.594998999999998
2010-03-19,24.5
2010-03-22,24.594998999999998
2010-03-23,24.92
2010-03-24,24.705
2010-03-25,24.665001
2010-03-26,24.865
2010-03-29,25.285
