Date,TPR
2019-01-10,36.110001000000004
2019-01-11,36.349998
2019-01-14,36.139998999999996
2019-01-15,35.900002
2019-01-16,35.299999
2019-01-17,36.119999
2019-01-18,37.080002
2019-01-22,36.349998
2019-01-23,36.509997999999996
2019-01-24,36.119999
2019-01-25,37.5
2019-01-28,37.880001
2019-01-29,37.790001000000004
2019-01-30,38.380001
2019-01-31,38.709998999999996
2019-02-01,38.630001
2019-02-04,38.48
2019-02-05,38.740002000000004
2019-02-06,39.310001
2019-02-07,33.48
2019-02-08,33.860001000000004
2019-02-11,34.650002
2019-02-12,35.349998
2019-02-13,35.099998
2019-02-14,35.150002
2019-02-15,35.91
2019-02-19,35.529999
2019-02-20,34.990002000000004
2019-02-21,34.830002
2019-02-22,35.459998999999996
2019-02-25,36.16
2019-02-26,35.66
2019-02-27,35.450001
2019-02-28,34.939999
2019-03-01,35.360001000000004
2019-03-04,34.599998
2019-03-05,34.610001000000004
2019-03-06,34.52
2019-03-07,34.18
2019-03-08,33.540001000000004
2019-03-11,33.860001000000004
2019-03-12,33.779999
2019-03-13,33.860001000000004
2019-03-14,33.099998
2019-03-15,32.200001
2019-03-18,32.939999
2019-03-19,32.93
2019-03-20,31.85
2019-03-21,31.950001
2019-03-22,30.93
2019-03-25,31.57
2019-03-26,31.950001
2019-03-27,32.48
2019-03-28,32.709998999999996
2019-03-29,32.490002000000004
2019-04-01,33.389998999999996
2019-04-02,33.240002000000004
2019-04-03,33.889998999999996
2019-04-04,34.450001
2019-04-05,34.25
2019-04-08,33.810001
2019-04-09,33.560001
2019-04-10,33.41
2019-04-11,32.900002
2019-04-12,32.57
2019-04-15,32.299999
2019-04-16,32.259997999999996
2019-04-17,32.299999
2019-04-18,32.549999
2019-04-22,30.700001
2019-04-23,30.84
2019-04-24,31.530001000000002
2019-04-25,30.799999
2019-04-26,31.65
2019-04-29,32.330002
2019-04-30,32.27
2019-05-01,31.02
2019-05-02,31.389999
2019-05-03,31.200001
2019-05-06,31.52
2019-05-07,30.719998999999998
2019-05-08,30.75
2019-05-09,33.360001000000004
2019-05-10,32.25
2019-05-13,30.219998999999998
2019-05-14,30.780001000000002
2019-05-15,31.08
2019-05-16,31.34
2019-05-17,30.780001000000002
2019-05-20,30.719998999999998
2019-05-21,31.379998999999998
2019-05-22,30.860001
2019-05-23,30.23
2019-05-24,29.709999
2019-05-28,29.4
2019-05-29,29.0
2019-05-30,28.360001
2019-05-31,28.559998999999998
2019-06-03,28.82
2019-06-04,30.049999
2019-06-05,30.17
2019-06-06,29.610001
2019-06-07,30.25
2019-06-10,29.969998999999998
2019-06-11,29.719998999999998
2019-06-12,28.83
2019-06-13,29.940001000000002
2019-06-14,29.540001
2019-06-17,29.66
2019-06-18,30.309998999999998
2019-06-19,30.48
2019-06-20,30.879998999999998
2019-06-21,31.33
2019-06-24,31.4
2019-06-25,30.200001
2019-06-26,30.780001000000002
2019-06-27,31.040001
2019-06-28,31.73
2019-07-01,31.299999
2019-07-02,30.34
2019-07-03,30.379998999999998
2019-07-05,30.24
2019-07-08,30.26
2019-07-09,29.639999
2019-07-10,28.860001
2019-07-11,29.719998999999998
2019-07-12,30.34
2019-07-15,30.75
2019-07-16,31.200001
2019-07-17,30.27
2019-07-18,30.4
2019-07-19,30.299999
2019-07-22,29.389999
2019-07-23,30.040001
2019-07-24,30.799999
2019-07-25,30.82
2019-07-26,30.620001000000002
2019-07-29,30.610001
2019-07-30,30.66
2019-07-31,30.93
2019-08-01,29.27
2019-08-02,29.75
2019-08-05,27.84
2019-08-06,27.879998999999998
2019-08-07,28.18
2019-08-08,28.469998999999998
2019-08-09,27.389999
2019-08-12,26.25
2019-08-13,26.709999
2019-08-14,25.0
2019-08-15,19.450001
2019-08-16,19.959999
2019-08-19,20.969998999999998
2019-08-20,21.040001
2019-08-21,21.75
2019-08-22,21.280001000000002
2019-08-23,20.309998999999998
2019-08-26,20.879998999999998
2019-08-27,20.48
2019-08-28,20.49
2019-08-29,20.280001000000002
2019-08-30,20.65
2019-09-03,20.440001000000002
2019-09-04,21.49
2019-09-05,22.92
2019-09-06,23.690001000000002
2019-09-09,24.290001
2019-09-10,25.17
2019-09-11,25.780001000000002
2019-09-12,25.58
2019-09-13,25.18
2019-09-16,25.51
2019-09-17,25.16
2019-09-18,25.18
2019-09-19,25.27
2019-09-20,25.139999
2019-09-23,25.139999
2019-09-24,25.15
2019-09-25,25.360001
2019-09-26,25.51
2019-09-27,25.99
2019-09-30,26.049999
2019-10-01,25.6
2019-10-02,24.74
2019-10-03,25.27
2019-10-04,25.49
2019-10-07,25.18
2019-10-08,24.66
2019-10-09,24.780001000000002
2019-10-10,24.99
2019-10-11,25.98
2019-10-14,25.25
2019-10-15,25.52
2019-10-16,25.5
2019-10-17,25.440001000000002
2019-10-18,25.559998999999998
2019-10-21,26.24
2019-10-22,26.41
2019-10-23,25.950001
2019-10-24,25.709999
2019-10-25,26.450001
2019-10-28,26.129998999999998
2019-10-29,25.870001000000002
2019-10-30,26.25
2019-10-31,25.860001
2019-11-01,26.290001
2019-11-04,26.52
2019-11-05,26.950001
2019-11-06,25.93
2019-11-07,27.07
2019-11-08,27.23
2019-11-11,26.68
2019-11-12,26.379998999999998
2019-11-13,26.030001000000002
2019-11-14,26.09
2019-11-15,26.76
2019-11-18,26.940001000000002
2019-11-19,26.950001
2019-11-20,26.129998999999998
2019-11-21,25.77
2019-11-22,26.35
2019-11-25,26.690001000000002
2019-11-26,26.540001
2019-11-27,27.02
2019-11-29,26.889999
2019-12-02,25.889999
2019-12-03,24.83
2019-12-04,25.540001
2019-12-05,25.450001
2019-12-06,25.530001000000002
2019-12-09,25.799999
2019-12-10,25.530001000000002
2019-12-11,25.82
2019-12-12,26.34
2019-12-13,25.940001000000002
2019-12-16,25.48
2019-12-17,25.51
2019-12-18,25.940001000000002
2019-12-19,26.389999
2019-12-20,26.709999
2019-12-23,27.09
2019-12-24,26.74
2019-12-26,27.23
2019-12-27,26.879998999999998
2019-12-30,26.59
2019-12-31,26.969998999999998
2020-01-02,26.93
2020-01-03,26.92
2020-01-06,27.26
2020-01-07,27.52
2020-01-08,27.700001
2020-01-09,27.379998999999998
2020-01-10,27.43
2020-01-13,28.1
2020-01-14,28.629998999999998
2020-01-15,28.559998999999998
2020-01-16,28.85
2020-01-17,28.889999
2020-01-21,28.360001
2020-01-22,27.65
2020-01-23,27.940001000000002
2020-01-24,27.290001
2020-01-27,26.24
2020-01-28,26.4
2020-01-29,26.76
2020-01-30,26.639999
2020-01-31,25.77
2020-02-03,26.030001000000002
2020-02-04,27.200001
2020-02-05,28.389999
2020-02-06,29.0
2020-02-07,27.969998999999998
2020-02-10,28.51
2020-02-11,28.58
2020-02-12,29.469998999999998
2020-02-13,28.83
2020-02-14,29.209999
2020-02-18,28.1
2020-02-19,28.040001
2020-02-20,28.809998999999998
2020-02-21,27.99
2020-02-24,25.549999
2020-02-25,24.35
2020-02-26,23.52
2020-02-27,22.950001
2020-02-28,23.450001
2020-03-02,23.690001000000002
2020-03-03,23.360001
2020-03-04,24.33
2020-03-05,22.219998999999998
2020-03-06,21.700001
2020-03-09,18.43
2020-03-10,19.16
2020-03-11,17.57
2020-03-12,15.01
2020-03-13,16.23
2020-03-16,11.48
2020-03-17,13.19
2020-03-18,13.36
2020-03-19,12.71
2020-03-20,12.04
2020-03-23,10.58
2020-03-24,13.72
2020-03-25,14.9
2020-03-26,15.16
2020-03-27,13.91
2020-03-30,13.21
2020-03-31,12.95
2020-04-01,11.07
2020-04-02,11.01
2020-04-03,11.09
2020-04-06,13.04
2020-04-07,14.47
2020-04-08,14.97
2020-04-09,15.7
2020-04-13,14.77
2020-04-14,15.38
2020-04-15,14.42
2020-04-16,14.41
2020-04-17,15.22
2020-04-20,14.21
2020-04-21,13.75
2020-04-22,13.41
2020-04-23,13.77
2020-04-24,13.64
2020-04-27,15.05
2020-04-28,16.110001
2020-04-29,17.049999
2020-04-30,14.88
2020-05-01,15.16
2020-05-04,14.77
2020-05-05,14.77
2020-05-06,14.07
2020-05-07,14.5
2020-05-08,14.88
