Date,ING
2008-06-24,33.73
2008-06-25,33.799999
2008-06-26,32.07
2008-06-27,31.889999
2008-06-30,31.549999
2008-07-01,31.16
2008-07-02,31.33
2008-07-03,32.009997999999996
2008-07-07,31.219998999999998
2008-07-08,31.780001000000002
2008-07-09,31.450001
2008-07-10,31.82
2008-07-11,30.74
2008-07-14,30.17
2008-07-15,29.49
2008-07-16,30.950001
2008-07-17,31.780001000000002
2008-07-18,32.810001
2008-07-21,33.779999
2008-07-22,34.349998
2008-07-23,34.709998999999996
2008-07-24,33.529999
2008-07-25,32.700001
2008-07-28,31.629998999999998
2008-07-29,32.650002
2008-07-30,32.849998
2008-07-31,32.669998
2008-08-01,32.860001000000004
2008-08-04,33.099998
2008-08-05,34.630001
2008-08-06,34.709998999999996
2008-08-07,33.84
2008-08-08,33.779999
2008-08-11,33.830002
2008-08-12,34.09
2008-08-13,33.880001
2008-08-14,32.299999
2008-08-15,32.509997999999996
2008-08-18,31.860001
2008-08-19,30.620001000000002
2008-08-20,30.860001
2008-08-21,30.360001
2008-08-22,31.34
2008-08-25,30.58
2008-08-26,30.290001
2008-08-27,30.809998999999998
2008-08-28,31.700001
2008-08-29,31.15
2008-09-02,31.83
2008-09-03,31.5
2008-09-04,29.66
2008-09-05,30.15
2008-09-08,31.08
2008-09-09,29.959999
2008-09-10,30.389999
2008-09-11,29.860001
2008-09-12,30.51
2008-09-15,27.84
2008-09-16,26.43
2008-09-17,23.969998999999998
2008-09-18,26.290001
2008-09-19,30.0
2008-09-22,28.25
2008-09-23,26.84
2008-09-24,26.32
2008-09-25,27.700001
2008-09-26,25.85
2008-09-29,20.5
2008-09-30,21.4
2008-10-01,23.1
2008-10-02,22.23
2008-10-03,24.700001
2008-10-06,20.799999
2008-10-07,18.6
2008-10-08,17.24
2008-10-09,15.02
2008-10-10,15.5
2008-10-13,17.84
2008-10-14,19.0
2008-10-15,15.18
2008-10-16,14.7
2008-10-17,10.65
2008-10-20,12.89
2008-10-21,11.93
2008-10-22,11.16
2008-10-23,10.28
2008-10-24,8.9
2008-10-27,8.22
2008-10-28,7.81
2008-10-29,8.04
2008-10-30,9.26
2008-10-31,9.31
2008-11-03,9.9
2008-11-04,11.53
2008-11-05,10.9
2008-11-06,9.97
2008-11-07,11.07
2008-11-10,10.7
2008-11-11,10.18
2008-11-12,9.41
2008-11-13,10.31
2008-11-14,9.53
2008-11-17,9.17
2008-11-18,8.95
2008-11-19,7.53
2008-11-20,6.78
2008-11-21,6.89
2008-11-24,8.1
2008-11-25,8.04
2008-11-26,7.94
2008-11-28,8.38
2008-12-01,7.09
2008-12-02,7.85
2008-12-03,7.64
2008-12-04,8.05
2008-12-05,7.92
2008-12-08,8.8
2008-12-09,9.08
2008-12-10,9.51
2008-12-11,9.3
2008-12-12,9.69
2008-12-15,9.54
2008-12-16,10.11
2008-12-17,10.11
2008-12-18,9.84
2008-12-19,9.5
2008-12-22,10.05
2008-12-23,9.76
2008-12-24,9.92
2008-12-26,10.01
2008-12-29,10.04
2008-12-30,10.86
2008-12-31,11.1
2009-01-02,10.61
2009-01-05,10.25
2009-01-06,10.94
2009-01-07,11.02
2009-01-08,11.0
2009-01-09,11.36
2009-01-12,11.23
2009-01-13,10.74
2009-01-14,9.58
2009-01-15,9.09
2009-01-16,9.33
2009-01-20,6.85
2009-01-21,7.23
2009-01-22,7.25
2009-01-23,7.04
2009-01-26,8.48
2009-01-27,8.27
2009-01-28,9.04
2009-01-29,8.01
2009-01-30,8.33
2009-02-02,7.95
2009-02-03,8.45
2009-02-04,8.29
2009-02-05,8.22
2009-02-06,8.59
2009-02-09,8.8
2009-02-10,8.01
2009-02-11,8.03
2009-02-12,7.75
2009-02-13,7.59
2009-02-17,6.73
2009-02-18,6.14
2009-02-19,5.89
2009-02-20,5.2
2009-02-23,4.48
2009-02-24,4.86
2009-02-25,4.44
2009-02-26,5.03
2009-02-27,4.51
2009-03-02,4.15
2009-03-03,3.83
2009-03-04,3.98
2009-03-05,3.03
2009-03-06,3.16
2009-03-09,3.1
2009-03-10,3.81
2009-03-11,3.56
2009-03-12,4.13
2009-03-13,4.23
2009-03-16,4.25
2009-03-17,4.55
2009-03-18,5.03
2009-03-19,5.28
2009-03-20,5.73
2009-03-23,7.13
2009-03-24,6.0
2009-03-25,6.57
2009-03-26,6.63
2009-03-27,6.18
2009-03-30,5.4
2009-03-31,5.44
2009-04-01,5.94
2009-04-02,6.7
2009-04-03,7.37
2009-04-06,7.16
2009-04-07,6.6
2009-04-08,6.92
2009-04-09,8.19
2009-04-13,8.82
2009-04-14,8.4
2009-04-15,9.08
2009-04-16,8.7
2009-04-17,8.72
2009-04-20,7.79
2009-04-21,7.95
2009-04-22,7.84
2009-04-23,8.22
2009-04-24,8.22
2009-04-27,7.87
2009-04-28,7.74
2009-04-29,8.62
2009-04-30,9.06
2009-05-01,9.14
2009-05-04,10.14
2009-05-05,10.34
2009-05-06,10.75
2009-05-07,10.26
2009-05-08,11.47
2009-05-11,11.17
2009-05-12,10.62
2009-05-13,9.65
2009-05-14,9.73
2009-05-15,9.75
2009-05-18,10.68
2009-05-19,10.67
2009-05-20,10.89
2009-05-21,10.96
2009-05-22,11.34
2009-05-26,11.5
2009-05-27,10.85
2009-05-28,10.74
2009-05-29,10.62
2009-06-01,10.74
2009-06-02,10.95
2009-06-03,10.73
2009-06-04,10.77
2009-06-05,10.96
2009-06-08,10.89
2009-06-09,11.0
2009-06-10,11.05
2009-06-11,11.03
2009-06-12,11.05
2009-06-15,10.37
2009-06-16,9.76
2009-06-17,9.39
2009-06-18,10.03
2009-06-19,10.25
2009-06-22,9.63
2009-06-23,9.71
2009-06-24,9.99
2009-06-25,10.18
2009-06-26,10.16
2009-06-29,10.17
2009-06-30,10.14
2009-07-01,10.24
2009-07-02,9.85
2009-07-06,9.46
2009-07-07,9.29
2009-07-08,9.08
2009-07-09,9.33
2009-07-10,9.05
2009-07-13,9.4
2009-07-14,9.69
2009-07-15,10.43
2009-07-16,11.04
2009-07-17,11.04
2009-07-20,11.49
2009-07-21,11.31
2009-07-22,11.29
2009-07-23,11.82
2009-07-24,12.07
2009-07-27,12.44
2009-07-28,11.9
2009-07-29,12.1
2009-07-30,12.45
2009-07-31,12.94
2009-08-03,13.43
2009-08-04,13.2
2009-08-05,13.37
2009-08-06,13.06
2009-08-07,13.06
2009-08-10,13.07
2009-08-11,12.76
2009-08-12,13.3
2009-08-13,14.3
2009-08-14,13.78
2009-08-17,12.68
2009-08-18,13.2
2009-08-19,12.99
2009-08-20,12.86
2009-08-21,13.79
2009-08-24,14.14
2009-08-25,14.69
2009-08-26,14.95
2009-08-27,15.08
2009-08-28,15.36
2009-08-31,15.07
2009-09-01,14.12
2009-09-02,13.75
2009-09-03,14.46
2009-09-04,15.29
2009-09-08,16.02
2009-09-09,16.15
2009-09-10,16.74
2009-09-11,16.42
2009-09-14,16.030001000000002
2009-09-15,15.71
2009-09-16,16.66
2009-09-17,16.629998999999998
2009-09-18,16.85
2009-09-21,16.620001000000002
2009-09-22,17.0
2009-09-23,16.75
2009-09-24,16.309998999999998
2009-09-25,16.5
2009-09-28,17.049999
2009-09-29,17.129998999999998
2009-09-30,17.83
2009-10-01,16.58
2009-10-02,15.88
2009-10-05,16.379998999999998
2009-10-06,17.0
2009-10-07,17.27
2009-10-08,18.26
2009-10-09,18.32
2009-10-12,18.360001
2009-10-13,18.18
2009-10-14,18.73
2009-10-15,18.85
2009-10-16,17.98
2009-10-19,18.360001
2009-10-20,18.030001000000002
2009-10-21,17.51
2009-10-22,17.48
2009-10-23,17.370001000000002
2009-10-26,14.1
2009-10-27,12.96
2009-10-28,12.45
2009-10-29,13.71
2009-10-30,12.9
2009-11-02,12.91
2009-11-03,13.1
2009-11-04,13.35
2009-11-05,14.42
2009-11-06,14.07
2009-11-09,14.98
2009-11-10,14.5
2009-11-11,15.29
2009-11-12,14.73
2009-11-13,14.88
2009-11-16,14.81
2009-11-17,14.57
2009-11-18,14.42
2009-11-19,14.35
2009-11-20,13.78
2009-11-23,14.26
2009-11-24,12.52
2009-11-25,12.28
2009-11-27,9.84
2009-11-30,9.5
2009-12-01,9.9
2009-12-02,9.56
2009-12-03,9.42
2009-12-04,9.49
2009-12-07,9.2
2009-12-08,8.75
2009-12-09,8.35
2009-12-10,8.9
2009-12-11,9.08
2009-12-14,9.48
2009-12-15,9.44
2009-12-16,10.05
2009-12-17,9.86
2009-12-18,9.72
2009-12-21,9.95
2009-12-22,9.84
2009-12-23,9.87
2009-12-24,9.87
2009-12-28,10.12
2009-12-29,10.15
2009-12-30,9.99
2009-12-31,9.81
2010-01-04,10.45
2010-01-05,10.72
2010-01-06,10.65
2010-01-07,10.96
2010-01-08,11.24
2010-01-11,11.07
2010-01-12,10.75
2010-01-13,10.97
2010-01-14,11.01
2010-01-15,10.64
2010-01-19,10.73
2010-01-20,10.07
2010-01-21,9.59
2010-01-22,9.39
2010-01-25,9.74
2010-01-26,9.47
2010-01-27,9.6
2010-01-28,9.36
2010-01-29,9.4
2010-02-01,9.8
2010-02-02,10.18
2010-02-03,10.12
2010-02-04,9.11
2010-02-05,8.72
2010-02-08,8.24
2010-02-09,8.8
2010-02-10,9.0
2010-02-11,8.84
2010-02-12,8.74
2010-02-16,8.96
2010-02-17,9.3
2010-02-18,9.43
2010-02-19,9.34
2010-02-22,9.39
2010-02-23,8.92
2010-02-24,9.16
2010-02-25,8.82
2010-02-26,8.93
2010-03-01,9.36
2010-03-02,9.37
2010-03-03,9.61
2010-03-04,9.7
2010-03-05,10.12
2010-03-08,9.98
2010-03-09,9.95
2010-03-10,9.97
2010-03-11,10.09
2010-03-12,10.01
2010-03-15,9.86
2010-03-16,10.03
2010-03-17,10.25
2010-03-18,10.07
2010-03-19,9.81
2010-03-22,9.7
2010-03-23,9.93
2010-03-24,9.65
2010-03-25,9.76
2010-03-26,9.87
2010-03-29,10.01
2010-03-30,9.89
2010-03-31,9.96
2010-04-01,10.5
2010-04-05,10.53
2010-04-06,10.61
2010-04-07,10.2
2010-04-08,10.1
2010-04-09,10.25
2010-04-12,10.26
2010-04-13,10.39
2010-04-14,10.67
2010-04-15,10.6
2010-04-16,10.1
2010-04-19,10.03
2010-04-20,10.27
2010-04-21,9.96
2010-04-22,9.88
2010-04-23,9.75
2010-04-26,9.78
2010-04-27,9.09
2010-04-28,8.87
2010-04-29,9.0
2010-04-30,8.87
2010-05-03,9.15
2010-05-04,8.38
2010-05-05,8.16
2010-05-06,7.31
2010-05-07,7.05
2010-05-10,8.84
2010-05-11,8.52
2010-05-12,8.9
2010-05-13,8.79
2010-05-14,8.42
2010-05-17,8.41
2010-05-18,8.12
2010-05-19,8.28
2010-05-20,7.75
2010-05-21,8.21
2010-05-24,7.74
2010-05-25,7.63
2010-05-26,7.42
2010-05-27,8.15
2010-05-28,7.92
2010-06-01,7.68
2010-06-02,7.97
2010-06-03,7.99
2010-06-04,7.42
2010-06-07,7.17
2010-06-08,7.25
2010-06-09,7.18
2010-06-10,7.77
2010-06-11,7.82
2010-06-14,7.97
2010-06-15,8.44
2010-06-16,8.46
2010-06-17,8.57
2010-06-18,8.5
2010-06-21,8.49
2010-06-22,8.27
2010-06-23,8.38
2010-06-24,8.12
2010-06-25,8.06
2010-06-28,8.06
2010-06-29,7.51
2010-06-30,7.41
2010-07-01,7.64
2010-07-02,7.62
2010-07-06,7.92
2010-07-07,8.42
2010-07-08,8.73
2010-07-09,8.79
2010-07-12,8.7
2010-07-13,8.95
2010-07-14,8.94
2010-07-15,8.92
2010-07-16,8.36
2010-07-19,8.56
2010-07-20,8.5
2010-07-21,8.38
2010-07-22,8.99
2010-07-23,9.05
2010-07-26,9.45
2010-07-27,9.8
2010-07-28,9.73
2010-07-29,10.02
2010-07-30,9.62
2010-08-02,10.34
2010-08-03,10.19
2010-08-04,10.15
2010-08-05,10.26
2010-08-06,10.19
2010-08-09,10.27
2010-08-10,10.01
2010-08-11,9.48
2010-08-12,9.31
2010-08-13,9.25
2010-08-16,9.27
2010-08-17,9.44
2010-08-18,9.47
2010-08-19,9.11
2010-08-20,8.96
2010-08-23,8.92
2010-08-24,8.69
2010-08-25,8.64
2010-08-26,8.66
2010-08-27,8.99
2010-08-30,8.7
2010-08-31,8.88
2010-09-01,9.44
2010-09-02,9.6
2010-09-03,9.78
2010-09-07,9.37
2010-09-08,9.45
2010-09-09,9.68
2010-09-10,9.75
2010-09-13,10.06
2010-09-14,10.1
2010-09-15,10.28
2010-09-16,10.15
2010-09-17,10.04
2010-09-20,10.25
2010-09-21,10.29
2010-09-22,10.23
2010-09-23,9.96
2010-09-24,10.56
2010-09-27,10.47
2010-09-28,10.6
2010-09-29,10.49
2010-09-30,10.29
2010-10-01,10.53
2010-10-04,10.16
2010-10-05,10.68
2010-10-06,10.77
2010-10-07,10.82
2010-10-08,10.82
2010-10-11,10.82
2010-10-12,10.68
2010-10-13,10.97
2010-10-14,11.18
2010-10-15,11.08
2010-10-18,11.19
2010-10-19,10.72
2010-10-20,10.92
2010-10-21,11.07
2010-10-22,11.15
2010-10-25,11.35
2010-10-26,11.02
2010-10-27,10.87
2010-10-28,10.96
2010-10-29,10.78
2010-11-01,10.78
2010-11-02,11.11
2010-11-03,10.98
2010-11-04,11.28
2010-11-05,11.11
2010-11-08,11.07
2010-11-09,10.94
2010-11-10,11.34
2010-11-11,10.84
2010-11-12,10.75
2010-11-15,10.69
2010-11-16,10.47
2010-11-17,10.53
2010-11-18,10.91
2010-11-19,10.89
2010-11-22,10.54
2010-11-23,9.81
2010-11-24,9.94
2010-11-26,9.53
2010-11-29,9.31
2010-11-30,8.84
2010-12-01,9.54
2010-12-02,9.93
2010-12-03,10.03
2010-12-06,9.81
2010-12-07,9.77
2010-12-08,10.02
2010-12-09,10.24
2010-12-10,10.33
2010-12-13,10.32
2010-12-14,10.33
2010-12-15,9.92
2010-12-16,9.92
2010-12-17,9.74
2010-12-20,9.66
2010-12-21,9.73
2010-12-22,9.67
2010-12-23,9.58
2010-12-27,9.54
2010-12-28,9.46
2010-12-29,9.62
2010-12-30,9.66
2010-12-31,9.79
2011-01-03,9.9
2011-01-04,9.98
2011-01-05,9.95
2011-01-06,9.83
2011-01-07,9.63
2011-01-10,9.39
2011-01-11,9.56
2011-01-12,10.01
2011-01-13,10.35
2011-01-14,10.56
2011-01-18,10.59
2011-01-19,10.36
2011-01-20,10.61
2011-01-21,10.98
2011-01-24,11.22
2011-01-25,11.07
2011-01-26,11.05
2011-01-27,11.57
2011-01-28,11.15
2011-01-31,11.39
2011-02-01,11.94
2011-02-02,11.84
2011-02-03,11.83
2011-02-04,12.01
2011-02-07,12.16
2011-02-08,12.55
2011-02-09,12.42
2011-02-10,12.24
2011-02-11,12.18
2011-02-14,12.22
2011-02-15,12.09
2011-02-16,12.21
2011-02-17,12.56
2011-02-18,12.69
2011-02-22,12.33
2011-02-23,12.53
2011-02-24,12.25
2011-02-25,12.31
2011-02-28,12.55
2011-03-01,12.22
2011-03-02,12.14
2011-03-03,12.4
2011-03-04,12.4
2011-03-07,12.36
2011-03-08,12.27
2011-03-09,12.65
2011-03-10,12.31
2011-03-11,12.47
2011-03-14,12.46
2011-03-15,12.04
2011-03-16,11.57
2011-03-17,12.06
2011-03-18,12.23
2011-03-21,12.81
2011-03-22,12.87
2011-03-23,12.94
2011-03-24,13.3
2011-03-25,13.07
2011-03-28,13.13
2011-03-29,13.24
2011-03-30,12.92
2011-03-31,12.71
2011-04-01,13.02
2011-04-04,12.9
2011-04-05,12.85
2011-04-06,13.19
2011-04-07,13.12
2011-04-08,13.26
2011-04-11,13.19
2011-04-12,13.15
2011-04-13,13.17
2011-04-14,12.8
2011-04-15,12.54
2011-04-18,12.01
2011-04-19,12.06
2011-04-20,12.64
2011-04-21,12.75
2011-04-25,12.79
2011-04-26,12.9
2011-04-27,13.1
2011-04-28,13.18
2011-04-29,13.19
2011-05-02,13.24
2011-05-03,13.22
2011-05-04,12.99
2011-05-05,12.94
2011-05-06,12.68
2011-05-09,12.38
2011-05-10,12.95
2011-05-11,12.63
2011-05-12,12.58
2011-05-13,12.15
2011-05-16,11.97
2011-05-17,12.0
2011-05-18,12.04
2011-05-19,12.12
2011-05-20,11.7
2011-05-23,11.41
2011-05-24,11.42
2011-05-25,11.64
2011-05-26,11.79
2011-05-27,11.95
2011-05-31,12.15
2011-06-01,11.59
2011-06-02,11.84
2011-06-03,11.97
2011-06-06,11.64
2011-06-07,11.84
2011-06-08,11.66
2011-06-09,11.81
2011-06-10,11.35
2011-06-13,11.37
2011-06-14,11.8
2011-06-15,11.28
2011-06-16,11.29
2011-06-17,11.72
2011-06-20,11.59
2011-06-21,11.93
2011-06-22,11.87
2011-06-23,11.59
2011-06-24,11.12
2011-06-27,11.24
2011-06-28,11.53
2011-06-29,11.96
2011-06-30,12.37
2011-07-01,12.65
2011-07-05,12.4
2011-07-06,12.14
2011-07-07,12.23
2011-07-08,12.01
2011-07-11,10.83
2011-07-12,10.53
2011-07-13,11.01
2011-07-14,10.92
2011-07-15,10.73
2011-07-18,10.07
2011-07-19,10.65
2011-07-20,11.04
2011-07-21,11.63
2011-07-22,11.58
2011-07-25,11.34
2011-07-26,11.42
2011-07-27,10.72
2011-07-28,10.85
2011-07-29,10.74
2011-08-01,10.61
2011-08-02,9.97
2011-08-03,9.9
2011-08-04,8.95
2011-08-05,9.58
2011-08-08,8.21
2011-08-09,9.02
2011-08-10,8.13
2011-08-11,8.47
2011-08-12,8.77
2011-08-15,9.11
2011-08-16,8.81
2011-08-17,8.83
2011-08-18,8.0
2011-08-19,7.81
2011-08-22,7.69
2011-08-23,7.99
2011-08-24,8.15
2011-08-25,8.05
2011-08-26,7.98
2011-08-29,8.31
2011-08-30,8.39
2011-08-31,8.71
2011-09-01,8.51
2011-09-02,7.93
2011-09-06,7.14
2011-09-07,7.5
2011-09-08,7.27
2011-09-09,6.64
2011-09-12,6.27
2011-09-13,6.49
2011-09-14,6.68
2011-09-15,7.19
2011-09-16,7.42
2011-09-19,6.78
2011-09-20,6.92
2011-09-21,6.52
2011-09-22,6.09
2011-09-23,6.21
2011-09-26,6.88
2011-09-27,7.26
2011-09-28,7.05
2011-09-29,7.78
2011-09-30,7.05
2011-10-03,6.45
2011-10-04,6.8
2011-10-05,7.23
2011-10-06,7.68
2011-10-07,7.38
2011-10-10,8.03
2011-10-11,7.94
2011-10-12,8.46
2011-10-13,8.25
2011-10-14,8.41
2011-10-17,7.99
2011-10-18,8.44
2011-10-19,8.38
2011-10-20,8.63
2011-10-21,8.76
2011-10-24,9.16
2011-10-25,8.88
2011-10-26,8.81
2011-10-27,10.28
2011-10-28,9.59
2011-10-31,8.64
2011-11-01,7.43
2011-11-02,7.75
2011-11-03,8.61
2011-11-04,8.34
2011-11-07,8.09
2011-11-08,8.61
2011-11-09,7.49
2011-11-10,7.77
2011-11-11,8.08
2011-11-14,7.68
2011-11-15,7.38
2011-11-16,7.23
2011-11-17,7.07
2011-11-18,7.18
2011-11-21,6.82
2011-11-22,6.62
2011-11-23,6.31
2011-11-25,6.26
2011-11-28,7.02
2011-11-29,7.15
2011-11-30,7.82
2011-12-01,7.62
2011-12-02,7.96
2011-12-05,8.3
2011-12-06,8.45
2011-12-07,8.18
2011-12-08,7.57
2011-12-09,7.83
2011-12-12,7.15
2011-12-13,6.81
2011-12-14,6.6
2011-12-15,6.78
2011-12-16,6.73
2011-12-19,6.58
2011-12-20,7.14
2011-12-21,7.07
2011-12-22,7.31
2011-12-23,7.44
2011-12-27,7.34
2011-12-28,7.09
2011-12-29,7.13
2011-12-30,7.17
2012-01-03,7.51
2012-01-04,7.4
2012-01-05,7.13
2012-01-06,6.91
2012-01-09,7.08
2012-01-10,7.44
2012-01-11,7.7
2012-01-12,7.99
2012-01-13,7.66
2012-01-17,8.11
2012-01-18,8.65
2012-01-19,9.19
2012-01-20,9.08
2012-01-23,9.21
2012-01-24,9.16
2012-01-25,9.14
2012-01-26,9.21
2012-01-27,9.23
2012-01-30,8.85
2012-01-31,9.11
2012-02-01,9.57
2012-02-02,9.74
2012-02-03,9.84
2012-02-06,9.63
2012-02-07,9.74
2012-02-08,9.73
2012-02-09,9.18
2012-02-10,8.54
2012-02-13,8.74
2012-02-14,8.62
2012-02-15,8.66
2012-02-16,8.91
2012-02-17,9.1
2012-02-21,8.96
2012-02-22,8.75
2012-02-23,8.9
2012-02-24,8.89
2012-02-27,8.92
2012-02-28,9.08
2012-02-29,8.79
2012-03-01,9.04
2012-03-02,9.18
2012-03-05,9.09
2012-03-06,8.46
2012-03-07,8.65
2012-03-08,9.09
2012-03-09,8.77
2012-03-12,8.69
2012-03-13,9.05
2012-03-14,9.15
2012-03-15,9.34
2012-03-16,9.47
2012-03-19,9.42
2012-03-20,9.22
2012-03-21,8.97
2012-03-22,8.7
2012-03-23,8.78
2012-03-26,9.02
2012-03-27,8.9
2012-03-28,8.72
2012-03-29,8.44
2012-03-30,8.32
2012-04-02,8.41
2012-04-03,8.0
2012-04-04,7.58
2012-04-05,7.52
2012-04-09,7.37
2012-04-10,7.0
2012-04-11,7.26
2012-04-12,7.47
2012-04-13,7.05
2012-04-16,6.95
2012-04-17,7.33
2012-04-18,7.2
2012-04-19,7.03
2012-04-20,7.26
2012-04-23,6.93
2012-04-24,6.98
2012-04-25,7.16
2012-04-26,7.1
2012-04-27,7.14
2012-04-30,7.06
2012-05-01,7.1
2012-05-02,6.93
2012-05-03,6.77
2012-05-04,6.64
2012-05-07,6.93
2012-05-08,6.58
2012-05-09,6.58
2012-05-10,6.74
2012-05-11,6.63
2012-05-14,6.25
2012-05-15,6.03
2012-05-16,6.03
2012-05-17,5.76
2012-05-18,5.76
2012-05-21,5.94
2012-05-22,6.17
2012-05-23,6.02
2012-05-24,6.0
2012-05-25,5.96
2012-05-29,6.05
2012-05-30,5.78
2012-05-31,5.8
2012-06-01,5.56
2012-06-04,5.82
2012-06-05,5.87
2012-06-06,6.26
2012-06-07,6.17
2012-06-08,6.09
2012-06-11,5.98
2012-06-12,5.92
2012-06-13,5.79
2012-06-14,5.93
2012-06-15,6.29
2012-06-18,6.02
2012-06-19,6.38
2012-06-20,6.44
2012-06-21,6.24
2012-06-22,6.37
2012-06-25,5.92
2012-06-26,6.0
2012-06-27,6.14
2012-06-28,6.06
2012-06-29,6.68
2012-07-02,6.67
2012-07-03,6.78
2012-07-05,6.45
2012-07-06,6.25
2012-07-09,6.26
2012-07-10,6.16
2012-07-11,6.39
2012-07-12,6.42
2012-07-13,6.47
2012-07-16,6.54
2012-07-17,6.54
2012-07-18,6.55
2012-07-19,6.56
2012-07-20,6.26
2012-07-23,5.86
2012-07-24,5.66
2012-07-25,5.79
2012-07-26,6.19
2012-07-27,6.48
2012-07-30,6.6
2012-07-31,6.58
2012-08-01,6.45
2012-08-02,6.1
2012-08-03,6.63
2012-08-06,6.84
2012-08-07,7.02
2012-08-08,6.96
2012-08-09,7.12
2012-08-10,7.16
2012-08-13,7.15
2012-08-14,7.1
2012-08-15,7.09
2012-08-16,7.2
2012-08-17,7.26
2012-08-20,7.16
2012-08-21,7.32
2012-08-22,7.36
2012-08-23,7.25
2012-08-24,7.15
2012-08-27,7.22
2012-08-28,7.19
2012-08-29,7.18
2012-08-30,7.34
2012-08-31,7.58
2012-09-04,7.53
2012-09-05,7.64
2012-09-06,8.05
2012-09-07,8.49
2012-09-10,8.37
2012-09-11,8.49
2012-09-12,8.67
2012-09-13,8.81
2012-09-14,8.98
2012-09-17,8.88
2012-09-18,8.67
2012-09-19,8.64
2012-09-20,8.54
2012-09-21,8.58
2012-09-24,8.47
2012-09-25,8.32
2012-09-26,8.05
2012-09-27,8.23
2012-09-28,7.89
2012-10-01,8.11
2012-10-02,8.16
2012-10-03,8.17
2012-10-04,8.35
2012-10-05,8.46
2012-10-08,8.35
2012-10-09,8.12
2012-10-10,8.16
2012-10-11,8.41
2012-10-12,8.47
2012-10-15,8.67
2012-10-16,8.97
2012-10-17,9.19
2012-10-18,9.21
2012-10-19,8.95
2012-10-22,9.19
2012-10-23,8.71
2012-10-24,8.74
2012-10-25,8.76
2012-10-26,8.72
2012-10-31,8.86
2012-11-01,9.06
2012-11-02,8.89
2012-11-05,8.81
2012-11-06,8.87
2012-11-07,8.65
2012-11-08,8.59
2012-11-09,8.45
2012-11-12,8.56
2012-11-13,8.48
2012-11-14,8.41
2012-11-15,8.52
2012-11-16,8.31
2012-11-19,8.64
2012-11-20,8.75
2012-11-21,8.74
2012-11-23,9.0
2012-11-26,8.96
2012-11-27,8.78
2012-11-28,8.85
2012-11-29,8.92
2012-11-30,8.99
2012-12-03,9.01
2012-12-04,9.19
2012-12-05,9.34
2012-12-06,9.37
2012-12-07,9.34
2012-12-10,9.2
2012-12-11,9.28
2012-12-12,9.36
2012-12-13,9.38
2012-12-14,9.45
2012-12-17,9.53
2012-12-18,9.48
2012-12-19,9.48
2012-12-20,9.54
2012-12-21,9.29
2012-12-24,9.22
2012-12-26,9.22
2012-12-27,9.43
2012-12-28,9.17
2012-12-31,9.49
2013-01-02,9.59
2013-01-03,9.48
2013-01-04,9.7
2013-01-07,9.91
2013-01-08,9.78
2013-01-09,9.92
2013-01-10,10.28
2013-01-11,10.31
2013-01-14,10.45
2013-01-15,10.3
2013-01-16,10.12
2013-01-17,10.11
2013-01-18,9.96
2013-01-22,10.06
2013-01-23,9.66
2013-01-24,9.77
2013-01-25,9.89
2013-01-28,10.04
2013-01-29,10.02
2013-01-30,10.07
2013-01-31,10.08
2013-02-01,9.97
2013-02-04,9.42
2013-02-05,9.48
2013-02-06,9.29
2013-02-07,9.1
2013-02-08,9.14
2013-02-11,9.18
2013-02-12,9.28
2013-02-13,8.96
2013-02-14,8.93
2013-02-15,8.74
2013-02-19,8.95
2013-02-20,8.53
2013-02-21,8.16
2013-02-22,8.43
2013-02-25,7.86
2013-02-26,7.91
2013-02-27,8.03
2013-02-28,8.0
2013-03-01,7.84
2013-03-04,7.82
2013-03-05,8.02
2013-03-06,8.19
2013-03-07,8.28
2013-03-08,8.46
2013-03-11,8.44
2013-03-12,8.44
2013-03-13,8.3
2013-03-14,8.46
2013-03-15,8.36
2013-03-18,7.97
2013-03-19,7.83
2013-03-20,7.93
2013-03-21,7.82
2013-03-22,7.7
2013-03-25,7.4
2013-03-26,7.37
2013-03-27,7.23
2013-03-28,7.21
2013-04-01,7.07
2013-04-02,7.36
2013-04-03,7.14
2013-04-04,7.43
2013-04-05,7.36
2013-04-08,7.35
2013-04-09,7.5
2013-04-10,7.81
2013-04-11,7.88
2013-04-12,7.79
2013-04-15,7.53
2013-04-16,7.93
2013-04-17,7.62
2013-04-18,7.46
2013-04-19,7.63
2013-04-22,7.68
2013-04-23,7.95
2013-04-24,8.12
2013-04-25,8.12
2013-04-26,8.17
2013-04-29,8.29
2013-04-30,8.21
2013-05-01,8.12
2013-05-02,8.2
2013-05-03,8.31
2013-05-06,8.41
2013-05-07,8.59
2013-05-08,8.93
2013-05-09,8.88
2013-05-10,8.82
2013-05-13,8.72
2013-05-14,8.67
2013-05-15,8.86
2013-05-16,8.71
2013-05-17,9.2
2013-05-20,9.37
2013-05-21,9.27
2013-05-22,9.17
2013-05-23,9.04
2013-05-24,9.07
2013-05-28,9.18
2013-05-29,9.27
2013-05-30,9.49
2013-05-31,9.3
2013-06-03,9.3
2013-06-04,9.25
2013-06-05,9.01
2013-06-06,9.0
2013-06-07,9.17
2013-06-10,9.21
2013-06-11,9.11
2013-06-12,8.98
2013-06-13,9.29
2013-06-14,9.13
2013-06-17,9.3
2013-06-18,9.53
2013-06-19,9.36
2013-06-20,9.04
2013-06-21,8.85
2013-06-24,8.71
2013-06-25,8.9
2013-06-26,8.99
