Date,OII
1983-08-25,2.71875
1983-08-26,2.71875
1983-08-29,2.71875
1983-08-30,2.75
1983-08-31,2.71875
1983-09-01,2.6875
1983-09-02,2.6875
1983-09-06,2.6875
1983-09-07,2.78125
1983-09-08,2.90625
1983-09-09,2.75
1983-09-12,2.5625
1983-09-13,2.53125
1983-09-14,2.5
1983-09-15,2.4375
1983-09-16,2.375
1983-09-19,2.375
1983-09-20,2.3125
1983-09-21,2.34375
1983-09-22,2.34375
1983-09-23,2.34375
1983-09-26,2.28125
1983-09-27,2.3125
1983-09-28,2.28125
1983-09-29,2.15625
1983-09-30,2.1875
1983-10-03,2.15625
1983-10-04,2.15625
1983-10-05,2.1875
1983-10-06,2.15625
1983-10-07,2.125
1983-10-10,2.125
1983-10-11,2.125
1983-10-12,2.125
1983-10-13,2.125
1983-10-14,2.09375
1983-10-17,1.875
1983-10-18,1.78125
1983-10-19,1.84375
1983-10-20,1.96875
1983-10-21,1.96875
1983-10-24,1.90625
1983-10-25,1.84375
1983-10-26,1.875
1983-10-27,1.8125
1983-10-28,1.84375
1983-10-31,1.84375
1983-11-01,1.84375
1983-11-02,1.75
1983-11-03,1.65625
1983-11-04,1.53125
1983-11-07,1.65625
1983-11-08,1.65625
1983-11-09,1.6875
1983-11-10,1.71875
1983-11-11,1.65625
1983-11-14,1.625
1983-11-15,1.65625
1983-11-16,1.625
1983-11-17,1.625
1983-11-18,1.53125
1983-11-21,1.5625
1983-11-22,1.5625
1983-11-23,1.5625
1983-11-25,1.5625
1983-11-28,1.59375
1983-11-29,1.625
1983-11-30,1.65625
1983-12-01,1.65625
1983-12-02,1.625
1983-12-05,1.625
1983-12-06,1.6875
1983-12-07,1.71875
1983-12-08,1.8125
1983-12-09,1.8125
1983-12-12,1.8125
1983-12-13,1.875
1983-12-14,1.84375
1983-12-15,1.8125
1983-12-16,1.78125
1983-12-19,1.65625
1983-12-20,1.65625
1983-12-21,1.65625
1983-12-22,1.65625
1983-12-23,1.65625
1983-12-27,1.65625
1983-12-28,1.59375
1983-12-29,1.5625
1983-12-30,1.5625
1984-01-03,1.5625
1984-01-04,1.625
1984-01-05,1.5625
1984-01-06,1.625
1984-01-09,1.59375
1984-01-10,1.5625
1984-01-11,1.59375
1984-01-12,1.59375
1984-01-13,1.53125
1984-01-16,1.5625
1984-01-17,1.5625
1984-01-18,1.53125
1984-01-19,1.53125
1984-01-20,1.5625
1984-01-23,1.53125
1984-01-24,1.46875
1984-01-25,1.40625
1984-01-26,1.40625
1984-01-27,1.4375
1984-01-30,1.46875
1984-01-31,1.28125
1984-02-01,1.34375
1984-02-02,1.5
1984-02-03,1.5
1984-02-06,1.5
1984-02-07,1.53125
1984-02-08,1.59375
1984-02-09,1.75
1984-02-10,1.78125
1984-02-13,1.78125
1984-02-14,1.875
1984-02-15,1.90625
1984-02-16,1.84375
1984-02-17,1.84375
1984-02-21,1.8125
1984-02-22,1.84375
1984-02-23,1.8125
1984-02-24,1.78125
1984-02-27,1.75
1984-02-28,1.78125
1984-02-29,1.6875
1984-03-01,1.71875
1984-03-02,1.78125
1984-03-05,1.75
1984-03-06,1.71875
1984-03-07,1.65625
1984-03-08,1.71875
1984-03-09,1.71875
1984-03-12,1.71875
1984-03-13,1.75
1984-03-14,1.71875
1984-03-15,1.71875
1984-03-16,1.71875
1984-03-19,1.75
1984-03-20,1.71875
1984-03-21,1.84375
1984-03-22,1.9375
1984-03-23,2.125
1984-03-26,2.1875
1984-03-27,2.09375
1984-03-28,2.09375
1984-03-29,2.09375
1984-03-30,2.09375
1984-04-02,2.09375
1984-04-03,1.96875
1984-04-04,2.0
1984-04-05,2.0
1984-04-06,1.96875
1984-04-09,1.96875
1984-04-10,2.0
1984-04-11,1.9375
1984-04-12,1.90625
1984-04-13,1.90625
1984-04-16,1.9375
1984-04-17,1.9375
1984-04-18,1.9375
1984-04-19,1.96875
1984-04-23,1.9375
1984-04-24,1.9375
1984-04-25,1.90625
1984-04-26,1.90625
1984-04-27,1.90625
1984-04-30,1.875
1984-05-01,1.875
1984-05-02,1.875
1984-05-03,1.875
1984-05-04,1.84375
1984-05-07,1.84375
1984-05-08,1.875
1984-05-09,1.84375
1984-05-10,1.84375
1984-05-11,1.875
1984-05-14,1.8125
1984-05-15,1.6875
1984-05-16,1.6875
1984-05-17,1.625
1984-05-18,1.625
1984-05-21,1.65625
1984-05-22,1.59375
1984-05-23,1.59375
1984-05-24,1.59375
1984-05-25,1.65625
1984-05-29,1.625
1984-05-30,1.59375
1984-05-31,1.59375
1984-06-01,1.59375
1984-06-04,1.59375
1984-06-05,1.625
1984-06-06,1.59375
1984-06-07,1.59375
1984-06-08,1.59375
1984-06-11,1.59375
1984-06-12,1.59375
1984-06-13,1.5
1984-06-14,1.5
1984-06-15,1.5
1984-06-18,1.4375
1984-06-19,1.46875
1984-06-20,1.4375
1984-06-21,1.46875
1984-06-22,1.40625
1984-06-25,1.34375
1984-06-26,1.3125
1984-06-27,1.3125
1984-06-28,1.3125
1984-06-29,1.21875
1984-07-02,1.1875
1984-07-03,1.0
1984-07-05,1.0
1984-07-06,1.0
1984-07-09,1.0
1984-07-10,1.03125
1984-07-11,1.0
1984-07-12,1.03125
1984-07-13,1.15625
1984-07-16,1.1875
1984-07-17,1.3125
1984-07-18,1.34375
1984-07-19,1.375
1984-07-20,1.34375
1984-07-23,1.34375
1984-07-24,1.34375
1984-07-25,1.34375
1984-07-26,1.28125
1984-07-27,1.28125
1984-07-30,1.25
1984-07-31,1.125
1984-08-01,1.15625
1984-08-02,1.125
1984-08-03,1.125
1984-08-06,1.15625
1984-08-07,1.09375
1984-08-08,1.0625
1984-08-09,1.03125
1984-08-10,1.0625
1984-08-13,1.03125
1984-08-14,1.0625
1984-08-15,1.09375
1984-08-16,1.0625
1984-08-17,1.09375
1984-08-20,1.09375
1984-08-21,1.09375
1984-08-22,1.0625
1984-08-23,1.09375
1984-08-24,1.125
1984-08-27,1.125
1984-08-28,1.125
1984-08-29,1.1875
1984-08-30,1.25
1984-08-31,1.25
1984-09-04,1.25
1984-09-05,1.3125
1984-09-06,1.28125
1984-09-07,1.34375
1984-09-10,1.34375
1984-09-11,1.3125
1984-09-12,1.3125
1984-09-13,1.3125
1984-09-14,1.3125
1984-09-17,1.3125
1984-09-18,1.34375
1984-09-19,1.3125
1984-09-20,1.3125
1984-09-21,1.3125
1984-09-24,1.25
1984-09-25,1.28125
1984-09-26,1.21875
1984-09-27,1.25
1984-09-28,1.21875
1984-10-01,1.28125
1984-10-02,1.21875
1984-10-03,1.21875
1984-10-04,1.21875
1984-10-05,1.25
1984-10-08,1.21875
1984-10-09,1.1875
1984-10-10,1.1875
1984-10-11,1.15625
1984-10-12,1.125
1984-10-15,1.125
1984-10-16,1.125
1984-10-17,1.15625
1984-10-18,1.125
1984-10-19,1.0
1984-10-22,1.03125
1984-10-23,0.96875
1984-10-24,0.9375
1984-10-25,1.0
1984-10-26,0.9375
1984-10-29,1.0
1984-10-30,0.96875
1984-10-31,0.9375
1984-11-01,0.90625
1984-11-02,0.90625
1984-11-05,0.9375
1984-11-06,0.875
1984-11-07,0.875
1984-11-08,0.96875
1984-11-09,1.1875
1984-11-12,1.09375
1984-11-13,1.125
1984-11-14,1.0625
1984-11-15,1.0625
1984-11-16,1.0
1984-11-19,1.0
1984-11-20,0.96875
1984-11-21,0.96875
1984-11-23,0.96875
1984-11-26,0.96875
1984-11-27,0.9375
1984-11-28,0.84375
1984-11-29,0.875
1984-11-30,0.90625
1984-12-03,0.90625
1984-12-04,0.9375
1984-12-05,0.9375
1984-12-06,0.90625
1984-12-07,0.9375
1984-12-10,0.9375
1984-12-11,0.90625
1984-12-12,0.9375
1984-12-13,0.90625
1984-12-14,0.9375
1984-12-17,0.90625
1984-12-18,0.90625
1984-12-19,0.9375
1984-12-20,0.9375
1984-12-21,0.90625
1984-12-24,0.9375
1984-12-26,0.90625
1984-12-27,0.90625
1984-12-28,0.90625
1984-12-31,0.90625
1985-01-02,0.9375
1985-01-03,0.875
1985-01-04,0.90625
1985-01-07,0.84375
1985-01-08,0.84375
1985-01-09,0.78125
1985-01-10,0.8125
1985-01-11,0.78125
1985-01-14,0.8125
1985-01-15,0.8125
1985-01-16,0.9375
1985-01-17,1.09375
1985-01-18,1.0625
1985-01-21,1.0625
1985-01-22,1.03125
1985-01-23,0.96875
1985-01-24,0.96875
1985-01-25,0.96875
1985-01-28,0.96875
1985-01-29,0.875
1985-01-30,0.875
1985-01-31,0.84375
1985-02-01,0.875
1985-02-04,0.875
1985-02-05,0.90625
1985-02-06,0.9375
1985-02-07,0.96875
1985-02-08,1.0
1985-02-11,1.03125
1985-02-12,1.03125
1985-02-13,1.0
1985-02-14,1.0
1985-02-15,0.96875
1985-02-19,0.96875
1985-02-20,0.9375
1985-02-21,0.875
1985-02-22,0.875
1985-02-25,0.9375
1985-02-26,0.875
1985-02-27,0.9375
1985-02-28,0.875
1985-03-01,0.875
1985-03-04,0.90625
1985-03-05,0.90625
1985-03-06,0.90625
1985-03-07,0.875
1985-03-08,0.875
1985-03-11,0.8125
1985-03-12,0.8125
1985-03-13,0.78125
1985-03-14,0.78125
1985-03-15,0.75
1985-03-18,0.75
1985-03-19,0.75
1985-03-20,0.75
1985-03-21,0.75
1985-03-22,0.75
1985-03-25,0.78125
1985-03-26,0.75
1985-03-27,0.78125
1985-03-28,0.75
1985-03-29,0.75
1985-04-01,0.75
1985-04-02,0.78125
1985-04-03,0.78125
1985-04-04,0.75
1985-04-08,0.71875
1985-04-09,0.71875
1985-04-10,0.75
1985-04-11,0.75
1985-04-12,0.75
1985-04-15,0.6875
1985-04-16,0.65625
1985-04-17,0.71875
1985-04-18,0.65625
1985-04-19,0.65625
1985-04-22,0.65625
1985-04-23,0.59375
1985-04-24,0.625
1985-04-25,0.65625
1985-04-26,0.625
1985-04-29,0.625
1985-04-30,0.625
1985-05-01,0.59375
1985-05-02,0.625
1985-05-03,0.625
1985-05-06,0.625
1985-05-07,0.5625
1985-05-08,0.5625
1985-05-09,0.625
1985-05-10,0.625
1985-05-13,0.5625
1985-05-14,0.5625
1985-05-15,0.65625
1985-05-16,0.65625
1985-05-17,0.65625
1985-05-20,0.625
1985-05-21,0.625
1985-05-22,0.625
1985-05-23,0.5625
1985-05-24,0.59375
1985-05-28,0.5625
1985-05-29,0.625
1985-05-30,0.59375
1985-05-31,0.625
1985-06-03,0.625
1985-06-04,0.625
1985-06-05,0.59375
1985-06-06,0.59375
1985-06-07,0.578125
1985-06-10,0.5625
1985-06-11,0.5625
1985-06-12,0.5625
1985-06-13,0.59375
1985-06-14,0.59375
1985-06-17,0.5625
1985-06-18,0.5625
1985-06-19,0.5625
1985-06-20,0.5625
1985-06-21,0.59375
1985-06-24,0.5625
1985-06-25,0.5625
1985-06-26,0.5625
1985-06-27,0.5625
1985-06-28,0.5625
1985-07-01,0.59375
1985-07-02,0.5625
1985-07-03,0.5625
1985-07-05,0.5625
1985-07-08,0.5625
1985-07-09,0.578125
1985-07-10,0.546875
1985-07-11,0.53125
1985-07-12,0.53125
1985-07-15,0.5625
1985-07-16,0.5
1985-07-17,0.53125
1985-07-18,0.5625
1985-07-19,0.53125
1985-07-22,0.53125
1985-07-23,0.53125
1985-07-24,0.5
1985-07-25,0.5625
1985-07-26,0.5625
1985-07-29,0.59375
1985-07-30,0.578125
1985-07-31,0.625
1985-08-01,0.6875
1985-08-02,0.65625
1985-08-05,0.6875
1985-08-06,0.6875
1985-08-07,0.6875
1985-08-08,0.6875
1985-08-09,0.65625
1985-08-12,0.78125
1985-08-13,0.8125
1985-08-14,0.84375
1985-08-15,0.84375
1985-08-16,0.84375
1985-08-19,0.78125
1985-08-20,0.8125
1985-08-21,0.78125
1985-08-22,0.78125
1985-08-23,0.8125
1985-08-26,0.71875
1985-08-27,0.78125
1985-08-28,0.75
1985-08-29,0.75
1985-08-30,0.75
1985-09-03,0.75
1985-09-04,0.71875
1985-09-05,0.71875
1985-09-06,0.75
1985-09-09,0.75
1985-09-10,0.71875
1985-09-11,0.71875
1985-09-12,0.75
1985-09-13,0.6875
1985-09-16,0.75
1985-09-17,0.75
1985-09-18,0.6875
1985-09-19,0.671875
1985-09-20,0.65625
1985-09-23,0.625
1985-09-24,0.65625
1985-09-25,0.625
1985-09-26,0.625
1985-09-30,0.625
1985-10-01,0.6875
1985-10-02,0.75
1985-10-03,0.6875
1985-10-04,0.65625
1985-10-07,0.6875
1985-10-08,0.6875
