Date,AROC
2016-11-30,13.45
2016-12-01,13.0
2016-12-02,13.4
2016-12-05,13.85
2016-12-06,14.0
2016-12-07,13.75
2016-12-08,14.0
2016-12-09,14.15
2016-12-12,13.85
2016-12-13,13.85
2016-12-14,14.05
2016-12-15,14.05
2016-12-16,13.05
2016-12-19,12.85
2016-12-20,13.6
2016-12-21,13.35
2016-12-22,13.15
2016-12-23,13.6
2016-12-27,13.8
2016-12-28,13.15
2016-12-29,13.35
2016-12-30,13.2
2017-01-03,13.75
2017-01-04,14.55
2017-01-05,14.35
2017-01-06,14.05
2017-01-09,13.6
2017-01-10,14.8
2017-01-11,15.1
2017-01-12,15.35
2017-01-13,15.35
2017-01-17,15.15
2017-01-18,15.05
2017-01-19,15.05
2017-01-20,14.65
2017-01-23,14.65
2017-01-24,15.1
2017-01-25,15.05
2017-01-26,14.8
2017-01-27,14.85
2017-01-30,14.25
2017-01-31,14.6
2017-02-01,14.75
2017-02-02,14.55
2017-02-03,15.4
2017-02-06,15.05
2017-02-07,14.9
2017-02-08,15.0
2017-02-09,15.7
2017-02-10,15.7
2017-02-13,15.6
2017-02-14,15.95
2017-02-15,16.200001
2017-02-16,15.85
2017-02-17,15.8
2017-02-21,15.95
2017-02-22,15.85
2017-02-23,13.9
2017-02-24,13.35
2017-02-27,14.35
2017-02-28,13.65
2017-03-01,13.9
2017-03-02,13.5
2017-03-03,13.7
2017-03-06,13.5
2017-03-07,13.2
2017-03-08,12.45
2017-03-09,12.35
2017-03-10,12.35
2017-03-13,12.25
2017-03-14,11.8
2017-03-15,12.45
2017-03-16,12.2
2017-03-17,12.6
2017-03-20,12.7
2017-03-21,12.25
2017-03-22,12.15
2017-03-23,12.2
2017-03-24,12.1
2017-03-27,11.9
2017-03-28,12.35
2017-03-29,12.45
2017-03-30,12.0
2017-03-31,12.4
2017-04-03,12.15
2017-04-04,12.5
2017-04-05,12.45
2017-04-06,13.05
2017-04-07,13.25
2017-04-10,13.4
2017-04-11,13.55
2017-04-12,12.85
2017-04-13,12.45
2017-04-17,12.45
2017-04-18,12.45
2017-04-19,12.05
2017-04-20,12.25
2017-04-21,11.95
2017-04-24,12.1
2017-04-25,12.1
2017-04-26,12.3
2017-04-27,12.05
2017-04-28,11.8
2017-05-01,12.15
2017-05-02,12.0
2017-05-03,11.8
2017-05-04,10.85
2017-05-05,11.0
2017-05-08,11.4
2017-05-09,11.15
2017-05-10,11.45
2017-05-11,11.25
2017-05-12,11.15
2017-05-15,11.35
2017-05-16,11.45
2017-05-17,10.8
2017-05-18,10.8
2017-05-19,11.1
2017-05-22,11.0
2017-05-23,11.35
2017-05-24,11.4
2017-05-25,10.9
2017-05-26,11.05
2017-05-30,10.65
2017-05-31,10.5
2017-06-01,10.55
2017-06-02,10.6
2017-06-05,10.8
2017-06-06,10.95
2017-06-07,10.7
2017-06-08,10.6
2017-06-09,10.8
2017-06-12,11.35
2017-06-13,11.95
2017-06-14,11.0
2017-06-15,10.7
2017-06-16,10.75
2017-06-19,10.65
2017-06-20,10.25
2017-06-21,9.85
2017-06-22,10.2
2017-06-23,10.5
2017-06-26,10.75
2017-06-27,10.85
2017-06-28,11.25
2017-06-29,11.6
2017-06-30,11.4
2017-07-03,11.5
2017-07-05,11.1
2017-07-06,11.0
2017-07-07,10.75
2017-07-10,11.05
2017-07-11,11.2
2017-07-12,11.15
2017-07-13,11.35
2017-07-14,11.45
2017-07-17,11.5
2017-07-18,11.65
2017-07-19,12.25
2017-07-20,11.5
2017-07-21,11.4
2017-07-24,11.05
2017-07-25,11.35
2017-07-26,11.3
2017-07-27,11.25
2017-07-28,11.3
2017-07-31,10.95
2017-08-01,10.7
2017-08-02,10.5
2017-08-03,10.6
2017-08-04,10.3
2017-08-07,10.15
2017-08-08,10.0
2017-08-09,9.95
2017-08-10,9.65
2017-08-11,9.35
2017-08-14,9.15
2017-08-15,9.35
2017-08-16,9.15
2017-08-17,9.2
2017-08-18,9.05
2017-08-21,8.8
2017-08-22,9.35
2017-08-23,9.9
2017-08-24,10.0
2017-08-25,10.4
2017-08-28,10.55
2017-08-29,10.1
2017-08-30,9.95
2017-08-31,10.2
2017-09-01,10.5
2017-09-05,10.75
2017-09-06,10.9
2017-09-07,10.9
2017-09-08,10.7
2017-09-11,11.05
2017-09-12,11.25
2017-09-13,11.5
2017-09-14,11.45
2017-09-15,11.3
2017-09-18,11.7
2017-09-19,11.8
2017-09-20,11.95
2017-09-21,11.85
2017-09-22,11.9
2017-09-25,12.2
2017-09-26,12.3
2017-09-27,12.7
2017-09-28,12.65
2017-09-29,12.55
2017-10-02,12.8
2017-10-03,12.7
2017-10-04,12.7
2017-10-05,12.8
2017-10-06,12.65
2017-10-09,12.35
2017-10-10,12.5
2017-10-11,12.55
2017-10-12,12.35
2017-10-13,12.35
2017-10-16,12.4
2017-10-17,12.0
2017-10-18,11.95
2017-10-19,12.1
2017-10-20,11.9
2017-10-23,11.65
2017-10-24,11.65
2017-10-25,11.7
2017-10-26,11.7
2017-10-27,11.85
2017-10-30,11.7
2017-10-31,12.0
2017-11-01,11.9
2017-11-02,11.1
2017-11-03,10.85
2017-11-06,11.15
2017-11-07,10.7
2017-11-08,10.65
2017-11-09,10.8
2017-11-10,10.5
2017-11-13,10.05
2017-11-14,9.85
2017-11-15,9.55
2017-11-16,9.5
2017-11-17,9.75
2017-11-20,9.85
2017-11-21,9.55
2017-11-22,9.8
2017-11-24,9.7
2017-11-27,9.35
2017-11-28,9.45
2017-11-29,9.55
2017-11-30,9.5
2017-12-01,9.9
2017-12-04,10.2
2017-12-05,9.7
2017-12-06,9.7
2017-12-07,9.6
2017-12-08,9.5
2017-12-11,9.8
2017-12-12,9.7
2017-12-13,9.8
2017-12-14,10.15
2017-12-15,10.15
2017-12-18,10.6
2017-12-19,10.2
2017-12-20,10.3
2017-12-21,10.5
2017-12-22,10.4
2017-12-26,10.55
2017-12-27,10.45
2017-12-28,10.6
2017-12-29,10.5
2018-01-02,10.0
2018-01-03,9.9
2018-01-04,9.55
2018-01-05,9.65
2018-01-08,9.75
2018-01-09,9.9
2018-01-10,10.0
2018-01-11,10.45
2018-01-12,10.45
2018-01-16,10.5
2018-01-17,10.45
2018-01-18,9.95
2018-01-19,9.85
2018-01-22,10.25
2018-01-23,10.35
2018-01-24,10.5
2018-01-25,10.55
2018-01-26,10.55
2018-01-29,10.05
2018-01-30,9.6
2018-01-31,9.3
2018-02-01,9.9
2018-02-02,9.6
2018-02-05,9.15
2018-02-06,9.7
2018-02-07,9.4
2018-02-08,9.1
2018-02-09,8.9
2018-02-12,9.0
2018-02-13,9.35
2018-02-14,9.45
2018-02-15,9.3
2018-02-16,9.35
2018-02-20,8.85
2018-02-21,8.85
2018-02-22,9.1
2018-02-23,10.15
2018-02-26,10.05
2018-02-27,10.1
2018-02-28,9.5
2018-03-01,9.75
2018-03-02,9.5
2018-03-05,9.35
2018-03-06,9.4
2018-03-07,9.15
2018-03-08,9.05
2018-03-09,9.15
2018-03-12,9.4
2018-03-13,9.35
2018-03-14,9.4
2018-03-15,9.25
2018-03-16,9.35
2018-03-19,8.85
2018-03-20,8.8
2018-03-21,9.05
2018-03-22,9.0
2018-03-23,9.1
2018-03-26,9.05
2018-03-27,8.8
2018-03-28,8.75
2018-03-29,8.75
2018-04-02,8.35
2018-04-03,8.6
2018-04-04,8.65
2018-04-05,9.0
2018-04-06,9.0
2018-04-09,9.0
2018-04-10,9.6
2018-04-11,9.6
2018-04-12,10.1
2018-04-13,9.95
2018-04-16,10.15
2018-04-17,10.35
2018-04-18,10.65
2018-04-19,10.45
2018-04-20,10.3
2018-04-23,10.55
2018-04-24,10.65
2018-04-25,10.7
2018-04-26,10.85
2018-04-27,11.2
2018-04-30,10.8
2018-05-01,10.7
2018-05-02,10.8
2018-05-03,10.2
2018-05-04,10.4
2018-05-07,10.85
2018-05-08,10.75
2018-05-09,11.4
2018-05-10,11.6
2018-05-11,11.6
2018-05-14,11.8
2018-05-15,11.85
2018-05-16,11.85
2018-05-17,11.9
2018-05-18,11.95
2018-05-21,12.3
2018-05-22,12.0
2018-05-23,11.8
2018-05-24,11.55
2018-05-25,11.35
2018-05-29,11.3
2018-05-30,11.9
2018-05-31,11.55
2018-06-01,11.75
2018-06-04,11.75
2018-06-05,11.7
2018-06-06,11.75
2018-06-07,11.8
2018-06-08,11.45
2018-06-11,11.75
2018-06-12,11.75
2018-06-13,11.55
2018-06-14,11.35
2018-06-15,11.25
2018-06-18,11.85
2018-06-19,11.95
2018-06-20,11.95
2018-06-21,11.75
2018-06-22,12.1
2018-06-25,11.9
2018-06-26,12.35
2018-06-27,12.1
2018-06-28,11.95
2018-06-29,12.0
2018-07-02,12.15
2018-07-03,12.5
2018-07-05,12.7
2018-07-06,12.6
2018-07-09,12.55
2018-07-10,13.15
2018-07-11,13.0
2018-07-12,12.55
2018-07-13,12.8
2018-07-16,12.75
2018-07-17,12.75
2018-07-18,12.6
2018-07-19,12.9
2018-07-20,12.7
2018-07-23,12.7
2018-07-24,12.6
2018-07-25,12.8
2018-07-26,13.3
2018-07-27,13.15
2018-07-30,13.6
2018-07-31,13.65
2018-08-01,13.35
2018-08-02,13.55
2018-08-03,13.05
2018-08-06,13.1
2018-08-07,13.2
2018-08-08,13.2
2018-08-09,13.05
2018-08-10,13.35
2018-08-13,12.75
2018-08-14,12.6
2018-08-15,12.1
2018-08-16,11.95
2018-08-17,12.0
2018-08-20,12.55
2018-08-21,12.55
2018-08-22,13.0
2018-08-23,12.8
2018-08-24,12.8
2018-08-27,12.8
2018-08-28,12.75
2018-08-29,12.7
2018-08-30,12.5
2018-08-31,12.65
2018-09-04,12.45
2018-09-05,12.35
2018-09-06,12.2
2018-09-07,12.2
2018-09-10,12.25
2018-09-11,12.35
2018-09-12,12.35
2018-09-13,12.1
2018-09-14,12.0
2018-09-17,12.0
2018-09-18,12.05
2018-09-19,12.05
2018-09-20,11.95
2018-09-21,11.8
2018-09-24,11.65
2018-09-25,12.15
2018-09-26,12.0
2018-09-27,12.25
2018-09-28,12.2
2018-10-01,12.41
2018-10-02,12.18
2018-10-03,12.6
2018-10-04,12.56
2018-10-05,12.45
2018-10-08,12.3
2018-10-09,12.36
2018-10-10,11.66
2018-10-11,11.24
2018-10-12,11.42
2018-10-15,11.42
2018-10-16,11.59
2018-10-17,11.37
2018-10-18,10.62
2018-10-19,10.76
2018-10-22,10.6
2018-10-23,10.17
2018-10-24,10.02
2018-10-25,10.13
2018-10-26,10.02
2018-10-29,9.83
2018-10-30,10.41
2018-10-31,10.26
2018-11-01,10.56
2018-11-02,10.6
2018-11-05,11.06
2018-11-06,10.8
2018-11-07,10.94
2018-11-08,10.7
2018-11-09,10.52
2018-11-12,10.4
2018-11-13,10.11
2018-11-14,9.9
2018-11-15,10.28
2018-11-16,10.31
2018-11-19,10.34
2018-11-20,9.88
2018-11-21,10.15
2018-11-23,9.88
2018-11-26,10.1
2018-11-27,9.92
2018-11-28,10.11
2018-11-29,10.22
2018-11-30,10.2
2018-12-03,10.6
2018-12-04,9.89
2018-12-06,9.5
2018-12-07,9.3
2018-12-10,9.05
2018-12-11,9.0
2018-12-12,9.36
2018-12-13,9.11
2018-12-14,8.61
2018-12-17,8.39
2018-12-18,8.23
2018-12-19,8.18
2018-12-20,7.9
2018-12-21,7.68
2018-12-24,7.43
2018-12-26,8.07
2018-12-27,7.72
2018-12-28,7.67
2018-12-31,7.49
2019-01-02,7.99
2019-01-03,7.91
2019-01-04,8.49
2019-01-07,8.89
2019-01-08,9.21
2019-01-09,9.49
2019-01-10,9.63
2019-01-11,9.63
2019-01-14,9.39
2019-01-15,9.5
2019-01-16,9.5
2019-01-17,9.57
2019-01-18,9.64
2019-01-22,9.39
2019-01-23,8.99
2019-01-24,9.14
2019-01-25,9.42
2019-01-28,9.15
2019-01-29,9.38
2019-01-30,9.81
2019-01-31,9.44
2019-02-01,9.55
2019-02-04,9.72
2019-02-05,9.59
2019-02-06,9.59
2019-02-07,9.21
2019-02-08,9.04
2019-02-11,9.27
2019-02-12,9.39
2019-02-13,9.46
2019-02-14,9.46
2019-02-15,9.69
2019-02-19,10.06
2019-02-20,10.72
2019-02-21,10.25
2019-02-22,10.22
2019-02-25,10.1
2019-02-26,9.94
2019-02-27,9.81
2019-02-28,9.76
2019-03-01,10.08
2019-03-04,9.85
2019-03-05,9.79
2019-03-06,9.52
2019-03-07,9.42
2019-03-08,9.37
2019-03-11,9.4
2019-03-12,9.65
2019-03-13,9.84
2019-03-14,9.97
2019-03-15,9.9
2019-03-18,10.24
2019-03-19,10.03
2019-03-20,10.25
2019-03-21,10.25
2019-03-22,9.44
2019-03-25,9.44
2019-03-26,9.65
2019-03-27,9.64
2019-03-28,9.82
2019-03-29,9.78
2019-04-01,10.0
2019-04-02,9.97
2019-04-03,9.95
2019-04-04,10.01
2019-04-05,10.33
2019-04-08,10.33
2019-04-09,10.13
2019-04-10,10.28
2019-04-11,10.21
2019-04-12,10.33
2019-04-15,10.19
2019-04-16,10.48
2019-04-17,10.53
2019-04-18,10.43
2019-04-22,10.67
2019-04-23,10.86
2019-04-24,10.75
2019-04-25,10.52
2019-04-26,10.57
2019-04-29,10.63
2019-04-30,10.11
2019-05-01,9.83
2019-05-02,9.66
2019-05-03,9.87
2019-05-06,10.06
2019-05-07,9.64
2019-05-08,9.88
2019-05-09,9.76
2019-05-10,9.84
2019-05-13,9.47
2019-05-14,9.85
2019-05-15,9.93
2019-05-16,10.13
2019-05-17,9.66
2019-05-20,9.65
2019-05-21,9.93
2019-05-22,9.52
2019-05-23,9.07
2019-05-24,9.25
2019-05-28,9.17
2019-05-29,9.23
2019-05-30,9.07
2019-05-31,8.87
2019-06-03,9.1
2019-06-04,9.36
2019-06-05,9.16
2019-06-06,9.22
2019-06-07,9.31
2019-06-10,9.42
2019-06-11,9.74
2019-06-12,9.1
2019-06-13,9.4
2019-06-14,9.12
2019-06-17,9.21
2019-06-18,9.45
2019-06-19,9.46
2019-06-20,9.73
2019-06-21,9.75
2019-06-24,9.58
2019-06-25,9.76
2019-06-26,10.02
2019-06-27,10.27
2019-06-28,10.6
2019-07-01,10.44
2019-07-02,10.23
2019-07-03,10.32
2019-07-05,10.42
2019-07-08,10.46
2019-07-09,10.48
2019-07-10,10.7
2019-07-11,10.76
2019-07-12,10.67
2019-07-15,10.48
2019-07-16,10.37
2019-07-17,10.21
2019-07-18,10.11
2019-07-19,10.25
2019-07-22,10.47
2019-07-23,10.42
2019-07-24,10.64
2019-07-25,10.7
2019-07-26,10.69
2019-07-29,10.49
2019-07-30,11.01
2019-07-31,10.98
2019-08-01,10.43
2019-08-02,10.31
2019-08-05,9.77
2019-08-06,9.37
2019-08-07,9.05
2019-08-08,9.08
2019-08-09,8.91
2019-08-12,8.56
2019-08-13,8.52
2019-08-14,8.47
2019-08-15,8.24
2019-08-16,8.54
2019-08-19,8.99
2019-08-20,9.14
2019-08-21,9.33
2019-08-22,9.4
2019-08-23,9.05
2019-08-26,9.0
2019-08-27,9.01
2019-08-28,9.45
2019-08-29,9.85
2019-08-30,9.71
2019-09-03,9.46
2019-09-04,9.68
2019-09-05,10.06
2019-09-06,10.05
2019-09-09,10.43
2019-09-10,10.57
2019-09-11,10.65
2019-09-12,10.62
2019-09-13,10.69
2019-09-16,10.86
2019-09-17,10.77
2019-09-18,10.32
2019-09-19,10.25
2019-09-20,10.32
2019-09-23,10.34
2019-09-24,9.97
2019-09-25,10.11
2019-09-26,10.08
2019-09-27,9.87
2019-09-30,9.97
2019-10-01,9.69
2019-10-02,9.49
2019-10-03,9.47
2019-10-04,9.46
2019-10-07,9.51
2019-10-08,9.33
2019-10-09,9.25
2019-10-10,9.39
2019-10-11,9.73
2019-10-14,9.8
2019-10-15,9.71
2019-10-16,9.68
2019-10-17,9.75
2019-10-18,9.68
2019-10-21,9.72
2019-10-22,9.74
2019-10-23,9.94
2019-10-24,9.75
2019-10-25,9.87
2019-10-28,9.89
2019-10-29,10.09
2019-10-30,9.71
2019-10-31,9.64
2019-11-01,9.73
2019-11-04,10.13
2019-11-05,10.08
2019-11-06,9.58
2019-11-07,9.23
2019-11-08,9.0
2019-11-11,8.98
2019-11-12,9.0
2019-11-13,8.76
2019-11-14,8.62
2019-11-15,8.76
2019-11-18,8.52
2019-11-19,8.39
2019-11-20,8.54
2019-11-21,8.67
2019-11-22,8.6
2019-11-25,8.82
2019-11-26,8.51
2019-11-27,8.74
2019-11-29,8.41
2019-12-02,8.39
2019-12-03,8.14
2019-12-04,8.51
2019-12-05,8.5
2019-12-06,8.83
2019-12-09,8.93
2019-12-10,9.22
2019-12-11,9.08
2019-12-12,9.23
2019-12-13,9.23
2019-12-16,9.38
2019-12-17,9.36
2019-12-18,9.63
2019-12-19,9.67
2019-12-20,9.71
2019-12-23,9.87
2019-12-24,9.98
2019-12-26,10.05
2019-12-27,9.74
2019-12-30,9.83
2019-12-31,10.04
2020-01-02,10.06
2020-01-03,10.09
2020-01-06,10.3
2020-01-07,10.3
2020-01-08,10.1
2020-01-09,9.97
2020-01-10,9.76
2020-01-13,9.72
2020-01-14,9.68
2020-01-15,9.4
2020-01-16,9.5
2020-01-17,9.62
2020-01-21,9.37
2020-01-22,9.1
2020-01-23,9.09
2020-01-24,8.83
2020-01-27,8.61
2020-01-28,8.76
2020-01-29,8.53
2020-01-30,8.61
2020-01-31,8.35
2020-02-03,8.27
2020-02-04,8.33
2020-02-05,8.68
2020-02-06,8.3
2020-02-07,8.17
2020-02-10,8.02
2020-02-11,8.4
2020-02-12,8.48
2020-02-13,8.4
2020-02-14,8.47
2020-02-18,8.49
2020-02-19,8.57
2020-02-20,8.88
2020-02-21,8.24
2020-02-24,7.74
2020-02-25,7.47
2020-02-26,7.36
2020-02-27,6.89
2020-02-28,7.05
2020-03-02,7.13
2020-03-03,6.86
2020-03-04,6.88
2020-03-05,6.42
2020-03-06,6.03
2020-03-09,4.45
2020-03-10,3.93
2020-03-11,4.1
2020-03-12,3.7
2020-03-13,4.15
2020-03-16,3.71
2020-03-17,3.78
2020-03-18,2.1
2020-03-19,3.49
2020-03-20,3.63
2020-03-23,3.39
2020-03-24,3.62
2020-03-25,3.54
2020-03-26,3.84
2020-03-27,3.67
2020-03-30,3.61
2020-03-31,3.76
2020-04-01,3.24
2020-04-02,3.59
2020-04-03,3.36
2020-04-06,3.62
2020-04-07,3.68
2020-04-08,3.84
2020-04-09,3.93
2020-04-13,4.07
2020-04-14,4.08
2020-04-15,3.84
2020-04-16,3.71
2020-04-17,3.89
2020-04-20,4.06
2020-04-21,3.82
2020-04-22,3.98
2020-04-23,4.28
2020-04-24,4.25
2020-04-27,4.18
2020-04-28,4.48
2020-04-29,4.92
2020-04-30,4.81
2020-05-01,4.47
2020-05-04,4.37
2020-05-05,4.34
2020-05-06,4.29
2020-05-07,4.48
2020-05-08,4.78
