Date,SBL
2019-06-28,
2019-07-01,287.27301
2019-07-02,292.72699
2019-07-03,294.545013
2019-07-05,
2019-07-08,290.908997
2019-07-09,286.364014
2019-07-10,284.545013
2019-07-11,285.454987
2019-07-12,
2019-07-15,287.27301
2019-07-16,289.091003
2019-07-17,295.454987
2019-07-18,297.27301
2019-07-19,
2019-07-22,294.545013
2019-07-23,296.364014
2019-07-24,297.27301
2019-07-25,294.545013
2019-07-26,
2019-07-29,290.908997
2019-07-30,292.72699
2019-07-31,294.545013
2019-08-01,292.72699
2019-08-02,
2019-08-05,291.817993
2019-08-06,288.182007
2019-08-07,291.817993
2019-08-08,289.091003
2019-08-09,
2019-08-12,289.091003
2019-08-13,287.27301
2019-08-14,287.27301
2019-08-15,288.182007
2019-08-16,
2019-08-19,290.0
2019-08-20,286.364014
2019-08-21,286.364014
2019-08-22,287.27301
2019-08-23,
2019-08-26,285.454987
2019-08-27,289.091003
2019-08-28,285.454987
2019-08-29,285.454987
2019-08-30,
2019-09-03,286.364014
2019-09-04,289.091003
2019-09-05,290.0
2019-09-06,
2019-09-09,284.545013
2019-09-10,285.454987
2019-09-11,287.27301
2019-09-12,287.27301
2019-09-13,
2019-09-16,277.27301
2019-09-17,295.454987
2019-09-18,300.908997
2019-09-19,299.091003
2019-09-20,
2019-09-23,298.182007
2019-09-24,296.364014
2019-09-25,296.364014
2019-09-26,296.364014
2019-09-27,
2019-09-30,298.182007
2019-10-01,303.635986
2019-10-02,300.908997
2019-10-03,305.454987
2019-10-04,
2019-10-07,305.454987
2019-10-08,305.454987
2019-10-09,305.454987
2019-10-10,310.0
2019-10-11,
2019-10-14,306.364014
2019-10-15,307.27301
2019-10-16,294.0
2019-10-17,294.0
2019-10-18,
2019-10-21,291.0
2019-10-22,288.0
2019-10-23,294.0
2019-10-24,296.0
2019-10-25,
2019-10-28,296.0
2019-10-29,296.0
2019-10-30,296.0
2019-10-31,299.0
2019-11-01,
2019-11-04,291.0
2019-11-05,289.0
2019-11-06,289.0
2019-11-07,289.0
2019-11-08,
2019-11-11,294.0
2019-11-12,291.0
2019-11-13,288.0
2019-11-14,289.0
2019-11-15,
2019-11-18,284.0
2019-11-19,283.0
2019-11-20,283.0
2019-11-21,283.0
2019-11-22,
2019-11-25,280.0
2019-11-26,280.0
2019-11-27,281.0
2019-11-29,
2019-12-02,279.0
2019-12-03,280.0
2019-12-04,281.0
2019-12-05,282.0
2019-12-06,
2019-12-09,285.0
2019-12-10,289.0
2019-12-11,289.0
2019-12-12,291.0
2019-12-13,
2019-12-16,288.0
2019-12-17,288.0
2019-12-18,287.0
2019-12-19,286.0
2019-12-20,
2019-12-23,286.0
2019-12-24,289.0
2019-12-26,290.0
2019-12-27,
2019-12-30,282.0
2019-12-31,282.0
2020-01-02,282.0
2020-01-03,
2020-01-06,297.0
2020-01-07,308.0
2020-01-08,301.0
2020-01-09,299.0
2020-01-10,
2020-01-13,315.0
2020-01-14,316.0
2020-01-15,323.0
2020-01-16,326.0
2020-01-17,
2020-01-21,327.0
2020-01-22,325.0
2020-01-23,317.0
2020-01-24,
2020-01-27,311.0
2020-01-28,310.0
2020-01-29,310.0
2020-01-30,312.0
2020-01-31,
2020-02-03,319.0
2020-02-04,315.0
2020-02-05,315.0
2020-02-06,314.0
2020-02-07,
2020-02-10,312.0
2020-02-11,315.0
2020-02-12,314.0
2020-02-13,309.0
2020-02-14,
2020-02-18,322.0
2020-02-19,322.0
2020-02-20,323.0
2020-02-21,
2020-02-24,347.0
2020-02-25,351.0
2020-02-26,365.0
2020-02-27,381.0
2020-02-28,
2020-03-02,336.0
2020-03-03,346.0
2020-03-04,329.0
2020-03-05,328.0
2020-03-06,
2020-03-09,328.0
2020-03-10,302.0
2020-03-11,326.0
2020-03-12,311.0
2020-03-13,
2020-03-16,304.0
2020-03-17,294.0
2020-03-18,291.0
2020-03-19,292.0
2020-03-20,
2020-03-23,289.0
2020-03-24,
2020-03-25,289.0
2020-03-26,289.0
2020-03-27,
2020-03-30,289.0
2020-03-31,289.0
2020-04-01,289.0
2020-04-02,289.0
2020-04-03,
2020-04-06,289.0
2020-04-07,289.0
2020-04-08,289.0
2020-04-09,289.0
2020-04-13,289.0
2020-04-14,289.0
2020-04-15,289.0
2020-04-16,289.0
2020-04-17,
2020-04-20,289.0
2020-04-21,289.0
2020-04-22,289.0
2020-04-23,289.0
2020-04-24,
2020-04-27,289.0
2020-04-28,289.0
2020-04-29,289.0
2020-04-30,289.0
2020-05-01,
2020-05-04,289.0
2020-05-05,289.0
2020-05-06,289.0
2020-05-07,289.0
2020-05-08,
