Date,CIT
2018-11-12,46.400002
2018-11-13,46.650002
2018-11-14,45.799999
2018-11-15,45.93
2018-11-16,45.349998
2018-11-19,44.790001000000004
2018-11-20,44.169998
2018-11-21,44.25
2018-11-23,44.209998999999996
2018-11-26,45.540001000000004
2018-11-27,45.509997999999996
2018-11-28,46.290001000000004
2018-11-29,46.290001000000004
2018-11-30,46.43
2018-12-03,47.049999
2018-12-04,44.779999
2018-12-06,44.619999
2018-12-07,44.279999
2018-12-10,43.369999
2018-12-11,43.049999
2018-12-12,43.41
2018-12-13,42.540001000000004
2018-12-14,41.169998
2018-12-17,39.970001
2018-12-18,39.880001
2018-12-19,38.619999
2018-12-20,38.150002
2018-12-21,36.91
2018-12-24,35.66
2018-12-26,38.040001000000004
2018-12-27,38.099998
2018-12-28,38.080002
2018-12-31,38.27
2019-01-02,38.790001000000004
2019-01-03,38.419998
2019-01-04,39.720001
2019-01-07,40.369999
2019-01-08,41.189999
2019-01-09,42.029999
2019-01-10,41.759997999999996
2019-01-11,42.0
2019-01-14,42.75
2019-01-15,42.650002
2019-01-16,43.549999
2019-01-17,43.759997999999996
2019-01-18,44.389998999999996
2019-01-22,43.549999
2019-01-23,43.349998
2019-01-24,43.439999
2019-01-25,44.25
2019-01-28,44.650002
2019-01-29,45.779999
2019-01-30,46.52
2019-01-31,46.189999
2019-02-01,46.939999
2019-02-04,47.349998
2019-02-05,47.549999
2019-02-06,47.669998
2019-02-07,48.27
2019-02-08,48.0
2019-02-11,48.310001
2019-02-12,49.209998999999996
2019-02-13,50.139998999999996
2019-02-14,50.110001000000004
2019-02-15,50.77
2019-02-19,51.110001000000004
2019-02-20,51.259997999999996
2019-02-21,51.029999
2019-02-22,51.299999
2019-02-25,51.259997999999996
2019-02-26,50.669998
2019-02-27,51.259997999999996
2019-02-28,50.970001
2019-03-01,51.25
2019-03-04,51.07
2019-03-05,50.369999
2019-03-06,49.369999
2019-03-07,48.779999
2019-03-08,48.91
2019-03-11,49.52
2019-03-12,49.27
2019-03-13,50.110001000000004
2019-03-14,50.07
2019-03-15,50.130001
2019-03-18,50.970001
2019-03-19,49.970001
2019-03-20,48.139998999999996
2019-03-21,47.939999
2019-03-22,46.119999
2019-03-25,46.110001000000004
2019-03-26,47.389998999999996
2019-03-27,47.57
2019-03-28,48.009997999999996
2019-03-29,47.970001
2019-04-01,49.130001
2019-04-02,49.0
2019-04-03,48.950001
2019-04-04,49.689999
2019-04-05,49.66
2019-04-08,49.639998999999996
2019-04-09,48.93
2019-04-10,49.41
2019-04-11,49.669998
2019-04-12,50.84
2019-04-15,50.110001000000004
2019-04-16,51.099998
2019-04-17,50.939999
2019-04-18,50.529999
2019-04-22,50.009997999999996
2019-04-23,53.060001
2019-04-24,52.84
2019-04-25,52.490002000000004
2019-04-26,52.93
2019-04-29,53.59
2019-04-30,53.27
2019-05-01,52.619999
2019-05-02,53.0
2019-05-03,53.349998
2019-05-06,53.509997999999996
2019-05-07,52.32
2019-05-08,52.029999
2019-05-09,51.52
2019-05-10,52.009997999999996
2019-05-13,49.720001
2019-05-14,51.009997999999996
2019-05-15,50.650002
2019-05-16,51.439999
2019-05-17,51.16
2019-05-20,50.84
2019-05-21,51.650002
2019-05-22,50.52
2019-05-23,49.389998999999996
2019-05-24,50.189999
2019-05-28,49.470001
2019-05-29,49.599998
2019-05-30,49.119999
2019-05-31,47.540001000000004
2019-06-03,47.77
2019-06-04,49.0
2019-06-05,49.150002
2019-06-06,49.099998
2019-06-07,48.950001
2019-06-10,49.490002000000004
2019-06-11,50.049999
2019-06-12,49.919998
2019-06-13,50.099998
2019-06-14,50.189999
2019-06-17,49.650002
2019-06-18,50.599998
2019-06-19,50.080002
2019-06-20,50.860001000000004
2019-06-21,50.380001
2019-06-24,49.700001
2019-06-25,49.279999
2019-06-26,50.029999
2019-06-27,51.029999
2019-06-28,52.540001000000004
2019-07-01,52.009997999999996
2019-07-02,51.470001
2019-07-03,52.09
2019-07-05,52.220001
2019-07-08,51.459998999999996
2019-07-09,51.740002000000004
2019-07-10,50.610001000000004
2019-07-11,51.18
2019-07-12,51.549999
2019-07-15,50.869999
2019-07-16,50.919998
2019-07-17,50.09
2019-07-18,50.200001
2019-07-19,50.439999
2019-07-22,50.16
2019-07-23,51.09
2019-07-24,51.52
2019-07-25,50.310001
2019-07-26,50.759997999999996
2019-07-29,50.419998
2019-07-30,50.740002000000004
2019-07-31,50.549999
2019-08-01,48.32
2019-08-02,47.84
2019-08-05,45.23
2019-08-06,45.709998999999996
2019-08-07,45.029999
2019-08-08,46.080002
2019-08-09,45.560001
2019-08-12,44.630001
2019-08-13,42.880001
2019-08-14,40.82
2019-08-15,41.419998
2019-08-16,42.41
2019-08-19,42.349998
2019-08-20,41.470001
2019-08-21,41.779999
2019-08-22,42.209998999999996
2019-08-23,41.099998
2019-08-26,41.93
2019-08-27,41.290001000000004
2019-08-28,41.77
2019-08-29,42.970001
2019-08-30,42.59
2019-09-03,41.490002000000004
2019-09-04,41.68
2019-09-05,43.32
2019-09-06,43.080002
2019-09-09,45.18
2019-09-10,46.419998
2019-09-11,46.77
2019-09-12,46.779999
2019-09-13,47.360001000000004
2019-09-16,46.830002
2019-09-17,46.41
2019-09-18,46.830002
2019-09-19,45.700001
2019-09-20,45.68
2019-09-23,45.75
2019-09-24,44.830002
2019-09-25,45.68
2019-09-26,45.23
2019-09-27,45.25
2019-09-30,45.310001
2019-10-01,44.59
2019-10-02,44.349998
2019-10-03,43.630001
2019-10-04,44.0
2019-10-07,43.369999
2019-10-08,42.240002000000004
2019-10-09,42.639998999999996
2019-10-10,42.650002
2019-10-11,43.900002
2019-10-14,44.049999
2019-10-15,44.970001
2019-10-16,44.419998
2019-10-17,44.439999
2019-10-18,44.290001000000004
2019-10-21,45.599998
2019-10-22,43.990002000000004
2019-10-23,44.5
2019-10-24,43.779999
2019-10-25,43.990002000000004
2019-10-28,44.419998
2019-10-29,44.849998
2019-10-30,44.209998999999996
2019-10-31,42.889998999999996
2019-11-01,43.099998
2019-11-04,45.310001
2019-11-05,45.919998
2019-11-06,44.630001
2019-11-07,44.959998999999996
2019-11-08,44.810001
2019-11-11,44.66
2019-11-12,44.470001
2019-11-13,44.400002
2019-11-14,43.970001
2019-11-15,45.060001
2019-11-18,44.509997999999996
2019-11-19,44.66
2019-11-20,44.470001
2019-11-21,44.400002
2019-11-22,45.110001000000004
2019-11-25,45.610001000000004
2019-11-26,45.299999
2019-11-27,45.75
2019-11-29,45.52
2019-12-02,45.25
2019-12-03,43.849998
2019-12-04,43.939999
2019-12-05,44.25
2019-12-06,44.93
2019-12-09,44.970001
2019-12-10,45.5
2019-12-11,45.43
2019-12-12,46.450001
2019-12-13,45.84
2019-12-16,46.41
2019-12-17,47.169998
2019-12-18,46.619999
2019-12-19,46.16
2019-12-20,46.52
2019-12-23,46.139998999999996
2019-12-24,46.150002
2019-12-26,45.990002000000004
2019-12-27,45.490002000000004
2019-12-30,45.599998
2019-12-31,45.630001
2020-01-02,45.990002000000004
2020-01-03,45.290001000000004
2020-01-06,44.860001000000004
2020-01-07,44.5
2020-01-08,44.610001000000004
2020-01-09,44.91
2020-01-10,44.400002
2020-01-13,44.740002000000004
2020-01-14,45.220001
2020-01-15,45.259997999999996
2020-01-16,46.209998999999996
2020-01-17,46.389998999999996
2020-01-21,45.25
2020-01-22,47.07
2020-01-23,46.810001
2020-01-24,46.009997999999996
2020-01-27,44.990002000000004
2020-01-28,48.439999
2020-01-29,46.439999
2020-01-30,46.959998999999996
2020-01-31,45.709998999999996
2020-02-03,46.52
2020-02-04,47.650002
2020-02-05,48.580002
2020-02-06,47.75
2020-02-07,47.080002
2020-02-10,47.060001
2020-02-11,47.59
2020-02-12,47.650002
2020-02-13,47.450001
2020-02-14,47.299999
2020-02-18,46.860001000000004
2020-02-19,47.18
2020-02-20,47.939999
2020-02-21,47.0
2020-02-24,45.549999
2020-02-25,42.939999
2020-02-26,41.939999
2020-02-27,40.16
2020-02-28,39.709998999999996
2020-03-02,40.639998999999996
2020-03-03,37.439999
2020-03-04,38.369999
2020-03-05,35.080002
2020-03-06,32.549999
2020-03-09,24.77
2020-03-10,26.6
2020-03-11,23.68
2020-03-12,20.610001
2020-03-13,22.84
2020-03-16,19.34
2020-03-17,20.0
2020-03-18,15.13
2020-03-19,14.39
2020-03-20,13.95
2020-03-23,13.43
2020-03-24,16.450001
2020-03-25,18.809998999999998
2020-03-26,19.25
2020-03-27,17.780001000000002
2020-03-30,18.129998999999998
2020-03-31,17.26
2020-04-01,14.97
2020-04-02,14.87
2020-04-03,13.8
2020-04-06,16.65
2020-04-07,17.389999
2020-04-08,19.15
2020-04-09,21.82
2020-04-13,21.16
2020-04-14,20.99
2020-04-15,18.85
2020-04-16,18.08
2020-04-17,19.91
2020-04-20,19.719998999999998
2020-04-21,18.190001000000002
2020-04-22,17.440001000000002
2020-04-23,17.09
2020-04-24,17.379998999999998
2020-04-27,18.280001000000002
2020-04-28,19.57
2020-04-29,20.77
2020-04-30,18.98
2020-05-01,17.530001000000002
2020-05-04,16.940001000000002
2020-05-05,16.040001
2020-05-06,14.97
2020-05-07,15.25
2020-05-08,16.52
