Date,CLR
2016-08-01,41.310001
2016-08-02,42.84
2016-08-03,44.880001
2016-08-04,44.419998
2016-08-05,44.689999
2016-08-08,45.73
2016-08-09,45.110001000000004
2016-08-10,44.5
2016-08-11,46.580002
2016-08-12,46.75
2016-08-15,47.540001000000004
2016-08-16,47.060001
2016-08-17,47.470001
2016-08-18,48.669998
2016-08-19,48.720001
2016-08-22,47.84
2016-08-23,49.490002000000004
2016-08-24,48.900002
2016-08-25,48.849998
2016-08-26,49.290001000000004
2016-08-29,49.66
2016-08-30,50.080002
2016-08-31,47.959998999999996
2016-09-01,48.75
2016-09-02,50.290001000000004
2016-09-06,50.41
2016-09-07,50.549999
2016-09-08,51.73
2016-09-09,49.950001
2016-09-12,49.66
2016-09-13,46.810001
2016-09-14,45.91
2016-09-15,46.169998
2016-09-16,45.43
2016-09-19,45.599998
2016-09-20,45.110001000000004
2016-09-21,47.330002
2016-09-22,47.799999
2016-09-23,46.130001
2016-09-26,46.34
2016-09-27,44.290001000000004
2016-09-28,48.130001
2016-09-29,50.990002000000004
2016-09-30,51.959998999999996
2016-10-03,52.98
2016-10-04,51.84
2016-10-05,53.900002
2016-10-06,54.32
2016-10-07,53.389998999999996
2016-10-10,54.139998999999996
2016-10-11,53.139998999999996
2016-10-12,52.57
2016-10-13,52.52
2016-10-14,51.779999
2016-10-17,51.790001000000004
2016-10-18,51.560001
2016-10-19,53.18
2016-10-20,52.98
2016-10-21,52.849998
2016-10-24,51.970001
2016-10-25,51.209998999999996
2016-10-26,50.880001
2016-10-27,50.709998999999996
2016-10-28,50.34
2016-10-31,48.91
2016-11-01,49.02
2016-11-02,47.009997999999996
2016-11-03,46.169998
2016-11-04,45.189999
2016-11-07,46.619999
2016-11-08,45.59
2016-11-09,47.200001
2016-11-10,47.290001000000004
2016-11-11,45.400002
2016-11-14,46.77
2016-11-15,48.880001
2016-11-16,49.25
2016-11-17,49.630001
2016-11-18,51.07
2016-11-21,53.68
2016-11-22,53.540001000000004
2016-11-23,53.369999
2016-11-25,51.830002
2016-11-28,49.32
2016-11-29,47.209998999999996
2016-11-30,58.009997999999996
2016-12-01,57.549999
2016-12-02,57.610001000000004
2016-12-05,57.43
2016-12-06,57.720001
2016-12-07,56.57
2016-12-08,55.639998999999996
2016-12-09,54.32
2016-12-12,52.799999
2016-12-13,53.790001000000004
2016-12-14,52.59
2016-12-15,52.610001000000004
2016-12-16,52.279999
2016-12-19,51.869999
2016-12-20,51.779999
2016-12-21,51.68
2016-12-22,52.599998
2016-12-23,52.580002
2016-12-27,52.630001
2016-12-28,51.720001
2016-12-29,51.400002
2016-12-30,51.540001000000004
2017-01-03,52.200001
2017-01-04,52.950001
2017-01-05,52.639998999999996
2017-01-06,51.490002000000004
2017-01-09,50.02
2017-01-10,49.880001
2017-01-11,51.169998
2017-01-12,51.369999
2017-01-13,51.400002
2017-01-17,51.360001000000004
2017-01-18,51.439999
2017-01-19,50.91
2017-01-20,51.610001000000004
2017-01-23,50.790001000000004
2017-01-24,52.049999
2017-01-25,52.139998999999996
2017-01-26,51.939999
2017-01-27,49.889998999999996
2017-01-30,47.990002000000004
2017-01-31,48.560001
2017-02-01,48.380001
2017-02-02,48.299999
2017-02-03,47.959998999999996
2017-02-06,46.619999
2017-02-07,45.119999
2017-02-08,44.490002000000004
2017-02-09,45.779999
2017-02-10,46.52
2017-02-13,46.43
2017-02-14,46.970001
2017-02-15,46.32
2017-02-16,46.009997999999996
2017-02-17,45.970001
2017-02-21,47.18
2017-02-22,45.540001000000004
2017-02-23,46.220001
2017-02-24,44.639998999999996
2017-02-27,45.389998999999996
2017-02-28,45.200001
2017-03-01,46.290001000000004
2017-03-02,45.290001000000004
2017-03-03,45.73
2017-03-06,45.82
2017-03-07,45.959998999999996
2017-03-08,43.220001
2017-03-09,43.950001
2017-03-10,43.990002000000004
2017-03-13,44.669998
2017-03-14,42.990002000000004
2017-03-15,44.73
2017-03-16,44.560001
2017-03-17,44.84
2017-03-20,45.0
2017-03-21,43.970001
2017-03-22,42.790001000000004
2017-03-23,42.150002
2017-03-24,42.509997999999996
2017-03-27,42.639998999999996
2017-03-28,43.389998999999996
2017-03-29,44.759997999999996
2017-03-30,44.619999
2017-03-31,45.419998
2017-04-03,45.560001
2017-04-04,46.200001
2017-04-05,45.889998999999996
2017-04-06,46.259997999999996
2017-04-07,46.009997999999996
2017-04-10,46.75
2017-04-11,46.959998999999996
2017-04-12,45.84
2017-04-13,44.970001
2017-04-17,45.16
2017-04-18,44.630001
2017-04-19,43.259997999999996
2017-04-20,43.240002000000004
2017-04-21,43.209998999999996
2017-04-24,43.439999
2017-04-25,44.189999
2017-04-26,43.459998999999996
2017-04-27,42.5
2017-04-28,42.41
2017-05-01,41.779999
2017-05-02,41.049999
2017-05-03,42.139998999999996
2017-05-04,40.0
2017-05-05,41.34
2017-05-08,42.110001000000004
2017-05-09,41.540001000000004
2017-05-10,42.130001
2017-05-11,41.98
2017-05-12,42.060001
2017-05-15,42.389998999999996
2017-05-16,42.23
2017-05-17,41.869999
2017-05-18,41.41
2017-05-19,42.630001
2017-05-22,42.169998
2017-05-23,42.009997999999996
2017-05-24,41.830002
2017-05-25,40.110001000000004
2017-05-26,39.610001000000004
2017-05-30,37.970001
2017-05-31,37.599998
2017-06-01,37.849998
2017-06-02,36.07
2017-06-05,36.080002
2017-06-06,36.779999
2017-06-07,35.049999
2017-06-08,33.389998999999996
2017-06-09,35.240002000000004
2017-06-12,35.119999
2017-06-13,36.470001
2017-06-14,34.57
2017-06-15,33.049999
2017-06-16,33.009997999999996
2017-06-19,32.240002000000004
2017-06-20,31.59
2017-06-21,30.389999
2017-06-22,30.41
2017-06-23,31.139999
2017-06-26,30.860001
2017-06-27,30.790001
2017-06-28,30.549999
2017-06-29,31.780001000000002
2017-06-30,32.330002
2017-07-03,32.790001000000004
2017-07-05,31.299999
2017-07-06,30.610001
2017-07-07,30.030001000000002
2017-07-10,30.77
2017-07-11,31.42
2017-07-12,31.370001000000002
2017-07-13,32.27
2017-07-14,32.75
2017-07-17,32.720001
2017-07-18,32.709998999999996
2017-07-19,33.610001000000004
2017-07-20,32.439999
2017-07-21,31.41
2017-07-24,31.530001000000002
2017-07-25,32.869999
2017-07-26,33.119999
2017-07-27,33.759997999999996
2017-07-28,33.52
2017-07-31,33.43
2017-08-01,32.869999
2017-08-02,32.75
2017-08-03,32.189999
2017-08-04,33.650002
2017-08-07,32.860001000000004
2017-08-08,32.439999
2017-08-09,34.310001
2017-08-10,34.490002000000004
2017-08-11,34.540001000000004
2017-08-14,33.32
2017-08-15,33.139998999999996
2017-08-16,32.68
2017-08-17,32.419998
2017-08-18,32.84
2017-08-21,32.459998999999996
2017-08-22,32.959998999999996
2017-08-23,33.490002000000004
2017-08-24,33.419998
2017-08-25,33.630001
2017-08-28,33.049999
2017-08-29,33.009997999999996
2017-08-30,33.099998
2017-08-31,33.919998
2017-09-01,34.330002
2017-09-05,34.790001000000004
2017-09-06,35.490002000000004
2017-09-07,34.709998999999996
2017-09-08,33.75
2017-09-11,34.18
2017-09-12,34.610001000000004
2017-09-13,36.080002
2017-09-14,36.290001000000004
2017-09-15,36.150002
2017-09-18,36.68
2017-09-19,37.029999
2017-09-20,37.810001
2017-09-21,37.66
2017-09-22,37.82
2017-09-25,38.549999
2017-09-26,38.59
2017-09-27,39.439999
2017-09-28,38.849998
2017-09-29,38.610001000000004
2017-10-02,38.59
2017-10-03,38.290001000000004
2017-10-04,37.470001
2017-10-05,37.869999
2017-10-06,36.549999
2017-10-09,37.0
2017-10-10,36.919998
2017-10-11,37.639998999999996
2017-10-12,37.07
2017-10-13,37.200001
2017-10-16,37.419998
2017-10-17,37.310001
2017-10-18,36.549999
2017-10-19,36.77
2017-10-20,37.900002
2017-10-23,37.470001
2017-10-24,37.619999
2017-10-25,37.740002000000004
2017-10-26,38.240002000000004
2017-10-27,39.369999
2017-10-30,40.450001
2017-10-31,40.709998999999996
2017-11-01,41.740002000000004
2017-11-02,41.139998999999996
2017-11-03,42.369999
2017-11-06,43.939999
2017-11-07,43.59
2017-11-08,44.889998999999996
2017-11-09,46.32
2017-11-10,46.689999
2017-11-13,45.830002
2017-11-14,44.57
2017-11-15,44.84
2017-11-16,45.52
2017-11-17,45.919998
2017-11-20,45.25
2017-11-21,45.540001000000004
2017-11-22,46.240002000000004
2017-11-24,46.73
2017-11-27,45.139998999999996
2017-11-28,45.57
2017-11-29,46.049999
2017-11-30,47.330002
2017-12-01,48.470001
2017-12-04,47.810001
2017-12-05,47.41
2017-12-06,46.59
2017-12-07,47.080002
2017-12-08,47.93
2017-12-11,48.07
2017-12-12,48.049999
2017-12-13,47.310001
2017-12-14,47.360001000000004
2017-12-15,47.200001
2017-12-18,48.34
2017-12-19,48.349998
2017-12-20,49.610001000000004
2017-12-21,51.25
2017-12-22,51.900002
2017-12-26,53.41
2017-12-27,53.290001000000004
2017-12-28,52.919998
2017-12-29,52.970001
2018-01-02,54.259997999999996
2018-01-03,54.939999
2018-01-04,55.110001000000004
2018-01-05,55.240002000000004
2018-01-08,55.619999
2018-01-09,55.470001
2018-01-10,56.52
2018-01-11,58.330002
2018-01-12,57.66
2018-01-16,56.93
2018-01-17,57.18
2018-01-18,55.650002
2018-01-19,55.169998
2018-01-22,56.52
2018-01-23,57.040001000000004
2018-01-24,57.439999
2018-01-25,57.07
2018-01-26,57.630001
2018-01-29,56.669998
2018-01-30,54.68
2018-01-31,55.529999
2018-02-01,56.610001000000004
2018-02-02,53.740002000000004
2018-02-05,51.779999
2018-02-06,53.369999
2018-02-07,51.849998
2018-02-08,49.009997999999996
2018-02-09,49.060001
2018-02-12,51.380001
2018-02-13,51.209998999999996
2018-02-14,53.700001
2018-02-15,53.77
2018-02-16,53.330002
2018-02-20,54.73
2018-02-21,52.57
2018-02-22,48.439999
2018-02-23,50.25
2018-02-26,50.32
2018-02-27,49.060001
2018-02-28,47.509997999999996
2018-03-01,48.580002
2018-03-02,49.5
2018-03-05,51.330002
2018-03-06,51.57
2018-03-07,51.07
2018-03-08,51.220001
2018-03-09,51.849998
2018-03-12,52.389998999999996
2018-03-13,51.799999
2018-03-14,52.720001
2018-03-15,52.360001000000004
2018-03-16,53.07
2018-03-19,52.130001
2018-03-20,53.880001
2018-03-21,57.709998999999996
2018-03-22,57.130001
2018-03-23,58.0
2018-03-26,58.900002
2018-03-27,57.259997999999996
2018-03-28,57.310001
2018-03-29,58.950001
2018-04-02,57.700001
2018-04-03,59.02
2018-04-04,58.830002
2018-04-05,60.73
2018-04-06,58.919998
2018-04-09,58.939999
2018-04-10,60.990002000000004
2018-04-11,61.849998
2018-04-12,60.990002000000004
2018-04-13,61.860001000000004
2018-04-16,61.799999
2018-04-17,62.119999
2018-04-18,63.41
2018-04-19,64.040001
2018-04-20,63.830002
2018-04-23,64.949997
2018-04-24,64.339996
2018-04-25,65.370003
2018-04-26,65.839996
2018-04-27,65.16999799999999
2018-04-30,66.059998
2018-05-01,65.720001
2018-05-02,65.910004
2018-05-03,63.98
2018-05-04,64.400002
2018-05-07,64.660004
2018-05-08,66.220001
2018-05-09,68.059998
2018-05-10,68.18
2018-05-11,67.629997
2018-05-14,68.040001
2018-05-15,68.300003
2018-05-16,68.120003
2018-05-17,68.83000200000001
2018-05-18,67.599998
2018-05-21,68.760002
2018-05-22,67.389999
2018-05-23,67.68
2018-05-24,67.040001
2018-05-25,64.730003
2018-05-29,65.400002
2018-05-30,67.93
2018-05-31,67.339996
2018-06-01,68.16999799999999
2018-06-04,64.610001
2018-06-05,64.209999
2018-06-06,63.77
2018-06-07,65.779999
2018-06-08,65.839996
2018-06-11,65.779999
2018-06-12,65.099998
2018-06-13,65.029999
2018-06-14,64.260002
2018-06-15,60.790001000000004
2018-06-18,62.099998
2018-06-19,62.23
2018-06-20,63.779999
2018-06-21,62.849998
2018-06-22,66.199997
2018-06-25,64.019997
2018-06-26,65.209999
2018-06-27,67.18
2018-06-28,66.07
2018-06-29,64.760002
2018-07-02,62.580002
2018-07-03,62.849998
2018-07-05,61.900002
2018-07-06,62.75
2018-07-09,64.08000200000001
2018-07-10,63.98
2018-07-11,62.029999
2018-07-12,61.93
2018-07-13,62.419998
2018-07-16,60.950001
2018-07-17,60.720001
2018-07-18,61.900002
2018-07-19,61.75
2018-07-20,62.439999
2018-07-23,62.200001
2018-07-24,63.84
2018-07-25,61.110001000000004
2018-07-26,61.880001
2018-07-27,60.869999
2018-07-30,63.43
2018-07-31,63.869999
2018-08-01,62.75
2018-08-02,63.619999
2018-08-03,62.700001
2018-08-06,62.75
2018-08-07,62.209998999999996
2018-08-08,63.310001
2018-08-09,63.869999
2018-08-10,64.779999
2018-08-13,63.299999
2018-08-14,64.699997
2018-08-15,61.400002
2018-08-16,62.389998999999996
2018-08-17,63.0
2018-08-20,62.849998
2018-08-21,63.689999
2018-08-22,65.089996
2018-08-23,64.839996
2018-08-24,65.5
2018-08-27,66.0
2018-08-28,65.589996
2018-08-29,66.529999
2018-08-30,66.43
2018-08-31,65.949997
2018-09-04,64.730003
2018-09-05,63.400002
2018-09-06,60.639998999999996
2018-09-07,59.799999
2018-09-10,60.009997999999996
2018-09-11,61.439999
2018-09-12,60.860001000000004
2018-09-13,59.849998
2018-09-14,60.369999
2018-09-17,60.02
2018-09-18,62.169998
2018-09-19,62.810001
2018-09-20,61.75
2018-09-21,62.23
2018-09-24,65.209999
2018-09-25,67.029999
2018-09-26,66.82
2018-09-27,66.980003
2018-09-28,68.279999
2018-10-01,70.41999799999999
2018-10-02,70.43
2018-10-03,71.790001
2018-10-04,69.160004
2018-10-05,67.910004
2018-10-08,65.910004
2018-10-09,65.610001
2018-10-10,61.400002
2018-10-11,59.110001000000004
2018-10-12,60.450001
2018-10-15,61.73
2018-10-16,62.450001
2018-10-17,60.93
2018-10-18,59.119999
2018-10-19,59.130001
2018-10-22,57.68
2018-10-23,55.669998
2018-10-24,53.290001000000004
2018-10-25,54.150002
2018-10-26,53.540001000000004
2018-10-29,50.369999
2018-10-30,52.709998999999996
2018-10-31,52.68
2018-11-01,52.400002
2018-11-02,49.93
2018-11-05,50.34
2018-11-06,50.52
2018-11-07,52.259997999999996
2018-11-08,50.040001000000004
2018-11-09,50.73
2018-11-12,48.41
2018-11-13,46.459998999999996
2018-11-14,46.349998
2018-11-15,48.0
2018-11-16,48.009997999999996
2018-11-19,47.220001
2018-11-20,44.549999
2018-11-21,46.400002
2018-11-23,44.68
2018-11-26,45.299999
2018-11-27,44.73
2018-11-28,45.169998
2018-11-29,46.360001000000004
2018-11-30,45.720001
2018-12-03,49.189999
2018-12-04,47.650002
2018-12-06,46.110001000000004
2018-12-07,47.23
2018-12-10,45.619999
2018-12-11,45.639998999999996
2018-12-12,46.860001000000004
2018-12-13,46.91
2018-12-14,45.77
2018-12-17,44.740002000000004
2018-12-18,41.330002
2018-12-19,40.889998999999996
2018-12-20,38.860001000000004
2018-12-21,38.380001
2018-12-24,36.200001
2018-12-26,39.52
2018-12-27,39.990002000000004
2018-12-28,39.790001000000004
2018-12-31,40.189999
2019-01-02,41.959998999999996
2019-01-03,42.27
2019-01-04,45.16
2019-01-07,45.779999
2019-01-08,46.900002
2019-01-09,47.200001
2019-01-10,47.07
2019-01-11,46.41
2019-01-14,46.349998
2019-01-15,46.849998
2019-01-16,46.950001
2019-01-17,47.5
2019-01-18,47.59
2019-01-22,45.619999
2019-01-23,45.310001
2019-01-24,46.34
2019-01-25,47.259997999999996
2019-01-28,47.07
2019-01-29,45.610001000000004
2019-01-30,47.209998999999996
2019-01-31,46.169998
2019-02-01,46.16
2019-02-04,47.139998999999996
2019-02-05,46.860001000000004
2019-02-06,46.59
2019-02-07,44.470001
2019-02-08,44.130001
2019-02-11,44.23
2019-02-12,44.799999
2019-02-13,46.139998999999996
2019-02-14,45.16
2019-02-15,46.93
2019-02-19,44.41
2019-02-20,45.0
2019-02-21,44.040001000000004
2019-02-22,44.779999
2019-02-25,44.0
2019-02-26,43.84
2019-02-27,45.200001
2019-02-28,44.610001000000004
2019-03-01,45.23
2019-03-04,45.240002000000004
2019-03-05,43.830002
2019-03-06,42.610001000000004
2019-03-07,41.630001
2019-03-08,39.900002
2019-03-11,39.939999
2019-03-12,40.919998
2019-03-13,42.32
2019-03-14,42.25
2019-03-15,42.040001000000004
2019-03-18,42.459998999999996
2019-03-19,41.82
2019-03-20,43.93
2019-03-21,44.23
2019-03-22,42.380001
2019-03-25,42.82
2019-03-26,43.169998
2019-03-27,43.740002000000004
2019-03-28,44.790001000000004
2019-03-29,44.77
2019-04-01,46.650002
2019-04-02,46.09
2019-04-03,44.959998999999996
2019-04-04,45.23
2019-04-05,47.220001
2019-04-08,47.0
2019-04-09,46.57
2019-04-10,46.880001
2019-04-11,46.970001
2019-04-12,49.080002
2019-04-15,48.880001
2019-04-16,48.889998999999996
2019-04-17,49.380001
2019-04-18,49.849998
2019-04-22,51.82
2019-04-23,51.400002
2019-04-24,50.0
2019-04-25,48.900002
2019-04-26,47.790001000000004
2019-04-29,48.049999
2019-04-30,45.990002000000004
2019-05-01,44.099998
2019-05-02,42.380001
2019-05-03,42.990002000000004
2019-05-06,42.509997999999996
2019-05-07,41.740002000000004
2019-05-08,42.5
2019-05-09,42.029999
2019-05-10,41.919998
2019-05-13,41.110001000000004
2019-05-14,42.0
2019-05-15,42.02
2019-05-16,42.439999
2019-05-17,41.459998999999996
2019-05-20,41.650002
2019-05-21,43.16
2019-05-22,42.049999
2019-05-23,38.619999
2019-05-24,38.470001
2019-05-28,37.919998
2019-05-29,37.689999
2019-05-30,36.080002
2019-05-31,35.0
2019-06-03,35.009997999999996
2019-06-04,40.23
2019-06-05,38.490002000000004
2019-06-06,38.849998
2019-06-07,38.919998
2019-06-10,38.810001
2019-06-11,38.400002
2019-06-12,36.68
2019-06-13,37.5
2019-06-14,36.720001
2019-06-17,37.75
2019-06-18,39.59
2019-06-19,39.259997999999996
2019-06-20,41.240002000000004
2019-06-21,40.889998999999996
2019-06-24,39.860001000000004
2019-06-25,39.720001
2019-06-26,42.369999
2019-06-27,42.259997999999996
2019-06-28,42.09
2019-07-01,42.43
2019-07-02,41.080002
2019-07-03,40.790001000000004
2019-07-05,41.049999
2019-07-08,40.990002000000004
2019-07-09,41.209998999999996
2019-07-10,42.32
2019-07-11,40.990002000000004
2019-07-12,40.990002000000004
2019-07-15,38.669998
2019-07-16,37.529999
2019-07-17,36.200001
2019-07-18,36.459998999999996
2019-07-19,36.259997999999996
2019-07-22,36.25
2019-07-23,36.830002
2019-07-24,36.77
2019-07-25,35.93
2019-07-26,35.419998
2019-07-29,35.080002
2019-07-30,37.049999
2019-07-31,37.169998
2019-08-01,34.27
2019-08-02,33.630001
2019-08-05,31.540001
2019-08-06,31.459999
2019-08-07,30.700001
2019-08-08,31.73
2019-08-09,31.32
2019-08-12,30.059998999999998
2019-08-13,30.860001
2019-08-14,28.940001000000002
2019-08-15,28.860001
2019-08-16,29.77
2019-08-19,31.190001000000002
2019-08-20,30.59
2019-08-21,30.709999
2019-08-22,30.08
2019-08-23,28.76
2019-08-26,28.309998999999998
2019-08-27,28.549999
2019-08-28,29.68
2019-08-29,30.07
2019-08-30,29.200001
2019-09-03,28.08
2019-09-04,29.309998999999998
2019-09-05,30.17
2019-09-06,30.309998999999998
2019-09-09,32.02
2019-09-10,32.549999
2019-09-11,33.130001
2019-09-12,31.950001
2019-09-13,32.139998999999996
2019-09-16,39.16
2019-09-17,34.689999
2019-09-18,34.27
2019-09-19,33.639998999999996
2019-09-20,34.119999
2019-09-23,34.049999
2019-09-24,31.809998999999998
2019-09-25,31.879998999999998
2019-09-26,30.9
2019-09-27,30.58
2019-09-30,30.790001
2019-10-01,30.0
2019-10-02,29.280001000000002
2019-10-03,29.73
2019-10-04,28.85
2019-10-07,28.549999
2019-10-08,27.299999
2019-10-09,27.98
2019-10-10,27.76
2019-10-11,28.459999
2019-10-14,28.219998999999998
2019-10-15,28.25
2019-10-16,27.950001
2019-10-17,28.290001
2019-10-18,27.559998999999998
2019-10-21,28.030001000000002
2019-10-22,28.709999
2019-10-23,29.5
2019-10-24,28.959999
2019-10-25,29.26
2019-10-28,28.75
2019-10-29,29.35
2019-10-30,28.57
2019-10-31,29.469998999999998
2019-11-01,30.1
2019-11-04,31.450001
2019-11-05,31.93
2019-11-06,31.309998999999998
2019-11-07,33.0
2019-11-08,32.720001
2019-11-11,31.74
2019-11-12,31.469998999999998
2019-11-13,30.540001
2019-11-14,30.709999
2019-11-15,31.450001
2019-11-18,30.280001000000002
2019-11-19,29.610001
2019-11-20,30.92
2019-11-21,31.780001000000002
2019-11-22,31.549999
2019-11-25,32.59
2019-11-26,31.959999
2019-11-27,31.799999
2019-11-29,30.879998999999998
2019-12-02,31.219998999999998
2019-12-03,30.940001000000002
2019-12-04,31.74
2019-12-05,31.110001
2019-12-06,32.639998999999996
2019-12-09,33.169998
2019-12-10,33.049999
2019-12-11,33.299999
2019-12-12,34.310001
2019-12-13,33.380001
2019-12-16,33.540001000000004
2019-12-17,33.959998999999996
2019-12-18,34.18
2019-12-19,33.919998
2019-12-20,33.720001
2019-12-23,34.220001
2019-12-24,34.549999
2019-12-26,34.380001
2019-12-27,33.939999
2019-12-30,33.84
2019-12-31,34.299999
2020-01-02,34.150002
2020-01-03,35.34
2020-01-06,36.02
2020-01-07,35.709998999999996
2020-01-08,34.18
2020-01-09,34.009997999999996
2020-01-10,33.34
2020-01-13,33.400002
2020-01-14,34.290001000000004
2020-01-15,34.330002
2020-01-16,33.380001
2020-01-17,32.66
2020-01-21,31.34
2020-01-22,30.4
2020-01-23,30.540001
2020-01-24,29.459999
2020-01-27,28.67
2020-01-28,29.209999
2020-01-29,28.709999
2020-01-30,28.209999
2020-01-31,27.219998999999998
2020-02-03,26.66
2020-02-04,26.540001
2020-02-05,28.4
2020-02-06,27.34
2020-02-07,26.860001
2020-02-10,25.65
2020-02-11,25.9
2020-02-12,26.549999
2020-02-13,26.790001
2020-02-14,26.200001
2020-02-18,26.02
2020-02-19,26.07
2020-02-20,25.75
2020-02-21,25.299999
2020-02-24,23.42
2020-02-25,21.9
2020-02-26,20.780001000000002
2020-02-27,17.459999
2020-02-28,18.950001
2020-03-02,18.09
2020-03-03,17.43
2020-03-04,17.780001000000002
2020-03-05,17.49
2020-03-06,14.85
2020-03-09,7.05
2020-03-10,9.39
2020-03-11,8.78
2020-03-12,7.94
2020-03-13,9.82
2020-03-16,8.97
2020-03-17,8.29
2020-03-18,7.88
2020-03-19,9.12
2020-03-20,9.46
2020-03-23,9.03
2020-03-24,10.3
2020-03-25,10.23
2020-03-26,9.95
2020-03-27,8.52
2020-03-30,7.71
2020-03-31,7.64
2020-04-01,7.47
2020-04-02,8.34
2020-04-03,9.08
2020-04-06,9.49
2020-04-07,10.45
2020-04-08,12.37
2020-04-09,12.19
2020-04-13,12.36
2020-04-14,11.43
2020-04-15,10.49
2020-04-16,9.84
2020-04-17,11.22
2020-04-20,10.72
2020-04-21,11.02
2020-04-22,12.41
2020-04-23,13.23
2020-04-24,12.59
2020-04-27,12.83
2020-04-28,13.44
2020-04-29,15.85
2020-04-30,16.389999
2020-05-01,14.21
2020-05-04,14.3
2020-05-05,13.66
2020-05-06,13.61
2020-05-07,13.6
2020-05-08,15.09
