Date,HTH
2018-09-12,20.1
2018-09-13,20.24
2018-09-14,20.4
2018-09-17,20.09
2018-09-18,20.209999
2018-09-19,20.52
2018-09-20,20.99
2018-09-21,21.059998999999998
2018-09-24,20.57
2018-09-25,20.68
2018-09-26,20.139999
2018-09-27,20.1
2018-09-28,20.17
2018-10-01,20.040001
2018-10-02,19.9
2018-10-03,20.51
2018-10-04,20.290001
2018-10-05,20.18
2018-10-08,20.379998999999998
2018-10-09,20.25
2018-10-10,19.99
2018-10-11,19.559998999999998
2018-10-12,19.26
2018-10-15,19.450001
2018-10-16,19.52
2018-10-17,19.549999
2018-10-18,19.01
2018-10-19,18.629998999999998
2018-10-22,17.92
2018-10-23,17.93
2018-10-24,17.190001000000002
2018-10-25,17.68
2018-10-26,18.83
2018-10-29,19.51
2018-10-30,19.879998999999998
2018-10-31,19.9
2018-11-01,19.959999
2018-11-02,19.99
2018-11-05,20.18
2018-11-06,20.16
2018-11-07,20.18
2018-11-08,20.35
2018-11-09,19.889999
2018-11-12,19.66
2018-11-13,19.91
2018-11-14,19.040001
2018-11-15,19.379998999999998
2018-11-16,19.23
2018-11-19,19.24
2018-11-20,19.08
2018-11-21,19.17
2018-11-23,19.18
2018-11-26,19.6
2018-11-27,19.379998999999998
2018-11-28,19.58
2018-11-29,19.370001000000002
2018-11-30,19.540001
2018-12-03,19.540001
2018-12-04,18.219998999999998
2018-12-06,18.139999
2018-12-07,18.09
2018-12-10,17.809998999999998
2018-12-11,17.66
2018-12-12,18.110001
2018-12-13,17.879998999999998
2018-12-14,17.799999
2018-12-17,17.809998999999998
2018-12-18,17.51
2018-12-19,16.940001000000002
2018-12-20,16.98
2018-12-21,16.809998999999998
2018-12-24,16.6
2018-12-26,17.4
2018-12-27,17.42
2018-12-28,17.709999
2018-12-31,17.83
2019-01-02,18.16
2019-01-03,18.02
2019-01-04,18.73
2019-01-07,18.690001000000002
2019-01-08,19.129998999999998
2019-01-09,19.200001
2019-01-10,19.01
2019-01-11,18.75
2019-01-14,18.610001
2019-01-15,18.32
2019-01-16,18.860001
2019-01-17,19.469998999999998
2019-01-18,19.85
2019-01-22,19.459999
2019-01-23,19.4
2019-01-24,19.370001000000002
2019-01-25,18.709999
2019-01-28,18.629998999999998
2019-01-29,18.65
2019-01-30,18.549999
2019-01-31,18.41
2019-02-01,18.530001000000002
2019-02-04,18.67
2019-02-05,18.66
2019-02-06,18.68
2019-02-07,18.700001
2019-02-08,18.34
2019-02-11,18.41
2019-02-12,18.66
2019-02-13,18.83
2019-02-14,18.690001000000002
2019-02-15,18.93
2019-02-19,19.299999
2019-02-20,19.58
2019-02-21,19.610001
2019-02-22,19.93
2019-02-25,19.85
2019-02-26,19.370001000000002
2019-02-27,19.370001000000002
2019-02-28,19.219998999999998
2019-03-01,19.35
2019-03-04,19.23
2019-03-05,18.91
2019-03-06,18.280001000000002
2019-03-07,17.610001
2019-03-08,17.700001
2019-03-11,17.719998999999998
2019-03-12,17.49
2019-03-13,17.67
2019-03-14,17.629998999999998
2019-03-15,17.780001000000002
2019-03-18,18.049999
2019-03-19,17.549999
2019-03-20,17.15
2019-03-21,17.16
2019-03-22,17.09
2019-03-25,17.290001
2019-03-26,17.690001000000002
2019-03-27,18.030001000000002
2019-03-28,18.5
2019-03-29,18.25
2019-04-01,18.629998999999998
2019-04-02,18.5
2019-04-03,18.6
2019-04-04,18.85
2019-04-05,19.02
2019-04-08,18.85
2019-04-09,18.4
2019-04-10,19.200001
2019-04-11,19.25
2019-04-12,19.809998999999998
2019-04-15,19.91
2019-04-16,20.309998999999998
2019-04-17,20.43
2019-04-18,20.120001000000002
2019-04-22,19.719998999999998
2019-04-23,20.190001000000002
2019-04-24,20.059998999999998
2019-04-25,19.9
2019-04-26,20.76
2019-04-29,20.799999
2019-04-30,21.030001000000002
2019-05-01,20.68
2019-05-02,21.08
2019-05-03,21.139999
2019-05-06,21.35
2019-05-07,21.08
2019-05-08,20.83
2019-05-09,20.889999
2019-05-10,20.889999
2019-05-13,20.1
2019-05-14,20.450001
2019-05-15,20.16
2019-05-16,20.4
2019-05-17,20.209999
2019-05-20,20.41
2019-05-21,20.52
2019-05-22,20.09
2019-05-23,19.85
2019-05-24,20.18
2019-05-28,20.110001
2019-05-29,20.24
2019-05-30,20.129998999999998
2019-05-31,20.129998999999998
2019-06-03,20.280001000000002
2019-06-04,20.940001000000002
2019-06-05,21.030001000000002
2019-06-06,20.549999
2019-06-07,20.379998999999998
2019-06-10,20.42
2019-06-11,20.370001000000002
2019-06-12,20.09
2019-06-13,20.08
2019-06-14,20.120001000000002
2019-06-17,19.85
2019-06-18,20.32
2019-06-19,20.309998999999998
2019-06-20,20.33
2019-06-21,20.219998999999998
2019-06-24,19.93
2019-06-25,19.799999
2019-06-26,20.02
2019-06-27,20.780001000000002
2019-06-28,21.27
2019-07-01,21.35
2019-07-02,21.1
2019-07-03,21.360001
2019-07-05,21.719998999999998
2019-07-08,21.690001000000002
2019-07-09,21.82
2019-07-10,21.780001000000002
2019-07-11,21.68
2019-07-12,21.74
2019-07-15,21.370001000000002
2019-07-16,21.540001
2019-07-17,21.57
2019-07-18,21.74
2019-07-19,21.629998999999998
2019-07-22,21.34
2019-07-23,21.58
2019-07-24,22.5
2019-07-25,22.49
2019-07-26,22.5
2019-07-29,22.530001000000002
2019-07-30,23.030001000000002
2019-07-31,22.68
2019-08-01,22.309998999999998
2019-08-02,22.540001
2019-08-05,22.209999
2019-08-06,22.32
2019-08-07,22.51
2019-08-08,22.48
2019-08-09,22.370001000000002
2019-08-12,22.1
2019-08-13,22.26
2019-08-14,22.059998999999998
2019-08-15,22.17
2019-08-16,22.66
2019-08-19,23.200001
2019-08-20,23.049999
2019-08-21,23.299999
2019-08-22,23.379998999999998
2019-08-23,22.85
2019-08-26,23.030001000000002
2019-08-27,22.48
2019-08-28,22.76
2019-08-29,23.290001
2019-08-30,23.75
2019-09-03,23.360001
2019-09-04,23.34
2019-09-05,23.9
2019-09-06,23.76
2019-09-09,24.32
2019-09-10,24.42
2019-09-11,24.879998999999998
2019-09-12,25.200001
2019-09-13,25.01
2019-09-16,24.93
2019-09-17,24.51
2019-09-18,24.719998999999998
2019-09-19,24.629998999999998
2019-09-20,24.700001
2019-09-23,24.620001000000002
2019-09-24,24.389999
2019-09-25,24.73
2019-09-26,24.24
2019-09-27,24.25
2019-09-30,23.889999
2019-10-01,23.459999
2019-10-02,23.450001
2019-10-03,23.459999
2019-10-04,23.67
2019-10-07,23.6
2019-10-08,23.52
2019-10-09,23.6
2019-10-10,23.75
2019-10-11,23.67
2019-10-14,23.790001
2019-10-15,23.74
2019-10-16,23.82
2019-10-17,23.73
2019-10-18,23.700001
2019-10-21,23.92
2019-10-22,23.969998999999998
2019-10-23,24.0
2019-10-24,23.58
2019-10-25,23.549999
2019-10-28,23.77
2019-10-29,24.25
2019-10-30,23.719998999999998
2019-10-31,23.360001
2019-11-01,24.450001
2019-11-04,25.200001
2019-11-05,25.129998999999998
2019-11-06,25.07
2019-11-07,25.190001000000002
2019-11-08,25.48
2019-11-11,25.299999
2019-11-12,25.58
2019-11-13,25.219998999999998
2019-11-14,24.9
2019-11-15,24.59
2019-11-18,24.299999
2019-11-19,24.139999
2019-11-20,23.85
2019-11-21,23.4
2019-11-22,23.639999
2019-11-25,24.16
2019-11-26,24.16
2019-11-27,24.549999
2019-11-29,24.629998999999998
2019-12-02,24.290001
2019-12-03,23.940001000000002
2019-12-04,24.360001
2019-12-05,24.549999
2019-12-06,24.809998999999998
2019-12-09,25.139999
2019-12-10,25.07
2019-12-11,25.08
2019-12-12,25.620001000000002
2019-12-13,25.690001000000002
2019-12-16,25.51
2019-12-17,25.74
2019-12-18,25.549999
2019-12-19,25.370001000000002
2019-12-20,25.15
2019-12-23,24.530001000000002
2019-12-24,24.83
2019-12-26,24.75
2019-12-27,24.639999
2019-12-30,25.02
2019-12-31,24.93
2020-01-02,24.84
2020-01-03,25.15
2020-01-06,24.940001000000002
2020-01-07,24.629998999999998
2020-01-08,24.879998999999998
2020-01-09,24.83
2020-01-10,24.5
2020-01-13,24.65
2020-01-14,24.52
2020-01-15,24.120001000000002
2020-01-16,24.540001
2020-01-17,24.34
2020-01-21,24.07
2020-01-22,23.82
2020-01-23,23.790001
2020-01-24,24.059998999999998
2020-01-27,23.879998999999998
2020-01-28,24.07
2020-01-29,24.1
2020-01-30,24.65
2020-01-31,22.639999
2020-02-03,22.77
2020-02-04,23.0
2020-02-05,23.110001
2020-02-06,23.08
2020-02-07,22.799999
2020-02-10,22.389999
2020-02-11,22.57
2020-02-12,22.469998999999998
2020-02-13,22.42
2020-02-14,22.24
2020-02-18,22.07
2020-02-19,22.1
2020-02-20,22.129998999999998
2020-02-21,22.200001
2020-02-24,22.0
2020-02-25,21.370001000000002
2020-02-26,21.17
2020-02-27,20.860001
2020-02-28,20.83
2020-03-02,21.77
2020-03-03,21.75
2020-03-04,22.32
2020-03-05,22.120001000000002
2020-03-06,22.01
2020-03-09,20.01
2020-03-10,20.389999
2020-03-11,19.07
2020-03-12,17.5
2020-03-13,18.65
2020-03-16,16.190001000000002
2020-03-17,16.1
2020-03-18,11.83
2020-03-19,13.14
2020-03-20,13.32
2020-03-23,13.98
2020-03-24,15.42
2020-03-25,14.78
2020-03-26,15.62
2020-03-27,14.62
2020-03-30,14.69
2020-03-31,15.12
2020-04-01,14.12
2020-04-02,14.59
2020-04-03,13.5
2020-04-06,14.85
2020-04-07,15.05
2020-04-08,15.76
2020-04-09,17.32
2020-04-13,16.629998999999998
2020-04-14,16.440001000000002
2020-04-15,15.61
2020-04-16,14.99
2020-04-17,16.41
2020-04-20,16.02
2020-04-21,15.82
2020-04-22,15.91
2020-04-23,16.16
2020-04-24,16.43
2020-04-27,17.76
2020-04-28,18.540001
2020-04-29,19.99
2020-04-30,19.299999
2020-05-01,17.799999
2020-05-04,18.01
2020-05-05,17.27
2020-05-06,16.280001000000002
2020-05-07,16.09
2020-05-08,16.92
