Date,HII
2020-02-03,261.350006
2020-02-04,265.059998
2020-02-05,269.559998
2020-02-06,268.179993
2020-02-07,269.140015
2020-02-10,268.920013
2020-02-11,268.070007
2020-02-12,270.079987
2020-02-13,250.36000099999998
2020-02-14,246.210007
2020-02-18,237.5
2020-02-19,235.69999700000002
2020-02-20,237.419998
2020-02-21,236.020004
2020-02-24,234.83999599999999
2020-02-25,222.830002
2020-02-26,219.75999500000003
2020-02-27,215.25
2020-02-28,205.529999
2020-03-02,209.639999
2020-03-03,207.600006
2020-03-04,219.539993
2020-03-05,209.690002
2020-03-06,204.28999299999998
2020-03-09,194.850006
2020-03-10,209.399994
2020-03-11,197.919998
2020-03-12,176.66000400000001
2020-03-13,178.619995
2020-03-16,156.669998
2020-03-17,161.100006
2020-03-18,172.360001
2020-03-19,169.470001
2020-03-20,159.320007
2020-03-23,153.970001
2020-03-24,165.380005
2020-03-25,177.440002
2020-03-26,195.28999299999998
2020-03-27,185.58999599999999
2020-03-30,189.53999299999998
2020-03-31,182.21000700000002
2020-04-01,173.139999
2020-04-02,180.639999
2020-04-03,181.03999299999998
2020-04-06,193.71000700000002
2020-04-07,191.740005
2020-04-08,195.440002
2020-04-09,192.389999
2020-04-13,194.58999599999999
2020-04-14,197.020004
2020-04-15,190.979996
2020-04-16,192.479996
2020-04-17,195.96000700000002
2020-04-20,192.259995
2020-04-21,184.449997
2020-04-22,186.229996
2020-04-23,186.770004
2020-04-24,184.5
2020-04-27,188.259995
2020-04-28,191.270004
2020-04-29,195.550003
2020-04-30,191.41000400000001
2020-05-01,185.669998
2020-05-04,179.979996
2020-05-05,182.669998
2020-05-06,178.649994
2020-05-07,173.309998
2020-05-08,180.580002
