Date,BIP
2011-09-02,15.690476
2011-09-06,15.535714000000002
2011-09-07,15.916667000000002
2011-09-08,15.797619000000001
2011-09-09,15.559524
2011-09-12,15.345238
2011-09-13,15.702380999999999
2011-09-14,15.964285999999998
2011-09-15,16.107143
2011-09-16,16.202381
2011-09-19,16.208334
2011-09-20,16.416666
2011-09-21,16.029761999999998
2011-09-22,15.178572
2011-09-23,15.267857999999999
2011-09-26,14.970238
2011-09-27,15.148809
2011-09-28,14.476191
2011-09-29,14.690476
2011-09-30,14.488095000000001
2011-10-03,13.696428
2011-10-04,13.690476
2011-10-05,14.071428
2011-10-06,14.523809
2011-10-07,14.511904999999999
2011-10-10,14.744047
2011-10-11,14.708332999999998
2011-10-12,14.940476
2011-10-13,14.797619000000001
2011-10-14,14.946428
2011-10-17,15.035714000000002
2011-10-18,15.166667000000002
2011-10-19,15.0
2011-10-20,15.089285999999998
2011-10-21,15.119047
2011-10-24,15.035714000000002
2011-10-25,14.934524
2011-10-26,14.946428
2011-10-27,14.964285999999998
2011-10-28,15.041667000000002
2011-10-31,14.934524
2011-11-01,14.886904999999999
2011-11-02,14.922619000000001
2011-11-03,15.107142000000001
2011-11-04,15.214285999999998
2011-11-07,15.291667000000002
2011-11-08,15.351191
2011-11-09,15.333332999999998
2011-11-10,15.410714000000002
2011-11-11,15.678572
2011-11-14,15.648809
2011-11-15,15.595238
2011-11-16,15.339285999999998
2011-11-17,15.279762
2011-11-18,15.202380999999999
2011-11-21,15.071428
2011-11-22,15.083332999999998
2011-11-23,14.946428
2011-11-25,15.107142000000001
2011-11-28,15.178572
2011-11-29,15.023809
2011-11-30,15.267857999999999
2011-12-01,15.273809
2011-12-02,15.369047
2011-12-05,15.613095000000001
2011-12-06,15.571428
2011-12-07,15.470238
2011-12-08,15.440476
2011-12-09,15.458332999999998
2011-12-12,15.476191
2011-12-13,15.505953
2011-12-14,15.214285999999998
2011-12-15,15.476191
2011-12-16,15.470238
2011-12-19,15.464285999999998
2011-12-20,15.595238
2011-12-21,15.696428
2011-12-22,15.821428
2011-12-23,15.922619000000001
2011-12-27,16.583334
2011-12-28,16.446428
2011-12-29,16.535715
2011-12-30,16.488094
2012-01-03,16.654761999999998
2012-01-04,17.011906
2012-01-05,16.958334
2012-01-06,17.047619
2012-01-09,17.279761999999998
2012-01-10,17.065475
2012-01-11,17.047619
2012-01-12,17.011906
2012-01-13,17.029761999999998
