Date,NXPI
2019-10-21,109.980003
2019-10-22,107.779999
2019-10-23,103.209999
2019-10-24,106.07
2019-10-25,105.860001
2019-10-28,108.650002
2019-10-29,114.410004
2019-10-30,114.809998
2019-10-31,113.68
2019-11-01,118.0
2019-11-04,117.879997
2019-11-05,118.660004
2019-11-06,116.470001
2019-11-07,117.400002
2019-11-08,117.620003
2019-11-11,118.260002
2019-11-12,118.940002
2019-11-13,118.769997
2019-11-14,117.989998
2019-11-15,117.480003
2019-11-18,115.91999799999999
2019-11-19,114.010002
2019-11-20,114.739998
2019-11-21,114.260002
2019-11-22,115.220001
2019-11-25,117.08000200000001
2019-11-26,116.629997
2019-11-27,117.410004
2019-11-29,115.58000200000001
2019-12-02,114.760002
2019-12-03,114.610001
2019-12-04,116.279999
2019-12-05,117.110001
2019-12-06,118.66999799999999
2019-12-09,117.849998
2019-12-10,119.099998
2019-12-11,121.400002
2019-12-12,123.980003
2019-12-13,123.879997
2019-12-16,124.300003
2019-12-17,125.93
2019-12-18,125.790001
2019-12-19,125.949997
2019-12-20,127.690002
2019-12-23,128.029999
2019-12-24,129.199997
2019-12-26,128.679993
2019-12-27,128.190002
2019-12-30,127.550003
2019-12-31,127.260002
2020-01-02,128.53999299999998
2020-01-03,127.300003
2020-01-06,126.400002
2020-01-07,128.03999299999998
2020-01-08,128.360001
2020-01-09,129.179993
2020-01-10,129.639999
2020-01-13,131.979996
2020-01-14,132.71000700000002
2020-01-15,132.5
2020-01-16,134.179993
2020-01-17,133.83999599999999
2020-01-21,133.96000700000002
2020-01-22,134.639999
2020-01-23,136.41000400000001
2020-01-24,135.279999
2020-01-27,130.449997
2020-01-28,132.679993
2020-01-29,132.66000400000001
2020-01-30,131.619995
2020-01-31,126.860001
2020-02-03,125.699997
2020-02-04,130.509995
2020-02-05,134.229996
2020-02-06,135.33999599999999
2020-02-07,132.259995
2020-02-10,133.190002
2020-02-11,135.520004
2020-02-12,137.830002
2020-02-13,138.690002
2020-02-14,137.080002
2020-02-18,133.869995
2020-02-19,134.949997
2020-02-20,134.800003
2020-02-21,130.5
2020-02-24,124.040001
2020-02-25,120.82
2020-02-26,119.470001
2020-02-27,114.639999
2020-02-28,113.690002
2020-03-02,120.08000200000001
2020-03-03,116.559998
2020-03-04,121.269997
2020-03-05,115.269997
2020-03-06,111.690002
2020-03-09,101.970001
2020-03-10,106.849998
2020-03-11,100.519997
2020-03-12,91.970001
2020-03-13,95.540001
2020-03-16,80.32
2020-03-17,80.08000200000001
2020-03-18,64.559998
2020-03-19,76.120003
2020-03-20,73.58000200000001
2020-03-23,77.269997
2020-03-24,85.730003
2020-03-25,84.860001
2020-03-26,89.720001
2020-03-27,81.300003
2020-03-30,84.93
2020-03-31,82.93
2020-04-01,74.730003
2020-04-02,77.779999
2020-04-03,75.75
2020-04-06,86.940002
2020-04-07,84.279999
2020-04-08,91.58000200000001
2020-04-09,89.970001
2020-04-13,89.110001
2020-04-14,92.279999
2020-04-15,87.139999
2020-04-16,89.010002
2020-04-17,90.16999799999999
2020-04-20,86.699997
2020-04-21,81.059998
2020-04-22,89.059998
2020-04-23,88.08000200000001
2020-04-24,94.43
2020-04-27,97.129997
2020-04-28,98.339996
2020-04-29,106.769997
2020-04-30,99.57
2020-05-01,95.5
2020-05-04,96.559998
2020-05-05,99.199997
2020-05-06,100.379997
2020-05-07,102.660004
2020-05-08,104.839996
2020-05-11,102.559998
2020-05-12,98.33000200000001
2020-05-13,93.029999
2020-05-14,93.589996
2020-05-15,90.449997
2020-05-18,102.07
2020-05-19,99.040001
2020-05-20,103.599998
2020-05-21,98.889999
2020-05-22,98.33000200000001
2020-05-26,102.010002
2020-05-27,104.389999
2020-05-28,99.260002
2020-05-29,96.099998
2020-06-01,99.190002
2020-06-02,101.449997
2020-06-03,108.550003
2020-06-04,109.550003
2020-06-05,113.82
2020-06-08,114.099998
2020-06-09,111.510002
