Date,CTSH
2007-08-08,21.7575
2007-08-09,21.280001000000002
2007-08-10,20.584999
2007-08-13,20.612499
2007-08-14,20.0875
2007-08-15,19.51
2007-08-16,18.719998999999998
2007-08-17,18.737499
2007-08-20,18.42
2007-08-21,18.135
2007-08-22,18.754998999999998
2007-08-23,18.637501
2007-08-24,18.362499
2007-08-27,18.1975
2007-08-28,17.4625
2007-08-29,18.025
2007-08-30,17.9825
2007-08-31,18.377501000000002
2007-09-04,18.365
2007-09-05,17.865
2007-09-06,18.025
2007-09-07,17.7675
2007-09-10,16.9375
2007-09-11,17.105
2007-09-12,17.475
2007-09-13,17.969998999999998
2007-09-14,18.0175
2007-09-17,17.9925
2007-09-18,18.575001
2007-09-19,18.9
2007-09-20,18.352501
2007-09-21,18.967501000000002
2007-09-24,18.7075
2007-09-25,19.317498999999998
2007-09-26,19.567498999999998
2007-09-27,19.934998999999998
2007-09-28,19.9475
2007-10-01,20.605
2007-10-02,20.514999
2007-10-03,20.7225
2007-10-04,20.834999
2007-10-05,21.4475
2007-10-08,20.887501
2007-10-09,21.184998999999998
2007-10-10,21.26
2007-10-11,20.297501
2007-10-12,20.4625
2007-10-15,20.08
2007-10-16,19.9375
2007-10-17,20.785
2007-10-18,20.91
2007-10-19,20.01
2007-10-22,20.16
2007-10-23,20.290001
2007-10-24,19.584999
2007-10-25,19.6
2007-10-26,19.969998999999998
2007-10-29,20.174999
2007-10-30,20.23
2007-10-31,20.73
2007-11-01,19.82
2007-11-02,20.450001
2007-11-05,19.805
2007-11-06,16.0
2007-11-07,16.545
2007-11-08,15.785
2007-11-09,15.395
2007-11-12,15.38
2007-11-13,16.15
2007-11-14,15.425
2007-11-15,15.545
2007-11-16,15.7
2007-11-19,15.26
2007-11-20,14.97
2007-11-21,15.055
2007-11-23,15.23
2007-11-26,14.88
2007-11-27,15.215
2007-11-28,16.285
2007-11-29,15.785
2007-11-30,15.55
2007-12-03,15.755
2007-12-04,15.48
2007-12-05,15.89
2007-12-06,15.88
2007-12-07,16.68
2007-12-10,17.205
2007-12-11,16.965
2007-12-12,16.895
2007-12-13,16.77
2007-12-14,16.360001
2007-12-17,16.219998999999998
2007-12-18,16.665001
2007-12-19,16.665001
2007-12-20,17.555
2007-12-21,17.915001
2007-12-24,17.875
2007-12-26,17.875
2007-12-27,17.23
2007-12-28,17.459999
2007-12-31,16.969998999999998
2008-01-02,16.115
2008-01-03,16.375
2008-01-04,15.5
2008-01-07,15.61
2008-01-08,15.305
2008-01-09,15.52
2008-01-10,14.99
2008-01-11,13.555
2008-01-14,14.175
2008-01-15,13.335
2008-01-16,13.1
2008-01-17,13.54
2008-01-18,13.0
2008-01-22,12.7
2008-01-23,13.5
2008-01-24,13.405
2008-01-25,13.435
2008-01-28,13.775
2008-01-29,14.105
2008-01-30,14.095
2008-01-31,13.95
2008-02-01,14.92
2008-02-04,14.83
2008-02-05,14.3
2008-02-06,13.65
2008-02-07,13.64
2008-02-08,15.92
2008-02-11,16.049999
2008-02-12,16.690001000000002
2008-02-13,16.780001000000002
2008-02-14,16.355
2008-02-15,16.280001000000002
2008-02-19,16.285
2008-02-20,16.52
2008-02-21,16.129998999999998
2008-02-22,16.075001
2008-02-25,16.049999
2008-02-26,16.35
2008-02-27,16.385
2008-02-28,16.18
2008-02-29,15.105
2008-03-03,15.01
2008-03-04,15.24
2008-03-05,15.57
2008-03-06,14.695
2008-03-07,14.595
2008-03-10,13.86
2008-03-11,14.735
2008-03-12,14.43
2008-03-13,14.345
2008-03-14,13.635
2008-03-17,13.405
2008-03-18,14.43
2008-03-19,13.95
2008-03-20,14.505
2008-03-24,15.38
2008-03-25,15.28
2008-03-26,15.28
2008-03-27,14.745
2008-03-28,14.59
2008-03-31,14.415
2008-04-01,15.085
2008-04-02,14.845
2008-04-03,14.78
2008-04-04,14.695
2008-04-07,14.485
2008-04-08,14.26
2008-04-09,13.915
2008-04-10,13.995
2008-04-11,13.265
2008-04-14,13.485
2008-04-15,14.66
2008-04-16,15.0
2008-04-17,14.63
2008-04-18,15.48
2008-04-21,15.71
2008-04-22,15.05
2008-04-23,15.43
2008-04-24,15.69
2008-04-25,15.625
2008-04-28,15.595
2008-04-29,16.059998999999998
2008-04-30,16.125
2008-05-01,16.110001
2008-05-02,16.530001000000002
2008-05-05,16.620001000000002
2008-05-06,16.875
2008-05-07,15.105
2008-05-08,14.92
2008-05-09,14.865
2008-05-12,15.085
2008-05-13,14.96
2008-05-14,15.315
2008-05-15,15.815
2008-05-16,15.775
2008-05-19,15.865
2008-05-20,15.38
2008-05-21,15.055
2008-05-22,15.5
2008-05-23,15.2
2008-05-27,15.76
2008-05-28,16.105
2008-05-29,16.745001000000002
2008-05-30,17.639999
2008-06-02,17.26
2008-06-03,17.434998999999998
2008-06-04,17.754998999999998
2008-06-05,18.389999
2008-06-06,17.385
2008-06-09,17.684998999999998
2008-06-10,17.254998999999998
2008-06-11,17.075001
2008-06-12,17.285
2008-06-13,17.875
2008-06-16,17.905001000000002
2008-06-17,17.865
2008-06-18,17.865
2008-06-19,18.355
2008-06-20,17.485001
2008-06-23,17.559998999999998
2008-06-24,17.174999
2008-06-25,17.219998999999998
2008-06-26,16.254998999999998
2008-06-27,16.445
2008-06-30,16.254998999999998
2008-07-01,15.97
2008-07-02,15.685
2008-07-03,15.9
2008-07-07,15.665
2008-07-08,15.675
2008-07-09,15.04
2008-07-10,15.125
2008-07-11,14.08
2008-07-14,14.07
2008-07-15,13.855
2008-07-16,14.15
2008-07-17,14.36
2008-07-18,14.045
2008-07-21,14.0
2008-07-22,13.895
2008-07-23,14.29
2008-07-24,13.3
2008-07-25,13.535
2008-07-28,13.38
2008-07-29,13.91
2008-07-30,14.1
2008-07-31,14.035
2008-08-01,14.68
2008-08-04,14.43
2008-08-05,14.825
2008-08-06,15.145
2008-08-07,14.83
2008-08-08,15.38
2008-08-11,15.645
2008-08-12,15.44
2008-08-13,15.175
2008-08-14,15.53
2008-08-15,15.385
2008-08-18,15.18
2008-08-19,14.87
2008-08-20,14.96
2008-08-21,14.955
2008-08-22,15.155
2008-08-25,14.445
2008-08-26,14.52
2008-08-27,14.88
2008-08-28,14.85
2008-08-29,14.66
2008-09-02,14.61
2008-09-03,14.77
2008-09-04,14.04
2008-09-05,13.875
2008-09-08,14.475
2008-09-09,13.935
2008-09-10,13.91
2008-09-11,13.535
2008-09-12,13.44
2008-09-15,12.445
2008-09-16,12.94
2008-09-17,12.235
2008-09-18,12.06
2008-09-19,13.285
2008-09-22,12.65
2008-09-23,12.395
2008-09-24,12.01
2008-09-25,12.365
2008-09-26,12.365
2008-09-29,10.53
2008-09-30,11.415
2008-10-01,11.055
2008-10-02,10.26
2008-10-03,9.63
2008-10-06,9.11
2008-10-07,8.425
2008-10-08,8.31
2008-10-09,8.075
2008-10-10,8.68
2008-10-13,10.31
2008-10-14,9.995
2008-10-15,8.955
2008-10-16,9.095
2008-10-17,9.32
2008-10-20,10.03
2008-10-21,9.56
2008-10-22,8.97
2008-10-23,8.83
2008-10-24,8.325
2008-10-27,8.035
2008-10-28,9.11
2008-10-29,8.975
2008-10-30,9.525
2008-10-31,9.6
2008-11-03,9.97
2008-11-04,10.5
2008-11-05,10.085
2008-11-06,9.31
2008-11-07,9.71
2008-11-10,9.44
2008-11-11,9.045
2008-11-12,8.345
2008-11-13,9.01
2008-11-14,8.435
2008-11-17,8.46
2008-11-18,8.33
2008-11-19,7.84
2008-11-20,7.34
2008-11-21,7.79
2008-11-24,8.795
2008-11-25,8.865
2008-11-26,9.405
2008-11-28,9.6
2008-12-01,8.77
2008-12-02,9.015
2008-12-03,9.385
2008-12-04,7.945
2008-12-05,8.895
2008-12-08,9.26
2008-12-09,9.105
2008-12-10,9.42
2008-12-11,8.995
2008-12-12,9.065
2008-12-15,8.685
2008-12-16,8.61
2008-12-17,8.77
2008-12-18,8.56
2008-12-19,9.0
2008-12-22,8.66
2008-12-23,8.685
2008-12-24,8.715
2008-12-26,8.81
2008-12-29,8.665
2008-12-30,8.845
2008-12-31,9.03
2009-01-02,9.56
2009-01-05,9.515
2009-01-06,9.72
2009-01-07,9.9
2009-01-08,10.32
2009-01-09,10.04
2009-01-12,9.855
2009-01-13,10.54
2009-01-14,9.845
2009-01-15,10.055
2009-01-16,10.18
2009-01-20,9.55
2009-01-21,9.68
2009-01-22,9.23
2009-01-23,9.47
2009-01-26,9.71
2009-01-27,9.53
2009-01-28,10.145
2009-01-29,9.775
2009-01-30,9.365
2009-02-02,9.35
2009-02-03,9.775
2009-02-04,9.63
2009-02-05,9.83
2009-02-06,10.085
2009-02-09,10.175
2009-02-10,9.655
2009-02-11,9.915
2009-02-12,10.38
2009-02-13,10.585
2009-02-17,9.875
2009-02-18,9.965
2009-02-19,9.85
2009-02-20,9.7
2009-02-23,9.3
2009-02-24,9.505
2009-02-25,9.5
2009-02-26,9.27
2009-02-27,9.2
2009-03-02,8.69
2009-03-03,8.99
2009-03-04,9.43
2009-03-05,9.215
2009-03-06,9.145
2009-03-09,9.03
2009-03-10,9.555
2009-03-11,9.825
2009-03-12,10.4
2009-03-13,10.485
2009-03-16,10.395
2009-03-17,10.885
2009-03-18,10.91
2009-03-19,10.795
2009-03-20,10.265
2009-03-23,10.75
2009-03-24,10.18
2009-03-25,10.385
2009-03-26,10.895
2009-03-27,10.06
2009-03-30,10.04
2009-03-31,10.395
2009-04-01,10.625
2009-04-02,11.085
2009-04-03,11.38
2009-04-06,11.55
2009-04-07,11.145
2009-04-08,11.325
2009-04-09,11.81
2009-04-13,11.76
2009-04-14,11.55
2009-04-15,11.24
2009-04-16,11.685
2009-04-17,11.69
2009-04-20,11.265
2009-04-21,11.325
2009-04-22,11.475
2009-04-23,11.355
2009-04-24,11.505
2009-04-27,11.49
2009-04-28,11.69
2009-04-29,12.215
2009-04-30,12.395
2009-05-01,12.485
2009-05-04,12.95
2009-05-05,13.46
2009-05-06,13.145
2009-05-07,12.65
2009-05-08,12.595
2009-05-11,12.75
2009-05-12,12.775
2009-05-13,12.305
2009-05-14,12.475
2009-05-15,12.88
2009-05-18,13.195
2009-05-19,12.82
2009-05-20,12.745
2009-05-21,12.45
2009-05-22,12.405
2009-05-26,12.88
2009-05-27,12.89
2009-05-28,12.73
2009-05-29,12.595
2009-06-01,13.29
2009-06-02,13.335
2009-06-03,12.965
2009-06-04,13.405
2009-06-05,13.615
2009-06-08,13.545
2009-06-09,13.74
2009-06-10,13.285
2009-06-11,13.295
2009-06-12,13.395
2009-06-15,12.905
2009-06-16,12.755
2009-06-17,12.865
2009-06-18,12.81
2009-06-19,12.87
2009-06-22,12.45
2009-06-23,12.45
2009-06-24,12.805
2009-06-25,13.135
2009-06-26,13.31
2009-06-29,13.6
2009-06-30,13.35
2009-07-01,13.605
2009-07-02,13.305
2009-07-06,13.21
2009-07-07,12.875
2009-07-08,12.78
2009-07-09,12.735
2009-07-10,13.205
2009-07-13,13.49
2009-07-14,13.59
2009-07-15,13.975
2009-07-16,14.18
2009-07-17,14.51
2009-07-20,14.785
2009-07-21,14.6
2009-07-22,14.63
2009-07-23,15.045
2009-07-24,15.18
2009-07-27,15.365
2009-07-28,15.125
2009-07-29,15.06
2009-07-30,15.1
2009-07-31,14.795
2009-08-03,15.23
2009-08-04,16.799999
2009-08-05,17.295
2009-08-06,17.025
2009-08-07,17.07
2009-08-10,17.004998999999998
2009-08-11,16.889999
2009-08-12,17.405001000000002
2009-08-13,17.295
2009-08-14,17.215
2009-08-17,16.745001000000002
2009-08-18,16.950001
2009-08-19,17.1
2009-08-20,16.945
2009-08-21,17.23
2009-08-24,17.385
2009-08-25,17.75
2009-08-26,17.5
2009-08-27,17.719998999999998
2009-08-28,17.635
2009-08-31,17.434998999999998
2009-09-01,17.280001000000002
2009-09-02,17.195
2009-09-03,17.295
2009-09-04,17.695
2009-09-08,17.985001
2009-09-09,18.73
2009-09-10,18.795
2009-09-11,18.565001000000002
2009-09-14,18.575001
2009-09-15,18.555
2009-09-16,19.09
2009-09-17,19.155001000000002
2009-09-18,19.245001000000002
2009-09-21,19.4
2009-09-22,19.66
2009-09-23,19.33
2009-09-24,18.959999
2009-09-25,18.905001000000002
2009-09-28,19.325001
2009-09-29,19.395
2009-09-30,19.33
2009-10-01,18.629998999999998
2009-10-02,18.764999
2009-10-05,19.370001000000002
2009-10-06,19.5
2009-10-07,19.805
2009-10-08,19.5
2009-10-09,19.370001000000002
2009-10-12,19.629998999999998
2009-10-13,19.75
2009-10-14,19.834999
2009-10-15,20.075001
2009-10-16,19.700001
2009-10-19,20.195
2009-10-20,20.58
2009-10-21,20.455
2009-10-22,20.434998999999998
2009-10-23,20.26
2009-10-26,20.09
2009-10-27,20.040001
2009-10-28,19.754998999999998
2009-10-29,20.1
2009-10-30,19.325001
2009-11-02,19.4
2009-11-03,20.985001
2009-11-04,20.934998999999998
2009-11-05,21.389999
2009-11-06,21.5
2009-11-09,22.1
2009-11-10,21.965
2009-11-11,22.09
2009-11-12,22.075001
2009-11-13,22.415001
2009-11-16,22.775
2009-11-17,22.855
2009-11-18,22.780001000000002
2009-11-19,22.084999
2009-11-20,21.84
2009-11-23,22.305
2009-11-24,22.325001
2009-11-25,22.469998999999998
2009-11-27,21.745001000000002
2009-11-30,21.965
2009-12-01,22.57
2009-12-02,22.75
2009-12-03,22.110001
2009-12-04,22.209999
2009-12-07,22.135
2009-12-08,22.08
2009-12-09,22.045
2009-12-10,22.16
2009-12-11,21.82
2009-12-14,21.940001000000002
2009-12-15,21.559998999999998
2009-12-16,21.975
2009-12-17,21.834999
2009-12-18,22.225
2009-12-21,22.615
2009-12-22,22.889999
2009-12-23,23.125
2009-12-24,23.115
2009-12-28,23.110001
2009-12-29,22.785
2009-12-30,22.74
2009-12-31,22.665001
2010-01-04,23.4
2010-01-05,23.665001
2010-01-06,23.665001
2010-01-07,22.77
2010-01-08,23.43
2010-01-11,23.24
2010-01-12,23.6
2010-01-13,24.389999
2010-01-14,24.055
2010-01-15,23.959999
2010-01-19,24.155001000000002
2010-01-20,23.58
2010-01-21,23.4
2010-01-22,22.584999
2010-01-25,22.639999
2010-01-26,22.785
2010-01-27,23.045
2010-01-28,22.280001000000002
2010-01-29,21.83
2010-02-01,22.344998999999998
2010-02-02,22.584999
2010-02-03,22.584999
2010-02-04,21.559998999999998
2010-02-05,21.83
2010-02-08,21.870001000000002
2010-02-09,23.245001000000002
2010-02-10,23.17
2010-02-11,23.58
2010-02-12,23.58
2010-02-16,23.715
2010-02-17,23.594998999999998
2010-02-18,23.65
2010-02-19,23.754998999999998
2010-02-22,23.665001
2010-02-23,23.610001
2010-02-24,24.084999
2010-02-25,24.08
2010-02-26,24.065001000000002
2010-03-01,25.24
2010-03-02,25.504998999999998
2010-03-03,24.92
2010-03-04,24.815001000000002
2010-03-05,25.334999
2010-03-08,25.01
2010-03-09,25.145
2010-03-10,25.405001000000002
2010-03-11,25.504998999999998
2010-03-12,25.4
2010-03-15,25.424999
2010-03-16,25.629998999999998
2010-03-17,25.809998999999998
2010-03-18,25.915001
2010-03-19,25.625
2010-03-22,25.934998999999998
2010-03-23,26.26
2010-03-24,25.959999
2010-03-25,25.73
2010-03-26,25.545
2010-03-29,25.57
2010-03-30,25.73
2010-03-31,25.49
2010-04-01,25.405001000000002
2010-04-05,25.99
2010-04-06,26.125
2010-04-07,25.555
2010-04-08,25.445
2010-04-09,25.860001
2010-04-12,25.98
2010-04-13,26.834999
2010-04-14,26.965
2010-04-15,26.83
2010-04-16,26.385
2010-04-19,26.025
2010-04-20,26.51
2010-04-21,26.385
2010-04-22,26.844998999999998
2010-04-23,26.665001
2010-04-26,26.6
2010-04-27,25.745001000000002
2010-04-28,25.49
2010-04-29,26.025
2010-04-30,25.555
2010-05-03,26.01
2010-05-04,25.9
2010-05-05,25.495001000000002
2010-05-06,24.375
2010-05-07,23.76
2010-05-10,25.9
2010-05-11,25.709999
2010-05-12,26.245001000000002
2010-05-13,25.879998999999998
2010-05-14,24.945
2010-05-17,24.715
2010-05-18,24.469998999999998
2010-05-19,24.264999
2010-05-20,23.49
2010-05-21,24.745001000000002
2010-05-24,24.309998999999998
2010-05-25,24.525
2010-05-26,24.445
2010-05-27,25.379998999999998
2010-05-28,25.02
2010-06-01,24.57
2010-06-02,25.495001000000002
2010-06-03,26.120001000000002
2010-06-04,25.120001000000002
2010-06-07,24.809998999999998
2010-06-08,24.889999
2010-06-09,24.91
2010-06-10,25.719998999999998
2010-06-11,25.895
2010-06-14,26.065001000000002
2010-06-15,26.885
2010-06-16,26.995001000000002
2010-06-17,26.84
2010-06-18,26.785
2010-06-21,26.67
2010-06-22,26.190001000000002
2010-06-23,26.1
2010-06-24,25.85
2010-06-25,26.290001
2010-06-28,26.434998999999998
2010-06-29,25.275
2010-06-30,25.030001000000002
2010-07-01,25.165001
2010-07-02,24.690001000000002
2010-07-06,24.785
2010-07-07,25.85
2010-07-08,26.370001000000002
2010-07-09,26.73
2010-07-12,26.620001000000002
2010-07-13,26.915001
2010-07-14,26.895
2010-07-15,27.08
2010-07-16,26.315001000000002
2010-07-19,26.924999
2010-07-20,27.23
2010-07-21,26.535
2010-07-22,27.049999
2010-07-23,27.67
2010-07-26,27.655001000000002
2010-07-27,27.365
2010-07-28,27.165001
2010-07-29,26.969998999999998
2010-07-30,27.280001000000002
2010-08-02,27.709999
2010-08-03,30.309998999999998
2010-08-04,30.785
2010-08-05,30.5
2010-08-06,30.465
2010-08-09,30.635
2010-08-10,30.59
2010-08-11,29.645
2010-08-12,29.469998999999998
2010-08-13,29.139999
2010-08-16,29.245001000000002
2010-08-17,29.93
2010-08-18,29.99
2010-08-19,29.535
2010-08-20,29.805
2010-08-23,29.530001000000002
2010-08-24,29.105
2010-08-25,29.09
2010-08-26,28.76
2010-08-27,29.295
2010-08-30,28.75
2010-08-31,28.805
2010-09-01,29.879998999999998
2010-09-02,30.459999
2010-09-03,31.184998999999998
2010-09-07,31.115
2010-09-08,31.629998999999998
2010-09-09,30.870001000000002
2010-09-10,31.280001000000002
2010-09-13,31.945
2010-09-14,32.110001000000004
2010-09-15,31.709999
2010-09-16,31.764999
2010-09-17,32.055
2010-09-20,32.095001
2010-09-21,31.745001000000002
2010-09-22,31.215
2010-09-23,31.565001000000002
2010-09-24,32.110001000000004
2010-09-27,31.92
2010-09-28,32.584998999999996
2010-09-29,32.380001
2010-09-30,32.235001000000004
2010-10-01,32.900002
2010-10-04,32.325001
2010-10-05,32.970001
2010-10-06,32.345001
2010-10-07,32.150002
2010-10-08,32.099998
2010-10-11,31.809998999999998
2010-10-12,32.415001000000004
2010-10-13,32.700001
2010-10-14,32.494999
2010-10-15,33.275002
2010-10-18,33.244999
2010-10-19,32.514998999999996
2010-10-20,33.064999
2010-10-21,33.540001000000004
2010-10-22,33.98
2010-10-25,33.630001
2010-10-26,33.450001
2010-10-27,33.005001
2010-10-28,33.59
2010-10-29,32.595001
2010-11-01,32.52
2010-11-02,32.775002
2010-11-03,32.130001
2010-11-04,32.139998999999996
2010-11-05,31.68
2010-11-08,31.495001000000002
2010-11-09,31.725
2010-11-10,31.790001
2010-11-11,31.895
2010-11-12,31.615
2010-11-15,31.709999
2010-11-16,30.875
2010-11-17,31.389999
2010-11-18,32.334998999999996
2010-11-19,32.619999
2010-11-22,32.990002000000004
2010-11-23,32.674999
2010-11-24,33.060001
2010-11-26,33.125
2010-11-29,32.814999
2010-11-30,32.490002000000004
2010-12-01,33.445
2010-12-02,34.66
2010-12-03,34.654999
2010-12-06,34.900002
2010-12-07,34.59
2010-12-08,34.955002
2010-12-09,35.294998
2010-12-10,35.154999
2010-12-13,35.139998999999996
2010-12-14,34.84
2010-12-15,34.619999
2010-12-16,35.205002
2010-12-17,36.200001
2010-12-20,36.150002
2010-12-21,36.424999
2010-12-22,36.41
2010-12-23,36.415001000000004
2010-12-27,36.544998
2010-12-28,36.575001
2010-12-29,37.080002
2010-12-30,36.919998
2010-12-31,36.645
2011-01-03,37.68
2011-01-04,37.080002
2011-01-05,38.095001
2011-01-06,37.755001
2011-01-07,37.544998
2011-01-10,37.669998
2011-01-11,37.755001
2011-01-12,37.619999
2011-01-13,37.294998
2011-01-14,37.505001
2011-01-18,37.755001
2011-01-19,37.275002
2011-01-20,36.805
2011-01-21,36.525002
2011-01-24,37.134997999999996
2011-01-25,36.674999
2011-01-26,36.610001000000004
2011-01-27,36.584998999999996
2011-01-28,35.814999
2011-01-31,36.474998
2011-02-01,37.674999
2011-02-02,38.080002
2011-02-03,37.439999
2011-02-04,37.709998999999996
2011-02-07,37.360001000000004
2011-02-08,38.365002000000004
2011-02-09,37.110001000000004
2011-02-10,37.674999
2011-02-11,37.75
2011-02-14,38.189999
2011-02-15,38.25
2011-02-16,38.32
2011-02-17,38.439999
2011-02-18,38.865002000000004
2011-02-22,37.775002
2011-02-23,36.955002
2011-02-24,37.465
2011-02-25,38.255001
2011-02-28,38.435001
2011-03-01,37.244999
2011-03-02,37.285
2011-03-03,38.419998
2011-03-04,38.16
2011-03-07,37.955002
2011-03-08,38.895
2011-03-09,39.205002
2011-03-10,38.055
2011-03-11,38.185001
2011-03-14,37.685001
2011-03-15,37.0
2011-03-16,36.465
2011-03-17,37.349998
2011-03-18,37.095001
2011-03-21,37.805
2011-03-22,38.435001
2011-03-23,38.435001
2011-03-24,39.895
2011-03-25,40.014998999999996
2011-03-28,39.785
2011-03-29,40.465
2011-03-30,40.825001
2011-03-31,40.700001
2011-04-01,41.205002
2011-04-04,41.174999
2011-04-05,41.005001
2011-04-06,40.695
2011-04-07,40.404999
2011-04-08,40.130001
2011-04-11,40.25
2011-04-12,39.959998999999996
2011-04-13,40.125
2011-04-14,40.389998999999996
2011-04-15,39.360001000000004
2011-04-18,38.985001000000004
2011-04-19,39.639998999999996
2011-04-20,41.02
2011-04-21,41.235001000000004
2011-04-25,40.915001000000004
2011-04-26,40.974998
2011-04-27,40.895
2011-04-28,40.720001
2011-04-29,41.450001
2011-05-02,41.105
2011-05-03,38.759997999999996
2011-05-04,38.634997999999996
2011-05-05,38.259997999999996
2011-05-06,38.384997999999996
2011-05-09,38.709998999999996
2011-05-10,39.23
2011-05-11,38.375
2011-05-12,39.005001
2011-05-13,38.235001000000004
2011-05-16,36.875
2011-05-17,36.860001000000004
2011-05-18,36.685001
2011-05-19,36.845001
2011-05-20,37.025002
2011-05-23,36.095001
2011-05-24,36.34
2011-05-25,36.875
2011-05-26,37.625
2011-05-27,37.384997999999996
2011-05-31,38.02
2011-06-01,37.205002
2011-06-02,37.68
2011-06-03,36.904999
2011-06-06,37.105
2011-06-07,37.119999
2011-06-08,36.415001000000004
2011-06-09,36.794998
2011-06-10,36.5
2011-06-13,35.355
2011-06-14,35.27
2011-06-15,33.799999
2011-06-16,32.77
2011-06-17,33.825001
2011-06-20,33.955002
2011-06-21,36.029999
2011-06-22,35.830002
2011-06-23,36.049999
2011-06-24,35.57
2011-06-27,35.939999
2011-06-28,36.424999
2011-06-29,36.540001000000004
2011-06-30,36.669998
2011-07-01,37.400002
2011-07-05,37.834998999999996
2011-07-06,38.0
2011-07-07,38.810001
2011-07-08,38.189999
2011-07-11,37.380001
2011-07-12,36.77
2011-07-13,37.009997999999996
2011-07-14,36.490002000000004
2011-07-15,37.029999
2011-07-18,36.18
2011-07-19,37.23
2011-07-20,36.52
2011-07-21,36.724998
2011-07-22,36.884997999999996
2011-07-25,37.16
2011-07-26,36.860001000000004
2011-07-27,34.939999
2011-07-28,34.884997999999996
2011-07-29,34.935001
2011-08-01,35.349998
2011-08-02,35.185001
2011-08-03,36.355
2011-08-04,34.395
2011-08-05,33.970001
2011-08-08,30.790001
2011-08-09,32.43
2011-08-10,30.415001
2011-08-11,31.495001000000002
2011-08-12,32.299999
2011-08-15,31.965
2011-08-16,31.365
2011-08-17,31.155001000000002
2011-08-18,27.23
2011-08-19,27.504998999999998
2011-08-22,28.235001
2011-08-23,29.860001
2011-08-24,30.209999
2011-08-25,29.6
2011-08-26,30.42
2011-08-29,31.530001000000002
2011-08-30,31.4
2011-08-31,31.725
2011-09-01,31.555
2011-09-02,30.549999
2011-09-06,30.184998999999998
2011-09-07,32.115002000000004
2011-09-08,31.01
2011-09-09,30.395
2011-09-12,30.75
2011-09-13,30.98
2011-09-14,31.965
2011-09-15,32.555
2011-09-16,32.619999
2011-09-19,32.02
2011-09-20,32.005001
2011-09-21,31.424999
2011-09-22,30.440001000000002
2011-09-23,31.27
2011-09-26,32.025002
2011-09-27,33.259997999999996
2011-09-28,32.525002
2011-09-29,32.525002
2011-09-30,31.35
2011-10-03,30.674999
2011-10-04,31.440001000000002
2011-10-05,31.885
2011-10-06,32.98
2011-10-07,32.810001
2011-10-10,33.935001
2011-10-11,33.740002000000004
2011-10-12,35.630001
2011-10-13,35.509997999999996
2011-10-14,36.110001000000004
2011-10-17,35.669998
2011-10-18,35.764998999999996
2011-10-19,35.154999
2011-10-20,34.68
2011-10-21,35.110001000000004
2011-10-24,35.720001
2011-10-25,35.064999
2011-10-26,35.544998
2011-10-27,38.285
2011-10-28,37.834998999999996
2011-10-31,36.375
2011-11-01,35.459998999999996
2011-11-02,34.959998999999996
2011-11-03,35.615002000000004
2011-11-04,35.419998
2011-11-07,35.240002000000004
2011-11-08,35.68
2011-11-09,33.790001000000004
2011-11-10,33.669998
2011-11-11,34.41
2011-11-14,33.799999
2011-11-15,34.785
2011-11-16,34.200001
2011-11-17,33.57
2011-11-18,33.115002000000004
2011-11-21,32.355
2011-11-22,32.584998999999996
2011-11-23,30.975
2011-11-25,31.24
2011-11-28,32.345001
2011-11-29,32.389998999999996
2011-11-30,33.674999
2011-12-01,33.794998
2011-12-02,34.25
2011-12-05,34.98
2011-12-06,34.945
2011-12-07,34.884997999999996
2011-12-08,33.669998
2011-12-09,34.689999
2011-12-12,33.720001
2011-12-13,33.455002
2011-12-14,32.540001000000004
2011-12-15,32.77
2011-12-16,32.744999
2011-12-19,32.075001
2011-12-20,33.814999
2011-12-21,31.74
2011-12-22,32.099998
2011-12-23,32.279999
2011-12-27,32.095001
2011-12-28,31.584999
2011-12-29,31.83
2011-12-30,32.154999
2012-01-03,32.860001000000004
2012-01-04,32.98
2012-01-05,33.645
2012-01-06,33.205002
2012-01-09,33.32
2012-01-10,34.880001
2012-01-11,35.139998999999996
2012-01-12,34.555
2012-01-13,34.169998
2012-01-17,34.215
2012-01-18,34.674999
2012-01-19,34.91
2012-01-20,35.084998999999996
2012-01-23,35.305
2012-01-24,35.59
2012-01-25,35.884997999999996
2012-01-26,35.615002000000004
2012-01-27,35.665001000000004
2012-01-30,35.494999
2012-01-31,35.875
2012-02-01,36.485001000000004
2012-02-02,36.305
2012-02-03,36.674999
2012-02-06,36.185001
2012-02-07,36.005001
2012-02-08,35.375
2012-02-09,35.34
2012-02-10,35.040001000000004
2012-02-13,35.325001
2012-02-14,35.375
2012-02-15,35.360001000000004
2012-02-16,35.98
2012-02-17,35.540001000000004
2012-02-21,35.305
2012-02-22,35.57
2012-02-23,35.299999
2012-02-24,36.09
2012-02-27,36.0
2012-02-28,35.775002
2012-02-29,35.474998
2012-03-01,35.685001
2012-03-02,35.669998
2012-03-05,35.720001
2012-03-06,35.195
2012-03-07,35.544998
2012-03-08,36.43
2012-03-09,36.349998
2012-03-12,36.400002
2012-03-13,37.814999
2012-03-14,37.654999
2012-03-15,38.130001
2012-03-16,38.455002
2012-03-19,38.095001
2012-03-20,37.884997999999996
2012-03-21,38.470001
2012-03-22,38.185001
2012-03-23,38.189999
2012-03-26,38.834998999999996
2012-03-27,38.705002
2012-03-28,38.200001
2012-03-29,38.150002
2012-03-30,38.474998
2012-04-02,38.505001
2012-04-03,38.154999
2012-04-04,38.139998999999996
2012-04-05,38.645
