Date,CHTR
2019-01-28,290.859985
2019-01-29,289.77999900000003
2019-01-30,289.910004
2019-01-31,331.049988
2019-02-01,340.950012
2019-02-04,337.0
2019-02-05,340.700012
2019-02-06,343.51001
2019-02-07,344.51001
2019-02-08,344.160004
2019-02-11,337.820007
2019-02-12,340.399994
2019-02-13,338.48999
2019-02-14,341.600006
2019-02-15,349.059998
2019-02-19,348.429993
2019-02-20,349.76001
2019-02-21,349.540009
2019-02-22,350.079987
2019-02-25,348.899994
2019-02-26,346.320007
2019-02-27,345.02999900000003
2019-02-28,344.910004
2019-03-01,346.579987
2019-03-04,346.100006
2019-03-05,343.75
2019-03-06,340.559998
2019-03-07,340.02999900000003
2019-03-08,337.540009
2019-03-11,341.079987
2019-03-12,342.51001
2019-03-13,348.130005
2019-03-14,352.709991
2019-03-15,355.920013
2019-03-18,357.350006
2019-03-19,360.450012
2019-03-20,362.440002
2019-03-21,366.269989
2019-03-22,360.77999900000003
2019-03-25,356.839996
2019-03-26,356.02999900000003
2019-03-27,355.51001
2019-03-28,352.869995
2019-03-29,346.910004
2019-04-01,346.22000099999997
2019-04-02,346.630005
2019-04-03,345.369995
2019-04-04,345.72000099999997
2019-04-05,351.440002
2019-04-08,354.140015
2019-04-09,354.559998
2019-04-10,354.350006
2019-04-11,355.25
2019-04-12,356.049988
2019-04-15,357.339996
2019-04-16,358.049988
2019-04-17,361.690002
2019-04-18,359.369995
2019-04-22,358.049988
2019-04-23,358.630005
2019-04-24,360.5
2019-04-25,366.76001
2019-04-26,370.149994
2019-04-29,370.97000099999997
2019-04-30,371.190002
2019-05-01,371.040009
2019-05-02,370.410004
2019-05-03,377.679993
2019-05-06,376.27999900000003
2019-05-07,374.73999
2019-05-08,372.320007
2019-05-09,374.329987
2019-05-10,377.890015
2019-05-13,368.890015
2019-05-14,373.149994
2019-05-15,377.190002
2019-05-16,382.190002
2019-05-17,386.410004
2019-05-20,377.290009
2019-05-21,379.209991
2019-05-22,378.079987
2019-05-23,375.51001
2019-05-24,375.0
2019-05-28,377.0
2019-05-29,375.369995
2019-05-30,379.22000099999997
2019-05-31,376.799988
2019-06-03,377.649994
2019-06-04,387.670013
2019-06-05,384.959991
2019-06-06,387.309998
2019-06-07,394.040009
2019-06-10,395.410004
2019-06-11,391.640015
2019-06-12,391.160004
2019-06-13,389.72000099999997
2019-06-14,392.079987
2019-06-17,394.070007
2019-06-18,395.209991
2019-06-19,397.75
2019-06-20,398.769989
2019-06-21,394.690002
2019-06-24,392.440002
2019-06-25,390.910004
2019-06-26,388.23999
2019-06-27,391.410004
2019-06-28,395.179993
2019-07-01,397.73999
2019-07-02,398.690002
2019-07-03,400.0
2019-07-05,401.679993
2019-07-08,399.399994
2019-07-09,401.22000099999997
2019-07-10,407.209991
2019-07-11,410.25
2019-07-12,414.309998
2019-07-15,414.630005
2019-07-16,414.839996
2019-07-17,414.559998
2019-07-18,415.619995
2019-07-19,409.790009
2019-07-22,407.859985
2019-07-23,407.52999900000003
2019-07-24,409.670013
2019-07-25,405.5
2019-07-26,398.790009
2019-07-29,393.649994
2019-07-30,394.559998
2019-07-31,385.380005
2019-08-01,384.380005
2019-08-02,384.660004
2019-08-05,379.73999
2019-08-06,381.98999
2019-08-07,375.02999900000003
2019-08-08,380.02999900000003
2019-08-09,379.570007
2019-08-12,376.27999900000003
2019-08-13,379.369995
2019-08-14,375.179993
2019-08-15,380.940002
2019-08-16,384.51001
2019-08-19,388.420013
2019-08-20,391.549988
2019-08-21,392.130005
2019-08-22,391.040009
2019-08-23,385.51001
2019-08-26,396.77999900000003
2019-08-27,398.48999
2019-08-28,400.5
2019-08-29,407.23999
2019-08-30,409.589996
2019-09-03,411.809998
2019-09-04,419.47000099999997
2019-09-05,422.049988
2019-09-06,425.72000099999997
2019-09-09,419.77999900000003
2019-09-10,421.339996
2019-09-11,425.0
2019-09-12,425.0
2019-09-13,425.51998899999995
2019-09-16,423.25
2019-09-17,425.14999400000005
2019-09-18,425.420013
2019-09-19,427.420013
2019-09-20,420.35000599999995
2019-09-23,421.51000999999997
2019-09-24,417.52999900000003
2019-09-25,416.660004
2019-09-26,411.0
2019-09-27,406.209991
2019-09-30,412.119995
2019-10-01,405.600006
2019-10-02,410.75
2019-10-03,416.670013
2019-10-04,427.72000099999997
2019-10-07,430.040009
2019-10-08,428.07000700000003
2019-10-09,429.27999900000003
2019-10-10,426.92999299999997
2019-10-11,423.160004
2019-10-14,422.959991
2019-10-15,432.920013
2019-10-16,438.10000599999995
2019-10-17,441.92999299999997
2019-10-18,440.049988
2019-10-21,438.160004
2019-10-22,437.23001100000005
2019-10-23,435.55999800000006
2019-10-24,435.07000700000003
2019-10-25,462.19000199999994
2019-10-28,467.089996
2019-10-29,464.07000700000003
2019-10-30,468.77999900000003
2019-10-31,467.85998499999994
2019-11-01,476.48001100000005
2019-11-04,473.5
2019-11-05,473.25
2019-11-06,469.02999900000003
2019-11-07,468.44000199999994
2019-11-08,469.75
2019-11-11,473.5
2019-11-12,474.07000700000003
2019-11-13,480.160004
2019-11-14,479.97000099999997
2019-11-15,475.60000599999995
2019-11-18,474.07000700000003
2019-11-19,478.97000099999997
2019-11-20,479.079987
2019-11-21,474.64999400000005
2019-11-22,468.5
2019-11-25,466.05999800000006
2019-11-26,467.30999800000006
2019-11-27,473.77999900000003
2019-11-29,470.01000999999997
2019-12-02,470.329987
2019-12-03,469.85998499999994
2019-12-04,462.049988
2019-12-05,467.26998899999995
2019-12-06,467.85000599999995
2019-12-09,468.660004
2019-12-10,461.709991
2019-12-11,465.869995
2019-12-12,469.60000599999995
2019-12-13,475.26998899999995
2019-12-16,470.23001100000005
2019-12-17,471.130005
2019-12-18,466.51998899999995
2019-12-19,475.670013
2019-12-20,476.22000099999997
2019-12-23,480.72000099999997
2019-12-24,480.85998499999994
2019-12-26,485.73001100000005
2019-12-27,483.69000199999994
2019-12-30,483.079987
2019-12-31,485.079987
2020-01-02,490.42999299999997
2020-01-03,494.47000099999997
2020-01-06,497.450012
2020-01-07,499.160004
2020-01-08,500.76998899999995
2020-01-09,507.27999900000003
2020-01-10,505.02999900000003
2020-01-13,510.14999400000005
2020-01-14,509.619995
2020-01-15,515.400024
2020-01-16,508.77999900000003
2020-01-17,502.73001100000005
2020-01-21,503.589996
2020-01-22,510.5
2020-01-23,513.1400150000001
2020-01-24,504.670013
2020-01-27,504.079987
2020-01-28,499.339996
2020-01-29,490.73999000000003
2020-01-30,492.98001100000005
2020-01-31,517.460022
2020-02-03,532.049988
2020-02-04,531.75
2020-02-05,522.179993
2020-02-06,526.5599980000001
2020-02-07,525.210022
2020-02-10,530.340027
2020-02-11,530.9400019999999
2020-02-12,534.0
2020-02-13,534.72998
2020-02-14,534.8900150000001
2020-02-18,537.599976
2020-02-19,542.460022
2020-02-20,539.219971
2020-02-21,535.340027
2020-02-24,528.700012
2020-02-25,517.98999
2020-02-26,518.090027
2020-02-27,508.549988
2020-02-28,493.170013
2020-03-02,497.130005
2020-03-03,495.02999900000003
2020-03-04,522.840027
2020-03-05,505.14001500000006
2020-03-06,496.72000099999997
2020-03-09,463.209991
2020-03-10,476.76000999999997
2020-03-11,450.64999400000005
2020-03-12,427.540009
2020-03-13,454.19000199999994
2020-03-16,389.109985
2020-03-17,393.019989
2020-03-18,381.519989
2020-03-19,393.059998
2020-03-20,371.700012
2020-03-23,381.77999900000003
2020-03-24,419.399994
2020-03-25,420.76998899999995
2020-03-26,454.170013
2020-03-27,439.700012
2020-03-30,450.77999900000003
2020-03-31,436.30999800000006
2020-04-01,424.02999900000003
2020-04-02,435.660004
2020-04-03,433.799988
2020-04-06,459.549988
2020-04-07,451.75
2020-04-08,463.92999299999997
2020-04-09,466.64001500000006
2020-04-13,469.700012
2020-04-14,489.57000700000003
2020-04-15,496.32000700000003
2020-04-16,496.35000599999995
2020-04-17,499.420013
2020-04-20,498.670013
2020-04-21,490.77999900000003
2020-04-22,496.079987
2020-04-23,499.119995
2020-04-24,508.549988
2020-04-27,508.44000199999994
2020-04-28,497.160004
2020-04-29,494.670013
2020-04-30,495.23001100000005
2020-05-01,509.64001500000006
2020-05-04,515.72998
2020-05-05,513.4400019999999
2020-05-06,503.959991
2020-05-07,514.25
2020-05-08,515.280029
2020-05-11,510.73999000000003
2020-05-12,501.92999299999997
2020-05-13,498.299988
2020-05-14,497.44000199999994
2020-05-15,503.39001500000006
2020-05-18,517.789978
2020-05-19,520.4400019999999
2020-05-20,512.799988
2020-05-21,516.960022
2020-05-22,512.900024
2020-05-26,509.85000599999995
2020-05-27,525.1099849999999
2020-05-28,534.669983
2020-05-29,544.0
2020-06-01,541.299988
2020-06-02,545.219971
2020-06-03,547.299988
2020-06-04,540.030029
2020-06-05,530.719971
2020-06-08,540.3599849999999
2020-06-09,531.570007
