Date,INTU
2010-11-23,44.66
2010-11-24,45.650002
2010-11-26,45.549999
2010-11-29,45.450001
2010-11-30,44.889998999999996
2010-12-01,46.209998999999996
2010-12-02,46.419998
2010-12-03,46.93
2010-12-06,46.810001
2010-12-07,46.77
2010-12-08,47.700001
2010-12-09,47.720001
2010-12-10,48.389998999999996
2010-12-13,48.299999
2010-12-14,48.48
2010-12-15,47.91
2010-12-16,49.349998
2010-12-17,49.389998999999996
2010-12-20,49.630001
2010-12-21,50.080002
2010-12-22,49.91
2010-12-23,49.790001000000004
2010-12-27,49.759997999999996
2010-12-28,49.77
2010-12-29,49.950001
2010-12-30,49.529999
2010-12-31,49.299999
2011-01-03,49.830002
2011-01-04,49.290001000000004
2011-01-05,48.740002000000004
2011-01-06,48.299999
2011-01-07,48.389998999999996
2011-01-10,47.75
2011-01-11,47.049999
2011-01-12,46.580002
2011-01-13,46.360001000000004
2011-01-14,46.98
2011-01-18,47.349998
2011-01-19,47.400002
2011-01-20,47.18
2011-01-21,46.860001000000004
2011-01-24,47.119999
2011-01-25,46.5
2011-01-26,47.119999
2011-01-27,47.310001
2011-01-28,46.77
2011-01-31,46.93
2011-02-01,47.57
2011-02-02,47.810001
2011-02-03,48.200001
2011-02-04,48.400002
2011-02-07,48.790001000000004
2011-02-08,49.029999
2011-02-09,48.869999
2011-02-10,50.540001000000004
2011-02-11,50.619999
2011-02-14,50.790001000000004
2011-02-15,49.779999
2011-02-16,50.119999
2011-02-17,50.439999
2011-02-18,54.110001000000004
2011-02-22,52.84
2011-02-23,52.0
2011-02-24,51.68
2011-02-25,52.400002
2011-02-28,52.580002
2011-03-01,51.419998
2011-03-02,51.779999
2011-03-03,52.900002
2011-03-04,52.810001
2011-03-07,51.93
2011-03-08,52.110001000000004
2011-03-09,51.66
2011-03-10,49.849998
2011-03-11,49.459998999999996
2011-03-14,49.43
2011-03-15,48.98
2011-03-16,48.509997999999996
2011-03-17,48.43
2011-03-18,49.919998
2011-03-21,50.459998999999996
2011-03-22,49.810001
2011-03-23,50.419998
2011-03-24,51.16
2011-03-25,51.369999
2011-03-28,51.060001
2011-03-29,51.75
2011-03-30,52.18
2011-03-31,53.110001000000004
2011-04-01,53.950001
2011-04-04,54.080002
2011-04-05,53.490002000000004
2011-04-06,53.66
2011-04-07,53.700001
2011-04-08,53.139998999999996
2011-04-11,53.560001
2011-04-12,52.779999
2011-04-13,53.139998999999996
2011-04-14,54.279999
2011-04-15,54.459998999999996
2011-04-18,54.150002
2011-04-19,54.459998999999996
2011-04-20,56.07
2011-04-21,55.349998
2011-04-25,55.029999
2011-04-26,54.990002000000004
2011-04-27,55.740002000000004
2011-04-28,55.599998
2011-04-29,55.560001
2011-05-02,55.119999
2011-05-03,55.23
2011-05-04,54.549999
2011-05-05,53.98
2011-05-06,53.779999
2011-05-09,54.139998999999996
2011-05-10,54.889998999999996
2011-05-11,54.439999
2011-05-12,55.889998999999996
2011-05-13,55.349998
2011-05-16,54.299999
2011-05-17,54.73
2011-05-18,54.279999
2011-05-19,55.900002
2011-05-20,54.98
2011-05-23,52.93
2011-05-24,52.799999
2011-05-25,53.07
2011-05-26,53.610001000000004
2011-05-27,53.369999
2011-05-31,53.970001
2011-06-01,53.32
2011-06-02,52.48
2011-06-03,51.419998
2011-06-06,51.18
2011-06-07,51.560001
2011-06-08,51.0
2011-06-09,50.799999
2011-06-10,50.360001000000004
2011-06-13,50.380001
2011-06-14,50.740002000000004
2011-06-15,49.66
2011-06-16,49.200001
2011-06-17,49.16
2011-06-20,49.400002
2011-06-21,50.389998999999996
2011-06-22,50.369999
2011-06-23,50.720001
2011-06-24,50.5
2011-06-27,50.82
2011-06-28,51.490002000000004
2011-06-29,51.75
2011-06-30,51.860001000000004
2011-07-01,52.240002000000004
2011-07-05,52.360001000000004
2011-07-06,52.34
2011-07-07,52.25
2011-07-08,51.689999
2011-07-11,50.889998999999996
2011-07-12,50.259997999999996
2011-07-13,49.860001000000004
2011-07-14,49.189999
2011-07-15,49.349998
2011-07-18,48.400002
2011-07-19,48.959998999999996
2011-07-20,47.790001000000004
2011-07-21,47.450001
2011-07-22,47.959998999999996
2011-07-25,48.68
2011-07-26,48.610001000000004
2011-07-27,47.25
2011-07-28,47.16
2011-07-29,46.700001
2011-08-01,46.099998
2011-08-02,45.400002
2011-08-03,45.91
2011-08-04,44.389998999999996
2011-08-05,43.599998
2011-08-08,40.939999
2011-08-09,42.779999
2011-08-10,39.939999
2011-08-11,42.049999
2011-08-12,42.389998999999996
2011-08-15,43.130001
2011-08-16,42.880001
2011-08-17,42.380001
2011-08-18,40.299999
2011-08-19,43.650002
2011-08-22,43.900002
2011-08-23,45.419998
2011-08-24,45.849998
2011-08-25,44.619999
2011-08-26,46.560001
2011-08-29,48.400002
2011-08-30,48.73
2011-08-31,49.330002
2011-09-01,48.580002
2011-09-02,47.349998
2011-09-06,47.099998
2011-09-07,47.73
2011-09-08,46.950001
2011-09-09,46.240002000000004
2011-09-12,46.799999
2011-09-13,46.490002000000004
2011-09-14,47.490002000000004
2011-09-15,48.43
2011-09-16,49.310001
2011-09-19,49.360001000000004
2011-09-20,48.939999
2011-09-21,47.689999
2011-09-22,46.700001
2011-09-23,47.27
2011-09-26,48.029999
2011-09-27,48.77
2011-09-28,48.330002
2011-09-29,48.439999
2011-09-30,47.439999
2011-10-03,45.84
2011-10-04,46.900002
2011-10-05,47.240002000000004
2011-10-06,48.77
2011-10-07,48.529999
2011-10-10,50.27
2011-10-11,51.18
2011-10-12,52.0
2011-10-13,51.990002000000004
2011-10-14,53.009997999999996
2011-10-17,52.279999
2011-10-18,52.5
2011-10-19,51.939999
2011-10-20,52.279999
2011-10-21,53.5
2011-10-24,54.0
2011-10-25,53.32
2011-10-26,52.970001
2011-10-27,55.209998999999996
2011-10-28,54.610001000000004
2011-10-31,53.669998
2011-11-01,51.900002
2011-11-02,52.41
2011-11-03,53.950001
2011-11-04,53.720001
2011-11-07,53.330002
2011-11-08,54.07
2011-11-09,52.34
2011-11-10,52.799999
2011-11-11,54.02
2011-11-14,53.259997999999996
2011-11-15,53.889998999999996
2011-11-16,53.450001
2011-11-17,51.75
2011-11-18,52.040001000000004
2011-11-21,50.759997999999996
2011-11-22,50.389998999999996
2011-11-23,49.290001000000004
2011-11-25,49.27
2011-11-28,50.919998
2011-11-29,50.860001000000004
2011-11-30,53.240002000000004
2011-12-01,52.919998
2011-12-02,52.720001
2011-12-05,54.560001
2011-12-06,54.16
2011-12-07,53.650002
2011-12-08,52.560001
2011-12-09,53.27
2011-12-12,52.84
2011-12-13,53.369999
2011-12-14,51.799999
2011-12-15,51.290001000000004
2011-12-16,51.779999
2011-12-19,51.02
2011-12-20,53.77
2011-12-21,53.07
2011-12-22,53.209998999999996
2011-12-23,53.099998
2011-12-27,53.169998
2011-12-28,52.41
2011-12-29,52.77
2011-12-30,52.59
2012-01-03,52.459998999999996
2012-01-04,52.299999
2012-01-05,52.540001000000004
2012-01-06,53.119999
2012-01-09,53.18
2012-01-10,54.75
2012-01-11,55.18
2012-01-12,55.290001000000004
2012-01-13,54.830002
2012-01-17,55.25
2012-01-18,56.450001
2012-01-19,57.099998
2012-01-20,57.09
2012-01-23,57.41
2012-01-24,57.330002
2012-01-25,57.52
2012-01-26,57.490002000000004
2012-01-27,57.349998
2012-01-30,56.560001
2012-01-31,56.439999
2012-02-01,57.880001
2012-02-02,57.860001000000004
2012-02-03,58.470001
2012-02-06,57.900002
2012-02-07,57.619999
2012-02-08,57.560001
2012-02-09,57.599998
2012-02-10,56.68
2012-02-13,56.59
2012-02-14,56.77
2012-02-15,56.650002
2012-02-16,58.009997999999996
2012-02-17,57.380001
2012-02-21,57.52
2012-02-22,60.919998
2012-02-23,58.68
2012-02-24,58.060001
2012-02-27,57.889998999999996
2012-02-28,57.779999
2012-02-29,57.84
2012-03-01,57.939999
2012-03-02,57.27
2012-03-05,56.869999
2012-03-06,56.080002
2012-03-07,57.130001
2012-03-08,57.220001
2012-03-09,58.169998
2012-03-12,58.619999
2012-03-13,59.810001
2012-03-14,59.689999
2012-03-15,60.18
2012-03-16,60.139998999999996
2012-03-19,60.330002
2012-03-20,60.040001000000004
2012-03-21,60.119999
2012-03-22,57.73
2012-03-23,57.709998999999996
2012-03-26,58.73
2012-03-27,59.48
2012-03-28,59.509997999999996
2012-03-29,59.830002
2012-03-30,60.16
2012-04-02,60.619999
2012-04-03,60.330002
2012-04-04,59.380001
2012-04-05,59.77
2012-04-09,59.110001000000004
2012-04-10,58.59
2012-04-11,60.029999
2012-04-12,60.599998
2012-04-13,60.34
2012-04-16,60.310001
2012-04-17,61.540001000000004
2012-04-18,61.43
2012-04-19,60.900002
2012-04-20,57.25
2012-04-23,56.75
2012-04-24,56.290001000000004
2012-04-25,57.400002
2012-04-26,57.599998
2012-04-27,57.98
2012-04-30,57.970001
2012-05-01,58.25
2012-05-02,58.639998999999996
2012-05-03,58.389998999999996
2012-05-04,56.900002
2012-05-07,56.580002
2012-05-08,56.279999
2012-05-09,56.52
2012-05-10,55.43
2012-05-11,55.830002
2012-05-14,55.349998
2012-05-15,55.490002000000004
2012-05-16,55.099998
2012-05-17,54.41
2012-05-18,54.509997999999996
2012-05-21,55.25
2012-05-22,55.990002000000004
2012-05-23,56.470001
2012-05-24,56.389998999999996
2012-05-25,56.450001
2012-05-29,56.630001
2012-05-30,56.200001
2012-05-31,56.23
2012-06-01,54.799999
2012-06-04,54.919998
2012-06-05,55.66
2012-06-06,57.700001
2012-06-07,56.939999
2012-06-08,57.0
2012-06-11,55.43
2012-06-12,56.77
2012-06-13,56.470001
2012-06-14,57.369999
2012-06-15,58.32
2012-06-18,58.700001
2012-06-19,58.970001
2012-06-20,58.830002
2012-06-21,56.889998999999996
2012-06-22,57.66
2012-06-25,56.349998
2012-06-26,57.009997999999996
2012-06-27,57.52
2012-06-28,57.0
2012-06-29,59.349998
2012-07-02,59.68
2012-07-03,60.150002
2012-07-05,59.919998
2012-07-06,57.900002
2012-07-09,57.439999
2012-07-10,57.450001
2012-07-11,57.34
2012-07-12,56.619999
2012-07-13,57.220001
2012-07-16,57.130001
2012-07-17,58.169998
2012-07-18,59.759997999999996
2012-07-19,59.619999
2012-07-20,58.689999
2012-07-23,57.09
2012-07-24,56.759997999999996
2012-07-25,56.52
2012-07-26,57.310001
2012-07-27,58.880001
2012-07-30,58.509997999999996
2012-07-31,58.02
2012-08-01,57.93
2012-08-02,57.790001000000004
2012-08-03,59.07
2012-08-06,59.619999
2012-08-07,59.77
2012-08-08,59.619999
2012-08-09,59.099998
2012-08-10,59.029999
2012-08-13,58.290001000000004
2012-08-14,58.02
2012-08-15,59.200001
2012-08-16,60.07
2012-08-17,59.759997999999996
2012-08-20,59.349998
2012-08-21,58.950001
2012-08-22,59.650002
2012-08-23,58.189999
2012-08-24,58.43
2012-08-27,58.93
2012-08-28,58.779999
2012-08-29,59.009997999999996
2012-08-30,58.209998999999996
2012-08-31,58.540001000000004
2012-09-04,58.549999
2012-09-05,58.290001000000004
2012-09-06,59.740002000000004
2012-09-07,59.459998999999996
2012-09-10,59.619999
2012-09-11,59.950001
2012-09-12,59.919998
2012-09-13,59.970001
2012-09-14,60.279999
2012-09-17,60.150002
2012-09-18,59.360001000000004
2012-09-19,58.630001
2012-09-20,58.82
2012-09-21,58.380001
2012-09-24,58.169998
2012-09-25,57.869999
2012-09-26,57.970001
2012-09-27,58.84
2012-09-28,58.880001
2012-10-01,59.34
2012-10-02,59.849998
2012-10-03,61.060001
2012-10-04,61.07
2012-10-05,61.119999
2012-10-08,60.57
2012-10-09,59.860001000000004
2012-10-10,59.639998999999996
2012-10-11,59.619999
2012-10-12,59.889998999999996
2012-10-15,60.110001000000004
2012-10-16,60.790001000000004
2012-10-17,60.91
2012-10-18,60.619999
2012-10-19,59.82
2012-10-22,59.939999
2012-10-23,59.580002
2012-10-24,59.599998
2012-10-25,59.439999
2012-10-26,59.389998999999996
2012-10-31,59.43
2012-11-01,61.43
2012-11-02,61.189999
2012-11-05,60.939999
2012-11-06,61.779999
2012-11-07,60.529999
2012-11-08,59.82
2012-11-09,59.959998999999996
2012-11-12,59.349998
2012-11-13,59.23
2012-11-14,58.470001
2012-11-15,58.77
2012-11-16,59.279999
2012-11-19,58.950001
2012-11-20,58.169998
2012-11-21,58.560001
2012-11-23,59.16
2012-11-26,58.43
2012-11-27,58.200001
2012-11-28,58.580002
2012-11-29,59.18
2012-11-30,59.91
2012-12-03,59.419998
2012-12-04,59.720001
2012-12-05,59.91
2012-12-06,59.73
2012-12-07,59.560001
2012-12-10,59.610001000000004
2012-12-11,60.439999
2012-12-12,60.279999
2012-12-13,60.060001
2012-12-14,60.18
2012-12-17,61.169998
2012-12-18,62.009997999999996
2012-12-19,62.130001
2012-12-20,62.049999
2012-12-21,61.439999
2012-12-24,61.290001000000004
2012-12-26,60.869999
2012-12-27,60.34
2012-12-28,59.330002
2012-12-31,59.48
2013-01-02,61.950001
2013-01-03,61.740002000000004
2013-01-04,62.220001
2013-01-07,62.290001000000004
2013-01-08,61.619999
2013-01-09,62.16
2013-01-10,62.41
2013-01-11,62.619999
2013-01-14,62.68
2013-01-15,62.950001
2013-01-16,62.950001
2013-01-17,63.639998999999996
2013-01-18,63.68
2013-01-22,63.779999
2013-01-23,63.669998
2013-01-24,63.82
2013-01-25,63.709998999999996
2013-01-28,63.880001
2013-01-29,63.880001
2013-01-30,63.060001
2013-01-31,62.380001
2013-02-01,62.900002
2013-02-04,62.09
2013-02-05,63.07
2013-02-06,62.91
2013-02-07,62.25
2013-02-08,61.509997999999996
2013-02-11,61.419998
2013-02-12,61.439999
2013-02-13,61.439999
2013-02-14,60.759997999999996
2013-02-15,62.07
2013-02-19,62.209998999999996
2013-02-20,61.419998
2013-02-21,61.299999
2013-02-22,62.779999
2013-02-25,62.02
2013-02-26,62.639998999999996
2013-02-27,63.759997999999996
2013-02-28,64.470001
2013-03-01,65.040001
2013-03-04,66.269997
2013-03-05,67.879997
2013-03-06,67.989998
2013-03-07,67.93
2013-03-08,67.75
2013-03-11,66.559998
2013-03-12,66.360001
2013-03-13,66.25
2013-03-14,66.18
2013-03-15,65.43
2013-03-18,65.410004
2013-03-19,65.290001
2013-03-20,65.16999799999999
2013-03-21,65.300003
2013-03-22,65.540001
2013-03-25,64.839996
2013-03-26,65.730003
2013-03-27,65.470001
2013-03-28,65.660004
2013-04-01,65.099998
2013-04-02,65.379997
2013-04-03,64.589996
2013-04-04,64.709999
2013-04-05,64.459999
2013-04-08,63.84
2013-04-09,63.799999
2013-04-10,64.82
2013-04-11,64.93
2013-04-12,64.699997
2013-04-15,63.080002
2013-04-16,64.220001
2013-04-17,63.040001000000004
2013-04-18,62.509997999999996
2013-04-19,62.970001
2013-04-22,62.860001000000004
2013-04-23,63.98
2013-04-24,64.190002
2013-04-25,57.09
2013-04-26,59.349998
2013-04-29,60.939999
2013-04-30,59.639998999999996
2013-05-01,59.970001
2013-05-02,60.07
2013-05-03,60.259997999999996
2013-05-06,60.75
2013-05-07,60.560001
2013-05-08,60.490002000000004
2013-05-09,59.0
2013-05-10,60.200001
2013-05-13,58.990002000000004
2013-05-14,59.110001000000004
2013-05-15,60.59
2013-05-16,59.849998
2013-05-17,60.630001
2013-05-20,59.639998999999996
2013-05-21,57.889998999999996
2013-05-22,58.59
2013-05-23,58.759997999999996
2013-05-24,57.900002
2013-05-28,59.110001000000004
2013-05-29,59.25
2013-05-30,59.330002
2013-05-31,58.439999
2013-06-03,58.07
2013-06-04,57.779999
2013-06-05,57.57
2013-06-06,58.450001
2013-06-07,59.459998999999996
2013-06-10,58.970001
2013-06-11,57.73
2013-06-12,57.779999
2013-06-13,57.970001
2013-06-14,57.5
2013-06-17,58.029999
2013-06-18,58.700001
2013-06-19,58.439999
2013-06-20,57.849998
2013-06-21,57.860001000000004
2013-06-24,57.509997999999996
2013-06-25,58.810001
2013-06-26,59.450001
2013-06-27,60.790001000000004
2013-06-28,61.040001000000004
2013-07-01,63.150002
2013-07-02,62.369999
2013-07-03,62.380001
2013-07-05,62.549999
2013-07-08,62.970001
2013-07-09,63.240002000000004
2013-07-10,63.360001000000004
2013-07-11,64.379997
2013-07-12,64.720001
2013-07-15,64.83000200000001
2013-07-16,64.879997
2013-07-17,65.010002
2013-07-18,64.870003
2013-07-19,64.08000200000001
2013-07-22,64.410004
2013-07-23,63.77
2013-07-24,63.110001000000004
2013-07-25,63.169998
2013-07-26,63.919998
2013-07-29,63.540001000000004
2013-07-30,63.34
2013-07-31,63.919998
2013-08-01,64.489998
2013-08-02,63.889998999999996
2013-08-05,63.919998
2013-08-06,63.650002
2013-08-07,64.120003
2013-08-08,64.199997
2013-08-09,64.449997
2013-08-12,64.66999799999999
2013-08-13,65.0
2013-08-14,64.769997
2013-08-15,63.830002
2013-08-16,64.239998
2013-08-19,63.419998
2013-08-20,63.139998999999996
2013-08-21,63.02
2013-08-22,63.610001000000004
2013-08-23,64.18
2013-08-26,64.32
2013-08-27,63.709998999999996
2013-08-28,63.400002
2013-08-29,63.59
2013-08-30,63.529999
2013-09-03,63.75
2013-09-04,64.160004
2013-09-05,64.18
2013-09-06,64.449997
2013-09-09,65.449997
2013-09-10,66.32
2013-09-11,66.32
2013-09-12,65.449997
2013-09-13,65.949997
2013-09-16,65.910004
2013-09-17,66.300003
2013-09-18,66.08000200000001
2013-09-19,66.41999799999999
2013-09-20,66.839996
2013-09-23,66.410004
2013-09-24,65.959999
2013-09-25,66.260002
2013-09-26,66.360001
2013-09-27,66.510002
2013-09-30,66.309998
2013-10-01,66.449997
2013-10-02,66.449997
2013-10-03,65.83000200000001
2013-10-04,66.300003
2013-10-07,66.239998
2013-10-08,65.400002
2013-10-09,65.290001
2013-10-10,65.800003
2013-10-11,66.93
2013-10-14,67.43
2013-10-15,66.760002
2013-10-16,67.0
2013-10-17,68.0
2013-10-18,68.739998
2013-10-21,69.010002
2013-10-22,69.470001
2013-10-23,69.18
2013-10-24,69.82
2013-10-25,70.440002
2013-10-28,70.839996
2013-10-29,71.480003
2013-10-30,71.459999
2013-10-31,71.410004
2013-11-01,71.33000200000001
2013-11-04,71.410004
2013-11-05,71.760002
2013-11-06,72.239998
2013-11-07,71.68
2013-11-08,72.480003
2013-11-11,72.279999
2013-11-12,72.410004
2013-11-13,72.959999
2013-11-14,73.160004
2013-11-15,73.66999799999999
2013-11-18,73.410004
2013-11-19,73.360001
2013-11-20,73.139999
2013-11-21,73.160004
2013-11-22,72.029999
2013-11-25,72.730003
2013-11-26,72.839996
2013-11-27,73.540001
2013-11-29,74.230003
2013-12-02,74.230003
2013-12-03,74.360001
2013-12-04,74.339996
2013-12-05,74.010002
2013-12-06,74.910004
2013-12-09,74.400002
2013-12-10,75.0
2013-12-11,74.529999
2013-12-12,74.230003
2013-12-13,75.019997
2013-12-16,74.860001
2013-12-17,74.690002
2013-12-18,75.809998
2013-12-19,75.690002
2013-12-20,75.279999
2013-12-23,76.32
2013-12-24,76.41999799999999
2013-12-26,76.349998
2013-12-27,76.089996
2013-12-30,76.57
2013-12-31,76.32
2014-01-02,75.940002
2014-01-03,75.800003
2014-01-06,75.739998
2014-01-07,77.059998
2014-01-08,76.440002
2014-01-09,76.629997
2014-01-10,76.239998
2014-01-13,75.010002
2014-01-14,76.059998
2014-01-15,76.779999
2014-01-16,76.790001
2014-01-17,76.989998
2014-01-21,76.18
2014-01-22,75.57
2014-01-23,75.32
2014-01-24,73.239998
2014-01-27,73.059998
2014-01-28,73.480003
2014-01-29,73.18
2014-01-30,74.190002
2014-01-31,73.25
2014-02-03,70.809998
2014-02-04,70.910004
2014-02-05,70.75
2014-02-06,71.029999
2014-02-07,71.449997
2014-02-10,71.449997
2014-02-11,72.720001
2014-02-12,69.720001
2014-02-13,70.720001
2014-02-14,71.690002
2014-02-18,73.050003
2014-02-19,73.41999799999999
2014-02-20,73.849998
2014-02-21,77.239998
2014-02-24,77.410004
2014-02-25,77.33000200000001
2014-02-26,77.699997
2014-02-27,78.099998
2014-02-28,78.150002
2014-03-03,77.870003
2014-03-04,80.910004
2014-03-05,80.629997
2014-03-06,80.730003
2014-03-07,82.199997
2014-03-10,81.82
2014-03-11,81.269997
2014-03-12,80.93
2014-03-13,80.150002
2014-03-14,79.910004
2014-03-17,80.550003
2014-03-18,80.660004
2014-03-19,80.209999
2014-03-20,80.690002
2014-03-21,79.440002
2014-03-24,78.809998
2014-03-25,78.66999799999999
2014-03-26,77.720001
2014-03-27,77.58000200000001
2014-03-28,77.769997
2014-03-31,77.730003
2014-04-01,78.889999
2014-04-02,78.970001
2014-04-03,78.58000200000001
2014-04-04,77.190002
2014-04-07,74.790001
2014-04-08,74.540001
2014-04-09,75.110001
2014-04-10,73.589996
2014-04-11,72.519997
2014-04-14,73.379997
2014-04-15,73.739998
2014-04-16,74.269997
2014-04-17,74.029999
2014-04-21,74.0
2014-04-22,74.839996
2014-04-23,74.389999
2014-04-24,74.160004
2014-04-25,75.339996
2014-04-28,74.690002
2014-04-29,75.400002
2014-04-30,75.75
2014-05-01,75.93
2014-05-02,75.290001
2014-05-05,75.57
2014-05-06,74.66999799999999
2014-05-07,74.32
2014-05-08,74.620003
2014-05-09,74.91999799999999
2014-05-12,76.110001
2014-05-13,75.690002
2014-05-14,74.989998
2014-05-15,74.08000200000001
2014-05-16,75.510002
2014-05-19,77.07
2014-05-20,76.839996
2014-05-21,77.470001
2014-05-22,78.32
2014-05-23,79.589996
2014-05-27,80.139999
2014-05-28,79.08000200000001
2014-05-29,79.110001
2014-05-30,79.290001
2014-06-02,79.43
2014-06-03,79.389999
2014-06-04,79.300003
2014-06-05,79.360001
2014-06-06,80.029999
2014-06-09,79.839996
2014-06-10,79.160004
2014-06-11,79.16999799999999
2014-06-12,78.910004
2014-06-13,78.989998
2014-06-16,78.910004
2014-06-17,78.839996
2014-06-18,79.33000200000001
2014-06-19,79.290001
2014-06-20,79.5
2014-06-23,79.66999799999999
2014-06-24,80.550003
2014-06-25,81.120003
2014-06-26,80.959999
2014-06-27,81.32
2014-06-30,80.529999
2014-07-01,81.279999
2014-07-02,81.300003
2014-07-03,82.230003
2014-07-07,81.220001
2014-07-08,81.150002
2014-07-09,81.059998
2014-07-10,80.41999799999999
2014-07-11,80.449997
2014-07-14,81.33000200000001
2014-07-15,81.16999799999999
2014-07-16,81.529999
2014-07-17,80.779999
2014-07-18,81.91999799999999
2014-07-21,81.43
2014-07-22,82.129997
2014-07-23,82.029999
2014-07-24,82.589996
2014-07-25,82.639999
2014-07-28,82.849998
2014-07-29,82.68
2014-07-30,83.290001
2014-07-31,81.970001
2014-08-01,80.559998
2014-08-04,81.019997
2014-08-05,80.449997
2014-08-06,80.959999
2014-08-07,80.839996
2014-08-08,81.379997
2014-08-11,81.800003
2014-08-12,82.029999
2014-08-13,83.379997
2014-08-14,83.809998
2014-08-15,83.720001
2014-08-18,84.43
2014-08-19,85.389999
2014-08-20,85.269997
2014-08-21,85.809998
2014-08-22,83.57
2014-08-25,82.900002
2014-08-26,82.639999
2014-08-27,82.660004
2014-08-28,83.360001
2014-08-29,83.18
2014-09-02,82.879997
2014-09-03,82.120003
2014-09-04,82.260002
2014-09-05,83.980003
2014-09-08,84.160004
2014-09-09,83.449997
2014-09-10,84.58000200000001
2014-09-11,85.160004
2014-09-12,83.989998
2014-09-15,83.620003
2014-09-16,83.779999
2014-09-17,84.309998
2014-09-18,85.660004
2014-09-19,86.720001
2014-09-22,85.519997
2014-09-23,85.41999799999999
2014-09-24,86.690002
2014-09-25,84.849998
2014-09-26,86.050003
2014-09-29,87.779999
2014-09-30,87.650002
2014-10-01,85.720001
2014-10-02,84.519997
2014-10-03,85.260002
2014-10-06,84.660004
2014-10-07,82.470001
2014-10-08,83.800003
2014-10-09,81.809998
2014-10-10,80.16999799999999
2014-10-13,79.68
2014-10-14,79.389999
2014-10-15,79.5
2014-10-16,78.639999
2014-10-17,81.029999
2014-10-20,81.040001
2014-10-21,83.370003
2014-10-22,81.959999
2014-10-23,83.529999
2014-10-24,84.959999
2014-10-27,85.010002
2014-10-28,86.33000200000001
2014-10-29,85.879997
2014-10-30,86.83000200000001
2014-10-31,88.010002
2014-11-03,88.339996
2014-11-04,88.449997
2014-11-05,88.730003
2014-11-06,89.129997
2014-11-07,88.809998
2014-11-10,89.879997
2014-11-11,90.709999
2014-11-12,89.620003
2014-11-13,90.440002
2014-11-14,90.690002
2014-11-17,90.93
2014-11-18,91.339996
2014-11-19,91.41999799999999
2014-11-20,90.730003
2014-11-21,91.720001
2014-11-24,92.66999799999999
2014-11-25,92.660004
2014-11-26,92.239998
2014-11-28,93.870003
2014-12-01,94.120003
2014-12-02,93.33000200000001
2014-12-03,93.699997
2014-12-04,93.870003
2014-12-05,93.68
2014-12-08,93.360001
2014-12-09,92.720001
2014-12-10,92.559998
2014-12-11,93.370003
2014-12-12,92.16999799999999
2014-12-15,92.66999799999999
2014-12-16,92.110001
2014-12-17,92.879997
2014-12-18,94.480003
2014-12-19,93.91999799999999
2014-12-22,94.690002
2014-12-23,95.150002
2014-12-24,94.589996
2014-12-26,94.190002
2014-12-29,93.760002
2014-12-30,93.110001
2014-12-31,92.190002
2015-01-02,91.209999
2015-01-05,90.849998
2015-01-06,88.059998
2015-01-07,88.66999799999999
2015-01-08,89.860001
2015-01-09,87.970001
2015-01-12,86.720001
2015-01-13,86.309998
2015-01-14,86.230003
2015-01-15,85.08000200000001
2015-01-16,86.41999799999999
2015-01-20,87.41999799999999
2015-01-21,86.400002
2015-01-22,88.790001
2015-01-23,89.41999799999999
2015-01-26,89.360001
2015-01-27,88.449997
2015-01-28,87.5
2015-01-29,88.449997
2015-01-30,86.82
2015-02-02,88.279999
2015-02-03,90.5
2015-02-04,90.540001
2015-02-05,91.709999
2015-02-06,87.83000200000001
2015-02-09,87.839996
2015-02-10,89.139999
2015-02-11,88.790001
2015-02-12,89.389999
2015-02-13,90.25
2015-02-17,90.089996
2015-02-18,89.760002
2015-02-19,91.110001
2015-02-20,96.720001
2015-02-23,96.339996
2015-02-24,97.379997
2015-02-25,97.639999
2015-02-26,97.68
2015-02-27,97.629997
2015-03-02,98.68
2015-03-03,98.0
2015-03-04,97.449997
2015-03-05,98.120003
2015-03-06,97.410004
2015-03-09,97.650002
2015-03-10,95.389999
2015-03-11,95.18
2015-03-12,96.68
2015-03-13,97.769997
2015-03-16,99.379997
2015-03-17,98.980003
2015-03-18,99.93
2015-03-19,99.779999
2015-03-20,100.43
2015-03-23,100.129997
2015-03-24,99.699997
2015-03-25,97.32
2015-03-26,96.949997
2015-03-27,97.059998
2015-03-30,98.230003
2015-03-31,96.959999
2015-04-01,97.68
2015-04-02,98.5
2015-04-06,97.849998
2015-04-07,97.349998
2015-04-08,97.91999799999999
2015-04-09,97.93
2015-04-10,98.889999
2015-04-13,97.889999
2015-04-14,97.879997
2015-04-15,97.959999
2015-04-16,97.389999
2015-04-17,95.58000200000001
2015-04-20,96.650002
2015-04-21,97.239998
2015-04-22,100.160004
2015-04-23,101.449997
2015-04-24,101.230003
2015-04-27,101.599998
2015-04-28,101.650002
2015-04-29,101.18
2015-04-30,100.33000200000001
2015-05-01,100.589996
2015-05-04,101.290001
2015-05-05,100.010002
2015-05-06,99.540001
2015-05-07,100.07
2015-05-08,102.75
2015-05-11,102.33000200000001
2015-05-12,102.260002
2015-05-13,102.239998
2015-05-14,103.82
2015-05-15,102.33000200000001
2015-05-18,102.339996
2015-05-19,103.269997
2015-05-20,103.379997
2015-05-21,104.160004
2015-05-22,106.760002
2015-05-26,104.66999799999999
2015-05-27,105.190002
2015-05-28,105.089996
2015-05-29,104.150002
2015-06-01,106.41999799999999
2015-06-02,106.220001
2015-06-03,106.839996
