Date,FLT
2019-11-26,307.420013
2019-11-27,306.880005
2019-11-29,306.920013
2019-12-02,308.420013
2019-12-03,305.880005
2019-12-04,306.209991
2019-12-05,303.179993
2019-12-06,307.77999900000003
2019-12-09,302.619995
2019-12-10,302.540009
2019-12-11,303.059998
2019-12-12,301.519989
2019-12-13,304.72000099999997
2019-12-16,307.609985
2019-12-17,303.619995
2019-12-18,296.790009
2019-12-19,288.869995
2019-12-20,290.299988
2019-12-23,284.559998
2019-12-24,285.47000099999997
2019-12-26,283.0
2019-12-27,285.820007
2019-12-30,286.26001
2019-12-31,287.72000099999997
2020-01-02,287.73999
2020-01-03,290.809998
2020-01-06,289.190002
2020-01-07,291.75
2020-01-08,297.019989
2020-01-09,298.51001
2020-01-10,292.399994
2020-01-13,299.399994
2020-01-14,296.179993
2020-01-15,303.079987
2020-01-16,308.97000099999997
2020-01-17,310.040009
2020-01-21,310.980011
2020-01-22,318.299988
2020-01-23,316.700012
2020-01-24,320.630005
2020-01-27,313.25
2020-01-28,317.450012
2020-01-29,319.549988
2020-01-30,321.179993
2020-01-31,315.230011
2020-02-03,319.079987
2020-02-04,323.929993
2020-02-05,326.869995
2020-02-06,328.850006
2020-02-07,306.76001
2020-02-10,313.679993
2020-02-11,315.75
2020-02-12,316.380005
2020-02-13,317.579987
2020-02-14,318.429993
2020-02-18,320.570007
2020-02-19,321.109985
2020-02-20,317.390015
2020-02-21,308.920013
2020-02-24,298.420013
2020-02-25,288.380005
2020-02-26,284.200012
2020-02-27,265.670013
2020-02-28,265.790009
2020-03-02,282.040009
2020-03-03,266.410004
2020-03-04,268.25
2020-03-05,252.72000099999997
2020-03-06,249.16000400000001
2020-03-09,222.58999599999999
2020-03-10,237.669998
2020-03-11,222.47000099999997
2020-03-12,214.42999300000002
2020-03-13,235.460007
2020-03-16,210.91000400000001
2020-03-17,224.33999599999999
2020-03-18,200.509995
2020-03-19,193.300003
2020-03-20,187.029999
2020-03-23,171.720001
2020-03-24,190.429993
2020-03-25,212.330002
2020-03-26,212.36000099999998
2020-03-27,196.179993
2020-03-30,194.020004
2020-03-31,186.53999299999998
2020-04-01,173.220001
2020-04-02,181.520004
2020-04-03,184.779999
2020-04-06,206.08999599999999
2020-04-07,210.36000099999998
2020-04-08,220.309998
2020-04-09,224.99000499999997
2020-04-13,218.229996
2020-04-14,221.83999599999999
2020-04-15,211.47000099999997
2020-04-16,209.240005
2020-04-17,223.58999599999999
2020-04-20,214.13000499999998
2020-04-21,204.300003
2020-04-22,213.690002
2020-04-23,218.61000099999998
2020-04-24,222.61999500000002
2020-04-27,232.25999500000003
2020-04-28,235.58999599999999
2020-04-29,247.94999700000002
2020-04-30,241.25
2020-05-01,232.830002
2020-05-04,231.75
2020-05-05,236.07000699999998
2020-05-06,240.57000699999998
2020-05-07,248.74000499999997
2020-05-08,240.0
2020-05-11,236.899994
2020-05-12,228.460007
2020-05-13,215.149994
2020-05-14,221.520004
2020-05-15,222.539993
2020-05-18,237.770004
2020-05-19,233.88000499999998
2020-05-20,240.58999599999999
2020-05-21,239.83999599999999
2020-05-22,239.25
2020-05-26,247.91000400000001
2020-05-27,249.960007
2020-05-28,247.44999700000002
2020-05-29,243.789993
2020-06-01,246.42999300000002
2020-06-02,249.88999900000002
2020-06-03,256.72000099999997
2020-06-04,257.309998
2020-06-05,282.429993
2020-06-08,277.119995
2020-06-09,276.609985
