Date,COST
2005-05-18,44.889998999999996
2005-05-19,44.950001
2005-05-20,44.959998999999996
2005-05-23,44.509997999999996
2005-05-24,44.540001000000004
2005-05-25,45.419998
2005-05-26,45.490002000000004
2005-05-27,45.299999
2005-05-31,45.380001
2005-06-01,45.560001
2005-06-02,46.619999
2005-06-03,46.119999
2005-06-06,45.779999
2005-06-07,45.830002
2005-06-08,45.689999
2005-06-09,45.84
2005-06-10,45.810001
2005-06-13,45.73
2005-06-14,46.34
2005-06-15,46.189999
2005-06-16,45.990002000000004
2005-06-17,46.59
2005-06-20,46.360001000000004
2005-06-21,45.900002
2005-06-22,45.470001
2005-06-23,44.810001
2005-06-24,44.919998
2005-06-27,44.709998999999996
2005-06-28,45.389998999999996
2005-06-29,45.189999
2005-06-30,44.73
2005-07-01,44.93
2005-07-05,45.32
2005-07-06,45.360001000000004
2005-07-07,45.09
2005-07-08,45.549999
2005-07-11,45.639998999999996
2005-07-12,46.18
2005-07-13,45.790001000000004
2005-07-14,45.959998999999996
2005-07-15,46.450001
2005-07-18,46.400002
2005-07-19,46.349998
2005-07-20,46.09
2005-07-21,45.470001
2005-07-22,45.950001
2005-07-25,45.919998
2005-07-26,46.0
2005-07-27,46.099998
2005-07-28,46.529999
2005-07-29,45.970001
2005-08-01,45.650002
2005-08-02,45.380001
2005-08-03,44.450001
2005-08-04,44.25
2005-08-05,43.669998
2005-08-08,43.299999
2005-08-09,43.200001
2005-08-10,42.470001
2005-08-11,42.790001000000004
2005-08-12,42.82
2005-08-15,42.990002000000004
2005-08-16,42.73
2005-08-17,43.66
2005-08-18,43.98
2005-08-19,44.259997999999996
2005-08-22,44.23
2005-08-23,43.650002
2005-08-24,43.330002
2005-08-25,43.41
2005-08-26,43.119999
2005-08-29,43.41
2005-08-30,43.040001000000004
2005-08-31,43.400002
2005-09-01,43.18
2005-09-02,43.16
2005-09-06,43.200001
2005-09-07,43.310001
2005-09-08,43.040001000000004
2005-09-09,43.040001000000004
2005-09-12,43.919998
2005-09-13,43.529999
2005-09-14,43.16
2005-09-15,42.939999
2005-09-16,43.189999
2005-09-19,42.25
2005-09-20,41.360001000000004
2005-09-21,41.48
2005-09-22,43.049999
2005-09-23,42.82
2005-09-26,42.77
2005-09-27,43.139998999999996
2005-09-28,42.419998
2005-09-29,42.610001000000004
2005-09-30,43.09
2005-10-03,42.84
2005-10-04,42.970001
2005-10-05,42.91
2005-10-06,44.919998
2005-10-07,45.639998999999996
2005-10-10,45.639998999999996
2005-10-11,45.52
2005-10-12,45.25
2005-10-13,45.369999
2005-10-14,46.459998999999996
2005-10-17,46.610001000000004
2005-10-18,46.310001
2005-10-19,47.77
2005-10-20,47.639998999999996
2005-10-21,47.759997999999996
2005-10-24,48.200001
2005-10-25,47.919998
2005-10-26,47.099998
2005-10-27,46.349998
2005-10-28,47.34
2005-10-31,48.369999
2005-11-01,48.130001
2005-11-02,48.509997999999996
2005-11-03,48.669998
2005-11-04,49.080002
2005-11-07,49.610001000000004
2005-11-08,48.939999
2005-11-09,48.650002
2005-11-10,50.060001
2005-11-11,50.139998999999996
2005-11-14,49.799999
2005-11-15,49.25
2005-11-16,49.200001
2005-11-17,49.82
2005-11-18,49.810001
2005-11-21,49.400002
2005-11-22,49.25
2005-11-23,50.560001
2005-11-25,50.580002
2005-11-28,50.25
2005-11-29,50.75
2005-11-30,49.950001
2005-12-01,48.790001000000004
2005-12-02,49.34
2005-12-05,49.59
2005-12-06,49.080002
2005-12-07,49.349998
2005-12-08,48.290001000000004
2005-12-09,48.549999
2005-12-12,48.68
2005-12-13,48.619999
2005-12-14,49.220001
2005-12-15,49.509997999999996
2005-12-16,48.75
2005-12-19,48.66
2005-12-20,49.220001
2005-12-21,49.810001
2005-12-22,49.84
2005-12-23,49.98
2005-12-27,49.77
2005-12-28,50.110001000000004
2005-12-29,49.970001
2005-12-30,49.470001
2006-01-03,49.919998
2006-01-04,50.080002
2006-01-05,49.779999
2006-01-06,49.849998
2006-01-09,50.049999
2006-01-10,50.0
2006-01-11,50.689999
2006-01-12,50.73
2006-01-13,51.0
2006-01-17,50.599998
2006-01-18,50.740002000000004
2006-01-19,50.59
2006-01-20,49.689999
2006-01-23,49.130001
2006-01-24,49.549999
2006-01-25,49.939999
2006-01-26,50.09
2006-01-27,50.049999
2006-01-30,49.68
2006-01-31,49.889998999999996
2006-02-01,49.5
2006-02-02,50.209998999999996
2006-02-03,49.450001
2006-02-06,49.27
2006-02-07,48.720001
2006-02-08,49.07
2006-02-09,48.970001
2006-02-10,49.740002000000004
2006-02-13,50.110001000000004
2006-02-14,51.18
2006-02-15,51.57
2006-02-16,51.740002000000004
2006-02-17,50.98
2006-02-21,50.700001
2006-02-22,51.509997999999996
2006-02-23,51.110001000000004
2006-02-24,50.689999
2006-02-27,51.610001000000004
2006-02-28,51.189999
2006-03-01,52.189999
2006-03-02,52.799999
2006-03-03,53.52
2006-03-06,53.759997999999996
2006-03-07,53.619999
2006-03-08,53.77
2006-03-09,53.07
2006-03-10,53.970001
2006-03-13,54.23
2006-03-14,55.27
2006-03-15,55.0
2006-03-16,55.0
2006-03-17,55.880001
2006-03-20,56.0
2006-03-21,55.400002
2006-03-22,55.16
2006-03-23,54.990002000000004
2006-03-24,54.639998999999996
2006-03-27,54.77
2006-03-28,54.27
2006-03-29,54.68
2006-03-30,54.220001
2006-03-31,54.16
2006-04-03,54.32
2006-04-04,54.700001
2006-04-05,55.139998999999996
2006-04-06,56.59
2006-04-07,55.700001
2006-04-10,54.43
2006-04-11,54.240002000000004
2006-04-12,54.470001
2006-04-13,54.09
2006-04-17,53.889998999999996
2006-04-18,55.299999
2006-04-19,54.790001000000004
2006-04-20,54.849998
2006-04-21,53.970001
2006-04-24,54.48
2006-04-25,54.540001000000004
2006-04-26,54.52
2006-04-27,54.360001000000004
2006-04-28,54.43
2006-05-01,54.119999
2006-05-02,53.98
2006-05-03,53.959998999999996
2006-05-04,55.529999
2006-05-05,56.700001
2006-05-08,56.849998
2006-05-09,56.610001000000004
2006-05-10,56.799999
2006-05-11,56.060001
2006-05-12,55.23
2006-05-15,55.549999
2006-05-16,55.240002000000004
2006-05-17,54.009997999999996
2006-05-18,53.470001
2006-05-19,54.200001
2006-05-22,54.110001000000004
2006-05-23,53.639998999999996
2006-05-24,53.810001
2006-05-25,54.400002
2006-05-26,54.43
2006-05-30,53.560001
2006-05-31,52.93
2006-06-01,54.23
2006-06-02,53.450001
2006-06-05,52.57
2006-06-06,52.509997999999996
2006-06-07,52.290001000000004
2006-06-08,53.450001
2006-06-09,53.040001000000004
2006-06-12,52.310001
2006-06-13,52.630001
2006-06-14,52.98
2006-06-15,53.869999
2006-06-16,53.75
2006-06-19,53.549999
2006-06-20,54.880001
2006-06-21,55.759997999999996
2006-06-22,55.27
2006-06-23,55.5
2006-06-26,56.299999
2006-06-27,55.650002
2006-06-28,56.060001
2006-06-29,57.150002
2006-06-30,57.130001
2006-07-03,57.580002
2006-07-05,56.849998
2006-07-06,55.849998
2006-07-07,56.16
2006-07-10,56.310001
2006-07-11,56.73
2006-07-12,55.880001
2006-07-13,55.049999
2006-07-14,53.52
2006-07-17,53.959998999999996
2006-07-18,52.880001
2006-07-19,53.790001000000004
2006-07-20,53.349998
2006-07-21,52.560001
2006-07-24,53.360001000000004
2006-07-25,54.0
2006-07-26,53.330002
2006-07-27,51.450001
2006-07-28,51.869999
2006-07-31,52.759997999999996
2006-08-01,52.25
2006-08-02,52.439999
2006-08-03,51.0
2006-08-04,51.779999
2006-08-07,51.470001
2006-08-08,51.66
2006-08-09,50.200001
2006-08-10,51.259997999999996
2006-08-11,50.75
2006-08-14,51.650002
2006-08-15,51.82
2006-08-16,51.950001
2006-08-17,51.849998
2006-08-18,52.549999
2006-08-21,51.43
2006-08-22,51.59
2006-08-23,50.5
2006-08-24,49.610001000000004
2006-08-25,48.59
2006-08-28,49.16
2006-08-29,49.25
2006-08-30,47.18
2006-08-31,46.790001000000004
2006-09-01,47.349998
2006-09-05,48.209998999999996
2006-09-06,47.700001
2006-09-07,47.189999
2006-09-08,48.07
2006-09-11,48.630001
2006-09-12,49.580002
2006-09-13,49.540001000000004
2006-09-14,49.91
2006-09-15,49.82
2006-09-18,49.540001000000004
2006-09-19,50.860001000000004
2006-09-20,51.869999
2006-09-21,50.259997999999996
2006-09-22,49.889998999999996
2006-09-25,51.25
2006-09-26,51.619999
2006-09-27,50.619999
2006-09-28,50.07
2006-09-29,49.68
2006-10-02,48.75
2006-10-03,49.259997999999996
2006-10-04,50.32
2006-10-05,50.360001000000004
2006-10-06,49.48
2006-10-09,49.810001
2006-10-10,49.759997999999996
2006-10-11,50.07
2006-10-12,53.900002
2006-10-13,53.200001
2006-10-16,52.98
2006-10-17,52.470001
2006-10-18,52.139998999999996
2006-10-19,51.66
2006-10-20,51.689999
2006-10-23,52.689999
2006-10-24,52.490002000000004
2006-10-25,52.57
2006-10-26,53.490002000000004
2006-10-27,53.009997999999996
2006-10-30,53.099998
2006-10-31,53.380001
2006-11-01,52.91
2006-11-02,53.0
2006-11-03,51.82
2006-11-06,52.41
2006-11-07,52.580002
2006-11-08,52.470001
2006-11-09,51.740002000000004
2006-11-10,52.900002
2006-11-13,52.130001
2006-11-14,52.43
2006-11-15,53.009997999999996
2006-11-16,53.419998
2006-11-17,53.400002
2006-11-20,53.790001000000004
2006-11-21,53.720001
2006-11-22,53.759997999999996
2006-11-24,53.509997999999996
2006-11-27,53.389998999999996
2006-11-28,52.900002
2006-11-29,53.299999
2006-11-30,52.299999
2006-12-01,52.200001
2006-12-04,53.389998999999996
2006-12-05,54.400002
2006-12-06,54.43
2006-12-07,53.68
2006-12-08,53.689999
2006-12-11,54.060001
2006-12-12,53.240002000000004
2006-12-13,53.139998999999996
2006-12-14,54.110001000000004
2006-12-15,53.73
2006-12-18,53.810001
2006-12-19,53.279999
2006-12-20,52.93
2006-12-21,52.330002
2006-12-22,52.200001
2006-12-26,52.689999
2006-12-27,53.400002
2006-12-28,53.099998
2006-12-29,52.869999
2007-01-03,52.84
2007-01-04,54.07
2007-01-05,53.41
2007-01-08,53.630001
2007-01-09,54.029999
2007-01-10,54.41
2007-01-11,55.32
2007-01-12,55.950001
2007-01-16,56.240002000000004
2007-01-17,56.68
2007-01-18,56.900002
2007-01-19,56.77
2007-01-22,56.34
2007-01-23,56.439999
2007-01-24,57.060001
2007-01-25,55.73
2007-01-26,55.360001000000004
2007-01-29,55.27
2007-01-30,55.299999
2007-01-31,56.16
2007-02-01,56.389998999999996
2007-02-02,56.009997999999996
2007-02-05,56.209998999999996
2007-02-06,56.57
2007-02-07,57.130001
2007-02-08,56.619999
2007-02-09,55.98
2007-02-12,55.799999
2007-02-13,56.459998999999996
2007-02-14,57.049999
2007-02-15,57.900002
2007-02-16,57.799999
2007-02-20,58.279999
2007-02-21,58.18
2007-02-22,58.09
2007-02-23,57.470001
2007-02-26,57.400002
2007-02-27,55.400002
2007-02-28,55.889998999999996
2007-03-01,56.0
2007-03-02,55.75
2007-03-05,55.25
2007-03-06,55.720001
2007-03-07,56.119999
2007-03-08,54.259997999999996
2007-03-09,54.34
2007-03-12,53.650002
2007-03-13,52.959998999999996
2007-03-14,52.529999
2007-03-15,53.189999
2007-03-16,52.98
2007-03-19,53.240002000000004
2007-03-20,53.18
2007-03-21,54.34
2007-03-22,54.240002000000004
2007-03-23,54.560001
2007-03-26,54.52
2007-03-27,54.130001
2007-03-28,53.709998999999996
2007-03-29,53.700001
2007-03-30,53.84
2007-04-02,53.91
2007-04-03,54.549999
2007-04-04,54.450001
2007-04-05,54.880001
2007-04-09,54.82
2007-04-10,54.669998
2007-04-11,54.029999
2007-04-12,54.68
2007-04-13,54.16
2007-04-16,54.400002
2007-04-17,55.599998
2007-04-18,55.02
2007-04-19,55.32
2007-04-20,55.119999
2007-04-23,54.880001
2007-04-24,54.25
2007-04-25,54.27
2007-04-26,54.040001000000004
2007-04-27,54.459998999999996
2007-04-30,53.57
2007-05-01,53.459998999999996
2007-05-02,53.349998
2007-05-03,53.139998999999996
2007-05-04,53.790001000000004
2007-05-07,54.080002
2007-05-08,54.610001000000004
2007-05-09,54.939999
2007-05-10,54.950001
2007-05-11,54.970001
2007-05-14,54.700001
2007-05-15,54.209998999999996
2007-05-16,54.810001
2007-05-17,55.580002
2007-05-18,56.41
2007-05-21,55.77
2007-05-22,55.950001
2007-05-23,56.02
2007-05-24,56.299999
2007-05-25,56.400002
2007-05-29,56.57
2007-05-30,56.529999
2007-05-31,56.470001
2007-06-01,56.290001000000004
2007-06-04,56.119999
2007-06-05,55.450001
2007-06-06,55.82
2007-06-07,55.259997999999996
2007-06-08,56.009997999999996
2007-06-11,55.700001
2007-06-12,55.16
2007-06-13,55.970001
2007-06-14,55.759997999999996
2007-06-15,56.09
2007-06-18,56.0
2007-06-19,56.330002
2007-06-20,56.349998
2007-06-21,57.189999
2007-06-22,57.169998
2007-06-25,57.200001
2007-06-26,57.330002
2007-06-27,58.380001
2007-06-28,58.220001
2007-06-29,58.52
2007-07-02,60.25
2007-07-03,60.080002
2007-07-05,60.119999
2007-07-06,61.439999
2007-07-09,61.360001000000004
2007-07-10,60.509997999999996
2007-07-11,60.720001
2007-07-12,61.740002000000004
2007-07-13,62.98
2007-07-16,61.849998
2007-07-17,62.130001
2007-07-18,62.419998
2007-07-19,62.18
2007-07-20,61.25
2007-07-23,60.900002
2007-07-24,60.150002
2007-07-25,60.299999
2007-07-26,59.049999
2007-07-27,58.57
2007-07-30,59.48
2007-07-31,59.799999
2007-08-01,60.119999
2007-08-02,60.84
2007-08-03,60.490002000000004
2007-08-06,62.93
2007-08-07,64.389999
2007-08-08,64.949997
2007-08-09,63.240002000000004
2007-08-10,63.25
2007-08-13,61.779999
2007-08-14,60.799999
2007-08-15,58.490002000000004
2007-08-16,59.23
2007-08-17,58.369999
2007-08-20,57.93
2007-08-21,60.279999
2007-08-22,61.259997999999996
2007-08-23,60.849998
2007-08-24,61.68
2007-08-27,61.029999
2007-08-28,59.0
2007-08-29,61.310001
2007-08-30,61.02
2007-08-31,61.75
2007-09-04,61.610001000000004
2007-09-05,59.0
2007-09-06,58.290001000000004
2007-09-07,57.0
2007-09-10,57.240002000000004
2007-09-11,58.59
2007-09-12,58.48
2007-09-13,59.950001
2007-09-14,59.959998999999996
2007-09-17,59.509997999999996
2007-09-18,61.82
2007-09-19,61.919998
2007-09-20,61.150002
2007-09-21,60.720001
2007-09-24,60.25
2007-09-25,59.380001
2007-09-26,60.689999
2007-09-27,61.119999
2007-09-28,61.369999
2007-10-01,61.810001
2007-10-02,61.619999
2007-10-03,61.919998
2007-10-04,62.09
2007-10-05,63.27
2007-10-08,63.709998999999996
2007-10-09,63.310001
2007-10-10,69.129997
2007-10-11,69.239998
2007-10-12,68.0
2007-10-15,66.57
2007-10-16,65.949997
2007-10-17,66.519997
2007-10-18,66.529999
2007-10-19,65.699997
2007-10-22,67.050003
2007-10-23,66.190002
2007-10-24,65.239998
2007-10-25,64.82
2007-10-26,65.529999
2007-10-29,67.0
2007-10-30,67.150002
2007-10-31,67.260002
2007-11-01,64.860001
2007-11-02,65.58000200000001
2007-11-05,65.91999799999999
2007-11-06,67.290001
2007-11-07,66.150002
2007-11-08,66.58000200000001
2007-11-09,65.290001
2007-11-12,65.730003
2007-11-13,67.410004
2007-11-14,66.059998
2007-11-15,66.339996
2007-11-16,66.800003
2007-11-19,66.459999
2007-11-20,66.33000200000001
2007-11-21,66.07
2007-11-23,66.970001
2007-11-26,65.379997
2007-11-27,65.949997
2007-11-28,66.980003
2007-11-29,67.089996
2007-11-30,67.400002
2007-12-03,66.940002
2007-12-04,69.16999799999999
2007-12-05,69.650002
2007-12-06,70.83000200000001
2007-12-07,71.83000200000001
2007-12-10,71.25
2007-12-11,69.959999
2007-12-12,70.190002
2007-12-13,68.540001
2007-12-14,68.489998
2007-12-17,68.16999799999999
2007-12-18,68.449997
2007-12-19,68.400002
2007-12-20,68.889999
2007-12-21,70.08000200000001
2007-12-24,70.760002
2007-12-26,70.589996
2007-12-27,69.860001
2007-12-28,70.220001
2007-12-31,69.760002
2008-01-02,68.139999
2008-01-03,67.120003
2008-01-04,65.650002
2008-01-07,65.980003
2008-01-08,64.970001
2008-01-09,67.269997
2008-01-10,69.860001
2008-01-11,66.43
2008-01-14,64.709999
2008-01-15,63.98
2008-01-16,64.099998
2008-01-17,64.300003
2008-01-18,64.529999
2008-01-22,66.139999
2008-01-23,68.610001
2008-01-24,67.150002
2008-01-25,65.459999
2008-01-28,66.360001
2008-01-29,66.68
2008-01-30,66.230003
2008-01-31,67.940002
2008-02-01,67.790001
2008-02-04,66.980003
2008-02-05,64.870003
2008-02-06,63.709998999999996
2008-02-07,64.75
2008-02-08,63.240002000000004
2008-02-11,64.0
2008-02-12,64.410004
2008-02-13,65.68
2008-02-14,64.010002
2008-02-15,63.919998
2008-02-19,62.830002
2008-02-20,64.559998
2008-02-21,64.970001
2008-02-22,66.019997
2008-02-25,65.629997
2008-02-26,66.459999
2008-02-27,64.489998
2008-02-28,63.099998
2008-02-29,61.919998
2008-03-03,62.509997999999996
2008-03-04,62.389998999999996
2008-03-05,60.830002
2008-03-06,60.040001000000004
2008-03-07,60.299999
2008-03-10,60.25
2008-03-11,62.619999
2008-03-12,62.599998
2008-03-13,62.169998
2008-03-14,60.860001000000004
2008-03-17,60.360001000000004
2008-03-18,61.669998
2008-03-19,60.880001
2008-03-20,63.419998
2008-03-24,65.5
2008-03-25,66.589996
2008-03-26,66.620003
2008-03-27,65.260002
2008-03-28,64.370003
2008-03-31,64.970001
2008-04-01,66.489998
2008-04-02,66.25
2008-04-03,66.870003
2008-04-04,66.449997
2008-04-07,66.300003
2008-04-08,66.93
2008-04-09,66.029999
2008-04-10,66.519997
2008-04-11,65.699997
2008-04-14,65.32
2008-04-15,65.720001
2008-04-16,67.239998
2008-04-17,68.489998
2008-04-18,69.43
2008-04-21,69.110001
2008-04-22,68.08000200000001
2008-04-23,69.599998
2008-04-24,70.220001
2008-04-25,71.540001
2008-04-28,70.83000200000001
2008-04-29,71.0
2008-04-30,71.25
2008-05-01,72.0
2008-05-02,72.139999
2008-05-05,72.43
2008-05-06,72.650002
2008-05-07,72.08000200000001
2008-05-08,71.199997
2008-05-09,71.440002
2008-05-12,73.68
2008-05-13,73.980003
2008-05-14,74.220001
2008-05-15,74.449997
2008-05-16,73.269997
2008-05-19,72.110001
2008-05-20,71.389999
2008-05-21,69.389999
2008-05-22,70.760002
2008-05-23,71.32
2008-05-27,72.589996
2008-05-28,73.239998
2008-05-29,72.980003
2008-05-30,71.32
2008-06-02,70.33000200000001
2008-06-03,70.040001
2008-06-04,70.809998
2008-06-05,73.5
2008-06-06,71.190002
2008-06-09,71.33000200000001
2008-06-10,70.459999
2008-06-11,68.870003
2008-06-12,68.199997
2008-06-13,70.32
2008-06-16,70.41999799999999
2008-06-17,69.93
2008-06-18,68.959999
2008-06-19,70.239998
2008-06-20,68.730003
2008-06-23,68.440002
2008-06-24,69.260002
2008-06-25,70.889999
2008-06-26,69.029999
2008-06-27,70.260002
2008-06-30,70.139999
2008-07-01,72.550003
2008-07-02,72.129997
2008-07-03,72.230003
2008-07-07,72.870003
2008-07-08,74.660004
2008-07-09,72.150002
2008-07-10,70.860001
2008-07-11,69.83000200000001
2008-07-14,69.57
2008-07-15,69.57
2008-07-16,72.58000200000001
2008-07-17,74.129997
2008-07-18,72.230003
2008-07-21,69.660004
2008-07-22,72.0
2008-07-23,63.43
2008-07-24,62.98
2008-07-25,61.759997999999996
2008-07-28,60.349998
2008-07-29,61.779999
2008-07-30,63.0
2008-07-31,62.68
2008-08-01,62.200001
2008-08-04,62.52
2008-08-05,64.629997
2008-08-06,65.720001
2008-08-07,65.82
2008-08-08,66.989998
2008-08-11,67.099998
2008-08-12,67.779999
2008-08-13,66.949997
2008-08-14,67.139999
2008-08-15,68.0
2008-08-18,67.410004
2008-08-19,66.459999
2008-08-20,65.940002
2008-08-21,66.25
2008-08-22,67.43
2008-08-25,66.449997
2008-08-26,66.519997
2008-08-27,66.709999
2008-08-28,67.809998
2008-08-29,67.059998
2008-09-02,68.260002
2008-09-03,68.33000200000001
2008-09-04,67.360001
2008-09-05,68.440002
2008-09-08,68.93
2008-09-09,68.629997
2008-09-10,69.43
2008-09-11,70.370003
2008-09-12,69.550003
2008-09-15,68.949997
2008-09-16,68.879997
2008-09-17,65.370003
2008-09-18,68.230003
2008-09-19,66.089996
2008-09-22,64.32
2008-09-23,64.160004
2008-09-24,64.790001
2008-09-25,65.980003
2008-09-26,66.290001
2008-09-29,63.200001
2008-09-30,64.93
2008-10-01,64.690002
2008-10-02,61.919998
2008-10-03,62.599998
2008-10-06,60.470001
2008-10-07,57.799999
2008-10-08,57.060001
2008-10-09,54.400002
2008-10-10,53.900002
2008-10-13,59.52
2008-10-14,58.41
2008-10-15,53.610001000000004
2008-10-16,57.790001000000004
2008-10-17,57.98
2008-10-20,58.080002
2008-10-21,55.860001000000004
2008-10-22,53.549999
2008-10-23,52.209998999999996
2008-10-24,50.93
2008-10-27,51.900002
2008-10-28,57.48
2008-10-29,56.880001
2008-10-30,56.970001
2008-10-31,57.009997999999996
2008-11-03,53.470001
2008-11-04,55.09
2008-11-05,53.709998999999996
2008-11-06,53.509997999999996
2008-11-07,54.07
2008-11-10,53.0
2008-11-11,52.279999
2008-11-12,48.779999
2008-11-13,49.970001
2008-11-14,48.060001
2008-11-17,47.310001
2008-11-18,46.759997999999996
2008-11-19,45.27
2008-11-20,44.990002000000004
2008-11-21,46.709998999999996
2008-11-24,49.450001
2008-11-25,50.669998
2008-11-26,51.450001
2008-11-28,51.470001
2008-12-01,47.91
2008-12-02,50.099998
2008-12-03,51.419998
2008-12-04,52.75
2008-12-05,55.580002
2008-12-08,55.189999
2008-12-09,53.099998
2008-12-10,53.689999
2008-12-11,52.060001
2008-12-12,53.400002
2008-12-15,52.740002000000004
2008-12-16,53.029999
2008-12-17,53.939999
2008-12-18,54.150002
2008-12-19,53.790001000000004
2008-12-22,52.720001
2008-12-23,51.470001
2008-12-24,51.689999
2008-12-26,51.470001
2008-12-29,50.830002
2008-12-30,51.130001
2008-12-31,52.5
2009-01-02,53.349998
2009-01-05,52.290001000000004
2009-01-06,51.450001
2009-01-07,50.119999
2009-01-08,50.650002
2009-01-09,49.139998999999996
2009-01-12,49.43
2009-01-13,48.939999
2009-01-14,47.630001
2009-01-15,48.470001
2009-01-16,48.799999
2009-01-20,47.220001
2009-01-21,47.900002
2009-01-22,47.450001
2009-01-23,46.970001
2009-01-26,47.349998
2009-01-27,47.900002
2009-01-28,47.810001
2009-01-29,46.450001
2009-01-30,45.029999
2009-02-02,45.299999
2009-02-03,46.119999
2009-02-04,42.98
2009-02-05,43.830002
2009-02-06,45.209998999999996
2009-02-09,45.169998
2009-02-10,43.970001
2009-02-11,43.540001000000004
2009-02-12,44.32
2009-02-13,42.759997999999996
2009-02-17,42.119999
2009-02-18,42.380001
2009-02-19,42.619999
2009-02-20,42.759997999999996
2009-02-23,41.169998
2009-02-24,42.549999
2009-02-25,42.0
2009-02-26,41.549999
2009-02-27,42.34
2009-03-02,40.84
2009-03-03,40.689999
2009-03-04,40.810001
2009-03-05,39.560001
2009-03-06,38.98
2009-03-09,38.439999
2009-03-10,40.139998999999996
2009-03-11,39.560001
2009-03-12,40.860001000000004
2009-03-13,42.200001
2009-03-16,42.119999
2009-03-17,43.98
2009-03-18,44.459998999999996
2009-03-19,45.119999
2009-03-20,44.830002
2009-03-23,47.540001000000004
2009-03-24,46.360001000000004
2009-03-25,46.810001
2009-03-26,48.459998999999996
2009-03-27,47.400002
2009-03-30,46.25
2009-03-31,46.32
2009-04-01,46.349998
2009-04-02,48.07
2009-04-03,48.91
2009-04-06,47.740002000000004
2009-04-07,46.389998999999996
2009-04-08,47.700001
2009-04-09,46.900002
2009-04-13,46.41
2009-04-14,45.349998
2009-04-15,45.66
2009-04-16,46.23
2009-04-17,45.77
2009-04-20,44.34
2009-04-21,46.459998999999996
2009-04-22,47.07
2009-04-23,46.830002
2009-04-24,48.169998
2009-04-27,47.639998999999996
2009-04-28,47.07
2009-04-29,47.669998
2009-04-30,48.599998
2009-05-01,47.689999
2009-05-04,47.709998999999996
2009-05-05,47.650002
2009-05-06,46.869999
2009-05-07,45.93
2009-05-08,46.599998
2009-05-11,46.02
2009-05-12,46.91
2009-05-13,45.650002
2009-05-14,44.799999
2009-05-15,44.75
2009-05-18,46.09
2009-05-19,47.209998999999996
2009-05-20,48.779999
2009-05-21,48.310001
2009-05-22,48.299999
2009-05-26,49.139998999999996
2009-05-27,48.830002
2009-05-28,47.970001
2009-05-29,48.52
2009-06-01,49.700001
2009-06-02,49.450001
2009-06-03,48.470001
2009-06-04,47.869999
2009-06-05,47.639998999999996
2009-06-08,47.529999
2009-06-09,47.130001
2009-06-10,46.59
2009-06-11,46.27
2009-06-12,47.029999
2009-06-15,46.330002
2009-06-16,45.950001
2009-06-17,46.59
2009-06-18,46.240002000000004
2009-06-19,46.110001000000004
2009-06-22,45.349998
2009-06-23,45.07
2009-06-24,45.040001000000004
2009-06-25,46.279999
2009-06-26,46.41
2009-06-29,46.200001
2009-06-30,45.779999
2009-07-01,45.790001000000004
2009-07-02,44.639998999999996
2009-07-06,45.700001
2009-07-07,44.540001000000004
2009-07-08,46.02
2009-07-09,45.5
2009-07-10,44.970001
2009-07-13,44.970001
2009-07-14,45.029999
2009-07-15,46.900002
2009-07-16,47.490002000000004
2009-07-17,47.48
2009-07-20,48.470001
2009-07-21,48.380001
2009-07-22,48.82
2009-07-23,48.599998
2009-07-24,49.130001
2009-07-27,48.68
2009-07-28,48.84
2009-07-29,48.77
2009-07-30,49.25
2009-07-31,49.5
2009-08-03,50.0
2009-08-04,49.48
2009-08-05,49.060001
2009-08-06,48.75
2009-08-07,50.099998
2009-08-10,49.400002
2009-08-11,48.919998
2009-08-12,49.150002
2009-08-13,48.880001
2009-08-14,48.630001
2009-08-17,47.470001
2009-08-18,47.400002
2009-08-19,47.939999
2009-08-20,47.91
2009-08-21,48.560001
2009-08-24,48.119999
2009-08-25,49.619999
2009-08-26,50.23
2009-08-27,51.310001
2009-08-28,51.77
2009-08-31,50.98
2009-09-01,50.650002
2009-09-02,50.650002
2009-09-03,54.990002000000004
2009-09-04,55.470001
2009-09-08,56.73
2009-09-09,57.060001
2009-09-10,56.91
2009-09-11,56.810001
2009-09-14,56.990002000000004
2009-09-15,56.82
2009-09-16,57.700001
2009-09-17,57.959998999999996
2009-09-18,57.549999
2009-09-21,58.580002
2009-09-22,58.400002
2009-09-23,57.98
2009-09-24,57.43
2009-09-25,56.279999
2009-09-28,56.560001
2009-09-29,56.490002000000004
2009-09-30,56.380001
2009-10-01,55.689999
2009-10-02,56.470001
2009-10-05,56.880001
2009-10-06,57.93
2009-10-07,59.0
2009-10-08,58.630001
2009-10-09,58.639998999999996
2009-10-12,58.029999
2009-10-13,58.48
2009-10-14,58.77
2009-10-15,58.970001
2009-10-16,58.48
2009-10-19,59.23
2009-10-20,59.09
2009-10-21,57.709998999999996
2009-10-22,58.27
2009-10-23,57.810001
2009-10-26,57.650002
2009-10-27,57.150002
2009-10-28,56.720001
2009-10-29,57.919998
2009-10-30,56.849998
2009-11-02,57.75
2009-11-03,57.650002
2009-11-04,58.810001
2009-11-05,59.41
2009-11-06,59.41
2009-11-09,60.439999
2009-11-10,60.040001000000004
2009-11-11,60.400002
2009-11-12,60.119999
2009-11-13,60.470001
2009-11-16,61.119999
2009-11-17,60.619999
2009-11-18,60.77
2009-11-19,60.48
2009-11-20,60.060001
2009-11-23,60.57
2009-11-24,60.509997999999996
2009-11-25,60.889998999999996
