"Date","AAPL","ABBV","ADNT","AES","AET","AFL","AGN","AIG","ALB","ALXN","AMGN","AMH","AMP","AMZN","ANET","APA","AXP","AZO","BAC","BB","BIIB","BLK","BMY","BP","BUD","C","CA","CAG","CFC","CL","CNX","COF","COP","CPN","CSCO","CTSH","CVS","CVX","DAL","DVN","EA","EBAY","EMC","EQH","ESRX","EXC","EXPE","F","FB","FITB","FMCC","GE","GILD","GNW","GOOGL","GS","GSK","HAL","HD","HPQ","IAC","IBM","ICE","INTC","JCI","JNJ","JPM","KMI","LOW","LYB","MCD","MDLZ","MDT","MER","MET","MRK","MRVL","MSFT","MYL","NEM","NLY","NXPI","NYX","ORCL","PAGP","PEP","PFE","PG","PHM","PM","PNC","PSX","PXD","QCOM","QRVO","RGLD","RIG","RLGY","RTX","S","SHLDQ","SRCL","STT","SYF","TDC","TEVA","TGT","TWX","TXN","UAL","UHS","UNH","WFC"
2006-10-01,0,0,0,5.24,3.37,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,2.32,0,2.97,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01,3.97,0,0,0,0,0,0,2.52,0,0,0,4.65,0
2006-11-01,0,0,0,5.24,3.37,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,2.32,0,2.97,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01,3.97,0,0,0,0,0,0,2.52,0,0,0,4.65,0
2006-12-01,0,0,0,5.24,3.37,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,2.32,0,2.97,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01,3.97,0,0,0,0,0,0,2.52,0,0,0,4.65,0
2007-01-01,0,0,0,5.28,3.54,0,0,2.38,0,0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0,0,3.13,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,4.41,0,0,0,0,0,0,2.36,0,0,0,4.75,0
2007-02-01,0,0,0,5.28,3.54,0,0,2.38,0,0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0,0,3.13,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,4.41,0,0,0,0,0,0,2.36,0,0,0,4.75,0
2007-03-01,0,0,0,5.28,3.54,0,0,2.38,0,0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0,0,3.13,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,4.41,0,0,0,0,0,0,2.36,0,0,0,4.75,0
2007-04-01,0,0,0,5.22,3.89,0,0,2.41,0,0,0,0,0,7.34,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,2.73,0,0,0,0,0,0,0,5.08,0,0,0,2.29,0,2.79,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,4.03,0,0,0,0,0,0,2.45,0,0,0,4.46,0
2007-05-01,0,0,0,5.22,3.89,0,0,2.41,0,0,0,0,0,7.34,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,2.73,0,0,0,0,0,0,0,5.08,0,0,0,2.29,0,2.79,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,4.03,0,0,0,0,0,0,2.45,0,0,0,4.46,0
2007-06-01,0,0,0,5.22,3.89,0,0,2.41,0,0,0,0,0,7.34,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,2.73,0,0,0,0,0,0,0,5.08,0,0,0,2.29,0,2.79,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,4.03,0,0,0,0,0,0,2.45,0,0,0,4.46,0
2007-07-01,0,0,0,5.03,4.23,0,0,2.47,0,0,0,0,0,8.87,0,0,0,0,0,0,0,0,0,0,0,2.52,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0,0,0,0,2.88,0,0,0,0,2.71,0,0,4.77,0,0,0,0,2.2,2.4,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,3.2,0,0,0,0,0,0,2.26,0,0,0,4.26,0
2007-08-01,0,0,0,5.03,4.23,0,0,2.47,0,0,0,0,0,8.87,0,0,0,0,0,0,0,0,0,0,0,2.52,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0,0,0,0,2.88,0,0,0,0,2.71,0,0,4.77,0,0,0,0,2.2,2.4,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,3.2,0,0,0,0,0,0,2.26,0,0,0,4.26,0
2007-09-01,0,0,0,5.03,4.23,0,0,2.47,0,0,0,0,0,8.87,0,0,0,0,0,0,0,0,0,0,0,2.52,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0,0,0,0,2.88,0,0,0,0,2.71,0,0,4.77,0,0,0,0,2.2,2.4,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,3.2,0,0,0,0,0,0,2.26,0,0,0,4.26,0
2007-10-01,0,0,0,6.21,5.21,0,0,3,0,0,0,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,3.46,0,0,0,0,2.03,0,0,0,0,2.96,0,0,3.19,0,0,0,0,2.58,0,1.93,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,2.98,0,0,0,0,0,0,2.36,0,0,0,5.94,0
2007-11-01,0,0,0,6.21,5.21,0,0,3,0,0,0,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,3.46,0,0,0,0,2.03,0,0,0,0,2.96,0,0,3.19,0,0,0,0,2.58,0,1.93,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,2.98,0,0,0,0,0,0,2.36,0,0,0,5.94,0
2007-12-01,0,0,0,6.21,5.21,0,0,3,0,0,0,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,3.46,0,0,0,0,2.03,0,0,0,0,2.96,0,0,3.19,0,0,0,0,2.58,0,1.93,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,2.98,0,0,0,0,0,0,2.36,0,0,0,5.94,0
2008-01-01,0,0,0,6.57,5.04,0,0,3.33,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,2.24,4.28,0,0,0,0,0,0,0,0,3.58,4.07,0,0,3.16,0,0,0,0,3.22,0,2.83,0,0,0,0,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,2.76,0,0,0,4.57,0
2008-02-01,0,0,0,6.57,5.04,0,0,3.33,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,2.24,4.28,0,0,0,0,0,0,0,0,3.58,4.07,0,0,3.16,0,0,0,0,3.22,0,2.83,0,0,0,0,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,2.76,0,0,0,4.57,0
2008-03-01,0,0,0,6.57,5.04,0,0,3.33,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,2.24,4.28,0,0,0,0,0,0,0,0,3.58,4.07,0,0,3.16,0,0,0,0,3.22,0,2.83,0,0,0,0,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,2.76,0,0,0,4.57,0
2008-04-01,0,0,0,9.26,5.89,0,0,2.68,0,0,2.51,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,4.82,0,0,0,0,0,0,0,0,3.04,3.96,0,0,4.36,0,0,0,0,3.85,0,3.6,0,0,0,0,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0,0,0,0,3.59,0,0,0,4.27,0
2008-05-01,0,0,0,9.26,5.89,0,0,2.68,0,0,2.51,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,4.82,0,0,0,0,0,0,0,0,3.04,3.96,0,0,4.36,0,0,0,0,3.85,0,3.6,0,0,0,0,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0,0,0,0,3.59,0,0,0,4.27,0
2008-06-01,0,0,0,9.26,5.89,0,0,2.68,0,0,2.51,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,4.82,0,0,0,0,0,0,0,0,3.04,3.96,0,0,4.36,0,0,0,0,3.85,0,3.6,0,0,0,0,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0,0,0,0,3.59,0,0,0,4.27,0
2008-07-01,0,0,0,7.08,6.12,0,0,0,0,0,3.32,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,5.88,2.65,0,0,0,0,3.06,0,0,3.55,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,4.57,0,0,3.15,0,0,0,0,3.61,0,3.91,0,0,0,0,4.47,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,3.94,0,0,0,5.14,0
2008-08-01,0,0,0,7.08,6.12,0,0,0,0,0,3.32,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,5.88,2.65,0,0,0,0,3.06,0,0,3.55,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,4.57,0,0,3.15,0,0,0,0,3.61,0,3.91,0,0,0,0,4.47,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,3.94,0,0,0,5.14,0
2008-09-01,0,0,0,7.08,6.12,0,0,0,0,0,3.32,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,5.88,2.65,0,0,0,0,3.06,0,0,3.55,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,4.57,0,0,3.15,0,0,0,0,3.61,0,3.91,0,0,0,0,4.47,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,3.94,0,0,0,5.14,0
2008-10-01,0,0,0,7.76,7.33,0,0,0,0,0,4.01,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,2.57,3.83,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,3.61,0,0,3.06,0,0,0,0,3.3,0,3.63,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,2.83,0,0,0,0,3.99,2.66,0,0,7.76,0
2008-11-01,0,0,0,7.76,7.33,0,0,0,0,0,4.01,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,2.57,3.83,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,3.61,0,0,3.06,0,0,0,0,3.3,0,3.63,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,2.83,0,0,0,0,3.99,2.66,0,0,7.76,0
2008-12-01,0,0,0,7.76,7.33,0,0,0,0,0,4.01,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,2.57,3.83,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,3.61,0,0,3.06,0,0,0,0,3.3,0,3.63,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,2.83,0,0,0,0,3.99,2.66,0,0,7.76,0
2009-01-01,0,0,0,6.47,5.99,2.51,0,0,0,0,3.66,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,4.04,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,3.65,2.63,0,0,0,3.5,0,4.04,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,3.2,0,0,0,0,2.63,3.4,0,0,5.27,0
2009-02-01,0,0,0,6.47,5.99,2.51,0,0,0,0,3.66,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,4.04,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,3.65,2.63,0,0,0,3.5,0,4.04,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,3.2,0,0,0,0,2.63,3.4,0,0,5.27,0
2009-03-01,0,0,0,6.47,5.99,2.51,0,0,0,0,3.66,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,4.04,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,3.65,2.63,0,0,0,3.5,0,4.04,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,3.2,0,0,0,0,2.63,3.4,0,0,5.27,0
2009-04-01,0,0,0,10.09,4.36,3.33,0,0,0,0,2.65,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,3.57,0,3.03,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,3.76,0,0,0,0,2.91,3.08,0,0,4.17,2.28
2009-05-01,0,0,0,10.09,4.36,3.33,0,0,0,0,2.65,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,3.57,0,3.03,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,3.76,0,0,0,0,2.91,3.08,0,0,4.17,2.28
2009-06-01,0,0,0,10.09,4.36,3.33,0,0,0,0,2.65,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,3.57,0,3.03,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,3.76,0,0,0,0,2.91,3.08,0,0,4.17,2.28
2009-07-01,0,0,0,10.02,4.08,3.88,0,0,0,0,2.61,0,0,3.13,0,0,0,0,2.32,0,0,0,0,0,0,0,3.5,0,0,0,0,3.09,0,0,3.56,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,3.57,0,2.97,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,3.5,0,0,0,0,2.86,2.77,0,0,3.47,0
2009-08-01,0,0,0,10.02,4.08,3.88,0,0,0,0,2.61,0,0,3.13,0,0,0,0,2.32,0,0,0,0,0,0,0,3.5,0,0,0,0,3.09,0,0,3.56,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,3.57,0,2.97,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,3.5,0,0,0,0,2.86,2.77,0,0,3.47,0
2009-09-01,0,0,0,10.02,4.08,3.88,0,0,0,0,2.61,0,0,3.13,0,0,0,0,2.32,0,0,0,0,0,0,0,3.5,0,0,0,0,3.09,0,0,3.56,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,3.57,0,2.97,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,3.5,0,0,0,0,2.86,2.77,0,0,3.47,0
2009-10-01,0,0,0,8.57,3.52,3.83,0,0,0,0,2.48,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,3.09,0,0,3.06,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,2.53,2.66,0,0,0,3.2,0,3.3,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,2.94,0,0,0,0,2.79,3.03,0,0,2.42,0
2009-11-01,0,0,0,8.57,3.52,3.83,0,0,0,0,2.48,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,3.09,0,0,3.06,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,2.53,2.66,0,0,0,3.2,0,3.3,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,2.94,0,0,0,0,2.79,3.03,0,0,2.42,0
2009-12-01,0,0,0,8.57,3.52,3.83,0,0,0,0,2.48,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,3.09,0,0,3.06,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,2.53,2.66,0,0,0,3.2,0,3.3,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,2.94,0,0,0,0,2.79,3.03,0,0,2.42,0
2010-01-01,0,0,0,6.7,3.58,4.3,0,0,0,0,2.51,0,0,2.86,0,0,0,0,2.62,0,0,0,0,0,0,0,3.11,0,0,0,0,3.19,0,0,3.18,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,3.16,0,3.1,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,2.92,0,0,0,0,2.87,2.78,0,0,0,2.46
2010-02-01,0,0,0,6.7,3.58,4.3,0,0,0,0,2.51,0,0,2.86,0,0,0,0,2.62,0,0,0,0,0,0,0,3.11,0,0,0,0,3.19,0,0,3.18,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,3.16,0,3.1,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,2.92,0,0,0,0,2.87,2.78,0,0,0,2.46
2010-03-01,0,0,0,6.7,3.58,4.3,0,0,0,0,2.51,0,0,2.86,0,0,0,0,2.62,0,0,0,0,0,0,0,3.11,0,0,0,0,3.19,0,0,3.18,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,3.16,0,3.1,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,2.92,0,0,0,0,2.87,2.78,0,0,0,2.46
2010-04-01,0,0,0,6.48,2.84,3.55,0,0,0,0,2.73,0,0,2.7,0,0,0,0,2.58,0,0,0,0,0,0,2.93,2.62,0,0,0,0,3.14,0,0,2.66,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,2.7,0,3.67,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,3.01,3.03,0,0,0,0
2010-05-01,0,0,0,6.48,2.84,3.55,0,0,0,0,2.73,0,0,2.7,0,0,0,0,2.58,0,0,0,0,0,0,2.93,2.62,0,0,0,0,3.14,0,0,2.66,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,2.7,0,3.67,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,3.01,3.03,0,0,0,0
2010-06-01,0,0,0,6.48,2.84,3.55,0,0,0,0,2.73,0,0,2.7,0,0,0,0,2.58,0,0,0,0,0,0,2.93,2.62,0,0,0,0,3.14,0,0,2.66,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,2.7,0,3.67,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,3.01,3.03,0,0,0,0
