"Date","AABA","AAPL","ACM","ADNT","ADP","AER","AET","AGN","AGNC","AGR","AHL","AMAT","AMP","ANTM","ATUS","AYE","BBY","BDX","BHF","BK","BOL","BP","BSC","BSX","CAH","CBI","CBS","CC","CCR","CEIX","CF","CFG","CI","CIT","CNDT","CNX","COMM","CONN","COV","CPN","CPRI","CSC","CVEO","CVH","CVS","DAN","DBI","DDS","DELL","DFS","DLPH","DOW","DOX","DST","EIG","EMC","FOXA","FWONA","GM","GNW","GRBK","GTS","HAR","HCA","HES","HGV","HII","HLX","HPE","HUM","IAC","ICO","KAR","KBR","KEYS","KGC","LBTYA","LBTYK","LM","LRCX","LTM","LYB","M","MDC","MERC","MIM","MON","MRVL","MSFT","MU","MYL","NBSE","NCR","NEW","NOV","NVR","OI","OIS","ON","PCX","PFE","PLCE","PRGO","PTEN","RAD","RAH","RE","RSYS","S","SAI","SATS","SCT","SDRL","SGMS","SHW","SPR","STX","TDC","TGP","TGT","TPX","TRH","TRV","TSCO","TSG","TTWO","TWTR","TWX","TX","UHAL","UNH","VAL","VMED","VOYA","VR","WBA","WFR","WPX","WU","XRX","YELP"
2006-10-01,0,0,0,0,0,0,0,0,0,0,0,0,16.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0.75,0,2.04,0,0,0,0,0,0,0,0,0,13.02,1,8.7,0,0,13.7,0,0,0,0,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,2.08,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,1.95,0,0
2006-11-01,0,0,0,0,0,0,0,0,0,0,0,0,16.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0.75,0,2.04,0,0,0,0,0,0,0,0,0,13.02,1,8.7,0,0,13.7,0,0,0,0,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,2.08,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,1.95,0,0
2006-12-01,0,0,0,0,0,0,0,0,0,0,0,0,16.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0.75,0,2.04,0,0,0,0,0,0,0,0,0,13.02,1,8.7,0,0,13.7,0,0,0,0,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,2.08,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,1.95,0,0
2007-01-01,0,0,0,0,0,0,0,0,0,0,0,0,15.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,4.77,0,0,0,0,0,0,0,13.87,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,11.29,0.29,9.38,0,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01,0,0,0,0,0,0,0,0,0,0,0,0,15.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,4.77,0,0,0,0,0,0,0,13.87,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,11.29,0.29,9.38,0,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-01,0,0,0,0,0,0,0,0,0,0,0,0,15.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,4.77,0,0,0,0,0,0,0,13.87,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,11.29,0.29,9.38,0,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01,0,0,0,0,0,0,0,0,0,0,0,0,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,4.26,0,0,0,0,0,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88,0,7.14,0,0,11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-01,0,0,0,0,0,0,0,0,0,0,0,0,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,4.26,0,0,0,0,0,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88,0,7.14,0,0,11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-01,0,0,0,0,0,0,0,0,0,0,0,0,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,4.26,0,0,0,0,0,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88,0,7.14,0,0,11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-01,0,0,0,0,0,0,0,0,0,0,0,0,11.78,0,0,0,0,0,0,0,0.79,0,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,0,5.53,0,0,10.72,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,5.68,0,0,0,0,0,0,0,0,0,7.61,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01,0,0,0,0,0,0,0,0,0,0,0,0,11.78,0,0,0,0,0,0,0,0.79,0,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,0,5.53,0,0,10.72,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,5.68,0,0,0,0,0,0,0,0,0,7.61,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,0,0,0,0,0,0,0,0,0,0,0,0,11.78,0,0,0,0,0,0,0,0.79,0,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,0,5.53,0,0,10.72,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,5.68,0,0,0,0,0,0,0,0,0,7.61,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01,0,0,0,0,0,0,0,0,0,0,0,0,11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,1.47,0,0,0,0,0,0,0.96,0,0,0,0,0,14.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,0,5.25,0,0,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0
2007-11-01,0,0,0,0,0,0,0,0,0,0,0,0,11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,1.47,0,0,0,0,0,0,0.96,0,0,0,0,0,14.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,0,5.25,0,0,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0
2007-12-01,0,0,0,0,0,0,0,0,0,0,0,0,11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,1.47,0,0,0,0,0,0,0.96,0,0,0,0,0,14.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,0,5.25,0,0,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0
2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,12.56,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,1.58,0,0,0,0,0,0,0.79,0,0,0,0,0,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,0,5.24,0,0,15.56,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,2.38,1.94,0,0,0,0,0,0,0,0,15.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0
2008-02-01,0,0,0,0,0,0,0,0,0,0,0,0,12.56,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,1.58,0,0,0,0,0,0,0.79,0,0,0,0,0,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,0,5.24,0,0,15.56,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,2.38,1.94,0,0,0,0,0,0,0,0,15.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0
2008-03-01,0,0,0,0,0,0,0,0,0,0,0,0,12.56,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,1.58,0,0,0,0,0,0,0.79,0,0,0,0,0,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,0,5.24,0,0,15.56,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,2.38,1.94,0,0,0,0,0,0,0,0,15.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0
2008-04-01,0,0,0,0,0,0,0,0,0,0,0,0,10.15,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0.75,0,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,4.23,0,0,10.31,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,3.3,0,12.3,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,2.46,0,0,0,0,0
2008-05-01,0,0,0,0,0,0,0,0,0,0,0,0,10.15,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0.75,0,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,4.23,0,0,10.31,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,3.3,0,12.3,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,2.46,0,0,0,0,0
2008-06-01,0,0,0,0,0,0,0,0,0,0,0,0,10.15,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0.75,0,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,4.23,0,0,10.31,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,3.3,0,12.3,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,2.46,0,0,0,0,0
2008-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,2.84,1.55,0,0,0,0,0,1.34,0,0,0,0,0,15.5,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,2.02,0,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,5.39,0,12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,2.84,1.55,0,0,0,0,0,1.34,0,0,0,0,0,15.5,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,2.02,0,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,5.39,0,12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,2.84,1.55,0,0,0,0,0,1.34,0,0,0,0,0,15.5,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,2.02,0,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,5.39,0,12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-01,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,0,0,0,0,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,2.5,6.77,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,6.3,0,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,0,0,0,0
2008-11-01,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,0,0,0,0,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,2.5,6.77,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,6.3,0,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,0,0,0,0
2008-12-01,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,0,0,0,0,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,2.5,6.77,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,6.3,0,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,0,0,0,0
2009-01-01,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,7.78,0,0,0,0,0,0,2.67,0,3.75,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,5.96,0,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0
2009-02-01,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,7.78,0,0,0,0,0,0,2.67,0,3.75,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,5.96,0,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0
2009-03-01,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,7.78,0,0,0,0,0,0,2.67,0,3.75,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,5.96,0,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0
2009-04-01,0,0,0,0,0,0,0,0,0,0,4.86,0,0,0,0,5.59,0,0,0,0,0,0,0,0,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,0,0,2.54,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44,0,0,2.1,0,0,2.36,0,0,0,1.67,0,0,0,0,0,0,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,0,0,0
2009-05-01,0,0,0,0,0,0,0,0,0,0,4.86,0,0,0,0,5.59,0,0,0,0,0,0,0,0,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,0,0,2.54,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44,0,0,2.1,0,0,2.36,0,0,0,1.67,0,0,0,0,0,0,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,0,0,0
2009-06-01,0,0,0,0,0,0,0,0,0,0,4.86,0,0,0,0,5.59,0,0,0,0,0,0,0,0,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,0,0,2.54,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44,0,0,2.1,0,0,2.36,0,0,0,1.67,0,0,0,0,0,0,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,0,0,0
2009-07-01,0,0,0,0,2.42,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,8.09,0,0,1.92,0,0,3.4,0,0,0,0,0,0,0,0,0,0,6.95,0,0,0,0,4.28,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0
2009-08-01,0,0,0,0,2.42,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,8.09,0,0,1.92,0,0,3.4,0,0,0,0,0,0,0,0,0,0,6.95,0,0,0,0,4.28,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0
2009-09-01,0,0,0,0,2.42,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,8.09,0,0,1.92,0,0,3.4,0,0,0,0,0,0,0,0,0,0,6.95,0,0,0,0,4.28,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0
2009-10-01,0,0,0,0,2.39,0,0,0,0,0,3.78,0,0,0,0,0,0,1.88,0,0,0,0,0,10.54,7.57,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0,9.65,0,0,0,0,1.93,3.01,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,0,0,0,0,2.39,0,0,0,0,0,3.78,0,0,0,0,0,0,1.88,0,0,0,0,0,10.54,7.57,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0,9.65,0,0,0,0,1.93,3.01,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-01,0,0,0,0,2.39,0,0,0,0,0,3.78,0,0,0,0,0,0,1.88,0,0,0,0,0,10.54,7.57,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0,9.65,0,0,0,0,1.93,3.01,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,0,0,0,0,2.37,0,0,0,0,0,4.07,0,0,0,0,0,0,1.79,0,0,0,0,0,0,8.05,0,0,0,0,0,0,0,0,14.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,10.62,0,0,0,0,3.12,2.71,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0
2010-02-01,0,0,0,0,2.37,0,0,0,0,0,4.07,0,0,0,0,0,0,1.79,0,0,0,0,0,0,8.05,0,0,0,0,0,0,0,0,14.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,10.62,0,0,0,0,3.12,2.71,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0
