"Date","AAPL","ACN","ACT","ADBE","ADSK","AGN","AMP","AMX","AMZN","APH","ATVI","AVGO","AXP","AZO","BABA","BAC","BAM","BAX","BBBY","BHC","BIDU","BKNG","BLK","BUD","C","CBRE","CCI","CCL","CHTR","CL","CMCSA","CME","CP","CPRI","CRM","CSX","CTSH","CVS","CX","DG","DHI","DIS","DISCA","DKS","DLB","DLTR","DPZ","DVA","EA","EBAY","ECL","EDU","EFX","EL","EP","EQIX","ESRX","ETR","EXP","EXPE","FAST","FB","FLIR","FLT","FMX","FOXA","FTI","GOOG","GOOGL","GPN","GPS","GR","HPQ","HSBC","HTZ","HUM","ICE","ILMN","INFY","IQV","ISRG","JD","JPM","KMI","KO","LBTYK","LNG","LOW","LULU","LVS","MA","MCD","MELI","MNST","MON","MSFT","MSM","NCC","NFLX","NKE","NLOK","NOC","NOW","NTAP","NTES","NVDA","NWSA","OII","ORLY","PCP","PEP","PM","PNC","PYPL","QCOM","RL","RLGY","SAI","SBAC","SCHW","SD","SFD","SHOP","SLB","SPGI","SQ","STRA","STZ","SWN","TDC","TDG","TECK","TIF","TMUS","TPR","TRU","TSM","TV","ULTA","UNH","UNP","UPS","URBN","V","VMC","VRSN","WBA","WBC","WFC","WMB","WYNN","YUM"
2014-03-01,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22,5.35,0,0,0,0,0,3,0,0,0,0,0,0,3.79,0,0,6.53,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,2.87,0,0,0,0,3.59,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,3.89,0,0,0,0,2.45,0,0,0,2.95,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,2.52,0,3.66,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,0,0,2.3,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,6.94,3.47,0,0,0,0,2.61,0,0,0,2.72,0,2.65,4.26,0,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,2.35,0,0,0,0,3.34,0,0,0,0,0,2.68,0,0,0,0,0,0,0,0,2.79,0,0,0,0,3.6,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,3.71,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,0,0,2.3,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,6.94,3.47,0,0,0,0,2.61,0,0,0,2.72,0,2.65,4.26,0,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,2.35,0,0,0,0,3.34,0,0,0,0,0,2.68,0,0,0,0,0,0,0,0,2.79,0,0,0,0,3.6,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,3.71,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,0,0,2.3,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,6.94,3.47,0,0,0,0,2.61,0,0,0,2.72,0,2.65,4.26,0,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,2.35,0,0,0,0,3.34,0,0,0,0,0,2.68,0,0,0,0,0,0,0,0,2.79,0,0,0,0,3.6,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,3.71,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,0,0,2.39,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,7.14,3.38,0,0,0,0,2.52,0,0,0,2.96,0,2.91,4.55,0,0,3.23,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,3.74,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,3.66,0,0,0,0,0,0,0,2.64,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,0,0,2.39,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,7.14,3.38,0,0,0,0,2.52,0,0,0,2.96,0,2.91,4.55,0,0,3.23,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,3.74,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,3.66,0,0,0,0,0,0,0,2.64,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,0,0,2.39,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,7.14,3.38,0,0,0,0,2.52,0,0,0,2.96,0,2.91,4.55,0,0,3.23,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,3.74,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,3.66,0,0,0,0,0,0,0,2.64,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,0,0,0,3.78,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,6.85,6.81,0,0,0,0,0,0,2.33,0,0,0,2.95,3.55,0,0,2.75,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,4.5,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,3.45,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0
2014-11-01,0,0,0,3.78,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,6.85,6.81,0,0,0,0,0,0,2.33,0,0,0,2.95,3.55,0,0,2.75,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,4.5,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,3.45,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0
2014-12-01,0,0,0,3.78,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,6.85,6.81,0,0,0,0,0,0,2.33,0,0,0,2.95,3.55,0,0,2.75,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,4.5,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,3.45,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0
2015-01-01,3.63,0,2.33,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,4.7,6.61,0,0,0,0,0,0,2.74,0,0,0,2.45,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,2.85,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,2.65,0,0,0,4.78,0,0,0,0,2.51,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,2.59,0,0
2015-02-01,3.63,0,2.33,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,4.7,6.61,0,0,0,0,0,0,2.74,0,0,0,2.45,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,2.85,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,2.65,0,0,0,4.78,0,0,0,0,2.51,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,2.59,0,0
2015-03-01,3.63,0,2.33,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,4.7,6.61,0,0,0,0,0,0,2.74,0,0,0,2.45,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,2.85,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,2.65,0,0,0,4.78,0,0,0,0,2.51,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,2.59,0,0
2015-04-01,0,0,0,3.33,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,0,6.1,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,3.72,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,0,0,0,6.35,0,0,0,0,2.44,2.1,0,0,4.04,0,0,0,0,5.22,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,2.34,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,3.55,0,0
2015-05-01,0,0,0,3.33,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,0,6.1,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,3.72,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,0,0,0,6.35,0,0,0,0,2.44,2.1,0,0,4.04,0,0,0,0,5.22,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,2.34,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,3.55,0,0
2015-06-01,0,0,0,3.33,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,0,6.1,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,3.72,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,0,0,0,6.35,0,0,0,0,2.44,2.1,0,0,4.04,0,0,0,0,5.22,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,2.34,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,3.55,0,0
2015-07-01,0,0,0,0,0,3.17,0,0,4.43,0,0,0,0,0,0,0,0,0,0,5.94,0,5.48,0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.66,0,0,0,0,0,0,3.24,0,0,0,0,0,4.3,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,5.06,0,0,0,0,2.64,0,0,0,3.36,0,0,0,0,5.01,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,2.52,0,0,2.91,0,0
2015-08-01,0,0,0,0,0,3.17,0,0,4.43,0,0,0,0,0,0,0,0,0,0,5.94,0,5.48,0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.66,0,0,0,0,0,0,3.24,0,0,0,0,0,4.3,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,5.06,0,0,0,0,2.64,0,0,0,3.36,0,0,0,0,5.01,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,2.52,0,0,2.91,0,0
2015-09-01,0,0,0,0,0,3.17,0,0,4.43,0,0,0,0,0,0,0,0,0,0,5.94,0,5.48,0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.66,0,0,0,0,0,0,3.24,0,0,0,0,0,4.3,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,5.06,0,0,0,0,2.64,0,0,0,3.36,0,0,0,0,5.01,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,2.52,0,0,2.91,0,0
2015-10-01,0,0,0,0,0,0,0,0,6.65,0,0,0,0,0,0,0,0,0,0,2.64,0,4.74,0,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,4.56,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,3.88,0,0,0,0,2.09,0,0,0,2.67,0,0,0,0,6.74,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,2.21,0,0,0,0,0,0,0,2.95,0,0,0,0,4.41,0,0,2.58,0,0,3.31,0,0
2015-11-01,0,0,0,0,0,0,0,0,6.65,0,0,0,0,0,0,0,0,0,0,2.64,0,4.74,0,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,4.56,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,3.88,0,0,0,0,2.09,0,0,0,2.67,0,0,0,0,6.74,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,2.21,0,0,0,0,0,0,0,2.95,0,0,0,0,4.41,0,0,2.58,0,0,3.31,0,0
2015-12-01,0,0,0,0,0,0,0,0,6.65,0,0,0,0,0,0,0,0,0,0,2.64,0,4.74,0,0,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,4.56,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,3.88,0,0,0,0,2.09,0,0,0,2.67,0,0,0,0,6.74,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,2.21,0,0,0,0,0,0,0,2.95,0,0,0,0,4.41,0,0,2.58,0,0,3.31,0,0
2016-01-01,0,0,0,2.42,0,2.44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5.19,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,6.63,0,4.47,0,0,0,2.95,2.51,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,2.44,0,0,0,0,7.24,0,0,0,3.75,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,0,0,2.37,0,0,0,0,0,0,0,3.32,0,0,0,0,2.91,0,0,0,0,0,0,0,0
2016-02-01,0,0,0,2.42,0,2.44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5.19,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,6.63,0,4.47,0,0,0,2.95,2.51,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,2.44,0,0,0,0,7.24,0,0,0,3.75,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,0,0,2.37,0,0,0,0,0,0,0,3.32,0,0,0,0,2.91,0,0,0,0,0,0,0,0
2016-03-01,0,0,0,2.42,0,2.44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5.19,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,6.63,0,4.47,0,0,0,2.95,2.51,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,2.44,0,0,0,0,7.24,0,0,0,3.75,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,0,0,2.37,0,0,0,0,0,0,0,3.32,0,0,0,0,2.91,0,0,0,0,0,0,0,0
2016-04-01,0,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,6.47,0,2.56,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,5.78,0,3.81,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,2.53,0,0,0,0,3.08,0,4.09,0,0,0,4.67,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,2.9,0,0,0,0,0,0,0,3.76,0,0,0,0,2.47,0,0,0,0,0,0,0,3.82
2016-05-01,0,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,6.47,0,2.56,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,5.78,0,3.81,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,2.53,0,0,0,0,3.08,0,4.09,0,0,0,4.67,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,2.9,0,0,0,0,0,0,0,3.76,0,0,0,0,2.47,0,0,0,0,0,0,0,3.82
2016-06-01,0,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,6.47,0,2.56,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,5.78,0,3.81,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,2.53,0,0,0,0,3.08,0,4.09,0,0,0,4.67,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,2.9,0,0,0,0,0,0,0,3.76,0,0,0,0,2.47,0,0,0,0,0,0,0,3.82
2016-07-01,0,0,0,0,0,0,0,0,4.84,0,3.43,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0,0,3.29,4.88,0,0,0,0,0,2.9,0,0,0,3.73,0,3.58,0,3.79,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,3.74,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,2.91,0,0,0,0,0,0,0,3.14,0,0,0,0,0,2.54,0,0,0,0,0,0,2.55
2016-08-01,0,0,0,0,0,0,0,0,4.84,0,3.43,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0,0,3.29,4.88,0,0,0,0,0,2.9,0,0,0,3.73,0,3.58,0,3.79,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,3.74,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,2.91,0,0,0,0,0,0,0,3.14,0,0,0,0,0,2.54,0,0,0,0,0,0,2.55
2016-09-01,0,0,0,0,0,0,0,0,4.84,0,3.43,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0,0,3.29,4.88,0,0,0,0,0,2.9,0,0,0,3.73,0,3.58,0,3.79,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,3.74,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,2.91,0,0,0,0,0,0,0,3.14,0,0,0,0,0,2.54,0,0,0,0,0,0,2.55
2016-10-01,0,0,0,2.71,0,0,0,0,5.07,0,3.9,3.3,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,3.88,0,0,0,0,0,0,3.58,0,0,0,2.56,0,3.57,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,2.57,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,2.66,0,0
2016-11-01,0,0,0,2.71,0,0,0,0,5.07,0,3.9,3.3,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,3.88,0,0,0,0,0,0,3.58,0,0,0,2.56,0,3.57,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,2.57,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,2.66,0,0
2016-12-01,0,0,0,2.71,0,0,0,0,5.07,0,3.9,3.3,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,3.88,0,0,0,0,0,0,3.58,0,0,0,2.56,0,3.57,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,2.57,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,2.66,0,0
2017-01-01,0,0,0,3.3,0,0,0,0,0,0,6.51,6.13,0,0,5.62,0,0,0,0,0,0,2.78,0,0,0,0,0,0,9.77,0,2.72,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,2.7,0,0,3.67,0,0,0,0,0,0,3.02,0,0,0,0,0,3.82,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,2.52,2.29,0,0,0,0,2.88,0,0,0,0,0,0,0,0
2017-02-01,0,0,0,3.3,0,0,0,0,0,0,6.51,6.13,0,0,5.62,0,0,0,0,0,0,2.78,0,0,0,0,0,0,9.77,0,2.72,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,2.7,0,0,3.67,0,0,0,0,0,0,3.02,0,0,0,0,0,3.82,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,2.52,2.29,0,0,0,0,2.88,0,0,0,0,0,0,0,0
2017-03-01,0,0,0,3.3,0,0,0,0,0,0,6.51,6.13,0,0,5.62,0,0,0,0,0,0,2.78,0,0,0,0,0,0,9.77,0,2.72,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,2.7,0,0,3.67,0,0,0,0,0,0,3.02,0,0,0,0,0,3.82,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,2.52,2.29,0,0,0,0,2.88,0,0,0,0,0,0,0,0
2017-04-01,0,0,0,2.83,0,0,0,0,0,0,6.31,6.31,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46,0,4.05,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,3.43,0,4.74,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,4.58,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,3.4,0,0,0,0,3.03,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48,0,0,0,0,0,2.2,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
