"Date","ACBI","ADES","ADS","AIG","AJRD","ALC","ALLY","AM","AWI","BAC","BANC","BCBP","BDX","BEN","BG","BHF","BMCH","BPOP","BRK","BSX","BUD","C","CAB","CACH","CARE","CBS","CCE","CF","CIT","CLR","CNO","COLB","COP","COT","COV","CPB","DAL","DD","DLB","DO","DOW","ECPG","EMC","EP","EQ","ESGR","FARM","FLA","FMC","FOSL","FTI","GBL","GLBR","GLF","GR","GT","HES","HPQ","HTH","HTV","HURN","INTC","IR","ISBC","ITT","JCP","JEF","KALU","KRNY","MDLZ","MDP","MVC","NFG","NPK","NWA","OABC","OKE","PAA","PAY","PFE","PM","PNC","RF","RUTH","SANW","SFD","SHLDQ","SLM","SNE","SPGI","T","TCO","TDS","TEL","TEVA","TFSL","TIF","TOWN","TPHS","TRA","TRB","TRC","TRH","TT","TWX","VPHM","WBC","WCBO","WLK","WMGI","WSBF","WWY","XPO","Y"
2015-01-01,0,1.81,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0,0,0,0,0,0,0,0,2.72,0,0,4.02,0,0,0,0,0,0,3.55,0,0,0,2.39,0,0,0,0,0,4.17,0,0,0,0,0,0,0,5.78,0,0,0,0,7.66,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,2.43,0,0,0,1.82,0,0,0,0,0,0,0,0,2.12,0,0,0
2015-02-01,0,1.81,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0,0,0,0,0,0,0,0,2.72,0,0,4.02,0,0,0,0,0,0,3.55,0,0,0,2.39,0,0,0,0,0,4.17,0,0,0,0,0,0,0,5.78,0,0,0,0,7.66,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,2.43,0,0,0,1.82,0,0,0,0,0,0,0,0,2.12,0,0,0
2015-03-01,0,1.81,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0,0,0,0,0,0,0,0,2.72,0,0,4.02,0,0,0,0,0,0,3.55,0,0,0,2.39,0,0,0,0,0,4.17,0,0,0,0,0,0,0,5.78,0,0,0,0,7.66,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,2.43,0,0,0,1.82,0,0,0,0,0,0,0,0,2.12,0,0,0
2015-04-01,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,4.61,0,0,0,0,0,0,0,0,2.78,0,0,2.78,0,0,0,0,0,0,3.66,0,0,0,2.45,0,0,0,0,0,3.89,0,0,0,0,0,0,0,5.65,0,0,0,0,7.4,0,0,0,0,0,2.51,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,3.42,0,0,2.45,0,0,0,1.76,0,0,0,0,0,0,0,0,2.17,0,0,0
2015-05-01,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,4.61,0,0,0,0,0,0,0,0,2.78,0,0,2.78,0,0,0,0,0,0,3.66,0,0,0,2.45,0,0,0,0,0,3.89,0,0,0,0,0,0,0,5.65,0,0,0,0,7.4,0,0,0,0,0,2.51,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,3.42,0,0,2.45,0,0,0,1.76,0,0,0,0,0,0,0,0,2.17,0,0,0
2015-06-01,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,4.61,0,0,0,0,0,0,0,0,2.78,0,0,2.78,0,0,0,0,0,0,3.66,0,0,0,2.45,0,0,0,0,0,3.89,0,0,0,0,0,0,0,5.65,0,0,0,0,7.4,0,0,0,0,0,2.51,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,3.42,0,0,2.45,0,0,0,1.76,0,0,0,0,0,0,0,0,2.17,0,0,0
2015-07-01,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,2.74,0,0,3.05,0,0,0,0,0,0,5.03,0,0,0,2.2,0,0,0,0,0,2.62,0,0,0,0,0,0,0,4.75,0,0,0,0,8.4,0,0,0,0,0,2.78,2.81,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,3.23,0,0,0,1.71,0,0,0,0,0,0,0,0,2.54,0,0,0
2015-08-01,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,2.74,0,0,3.05,0,0,0,0,0,0,5.03,0,0,0,2.2,0,0,0,0,0,2.62,0,0,0,0,0,0,0,4.75,0,0,0,0,8.4,0,0,0,0,0,2.78,2.81,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,3.23,0,0,0,1.71,0,0,0,0,0,0,0,0,2.54,0,0,0
2015-09-01,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,2.74,0,0,3.05,0,0,0,0,0,0,5.03,0,0,0,2.2,0,0,0,0,0,2.62,0,0,0,0,0,0,0,4.75,0,0,0,0,8.4,0,0,0,0,0,2.78,2.81,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,3.23,0,0,0,1.71,0,0,0,0,0,0,0,0,2.54,0,0,0
2015-10-01,1.76,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,7.39,0,0,4.5,0,0,0,0,0,0,0,0,2.27,0,0,2.6,0,0,0,0,0,0,4.28,0,0,0,2.03,0,0,0,0,0,1.45,0,0,0,0,0,0,0,3.77,0,0,0,0,7.85,0,0,0,0,0,2.37,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,3.56,0,0,2.93,2.21,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0
2015-11-01,1.76,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,7.39,0,0,4.5,0,0,0,0,0,0,0,0,2.27,0,0,2.6,0,0,0,0,0,0,4.28,0,0,0,2.03,0,0,0,0,0,1.45,0,0,0,0,0,0,0,3.77,0,0,0,0,7.85,0,0,0,0,0,2.37,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,3.56,0,0,2.93,2.21,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0
2015-12-01,1.76,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,7.39,0,0,4.5,0,0,0,0,0,0,0,0,2.27,0,0,2.6,0,0,0,0,0,0,4.28,0,0,0,2.03,0,0,0,0,0,1.45,0,0,0,0,0,0,0,3.77,0,0,0,0,7.85,0,0,0,0,0,2.37,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,3.56,0,0,2.93,2.21,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0
2016-01-01,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35,0,0,4.6,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,6.3,0,0,0,2.4,0,0,0,0,0,1.7,1.43,1.41,0,0,0,0,0,4.22,0,0,0,0,8.41,0,0,0,0,0,2.73,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,3.31,0,0,1.35,2.83,0,0,1.5,0,0,0,0,0,0,0,0,2.29,0,0,0
2016-02-01,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35,0,0,4.6,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,6.3,0,0,0,2.4,0,0,0,0,0,1.7,1.43,1.41,0,0,0,0,0,4.22,0,0,0,0,8.41,0,0,0,0,0,2.73,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,3.31,0,0,1.35,2.83,0,0,1.5,0,0,0,0,0,0,0,0,2.29,0,0,0
2016-03-01,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35,0,0,4.6,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,6.3,0,0,0,2.4,0,0,0,0,0,1.7,1.43,1.41,0,0,0,0,0,4.22,0,0,0,0,8.41,0,0,0,0,0,2.73,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,3.31,0,0,1.35,2.83,0,0,1.5,0,0,0,0,0,0,0,0,2.29,0,0,0
2016-04-01,1.83,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,8.47,0,0,2.79,0,0,0,0,0,0,0,0,2.2,1.56,0,0,0,0,0,0,0,0,6.45,0,0,0,2.33,0,0,0,0,0,1.85,0,1.54,0,0,0,0,0,4.23,0,0,0,0,8.06,0,0,0,0,0,2.62,2.38,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,2.94,0,0,0,2.98,0,0,1.63,0,0,0,0,0,0,0,0,2.42,0,0,0
2016-05-01,1.83,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,8.47,0,0,2.79,0,0,0,0,0,0,0,0,2.2,1.56,0,0,0,0,0,0,0,0,6.45,0,0,0,2.33,0,0,0,0,0,1.85,0,1.54,0,0,0,0,0,4.23,0,0,0,0,8.06,0,0,0,0,0,2.62,2.38,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,2.94,0,0,0,2.98,0,0,1.63,0,0,0,0,0,0,0,0,2.42,0,0,0
2016-06-01,1.83,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,8.47,0,0,2.79,0,0,0,0,0,0,0,0,2.2,1.56,0,0,0,0,0,0,0,0,6.45,0,0,0,2.33,0,0,0,0,0,1.85,0,1.54,0,0,0,0,0,4.23,0,0,0,0,8.06,0,0,0,0,0,2.62,2.38,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,2.94,0,0,0,2.98,0,0,1.63,0,0,0,0,0,0,0,0,2.42,0,0,0
2016-07-01,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,0,0,2.21,0,0,0,0,0,0,0,0,2.51,1.8,0,0,0,0,0,0,0,0,6.72,0,0,0,0,0,0,0,0,0,1.93,0,1.71,0,0,0,0,0,3.78,0,0,0,0,9.03,0,0,0,0,0,2.36,1.81,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,2.87,0,0,0,3.8,0,0,1.68,0,0,0,0,0,0,1.78,0,2.69,0,0,0
2016-08-01,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,0,0,2.21,0,0,0,0,0,0,0,0,2.51,1.8,0,0,0,0,0,0,0,0,6.72,0,0,0,0,0,0,0,0,0,1.93,0,1.71,0,0,0,0,0,3.78,0,0,0,0,9.03,0,0,0,0,0,2.36,1.81,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,2.87,0,0,0,3.8,0,0,1.68,0,0,0,0,0,0,1.78,0,2.69,0,0,0
2016-09-01,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,0,0,2.21,0,0,0,0,0,0,0,0,2.51,1.8,0,0,0,0,0,0,0,0,6.72,0,0,0,0,0,0,0,0,0,1.93,0,1.71,0,0,0,0,0,3.78,0,0,0,0,9.03,0,0,0,0,0,2.36,1.81,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,2.87,0,0,0,3.8,0,0,1.68,0,0,0,0,0,0,1.78,0,2.69,0,0,0
2016-10-01,2.19,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,8.09,1.65,0,1.84,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,5.09,0,0,0,0,0,0,0,0,0,1.72,0,1.88,0,0,0,0,0,3.82,0,0,0,0,7.93,0,0,0,0,0,1.81,1.89,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,1.78,0,0,0,0,0,0,1.88,0,0,3.06,0,0,0,3.28,0,0,0,0,0,0,0,0,0,1.7,0,2.66,0,0,0
2016-11-01,2.19,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,8.09,1.65,0,1.84,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,5.09,0,0,0,0,0,0,0,0,0,1.72,0,1.88,0,0,0,0,0,3.82,0,0,0,0,7.93,0,0,0,0,0,1.81,1.89,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,1.78,0,0,0,0,0,0,1.88,0,0,3.06,0,0,0,3.28,0,0,0,0,0,0,0,0,0,1.7,0,2.66,0,0,0
2016-12-01,2.19,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,8.09,1.65,0,1.84,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,5.09,0,0,0,0,0,0,0,0,0,1.72,0,1.88,0,0,0,0,0,3.82,0,0,0,0,7.93,0,0,0,0,0,1.81,1.89,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,1.78,0,0,0,0,0,0,1.88,0,0,3.06,0,0,0,3.28,0,0,0,0,0,0,0,0,0,1.7,0,2.66,0,0,0
2017-01-01,2.23,0,0,0,0,0,1.73,0,0,0,3.22,0,0,1.81,0,0,7.25,0,0,0,0,0,2.34,0,0,0,0,0,2.78,2.03,0,0,0,0,0,0,0,0,6.16,0,0,0,0,0,0,0,0,0,2.16,0,1.75,0,0,0,0,0,3.02,0,0,0,0,7.93,0,0,0,0,0,1.85,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,2.86,0,0,0,3.74,0,0,0,0,0,0,0,0,0,1.84,0,2.69,0,0,0
2017-02-01,2.23,0,0,0,0,0,1.73,0,0,0,3.22,0,0,1.81,0,0,7.25,0,0,0,0,0,2.34,0,0,0,0,0,2.78,2.03,0,0,0,0,0,0,0,0,6.16,0,0,0,0,0,0,0,0,0,2.16,0,1.75,0,0,0,0,0,3.02,0,0,0,0,7.93,0,0,0,0,0,1.85,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,2.86,0,0,0,3.74,0,0,0,0,0,0,0,0,0,1.84,0,2.69,0,0,0
2017-03-01,2.23,0,0,0,0,0,1.73,0,0,0,3.22,0,0,1.81,0,0,7.25,0,0,0,0,0,2.34,0,0,0,0,0,2.78,2.03,0,0,0,0,0,0,0,0,6.16,0,0,0,0,0,0,0,0,0,2.16,0,1.75,0,0,0,0,0,3.02,0,0,0,0,7.93,0,0,0,0,0,1.85,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,2.86,0,0,0,3.74,0,0,0,0,0,0,0,0,0,1.84,0,2.69,0,0,0
2017-04-01,2.35,0,0,0,0,0,0,0,0,0,3.5,0,0,2.02,0,0,6.06,1.68,0,0,0,0,4.01,0,0,0,0,0,2.88,1.93,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,2.37,0,1.54,0,0,0,0,0,2.93,0,0,0,0,7.77,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,3.1,0,0,0,3.9,0,0,0,0,0,0,0,0,0,1.93,0,2.91,0,0,0
2017-05-01,2.35,0,0,0,0,0,0,0,0,0,3.5,0,0,2.02,0,0,6.06,1.68,0,0,0,0,4.01,0,0,0,0,0,2.88,1.93,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,2.37,0,1.54,0,0,0,0,0,2.93,0,0,0,0,7.77,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,3.1,0,0,0,3.9,0,0,0,0,0,0,0,0,0,1.93,0,2.91,0,0,0
2017-06-01,2.35,0,0,0,0,0,0,0,0,0,3.5,0,0,2.02,0,0,6.06,1.68,0,0,0,0,4.01,0,0,0,0,0,2.88,1.93,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,2.37,0,1.54,0,0,0,0,0,2.93,0,0,0,0,7.77,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,3.1,0,0,0,3.9,0,0,0,0,0,0,0,0,0,1.93,0,2.91,0,0,0
2017-07-01,2.39,0,0,0,0,0,0,0,0,0,3.71,0,0,2.14,0,1.68,6.32,0,0,0,0,0,0,0,0,0,0,0,3.67,1.92,0,0,0,0,0,0,0,0,6.76,0,0,0,0,0,0,0,0,0,3.09,0,1.68,0,0,0,0,0,2.37,0,0,0,0,9.36,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,2.59,0,3.21,0,1.72,0
2017-08-01,2.39,0,0,0,0,0,0,0,0,0,3.71,0,0,2.14,0,1.68,6.32,0,0,0,0,0,0,0,0,0,0,0,3.67,1.92,0,0,0,0,0,0,0,0,6.76,0,0,0,0,0,0,0,0,0,3.09,0,1.68,0,0,0,0,0,2.37,0,0,0,0,9.36,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,2.59,0,3.21,0,1.72,0
2017-09-01,2.39,0,0,0,0,0,0,0,0,0,3.71,0,0,2.14,0,1.68,6.32,0,0,0,0,0,0,0,0,0,0,0,3.67,1.92,0,0,0,0,0,0,0,0,6.76,0,0,0,0,0,0,0,0,0,3.09,0,1.68,0,0,0,0,0,2.37,0,0,0,0,9.36,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,2.59,0,3.21,0,1.72,0
2017-10-01,2.08,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,5.66,0,0,0,0,0,0,0,1.86,0,0,0,3.33,2.37,0,0,0,0,0,0,0,0,5.84,0,0,0,0,0,0,0,0,0,2.94,0,1.69,0,0,0,0,0,2.15,0,0,0,0,10.07,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,1.75,0,0,0,0,0,0,2.98,0,2.52,0,2.08,0
2017-11-01,2.08,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,5.66,0,0,0,0,0,0,0,1.86,0,0,0,3.33,2.37,0,0,0,0,0,0,0,0,5.84,0,0,0,0,0,0,0,0,0,2.94,0,1.69,0,0,0,0,0,2.15,0,0,0,0,10.07,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,1.75,0,0,0,0,0,0,2.98,0,2.52,0,2.08,0
2017-12-01,2.08,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,5.66,0,0,0,0,0,0,0,1.86,0,0,0,3.33,2.37,0,0,0,0,0,0,0,0,5.84,0,0,0,0,0,0,0,0,0,2.94,0,1.69,0,0,0,0,0,2.15,0,0,0,0,10.07,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,1.75,0,0,0,0,0,0,2.98,0,2.52,0,2.08,0
2018-01-01,2.04,0,0,0,0,0,0,0,0,0,2.96,0,0,0,2.11,0,4.18,1.53,0,0,0,0,0,0,1.73,0,0,0,3.33,2.31,0,0,0,0,0,0,0,0,5.53,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,0,2.19,0,0,0,0,12.8,0,0,0,0,0,0,1.59,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,1.75,0,0,0,1.73,0,2.45,0,1.66,0
2018-02-01,2.04,0,0,0,0,0,0,0,0,0,2.96,0,0,0,2.11,0,4.18,1.53,0,0,0,0,0,0,1.73,0,0,0,3.33,2.31,0,0,0,0,0,0,0,0,5.53,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,0,2.19,0,0,0,0,12.8,0,0,0,0,0,0,1.59,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,1.75,0,0,0,1.73,0,2.45,0,1.66,0
2018-03-01,2.04,0,0,0,0,0,0,0,0,0,2.96,0,0,0,2.11,0,4.18,1.53,0,0,0,0,0,0,1.73,0,0,0,3.33,2.31,0,0,0,0,0,0,0,0,5.53,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,0,2.19,0,0,0,0,12.8,0,0,0,0,0,0,1.59,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,1.75,0,0,0,1.73,0,2.45,0,1.66,0
2018-04-01,2.21,0,1.74,0,0,0,0,0,0,0,2.99,0,0,0,2.43,0,4.44,0,0,0,0,0,0,0,1.89,0,0,0,3.53,2.22,0,0,0,0,0,0,0,0,5.01,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,12.04,0,0,0,0,0,0,2.21,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,3.03,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0
2018-05-01,2.21,0,1.74,0,0,0,0,0,0,0,2.99,0,0,0,2.43,0,4.44,0,0,0,0,0,0,0,1.89,0,0,0,3.53,2.22,0,0,0,0,0,0,0,0,5.01,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,12.04,0,0,0,0,0,0,2.21,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,3.03,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0
2018-06-01,2.21,0,1.74,0,0,0,0,0,0,0,2.99,0,0,0,2.43,0,4.44,0,0,0,0,0,0,0,1.89,0,0,0,3.53,2.22,0,0,0,0,0,0,0,0,5.01,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,12.04,0,0,0,0,0,0,2.21,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,3.03,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0
2018-07-01,1.99,0,1.86,0,0,0,0,0,0,0,3.05,0,0,0,2.53,0,2.94,1.92,0,0,0,0,0,0,2.16,0,0,0,3.69,2.3,0,0,0,0,0,0,0,0,4.84,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,12.09,0,0,0,0,0,0,2.41,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,3.46,0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0
2018-08-01,1.99,0,1.86,0,0,0,0,0,0,0,3.05,0,0,0,2.53,0,2.94,1.92,0,0,0,0,0,0,2.16,0,0,0,3.69,2.3,0,0,0,0,0,0,0,0,4.84,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,12.09,0,0,0,0,0,0,2.41,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,3.46,0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0
2018-09-01,1.99,0,1.86,0,0,0,0,0,0,0,3.05,0,0,0,2.53,0,2.94,1.92,0,0,0,0,0,0,2.16,0,0,0,3.69,2.3,0,0,0,0,0,0,0,0,4.84,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,12.09,0,0,0,0,0,0,2.41,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,3.46,0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0
2018-10-01,2.12,0,1.49,0,0,0,0,0,0,0,2.34,0,0,0,3.97,0,2.66,1.93,0,0,0,0,0,0,1.82,0,0,0,3.17,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,1.82,0,0,0,0,2.43,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,3.46,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0
2018-11-01,2.12,0,1.49,0,0,0,0,0,0,0,2.34,0,0,0,3.97,0,2.66,1.93,0,0,0,0,0,0,1.82,0,0,0,3.17,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,1.82,0,0,0,0,2.43,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,3.46,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0
2018-12-01,2.12,0,1.49,0,0,0,0,0,0,0,2.34,0,0,0,3.97,0,2.66,1.93,0,0,0,0,0,0,1.82,0,0,0,3.17,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,1.82,0,0,0,0,2.43,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,3.46,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0
2019-01-01,2.1,0,1.59,0,0,0,0,0,0,0,2.28,0,0,0,2.6,0,2.77,1.72,0,0,0,0,0,0,2.12,0,0,0,3.61,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,13.51,0,1.89,0,0,0,0,1.54,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,3.46,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0
