Date,POWI
2016-05-25,49.310001
2016-05-26,49.259997999999996
2016-05-27,49.599998
2016-05-31,49.889998999999996
2016-06-01,50.509997999999996
2016-06-02,50.549999
2016-06-03,50.669998
2016-06-06,50.700001
2016-06-07,51.299999
2016-06-08,52.330002
2016-06-09,53.48
2016-06-10,53.049999
2016-06-13,53.369999
2016-06-14,54.360001000000004
2016-06-15,54.290001000000004
2016-06-16,54.220001
2016-06-17,53.09
2016-06-20,53.130001
2016-06-21,53.389998999999996
2016-06-22,53.049999
2016-06-23,53.110001000000004
2016-06-24,50.299999
2016-06-27,47.41
2016-06-28,48.98
2016-06-29,49.049999
2016-06-30,50.07
2016-07-01,50.09
2016-07-05,48.91
2016-07-06,49.040001000000004
2016-07-07,49.34
2016-07-08,50.900002
2016-07-11,52.360001000000004
2016-07-12,51.66
2016-07-13,51.650002
2016-07-14,52.169998
2016-07-15,52.259997999999996
2016-07-18,53.740002000000004
2016-07-19,53.75
2016-07-20,54.639998999999996
2016-07-21,54.110001000000004
2016-07-22,54.349998
2016-07-25,54.689999
2016-07-26,55.82
2016-07-27,56.400002
2016-07-28,56.860001000000004
2016-07-29,57.07
2016-08-01,57.150002
2016-08-02,54.91
2016-08-03,55.369999
2016-08-04,55.41
2016-08-05,56.310001
2016-08-08,55.77
2016-08-09,57.110001000000004
2016-08-10,57.009997999999996
2016-08-11,57.18
2016-08-12,57.209998999999996
2016-08-15,57.23
2016-08-16,56.91
2016-08-17,56.740002000000004
2016-08-18,57.34
2016-08-19,57.48
2016-08-22,58.240002000000004
2016-08-23,58.279999
2016-08-24,58.400002
2016-08-25,58.830002
2016-08-26,58.610001000000004
2016-08-29,58.380001
2016-08-30,58.209998999999996
2016-08-31,58.400002
2016-09-01,59.07
2016-09-02,59.369999
2016-09-06,59.0
2016-09-07,59.279999
2016-09-08,59.240002000000004
2016-09-09,57.560001
2016-09-12,58.669998
2016-09-13,57.82
2016-09-14,58.040001000000004
2016-09-15,58.919998
2016-09-16,59.419998
2016-09-19,60.810001
2016-09-20,60.860001000000004
2016-09-21,61.66
2016-09-22,62.189999
2016-09-23,61.41
2016-09-26,60.240002000000004
2016-09-27,61.369999
2016-09-28,61.439999
2016-09-29,61.52
2016-09-30,63.029999
2016-10-03,63.77
2016-10-04,63.790001000000004
2016-10-05,63.740002000000004
2016-10-06,63.619999
2016-10-07,64.050003
2016-10-10,63.290001000000004
2016-10-11,62.439999
2016-10-12,61.970001
2016-10-13,62.830002
2016-10-14,62.84
2016-10-17,62.200001
2016-10-18,63.0
2016-10-19,63.450001
2016-10-20,62.299999
2016-10-21,62.200001
2016-10-24,62.950001
2016-10-25,63.349998
2016-10-26,63.799999
2016-10-27,63.799999
2016-10-28,64.150002
2016-10-31,64.449997
2016-11-01,62.900002
2016-11-02,62.349998
2016-11-03,62.950001
2016-11-04,63.700001
2016-11-07,64.849998
2016-11-08,64.349998
2016-11-09,64.75
2016-11-10,62.349998
2016-11-11,64.900002
2016-11-14,65.449997
2016-11-15,65.5
2016-11-16,66.099998
2016-11-17,66.400002
2016-11-18,67.0
2016-11-21,67.0
2016-11-22,67.949997
2016-11-23,68.5
2016-11-25,68.599998
2016-11-28,68.349998
2016-11-29,67.949997
2016-11-30,67.300003
2016-12-01,63.400002
2016-12-02,63.549999
2016-12-05,65.400002
2016-12-06,66.650002
2016-12-07,67.550003
2016-12-08,69.550003
2016-12-09,68.550003
2016-12-12,67.25
2016-12-13,67.199997
2016-12-14,67.050003
2016-12-15,69.099998
2016-12-16,68.400002
2016-12-19,68.349998
2016-12-20,68.400002
2016-12-21,67.650002
2016-12-22,68.199997
2016-12-23,68.5
2016-12-27,69.099998
2016-12-28,67.800003
2016-12-29,68.699997
2016-12-30,67.849998
2017-01-03,67.949997
2017-01-04,67.5
2017-01-05,66.150002
2017-01-06,67.400002
2017-01-09,67.400002
2017-01-10,67.599998
2017-01-11,68.449997
2017-01-12,68.0
2017-01-13,69.0
2017-01-17,67.550003
2017-01-18,68.650002
2017-01-19,68.150002
2017-01-20,68.949997
2017-01-23,69.050003
2017-01-24,70.599998
2017-01-25,71.849998
2017-01-26,71.599998
2017-01-27,72.5
2017-01-30,70.349998
2017-01-31,71.0
2017-02-01,72.400002
2017-02-02,64.650002
2017-02-03,67.599998
2017-02-06,66.199997
2017-02-07,66.699997
2017-02-08,67.599998
2017-02-09,66.400002
2017-02-10,66.800003
2017-02-13,66.199997
2017-02-14,65.5
2017-02-15,65.849998
2017-02-16,65.849998
2017-02-17,65.75
2017-02-21,66.0
2017-02-22,66.099998
2017-02-23,65.949997
2017-02-24,65.5
2017-02-27,64.900002
2017-02-28,63.200001
2017-03-01,64.25
2017-03-02,63.400002
2017-03-03,62.599998
2017-03-06,62.599998
2017-03-07,62.450001
2017-03-08,62.799999
2017-03-09,62.799999
2017-03-10,64.199997
2017-03-13,64.849998
2017-03-14,64.650002
2017-03-15,66.400002
2017-03-16,65.949997
2017-03-17,67.150002
2017-03-20,66.599998
2017-03-21,63.849998
2017-03-22,64.050003
2017-03-23,63.900002
2017-03-24,64.300003
2017-03-27,64.25
2017-03-28,65.0
2017-03-29,64.699997
2017-03-30,65.150002
2017-03-31,65.75
2017-04-03,64.150002
2017-04-04,64.099998
2017-04-05,63.200001
2017-04-06,64.349998
2017-04-07,65.0
2017-04-10,64.150002
2017-04-11,64.449997
2017-04-12,63.549999
2017-04-13,62.700001
2017-04-17,63.650002
2017-04-18,63.900002
2017-04-19,64.449997
2017-04-20,65.75
2017-04-21,65.5
2017-04-24,66.699997
2017-04-25,67.150002
2017-04-26,67.199997
2017-04-27,67.900002
2017-04-28,65.949997
2017-05-01,64.400002
2017-05-02,63.900002
2017-05-03,62.849998
2017-05-04,62.950001
2017-05-05,63.549999
2017-05-08,66.25
2017-05-09,65.349998
2017-05-10,66.25
2017-05-11,66.449997
2017-05-12,66.550003
2017-05-15,67.300003
2017-05-16,67.75
2017-05-17,64.599998
2017-05-18,66.099998
2017-05-19,65.300003
2017-05-22,65.949997
2017-05-23,65.900002
2017-05-24,66.449997
2017-05-25,67.050003
2017-05-26,66.949997
2017-05-30,66.900002
2017-05-31,66.949997
2017-06-01,67.75
2017-06-02,68.199997
2017-06-05,67.650002
2017-06-06,68.150002
2017-06-07,69.099998
2017-06-08,70.849998
2017-06-09,67.400002
2017-06-12,67.699997
2017-06-13,66.849998
2017-06-14,65.650002
2017-06-15,63.849998
2017-06-16,63.650002
2017-06-19,64.599998
2017-06-20,63.049999
2017-06-21,62.75
2017-06-22,62.849998
2017-06-23,65.949997
2017-06-26,72.75
2017-06-27,74.849998
2017-06-28,75.25
2017-06-29,74.099998
2017-06-30,72.900002
2017-07-03,71.449997
2017-07-05,73.300003
2017-07-06,72.650002
2017-07-07,74.050003
2017-07-10,73.5
2017-07-11,74.050003
2017-07-12,75.75
2017-07-13,77.400002
2017-07-14,78.470001
2017-07-17,78.949997
2017-07-18,78.75
2017-07-19,80.75
2017-07-20,82.199997
2017-07-21,81.550003
2017-07-24,81.75
2017-07-25,77.599998
2017-07-26,77.449997
2017-07-27,77.050003
2017-07-28,72.550003
2017-07-31,70.650002
2017-08-01,71.75
2017-08-02,70.300003
2017-08-03,69.900002
2017-08-04,69.449997
2017-08-07,70.050003
2017-08-08,70.849998
2017-08-09,70.5
2017-08-10,68.75
2017-08-11,70.150002
2017-08-14,70.650002
2017-08-15,70.800003
2017-08-16,69.949997
2017-08-17,67.099998
2017-08-18,68.699997
2017-08-21,68.849998
2017-08-22,68.75
2017-08-23,69.75
2017-08-24,70.599998
2017-08-25,70.550003
2017-08-28,70.900002
2017-08-29,70.75
2017-08-30,71.849998
2017-08-31,72.849998
2017-09-01,73.550003
2017-09-05,72.849998
2017-09-06,72.699997
2017-09-07,72.800003
2017-09-08,73.949997
2017-09-11,74.5
2017-09-12,73.900002
2017-09-13,71.449997
2017-09-14,73.050003
2017-09-15,73.849998
2017-09-18,74.25
2017-09-19,73.599998
2017-09-20,71.800003
2017-09-21,70.900002
2017-09-22,71.550003
2017-09-25,71.0
2017-09-26,70.400002
2017-09-27,73.099998
2017-09-28,73.599998
2017-09-29,73.199997
2017-10-02,73.449997
2017-10-03,73.400002
2017-10-04,72.400002
2017-10-05,71.150002
2017-10-06,71.900002
2017-10-09,71.849998
2017-10-10,72.699997
2017-10-11,72.650002
2017-10-12,73.449997
2017-10-13,73.400002
2017-10-16,73.199997
2017-10-17,73.150002
2017-10-18,73.449997
2017-10-19,73.050003
2017-10-20,73.75
2017-10-23,73.75
2017-10-24,74.75
2017-10-25,73.75
2017-10-26,76.0
2017-10-27,84.349998
2017-10-30,80.449997
2017-10-31,80.349998
2017-11-01,80.150002
2017-11-02,79.800003
2017-11-03,80.150002
2017-11-06,82.300003
2017-11-07,80.699997
2017-11-08,81.0
2017-11-09,79.650002
2017-11-10,80.199997
2017-11-13,79.550003
2017-11-14,78.349998
2017-11-15,78.050003
2017-11-16,79.5
2017-11-17,79.199997
2017-11-20,80.199997
2017-11-21,81.550003
2017-11-22,81.099998
2017-11-24,81.699997
2017-11-27,79.75
2017-11-28,80.800003
2017-11-29,77.150002
2017-11-30,78.5
2017-12-01,77.599998
2017-12-04,75.300003
2017-12-05,75.099998
2017-12-06,74.699997
2017-12-07,75.400002
2017-12-08,74.050003
2017-12-11,73.849998
2017-12-12,73.849998
2017-12-13,72.650002
2017-12-14,72.25
2017-12-15,74.400002
2017-12-18,76.199997
2017-12-19,74.199997
2017-12-20,74.300003
2017-12-21,75.599998
2017-12-22,74.900002
2017-12-26,74.099998
2017-12-27,74.199997
2017-12-28,74.099998
2017-12-29,73.550003
2018-01-02,75.599998
2018-01-03,76.949997
2018-01-04,77.150002
2018-01-05,78.75
2018-01-08,79.150002
2018-01-09,77.699997
2018-01-10,76.25
2018-01-11,77.900002
2018-01-12,78.550003
2018-01-16,78.400002
2018-01-17,78.599998
2018-01-18,77.449997
2018-01-19,77.25
2018-01-22,77.300003
2018-01-23,77.25
2018-01-24,77.900002
2018-01-25,76.449997
2018-01-26,77.550003
2018-01-29,77.849998
2018-01-30,76.599998
2018-01-31,74.699997
2018-02-01,75.75
2018-02-02,67.5
2018-02-05,65.08000200000001
2018-02-06,66.5
2018-02-07,65.599998
2018-02-08,62.450001
2018-02-09,62.599998
2018-02-12,63.049999
2018-02-13,61.75
2018-02-14,63.450001
2018-02-15,64.650002
2018-02-16,64.849998
2018-02-20,66.099998
2018-02-21,65.550003
2018-02-22,65.900002
2018-02-23,67.199997
2018-02-26,68.550003
2018-02-27,68.0
2018-02-28,67.199997
2018-03-01,66.75
2018-03-02,68.050003
2018-03-05,69.900002
2018-03-06,70.199997
2018-03-07,71.75
2018-03-08,70.949997
2018-03-09,72.0
2018-03-12,73.050003
2018-03-13,71.949997
2018-03-14,71.949997
2018-03-15,72.0
2018-03-16,72.0
2018-03-19,70.949997
2018-03-20,72.300003
2018-03-21,72.050003
2018-03-22,69.5
2018-03-23,66.75
2018-03-26,69.699997
2018-03-27,68.050003
2018-03-28,66.650002
2018-03-29,68.349998
2018-04-02,66.400002
2018-04-03,66.849998
2018-04-04,67.949997
2018-04-05,68.0
2018-04-06,67.400002
2018-04-09,66.900002
2018-04-10,69.050003
2018-04-11,68.550003
2018-04-12,68.949997
2018-04-13,68.449997
2018-04-16,68.849998
2018-04-17,71.449997
2018-04-18,71.449997
2018-04-19,69.800003
2018-04-20,70.849998
2018-04-23,66.949997
2018-04-24,67.400002
2018-04-25,66.75
2018-04-26,65.900002
2018-04-27,68.0
2018-04-30,67.800003
2018-05-01,68.75
2018-05-02,68.75
2018-05-03,69.0
2018-05-04,70.0
2018-05-07,70.900002
2018-05-08,71.050003
2018-05-09,71.550003
2018-05-10,72.0
2018-05-11,71.550003
2018-05-14,71.699997
2018-05-15,71.150002
2018-05-16,72.150002
2018-05-17,72.0
2018-05-18,72.300003
2018-05-21,73.150002
2018-05-22,73.25
2018-05-23,73.199997
2018-05-24,73.25
2018-05-25,75.099998
2018-05-29,75.400002
2018-05-30,76.050003
2018-05-31,75.150002
2018-06-01,75.800003
2018-06-04,76.699997
2018-06-05,77.650002
2018-06-06,78.099998
2018-06-07,76.550003
2018-06-08,76.099998
2018-06-11,76.050003
2018-06-12,76.900002
2018-06-13,78.900002
2018-06-14,79.25
2018-06-15,78.849998
2018-06-18,79.0
2018-06-19,79.300003
2018-06-20,79.699997
2018-06-21,77.75
2018-06-22,78.150002
2018-06-25,75.550003
2018-06-26,76.650002
2018-06-27,74.099998
2018-06-28,73.900002
2018-06-29,73.050003
2018-07-02,74.099998
2018-07-03,73.5
2018-07-05,75.900002
2018-07-06,76.699997
2018-07-09,76.599998
2018-07-10,77.400002
2018-07-11,75.800003
2018-07-12,77.0
2018-07-13,76.900002
2018-07-16,76.0
2018-07-17,77.0
2018-07-18,77.900002
2018-07-19,77.5
2018-07-20,76.5
2018-07-23,76.099998
2018-07-24,75.349998
2018-07-25,74.900002
2018-07-26,75.599998
2018-07-27,71.08000200000001
2018-07-30,70.099998
2018-07-31,71.5
2018-08-01,71.199997
2018-08-02,71.849998
2018-08-03,70.949997
2018-08-06,72.699997
2018-08-07,72.849998
2018-08-08,73.25
2018-08-09,72.949997
2018-08-10,72.5
2018-08-13,72.75
2018-08-14,72.050003
2018-08-15,71.800003
2018-08-16,72.699997
2018-08-17,72.099998
2018-08-20,72.0
2018-08-21,73.300003
2018-08-22,73.650002
2018-08-23,72.650002
2018-08-24,72.699997
2018-08-27,73.800003
2018-08-28,73.25
2018-08-29,73.099998
2018-08-30,72.599998
2018-08-31,73.349998
2018-09-04,72.099998
2018-09-05,71.849998
2018-09-06,71.050003
2018-09-07,69.800003
2018-09-10,69.800003
2018-09-11,70.150002
2018-09-12,65.900002
2018-09-13,64.75
2018-09-14,66.75
2018-09-17,66.550003
2018-09-18,66.349998
2018-09-19,66.5
2018-09-20,67.849998
2018-09-21,68.150002
2018-09-24,68.0
2018-09-25,65.050003
2018-09-26,62.049999
2018-09-27,63.099998
2018-09-28,63.200001
2018-10-01,61.459998999999996
2018-10-02,61.369999
2018-10-03,60.75
2018-10-04,60.290001000000004
2018-10-05,58.349998
2018-10-08,57.52
2018-10-09,57.700001
2018-10-10,55.700001
2018-10-11,56.220001
2018-10-12,58.43
2018-10-15,59.040001000000004
2018-10-16,60.459998999999996
2018-10-17,60.639998999999996
2018-10-18,58.919998
2018-10-19,58.540001000000004
2018-10-22,59.130001
2018-10-23,57.389998999999996
2018-10-24,53.540001000000004
2018-10-25,54.450001
2018-10-26,50.41
2018-10-29,52.970001
2018-10-30,55.09
2018-10-31,56.32
2018-11-01,58.080002
2018-11-02,58.689999
2018-11-05,58.279999
2018-11-06,59.049999
2018-11-07,58.790001000000004
2018-11-08,58.23
2018-11-09,57.75
2018-11-12,56.169998
2018-11-13,56.779999
2018-11-14,57.84
2018-11-15,59.970001
2018-11-16,59.73
2018-11-19,58.439999
2018-11-20,58.119999
2018-11-21,59.150002
2018-11-23,59.669998
2018-11-26,60.950001
2018-11-27,59.860001000000004
2018-11-28,62.400002
2018-11-29,61.459998999999996
2018-11-30,63.360001000000004
2018-12-03,64.43
2018-12-04,61.290001000000004
2018-12-06,60.389998999999996
2018-12-07,59.09
2018-12-10,59.860001000000004
2018-12-11,62.630001
2018-12-12,63.790001000000004
2018-12-13,63.369999
2018-12-14,61.310001
2018-12-17,60.27
2018-12-18,61.509997999999996
2018-12-19,58.939999
2018-12-20,58.73
2018-12-21,57.299999
2018-12-24,56.619999
2018-12-26,59.93
2018-12-27,60.849998
2018-12-28,60.450001
2018-12-31,60.98
2019-01-02,60.849998
2019-01-03,56.07
2019-01-04,58.200001
2019-01-07,58.790001000000004
2019-01-08,59.459998999999996
2019-01-09,61.299999
2019-01-10,62.580002
2019-01-11,63.619999
2019-01-14,61.240002000000004
2019-01-15,62.75
2019-01-16,62.419998
2019-01-17,62.759997999999996
2019-01-18,62.970001
2019-01-22,61.0
2019-01-23,61.610001000000004
2019-01-24,64.07
2019-01-25,66.400002
2019-01-28,65.599998
2019-01-29,65.489998
2019-01-30,65.82
2019-01-31,66.0
2019-02-01,66.620003
2019-02-04,67.690002
2019-02-05,68.120003
2019-02-06,69.769997
2019-02-07,67.699997
2019-02-08,71.400002
2019-02-11,68.129997
2019-02-12,70.129997
2019-02-13,71.230003
2019-02-14,70.279999
2019-02-15,71.440002
2019-02-19,70.940002
2019-02-20,74.0
2019-02-21,73.239998
2019-02-22,73.25
2019-02-25,74.470001
2019-02-26,74.32
2019-02-27,72.989998
2019-02-28,73.059998
2019-03-01,74.16999799999999
2019-03-04,73.620003
2019-03-05,73.110001
2019-03-06,71.470001
2019-03-07,70.519997
2019-03-08,70.0
2019-03-11,70.779999
2019-03-12,70.739998
2019-03-13,71.260002
2019-03-14,70.129997
2019-03-15,71.629997
2019-03-18,71.639999
2019-03-19,71.889999
2019-03-20,71.08000200000001
2019-03-21,72.870003
2019-03-22,69.489998
2019-03-25,69.059998
2019-03-26,70.07
2019-03-27,68.709999
2019-03-28,68.949997
2019-03-29,69.940002
2019-04-01,71.790001
2019-04-02,70.739998
2019-04-03,73.550003
2019-04-04,74.370003
2019-04-05,73.839996
2019-04-08,74.5
2019-04-09,73.389999
2019-04-10,74.269997
2019-04-11,73.879997
2019-04-12,74.82
2019-04-15,74.91999799999999
2019-04-16,77.120003
2019-04-17,77.089996
2019-04-18,77.220001
2019-04-22,77.360001
2019-04-23,78.199997
2019-04-24,79.949997
2019-04-25,78.010002
2019-04-26,77.040001
2019-04-29,77.849998
2019-04-30,79.019997
2019-05-01,78.300003
2019-05-02,79.559998
2019-05-03,79.940002
2019-05-06,78.599998
2019-05-07,76.099998
2019-05-08,75.33000200000001
2019-05-09,75.639999
2019-05-10,75.93
2019-05-13,70.91999799999999
2019-05-14,71.620003
2019-05-15,72.239998
2019-05-16,72.0
2019-05-17,68.970001
2019-05-20,68.349998
2019-05-21,69.93
2019-05-22,69.099998
2019-05-23,67.559998
2019-05-24,67.459999
2019-05-28,66.690002
2019-05-29,66.66999799999999
2019-05-30,65.940002
2019-05-31,65.160004
2019-06-03,65.529999
2019-06-04,67.93
2019-06-05,67.58000200000001
2019-06-06,67.599998
2019-06-07,68.769997
2019-06-10,70.989998
2019-06-11,71.589996
2019-06-12,70.720001
2019-06-13,71.709999
2019-06-14,69.349998
2019-06-17,69.0
2019-06-18,72.58000200000001
2019-06-19,72.720001
2019-06-20,74.230003
2019-06-21,74.059998
2019-06-24,74.470001
2019-06-25,72.639999
2019-06-26,74.769997
2019-06-27,77.040001
2019-06-28,80.18
2019-07-01,80.0
2019-07-02,78.199997
2019-07-03,80.809998
2019-07-05,79.309998
2019-07-08,77.83000200000001
2019-07-09,78.870003
2019-07-10,79.029999
2019-07-11,77.93
2019-07-12,79.519997
2019-07-15,79.699997
2019-07-16,79.889999
2019-07-17,79.639999
2019-07-18,82.370003
2019-07-19,83.040001
2019-07-22,84.529999
2019-07-23,85.309998
2019-07-24,88.059998
2019-07-25,88.019997
2019-07-26,93.199997
2019-07-29,91.040001
2019-07-30,91.050003
2019-07-31,91.07
2019-08-01,90.550003
2019-08-02,88.68
2019-08-05,85.360001
2019-08-06,84.800003
2019-08-07,85.980003
2019-08-08,87.800003
2019-08-09,86.550003
2019-08-12,85.07
2019-08-13,88.199997
2019-08-14,83.900002
2019-08-15,83.91999799999999
2019-08-16,86.910004
2019-08-19,88.370003
2019-08-20,87.5
2019-08-21,88.160004
2019-08-22,87.209999
2019-08-23,82.889999
2019-08-26,83.989998
2019-08-27,84.82
2019-08-28,86.889999
2019-08-29,88.300003
2019-08-30,89.019997
2019-09-03,85.870003
2019-09-04,86.68
2019-09-05,89.290001
2019-09-06,89.150002
2019-09-09,91.010002
2019-09-10,91.220001
2019-09-11,94.099998
2019-09-12,93.339996
2019-09-13,93.029999
2019-09-16,91.739998
2019-09-17,91.620003
2019-09-18,92.220001
2019-09-19,91.160004
2019-09-20,91.440002
2019-09-23,92.050003
2019-09-24,89.839996
2019-09-25,92.620003
2019-09-26,92.059998
2019-09-27,90.529999
2019-09-30,90.43
2019-10-01,87.93
2019-10-02,87.83000200000001
2019-10-03,89.0
2019-10-04,89.809998
2019-10-07,89.279999
2019-10-08,85.529999
2019-10-09,86.07
2019-10-10,89.0
2019-10-11,91.120003
2019-10-14,90.93
2019-10-15,92.639999
2019-10-16,92.16999799999999
2019-10-17,91.790001
2019-10-18,91.779999
2019-10-21,90.959999
2019-10-22,88.290001
2019-10-23,85.730003
2019-10-24,88.760002
2019-10-25,93.18
2019-10-28,94.900002
2019-10-29,93.370003
2019-10-30,91.889999
2019-10-31,91.110001
2019-11-01,93.07
2019-11-04,93.529999
2019-11-05,94.66999799999999
2019-11-06,93.010002
2019-11-07,93.25
2019-11-08,94.099998
2019-11-11,94.550003
2019-11-12,95.059998
2019-11-13,94.510002
2019-11-14,92.089996
2019-11-15,92.610001
2019-11-18,90.040001
2019-11-19,90.970001
2019-11-20,90.209999
2019-11-21,89.779999
2019-11-22,90.470001
2019-11-25,92.779999
2019-11-26,93.949997
2019-11-27,93.199997
2019-11-29,91.489998
2019-12-02,88.639999
2019-12-03,88.129997
2019-12-04,89.58000200000001
2019-12-05,89.629997
2019-12-06,91.849998
2019-12-09,90.379997
2019-12-10,90.540001
2019-12-11,91.720001
2019-12-12,93.519997
2019-12-13,93.480003
2019-12-16,94.209999
2019-12-17,94.089996
2019-12-18,93.879997
2019-12-19,94.290001
2019-12-20,97.120003
2019-12-23,98.459999
2019-12-24,97.839996
2019-12-26,98.949997
2019-12-27,98.980003
2019-12-30,98.900002
2019-12-31,98.910004
2020-01-02,99.910004
2020-01-03,99.550003
2020-01-06,99.16999799999999
2020-01-07,99.599998
2020-01-08,100.349998
2020-01-09,101.970001
2020-01-10,103.720001
2020-01-13,105.599998
2020-01-14,103.309998
2020-01-15,101.620003
2020-01-16,104.519997
2020-01-17,105.379997
2020-01-21,103.16999799999999
2020-01-22,102.709999
2020-01-23,104.349998
2020-01-24,102.83000200000001
2020-01-27,99.360001
2020-01-28,100.540001
2020-01-29,97.91999799999999
2020-01-30,97.760002
2020-01-31,97.66999799999999
2020-02-03,100.379997
2020-02-04,100.980003
2020-02-05,104.309998
2020-02-06,105.480003
2020-02-07,103.389999
2020-02-10,108.650002
2020-02-11,107.25
2020-02-12,109.370003
2020-02-13,108.550003
2020-02-14,105.220001
2020-02-18,102.0
2020-02-19,101.779999
2020-02-20,101.190002
2020-02-21,98.870003
2020-02-24,93.199997
2020-02-25,91.790001
2020-02-26,91.440002
2020-02-27,87.860001
2020-02-28,87.050003
2020-03-02,91.760002
2020-03-03,89.220001
2020-03-04,92.349998
2020-03-05,91.889999
2020-03-06,90.32
2020-03-09,82.900002
2020-03-10,88.040001
2020-03-11,88.089996
2020-03-12,83.41999799999999
2020-03-13,90.16999799999999
2020-03-16,79.559998
2020-03-17,97.760002
2020-03-18,87.389999
2020-03-19,86.900002
2020-03-20,83.75
2020-03-23,81.949997
2020-03-24,91.839996
2020-03-25,87.739998
2020-03-26,96.910004
2020-03-27,88.389999
2020-03-30,89.309998
2020-03-31,88.33000200000001
2020-04-01,81.940002
2020-04-02,83.269997
2020-04-03,82.239998
2020-04-06,91.459999
2020-04-07,91.260002
2020-04-08,93.900002
2020-04-09,91.050003
2020-04-13,92.68
2020-04-14,96.220001
2020-04-15,90.769997
2020-04-16,94.58000200000001
2020-04-17,95.410004
2020-04-20,94.389999
2020-04-21,87.809998
2020-04-22,91.739998
2020-04-23,92.699997
2020-04-24,94.599998
2020-04-27,98.059998
2020-04-28,98.379997
2020-04-29,107.870003
2020-04-30,102.349998
2020-05-01,96.190002
2020-05-04,96.540001
2020-05-05,98.110001
2020-05-06,102.43
2020-05-07,104.989998
2020-05-08,107.33000200000001
