Date,NRG
2017-11-20,29.32
2017-11-21,29.469998999999998
2017-11-22,29.219998999999998
2017-11-24,29.030001000000002
2017-11-27,28.77
2017-11-28,28.860001
2017-11-29,28.200001
2017-11-30,27.65
2017-12-01,27.950001
2017-12-04,27.41
2017-12-05,27.32
2017-12-06,27.290001
2017-12-07,27.73
2017-12-08,28.25
2017-12-11,29.129998999999998
2017-12-12,28.700001
2017-12-13,28.15
2017-12-14,27.68
2017-12-15,27.5
2017-12-18,27.59
2017-12-19,27.25
2017-12-20,27.0
2017-12-21,27.459999
2017-12-22,28.16
2017-12-26,28.43
2017-12-27,27.700001
2017-12-28,28.01
2017-12-29,28.48
2018-01-02,28.9
2018-01-03,28.879998999999998
2018-01-04,28.549999
2018-01-05,28.73
2018-01-08,29.17
2018-01-09,28.719998999999998
2018-01-10,28.24
2018-01-11,28.610001
2018-01-12,28.700001
2018-01-16,27.9
2018-01-17,27.43
2018-01-18,26.809998999999998
2018-01-19,26.9
2018-01-22,26.92
2018-01-23,27.139999
2018-01-24,27.25
2018-01-25,27.65
2018-01-26,27.4
2018-01-29,26.860001
2018-01-30,26.09
2018-01-31,26.01
2018-02-01,26.43
2018-02-02,26.190001000000002
2018-02-05,25.16
2018-02-06,25.51
2018-02-07,25.360001
2018-02-08,24.0
2018-02-09,24.59
2018-02-12,24.719998999999998
2018-02-13,24.610001
2018-02-14,24.799999
2018-02-15,25.26
2018-02-16,25.219998999999998
2018-02-20,25.690001000000002
2018-02-21,25.0
2018-02-22,25.26
2018-02-23,26.42
2018-02-26,26.290001
2018-02-27,25.99
2018-02-28,25.860001
2018-03-01,26.92
2018-03-02,27.889999
2018-03-05,28.950001
2018-03-06,29.209999
2018-03-07,29.379998999999998
2018-03-08,29.6
2018-03-09,29.75
2018-03-12,29.889999
2018-03-13,30.0
2018-03-14,30.200001
2018-03-15,30.77
2018-03-16,30.299999
2018-03-19,30.17
2018-03-20,30.299999
2018-03-21,30.190001000000002
2018-03-22,30.299999
2018-03-23,29.790001
2018-03-26,30.370001000000002
2018-03-27,30.0
2018-03-28,30.27
2018-03-29,30.530001000000002
2018-04-02,30.34
2018-04-03,30.469998999999998
2018-04-04,30.4
2018-04-05,30.309998999999998
2018-04-06,29.959999
2018-04-09,30.530001000000002
2018-04-10,30.559998999999998
2018-04-11,30.639999
2018-04-12,30.02
2018-04-13,30.129998999999998
2018-04-16,30.719998999999998
2018-04-17,31.25
2018-04-18,31.379998999999998
2018-04-19,31.49
2018-04-20,31.17
2018-04-23,31.209999
2018-04-24,30.99
2018-04-25,31.09
2018-04-26,31.34
2018-04-27,31.51
2018-04-30,31.0
2018-05-01,30.65
2018-05-02,30.48
2018-05-03,32.349998
2018-05-04,33.299999
2018-05-07,34.16
2018-05-08,33.900002
2018-05-09,34.23
2018-05-10,34.66
2018-05-11,34.91
2018-05-14,34.779999
2018-05-15,33.75
2018-05-16,33.75
2018-05-17,33.549999
2018-05-18,33.709998999999996
2018-05-21,33.5
2018-05-22,33.450001
2018-05-23,33.150002
2018-05-24,34.43
2018-05-25,33.98
2018-05-29,33.720001
2018-05-30,34.41
2018-05-31,34.23
2018-06-01,33.91
2018-06-04,33.849998
2018-06-05,33.650002
2018-06-06,33.939999
2018-06-07,33.5
2018-06-08,33.150002
2018-06-11,32.66
2018-06-12,33.509997999999996
2018-06-13,33.98
2018-06-14,33.509997999999996
2018-06-15,33.380001
2018-06-18,32.98
2018-06-19,31.959999
2018-06-20,31.85
2018-06-21,31.879998999999998
2018-06-22,31.02
2018-06-25,31.059998999999998
2018-06-26,31.33
2018-06-27,30.93
2018-06-28,30.709999
2018-06-29,30.700001
2018-07-02,30.969998999999998
2018-07-03,30.58
2018-07-05,30.73
2018-07-06,31.129998999999998
2018-07-09,30.57
2018-07-10,30.969998999999998
2018-07-11,30.67
2018-07-12,31.48
2018-07-13,31.57
2018-07-16,32.150002
2018-07-17,32.27
2018-07-18,32.470001
2018-07-19,32.299999
2018-07-20,32.139998999999996
2018-07-23,31.6
2018-07-24,31.200001
2018-07-25,31.360001
2018-07-26,31.68
2018-07-27,31.58
2018-07-30,31.07
2018-07-31,31.67
2018-08-01,31.9
2018-08-02,31.57
2018-08-03,32.610001000000004
2018-08-06,33.310001
2018-08-07,34.200001
2018-08-08,34.200001
2018-08-09,34.130001
2018-08-10,33.790001000000004
2018-08-13,32.5
2018-08-14,32.830002
2018-08-15,32.610001000000004
2018-08-16,33.790001000000004
2018-08-17,33.950001
2018-08-20,34.18
2018-08-21,33.740002000000004
2018-08-22,33.709998999999996
2018-08-23,33.43
2018-08-24,34.09
2018-08-27,34.150002
2018-08-28,34.169998
2018-08-29,34.360001000000004
2018-08-30,34.650002
2018-08-31,35.389998999999996
2018-09-04,35.619999
2018-09-05,35.27
2018-09-06,34.98
2018-09-07,34.799999
2018-09-10,35.259997999999996
2018-09-11,35.41
2018-09-12,35.77
2018-09-13,36.169998
2018-09-14,36.240002000000004
2018-09-17,35.5
2018-09-18,35.880001
2018-09-19,35.580002
2018-09-20,35.830002
2018-09-21,36.16
2018-09-24,36.09
2018-09-25,35.790001000000004
2018-09-26,35.560001
2018-09-27,36.450001
2018-09-28,37.400002
2018-10-01,37.619999
2018-10-02,37.68
2018-10-03,37.0
2018-10-04,36.619999
2018-10-05,37.200001
2018-10-08,37.290001000000004
2018-10-09,37.419998
2018-10-10,36.439999
2018-10-11,35.98
2018-10-12,36.369999
2018-10-15,36.599998
2018-10-16,37.669998
2018-10-17,37.52
2018-10-18,36.860001000000004
2018-10-19,36.82
2018-10-22,36.990002000000004
2018-10-23,36.18
2018-10-24,35.830002
2018-10-25,35.880001
2018-10-26,35.560001
2018-10-29,35.41
2018-10-30,35.73
2018-10-31,36.189999
2018-11-01,37.07
2018-11-02,37.419998
2018-11-05,38.299999
2018-11-06,37.950001
2018-11-07,38.400002
2018-11-08,36.990002000000004
2018-11-09,38.279999
2018-11-12,39.799999
2018-11-13,39.400002
2018-11-14,39.040001000000004
2018-11-15,39.200001
2018-11-16,39.27
2018-11-19,39.080002
2018-11-20,37.889998999999996
2018-11-21,38.16
2018-11-23,38.439999
2018-11-26,39.060001
2018-11-27,38.459998999999996
2018-11-28,39.369999
2018-11-29,38.790001000000004
2018-11-30,38.43
2018-12-03,39.82
2018-12-04,39.830002
2018-12-06,40.560001
2018-12-07,40.529999
2018-12-10,40.59
2018-12-11,41.669998
2018-12-12,42.209998999999996
2018-12-13,42.68
2018-12-14,42.32
2018-12-17,41.02
2018-12-18,40.889998999999996
2018-12-19,40.080002
2018-12-20,38.220001
2018-12-21,37.209998999999996
2018-12-24,36.240002000000004
2018-12-26,38.099998
2018-12-27,38.619999
2018-12-28,38.619999
2018-12-31,39.599998
2019-01-02,38.110001000000004
2019-01-03,37.75
2019-01-04,39.040001000000004
2019-01-07,39.400002
2019-01-08,40.0
2019-01-09,39.549999
2019-01-10,40.41
2019-01-11,40.299999
2019-01-14,39.669998
2019-01-15,40.439999
2019-01-16,40.689999
2019-01-17,41.060001
2019-01-18,40.34
2019-01-22,40.5
2019-01-23,41.34
2019-01-24,41.73
2019-01-25,40.93
2019-01-28,40.139998999999996
2019-01-29,39.93
2019-01-30,40.18
2019-01-31,40.91
2019-02-01,40.799999
2019-02-04,41.040001000000004
2019-02-05,40.689999
2019-02-06,40.860001000000004
2019-02-07,41.57
2019-02-08,41.830002
2019-02-11,42.25
2019-02-12,42.41
2019-02-13,42.549999
2019-02-14,42.610001000000004
2019-02-15,42.459998999999996
2019-02-19,42.450001
2019-02-20,42.060001
2019-02-21,42.459998999999996
2019-02-22,42.220001
2019-02-25,41.84
2019-02-26,41.369999
2019-02-27,41.02
2019-02-28,41.68
2019-03-01,42.200001
2019-03-04,41.709998999999996
2019-03-05,41.740002000000004
2019-03-06,41.380001
2019-03-07,41.240002000000004
2019-03-08,41.459998999999996
2019-03-11,41.790001000000004
2019-03-12,42.939999
2019-03-13,43.060001
2019-03-14,41.860001000000004
2019-03-15,41.970001
2019-03-18,41.880001
2019-03-19,41.93
2019-03-20,42.509997999999996
2019-03-21,43.369999
2019-03-22,42.490002000000004
2019-03-25,43.130001
2019-03-26,43.360001000000004
2019-03-27,42.82
2019-03-28,42.759997999999996
2019-03-29,42.48
2019-04-01,41.779999
2019-04-02,42.360001000000004
2019-04-03,42.34
2019-04-04,42.240002000000004
2019-04-05,42.07
2019-04-08,41.950001
2019-04-09,42.16
2019-04-10,42.259997999999996
2019-04-11,42.41
2019-04-12,42.27
2019-04-15,42.290001000000004
2019-04-16,42.029999
2019-04-17,41.18
2019-04-18,41.0
2019-04-22,40.889998999999996
2019-04-23,41.34
2019-04-24,41.349998
2019-04-25,40.889998999999996
2019-04-26,40.919998
2019-04-29,40.880001
2019-04-30,41.169998
2019-05-01,40.549999
2019-05-02,39.57
2019-05-03,39.439999
2019-05-06,38.349998
2019-05-07,38.650002
2019-05-08,36.959998999999996
2019-05-09,36.68
2019-05-10,37.310001
2019-05-13,36.810001
2019-05-14,36.240002000000004
2019-05-15,35.990002000000004
2019-05-16,35.799999
2019-05-17,35.580002
2019-05-20,35.91
2019-05-21,36.700001
2019-05-22,36.5
2019-05-23,35.529999
2019-05-24,35.529999
2019-05-28,35.02
2019-05-29,34.279999
2019-05-30,33.740002000000004
2019-05-31,34.040001000000004
2019-06-03,34.279999
2019-06-04,34.880001
2019-06-05,35.150002
2019-06-06,35.279999
2019-06-07,34.73
2019-06-10,34.200001
2019-06-11,34.549999
2019-06-12,34.5
2019-06-13,34.419998
2019-06-14,34.779999
2019-06-17,34.439999
2019-06-18,34.650002
2019-06-19,34.799999
2019-06-20,35.040001000000004
2019-06-21,35.169998
2019-06-24,35.18
2019-06-25,35.139998999999996
2019-06-26,33.700001
2019-06-27,34.029999
2019-06-28,35.119999
2019-07-01,35.43
2019-07-02,35.240002000000004
2019-07-03,35.810001
2019-07-05,36.09
2019-07-08,35.709998999999996
2019-07-09,35.59
2019-07-10,35.959998999999996
2019-07-11,35.990002000000004
2019-07-12,35.990002000000004
2019-07-15,35.639998999999996
2019-07-16,34.09
2019-07-17,34.799999
2019-07-18,35.099998
2019-07-19,35.139998999999996
2019-07-22,34.939999
2019-07-23,34.490002000000004
2019-07-24,34.759997999999996
2019-07-25,34.869999
2019-07-26,34.459998999999996
2019-07-29,34.490002000000004
2019-07-30,34.790001000000004
2019-07-31,34.139998999999996
2019-08-01,34.32
2019-08-02,34.740002000000004
2019-08-05,33.720001
2019-08-06,33.93
2019-08-07,33.299999
2019-08-08,35.119999
2019-08-09,34.150002
2019-08-12,33.939999
2019-08-13,34.59
2019-08-14,33.98
2019-08-15,34.32
2019-08-16,35.470001
2019-08-19,35.459998999999996
2019-08-20,35.299999
2019-08-21,35.779999
2019-08-22,35.849998
2019-08-23,35.02
2019-08-26,35.66
2019-08-27,35.369999
2019-08-28,35.349998
2019-08-29,35.66
2019-08-30,36.400002
2019-09-03,36.799999
2019-09-04,37.209998999999996
2019-09-05,37.599998
2019-09-06,37.740002000000004
2019-09-09,37.84
2019-09-10,37.990002000000004
2019-09-11,38.610001000000004
2019-09-12,38.290001000000004
2019-09-13,38.5
2019-09-16,39.029999
2019-09-17,39.029999
2019-09-18,38.950001
2019-09-19,38.799999
2019-09-20,39.07
2019-09-23,39.279999
2019-09-24,39.330002
2019-09-25,39.759997999999996
2019-09-26,39.5
2019-09-27,39.439999
2019-09-30,39.599998
2019-10-01,39.139998999999996
2019-10-02,38.209998999999996
2019-10-03,38.66
2019-10-04,39.16
2019-10-07,38.919998
2019-10-08,39.0
2019-10-09,38.759997999999996
2019-10-10,38.799999
2019-10-11,39.18
2019-10-14,39.119999
2019-10-15,39.380001
2019-10-16,39.52
2019-10-17,39.75
2019-10-18,40.150002
2019-10-21,40.349998
2019-10-22,40.75
2019-10-23,40.619999
2019-10-24,40.84
2019-10-25,40.810001
2019-10-28,40.380001
2019-10-29,40.509997999999996
2019-10-30,40.75
2019-10-31,40.119999
2019-11-01,40.689999
2019-11-04,40.810001
2019-11-05,39.610001000000004
2019-11-06,39.580002
2019-11-07,40.040001000000004
2019-11-08,38.439999
2019-11-11,38.540001000000004
2019-11-12,38.740002000000004
2019-11-13,38.790001000000004
2019-11-14,39.41
2019-11-15,39.799999
2019-11-18,39.799999
2019-11-19,39.389998999999996
2019-11-20,39.639998999999996
2019-11-21,39.200001
2019-11-22,39.369999
2019-11-25,39.189999
2019-11-26,38.919998
2019-11-27,39.07
2019-11-29,39.73
2019-12-02,39.860001000000004
2019-12-03,40.41
2019-12-04,39.52
2019-12-05,38.580002
2019-12-06,38.470001
2019-12-09,38.560001
2019-12-10,38.380001
2019-12-11,38.919998
2019-12-12,39.330002
2019-12-13,39.369999
2019-12-16,40.119999
2019-12-17,39.59
2019-12-18,39.759997999999996
2019-12-19,40.310001
2019-12-20,40.619999
2019-12-23,40.080002
2019-12-24,39.889998999999996
2019-12-26,39.23
2019-12-27,39.23
2019-12-30,39.23
2019-12-31,39.75
2020-01-02,38.799999
2020-01-03,38.200001
2020-01-06,37.380001
2020-01-07,36.869999
2020-01-08,36.860001000000004
2020-01-09,37.139998999999996
2020-01-10,37.310001
2020-01-13,36.919998
2020-01-14,37.5
2020-01-15,38.130001
2020-01-16,38.619999
2020-01-17,38.540001000000004
2020-01-21,38.52
2020-01-22,38.68
2020-01-23,38.869999
2020-01-24,37.959998999999996
2020-01-27,36.82
2020-01-28,37.009997999999996
2020-01-29,37.16
2020-01-30,37.16
2020-01-31,36.889998999999996
2020-02-03,37.540001000000004
2020-02-04,37.259997999999996
2020-02-05,38.0
2020-02-06,37.830002
2020-02-07,37.880001
2020-02-10,38.290001000000004
2020-02-11,38.84
2020-02-12,39.240002000000004
2020-02-13,39.560001
2020-02-14,40.060001
2020-02-18,39.950001
2020-02-19,39.400002
2020-02-20,39.040001000000004
2020-02-21,39.369999
2020-02-24,38.139998999999996
2020-02-25,36.130001
2020-02-26,35.049999
2020-02-27,34.5
2020-02-28,33.209998999999996
2020-03-02,34.169998
2020-03-03,33.299999
2020-03-04,35.450001
2020-03-05,34.349998
2020-03-06,34.32
2020-03-09,30.129998999999998
2020-03-10,32.349998
2020-03-11,30.0
2020-03-12,26.6
2020-03-13,28.85
2020-03-16,24.889999
2020-03-17,23.57
2020-03-18,21.99
2020-03-19,23.950001
2020-03-20,23.309998999999998
2020-03-23,22.16
2020-03-24,25.76
2020-03-25,26.290001
2020-03-26,28.24
2020-03-27,29.549999
2020-03-30,28.450001
2020-03-31,27.26
2020-04-01,26.84
2020-04-02,27.790001
2020-04-03,26.209999
2020-04-06,27.24
2020-04-07,27.360001
2020-04-08,29.450001
2020-04-09,30.76
2020-04-13,29.98
2020-04-14,30.41
2020-04-15,29.5
2020-04-16,29.690001000000002
2020-04-17,31.370001000000002
2020-04-20,31.030001000000002
2020-04-21,30.309998999999998
2020-04-22,31.09
2020-04-23,31.23
2020-04-24,32.599998
2020-04-27,33.68
2020-04-28,33.709998999999996
2020-04-29,34.639998999999996
2020-04-30,33.529999
2020-05-01,32.970001
2020-05-04,32.950001
2020-05-05,32.889998999999996
2020-05-06,32.779999
2020-05-07,32.119999
2020-05-08,32.77
