Date,HENKY
2016-10-31,27.5725
2016-11-01,27.33
2016-11-02,27.0275
2016-11-03,27.0
2016-11-04,26.762501
2016-11-07,26.872498999999998
2016-11-08,27.025
2016-11-09,27.025
2016-11-10,27.025
2016-11-11,25.485001
2016-11-14,25.004998999999998
2016-11-15,24.995001000000002
2016-11-16,25.127501000000002
2016-11-17,24.8675
2016-11-18,24.872498999999998
2016-11-21,24.872498999999998
2016-11-22,24.834999
2016-11-23,24.4125
2016-11-25,25.057501000000002
2016-11-28,24.825001
2016-11-29,25.014999
2016-11-30,25.3025
2016-12-01,25.01
2016-12-02,24.852501
2016-12-05,25.305
2016-12-06,25.055
2016-12-07,25.225
2016-12-08,25.264999
2016-12-09,25.475
2016-12-12,25.672501
2016-12-13,25.887501
2016-12-14,25.9025
2016-12-15,25.445
2016-12-16,25.635
2016-12-19,25.719998999999998
2016-12-20,25.584999
2016-12-21,25.73
2016-12-22,25.805
2016-12-23,25.785
2016-12-27,25.785
2016-12-28,25.8325
2016-12-29,26.012501
2016-12-30,26.25
2017-01-03,25.432501000000002
2017-01-04,25.4275
2017-01-05,26.0525
2017-01-06,25.855
2017-01-09,25.855
2017-01-10,25.73
2017-01-11,25.842501000000002
2017-01-12,26.035
2017-01-13,26.035
2017-01-17,26.445
2017-01-18,26.174999
2017-01-19,25.7325
2017-01-20,25.9725
2017-01-23,26.09
2017-01-24,26.1625
2017-01-25,26.6625
2017-01-26,26.192498999999998
2017-01-27,26.67
2017-01-30,26.370001000000002
2017-01-31,26.387501
2017-02-01,25.905001000000002
2017-02-02,26.377501000000002
2017-02-03,26.377501000000002
2017-02-06,25.915001
2017-02-07,26.0075
2017-02-08,26.584999
2017-02-09,26.584999
2017-02-10,26.477501
2017-02-13,26.315001000000002
2017-02-14,26.4025
2017-02-15,26.299999
2017-02-16,27.1425
2017-02-17,27.67
2017-02-21,27.450001
2017-02-22,27.532498999999998
2017-02-23,27.372498999999998
2017-02-24,27.219998999999998
2017-02-27,27.27
2017-02-28,26.959999
2017-03-01,27.17
2017-03-02,27.1625
2017-03-03,27.5075
2017-03-06,27.5075
2017-03-07,27.3825
2017-03-08,27.3825
2017-03-09,27.18
2017-03-10,27.375
2017-03-13,27.4275
2017-03-14,27.4275
2017-03-15,27.4275
2017-03-16,27.807501000000002
2017-03-17,28.075001
2017-03-20,27.98
2017-03-21,27.889999
2017-03-22,27.889999
2017-03-23,27.602501
2017-03-24,27.692498999999998
2017-03-27,27.692498999999998
2017-03-28,27.825001
2017-03-29,27.860001
2017-03-30,27.860001
2017-03-31,27.879998999999998
2017-04-03,27.8825
2017-04-04,28.275
2017-04-05,28.525
2017-04-06,28.0075
2017-04-07,27.942498999999998
2017-04-10,27.885
2017-04-11,27.885
2017-04-12,28.424999
2017-04-13,28.355
2017-04-17,28.727501
2017-04-18,28.209999
2017-04-19,28.209999
2017-04-20,28.209999
2017-04-21,28.145
2017-04-24,28.8325
2017-04-25,29.16
2017-04-26,29.129998999999998
2017-04-27,29.129998999999998
2017-04-28,29.129998999999998
2017-05-01,29.129998999999998
2017-05-02,29.432501000000002
2017-05-03,29.432501000000002
2017-05-04,30.0625
2017-05-05,30.174999
2017-05-08,30.174999
2017-05-09,29.6525
2017-05-10,29.8025
2017-05-11,29.325001
2017-05-12,29.514999
2017-05-15,29.682501000000002
2017-05-16,29.9475
2017-05-17,29.8025
2017-05-18,29.610001
2017-05-19,30.307501000000002
2017-05-22,30.424999
2017-05-23,30.424999
2017-05-24,30.25
2017-05-25,30.25
2017-05-26,30.3675
2017-05-30,30.605
2017-05-31,31.102501
2017-06-01,31.0525
2017-06-02,31.620001000000002
2017-06-05,31.487499
2017-06-06,31.5175
2017-06-07,31.395
2017-06-08,30.932501000000002
2017-06-09,31.055
2017-06-12,30.9
2017-06-13,30.950001
2017-06-14,31.377501000000002
2017-06-15,31.0625
2017-06-16,31.424999
2017-06-19,31.655001000000002
2017-06-20,31.422501
2017-06-21,31.254998999999998
2017-06-22,31.272499
2017-06-23,30.907498999999998
2017-06-26,30.85
2017-06-27,31.127501000000002
2017-06-28,31.022499
2017-06-29,30.215
2017-06-30,30.219998999999998
2017-07-03,30.0
2017-07-05,30.092501000000002
2017-07-06,29.610001
2017-07-07,29.747498999999998
2017-07-10,29.860001
2017-07-11,29.860001
2017-07-12,30.147499
2017-07-13,30.147499
2017-07-14,30.3575
2017-07-17,30.58
2017-07-18,30.639999
2017-07-19,30.639999
2017-07-20,30.639999
2017-07-21,30.627501000000002
2017-07-24,30.264999
2017-07-25,30.549999
2017-07-26,30.9625
2017-07-27,30.9625
2017-07-28,30.995001000000002
2017-07-31,30.995001000000002
2017-08-01,31.6175
2017-08-02,31.52
2017-08-03,31.52
2017-08-04,30.9625
2017-08-07,31.120001000000002
2017-08-08,31.1875
2017-08-09,30.7575
2017-08-10,29.6875
2017-08-11,29.6875
2017-08-14,29.897499
2017-08-15,29.897499
2017-08-16,29.775
2017-08-17,29.334999
2017-08-18,29.682501000000002
2017-08-21,29.965
2017-08-22,29.965
2017-08-23,30.125
2017-08-24,29.99
2017-08-25,30.077499
2017-08-28,30.035
2017-08-29,29.879998999999998
2017-08-30,29.8575
2017-08-31,29.8575
2017-09-01,30.352501
2017-09-05,30.352501
2017-09-06,30.952499
2017-09-07,31.195
2017-09-08,31.35
2017-09-11,31.452499
2017-09-12,31.5
2017-09-13,31.1975
2017-09-14,31.110001
2017-09-15,31.135
2017-09-18,31.1425
2017-09-19,31.195
2017-09-20,30.727501
2017-09-21,30.504998999999998
2017-09-22,30.395
2017-09-25,30.395
2017-09-26,29.879998999999998
2017-09-27,29.9375
2017-09-28,30.35
2017-09-29,30.4725
2017-10-02,30.6675
2017-10-03,30.83
2017-10-04,30.692498999999998
2017-10-05,30.555
2017-10-06,30.120001000000002
2017-10-09,30.3375
2017-10-10,31.125
2017-10-11,31.415001
2017-10-12,31.780001000000002
2017-10-13,31.684998999999998
2017-10-16,31.549999
2017-10-17,31.405001000000002
2017-10-18,31.375
2017-10-19,31.355
2017-10-20,30.955
2017-10-23,30.5175
2017-10-24,30.6675
2017-10-25,30.67
2017-10-26,31.422501
2017-10-27,31.422501
2017-10-30,31.52
2017-10-31,31.627501000000002
2017-11-01,31.4825
2017-11-02,31.9575
2017-11-03,31.9825
2017-11-06,31.844998999999998
2017-11-07,31.512501
2017-11-08,32.049999
2017-11-09,31.9
2017-11-10,32.044998
2017-11-13,31.594998999999998
2017-11-14,31.594998999999998
2017-11-15,29.9275
2017-11-16,30.049999
2017-11-17,30.1875
2017-11-20,29.870001000000002
2017-11-21,30.035
2017-11-22,30.065001000000002
2017-11-24,30.139999
2017-11-27,29.9575
2017-11-28,30.299999
2017-11-29,30.317498999999998
2017-11-30,30.440001000000002
2017-12-01,29.924999
2017-12-04,29.934998999999998
2017-12-05,29.9
2017-12-06,30.237499
2017-12-07,30.342501000000002
2017-12-08,30.377501000000002
2017-12-11,30.4375
2017-12-12,30.6775
2017-12-13,30.360001
2017-12-14,30.1325
2017-12-15,30.0375
2017-12-18,30.365
2017-12-19,30.217501000000002
2017-12-20,29.77
2017-12-21,29.7125
2017-12-22,29.5975
2017-12-26,29.700001
2017-12-27,29.844998999999998
2017-12-28,29.8675
2017-12-29,30.040001
2018-01-02,29.872498999999998
2018-01-03,30.3025
2018-01-04,30.817498999999998
2018-01-05,31.2125
2018-01-08,30.932501000000002
2018-01-09,31.18
2018-01-10,30.8475
2018-01-11,31.172501
2018-01-12,31.5525
2018-01-16,31.967501000000002
2018-01-17,31.6425
2018-01-18,31.75
2018-01-19,31.8325
2018-01-22,32.005001
2018-01-23,31.985001
2018-01-24,31.985001
2018-01-25,31.125
2018-01-26,31.365
2018-01-29,31.110001
2018-01-30,31.237499
2018-01-31,31.3225
2018-02-01,31.772499
2018-02-02,31.549999
2018-02-05,30.4625
2018-02-06,30.3575
2018-02-07,29.747498999999998
2018-02-08,29.3575
2018-02-09,29.3125
2018-02-12,29.65
2018-02-13,29.674999
2018-02-14,29.795
2018-02-15,30.639999
2018-02-16,31.08
2018-02-20,30.24
2018-02-21,29.5875
2018-02-22,30.545
2018-02-23,31.23
2018-02-26,31.1975
2018-02-27,30.184998999999998
2018-02-28,30.065001000000002
2018-03-01,30.1625
2018-03-02,30.275
2018-03-05,30.719998999999998
2018-03-06,31.139999
2018-03-07,31.125
2018-03-08,31.57
2018-03-09,32.060001
2018-03-12,32.212502
2018-03-13,31.615
2018-03-14,31.487499
2018-03-15,31.4275
2018-03-16,31.09
2018-03-19,30.9175
2018-03-20,30.565001000000002
2018-03-21,31.139999
2018-03-22,31.442498999999998
2018-03-23,31.299999
2018-03-26,31.672501
2018-03-27,31.4475
2018-03-28,31.285
2018-03-29,31.65
2018-04-02,31.34
2018-04-03,31.2875
2018-04-04,31.615
2018-04-05,31.950001
2018-04-06,31.434998999999998
2018-04-09,31.35
2018-04-10,30.6525
2018-04-11,30.577499
2018-04-12,30.325001
2018-04-13,29.75
2018-04-16,29.997498999999998
2018-04-17,30.3025
2018-04-18,30.2075
2018-04-19,30.174999
2018-04-20,30.174999
2018-04-23,29.1075
2018-04-24,29.067498999999998
2018-04-25,29.1875
2018-04-26,29.5
2018-04-27,29.7325
2018-04-30,29.637501
2018-05-01,29.5
2018-05-02,29.125
2018-05-03,29.450001
2018-05-04,29.1175
2018-05-07,29.110001
2018-05-08,29.065001000000002
2018-05-09,28.8325
2018-05-10,29.362499
2018-05-11,29.09
2018-05-14,29.452499
2018-05-15,28.915001
2018-05-16,28.85
2018-05-17,28.9375
2018-05-18,29.295
2018-05-21,29.309998999999998
2018-05-22,29.4
2018-05-23,29.1
2018-05-24,28.834999
2018-05-25,28.875
2018-05-29,28.450001
2018-05-30,28.657498999999998
2018-05-31,28.282498999999998
2018-06-01,27.9925
2018-06-04,28.3675
2018-06-05,28.469998999999998
2018-06-06,28.372498999999998
2018-06-07,28.2575
2018-06-08,28.497498999999998
2018-06-11,28.327499
2018-06-12,28.59
2018-06-13,28.705
2018-06-14,28.577499
2018-06-15,28.6675
2018-06-18,27.975
2018-06-19,27.865
2018-06-20,28.0
2018-06-21,27.967501000000002
2018-06-22,27.9925
2018-06-25,27.475
2018-06-26,27.375
2018-06-27,27.342501000000002
2018-06-28,26.885
2018-06-29,27.727501
2018-07-02,27.540001
2018-07-03,27.965
2018-07-05,27.862499
2018-07-06,28.032498999999998
2018-07-09,27.895
2018-07-10,28.182501000000002
2018-07-11,27.9475
2018-07-12,28.040001
2018-07-13,28.2575
2018-07-16,27.99
2018-07-17,27.8325
2018-07-18,27.615
2018-07-19,27.637501
2018-07-20,27.5
2018-07-23,27.379998999999998
2018-07-24,27.379998999999998
2018-07-25,26.9
2018-07-26,26.674999
2018-07-27,26.83
2018-07-30,27.1175
2018-07-31,26.805
2018-08-01,27.137501
2018-08-02,27.3375
2018-08-03,27.6175
2018-08-06,27.452499
2018-08-07,27.6175
2018-08-08,27.512501
2018-08-09,27.355
2018-08-10,26.625
2018-08-13,26.7875
2018-08-14,27.1875
2018-08-15,26.877501000000002
2018-08-16,26.6975
2018-08-17,27.365
2018-08-20,27.969998999999998
2018-08-21,28.195
2018-08-22,28.4475
2018-08-23,28.2775
2018-08-24,28.252501000000002
2018-08-27,28.647499
2018-08-28,28.815001000000002
2018-08-29,28.6175
2018-08-30,28.379998999999998
2018-08-31,27.942498999999998
2018-09-04,27.5525
2018-09-05,27.15
2018-09-06,27.045
2018-09-07,26.82
2018-09-10,27.035
2018-09-11,27.2125
2018-09-12,27.522499
2018-09-13,27.530001000000002
2018-09-14,27.285
2018-09-17,26.9025
2018-09-18,27.33
2018-09-19,27.43
2018-09-20,27.6675
2018-09-21,27.6325
2018-09-24,27.344998999999998
2018-09-25,27.02
2018-09-26,26.780001000000002
2018-09-27,26.655001000000002
2018-09-28,26.5
2018-10-01,26.6075
2018-10-02,26.282498999999998
2018-10-03,26.25
2018-10-04,25.557501000000002
2018-10-05,25.674999
2018-10-08,25.35
2018-10-09,25.275
2018-10-10,24.525
2018-10-11,24.200001
2018-10-12,24.327499
2018-10-15,24.647499
2018-10-16,25.0375
2018-10-17,24.684998999999998
2018-10-18,24.577499
2018-10-19,24.8225
2018-10-22,24.504998999999998
2018-10-23,24.067498999999998
2018-10-24,23.592501000000002
2018-10-25,24.424999
2018-10-26,24.450001
2018-10-29,23.7075
2018-10-30,24.2125
2018-10-31,24.557501000000002
2018-11-01,24.77
2018-11-02,24.785
2018-11-05,24.7225
2018-11-06,24.7775
2018-11-07,25.0725
2018-11-08,24.665001
2018-11-09,24.6325
2018-11-12,24.34
2018-11-13,24.625
2018-11-14,24.5875
2018-11-15,25.2075
2018-11-16,25.825001
2018-11-19,25.727501
2018-11-20,25.3475
2018-11-21,25.717501000000002
2018-11-23,26.030001000000002
2018-11-26,26.192498999999998
2018-11-27,26.055
2018-11-28,25.877501000000002
2018-11-29,26.030001000000002
2018-11-30,25.887501
2018-12-03,25.997498999999998
2018-12-04,25.342501000000002
2018-12-06,25.0625
2018-12-07,25.389999
2018-12-10,25.127501000000002
2018-12-11,25.317498999999998
2018-12-12,25.865
2018-12-13,25.35
2018-12-14,25.0
2018-12-17,24.25
2018-12-18,24.387501
2018-12-19,24.1975
2018-12-20,24.475
2018-12-21,24.182501000000002
2018-12-24,24.405001000000002
2018-12-26,24.2875
2018-12-27,24.352501
2018-12-28,24.445
2018-12-31,24.59
2019-01-02,24.512501
2019-01-03,24.2225
2019-01-04,24.6775
2019-01-07,24.58
2019-01-08,24.747498999999998
2019-01-09,25.682501000000002
2019-01-10,25.5725
2019-01-11,25.4375
2019-01-14,25.385
2019-01-15,25.110001
2019-01-16,24.5
2019-01-17,25.01
2019-01-18,25.030001000000002
2019-01-22,22.67
2019-01-23,23.290001
2019-01-24,22.25
2019-01-25,22.549999
2019-01-28,22.370001000000002
2019-01-29,22.6
2019-01-30,22.84
2019-01-31,22.9
2019-02-01,23.040001
2019-02-04,23.16
2019-02-05,23.68
2019-02-06,23.1
2019-02-07,22.66
2019-02-08,22.49
2019-02-11,22.469998999999998
2019-02-12,22.549999
2019-02-13,22.629998999999998
2019-02-14,22.74
2019-02-15,22.77
2019-02-19,23.030001000000002
2019-02-20,23.42
2019-02-21,23.52
2019-02-22,23.360001
2019-02-25,23.65
2019-02-26,23.690001000000002
2019-02-27,23.34
2019-02-28,23.5
2019-03-01,23.67
2019-03-04,23.67
2019-03-05,23.559998999999998
2019-03-06,23.52
2019-03-07,23.549999
2019-03-08,23.33
2019-03-11,23.139999
2019-03-12,23.309998999999998
2019-03-13,23.52
2019-03-14,23.58
2019-03-15,23.73
2019-03-18,23.690001000000002
2019-03-19,23.450001
2019-03-20,23.610001
2019-03-21,23.4
2019-03-22,23.110001
2019-03-25,23.08
2019-03-26,23.07
2019-03-27,23.49
2019-03-28,23.59
2019-03-29,23.76
2019-04-01,23.780001000000002
2019-04-02,23.24
2019-04-03,23.49
2019-04-04,23.24
2019-04-05,22.860001
2019-04-08,23.49
2019-04-09,22.940001000000002
2019-04-10,23.370001000000002
2019-04-11,22.940001000000002
2019-04-12,22.92
2019-04-15,22.99
2019-04-16,23.48
2019-04-17,23.41
2019-04-18,23.360001
2019-04-22,23.290001
2019-04-23,23.43
2019-04-24,23.41
2019-04-25,23.27
2019-04-26,23.26
2019-04-29,23.440001000000002
2019-04-30,24.0
2019-05-01,23.860001
2019-05-02,23.889999
2019-05-03,24.35
2019-05-06,24.49
2019-05-07,23.129998999999998
2019-05-08,23.08
2019-05-09,23.209999
2019-05-10,23.299999
2019-05-13,23.049999
2019-05-14,22.709999
2019-05-15,22.59
2019-05-16,22.889999
2019-05-17,22.5
2019-05-20,22.129998999999998
2019-05-21,22.24
2019-05-22,22.1
2019-05-23,21.67
2019-05-24,21.879998999999998
2019-05-28,21.530001000000002
2019-05-29,21.719998999999998
2019-05-30,21.719998999999998
2019-05-31,21.52
2019-06-03,21.690001000000002
2019-06-04,21.82
2019-06-05,21.84
2019-06-06,22.129998999999998
2019-06-07,22.26
2019-06-10,22.209999
2019-06-11,22.469998999999998
2019-06-12,22.940001000000002
2019-06-13,23.120001000000002
2019-06-14,23.309998999999998
2019-06-17,22.91
2019-06-18,22.85
2019-06-19,22.959999
2019-06-20,22.77
2019-06-21,22.75
2019-06-24,22.51
2019-06-25,22.5
2019-06-26,22.41
2019-06-27,22.469998999999998
2019-06-28,23.02
2019-07-01,22.82
2019-07-02,23.51
2019-07-03,23.790001
2019-07-05,23.719998999999998
2019-07-08,23.85
2019-07-09,22.950001
2019-07-10,22.83
2019-07-11,22.620001000000002
2019-07-12,22.950001
2019-07-15,23.09
2019-07-16,23.08
2019-07-17,23.33
2019-07-18,23.4
2019-07-19,23.370001000000002
2019-07-22,23.719998999999998
2019-07-23,23.969998999999998
2019-07-24,23.83
2019-07-25,23.66
2019-07-26,23.610001
2019-07-29,23.790001
2019-07-30,23.620001000000002
2019-07-31,23.6
2019-08-01,23.459999
2019-08-02,23.18
2019-08-05,22.84
2019-08-06,22.74
2019-08-07,23.059998999999998
2019-08-08,23.24
2019-08-09,23.200001
2019-08-12,23.559998999999998
2019-08-13,21.860001
2019-08-14,21.549999
2019-08-15,21.26
2019-08-16,21.950001
2019-08-19,22.33
2019-08-20,21.75
2019-08-21,22.040001
2019-08-22,22.030001000000002
2019-08-23,22.02
2019-08-26,22.280001000000002
2019-08-27,22.66
2019-08-28,22.82
2019-08-29,23.02
2019-08-30,23.059998999999998
2019-09-03,23.26
2019-09-04,23.58
2019-09-05,23.709999
2019-09-06,23.6
2019-09-09,23.799999
2019-09-10,24.190001000000002
2019-09-11,23.59
2019-09-12,23.76
2019-09-13,23.57
2019-09-16,23.219998999999998
2019-09-17,23.719998999999998
2019-09-18,23.43
2019-09-19,23.299999
2019-09-20,23.299999
2019-09-23,23.35
2019-09-24,23.24
2019-09-25,23.01
2019-09-26,22.57
2019-09-27,22.9
2019-09-30,22.860001
2019-10-01,22.700001
2019-10-02,22.58
2019-10-03,22.620001000000002
2019-10-04,23.02
2019-10-07,23.5
2019-10-08,23.290001
2019-10-09,23.24
2019-10-10,23.190001000000002
2019-10-11,23.299999
2019-10-14,23.42
2019-10-15,23.35
2019-10-16,23.49
2019-10-17,23.67
2019-10-18,23.629998999999998
2019-10-21,23.780001000000002
2019-10-22,23.9
2019-10-23,24.030001000000002
2019-10-24,23.6
2019-10-25,23.16
2019-10-28,23.27
2019-10-29,23.73
2019-10-30,24.0
2019-10-31,24.120001000000002
2019-11-01,24.469998999999998
2019-11-04,24.629998999999998
2019-11-05,24.4
2019-11-06,24.84
2019-11-07,24.799999
2019-11-08,24.440001000000002
2019-11-11,24.370001000000002
2019-11-12,24.07
2019-11-13,23.950001
2019-11-14,24.17
2019-11-15,24.25
2019-11-18,24.360001
2019-11-19,24.360001
2019-11-20,24.200001
2019-11-21,24.129998999999998
2019-11-22,23.940001000000002
2019-11-25,23.940001000000002
2019-11-26,24.299999
2019-11-27,24.6
2019-11-29,24.27
2019-12-02,24.059998999999998
2019-12-03,24.09
2019-12-04,24.120001000000002
2019-12-05,23.870001000000002
2019-12-06,24.0
2019-12-09,23.940001000000002
2019-12-10,23.92
2019-12-11,24.110001
2019-12-12,23.25
2019-12-13,23.450001
2019-12-16,23.74
2019-12-17,23.23
2019-12-18,23.16
2019-12-19,23.209999
2019-12-20,23.33
2019-12-23,23.280001000000002
2019-12-24,23.49
2019-12-26,23.360001
2019-12-27,23.700001
2019-12-30,23.48
2019-12-31,23.57
2020-01-02,23.4
2020-01-03,23.23
2020-01-06,23.34
2020-01-07,23.1
2020-01-08,23.469998999999998
2020-01-09,23.82
2020-01-10,23.799999
2020-01-13,23.84
2020-01-14,23.690001000000002
2020-01-15,23.799999
2020-01-16,23.91
2020-01-17,23.799999
2020-01-21,24.08
2020-01-22,24.18
2020-01-23,24.07
2020-01-24,24.360001
2020-01-27,24.030001000000002
2020-01-28,23.549999
2020-01-29,23.700001
2020-01-30,23.48
2020-01-31,23.27
2020-02-03,23.299999
2020-02-04,23.68
2020-02-05,23.530001000000002
2020-02-06,23.65
2020-02-07,22.959999
2020-02-10,23.290001
2020-02-11,23.200001
2020-02-12,23.030001000000002
2020-02-13,22.639999
2020-02-14,22.57
2020-02-18,22.4
2020-02-19,22.790001
2020-02-20,22.91
2020-02-21,22.780001000000002
2020-02-24,21.969998999999998
2020-02-25,21.83
2020-02-26,21.629998999999998
2020-02-27,21.290001
2020-02-28,21.040001
2020-03-02,21.450001
2020-03-03,21.440001000000002
2020-03-04,22.35
2020-03-05,20.780001000000002
2020-03-06,20.67
2020-03-09,19.41
2020-03-10,19.559998999999998
2020-03-11,19.219998999999998
2020-03-12,17.120001000000002
2020-03-13,17.690001000000002
2020-03-16,16.049999
2020-03-17,16.01
2020-03-18,15.13
2020-03-19,14.75
2020-03-20,15.53
2020-03-23,15.38
2020-03-24,16.700001
2020-03-25,17.200001
2020-03-26,17.629998999999998
2020-03-27,17.959999
2020-03-30,17.77
2020-03-31,18.219998999999998
2020-04-01,17.57
2020-04-02,17.84
2020-04-03,17.27
2020-04-06,17.83
2020-04-07,18.15
2020-04-08,18.110001
2020-04-09,18.77
2020-04-13,18.24
2020-04-14,19.02
2020-04-15,18.35
2020-04-16,18.1
2020-04-17,19.049999
2020-04-20,18.700001
2020-04-21,18.82
2020-04-22,18.860001
2020-04-23,18.68
2020-04-24,18.51
2020-04-27,18.950001
2020-04-28,19.09
2020-04-29,19.68
2020-04-30,19.48
2020-05-01,19.120001000000002
2020-05-04,18.950001
2020-05-05,19.07
2020-05-06,19.02
2020-05-07,18.950001
2020-05-08,19.43
