Date,ICLR
2017-01-26,81.300003
2017-01-27,81.980003
2017-01-30,81.470001
2017-01-31,84.059998
2017-02-01,84.879997
2017-02-02,84.279999
2017-02-03,85.279999
2017-02-06,84.730003
2017-02-07,84.07
2017-02-08,85.300003
2017-02-09,86.260002
2017-02-10,86.43
2017-02-13,84.709999
2017-02-14,86.41999799999999
2017-02-15,85.66999799999999
2017-02-16,87.779999
2017-02-17,85.68
2017-02-21,84.83000200000001
2017-02-22,85.0
2017-02-23,85.349998
2017-02-24,84.0
2017-02-27,84.620003
2017-02-28,83.769997
2017-03-01,84.139999
2017-03-02,83.720001
2017-03-03,83.470001
2017-03-06,82.239998
2017-03-07,82.07
2017-03-08,81.309998
2017-03-09,80.360001
2017-03-10,80.68
2017-03-13,79.970001
2017-03-14,79.370003
2017-03-15,81.08000200000001
2017-03-16,80.139999
2017-03-17,79.75
2017-03-20,78.900002
2017-03-21,77.779999
2017-03-22,78.08000200000001
2017-03-23,77.599998
2017-03-24,78.940002
2017-03-27,78.970001
2017-03-28,80.199997
2017-03-29,80.720001
2017-03-30,80.269997
2017-03-31,79.720001
2017-04-03,80.120003
2017-04-04,80.0
2017-04-05,79.75
2017-04-06,80.470001
2017-04-07,80.160004
2017-04-10,79.540001
2017-04-11,78.809998
2017-04-12,78.57
2017-04-13,77.58000200000001
2017-04-17,77.82
2017-04-18,77.040001
2017-04-19,78.230003
2017-04-20,80.150002
2017-04-21,79.870003
2017-04-24,79.57
2017-04-25,77.370003
2017-04-26,76.83000200000001
2017-04-27,83.16999799999999
2017-04-28,84.489998
2017-05-01,85.260002
2017-05-02,85.0
2017-05-03,85.190002
2017-05-04,85.550003
2017-05-05,85.959999
2017-05-08,87.279999
2017-05-09,87.839996
2017-05-10,88.599998
2017-05-11,89.040001
2017-05-12,87.690002
2017-05-15,88.529999
2017-05-16,88.480003
2017-05-17,86.379997
2017-05-18,87.730003
2017-05-19,90.029999
2017-05-22,89.440002
2017-05-23,88.949997
2017-05-24,89.91999799999999
2017-05-25,89.970001
2017-05-26,91.730003
2017-05-30,92.709999
2017-05-31,94.099998
2017-06-01,95.470001
2017-06-02,96.769997
2017-06-05,96.400002
2017-06-06,96.58000200000001
2017-06-07,96.809998
2017-06-08,97.690002
2017-06-09,97.0
2017-06-12,96.379997
2017-06-13,96.269997
2017-06-14,94.339996
2017-06-15,93.400002
2017-06-16,92.989998
2017-06-19,94.910004
2017-06-20,97.339996
2017-06-21,96.389999
2017-06-22,96.629997
2017-06-23,96.370003
2017-06-26,96.529999
2017-06-27,95.809998
2017-06-28,96.629997
2017-06-29,98.43
2017-06-30,97.790001
2017-07-03,97.58000200000001
2017-07-05,98.139999
2017-07-06,96.480003
2017-07-07,98.239998
2017-07-10,98.339996
2017-07-11,98.790001
2017-07-12,99.83000200000001
2017-07-13,99.620003
2017-07-14,99.32
2017-07-17,99.220001
2017-07-18,98.769997
2017-07-19,100.209999
2017-07-20,99.800003
2017-07-21,99.849998
2017-07-24,99.610001
2017-07-25,99.010002
2017-07-26,99.470001
2017-07-27,105.83000200000001
2017-07-28,102.839996
2017-07-31,104.949997
2017-08-01,106.089996
2017-08-02,106.32
2017-08-03,106.230003
2017-08-04,103.949997
2017-08-07,104.559998
2017-08-08,104.730003
2017-08-09,104.879997
2017-08-10,102.019997
2017-08-11,101.400002
2017-08-14,102.58000200000001
2017-08-15,102.150002
2017-08-16,102.440002
2017-08-17,105.190002
2017-08-18,104.989998
2017-08-21,105.300003
2017-08-22,107.889999
2017-08-23,106.779999
2017-08-24,107.510002
2017-08-25,108.230003
2017-08-28,109.879997
2017-08-29,111.989998
2017-08-30,112.510002
2017-08-31,113.389999
2017-09-01,113.940002
2017-09-05,112.220001
2017-09-06,113.58000200000001
2017-09-07,116.620003
2017-09-08,115.099998
2017-09-11,115.980003
2017-09-12,114.709999
2017-09-13,112.529999
2017-09-14,111.589996
2017-09-15,111.339996
2017-09-18,113.389999
2017-09-19,112.470001
2017-09-20,110.610001
2017-09-21,111.68
2017-09-22,110.970001
2017-09-25,110.68
2017-09-26,112.0
2017-09-27,113.0
2017-09-28,111.709999
2017-09-29,113.879997
2017-10-02,113.900002
2017-10-03,113.739998
2017-10-04,114.360001
2017-10-05,114.709999
2017-10-06,113.629997
2017-10-09,113.68
2017-10-10,114.010002
2017-10-11,115.870003
2017-10-12,114.849998
2017-10-13,113.629997
2017-10-16,115.68
2017-10-17,113.769997
2017-10-18,114.489998
2017-10-19,114.360001
2017-10-20,113.629997
2017-10-23,113.489998
2017-10-24,112.83000200000001
2017-10-25,112.910004
2017-10-26,122.790001
2017-10-27,121.139999
2017-10-30,118.620003
2017-10-31,118.860001
2017-11-01,120.93
2017-11-02,120.470001
2017-11-03,123.050003
2017-11-06,122.879997
2017-11-07,121.389999
2017-11-08,120.699997
2017-11-09,115.360001
2017-11-10,113.809998
2017-11-13,113.239998
2017-11-14,112.349998
2017-11-15,113.459999
2017-11-16,115.68
2017-11-17,117.25
2017-11-20,115.68
2017-11-21,117.449997
2017-11-22,118.349998
2017-11-24,117.059998
2017-11-27,116.5
2017-11-28,116.18
2017-11-29,114.910004
2017-11-30,116.809998
2017-12-01,116.550003
2017-12-04,111.970001
2017-12-05,112.510002
2017-12-06,111.760002
2017-12-07,111.139999
2017-12-08,111.910004
2017-12-11,111.18
2017-12-12,112.720001
2017-12-13,113.870003
2017-12-14,113.519997
2017-12-15,114.0
2017-12-18,112.470001
2017-12-19,114.349998
2017-12-20,114.550003
2017-12-21,112.66999799999999
2017-12-22,113.589996
2017-12-26,113.360001
2017-12-27,113.190002
2017-12-28,113.370003
2017-12-29,112.150002
2018-01-02,114.480003
2018-01-03,114.019997
2018-01-04,113.910004
2018-01-05,117.620003
2018-01-08,117.370003
2018-01-09,118.720001
2018-01-10,117.809998
2018-01-11,114.709999
2018-01-12,113.269997
2018-01-16,112.290001
2018-01-17,112.879997
2018-01-18,111.949997
2018-01-19,113.970001
2018-01-22,112.68
2018-01-23,114.099998
2018-01-24,111.650002
2018-01-25,111.33000200000001
2018-01-26,115.57
2018-01-29,114.459999
2018-01-30,110.309998
2018-01-31,109.519997
2018-02-01,111.739998
2018-02-02,106.93
2018-02-05,103.82
2018-02-06,106.029999
2018-02-07,107.010002
2018-02-08,105.66999799999999
2018-02-09,107.019997
2018-02-12,109.550003
2018-02-13,109.360001
2018-02-14,110.190002
2018-02-15,113.860001
2018-02-16,115.010002
2018-02-20,115.059998
2018-02-21,111.879997
2018-02-22,111.279999
2018-02-23,114.889999
2018-02-26,113.629997
2018-02-27,113.510002
2018-02-28,113.309998
2018-03-01,113.16999799999999
2018-03-02,115.110001
2018-03-05,115.089996
2018-03-06,116.91999799999999
2018-03-07,117.0
2018-03-08,118.639999
2018-03-09,122.190002
2018-03-12,123.900002
2018-03-13,121.410004
2018-03-14,121.720001
2018-03-15,121.489998
2018-03-16,122.209999
2018-03-19,122.120003
2018-03-20,119.660004
2018-03-21,119.690002
2018-03-22,117.82
2018-03-23,117.519997
2018-03-26,121.370003
2018-03-27,120.58000200000001
2018-03-28,118.360001
2018-03-29,118.139999
2018-04-02,114.300003
2018-04-03,113.010002
2018-04-04,112.58000200000001
2018-04-05,112.150002
2018-04-06,111.379997
2018-04-09,113.360001
2018-04-10,116.089996
2018-04-11,116.489998
2018-04-12,119.199997
2018-04-13,119.800003
2018-04-16,119.290001
2018-04-17,120.839996
2018-04-18,121.220001
2018-04-19,119.08000200000001
2018-04-20,117.639999
2018-04-23,118.5
2018-04-24,117.339996
2018-04-25,117.57
2018-04-26,117.58000200000001
2018-04-27,118.5
2018-04-30,117.629997
2018-05-01,118.730003
2018-05-02,117.260002
2018-05-03,118.110001
2018-05-04,121.93
2018-05-07,121.220001
2018-05-08,121.82
2018-05-09,123.160004
2018-05-10,123.82
2018-05-11,126.16999799999999
2018-05-14,125.699997
2018-05-15,122.980003
2018-05-16,122.190002
2018-05-17,123.260002
2018-05-18,125.739998
2018-05-21,126.050003
2018-05-22,126.800003
2018-05-23,124.199997
2018-05-24,124.309998
2018-05-25,124.230003
2018-05-29,123.459999
2018-05-30,125.900002
2018-05-31,128.979996
2018-06-01,131.029999
2018-06-04,129.78999299999998
2018-06-05,131.119995
2018-06-06,133.389999
2018-06-07,133.059998
2018-06-08,133.78999299999998
2018-06-11,133.970001
2018-06-12,133.179993
2018-06-13,135.16000400000001
2018-06-14,136.0
2018-06-15,135.46000700000002
2018-06-18,134.770004
2018-06-19,135.809998
2018-06-20,136.53999299999998
2018-06-21,136.330002
2018-06-22,137.029999
2018-06-25,133.679993
2018-06-26,133.229996
2018-06-27,130.880005
2018-06-28,131.800003
2018-06-29,132.529999
2018-07-02,131.300003
2018-07-03,132.270004
2018-07-05,132.240005
2018-07-06,132.75
2018-07-09,135.699997
2018-07-10,137.520004
2018-07-11,136.990005
2018-07-12,139.449997
2018-07-13,138.350006
2018-07-16,136.850006
2018-07-17,137.21000700000002
2018-07-18,136.550003
2018-07-19,138.350006
2018-07-20,140.139999
2018-07-23,140.880005
2018-07-24,139.550003
2018-07-25,139.940002
2018-07-26,144.860001
2018-07-27,141.0
2018-07-30,137.690002
2018-07-31,139.16000400000001
2018-08-01,139.0
2018-08-02,143.740005
2018-08-03,143.940002
2018-08-06,143.770004
2018-08-07,145.46000700000002
2018-08-08,144.490005
2018-08-09,143.96000700000002
2018-08-10,147.550003
2018-08-13,146.179993
2018-08-14,145.729996
2018-08-15,145.050003
2018-08-16,143.350006
2018-08-17,143.679993
2018-08-20,141.940002
2018-08-21,143.940002
2018-08-22,144.830002
2018-08-23,144.479996
2018-08-24,144.490005
2018-08-27,145.320007
2018-08-28,145.729996
2018-08-29,146.570007
2018-08-30,147.559998
2018-08-31,149.020004
2018-09-04,150.100006
2018-09-05,146.470001
2018-09-06,146.399994
2018-09-07,143.990005
2018-09-10,145.5
2018-09-11,147.33999599999999
2018-09-12,148.149994
2018-09-13,145.970001
2018-09-14,147.699997
2018-09-17,145.270004
2018-09-18,146.649994
2018-09-19,146.820007
2018-09-20,149.990005
2018-09-21,150.25
2018-09-24,149.669998
2018-09-25,149.429993
2018-09-26,149.550003
2018-09-27,150.800003
2018-09-28,153.75
2018-10-01,152.110001
2018-10-02,151.550003
2018-10-03,153.28999299999998
2018-10-04,149.009995
2018-10-05,149.139999
2018-10-08,147.550003
2018-10-09,146.66000400000001
2018-10-10,140.389999
2018-10-11,140.770004
2018-10-12,144.919998
2018-10-15,144.16000400000001
2018-10-16,149.16000400000001
2018-10-17,147.169998
2018-10-18,146.96000700000002
2018-10-19,142.179993
2018-10-22,143.08999599999999
2018-10-23,141.41000400000001
2018-10-24,131.580002
2018-10-25,135.820007
2018-10-26,138.41000400000001
2018-10-29,134.809998
2018-10-30,132.83999599999999
2018-10-31,138.080002
2018-11-01,139.970001
2018-11-02,137.330002
2018-11-05,138.389999
2018-11-06,139.880005
2018-11-07,143.729996
2018-11-08,139.130005
2018-11-09,138.46000700000002
2018-11-12,138.020004
2018-11-13,137.990005
2018-11-14,135.759995
2018-11-15,135.0
2018-11-16,132.869995
2018-11-19,127.949997
2018-11-20,128.270004
2018-11-21,129.33999599999999
2018-11-23,133.820007
2018-11-26,135.96000700000002
2018-11-27,135.860001
2018-11-28,141.83999599999999
2018-11-29,141.729996
2018-11-30,144.720001
2018-12-03,147.169998
2018-12-04,143.559998
2018-12-06,141.96000700000002
2018-12-07,139.630005
2018-12-10,139.059998
2018-12-11,138.220001
2018-12-12,138.110001
2018-12-13,136.21000700000002
2018-12-14,133.5
2018-12-17,129.91000400000001
2018-12-18,130.440002
2018-12-19,130.970001
2018-12-20,125.93
2018-12-21,121.910004
2018-12-24,119.370003
2018-12-26,126.379997
2018-12-27,125.66999799999999
2018-12-28,127.150002
2018-12-31,129.21000700000002
2019-01-02,127.739998
2019-01-03,121.300003
2019-01-04,123.639999
2019-01-07,124.220001
2019-01-08,131.699997
2019-01-09,132.509995
2019-01-10,135.21000700000002
2019-01-11,135.25
2019-01-14,134.130005
2019-01-15,136.320007
2019-01-16,133.800003
2019-01-17,133.419998
2019-01-18,133.179993
2019-01-22,132.279999
2019-01-23,132.619995
2019-01-24,131.940002
2019-01-25,135.600006
2019-01-28,134.91000400000001
2019-01-29,136.100006
2019-01-30,138.78999299999998
2019-01-31,139.880005
2019-02-01,141.470001
2019-02-04,141.96000700000002
2019-02-05,141.419998
2019-02-06,141.699997
2019-02-07,139.850006
2019-02-08,139.369995
2019-02-11,138.759995
2019-02-12,140.91000400000001
2019-02-13,143.199997
2019-02-14,144.080002
2019-02-15,145.050003
2019-02-19,145.279999
2019-02-20,145.919998
2019-02-21,142.149994
2019-02-22,145.190002
2019-02-25,146.949997
2019-02-26,142.679993
2019-02-27,144.860001
2019-02-28,139.979996
2019-03-01,140.380005
2019-03-04,138.490005
2019-03-05,137.570007
2019-03-06,133.639999
2019-03-07,130.070007
2019-03-08,128.279999
2019-03-11,131.949997
2019-03-12,131.729996
2019-03-13,132.440002
2019-03-14,132.229996
2019-03-15,134.639999
2019-03-18,133.880005
2019-03-19,134.970001
2019-03-20,136.669998
2019-03-21,136.75
2019-03-22,132.880005
2019-03-25,133.619995
2019-03-26,135.16000400000001
2019-03-27,132.720001
2019-03-28,134.279999
2019-03-29,136.580002
2019-04-01,138.28999299999998
2019-04-02,138.600006
2019-04-03,138.190002
2019-04-04,139.380005
2019-04-05,139.259995
2019-04-08,139.429993
2019-04-09,138.050003
2019-04-10,138.490005
2019-04-11,137.259995
2019-04-12,137.08999599999999
2019-04-15,136.970001
2019-04-16,133.190002
2019-04-17,130.880005
2019-04-18,130.970001
2019-04-22,129.990005
2019-04-23,135.050003
2019-04-24,134.669998
2019-04-25,136.919998
2019-04-26,137.389999
2019-04-29,137.070007
2019-04-30,136.580002
2019-05-01,134.470001
2019-05-02,141.639999
2019-05-03,142.66000400000001
2019-05-06,141.270004
2019-05-07,137.369995
2019-05-08,137.899994
2019-05-09,138.0
2019-05-10,139.729996
2019-05-13,135.639999
2019-05-14,136.080002
2019-05-15,138.559998
2019-05-16,141.020004
2019-05-17,137.470001
2019-05-20,137.279999
2019-05-21,138.020004
2019-05-22,139.350006
2019-05-23,138.520004
2019-05-24,140.899994
2019-05-28,139.029999
2019-05-29,140.08999599999999
2019-05-30,141.240005
2019-05-31,141.559998
2019-06-03,140.389999
2019-06-04,141.970001
2019-06-05,142.279999
2019-06-06,142.100006
2019-06-07,144.869995
2019-06-10,145.110001
2019-06-11,142.490005
2019-06-12,142.770004
2019-06-13,145.03999299999998
2019-06-14,142.91000400000001
2019-06-17,144.759995
2019-06-18,145.08999599999999
2019-06-19,147.550003
2019-06-20,146.720001
2019-06-21,147.639999
2019-06-24,148.369995
2019-06-25,147.96000700000002
2019-06-26,150.0
2019-06-27,151.690002
2019-06-28,153.970001
2019-07-01,153.929993
2019-07-02,154.41000400000001
2019-07-03,155.350006
2019-07-05,154.309998
2019-07-08,152.399994
2019-07-09,152.100006
2019-07-10,149.929993
2019-07-11,149.690002
2019-07-12,149.03999299999998
2019-07-15,150.78999299999998
2019-07-16,150.119995
2019-07-17,150.690002
2019-07-18,152.639999
2019-07-19,152.630005
2019-07-22,153.669998
2019-07-23,154.440002
2019-07-24,156.419998
2019-07-25,161.41000400000001
2019-07-26,161.100006
2019-07-29,158.119995
2019-07-30,158.029999
2019-07-31,156.169998
2019-08-01,154.809998
2019-08-02,154.41000400000001
2019-08-05,150.28999299999998
2019-08-06,153.53999299999998
2019-08-07,153.690002
2019-08-08,157.03999299999998
2019-08-09,156.21000700000002
2019-08-12,155.5
2019-08-13,156.029999
2019-08-14,153.350006
2019-08-15,155.130005
2019-08-16,157.169998
2019-08-19,157.369995
2019-08-20,156.720001
2019-08-21,155.570007
2019-08-22,156.309998
2019-08-23,153.41000400000001
2019-08-26,154.229996
2019-08-27,154.279999
2019-08-28,154.199997
2019-08-29,154.809998
2019-08-30,154.190002
2019-09-03,155.5
2019-09-04,155.41000400000001
2019-09-05,155.979996
2019-09-06,155.550003
2019-09-09,152.119995
2019-09-10,146.889999
2019-09-11,147.059998
2019-09-12,149.53999299999998
2019-09-13,149.919998
2019-09-16,150.440002
2019-09-17,150.66000400000001
2019-09-18,151.770004
2019-09-19,153.179993
2019-09-20,154.720001
2019-09-23,155.029999
2019-09-24,153.800003
2019-09-25,151.889999
2019-09-26,148.679993
2019-09-27,147.28999299999998
2019-09-30,147.33999599999999
2019-10-01,143.419998
2019-10-02,143.08999599999999
2019-10-03,144.66000400000001
2019-10-04,147.860001
2019-10-07,148.100006
2019-10-08,144.75
2019-10-09,146.96000700000002
2019-10-10,142.470001
2019-10-11,142.179993
2019-10-14,140.639999
2019-10-15,141.020004
2019-10-16,142.139999
2019-10-17,142.03999299999998
2019-10-18,141.990005
2019-10-21,139.479996
2019-10-22,139.690002
2019-10-23,139.949997
2019-10-24,146.229996
2019-10-25,148.91000400000001
2019-10-28,149.570007
2019-10-29,151.25
2019-10-30,150.029999
2019-10-31,146.899994
2019-11-01,150.309998
2019-11-04,151.619995
2019-11-05,149.529999
2019-11-06,149.75
2019-11-07,145.279999
2019-11-08,145.91000400000001
2019-11-11,146.179993
2019-11-12,147.240005
2019-11-13,150.300003
2019-11-14,152.419998
2019-11-15,154.58999599999999
2019-11-18,154.009995
2019-11-19,155.429993
2019-11-20,156.389999
2019-11-21,155.149994
2019-11-22,156.199997
2019-11-25,159.649994
2019-11-26,160.759995
2019-11-27,163.550003
2019-11-29,163.16000400000001
2019-12-02,163.28999299999998
2019-12-03,160.28999299999998
2019-12-04,162.850006
2019-12-05,161.399994
2019-12-06,162.899994
2019-12-09,161.229996
2019-12-10,162.199997
2019-12-11,161.729996
2019-12-12,161.570007
2019-12-13,159.309998
2019-12-16,163.240005
2019-12-17,165.220001
2019-12-18,166.119995
2019-12-19,168.669998
2019-12-20,171.389999
2019-12-23,170.919998
2019-12-24,170.559998
2019-12-26,171.779999
2019-12-27,171.880005
2019-12-30,170.600006
2019-12-31,172.229996
2020-01-02,169.529999
2020-01-03,168.08999599999999
2020-01-06,170.78999299999998
2020-01-07,168.869995
2020-01-08,168.949997
2020-01-09,167.669998
2020-01-10,168.279999
2020-01-13,168.679993
2020-01-14,169.53999299999998
2020-01-15,171.600006
2020-01-16,175.119995
2020-01-17,175.779999
2020-01-21,174.25
2020-01-22,175.25
2020-01-23,174.78999299999998
2020-01-24,174.949997
2020-01-27,171.820007
2020-01-28,172.949997
2020-01-29,173.009995
2020-01-30,169.470001
2020-01-31,168.619995
2020-02-03,168.869995
2020-02-04,170.509995
2020-02-05,172.919998
2020-02-06,171.270004
2020-02-07,168.919998
2020-02-10,171.630005
2020-02-11,174.41000400000001
2020-02-12,174.919998
2020-02-13,175.279999
2020-02-14,175.279999
2020-02-18,173.690002
2020-02-19,177.220001
2020-02-20,172.03999299999998
2020-02-21,170.979996
2020-02-24,163.570007
2020-02-25,160.46000700000002
2020-02-26,159.729996
2020-02-27,156.679993
2020-02-28,156.059998
2020-03-02,164.75
2020-03-03,159.330002
2020-03-04,166.33999599999999
2020-03-05,160.41000400000001
2020-03-06,159.699997
2020-03-09,153.970001
2020-03-10,159.46000700000002
2020-03-11,152.53999299999998
2020-03-12,141.46000700000002
2020-03-13,151.080002
2020-03-16,130.0
2020-03-17,132.399994
2020-03-18,126.940002
2020-03-19,115.949997
2020-03-20,121.239998
2020-03-23,116.260002
2020-03-24,124.900002
2020-03-25,127.839996
2020-03-26,136.779999
2020-03-27,135.03999299999998
2020-03-30,140.550003
2020-03-31,136.0
2020-04-01,132.199997
2020-04-02,129.78999299999998
2020-04-03,130.860001
2020-04-06,145.070007
2020-04-07,144.0
2020-04-08,151.199997
2020-04-09,153.41000400000001
2020-04-13,150.880005
2020-04-14,154.990005
2020-04-15,152.78999299999998
2020-04-16,156.28999299999998
2020-04-17,159.889999
2020-04-20,158.419998
2020-04-21,151.860001
2020-04-22,158.130005
2020-04-23,148.899994
2020-04-24,149.009995
2020-04-27,151.020004
2020-04-28,152.53999299999998
2020-04-29,162.0
2020-04-30,160.470001
2020-05-01,154.149994
2020-05-04,153.490005
2020-05-05,151.919998
2020-05-06,150.28999299999998
2020-05-07,156.03999299999998
2020-05-08,158.880005
