Date,IDCC
2011-12-13,39.119999
2011-12-14,39.970001
2011-12-15,40.119999
2011-12-16,39.470001
2011-12-19,39.049999
2011-12-20,40.32
2011-12-21,40.23
2011-12-22,41.639998999999996
2011-12-23,43.09
2011-12-27,43.529999
2011-12-28,44.200001
2011-12-29,44.18
2011-12-30,43.57
2012-01-03,43.73
2012-01-04,41.84
2012-01-05,42.209998999999996
2012-01-06,42.200001
2012-01-09,42.529999
2012-01-10,43.279999
2012-01-11,42.68
2012-01-12,42.599998
2012-01-13,42.040001000000004
2012-01-17,42.41
2012-01-18,44.48
2012-01-19,46.09
2012-01-20,45.970001
2012-01-23,44.450001
2012-01-24,35.889998999999996
2012-01-25,36.07
2012-01-26,36.369999
2012-01-27,38.049999
2012-01-30,37.650002
2012-01-31,37.310001
2012-02-01,39.099998
2012-02-02,38.799999
2012-02-03,39.830002
2012-02-06,40.669998
2012-02-07,37.610001000000004
2012-02-08,37.25
2012-02-09,36.610001000000004
2012-02-10,36.869999
2012-02-13,37.349998
2012-02-14,37.200001
2012-02-15,37.639998999999996
2012-02-16,38.950001
2012-02-17,39.119999
2012-02-21,39.349998
2012-02-22,38.619999
2012-02-23,40.66
2012-02-24,40.310001
2012-02-27,39.619999
2012-02-28,38.970001
2012-02-29,37.849998
2012-03-01,38.830002
2012-03-02,37.98
2012-03-05,37.529999
2012-03-06,36.349998
2012-03-07,36.720001
2012-03-08,37.889998999999996
2012-03-09,38.150002
2012-03-12,37.130001
2012-03-13,37.82
2012-03-14,36.709998999999996
2012-03-15,36.34
2012-03-16,35.860001000000004
2012-03-19,36.279999
2012-03-20,35.599998
2012-03-21,35.599998
2012-03-22,35.189999
2012-03-23,35.98
2012-03-26,36.290001000000004
2012-03-27,35.810001
2012-03-28,35.0
2012-03-29,35.639998999999996
2012-03-30,34.860001000000004
2012-04-02,35.23
2012-04-03,34.740002000000004
2012-04-04,33.810001
2012-04-05,33.779999
2012-04-09,34.299999
2012-04-10,33.599998
2012-04-11,33.619999
2012-04-12,34.02
2012-04-13,32.919998
2012-04-16,31.85
2012-04-17,32.810001
2012-04-18,31.85
2012-04-19,31.780001000000002
2012-04-20,31.43
2012-04-23,30.790001
2012-04-24,31.950001
2012-04-25,32.450001
2012-04-26,28.030001000000002
2012-04-27,27.33
2012-04-30,27.719998999999998
2012-05-01,27.23
2012-05-02,26.690001000000002
2012-05-03,26.26
2012-05-04,27.75
2012-05-07,27.190001000000002
2012-05-08,27.58
2012-05-09,27.0
2012-05-10,26.84
2012-05-11,26.76
2012-05-14,26.629998999999998
2012-05-15,26.559998999999998
2012-05-16,26.559998999999998
2012-05-17,25.91
2012-05-18,25.389999
2012-05-21,26.719998999999998
2012-05-22,25.98
2012-05-23,25.92
2012-05-24,24.9
2012-05-25,25.139999
2012-05-29,25.290001
2012-05-30,24.75
2012-05-31,24.690001000000002
2012-06-01,23.82
2012-06-04,23.58
2012-06-05,25.01
2012-06-06,25.190001000000002
2012-06-07,24.360001
2012-06-08,24.41
2012-06-11,23.049999
2012-06-12,23.129998999999998
2012-06-13,22.799999
2012-06-14,22.540001
2012-06-15,22.879998999999998
2012-06-18,29.08
2012-06-19,27.389999
2012-06-20,27.85
2012-06-21,26.84
2012-06-22,26.68
2012-06-25,27.219998999999998
2012-06-26,28.35
2012-06-27,28.77
2012-06-28,28.790001
2012-06-29,29.51
2012-07-02,29.540001
2012-07-03,29.33
2012-07-05,29.09
2012-07-06,28.629998999999998
2012-07-09,28.02
2012-07-10,27.469998999999998
2012-07-11,27.4
2012-07-12,27.290001
2012-07-13,27.33
2012-07-16,27.09
2012-07-17,26.76
2012-07-18,27.129998999999998
2012-07-19,28.16
2012-07-20,27.540001
2012-07-23,27.209999
2012-07-24,27.25
2012-07-25,27.530001000000002
2012-07-26,25.5
2012-07-27,26.16
2012-07-30,26.51
2012-07-31,27.299999
2012-08-01,31.18
2012-08-02,30.959999
2012-08-03,30.57
2012-08-06,31.08
2012-08-07,31.98
2012-08-08,32.07
2012-08-09,32.970001
2012-08-10,32.709998999999996
2012-08-13,32.419998
2012-08-14,31.940001000000002
2012-08-15,32.610001000000004
2012-08-16,32.639998999999996
2012-08-17,32.689999
2012-08-20,32.419998
2012-08-21,32.799999
2012-08-22,32.630001
2012-08-23,32.279999
2012-08-24,33.490002000000004
2012-08-27,33.630001
2012-08-28,34.189999
2012-08-29,34.450001
2012-08-30,33.68
2012-08-31,33.75
2012-09-04,33.779999
2012-09-05,33.560001
2012-09-06,35.669998
2012-09-07,35.91
2012-09-10,34.779999
2012-09-11,34.900002
2012-09-12,35.080002
2012-09-13,35.509997999999996
2012-09-14,35.389998999999996
2012-09-17,35.099998
2012-09-18,34.34
2012-09-19,34.91
2012-09-20,33.799999
2012-09-21,33.549999
2012-09-24,33.450001
2012-09-25,32.990002000000004
2012-09-26,35.34
2012-09-27,36.91
2012-09-28,37.27
2012-10-01,37.759997999999996
2012-10-02,37.240002000000004
2012-10-03,37.130001
2012-10-04,37.790001000000004
2012-10-05,36.849998
2012-10-08,36.41
2012-10-09,35.75
2012-10-10,35.169998
2012-10-11,35.16
2012-10-12,34.77
2012-10-15,35.700001
2012-10-16,35.919998
2012-10-17,36.02
2012-10-18,35.59
2012-10-19,34.389998999999996
2012-10-22,34.900002
2012-10-23,34.919998
2012-10-24,35.220001
2012-10-25,34.02
2012-10-26,36.009997999999996
2012-10-31,38.09
2012-11-01,40.77
2012-11-02,40.459998999999996
2012-11-05,41.75
2012-11-06,42.669998
2012-11-07,41.48
2012-11-08,40.619999
2012-11-09,41.189999
2012-11-12,41.48
2012-11-13,41.189999
2012-11-14,39.02
2012-11-15,39.16
2012-11-16,39.630001
2012-11-19,40.799999
2012-11-20,40.369999
2012-11-21,40.93
2012-11-23,41.389998999999996
2012-11-26,41.290001000000004
2012-11-27,41.029999
2012-11-28,41.779999
2012-11-29,42.950001
2012-11-30,42.68
2012-12-03,42.939999
2012-12-04,43.209998999999996
2012-12-05,43.939999
2012-12-06,44.700001
2012-12-07,43.27
2012-12-10,44.41
2012-12-11,45.049999
2012-12-12,44.459998999999996
2012-12-13,43.099998
2012-12-14,42.799999
2012-12-17,42.619999
2012-12-18,43.09
2012-12-19,42.68
2012-12-20,42.599998
2012-12-21,40.970001
2012-12-24,41.959998999999996
2012-12-26,40.900002
2012-12-27,40.560001
2012-12-28,39.889998999999996
2012-12-31,41.09
2013-01-02,43.639998999999996
2013-01-03,43.91
2013-01-04,44.119999
2013-01-07,43.740002000000004
2013-01-08,43.25
2013-01-09,43.720001
2013-01-10,43.189999
2013-01-11,44.110001000000004
2013-01-14,44.5
2013-01-15,44.560001
2013-01-16,44.630001
2013-01-17,44.119999
2013-01-18,44.189999
2013-01-22,44.470001
2013-01-23,44.369999
2013-01-24,44.619999
2013-01-25,44.700001
2013-01-28,45.970001
2013-01-29,44.490002000000004
2013-01-30,43.209998999999996
2013-01-31,43.389998999999996
2013-02-01,43.599998
2013-02-04,43.049999
2013-02-05,44.470001
2013-02-06,44.959998999999996
2013-02-07,44.880001
2013-02-08,44.66
2013-02-11,44.650002
2013-02-12,42.740002000000004
2013-02-13,43.900002
2013-02-14,44.349998
2013-02-15,44.73
2013-02-19,45.540001000000004
2013-02-20,44.959998999999996
2013-02-21,43.669998
2013-02-22,44.439999
2013-02-25,43.959998999999996
2013-02-26,44.810001
2013-02-27,45.389998999999996
2013-02-28,44.400002
2013-03-01,44.709998999999996
2013-03-04,46.220001
2013-03-05,48.200001
2013-03-06,47.810001
2013-03-07,47.799999
2013-03-08,47.59
2013-03-11,47.490002000000004
2013-03-12,47.310001
2013-03-13,47.400002
2013-03-14,47.330002
2013-03-15,46.369999
2013-03-18,46.290001000000004
2013-03-19,46.310001
2013-03-20,46.880001
2013-03-21,46.459998999999996
2013-03-22,46.830002
2013-03-25,46.91
2013-03-26,47.25
2013-03-27,47.720001
2013-03-28,47.830002
2013-04-01,46.189999
2013-04-02,45.59
2013-04-03,44.130001
2013-04-04,43.93
2013-04-05,43.889998999999996
2013-04-08,43.849998
2013-04-09,44.040001000000004
2013-04-10,44.799999
2013-04-11,44.27
2013-04-12,43.82
2013-04-15,41.759997999999996
2013-04-16,42.130001
2013-04-17,40.869999
2013-04-18,40.040001000000004
2013-04-19,40.259997999999996
2013-04-22,40.689999
2013-04-23,41.279999
2013-04-24,41.220001
2013-04-25,41.41
2013-04-26,42.540001000000004
2013-04-29,43.59
2013-04-30,44.41
2013-05-01,43.450001
2013-05-02,43.700001
2013-05-03,44.720001
2013-05-06,45.740002000000004
2013-05-07,46.490002000000004
2013-05-08,46.540001000000004
2013-05-09,46.709998999999996
2013-05-10,47.02
2013-05-13,47.16
2013-05-14,47.189999
2013-05-15,47.189999
2013-05-16,47.689999
2013-05-17,47.610001000000004
2013-05-20,46.619999
2013-05-21,46.93
2013-05-22,44.509997999999996
2013-05-23,45.93
2013-05-24,45.18
2013-05-28,46.259997999999996
2013-05-29,45.720001
2013-05-30,46.830002
2013-05-31,45.970001
2013-06-03,45.349998
2013-06-04,44.290001000000004
2013-06-05,44.700001
2013-06-06,46.02
2013-06-07,46.25
2013-06-10,46.380001
2013-06-11,46.200001
2013-06-12,45.580002
2013-06-13,46.75
2013-06-14,46.16
2013-06-17,46.080002
2013-06-18,47.209998999999996
2013-06-19,46.110001000000004
2013-06-20,44.849998
2013-06-21,44.16
2013-06-24,43.5
2013-06-25,44.259997999999996
2013-06-26,44.349998
2013-06-27,44.189999
2013-06-28,44.650002
2013-07-01,39.259997999999996
2013-07-02,37.91
2013-07-03,37.990002000000004
2013-07-05,38.619999
2013-07-08,38.560001
2013-07-09,38.970001
2013-07-10,38.689999
2013-07-11,39.459998999999996
2013-07-12,39.93
2013-07-15,39.580002
2013-07-16,39.279999
2013-07-17,39.599998
2013-07-18,39.619999
2013-07-19,39.790001000000004
2013-07-22,39.25
2013-07-23,38.82
2013-07-24,38.709998999999996
2013-07-25,38.830002
2013-07-26,40.639998999999996
2013-07-29,39.700001
2013-07-30,40.349998
2013-07-31,39.73
2013-08-01,41.029999
2013-08-02,40.540001000000004
2013-08-05,36.48
2013-08-06,36.0
2013-08-07,36.75
2013-08-08,36.419998
2013-08-09,36.099998
2013-08-12,36.84
2013-08-13,36.849998
2013-08-14,36.259997999999996
2013-08-15,35.84
2013-08-16,35.529999
2013-08-19,35.57
2013-08-20,35.73
2013-08-21,35.48
2013-08-22,36.490002000000004
2013-08-23,36.880001
2013-08-26,36.709998999999996
2013-08-27,35.57
2013-08-28,36.040001000000004
2013-08-29,36.779999
2013-08-30,35.540001000000004
2013-09-03,35.799999
2013-09-04,37.220001
2013-09-05,37.849998
2013-09-06,37.34
2013-09-09,37.369999
2013-09-10,37.400002
2013-09-11,37.27
2013-09-12,36.959998999999996
2013-09-13,37.400002
2013-09-16,36.950001
2013-09-17,37.220001
2013-09-18,37.23
2013-09-19,37.25
2013-09-20,36.720001
2013-09-23,38.169998
2013-09-24,38.009997999999996
2013-09-25,37.610001000000004
2013-09-26,37.91
2013-09-27,37.209998999999996
2013-09-30,37.34
2013-10-01,37.700001
2013-10-02,38.220001
2013-10-03,37.029999
2013-10-04,37.970001
2013-10-07,37.209998999999996
2013-10-08,35.919998
2013-10-09,35.919998
2013-10-10,36.880001
2013-10-11,37.52
2013-10-14,38.200001
2013-10-15,37.200001
2013-10-16,37.27
2013-10-17,37.0
2013-10-18,36.419998
2013-10-21,36.299999
2013-10-22,36.049999
2013-10-23,36.049999
2013-10-24,35.580002
2013-10-25,35.310001
2013-10-28,35.02
2013-10-29,34.919998
2013-10-30,34.75
2013-10-31,38.73
2013-11-01,35.77
2013-11-04,33.209998999999996
2013-11-05,34.299999
2013-11-06,33.400002
2013-11-07,33.369999
2013-11-08,33.639998999999996
2013-11-11,33.18
2013-11-12,33.099998
2013-11-13,33.009997999999996
2013-11-14,33.200001
2013-11-15,32.77
2013-11-18,32.540001000000004
2013-11-19,32.139998999999996
2013-11-20,32.040001000000004
2013-11-21,32.610001000000004
2013-11-22,32.889998999999996
2013-11-25,33.470001
2013-11-26,33.740002000000004
2013-11-27,34.02
2013-11-29,33.889998999999996
2013-12-02,32.98
2013-12-03,32.099998
2013-12-04,33.029999
2013-12-05,32.639998999999996
2013-12-06,33.049999
2013-12-09,33.040001000000004
2013-12-10,32.34
2013-12-11,31.780001000000002
2013-12-12,32.040001000000004
2013-12-13,32.150002
2013-12-16,32.23
2013-12-17,31.92
2013-12-18,32.259997999999996
2013-12-19,32.0
2013-12-20,28.77
2013-12-23,28.719998999999998
2013-12-24,29.92
2013-12-26,29.73
2013-12-27,29.049999
2013-12-30,29.809998999999998
2013-12-31,29.49
2014-01-02,29.35
2014-01-03,29.4
2014-01-06,29.110001
2014-01-07,29.17
2014-01-08,29.75
2014-01-09,28.790001
2014-01-10,28.959999
2014-01-13,28.049999
2014-01-14,28.379998999999998
2014-01-15,28.780001000000002
2014-01-16,28.68
2014-01-17,28.700001
2014-01-21,29.110001
2014-01-22,28.950001
2014-01-23,28.389999
2014-01-24,27.77
2014-01-27,28.08
2014-01-28,28.52
2014-01-29,29.129998999999998
2014-01-30,29.389999
2014-01-31,28.75
2014-02-03,27.379998999999998
2014-02-04,26.940001000000002
2014-02-05,26.469998999999998
2014-02-06,26.58
2014-02-07,26.809998999999998
2014-02-10,26.84
2014-02-11,27.639999
2014-02-12,28.049999
2014-02-13,28.58
2014-02-14,28.790001
2014-02-18,28.879998999999998
2014-02-19,28.41
2014-02-20,30.33
2014-02-21,30.25
2014-02-24,30.27
2014-02-25,30.200001
2014-02-26,30.73
2014-02-27,31.01
2014-02-28,30.5
2014-03-03,30.25
2014-03-04,31.530001000000002
2014-03-05,31.5
2014-03-06,32.130001
2014-03-07,32.610001000000004
2014-03-10,31.75
2014-03-11,31.1
2014-03-12,31.52
2014-03-13,30.57
2014-03-14,30.690001000000002
2014-03-17,30.9
2014-03-18,31.6
2014-03-19,30.639999
2014-03-20,31.459999
2014-03-21,31.940001000000002
2014-03-24,32.27
2014-03-25,33.049999
2014-03-26,33.080002
2014-03-27,32.02
2014-03-28,32.52
2014-03-31,33.110001000000004
2014-04-01,34.779999
2014-04-02,34.529999
2014-04-03,34.400002
2014-04-04,33.110001000000004
2014-04-07,32.740002000000004
2014-04-08,33.98
2014-04-09,33.98
2014-04-10,33.189999
2014-04-11,32.450001
2014-04-14,32.419998
2014-04-15,32.5
2014-04-16,32.91
2014-04-17,33.59
2014-04-21,34.279999
2014-04-22,34.509997999999996
2014-04-23,34.540001000000004
2014-04-24,34.66
2014-04-25,34.43
2014-04-28,34.59
2014-04-29,34.52
2014-04-30,34.720001
2014-05-01,33.799999
2014-05-02,34.639998999999996
2014-05-05,34.259997999999996
2014-05-06,34.77
2014-05-07,34.5
2014-05-08,34.549999
2014-05-09,34.66
2014-05-12,35.299999
2014-05-13,34.91
2014-05-14,34.290001000000004
2014-05-15,34.459998999999996
2014-05-16,34.599998
2014-05-19,35.130001
2014-05-20,35.009997999999996
2014-05-21,35.119999
2014-05-22,37.259997999999996
2014-05-23,37.709998999999996
2014-05-27,37.919998
2014-05-28,37.919998
2014-05-29,38.299999
2014-05-30,37.990002000000004
2014-06-02,37.41
2014-06-03,45.150002
2014-06-04,44.5
2014-06-05,46.0
2014-06-06,46.959998999999996
2014-06-09,48.650002
2014-06-10,48.84
2014-06-11,47.900002
2014-06-12,48.240002000000004
2014-06-13,45.060001
2014-06-16,46.209998999999996
2014-06-17,46.970001
2014-06-18,46.860001000000004
2014-06-19,46.73
2014-06-20,47.529999
2014-06-23,47.07
2014-06-24,47.040001000000004
2014-06-25,47.099998
2014-06-26,47.560001
2014-06-27,47.310001
2014-06-30,47.799999
2014-07-01,48.25
2014-07-02,48.349998
2014-07-03,48.540001000000004
2014-07-07,47.82
2014-07-08,46.779999
2014-07-09,47.0
2014-07-10,46.610001000000004
2014-07-11,46.419998
2014-07-14,46.990002000000004
2014-07-15,47.099998
2014-07-16,46.599998
2014-07-17,45.619999
2014-07-18,46.43
2014-07-21,45.959998999999996
2014-07-22,45.900002
2014-07-23,44.689999
2014-07-24,45.029999
2014-07-25,44.810001
2014-07-28,44.849998
2014-07-29,45.169998
2014-07-30,45.799999
2014-07-31,44.09
2014-08-01,44.009997999999996
2014-08-04,45.07
2014-08-05,44.93
2014-08-06,44.450001
2014-08-07,42.990002000000004
2014-08-08,42.959998999999996
2014-08-11,43.529999
2014-08-12,42.439999
2014-08-13,42.799999
2014-08-14,42.880001
2014-08-15,42.5
2014-08-18,43.189999
2014-08-19,43.200001
2014-08-20,43.849998
2014-08-21,44.119999
2014-08-22,43.779999
2014-08-25,43.580002
2014-08-26,43.990002000000004
2014-08-27,43.689999
2014-08-28,43.93
2014-08-29,44.369999
2014-09-02,44.27
2014-09-03,44.209998999999996
2014-09-04,43.759997999999996
2014-09-05,44.290001000000004
2014-09-08,43.970001
2014-09-09,42.41
2014-09-10,43.130001
2014-09-11,43.5
2014-09-12,42.110001000000004
2014-09-15,42.310001
2014-09-16,42.110001000000004
2014-09-17,41.150002
2014-09-18,41.860001000000004
2014-09-19,41.009997999999996
2014-09-22,40.240002000000004
2014-09-23,40.119999
2014-09-24,40.720001
2014-09-25,39.77
2014-09-26,40.41
2014-09-29,40.049999
2014-09-30,39.82
2014-10-01,39.0
2014-10-02,39.41
2014-10-03,39.380001
2014-10-06,39.25
2014-10-07,38.84
2014-10-08,40.849998
2014-10-09,39.709998999999996
2014-10-10,38.82
2014-10-13,39.540001000000004
2014-10-14,41.0
2014-10-15,41.34
2014-10-16,42.169998
2014-10-17,41.709998999999996
2014-10-20,43.310001
2014-10-21,44.009997999999996
2014-10-22,42.720001
2014-10-23,43.380001
2014-10-24,43.66
2014-10-27,44.459998999999996
2014-10-28,46.040001000000004
2014-10-29,45.32
2014-10-30,48.209998999999996
2014-10-31,49.43
2014-11-03,49.919998
2014-11-04,49.990002000000004
2014-11-05,49.529999
2014-11-06,48.439999
2014-11-07,49.59
2014-11-10,49.700001
2014-11-11,50.220001
2014-11-12,50.650002
2014-11-13,49.669998
2014-11-14,50.689999
2014-11-17,49.630001
2014-11-18,50.080002
2014-11-19,49.16
2014-11-20,50.43
2014-11-21,50.060001
2014-11-24,50.330002
2014-11-25,50.380001
2014-11-26,50.849998
2014-11-28,49.880001
2014-12-01,50.34
2014-12-02,51.110001000000004
2014-12-03,52.98
2014-12-04,52.150002
2014-12-05,52.110001000000004
2014-12-08,51.389998999999996
2014-12-09,53.389998999999996
2014-12-10,52.740002000000004
2014-12-11,52.599998
2014-12-12,51.759997999999996
2014-12-15,51.959998999999996
2014-12-16,51.830002
2014-12-17,53.040001000000004
2014-12-18,53.110001000000004
2014-12-19,53.75
2014-12-22,54.630001
2014-12-23,54.18
2014-12-24,54.330002
2014-12-26,54.360001000000004
2014-12-29,54.32
2014-12-30,53.689999
2014-12-31,52.900002
2015-01-02,52.389998999999996
2015-01-05,51.599998
2015-01-06,50.869999
2015-01-07,51.470001
2015-01-08,52.23
2015-01-09,51.439999
2015-01-12,50.669998
2015-01-13,52.060001
2015-01-14,52.700001
2015-01-15,51.77
2015-01-16,51.990002000000004
2015-01-20,51.830002
2015-01-21,51.450001
2015-01-22,52.52
2015-01-23,52.23
2015-01-26,51.77
2015-01-27,50.889998999999996
2015-01-28,50.490002000000004
2015-01-29,51.41
2015-01-30,49.98
2015-02-02,50.73
2015-02-03,50.5
2015-02-04,50.43
2015-02-05,50.369999
2015-02-06,49.169998
2015-02-09,47.82
2015-02-10,50.23
2015-02-11,50.77
2015-02-12,50.360001000000004
2015-02-13,50.259997999999996
2015-02-17,50.889998999999996
2015-02-18,49.139998999999996
2015-02-19,50.32
2015-02-20,51.66
2015-02-23,52.119999
2015-02-24,53.709998999999996
2015-02-25,53.099998
2015-02-26,52.68
2015-02-27,52.869999
2015-03-02,54.060001
2015-03-03,55.439999
2015-03-04,55.549999
2015-03-05,53.610001000000004
2015-03-06,52.07
2015-03-09,52.810001
2015-03-10,53.139998999999996
2015-03-11,53.029999
2015-03-12,53.490002000000004
2015-03-13,52.849998
2015-03-16,52.799999
2015-03-17,53.580002
2015-03-18,53.939999
2015-03-19,53.52
2015-03-20,53.290001000000004
2015-03-23,54.080002
2015-03-24,53.5
2015-03-25,52.029999
2015-03-26,50.779999
2015-03-27,50.560001
2015-03-30,51.259997999999996
2015-03-31,50.740002000000004
2015-04-01,50.709998999999996
2015-04-02,50.25
2015-04-06,51.040001000000004
2015-04-07,50.82
2015-04-08,51.599998
2015-04-09,52.669998
2015-04-10,51.689999
2015-04-13,50.970001
2015-04-14,50.25
2015-04-15,50.880001
2015-04-16,51.279999
2015-04-17,49.779999
2015-04-20,51.52
2015-04-21,52.139998999999996
2015-04-22,52.66
2015-04-23,53.41
2015-04-24,53.84
2015-04-27,53.900002
2015-04-28,54.689999
2015-04-29,55.459998999999996
2015-04-30,54.720001
2015-05-01,55.82
2015-05-04,56.279999
2015-05-05,54.740002000000004
2015-05-06,55.459998999999996
2015-05-07,55.810001
2015-05-08,56.110001000000004
2015-05-11,56.119999
2015-05-12,56.27
2015-05-13,55.959998999999996
2015-05-14,56.810001
2015-05-15,56.389998999999996
2015-05-18,57.68
2015-05-19,57.790001000000004
2015-05-20,57.630001
2015-05-21,57.5
2015-05-22,57.259997999999996
2015-05-26,56.59
2015-05-27,57.790001000000004
2015-05-28,58.880001
2015-05-29,58.630001
2015-06-01,60.470001
2015-06-02,59.43
2015-06-03,59.459998999999996
2015-06-04,58.41
2015-06-05,57.91
2015-06-08,57.48
2015-06-09,56.799999
2015-06-10,56.959998999999996
2015-06-11,56.34
2015-06-12,59.650002
2015-06-15,59.189999
2015-06-16,59.950001
2015-06-17,59.23
2015-06-18,59.939999
2015-06-19,59.189999
2015-06-22,59.310001
2015-06-23,59.380001
2015-06-24,57.970001
2015-06-25,58.02
2015-06-26,57.57
2015-06-29,56.830002
2015-06-30,56.889998999999996
2015-07-01,56.959998999999996
2015-07-02,55.529999
2015-07-06,56.299999
2015-07-07,56.049999
2015-07-08,55.360001000000004
2015-07-09,54.82
2015-07-10,55.5
2015-07-13,55.990002000000004
2015-07-14,56.970001
2015-07-15,56.849998
2015-07-16,57.59
2015-07-17,57.189999
2015-07-20,56.689999
2015-07-21,56.959998999999996
2015-07-22,57.290001000000004
2015-07-23,57.259997999999996
2015-07-24,56.560001
2015-07-27,55.630001
2015-07-28,56.450001
2015-07-29,57.080002
2015-07-30,56.18
2015-07-31,54.07
2015-08-03,52.59
2015-08-04,52.130001
2015-08-05,51.869999
2015-08-06,51.830002
2015-08-07,51.139998999999996
2015-08-10,50.810001
2015-08-11,50.400002
2015-08-12,50.23
2015-08-13,49.540001000000004
2015-08-14,49.759997999999996
2015-08-17,50.619999
2015-08-18,49.700001
2015-08-19,49.48
2015-08-20,48.380001
2015-08-21,47.380001
2015-08-24,46.189999
2015-08-25,47.709998999999996
2015-08-26,48.32
2015-08-27,49.509997999999996
2015-08-28,49.459998999999996
2015-08-31,49.470001
2015-09-01,48.990002000000004
2015-09-02,48.610001000000004
2015-09-03,48.439999
2015-09-04,48.25
2015-09-08,48.650002
2015-09-09,48.66
2015-09-10,48.189999
2015-09-11,48.200001
2015-09-14,48.299999
2015-09-15,48.57
2015-09-16,48.73
2015-09-17,48.549999
2015-09-18,47.860001000000004
2015-09-21,47.900002
2015-09-22,48.040001000000004
2015-09-23,48.110001000000004
2015-09-24,48.279999
2015-09-25,47.869999
2015-09-28,47.84
2015-09-29,49.540001000000004
2015-09-30,50.599998
2015-10-01,50.299999
2015-10-02,50.540001000000004
2015-10-05,51.639998999999996
2015-10-06,50.950001
2015-10-07,51.610001000000004
2015-10-08,51.740002000000004
2015-10-09,50.279999
2015-10-12,50.290001000000004
2015-10-13,49.77
2015-10-14,48.580002
2015-10-15,49.540001000000004
2015-10-16,49.16
2015-10-19,48.98
2015-10-20,49.84
2015-10-21,48.52
2015-10-22,49.43
2015-10-23,50.330002
2015-10-26,49.380001
2015-10-27,48.720001
2015-10-28,50.290001000000004
2015-10-29,49.540001000000004
2015-10-30,50.740002000000004
2015-11-02,53.099998
2015-11-03,51.27
2015-11-04,53.150002
2015-11-05,54.419998
2015-11-06,54.490002000000004
2015-11-09,53.549999
2015-11-10,53.939999
2015-11-11,54.439999
2015-11-12,52.810001
2015-11-13,52.389998999999996
2015-11-16,52.720001
2015-11-17,52.48
2015-11-18,52.57
2015-11-19,52.639998999999996
2015-11-20,52.450001
2015-11-23,53.119999
2015-11-24,52.209998999999996
2015-11-25,52.48
2015-11-27,52.75
2015-11-30,52.689999
2015-12-01,52.919998
2015-12-02,51.950001
2015-12-03,51.029999
2015-12-04,52.27
2015-12-07,51.68
2015-12-08,51.169998
2015-12-09,50.27
2015-12-10,49.599998
2015-12-11,49.41
2015-12-14,47.959998999999996
2015-12-15,47.900002
2015-12-16,48.470001
2015-12-17,47.450001
2015-12-18,46.830002
2015-12-21,47.279999
2015-12-22,48.220001
2015-12-23,47.75
2015-12-24,47.669998
2015-12-28,49.349998
2015-12-29,50.369999
2015-12-30,50.389998999999996
2015-12-31,49.040001000000004
2016-01-04,48.439999
2016-01-05,48.279999
2016-01-06,47.759997999999996
2016-01-07,46.41
2016-01-08,45.939999
2016-01-11,45.66
2016-01-12,46.009997999999996
2016-01-13,45.27
2016-01-14,44.959998999999996
2016-01-15,44.02
2016-01-19,43.189999
2016-01-20,44.57
2016-01-21,41.560001
2016-01-22,42.939999
2016-01-25,42.73
2016-01-26,43.75
2016-01-27,43.16
2016-01-28,43.77
2016-01-29,45.040001000000004
2016-02-01,44.610001000000004
2016-02-02,43.669998
2016-02-03,43.950001
2016-02-04,43.779999
2016-02-05,42.41
2016-02-08,42.599998
2016-02-09,42.490002000000004
2016-02-10,42.5
2016-02-11,42.68
2016-02-12,43.169998
2016-02-16,44.32
2016-02-17,44.860001000000004
2016-02-18,47.84
2016-02-19,47.799999
2016-02-22,49.470001
2016-02-23,50.41
2016-02-24,51.349998
2016-02-25,49.93
2016-02-26,50.18
2016-02-29,49.73
2016-03-01,51.369999
2016-03-02,52.490002000000004
2016-03-03,53.110001000000004
2016-03-04,53.509997999999996
2016-03-07,54.43
2016-03-08,52.950001
2016-03-09,52.970001
2016-03-10,52.099998
2016-03-11,52.740002000000004
2016-03-14,52.490002000000004
2016-03-15,52.23
2016-03-16,53.139998999999996
2016-03-17,53.439999
2016-03-18,53.84
2016-03-21,53.990002000000004
2016-03-22,53.880001
2016-03-23,53.549999
2016-03-24,53.560001
2016-03-28,53.099998
2016-03-29,54.540001000000004
2016-03-30,54.93
2016-03-31,55.650002
2016-04-01,55.389998999999996
2016-04-04,55.279999
2016-04-05,54.529999
2016-04-06,54.919998
2016-04-07,53.669998
2016-04-08,54.189999
2016-04-11,54.09
2016-04-12,56.599998
2016-04-13,57.310001
2016-04-14,57.490002000000004
2016-04-15,57.060001
2016-04-18,57.119999
2016-04-19,57.52
2016-04-20,57.740002000000004
2016-04-21,57.169998
2016-04-22,57.700001
2016-04-25,57.560001
2016-04-26,57.41
2016-04-27,57.599998
2016-04-28,57.110001000000004
2016-04-29,56.98
2016-05-02,56.939999
2016-05-03,56.110001000000004
2016-05-04,55.290001000000004
2016-05-05,54.740002000000004
2016-05-06,55.16
2016-05-09,54.849998
2016-05-10,55.619999
2016-05-11,55.23
2016-05-12,54.759997999999996
2016-05-13,54.709998999999996
2016-05-16,54.68
2016-05-17,54.150002
2016-05-18,54.68
2016-05-19,54.650002
2016-05-20,55.580002
2016-05-23,55.799999
2016-05-24,57.029999
2016-05-25,57.259997999999996
2016-05-26,57.619999
2016-05-27,57.889998999999996
2016-05-31,58.299999
2016-06-01,58.490002000000004
2016-06-02,58.619999
2016-06-03,58.790001000000004
