Date,IBKR
2016-09-08,35.509997999999996
2016-09-09,35.330002
2016-09-12,35.790001000000004
2016-09-13,35.080002
2016-09-14,35.16
2016-09-15,35.59
2016-09-16,35.169998
2016-09-19,35.610001000000004
2016-09-20,35.650002
2016-09-21,36.040001000000004
2016-09-22,36.380001
2016-09-23,36.220001
2016-09-26,35.360001000000004
2016-09-27,35.450001
2016-09-28,35.790001000000004
2016-09-29,35.060001
2016-09-30,35.27
2016-10-03,35.619999
2016-10-04,36.27
2016-10-05,37.41
2016-10-06,37.220001
2016-10-07,37.060001
2016-10-10,37.259997999999996
2016-10-11,36.810001
2016-10-12,36.68
2016-10-13,36.119999
2016-10-14,35.919998
2016-10-17,35.209998999999996
2016-10-18,35.68
2016-10-19,34.41
2016-10-20,34.029999
2016-10-21,34.150002
2016-10-24,34.009997999999996
2016-10-25,33.619999
2016-10-26,33.450001
2016-10-27,33.34
2016-10-28,33.34
2016-10-31,33.189999
2016-11-01,32.650002
2016-11-02,32.290001000000004
2016-11-03,32.18
2016-11-04,32.220001
2016-11-07,33.220001
2016-11-08,33.240002000000004
2016-11-09,34.48
2016-11-10,36.290001000000004
2016-11-11,36.889998999999996
2016-11-14,38.080002
2016-11-15,38.110001000000004
2016-11-16,38.009997999999996
2016-11-17,38.41
2016-11-18,38.029999
2016-11-21,37.849998
2016-11-22,37.73
2016-11-23,37.959998999999996
2016-11-25,37.759997999999996
2016-11-28,36.77
2016-11-29,36.709998999999996
2016-11-30,36.720001
2016-12-01,36.93
2016-12-02,37.189999
2016-12-05,37.48
2016-12-06,38.040001000000004
2016-12-07,38.5
2016-12-08,39.189999
2016-12-09,39.599998
2016-12-12,39.060001
2016-12-13,38.709998999999996
2016-12-14,38.91
2016-12-15,38.93
2016-12-16,37.98
2016-12-19,38.09
2016-12-20,38.169998
2016-12-21,37.830002
2016-12-22,37.639998999999996
2016-12-23,37.59
2016-12-27,37.540001000000004
2016-12-28,36.869999
2016-12-29,36.200001
2016-12-30,36.509997999999996
2017-01-03,37.09
2017-01-04,38.389998999999996
2017-01-05,37.599998
2017-01-06,38.580002
2017-01-09,38.470001
2017-01-10,39.119999
2017-01-11,39.27
2017-01-12,38.68
2017-01-13,38.779999
2017-01-17,38.02
2017-01-18,37.110001000000004
2017-01-19,36.889998999999996
2017-01-20,36.849998
2017-01-23,36.540001000000004
2017-01-24,36.689999
2017-01-25,37.049999
2017-01-26,37.119999
2017-01-27,37.130001
2017-01-30,37.150002
2017-01-31,37.34
2017-02-01,37.599998
2017-02-02,36.869999
2017-02-03,37.91
2017-02-06,37.91
2017-02-07,38.080002
2017-02-08,37.75
2017-02-09,38.259997999999996
2017-02-10,38.220001
2017-02-13,38.599998
2017-02-14,38.880001
2017-02-15,39.23
2017-02-16,38.82
2017-02-17,38.689999
2017-02-21,38.259997999999996
2017-02-22,38.139998999999996
2017-02-23,37.970001
2017-02-24,37.509997999999996
2017-02-27,37.689999
2017-02-28,36.709998999999996
2017-03-01,38.400002
2017-03-02,37.490002000000004
2017-03-03,37.580002
2017-03-06,37.400002
2017-03-07,37.299999
2017-03-08,37.490002000000004
2017-03-09,36.799999
2017-03-10,36.970001
2017-03-13,37.189999
2017-03-14,36.77
2017-03-15,36.43
2017-03-16,36.779999
2017-03-17,36.349998
2017-03-20,36.049999
2017-03-21,35.25
2017-03-22,34.990002000000004
2017-03-23,35.040001000000004
2017-03-24,34.689999
2017-03-27,34.52
2017-03-28,34.77
2017-03-29,34.52
2017-03-30,34.84
2017-03-31,34.720001
2017-04-03,34.07
2017-04-04,34.639998999999996
2017-04-05,34.630001
2017-04-06,34.470001
2017-04-07,34.700001
2017-04-10,34.560001
2017-04-11,34.330002
2017-04-12,34.049999
2017-04-13,33.98
2017-04-17,34.5
2017-04-18,34.790001000000004
2017-04-19,33.880001
2017-04-20,34.330002
2017-04-21,34.029999
2017-04-24,34.240002000000004
2017-04-25,34.540001000000004
2017-04-26,35.009997999999996
2017-04-27,34.990002000000004
2017-04-28,34.830002
2017-05-01,35.299999
2017-05-02,35.599998
2017-05-03,35.959998999999996
2017-05-04,35.98
2017-05-05,36.130001
2017-05-08,36.040001000000004
2017-05-09,35.799999
2017-05-10,35.060001
2017-05-11,35.009997999999996
2017-05-12,34.990002000000004
2017-05-15,35.259997999999996
2017-05-16,34.98
2017-05-17,34.34
2017-05-18,34.689999
2017-05-19,34.93
2017-05-22,34.970001
2017-05-23,34.91
2017-05-24,34.849998
2017-05-25,35.25
2017-05-26,35.259997999999996
2017-05-30,35.110001000000004
2017-05-31,34.880001
2017-06-01,35.23
2017-06-02,35.779999
2017-06-05,36.110001000000004
2017-06-06,35.91
2017-06-07,36.349998
2017-06-08,36.369999
2017-06-09,36.740002000000004
2017-06-12,37.009997999999996
2017-06-13,36.970001
2017-06-14,37.009997999999996
2017-06-15,36.91
2017-06-16,36.580002
2017-06-19,36.740002000000004
2017-06-20,36.790001000000004
2017-06-21,36.599998
2017-06-22,36.900002
2017-06-23,36.91
2017-06-26,37.099998
2017-06-27,37.27
2017-06-28,37.630001
2017-06-29,37.099998
2017-06-30,37.419998
2017-07-03,38.220001
2017-07-05,38.220001
2017-07-06,37.650002
2017-07-07,37.439999
2017-07-10,37.580002
2017-07-11,37.540001000000004
2017-07-12,37.669998
2017-07-13,37.970001
2017-07-14,37.900002
2017-07-17,37.77
2017-07-18,37.599998
2017-07-19,37.209998999999996
2017-07-20,37.529999
2017-07-21,38.759997999999996
2017-07-24,39.009997999999996
2017-07-25,39.009997999999996
2017-07-26,39.09
2017-07-27,39.240002000000004
2017-07-28,39.98
2017-07-31,40.049999
2017-08-01,40.389998999999996
2017-08-02,40.349998
2017-08-03,40.689999
2017-08-04,40.540001000000004
2017-08-07,40.369999
2017-08-08,40.330002
2017-08-09,40.650002
2017-08-10,40.689999
2017-08-11,40.68
2017-08-14,41.150002
2017-08-15,41.279999
2017-08-16,41.259997999999996
2017-08-17,40.700001
2017-08-18,40.98
2017-08-21,40.889998999999996
2017-08-22,41.279999
2017-08-23,41.59
2017-08-24,42.150002
2017-08-25,42.450001
2017-08-28,41.889998999999996
2017-08-29,41.790001000000004
2017-08-30,41.689999
2017-08-31,41.93
2017-09-01,42.669998
2017-09-05,41.720001
2017-09-06,41.66
2017-09-07,41.299999
2017-09-08,41.450001
2017-09-11,41.720001
2017-09-12,41.939999
2017-09-13,41.98
2017-09-14,42.02
2017-09-15,41.880001
2017-09-18,42.869999
2017-09-19,43.439999
2017-09-20,43.959998999999996
2017-09-21,43.599998
2017-09-22,44.150002
2017-09-25,44.130001
2017-09-26,43.75
2017-09-27,44.43
2017-09-28,44.830002
2017-09-29,45.040001000000004
2017-10-02,46.41
2017-10-03,47.18
2017-10-04,47.299999
2017-10-05,47.669998
2017-10-06,47.450001
2017-10-09,47.560001
2017-10-10,47.34
2017-10-11,47.790001000000004
2017-10-12,47.639998999999996
2017-10-13,47.639998999999996
2017-10-16,47.720001
2017-10-17,47.400002
2017-10-18,49.759997999999996
2017-10-19,49.419998
2017-10-20,49.389998999999996
2017-10-23,50.549999
2017-10-24,51.130001
2017-10-25,51.459998999999996
2017-10-26,52.52
2017-10-27,53.59
2017-10-30,53.18
2017-10-31,54.02
2017-11-01,53.849998
2017-11-02,54.990002000000004
2017-11-03,53.93
2017-11-06,54.360001000000004
2017-11-07,54.09
2017-11-08,53.990002000000004
2017-11-09,53.689999
2017-11-10,53.880001
2017-11-13,53.900002
2017-11-14,54.049999
2017-11-15,54.080002
2017-11-16,54.389998999999996
2017-11-17,54.52
2017-11-20,55.310001
2017-11-21,55.52
2017-11-22,55.259997999999996
2017-11-24,55.610001000000004
2017-11-27,55.57
2017-11-28,56.209998999999996
2017-11-29,57.119999
2017-11-30,57.060001
2017-12-01,58.080002
2017-12-04,58.91
2017-12-05,58.849998
2017-12-06,59.049999
2017-12-07,60.200001
2017-12-08,61.139998999999996
2017-12-11,60.669998
2017-12-12,61.880001
2017-12-13,60.889998999999996
2017-12-14,60.049999
2017-12-15,60.400002
2017-12-18,60.34
2017-12-19,59.98
2017-12-20,59.5
2017-12-21,59.91
2017-12-22,60.32
2017-12-26,60.16
2017-12-27,59.77
2017-12-28,60.02
2017-12-29,59.209998999999996
2018-01-02,59.540001000000004
2018-01-03,59.139998999999996
2018-01-04,59.549999
2018-01-05,60.34
2018-01-08,60.919998
2018-01-09,62.610001000000004
2018-01-10,62.150002
2018-01-11,62.439999
2018-01-12,63.099998
2018-01-16,62.450001
2018-01-17,62.610001000000004
2018-01-18,61.779999
2018-01-19,62.48
2018-01-22,63.669998
2018-01-23,65.099998
2018-01-24,64.339996
2018-01-25,63.080002
2018-01-26,64.199997
2018-01-29,63.93
2018-01-30,63.599998
2018-01-31,63.990002000000004
2018-02-01,66.800003
2018-02-02,65.389999
2018-02-05,62.16
2018-02-06,63.389998999999996
2018-02-07,64.75
2018-02-08,61.740002000000004
2018-02-09,62.02
2018-02-12,63.68
2018-02-13,63.869999
2018-02-14,66.629997
2018-02-15,67.879997
2018-02-16,67.370003
2018-02-20,67.870003
2018-02-21,68.489998
2018-02-22,67.519997
2018-02-23,69.230003
2018-02-26,70.0
2018-02-27,70.199997
2018-02-28,69.400002
2018-03-01,66.459999
2018-03-02,67.82
2018-03-05,69.5
2018-03-06,71.25
2018-03-07,70.82
2018-03-08,71.459999
2018-03-09,73.760002
2018-03-12,73.32
2018-03-13,72.459999
2018-03-14,71.839996
2018-03-15,70.66999799999999
2018-03-16,71.07
2018-03-19,70.5
2018-03-20,71.75
2018-03-21,72.220001
2018-03-22,68.059998
2018-03-23,66.209999
2018-03-26,69.25
2018-03-27,66.699997
2018-03-28,65.720001
2018-03-29,67.239998
2018-04-02,64.790001
2018-04-03,67.660004
2018-04-04,69.089996
2018-04-05,70.699997
2018-04-06,69.110001
2018-04-09,69.019997
2018-04-10,71.07
2018-04-11,71.089996
2018-04-12,72.339996
2018-04-13,71.16999799999999
2018-04-16,72.360001
2018-04-17,74.400002
2018-04-18,71.91999799999999
2018-04-19,72.660004
2018-04-20,73.800003
2018-04-23,73.959999
2018-04-24,72.769997
2018-04-25,72.010002
2018-04-26,73.699997
2018-04-27,73.900002
2018-04-30,74.199997
2018-05-01,74.050003
2018-05-02,73.57
2018-05-03,73.339996
2018-05-04,74.949997
2018-05-07,76.779999
2018-05-08,77.809998
2018-05-09,79.239998
2018-05-10,79.58000200000001
2018-05-11,79.699997
2018-05-14,78.5
2018-05-15,78.57
2018-05-16,78.139999
2018-05-17,78.050003
2018-05-18,77.599998
2018-05-21,79.010002
2018-05-22,78.730003
2018-05-23,78.519997
2018-05-24,78.360001
2018-05-25,77.779999
2018-05-29,74.07
2018-05-30,74.519997
2018-05-31,72.779999
2018-06-01,72.339996
2018-06-04,70.220001
2018-06-05,70.41999799999999
2018-06-06,70.389999
2018-06-07,70.18
2018-06-08,71.379997
2018-06-11,71.099998
2018-06-12,72.059998
2018-06-13,71.089996
2018-06-14,70.150002
2018-06-15,69.650002
2018-06-18,68.650002
2018-06-19,67.809998
2018-06-20,66.949997
2018-06-21,66.440002
2018-06-22,65.91999799999999
2018-06-25,64.690002
2018-06-26,64.989998
2018-06-27,64.410004
2018-06-28,64.800003
2018-06-29,64.410004
2018-07-02,64.91999799999999
2018-07-03,63.369999
2018-07-05,60.790001000000004
2018-07-06,60.790001000000004
2018-07-09,62.060001
2018-07-10,62.580002
2018-07-11,61.689999
2018-07-12,61.27
2018-07-13,61.5
2018-07-16,62.689999
2018-07-17,64.690002
2018-07-18,65.339996
2018-07-19,62.669998
2018-07-20,62.66
2018-07-23,63.57
2018-07-24,62.57
2018-07-25,62.490002000000004
2018-07-26,62.189999
2018-07-27,61.369999
2018-07-30,59.830002
2018-07-31,59.860001000000004
2018-08-01,60.5
2018-08-02,60.279999
2018-08-03,60.110001000000004
2018-08-06,60.450001
2018-08-07,60.98
2018-08-08,61.389998999999996
2018-08-09,61.700001
2018-08-10,62.02
2018-08-13,61.299999
2018-08-14,61.799999
2018-08-15,60.0
2018-08-16,60.849998
2018-08-17,61.200001
2018-08-20,61.950001
2018-08-21,60.400002
2018-08-22,61.07
2018-08-23,60.860001000000004
2018-08-24,61.080002
2018-08-27,62.200001
2018-08-28,62.389998999999996
2018-08-29,62.080002
2018-08-30,61.560001
2018-08-31,62.16
2018-09-04,62.700001
2018-09-05,61.119999
2018-09-06,59.43
2018-09-07,60.75
2018-09-10,58.040001000000004
2018-09-11,57.880001
2018-09-12,56.650002
2018-09-13,58.07
2018-09-14,58.630001
2018-09-17,57.43
2018-09-18,58.02
2018-09-19,58.23
2018-09-20,58.68
2018-09-21,57.43
2018-09-24,57.580002
2018-09-25,57.369999
2018-09-26,56.200001
2018-09-27,55.610001000000004
2018-09-28,55.310001
2018-10-01,55.299999
2018-10-02,55.59
2018-10-03,55.849998
2018-10-04,55.779999
2018-10-05,55.580002
2018-10-08,55.82
2018-10-09,55.48
2018-10-10,53.650002
2018-10-11,50.619999
2018-10-12,52.0
2018-10-15,52.849998
2018-10-16,54.610001000000004
2018-10-17,53.84
2018-10-18,50.950001
2018-10-19,51.049999
2018-10-22,50.130001
2018-10-23,49.549999
2018-10-24,48.220001
2018-10-25,49.240002000000004
2018-10-26,47.77
2018-10-29,47.119999
2018-10-30,48.299999
2018-10-31,49.41
2018-11-01,51.799999
2018-11-02,54.880001
2018-11-05,54.630001
2018-11-06,55.450001
2018-11-07,57.369999
2018-11-08,56.34
2018-11-09,55.369999
2018-11-12,54.209998999999996
2018-11-13,55.25
2018-11-14,53.990002000000004
2018-11-15,54.32
2018-11-16,54.099998
2018-11-19,53.59
2018-11-20,51.189999
2018-11-21,51.720001
2018-11-23,51.91
2018-11-26,52.889998999999996
2018-11-27,53.259997999999996
2018-11-28,56.099998
2018-11-29,55.84
2018-11-30,57.849998
2018-12-03,58.16
2018-12-04,56.66
2018-12-06,56.040001000000004
2018-12-07,53.060001
2018-12-10,52.509997999999996
2018-12-11,52.389998999999996
2018-12-12,52.779999
2018-12-13,52.060001
2018-12-14,52.040001000000004
2018-12-17,53.150002
2018-12-18,54.66
2018-12-19,53.950001
2018-12-20,54.009997999999996
2018-12-21,52.400002
2018-12-24,51.459998999999996
2018-12-26,53.950001
2018-12-27,52.75
2018-12-28,53.290001000000004
2018-12-31,54.650002
2019-01-02,53.169998
2019-01-03,52.459998999999996
2019-01-04,54.5
2019-01-07,52.470001
2019-01-08,52.5
2019-01-09,51.73
2019-01-10,52.099998
2019-01-11,51.439999
2019-01-14,51.209998999999996
2019-01-15,51.799999
2019-01-16,52.34
2019-01-17,53.299999
2019-01-18,54.630001
2019-01-22,51.950001
2019-01-23,50.330002
2019-01-24,49.650002
2019-01-25,50.560001
2019-01-28,50.009997999999996
2019-01-29,51.0
2019-01-30,50.720001
2019-01-31,50.400002
2019-02-01,49.610001000000004
2019-02-04,50.189999
2019-02-05,51.02
2019-02-06,50.810001
2019-02-07,50.209998999999996
2019-02-08,50.459998999999996
2019-02-11,51.080002
2019-02-12,51.419998
2019-02-13,52.790001000000004
2019-02-14,52.91
2019-02-15,53.169998
2019-02-19,54.59
2019-02-20,54.419998
2019-02-21,55.529999
2019-02-22,56.290001000000004
2019-02-25,57.259997999999996
2019-02-26,55.830002
2019-02-27,55.57
2019-02-28,55.23
2019-03-01,55.549999
2019-03-04,54.48
2019-03-05,53.669998
2019-03-06,53.790001000000004
2019-03-07,53.610001000000004
2019-03-08,52.009997999999996
2019-03-11,53.68
2019-03-12,54.009997999999996
2019-03-13,53.959998999999996
2019-03-14,54.299999
2019-03-15,54.119999
2019-03-18,54.919998
2019-03-19,54.029999
2019-03-20,52.939999
2019-03-21,51.540001000000004
2019-03-22,50.16
2019-03-25,49.849998
2019-03-26,50.669998
2019-03-27,50.75
2019-03-28,51.82
2019-03-29,51.880001
2019-04-01,53.799999
2019-04-02,54.389998999999996
2019-04-03,52.700001
2019-04-04,53.650002
2019-04-05,53.75
2019-04-08,53.880001
2019-04-09,53.380001
2019-04-10,53.0
2019-04-11,53.0
2019-04-12,54.139998999999996
2019-04-15,54.439999
2019-04-16,55.330002
2019-04-17,54.16
2019-04-18,54.880001
2019-04-22,54.849998
2019-04-23,54.990002000000004
2019-04-24,54.240002000000004
2019-04-25,54.59
2019-04-26,54.18
2019-04-29,54.68
2019-04-30,54.240002000000004
2019-05-01,55.27
2019-05-02,55.900002
2019-05-03,56.709998999999996
2019-05-06,58.549999
2019-05-07,56.950001
2019-05-08,56.299999
2019-05-09,55.970001
2019-05-10,56.470001
2019-05-13,54.849998
2019-05-14,55.25
2019-05-15,54.240002000000004
2019-05-16,55.75
2019-05-17,55.43
2019-05-20,53.970001
2019-05-21,53.939999
2019-05-22,54.099998
2019-05-23,53.860001000000004
2019-05-24,53.459998999999996
2019-05-28,53.049999
2019-05-29,52.299999
2019-05-30,52.380001
2019-05-31,50.799999
2019-06-03,50.459998999999996
2019-06-04,52.529999
2019-06-05,52.669998
2019-06-06,54.220001
2019-06-07,54.57
2019-06-10,54.610001000000004
2019-06-11,54.490002000000004
2019-06-12,53.259997999999996
2019-06-13,54.540001000000004
2019-06-14,55.110001000000004
2019-06-17,54.860001000000004
2019-06-18,55.189999
2019-06-19,54.700001
2019-06-20,54.77
2019-06-21,53.290001000000004
2019-06-24,52.48
2019-06-25,52.869999
2019-06-26,52.349998
2019-06-27,53.009997999999996
2019-06-28,54.200001
2019-07-01,53.720001
2019-07-02,52.91
2019-07-03,53.759997999999996
2019-07-05,54.889998999999996
2019-07-08,52.939999
2019-07-09,53.740002000000004
2019-07-10,52.599998
2019-07-11,52.919998
2019-07-12,52.220001
2019-07-15,51.09
2019-07-16,50.32
2019-07-17,49.099998
2019-07-18,50.0
2019-07-19,49.549999
2019-07-22,49.310001
2019-07-23,50.09
2019-07-24,49.869999
2019-07-25,50.099998
2019-07-26,50.68
2019-07-29,50.450001
2019-07-30,50.98
2019-07-31,51.259997999999996
2019-08-01,50.950001
2019-08-02,50.130001
2019-08-05,48.880001
2019-08-06,48.740002000000004
2019-08-07,48.0
2019-08-08,48.470001
2019-08-09,47.619999
2019-08-12,45.860001000000004
2019-08-13,46.490002000000004
2019-08-14,45.43
2019-08-15,45.529999
2019-08-16,46.759997999999996
2019-08-19,47.630001
2019-08-20,46.73
2019-08-21,46.759997999999996
2019-08-22,46.59
2019-08-23,45.400002
2019-08-26,44.59
2019-08-27,45.049999
2019-08-28,45.459998999999996
2019-08-29,46.040001000000004
2019-08-30,47.200001
2019-09-03,47.310001
2019-09-04,47.290001000000004
2019-09-05,48.209998999999996
2019-09-06,49.0
2019-09-09,48.970001
2019-09-10,49.549999
2019-09-11,50.889998999999996
2019-09-12,51.349998
2019-09-13,51.740002000000004
2019-09-16,52.169998
2019-09-17,51.990002000000004
2019-09-18,51.700001
2019-09-19,51.759997999999996
2019-09-20,52.150002
2019-09-23,52.040001000000004
2019-09-24,50.389998999999996
2019-09-25,51.73
2019-09-26,51.509997999999996
2019-09-27,53.389998999999996
2019-09-30,53.779999
2019-10-01,48.720001
2019-10-02,47.310001
2019-10-03,46.889998999999996
2019-10-04,47.59
2019-10-07,47.59
2019-10-08,47.59
2019-10-09,45.450001
2019-10-10,47.310001
2019-10-11,47.919998
2019-10-14,47.040001000000004
2019-10-15,47.439999
2019-10-16,46.099998
2019-10-17,45.759997999999996
2019-10-18,45.0
2019-10-21,45.18
2019-10-22,45.919998
2019-10-23,45.25
2019-10-24,45.619999
2019-10-25,46.52
2019-10-28,47.689999
2019-10-29,48.07
2019-10-30,48.299999
2019-10-31,47.57
2019-11-01,46.990002000000004
2019-11-04,46.439999
2019-11-05,46.32
2019-11-06,45.950001
2019-11-07,46.549999
2019-11-08,46.959998999999996
2019-11-11,45.900002
2019-11-12,46.27
2019-11-13,46.52
2019-11-14,46.619999
2019-11-15,46.5
2019-11-18,45.939999
2019-11-19,46.880001
2019-11-20,47.240002000000004
2019-11-21,46.830002
2019-11-22,47.939999
2019-11-25,49.389998999999996
2019-11-26,48.939999
2019-11-27,49.240002000000004
2019-11-29,48.419998
2019-12-02,46.830002
2019-12-03,46.240002000000004
2019-12-04,47.240002000000004
2019-12-05,47.57
2019-12-06,47.200001
2019-12-09,46.27
2019-12-10,46.459998999999996
2019-12-11,46.75
2019-12-12,48.09
2019-12-13,46.860001000000004
2019-12-16,46.639998999999996
2019-12-17,46.919998
2019-12-18,46.990002000000004
2019-12-19,47.389998999999996
2019-12-20,47.299999
2019-12-23,46.959998999999996
2019-12-24,46.700001
2019-12-26,47.279999
2019-12-27,47.139998999999996
2019-12-30,46.57
2019-12-31,46.619999
2020-01-02,47.799999
2020-01-03,47.220001
2020-01-06,47.43
2020-01-07,47.169998
2020-01-08,48.080002
2020-01-09,48.610001000000004
2020-01-10,48.52
2020-01-13,49.040001000000004
2020-01-14,49.040001000000004
2020-01-15,48.560001
2020-01-16,49.790001000000004
2020-01-17,50.150002
2020-01-21,50.830002
2020-01-22,49.189999
2020-01-23,48.240002000000004
2020-01-24,47.650002
2020-01-27,46.950001
2020-01-28,46.950001
2020-01-29,47.950001
2020-01-30,48.580002
2020-01-31,47.0
2020-02-03,51.169998
2020-02-04,53.360001000000004
2020-02-05,52.139998999999996
2020-02-06,51.73
2020-02-07,51.75
2020-02-10,53.450001
2020-02-11,55.240002000000004
2020-02-12,55.200001
2020-02-13,55.27
2020-02-14,55.139998999999996
2020-02-18,54.82
2020-02-19,55.869999
2020-02-20,57.0
2020-02-21,55.040001000000004
2020-02-24,53.950001
2020-02-25,52.279999
2020-02-26,54.060001
2020-02-27,51.639998999999996
2020-02-28,51.099998
2020-03-02,54.23
2020-03-03,51.66
2020-03-04,50.59
2020-03-05,48.23
2020-03-06,48.0
2020-03-09,43.91
2020-03-10,46.66
2020-03-11,44.66
2020-03-12,41.43
2020-03-13,44.119999
2020-03-16,39.91
2020-03-17,42.66
2020-03-18,38.240002000000004
2020-03-19,40.669998
2020-03-20,37.900002
2020-03-23,35.279999
2020-03-24,40.740002000000004
2020-03-25,43.490002000000004
2020-03-26,43.119999
2020-03-27,41.419998
2020-03-30,42.200001
2020-03-31,43.169998
2020-04-01,43.25
2020-04-02,44.439999
2020-04-03,42.689999
2020-04-06,45.25
2020-04-07,43.959998999999996
2020-04-08,45.200001
2020-04-09,45.529999
2020-04-13,44.490002000000004
2020-04-14,45.32
2020-04-15,44.740002000000004
2020-04-16,45.52
2020-04-17,45.93
2020-04-20,44.369999
2020-04-21,43.189999
2020-04-22,39.389998999999996
2020-04-23,39.209998999999996
2020-04-24,38.619999
2020-04-27,40.119999
2020-04-28,39.509997999999996
2020-04-29,41.650002
2020-04-30,41.0
2020-05-01,41.029999
2020-05-04,40.59
2020-05-05,40.259997999999996
2020-05-06,40.169998
2020-05-07,40.470001
2020-05-08,41.130001
