Date,NKTR
2014-01-09,12.4
2014-01-10,12.79
2014-01-13,12.38
2014-01-14,13.13
2014-01-15,13.16
2014-01-16,13.27
2014-01-17,13.06
2014-01-21,13.51
2014-01-22,13.1
2014-01-23,13.99
2014-01-24,12.92
2014-01-27,12.75
2014-01-28,13.37
2014-01-29,13.29
2014-01-30,13.99
2014-01-31,13.6
2014-02-03,12.86
2014-02-04,12.71
2014-02-05,12.43
2014-02-06,12.02
2014-02-07,12.8
2014-02-10,13.27
2014-02-11,13.37
2014-02-12,13.49
2014-02-13,13.63
2014-02-14,13.43
2014-02-18,13.88
2014-02-19,13.53
2014-02-20,13.75
2014-02-21,13.65
2014-02-24,13.63
2014-02-25,13.4
2014-02-26,13.7
2014-02-27,13.06
2014-02-28,12.83
2014-03-03,14.18
2014-03-04,14.78
2014-03-05,14.96
2014-03-06,14.25
2014-03-07,14.03
2014-03-10,13.6
2014-03-11,13.5
2014-03-12,13.36
2014-03-13,13.29
2014-03-14,13.43
2014-03-17,13.17
2014-03-18,14.37
2014-03-19,14.42
2014-03-20,14.5
2014-03-21,13.44
2014-03-24,12.75
2014-03-25,12.71
2014-03-26,12.3
2014-03-27,12.17
2014-03-28,11.76
2014-03-31,12.12
2014-04-01,12.64
2014-04-02,12.56
2014-04-03,11.74
2014-04-04,11.11
2014-04-07,11.15
2014-04-08,10.93
2014-04-09,11.77
2014-04-10,11.02
2014-04-11,10.53
2014-04-14,10.58
2014-04-15,10.88
2014-04-16,11.05
2014-04-17,10.97
2014-04-21,11.05
2014-04-22,12.26
2014-04-23,11.96
2014-04-24,11.87
2014-04-25,11.22
2014-04-28,11.19
2014-04-29,11.49
2014-04-30,11.77
2014-05-01,11.65
2014-05-02,11.47
2014-05-05,11.72
2014-05-06,11.21
2014-05-07,11.22
2014-05-08,10.88
2014-05-09,10.93
2014-05-12,11.21
2014-05-13,11.1
2014-05-14,11.11
2014-05-15,11.03
2014-05-16,10.95
2014-05-19,11.04
2014-05-20,10.94
2014-05-21,11.02
2014-05-22,11.68
2014-05-23,11.68
2014-05-27,11.76
2014-05-28,11.72
2014-05-29,12.05
2014-05-30,11.73
2014-06-02,11.53
2014-06-03,11.01
2014-06-04,11.12
2014-06-05,11.45
2014-06-06,11.19
2014-06-09,12.24
2014-06-10,12.54
2014-06-11,12.54
2014-06-12,12.54
2014-06-13,13.89
2014-06-16,14.31
2014-06-17,13.85
2014-06-18,13.89
2014-06-19,13.5
2014-06-20,13.24
2014-06-23,13.18
2014-06-24,12.83
2014-06-25,12.94
2014-06-26,12.99
2014-06-27,12.84
2014-06-30,12.82
2014-07-01,13.47
2014-07-02,13.27
2014-07-03,13.25
2014-07-07,12.45
2014-07-08,12.15
2014-07-09,12.13
2014-07-10,12.29
2014-07-11,12.58
2014-07-14,12.14
2014-07-15,11.74
2014-07-16,11.67
2014-07-17,11.06
2014-07-18,11.12
2014-07-21,10.95
2014-07-22,11.02
2014-07-23,11.0
2014-07-24,11.01
2014-07-25,10.98
2014-07-28,10.91
2014-07-29,11.0
2014-07-30,11.01
2014-07-31,10.55
2014-08-01,11.82
2014-08-04,11.83
2014-08-05,12.08
2014-08-06,12.54
2014-08-07,12.42
2014-08-08,12.64
2014-08-11,12.97
2014-08-12,12.88
2014-08-13,13.26
2014-08-14,13.51
2014-08-15,13.43
2014-08-18,13.54
2014-08-19,13.6
2014-08-20,13.39
2014-08-21,13.32
2014-08-22,13.44
2014-08-25,14.23
2014-08-26,14.41
2014-08-27,14.28
2014-08-28,14.31
2014-08-29,14.26
2014-09-02,14.48
2014-09-03,14.11
2014-09-04,13.73
2014-09-05,13.9
2014-09-08,14.02
2014-09-09,13.56
2014-09-10,13.98
2014-09-11,13.82
2014-09-12,13.83
2014-09-15,13.53
2014-09-16,13.59
2014-09-17,13.72
2014-09-18,13.36
2014-09-19,12.82
2014-09-22,12.53
2014-09-23,12.7
2014-09-24,12.96
2014-09-25,12.6
2014-09-26,12.71
2014-09-29,12.59
2014-09-30,12.07
2014-10-01,12.07
2014-10-02,12.25
2014-10-03,12.57
2014-10-06,12.45
2014-10-07,12.47
2014-10-08,12.89
2014-10-09,12.67
2014-10-10,12.65
2014-10-13,12.53
2014-10-14,12.53
2014-10-15,12.61
2014-10-16,13.28
2014-10-17,12.4
2014-10-20,12.86
2014-10-21,12.64
2014-10-22,12.67
2014-10-23,13.25
2014-10-24,13.15
2014-10-27,13.48
2014-10-28,13.94
2014-10-29,13.88
2014-10-30,14.03
2014-10-31,13.79
2014-11-03,13.81
2014-11-04,13.8
2014-11-05,13.6
2014-11-06,13.56
2014-11-07,13.35
2014-11-10,13.79
2014-11-11,13.89
2014-11-12,13.97
2014-11-13,13.86
2014-11-14,13.63
2014-11-17,13.76
2014-11-18,14.09
2014-11-19,13.76
2014-11-20,14.32
2014-11-21,14.67
2014-11-24,14.98
2014-11-25,15.93
2014-11-26,16.709999
2014-11-28,16.67
2014-12-01,17.049999
2014-12-02,16.66
2014-12-03,15.76
2014-12-04,15.96
2014-12-05,16.24
2014-12-08,15.91
2014-12-09,16.309998999999998
2014-12-10,15.62
2014-12-11,15.6
2014-12-12,15.31
2014-12-15,14.5
2014-12-16,14.47
2014-12-17,15.21
2014-12-18,15.62
2014-12-19,15.69
2014-12-22,15.35
2014-12-23,14.79
2014-12-24,15.02
2014-12-26,15.23
2014-12-29,15.58
2014-12-30,15.36
2014-12-31,15.5
2015-01-02,15.17
2015-01-05,14.97
2015-01-06,14.67
2015-01-07,15.19
2015-01-08,15.7
2015-01-09,15.39
2015-01-12,15.68
2015-01-13,15.38
2015-01-14,15.61
2015-01-15,14.59
2015-01-16,15.25
2015-01-20,14.85
2015-01-21,14.5
2015-01-22,14.59
2015-01-23,14.62
2015-01-26,14.75
2015-01-27,14.97
2015-01-28,14.52
2015-01-29,15.06
2015-01-30,14.64
2015-02-02,14.59
2015-02-03,14.55
2015-02-04,14.13
2015-02-05,14.47
2015-02-06,13.95
2015-02-09,13.85
2015-02-10,13.77
2015-02-11,13.69
2015-02-12,13.68
2015-02-13,13.54
2015-02-17,13.65
2015-02-18,13.6
2015-02-19,13.65
2015-02-20,13.61
2015-02-23,13.59
2015-02-24,13.48
2015-02-25,13.22
2015-02-26,12.98
2015-02-27,13.07
2015-03-02,13.03
2015-03-03,12.94
2015-03-04,13.39
2015-03-05,13.3
2015-03-06,13.02
2015-03-09,12.8
2015-03-10,12.66
2015-03-11,13.03
2015-03-12,13.49
2015-03-13,13.89
2015-03-16,14.07
2015-03-17,14.13
2015-03-18,12.51
2015-03-19,11.89
2015-03-20,12.02
2015-03-23,11.62
2015-03-24,11.52
2015-03-25,11.02
2015-03-26,10.91
2015-03-27,11.09
2015-03-30,11.31
2015-03-31,11.0
2015-04-01,10.82
2015-04-02,11.0
2015-04-06,10.72
2015-04-07,10.73
2015-04-08,11.15
2015-04-09,11.18
2015-04-10,11.22
2015-04-13,11.37
2015-04-14,11.77
2015-04-15,12.1
2015-04-16,12.13
2015-04-17,11.95
2015-04-20,10.96
2015-04-21,10.74
2015-04-22,10.9
2015-04-23,11.06
2015-04-24,10.77
2015-04-27,10.56
2015-04-28,10.33
2015-04-29,10.13
2015-04-30,9.52
2015-05-01,11.48
2015-05-04,11.34
2015-05-05,11.17
2015-05-06,11.41
2015-05-07,11.32
2015-05-08,11.36
2015-05-11,11.47
2015-05-12,11.29
2015-05-13,10.93
2015-05-14,10.93
2015-05-15,11.13
2015-05-18,11.32
2015-05-19,11.53
2015-05-20,11.58
2015-05-21,11.58
2015-05-22,11.87
2015-05-26,11.53
2015-05-27,11.55
2015-05-28,11.52
2015-05-29,11.5
2015-06-01,11.48
2015-06-02,11.78
2015-06-03,11.74
2015-06-04,11.44
2015-06-05,11.69
2015-06-08,11.77
2015-06-09,11.4
2015-06-10,11.66
2015-06-11,11.49
2015-06-12,11.41
2015-06-15,11.19
2015-06-16,11.51
2015-06-17,11.51
2015-06-18,11.8
2015-06-19,11.83
2015-06-22,12.47
2015-06-23,12.57
2015-06-24,13.45
2015-06-25,13.84
2015-06-26,12.97
2015-06-29,12.36
2015-06-30,12.51
2015-07-01,12.12
2015-07-02,11.89
2015-07-06,11.79
2015-07-07,11.68
2015-07-08,11.1
2015-07-09,11.18
2015-07-10,11.4
2015-07-13,11.82
2015-07-14,12.11
2015-07-15,12.28
2015-07-16,12.62
2015-07-17,12.48
2015-07-20,12.45
2015-07-21,12.6
2015-07-22,12.79
2015-07-23,12.72
2015-07-24,12.78
2015-07-27,12.42
2015-07-28,12.88
2015-07-29,12.17
2015-07-30,12.33
2015-07-31,12.61
2015-08-03,12.58
2015-08-04,12.43
2015-08-05,12.3
2015-08-06,11.73
2015-08-07,11.34
2015-08-10,11.46
2015-08-11,10.73
2015-08-12,10.66
2015-08-13,11.0
2015-08-14,11.21
2015-08-17,11.44
2015-08-18,11.09
2015-08-19,10.82
2015-08-20,10.31
2015-08-21,10.27
2015-08-24,9.5
2015-08-25,9.83
2015-08-26,10.08
2015-08-27,10.83
2015-08-28,10.87
2015-08-31,11.05
2015-09-01,10.75
2015-09-02,11.4
2015-09-03,11.11
2015-09-04,11.26
2015-09-08,11.82
2015-09-09,11.34
2015-09-10,11.45
2015-09-11,12.24
2015-09-14,12.52
2015-09-15,12.8
2015-09-16,13.21
2015-09-17,13.76
2015-09-18,13.92
2015-09-21,13.74
2015-09-22,13.04
2015-09-23,12.89
2015-09-24,13.05
2015-09-25,11.95
2015-09-28,11.23
2015-09-29,10.55
2015-09-30,10.96
2015-10-01,10.71
2015-10-02,11.17
2015-10-05,11.41
2015-10-06,10.3
2015-10-07,11.15
2015-10-08,10.78
2015-10-09,11.34
2015-10-12,11.09
2015-10-13,10.22
2015-10-14,9.98
2015-10-15,10.86
2015-10-16,10.88
2015-10-19,11.29
2015-10-20,11.16
2015-10-21,11.11
2015-10-22,11.11
2015-10-23,11.37
2015-10-26,11.34
2015-10-27,11.43
2015-10-28,12.29
2015-10-29,11.91
2015-10-30,11.87
2015-11-02,12.26
2015-11-03,12.49
2015-11-04,12.35
2015-11-05,12.3
2015-11-06,12.88
2015-11-09,12.78
2015-11-10,13.85
2015-11-11,12.9
2015-11-12,12.42
2015-11-13,13.43
2015-11-16,13.72
2015-11-17,14.37
2015-11-18,15.0
2015-11-19,14.95
2015-11-20,15.49
2015-11-23,14.92
2015-11-24,15.06
2015-11-25,15.64
2015-11-27,15.21
2015-11-30,15.66
2015-12-01,15.81
2015-12-02,15.71
2015-12-03,15.21
2015-12-04,15.88
2015-12-07,15.39
2015-12-08,15.32
2015-12-09,15.67
2015-12-10,15.83
2015-12-11,15.45
2015-12-14,15.18
2015-12-15,15.55
2015-12-16,16.129998999999998
2015-12-17,15.91
2015-12-18,15.87
2015-12-21,16.51
2015-12-22,17.02
2015-12-23,16.83
2015-12-24,17.07
2015-12-28,17.16
2015-12-29,17.41
2015-12-30,17.16
2015-12-31,16.85
2016-01-04,16.200001
2016-01-05,16.040001
2016-01-06,15.63
2016-01-07,14.99
2016-01-08,14.72
2016-01-11,13.85
2016-01-12,14.27
2016-01-13,13.19
2016-01-14,13.76
2016-01-15,14.01
2016-01-19,14.03
2016-01-20,14.57
2016-01-21,14.28
2016-01-22,14.76
2016-01-25,14.94
2016-01-26,15.25
2016-01-27,14.43
2016-01-28,13.71
2016-01-29,13.64
2016-02-01,13.33
2016-02-02,12.16
2016-02-03,12.21
2016-02-04,11.69
2016-02-05,11.94
2016-02-08,11.17
2016-02-09,11.34
2016-02-10,11.17
2016-02-11,11.32
2016-02-12,11.54
2016-02-16,11.54
2016-02-17,11.94
2016-02-18,11.34
2016-02-19,11.42
2016-02-22,11.5
2016-02-23,11.0
2016-02-24,11.36
2016-02-25,11.3
2016-02-26,11.27
2016-02-29,11.17
2016-03-01,11.47
2016-03-02,11.15
2016-03-03,11.44
2016-03-04,11.35
2016-03-07,12.06
2016-03-08,11.9
2016-03-09,11.65
2016-03-10,12.03
2016-03-11,12.87
2016-03-14,13.05
2016-03-15,12.77
2016-03-16,12.3
2016-03-17,12.32
2016-03-18,12.59
2016-03-21,12.64
2016-03-22,12.97
2016-03-23,12.6
2016-03-24,12.71
2016-03-28,12.62
2016-03-29,13.35
2016-03-30,13.57
2016-03-31,13.75
2016-04-01,14.44
2016-04-04,14.26
2016-04-05,14.37
2016-04-06,15.32
2016-04-07,15.15
2016-04-08,15.48
2016-04-11,15.29
2016-04-12,14.85
2016-04-13,15.27
2016-04-14,15.19
2016-04-15,15.14
2016-04-18,15.75
2016-04-19,15.56
2016-04-20,15.37
2016-04-21,15.77
2016-04-22,16.219998999999998
2016-04-25,16.200001
2016-04-26,16.139999
2016-04-27,16.24
2016-04-28,16.139999
2016-04-29,15.68
2016-05-02,15.98
2016-05-03,15.59
2016-05-04,14.02
2016-05-05,13.65
2016-05-06,13.38
2016-05-09,13.58
2016-05-10,13.71
2016-05-11,13.29
2016-05-12,13.09
2016-05-13,13.32
2016-05-16,13.91
2016-05-17,13.35
2016-05-18,13.65
2016-05-19,13.39
2016-05-20,13.84
2016-05-23,14.07
2016-05-24,14.54
2016-05-25,14.8
2016-05-26,14.9
2016-05-27,15.17
2016-05-31,15.44
2016-06-01,15.53
2016-06-02,15.96
2016-06-03,15.84
2016-06-06,16.25
2016-06-07,16.01
2016-06-08,16.01
2016-06-09,16.280001000000002
2016-06-10,15.8
2016-06-13,14.98
2016-06-14,15.05
2016-06-15,15.05
2016-06-16,15.02
2016-06-17,14.85
2016-06-20,15.21
2016-06-21,14.98
2016-06-22,15.09
2016-06-23,15.54
2016-06-24,14.38
2016-06-27,13.39
2016-06-28,13.76
2016-06-29,13.97
2016-06-30,14.23
2016-07-01,14.4
2016-07-05,14.09
2016-07-06,14.21
2016-07-07,14.3
2016-07-08,14.92
2016-07-11,15.07
2016-07-12,15.69
2016-07-13,15.77
2016-07-14,15.62
2016-07-15,15.45
2016-07-18,15.4
2016-07-19,14.95
2016-07-20,15.29
2016-07-21,15.39
2016-07-22,15.2
2016-07-25,15.31
2016-07-26,15.15
2016-07-27,15.17
2016-07-28,16.1
2016-07-29,17.290001
2016-08-01,17.76
2016-08-02,17.18
2016-08-03,17.530001000000002
2016-08-04,17.459999
2016-08-05,17.58
2016-08-08,17.26
2016-08-09,17.379998999999998
2016-08-10,17.040001
2016-08-11,17.209999
2016-08-12,17.16
2016-08-15,17.639999
2016-08-16,17.52
2016-08-17,17.66
2016-08-18,17.719998999999998
2016-08-19,17.26
2016-08-22,17.83
2016-08-23,18.16
2016-08-24,17.58
2016-08-25,17.34
2016-08-26,17.43
2016-08-29,17.32
2016-08-30,17.51
2016-08-31,17.85
2016-09-01,18.110001
2016-09-02,18.450001
2016-09-06,18.93
2016-09-07,19.68
2016-09-08,19.610001
2016-09-09,18.66
2016-09-12,19.32
2016-09-13,18.68
2016-09-14,19.110001
2016-09-15,19.25
2016-09-16,19.08
2016-09-19,18.99
2016-09-20,18.969998999999998
2016-09-21,19.15
2016-09-22,19.52
2016-09-23,18.75
2016-09-26,18.030001000000002
2016-09-27,17.35
2016-09-28,17.67
2016-09-29,16.950001
2016-09-30,17.18
2016-10-03,17.48
2016-10-04,16.940001000000002
2016-10-05,17.059998999999998
2016-10-06,17.0
2016-10-07,16.809998999999998
2016-10-10,17.209999
2016-10-11,16.639999
2016-10-12,16.219998999999998
2016-10-13,16.08
2016-10-14,15.89
2016-10-17,15.67
2016-10-18,14.08
2016-10-19,13.35
2016-10-20,13.75
2016-10-21,13.34
2016-10-24,13.1
2016-10-25,12.78
2016-10-26,12.61
2016-10-27,12.25
2016-10-28,12.01
2016-10-31,12.4
2016-11-01,12.49
2016-11-02,12.44
2016-11-03,11.85
2016-11-04,12.3
2016-11-07,12.8
2016-11-08,13.07
2016-11-09,13.6
2016-11-10,13.68
2016-11-11,14.41
2016-11-14,14.41
2016-11-15,13.93
2016-11-16,13.91
2016-11-17,13.97
2016-11-18,13.94
2016-11-21,13.5
2016-11-22,13.11
2016-11-23,13.27
2016-11-25,13.48
2016-11-28,12.75
2016-11-29,12.58
2016-11-30,12.29
2016-12-01,12.1
2016-12-02,12.37
2016-12-05,12.59
2016-12-06,12.79
2016-12-07,12.33
2016-12-08,12.95
2016-12-09,13.28
2016-12-12,12.55
2016-12-13,12.24
2016-12-14,12.18
2016-12-15,12.59
2016-12-16,12.9
2016-12-19,12.98
2016-12-20,12.79
2016-12-21,12.34
2016-12-22,12.32
2016-12-23,12.88
2016-12-27,12.66
2016-12-28,12.18
2016-12-29,12.2
2016-12-30,12.27
2017-01-03,12.69
2017-01-04,13.16
2017-01-05,13.2
2017-01-06,13.75
2017-01-09,13.64
2017-01-10,13.51
2017-01-11,13.1
2017-01-12,12.82
2017-01-13,12.93
2017-01-17,12.31
2017-01-18,12.51
2017-01-19,12.25
2017-01-20,12.02
2017-01-23,12.14
2017-01-24,12.13
2017-01-25,12.41
2017-01-26,12.25
2017-01-27,12.37
2017-01-30,11.75
2017-01-31,12.11
2017-02-01,12.63
2017-02-02,12.39
2017-02-03,12.89
2017-02-06,13.45
2017-02-07,13.17
2017-02-08,13.14
2017-02-09,13.69
2017-02-10,13.29
2017-02-13,13.25
2017-02-14,13.38
2017-02-15,13.7
2017-02-16,12.98
2017-02-17,13.1
2017-02-21,13.41
2017-02-22,13.21
2017-02-23,13.2
2017-02-24,13.45
2017-02-27,13.7
2017-02-28,13.08
2017-03-01,13.01
2017-03-02,14.79
2017-03-03,14.64
2017-03-06,14.38
2017-03-07,14.26
2017-03-08,15.24
2017-03-09,15.32
2017-03-10,15.34
2017-03-13,15.69
2017-03-14,15.39
2017-03-15,15.68
2017-03-16,15.71
2017-03-17,15.5
2017-03-20,22.110001
2017-03-21,21.83
2017-03-22,22.889999
2017-03-23,22.530001000000002
2017-03-24,22.42
2017-03-27,23.379998999999998
2017-03-28,23.93
2017-03-29,24.200001
2017-03-30,23.25
2017-03-31,23.469998999999998
2017-04-03,22.57
2017-04-04,22.360001
2017-04-05,21.08
2017-04-06,21.040001
2017-04-07,20.110001
2017-04-10,18.5
2017-04-11,18.52
2017-04-12,18.219998999999998
2017-04-13,18.73
2017-04-17,18.860001
2017-04-18,18.59
2017-04-19,18.610001
2017-04-20,19.129998999999998
2017-04-21,18.370001000000002
2017-04-24,18.860001
2017-04-25,19.389999
2017-04-26,18.790001
2017-04-27,18.93
2017-04-28,18.969998999999998
2017-05-01,18.77
2017-05-02,18.559998999999998
2017-05-03,18.389999
2017-05-04,18.58
2017-05-05,18.639999
2017-05-08,17.93
2017-05-09,17.540001
2017-05-10,18.969998999999998
2017-05-11,19.41
2017-05-12,19.709999
2017-05-15,19.809998999999998
2017-05-16,19.540001
2017-05-17,18.9
2017-05-18,19.540001
2017-05-19,18.950001
2017-05-22,19.280001000000002
2017-05-23,19.75
2017-05-24,21.1
2017-05-25,21.5
2017-05-26,20.790001
2017-05-30,19.02
2017-05-31,19.879998999999998
2017-06-01,20.0
2017-06-02,20.51
2017-06-05,19.65
2017-06-06,19.68
2017-06-07,18.85
2017-06-08,18.66
2017-06-09,19.02
2017-06-12,18.030001000000002
2017-06-13,18.27
2017-06-14,18.440001000000002
2017-06-15,18.09
2017-06-16,18.200001
2017-06-19,18.389999
2017-06-20,18.16
2017-06-21,19.16
2017-06-22,19.5
2017-06-23,19.99
2017-06-26,19.74
2017-06-27,18.82
2017-06-28,19.51
2017-06-29,19.34
2017-06-30,19.549999
2017-07-03,19.76
2017-07-05,20.049999
2017-07-06,19.5
2017-07-07,19.790001
2017-07-10,19.51
2017-07-11,20.959999
2017-07-12,20.85
2017-07-13,20.809998999999998
2017-07-14,20.67
2017-07-17,20.66
2017-07-18,21.6
2017-07-19,21.66
2017-07-20,22.17
2017-07-21,22.24
2017-07-24,22.950001
2017-07-25,23.23
2017-07-26,23.120001000000002
2017-07-27,22.610001
2017-07-28,22.91
2017-07-31,21.83
2017-08-01,20.65
2017-08-02,20.5
2017-08-03,20.040001
2017-08-04,20.030001000000002
2017-08-07,20.25
2017-08-08,19.639999
2017-08-09,18.68
2017-08-10,17.950001
2017-08-11,18.26
2017-08-14,19.280001000000002
2017-08-15,19.49
2017-08-16,19.52
2017-08-17,18.42
2017-08-18,18.040001
2017-08-21,17.790001
2017-08-22,18.610001
2017-08-23,18.33
2017-08-24,18.67
2017-08-25,18.68
2017-08-28,19.110001
2017-08-29,19.190001000000002
2017-08-30,19.51
2017-08-31,21.030001000000002
2017-09-01,21.6
2017-09-05,21.73
2017-09-06,21.67
2017-09-07,22.469998999999998
2017-09-08,22.27
2017-09-11,21.83
2017-09-12,21.889999
2017-09-13,21.76
2017-09-14,22.0
2017-09-15,22.049999
2017-09-18,22.6
2017-09-19,21.75
2017-09-20,21.389999
2017-09-21,21.870001000000002
2017-09-22,22.43
2017-09-25,22.92
2017-09-26,22.26
2017-09-27,23.1
2017-09-28,23.68
2017-09-29,24.0
2017-10-02,24.77
2017-10-03,24.5
2017-10-04,24.91
2017-10-05,24.690001000000002
2017-10-06,24.809998999999998
2017-10-09,23.889999
2017-10-10,23.27
2017-10-11,23.08
2017-10-12,23.02
2017-10-13,23.200001
2017-10-16,23.67
2017-10-17,23.99
2017-10-18,24.309998999999998
2017-10-19,23.67
2017-10-20,24.16
2017-10-23,24.549999
2017-10-24,24.139999
2017-10-25,24.17
2017-10-26,23.66
2017-10-27,23.610001
2017-10-30,23.51
2017-10-31,24.09
2017-11-01,23.370001000000002
2017-11-02,23.530001000000002
2017-11-03,23.75
2017-11-06,24.280001000000002
2017-11-07,26.84
2017-11-08,30.299999
2017-11-09,31.74
2017-11-10,32.5
2017-11-13,37.099998
2017-11-14,39.560001
2017-11-15,43.07
2017-11-16,44.93
2017-11-17,44.990002000000004
2017-11-20,46.400002
2017-11-21,49.98
2017-11-22,49.75
2017-11-24,52.59
2017-11-27,51.970001
2017-11-28,52.119999
2017-11-29,54.139998999999996
2017-11-30,53.990002000000004
2017-12-01,53.34
2017-12-04,50.73
2017-12-05,51.919998
2017-12-06,49.689999
2017-12-07,54.830002
2017-12-08,53.970001
2017-12-11,55.209998999999996
2017-12-12,54.869999
2017-12-13,56.630001
2017-12-14,55.049999
2017-12-15,56.900002
2017-12-18,56.900002
2017-12-19,57.049999
2017-12-20,57.880001
2017-12-21,57.419998
2017-12-22,57.990002000000004
2017-12-26,60.0
2017-12-27,59.040001000000004
2017-12-28,60.5
2017-12-29,59.720001
2018-01-02,57.650002
2018-01-03,57.860001000000004
2018-01-04,58.34
2018-01-05,57.759997999999996
2018-01-08,57.400002
2018-01-09,68.029999
2018-01-10,68.900002
2018-01-11,69.879997
2018-01-12,72.0
2018-01-16,69.739998
2018-01-17,69.400002
2018-01-18,70.160004
2018-01-19,71.589996
2018-01-22,76.779999
2018-01-23,77.790001
2018-01-24,76.529999
2018-01-25,78.93
2018-01-26,79.029999
2018-01-29,82.389999
2018-01-30,82.449997
2018-01-31,83.610001
2018-02-01,88.739998
2018-02-02,88.0
2018-02-05,82.440002
2018-02-06,78.730003
2018-02-07,76.57
2018-02-08,74.650002
2018-02-09,74.639999
2018-02-12,78.699997
2018-02-13,75.660004
2018-02-14,84.0
2018-02-15,82.139999
2018-02-16,83.43
2018-02-20,83.449997
2018-02-21,86.449997
2018-02-22,88.209999
2018-02-23,89.599998
2018-02-26,90.559998
2018-02-27,90.050003
2018-02-28,86.559998
2018-03-01,84.550003
2018-03-02,102.870003
2018-03-05,102.08000200000001
2018-03-06,98.089996
2018-03-07,101.300003
2018-03-08,108.440002
2018-03-09,108.339996
2018-03-12,103.07
2018-03-13,103.160004
2018-03-14,104.510002
2018-03-15,102.010002
2018-03-16,103.0
2018-03-19,105.010002
2018-03-20,107.199997
2018-03-21,106.910004
2018-03-22,104.010002
2018-03-23,103.0
2018-03-26,107.029999
2018-03-27,104.510002
2018-03-28,105.010002
2018-03-29,106.260002
2018-04-02,98.769997
2018-04-03,99.360001
2018-04-04,101.849998
2018-04-05,101.440002
2018-04-06,93.870003
2018-04-09,104.449997
2018-04-10,102.739998
2018-04-11,102.769997
2018-04-12,103.739998
2018-04-13,100.5
2018-04-16,93.470001
2018-04-17,93.709999
2018-04-18,92.540001
2018-04-19,90.150002
2018-04-20,86.209999
2018-04-23,85.449997
2018-04-24,84.510002
2018-04-25,82.589996
2018-04-26,84.190002
2018-04-27,83.660004
2018-04-30,83.660004
2018-05-01,84.120003
2018-05-02,85.309998
2018-05-03,82.75
2018-05-04,77.199997
2018-05-07,78.760002
2018-05-08,78.099998
2018-05-09,77.83000200000001
2018-05-10,77.290001
2018-05-11,79.440002
2018-05-14,80.93
2018-05-15,83.400002
2018-05-16,85.800003
2018-05-17,79.230003
2018-05-18,85.300003
2018-05-21,83.470001
2018-05-22,81.949997
2018-05-23,82.800003
2018-05-24,80.58000200000001
2018-05-25,79.959999
2018-05-29,77.83000200000001
2018-05-30,80.599998
2018-05-31,80.269997
2018-06-01,90.349998
2018-06-04,52.57
2018-06-05,55.959998999999996
2018-06-06,59.98
2018-06-07,52.970001
2018-06-08,54.139998999999996
2018-06-11,53.02
2018-06-12,53.560001
2018-06-13,53.470001
2018-06-14,56.41
2018-06-15,57.860001000000004
2018-06-18,58.41
2018-06-19,57.360001000000004
2018-06-20,58.169998
2018-06-21,55.860001000000004
2018-06-22,52.849998
2018-06-25,51.27
2018-06-26,49.810001
2018-06-27,46.25
2018-06-28,48.200001
2018-06-29,48.830002
2018-07-02,48.830002
2018-07-03,48.009997999999996
2018-07-05,47.540001000000004
2018-07-06,47.639998999999996
2018-07-09,47.549999
2018-07-10,47.119999
2018-07-11,46.759997999999996
2018-07-12,47.669998
2018-07-13,47.790001000000004
2018-07-16,47.790001000000004
2018-07-17,48.360001000000004
2018-07-18,47.880001
2018-07-19,49.080002
2018-07-20,48.73
2018-07-23,49.369999
2018-07-24,46.459998999999996
2018-07-25,49.830002
2018-07-26,50.150002
2018-07-27,50.529999
2018-07-30,51.029999
2018-07-31,52.599998
2018-08-01,52.709998999999996
2018-08-02,54.299999
2018-08-03,53.939999
2018-08-06,55.389998999999996
2018-08-07,54.619999
2018-08-08,55.959998999999996
2018-08-09,59.369999
2018-08-10,59.75
2018-08-13,59.310001
2018-08-14,60.389998999999996
2018-08-15,58.619999
2018-08-16,59.950001
2018-08-17,60.029999
2018-08-20,60.599998
2018-08-21,61.959998999999996
2018-08-22,63.09
2018-08-23,63.509997999999996
2018-08-24,63.889998999999996
2018-08-27,65.220001
2018-08-28,66.110001
2018-08-29,66.75
2018-08-30,66.0
2018-08-31,66.489998
2018-09-04,68.489998
2018-09-05,67.559998
2018-09-06,66.0
2018-09-07,65.0
2018-09-10,66.58000200000001
2018-09-11,64.410004
2018-09-12,62.830002
2018-09-13,61.900002
2018-09-14,59.25
2018-09-17,58.310001
2018-09-18,58.330002
2018-09-19,56.689999
2018-09-20,58.439999
2018-09-21,59.0
2018-09-24,60.869999
2018-09-25,61.139998999999996
2018-09-26,59.52
2018-09-27,60.91
2018-09-28,60.959998999999996
2018-10-01,56.650002
2018-10-02,55.330002
2018-10-03,53.779999
2018-10-04,52.110001000000004
2018-10-05,52.41
2018-10-08,51.759997999999996
2018-10-09,51.959998999999996
2018-10-10,48.630001
2018-10-11,47.900002
2018-10-12,48.91
2018-10-15,49.080002
2018-10-16,50.470001
2018-10-17,50.59
2018-10-18,49.560001
2018-10-19,48.189999
2018-10-22,39.889998999999996
2018-10-23,39.5
2018-10-24,36.610001000000004
2018-10-25,36.77
2018-10-26,36.799999
2018-10-29,36.57
2018-10-30,37.509997999999996
2018-10-31,38.68
2018-11-01,40.689999
2018-11-02,39.049999
2018-11-05,40.0
2018-11-06,36.080002
2018-11-07,37.950001
2018-11-08,35.310001
2018-11-09,34.02
2018-11-12,36.990002000000004
