Date,KBR
2016-01-15,14.65
2016-01-19,14.29
2016-01-20,14.3
2016-01-21,13.99
2016-01-22,13.84
2016-01-25,13.05
2016-01-26,14.11
2016-01-27,13.59
2016-01-28,13.72
2016-01-29,14.26
2016-02-01,13.79
2016-02-02,13.52
2016-02-03,13.06
2016-02-04,13.15
2016-02-05,12.91
2016-02-08,12.26
2016-02-09,12.29
2016-02-10,12.33
2016-02-11,11.76
2016-02-12,11.99
2016-02-16,12.15
2016-02-17,12.54
2016-02-18,12.23
2016-02-19,12.19
2016-02-22,12.47
2016-02-23,12.43
2016-02-24,12.64
2016-02-25,12.9
2016-02-26,14.16
2016-02-29,13.83
2016-03-01,13.91
2016-03-02,14.03
2016-03-03,14.34
2016-03-04,14.82
2016-03-07,15.35
2016-03-08,14.51
2016-03-09,14.66
2016-03-10,14.66
2016-03-11,15.05
2016-03-14,15.16
2016-03-15,14.59
2016-03-16,15.06
2016-03-17,15.19
2016-03-18,15.12
2016-03-21,15.18
2016-03-22,15.31
2016-03-23,14.96
2016-03-24,15.01
2016-03-28,15.07
2016-03-29,15.35
2016-03-30,15.42
2016-03-31,15.48
2016-04-01,15.18
2016-04-04,14.82
2016-04-05,14.57
2016-04-06,14.44
2016-04-07,14.1
2016-04-08,14.09
2016-04-11,14.29
2016-04-12,14.56
2016-04-13,14.98
2016-04-14,14.69
2016-04-15,14.5
2016-04-18,14.6
2016-04-19,14.92
2016-04-20,14.85
2016-04-21,14.97
2016-04-22,15.06
2016-04-25,14.67
2016-04-26,14.81
2016-04-27,15.07
2016-04-28,15.07
2016-04-29,15.56
2016-05-02,15.02
2016-05-03,14.58
2016-05-04,14.46
2016-05-05,14.61
2016-05-06,14.81
2016-05-09,14.32
2016-05-10,14.53
2016-05-11,14.45
2016-05-12,14.53
2016-05-13,14.04
2016-05-16,14.39
2016-05-17,14.38
2016-05-18,14.06
2016-05-19,13.93
2016-05-20,14.27
2016-05-23,14.21
2016-05-24,14.34
2016-05-25,14.87
2016-05-26,14.83
2016-05-27,14.59
2016-05-31,14.55
2016-06-01,14.51
2016-06-02,15.01
2016-06-03,14.95
2016-06-06,14.96
2016-06-07,15.27
2016-06-08,15.47
2016-06-09,15.27
2016-06-10,14.73
2016-06-13,14.27
2016-06-14,13.97
2016-06-15,13.78
2016-06-16,13.78
2016-06-17,13.62
2016-06-20,13.9
2016-06-21,13.96
2016-06-22,13.91
2016-06-23,14.35
2016-06-24,13.12
2016-06-27,12.19
2016-06-28,12.5
2016-06-29,13.01
2016-06-30,13.24
2016-07-01,13.28
2016-07-05,12.93
2016-07-06,13.1
2016-07-07,13.17
2016-07-08,13.62
2016-07-11,13.95
2016-07-12,14.57
2016-07-13,14.66
2016-07-14,14.74
2016-07-15,14.57
2016-07-18,14.55
2016-07-19,14.48
2016-07-20,14.85
2016-07-21,14.81
2016-07-22,14.59
2016-07-25,14.57
2016-07-26,14.7
2016-07-27,14.73
2016-07-28,14.62
2016-07-29,14.02
2016-08-01,14.08
2016-08-02,15.41
2016-08-03,15.03
2016-08-04,14.81
2016-08-05,15.35
2016-08-08,15.52
2016-08-09,15.64
2016-08-10,15.54
2016-08-11,15.73
2016-08-12,15.64
2016-08-15,15.76
2016-08-16,15.71
2016-08-17,15.47
2016-08-18,15.57
2016-08-19,15.38
2016-08-22,15.17
2016-08-23,15.42
2016-08-24,15.14
2016-08-25,15.11
2016-08-26,15.0
2016-08-29,14.99
2016-08-30,14.83
2016-08-31,14.68
2016-09-01,14.46
2016-09-02,14.62
2016-09-06,14.67
2016-09-07,14.78
2016-09-08,15.13
2016-09-09,14.62
2016-09-12,14.59
2016-09-13,14.62
2016-09-14,14.05
2016-09-15,14.28
2016-09-16,14.21
2016-09-19,14.45
2016-09-20,14.18
2016-09-21,14.43
2016-09-22,14.82
2016-09-23,14.4
2016-09-26,14.5
2016-09-27,14.38
2016-09-28,14.87
2016-09-29,14.91
2016-09-30,15.13
2016-10-03,13.63
2016-10-04,14.1
2016-10-05,15.87
2016-10-06,16.18
2016-10-07,16.139999
2016-10-10,16.26
2016-10-11,15.01
2016-10-12,14.85
2016-10-13,14.76
2016-10-14,14.49
2016-10-17,14.56
2016-10-18,14.82
2016-10-19,14.81
2016-10-20,14.67
2016-10-21,14.79
2016-10-24,14.83
2016-10-25,14.51
2016-10-26,14.68
2016-10-27,14.75
2016-10-28,15.0
2016-10-31,14.81
2016-11-01,14.57
2016-11-02,14.22
2016-11-03,13.91
2016-11-04,13.52
2016-11-07,13.38
2016-11-08,13.24
2016-11-09,14.72
2016-11-10,15.62
2016-11-11,15.94
2016-11-14,16.629998999999998
2016-11-15,16.43
2016-11-16,15.81
2016-11-17,16.32
2016-11-18,16.25
2016-11-21,16.780001000000002
2016-11-22,16.620001000000002
2016-11-23,17.129998999999998
2016-11-25,16.940001000000002
2016-11-28,16.950001
2016-11-29,16.48
2016-11-30,16.709999
2016-12-01,16.940001000000002
2016-12-02,16.76
2016-12-05,16.870001000000002
2016-12-06,17.120001000000002
2016-12-07,17.059998999999998
2016-12-08,17.370001000000002
2016-12-09,17.6
2016-12-12,17.549999
2016-12-13,17.4
2016-12-14,17.379998999999998
2016-12-15,17.459999
2016-12-16,17.360001
2016-12-19,17.290001
2016-12-20,17.379998999999998
2016-12-21,17.35
2016-12-22,17.23
2016-12-23,17.200001
2016-12-27,17.24
2016-12-28,17.15
2016-12-29,16.860001
2016-12-30,16.690001000000002
2017-01-03,17.280001000000002
2017-01-04,17.42
2017-01-05,17.200001
2017-01-06,17.1
2017-01-09,16.879998999999998
2017-01-10,17.110001
2017-01-11,16.99
2017-01-12,16.91
2017-01-13,16.84
2017-01-17,16.76
2017-01-18,16.66
2017-01-19,16.370001000000002
2017-01-20,16.43
2017-01-23,16.51
2017-01-24,17.110001
2017-01-25,17.67
2017-01-26,17.51
2017-01-27,17.440001000000002
2017-01-30,17.040001
2017-01-31,17.01
2017-02-01,17.02
2017-02-02,16.700001
2017-02-03,16.66
2017-02-06,16.549999
2017-02-07,16.57
2017-02-08,16.5
2017-02-09,16.76
2017-02-10,16.85
2017-02-13,17.059998999999998
2017-02-14,17.129998999999998
2017-02-15,17.33
2017-02-16,17.23
2017-02-17,16.5
2017-02-21,16.73
2017-02-22,16.34
2017-02-23,16.15
2017-02-24,15.6
2017-02-27,15.61
2017-02-28,15.05
2017-03-01,15.2
2017-03-02,15.01
2017-03-03,14.55
2017-03-06,14.46
2017-03-07,14.58
2017-03-08,14.45
2017-03-09,14.74
2017-03-10,14.76
2017-03-13,14.42
2017-03-14,14.15
2017-03-15,14.34
2017-03-16,14.39
2017-03-17,14.18
2017-03-20,14.02
2017-03-21,13.83
2017-03-22,13.84
2017-03-23,13.99
2017-03-24,13.75
2017-03-27,13.85
2017-03-28,14.1
2017-03-29,14.4
2017-03-30,14.82
2017-03-31,15.03
2017-04-03,14.48
2017-04-04,14.49
2017-04-05,14.52
2017-04-06,14.81
2017-04-07,14.8
2017-04-10,15.5
2017-04-11,15.24
2017-04-12,14.81
2017-04-13,14.62
2017-04-17,14.86
2017-04-18,14.93
2017-04-19,14.72
2017-04-20,14.85
2017-04-21,14.99
2017-04-24,15.31
2017-04-25,15.37
2017-04-26,15.5
2017-04-27,15.48
2017-04-28,14.05
2017-05-01,14.83
2017-05-02,15.23
2017-05-03,14.93
2017-05-04,14.77
2017-05-05,14.96
2017-05-08,14.96
2017-05-09,15.04
2017-05-10,15.33
2017-05-11,15.38
2017-05-12,14.88
2017-05-15,14.86
2017-05-16,14.85
2017-05-17,14.49
2017-05-18,14.47
2017-05-19,14.75
2017-05-22,14.77
2017-05-23,14.91
2017-05-24,15.01
2017-05-25,14.2
2017-05-26,14.03
2017-05-30,13.87
2017-05-31,13.63
2017-06-01,14.32
2017-06-02,14.35
2017-06-05,14.38
2017-06-06,14.38
2017-06-07,14.44
2017-06-08,14.53
2017-06-09,15.06
2017-06-12,14.88
2017-06-13,14.92
2017-06-14,14.74
2017-06-15,14.81
2017-06-16,14.91
2017-06-19,14.91
2017-06-20,14.77
2017-06-21,14.5
2017-06-22,14.86
2017-06-23,15.11
2017-06-26,15.38
2017-06-27,15.39
2017-06-28,15.39
2017-06-29,15.13
2017-06-30,15.22
2017-07-03,15.6
2017-07-05,15.38
2017-07-06,15.31
2017-07-07,15.28
2017-07-10,15.13
2017-07-11,15.16
2017-07-12,15.17
2017-07-13,15.24
2017-07-14,15.21
2017-07-17,15.4
2017-07-18,15.07
2017-07-19,15.63
2017-07-20,15.55
2017-07-21,15.4
2017-07-24,14.91
2017-07-25,15.23
2017-07-26,15.0
2017-07-27,14.85
2017-07-28,14.92
2017-07-31,14.92
2017-08-01,14.84
2017-08-02,16.07
2017-08-03,16.27
2017-08-04,16.700001
2017-08-07,17.1
2017-08-08,17.360001
2017-08-09,17.17
2017-08-10,16.07
2017-08-11,16.16
2017-08-14,16.030001000000002
2017-08-15,15.52
2017-08-16,15.28
2017-08-17,14.94
2017-08-18,14.92
2017-08-21,14.67
2017-08-22,14.85
2017-08-23,14.86
2017-08-24,14.83
2017-08-25,15.2
2017-08-28,15.36
2017-08-29,15.64
2017-08-30,16.0
2017-08-31,16.27
2017-09-01,16.43
2017-09-05,16.549999
2017-09-06,17.280001000000002
2017-09-07,18.040001
2017-09-08,17.41
2017-09-11,17.110001
2017-09-12,17.540001
2017-09-13,17.549999
2017-09-14,17.49
2017-09-15,17.799999
2017-09-18,17.91
2017-09-19,17.889999
2017-09-20,17.879998999999998
2017-09-21,17.84
2017-09-22,17.84
2017-09-25,18.01
2017-09-26,18.0
2017-09-27,18.01
2017-09-28,18.0
2017-09-29,17.879998999999998
2017-10-02,18.200001
2017-10-03,18.059998999999998
2017-10-04,17.889999
2017-10-05,17.879998999999998
2017-10-06,17.879998999999998
2017-10-09,17.52
2017-10-10,17.73
2017-10-11,17.700001
2017-10-12,17.780001000000002
2017-10-13,17.65
2017-10-16,18.290001
2017-10-17,18.49
2017-10-18,18.620001000000002
2017-10-19,18.860001
2017-10-20,19.059998999999998
2017-10-23,18.51
2017-10-24,18.860001
2017-10-25,18.51
2017-10-26,18.379998999999998
2017-10-27,18.469998999999998
2017-10-30,18.610001
2017-10-31,19.629998999999998
2017-11-01,19.389999
2017-11-02,19.690001000000002
2017-11-03,20.280001000000002
2017-11-06,21.09
2017-11-07,20.690001000000002
2017-11-08,20.879998999999998
2017-11-09,20.82
2017-11-10,20.860001
2017-11-13,19.389999
2017-11-14,17.620001000000002
2017-11-15,18.07
2017-11-16,18.35
2017-11-17,18.51
2017-11-20,18.620001000000002
2017-11-21,18.85
2017-11-22,18.540001
2017-11-24,18.26
2017-11-27,18.25
2017-11-28,18.969998999999998
2017-11-29,18.719998999999998
2017-11-30,18.75
2017-12-01,18.82
2017-12-04,18.889999
2017-12-05,18.67
2017-12-06,18.9
2017-12-07,18.719998999999998
2017-12-08,18.93
2017-12-11,19.200001
2017-12-12,18.84
2017-12-13,19.110001
2017-12-14,18.5
2017-12-15,18.780001000000002
2017-12-18,19.799999
2017-12-19,19.52
2017-12-20,19.540001
2017-12-21,19.43
2017-12-22,19.440001000000002
2017-12-26,19.5
2017-12-27,19.85
2017-12-28,20.02
2017-12-29,19.83
2018-01-02,19.93
2018-01-03,20.299999
2018-01-04,20.17
2018-01-05,20.110001
2018-01-08,20.129998999999998
2018-01-09,19.93
2018-01-10,19.790001
2018-01-11,20.200001
2018-01-12,20.59
2018-01-16,20.209999
2018-01-17,20.540001
2018-01-18,20.51
2018-01-19,21.139999
2018-01-22,21.59
2018-01-23,21.43
2018-01-24,21.24
2018-01-25,21.190001000000002
2018-01-26,21.129998999999998
2018-01-29,20.549999
2018-01-30,20.280001000000002
2018-01-31,20.34
2018-02-01,20.5
2018-02-02,19.57
2018-02-05,18.129998999999998
2018-02-06,18.68
2018-02-07,18.52
2018-02-08,17.200001
2018-02-09,17.690001000000002
2018-02-12,17.860001
2018-02-13,17.639999
2018-02-14,18.129998999999998
2018-02-15,18.110001
2018-02-16,17.959999
2018-02-20,17.709999
2018-02-21,17.67
2018-02-22,17.780001000000002
2018-02-23,15.01
2018-02-26,15.46
2018-02-27,15.62
2018-02-28,15.14
2018-03-01,15.28
2018-03-02,15.75
2018-03-05,15.83
2018-03-06,15.78
2018-03-07,15.77
2018-03-08,15.61
2018-03-09,16.299999
2018-03-12,16.610001
2018-03-13,16.77
2018-03-14,16.610001
2018-03-15,16.379998999999998
2018-03-16,16.540001
2018-03-19,17.01
2018-03-20,17.1
2018-03-21,17.35
2018-03-22,16.629998999999998
2018-03-23,15.94
2018-03-26,16.4
2018-03-27,16.049999
2018-03-28,15.63
2018-03-29,16.190001000000002
2018-04-02,16.1
2018-04-03,16.24
2018-04-04,16.389999
2018-04-05,16.389999
2018-04-06,15.84
2018-04-09,16.459999
2018-04-10,17.190001000000002
2018-04-11,17.26
2018-04-12,17.030001000000002
2018-04-13,17.049999
2018-04-16,17.17
2018-04-17,17.15
2018-04-18,17.1
2018-04-19,17.280001000000002
2018-04-20,16.620001000000002
2018-04-23,16.74
2018-04-24,16.27
2018-04-25,15.99
2018-04-26,16.6
2018-04-27,16.77
2018-04-30,16.690001000000002
2018-05-01,16.950001
2018-05-02,16.82
2018-05-03,16.450001
2018-05-04,16.459999
2018-05-07,16.389999
2018-05-08,16.85
2018-05-09,16.969998999999998
2018-05-10,16.940001000000002
2018-05-11,16.879998999999998
2018-05-14,16.860001
2018-05-15,16.9
2018-05-16,17.02
2018-05-17,17.440001000000002
2018-05-18,17.33
2018-05-21,17.83
2018-05-22,17.889999
2018-05-23,17.209999
2018-05-24,17.23
2018-05-25,17.49
2018-05-29,17.620001000000002
2018-05-30,18.76
2018-05-31,18.42
2018-06-01,18.440001000000002
2018-06-04,18.66
2018-06-05,18.73
2018-06-06,18.639999
2018-06-07,18.639999
2018-06-08,18.73
2018-06-11,18.65
2018-06-12,18.32
2018-06-13,18.290001
2018-06-14,18.280001000000002
2018-06-15,17.809998999999998
2018-06-18,18.030001000000002
2018-06-19,18.120001000000002
2018-06-20,18.32
2018-06-21,18.030001000000002
2018-06-22,18.26
2018-06-25,17.85
2018-06-26,18.18
2018-06-27,18.15
2018-06-28,17.860001
2018-06-29,17.92
2018-07-02,17.77
2018-07-03,17.85
2018-07-05,18.08
2018-07-06,18.27
2018-07-09,18.450001
2018-07-10,18.59
2018-07-11,18.77
2018-07-12,18.9
2018-07-13,19.23
2018-07-16,18.68
2018-07-17,18.690001000000002
2018-07-18,18.91
2018-07-19,18.959999
2018-07-20,18.65
2018-07-23,18.620001000000002
2018-07-24,18.530001000000002
2018-07-25,18.610001
2018-07-26,18.700001
2018-07-27,18.709999
2018-07-30,19.35
2018-07-31,19.98
2018-08-01,20.0
2018-08-02,19.92
2018-08-03,20.01
2018-08-06,20.049999
2018-08-07,19.940001000000002
2018-08-08,20.27
2018-08-09,20.299999
2018-08-10,20.200001
2018-08-13,20.09
2018-08-14,20.16
2018-08-15,19.959999
2018-08-16,20.139999
2018-08-17,20.709999
2018-08-20,20.799999
2018-08-21,21.059998999999998
2018-08-22,21.290001
2018-08-23,21.34
2018-08-24,21.290001
2018-08-27,21.290001
2018-08-28,21.200001
2018-08-29,21.360001
2018-08-30,21.16
2018-08-31,20.98
2018-09-04,20.620001000000002
2018-09-05,20.57
2018-09-06,20.17
2018-09-07,20.18
2018-09-10,20.209999
2018-09-11,20.040001
2018-09-12,19.92
2018-09-13,19.690001000000002
2018-09-14,19.700001
2018-09-17,19.809998999999998
2018-09-18,20.190001000000002
2018-09-19,19.99
2018-09-20,20.629998999999998
2018-09-21,21.26
2018-09-24,21.200001
2018-09-25,20.83
2018-09-26,20.610001
2018-09-27,20.74
2018-09-28,21.129998999999998
2018-10-01,21.4
2018-10-02,21.82
2018-10-03,21.65
2018-10-04,21.49
2018-10-05,21.17
2018-10-08,21.48
2018-10-09,21.66
2018-10-10,20.59
2018-10-11,19.77
2018-10-12,19.860001
2018-10-15,20.01
2018-10-16,20.85
2018-10-17,20.559998999999998
2018-10-18,20.16
2018-10-19,19.700001
2018-10-22,19.690001000000002
2018-10-23,19.040001
2018-10-24,18.389999
2018-10-25,18.700001
2018-10-26,18.790001
2018-10-29,18.33
2018-10-30,19.92
2018-10-31,19.780001000000002
2018-11-01,19.98
2018-11-02,19.870001000000002
2018-11-05,20.25
2018-11-06,20.620001000000002
2018-11-07,21.43
2018-11-08,21.91
2018-11-09,21.540001
2018-11-12,20.01
2018-11-13,19.469998999999998
2018-11-14,19.200001
2018-11-15,19.889999
2018-11-16,19.870001000000002
2018-11-19,19.219998999999998
2018-11-20,18.129998999999998
2018-11-21,18.52
2018-11-23,17.92
2018-11-26,18.59
2018-11-27,18.440001000000002
2018-11-28,18.940001000000002
2018-11-29,18.530001000000002
2018-11-30,18.57
2018-12-03,18.559998999999998
2018-12-04,17.48
2018-12-06,17.23
2018-12-07,16.73
2018-12-10,17.030001000000002
2018-12-11,16.629998999999998
2018-12-12,16.93
2018-12-13,16.620001000000002
2018-12-14,15.99
2018-12-17,15.84
2018-12-18,15.51
2018-12-19,15.05
2018-12-20,14.84
2018-12-21,14.0
2018-12-24,14.0
2018-12-26,15.0
2018-12-27,15.07
2018-12-28,14.95
2018-12-31,15.18
2019-01-02,15.71
2019-01-03,15.53
2019-01-04,16.549999
2019-01-07,16.9
2019-01-08,17.15
2019-01-09,17.629998999999998
2019-01-10,17.5
2019-01-11,17.23
2019-01-14,17.08
2019-01-15,16.84
2019-01-16,16.84
2019-01-17,16.940001000000002
2019-01-18,17.620001000000002
2019-01-22,17.129998999999998
2019-01-23,16.91
2019-01-24,17.139999
2019-01-25,17.23
2019-01-28,16.889999
2019-01-29,16.969998999999998
2019-01-30,17.309998999999998
2019-01-31,17.200001
2019-02-01,17.290001
2019-02-04,17.43
2019-02-05,17.290001
2019-02-06,17.799999
2019-02-07,17.23
2019-02-08,17.42
2019-02-11,17.52
2019-02-12,17.92
2019-02-13,17.99
2019-02-14,17.93
2019-02-15,18.139999
2019-02-19,18.389999
2019-02-20,18.73
2019-02-21,18.23
2019-02-22,18.379998999999998
2019-02-25,18.469998999999998
2019-02-26,19.51
2019-02-27,19.76
2019-02-28,19.76
2019-03-01,19.879998999999998
2019-03-04,19.690001000000002
2019-03-05,19.51
2019-03-06,19.32
2019-03-07,19.049999
2019-03-08,19.030001000000002
2019-03-11,19.02
2019-03-12,19.1
2019-03-13,19.209999
2019-03-14,18.91
2019-03-15,19.049999
2019-03-18,19.280001000000002
2019-03-19,19.219998999999998
2019-03-20,19.059998999999998
2019-03-21,19.15
2019-03-22,18.27
2019-03-25,18.309998999999998
2019-03-26,18.58
2019-03-27,18.549999
2019-03-28,18.870001000000002
2019-03-29,19.09
2019-04-01,19.870001000000002
2019-04-02,19.459999
2019-04-03,19.4
2019-04-04,19.549999
2019-04-05,19.9
2019-04-08,19.76
2019-04-09,19.57
2019-04-10,19.879998999999998
2019-04-11,19.98
2019-04-12,20.33
2019-04-15,20.74
2019-04-16,21.049999
2019-04-17,21.1
2019-04-18,21.51
2019-04-22,22.15
2019-04-23,22.709999
2019-04-24,22.16
2019-04-25,21.860001
2019-04-26,22.16
2019-04-29,22.16
2019-04-30,22.219998999999998
2019-05-01,22.450001
2019-05-02,22.4
2019-05-03,23.58
2019-05-06,23.540001
2019-05-07,22.6
2019-05-08,23.08
2019-05-09,22.860001
2019-05-10,22.889999
2019-05-13,22.07
2019-05-14,22.49
2019-05-15,22.610001
2019-05-16,22.700001
2019-05-17,22.26
2019-05-20,21.99
2019-05-21,22.26
2019-05-22,21.91
2019-05-23,21.450001
2019-05-24,21.790001
2019-05-28,21.870001000000002
2019-05-29,22.18
2019-05-30,22.4
2019-05-31,22.219998999999998
2019-06-03,22.379998999999998
2019-06-04,23.17
2019-06-05,23.129998999999998
2019-06-06,23.25
2019-06-07,23.360001
2019-06-10,23.370001000000002
2019-06-11,23.370001000000002
2019-06-12,23.73
2019-06-13,23.98
2019-06-14,23.75
2019-06-17,24.01
2019-06-18,24.35
2019-06-19,24.219998999999998
2019-06-20,24.559998999999998
2019-06-21,24.540001
2019-06-24,24.450001
2019-06-25,24.450001
2019-06-26,24.65
2019-06-27,24.6
2019-06-28,24.940001000000002
2019-07-01,25.08
2019-07-02,24.950001
2019-07-03,24.99
2019-07-05,24.959999
2019-07-08,24.959999
2019-07-09,25.059998999999998
2019-07-10,25.190001000000002
2019-07-11,25.049999
2019-07-12,25.32
2019-07-15,25.190001000000002
2019-07-16,25.27
2019-07-17,24.93
2019-07-18,25.27
2019-07-19,25.83
2019-07-22,26.110001
2019-07-23,26.41
2019-07-24,26.790001
2019-07-25,26.290001
2019-07-26,26.309998999999998
2019-07-29,26.299999
2019-07-30,26.41
2019-07-31,26.379998999999998
2019-08-01,25.1
2019-08-02,24.780001000000002
2019-08-05,23.85
2019-08-06,24.33
2019-08-07,24.85
2019-08-08,25.57
2019-08-09,25.35
2019-08-12,24.83
2019-08-13,25.719998999999998
2019-08-14,24.559998999999998
2019-08-15,24.280001000000002
2019-08-16,25.309998999999998
2019-08-19,25.370001000000002
2019-08-20,25.299999
2019-08-21,25.459999
2019-08-22,25.450001
2019-08-23,24.780001000000002
2019-08-26,25.190001000000002
2019-08-27,24.889999
2019-08-28,25.23
2019-08-29,25.59
2019-08-30,25.52
2019-09-03,25.450001
2019-09-04,25.59
2019-09-05,26.27
2019-09-06,26.15
2019-09-09,26.200001
2019-09-10,25.5
2019-09-11,25.77
2019-09-12,25.799999
2019-09-13,25.780001000000002
2019-09-16,26.17
2019-09-17,26.08
2019-09-18,25.860001
2019-09-19,25.4
2019-09-20,25.389999
2019-09-23,25.32
2019-09-24,25.030001000000002
2019-09-25,25.540001
2019-09-26,24.950001
2019-09-27,24.35
2019-09-30,24.540001
2019-10-01,24.030001000000002
2019-10-02,23.66
2019-10-03,23.690001000000002
2019-10-04,24.040001
2019-10-07,24.07
2019-10-08,23.690001000000002
2019-10-09,23.9
2019-10-10,24.07
2019-10-11,24.76
2019-10-14,24.73
2019-10-15,25.17
2019-10-16,24.790001
2019-10-17,25.07
2019-10-18,25.08
2019-10-21,25.459999
2019-10-22,24.92
2019-10-23,24.9
2019-10-24,24.889999
2019-10-25,25.290001
2019-10-28,26.030001000000002
2019-10-29,26.120001000000002
2019-10-30,29.280001000000002
2019-10-31,28.16
2019-11-01,29.26
2019-11-04,28.700001
2019-11-05,29.110001
2019-11-06,29.309998999999998
2019-11-07,29.190001000000002
2019-11-08,29.200001
2019-11-11,29.629998999999998
2019-11-12,30.190001000000002
2019-11-13,30.030001000000002
2019-11-14,29.9
2019-11-15,30.059998999999998
2019-11-18,29.85
2019-11-19,30.34
2019-11-20,30.26
2019-11-21,29.85
2019-11-22,29.620001000000002
2019-11-25,29.84
2019-11-26,30.15
2019-11-27,30.15
2019-11-29,29.77
2019-12-02,29.27
2019-12-03,29.549999
2019-12-04,29.77
2019-12-05,29.65
2019-12-06,29.92
2019-12-09,29.23
2019-12-10,28.969998999999998
2019-12-11,29.42
2019-12-12,30.15
2019-12-13,29.91
2019-12-16,30.629998999999998
2019-12-17,30.469998999999998
2019-12-18,30.1
2019-12-19,29.75
2019-12-20,30.65
2019-12-23,30.58
2019-12-24,30.5
2019-12-26,30.67
2019-12-27,30.59
2019-12-30,30.57
2019-12-31,30.5
2020-01-02,30.73
2020-01-03,30.5
2020-01-06,30.700001
2020-01-07,30.57
2020-01-08,30.690001000000002
2020-01-09,30.91
2020-01-10,30.370001000000002
2020-01-13,29.959999
2020-01-14,29.58
2020-01-15,29.58
2020-01-16,29.959999
2020-01-17,29.58
2020-01-21,28.889999
2020-01-22,28.549999
2020-01-23,28.27
2020-01-24,27.93
2020-01-27,27.51
2020-01-28,28.030001000000002
2020-01-29,27.58
2020-01-30,27.42
2020-01-31,27.200001
2020-02-03,28.139999
2020-02-04,28.690001000000002
2020-02-05,29.09
2020-02-06,29.700001
2020-02-07,29.18
2020-02-10,29.799999
2020-02-11,30.049999
2020-02-12,30.620001000000002
2020-02-13,30.98
2020-02-14,30.67
2020-02-18,30.18
2020-02-19,30.77
2020-02-20,31.290001
2020-02-21,31.1
2020-02-24,29.790001
2020-02-25,28.18
2020-02-26,27.459999
2020-02-27,25.879998999999998
2020-02-28,25.959999
2020-03-02,26.379998999999998
2020-03-03,25.790001
2020-03-04,26.540001
2020-03-05,24.309998999999998
2020-03-06,23.540001
2020-03-09,19.030001000000002
2020-03-10,22.24
2020-03-11,20.67
2020-03-12,16.620001000000002
2020-03-13,18.17
2020-03-16,14.01
2020-03-17,15.27
2020-03-18,13.08
2020-03-19,13.92
2020-03-20,14.31
2020-03-23,15.34
2020-03-24,18.15
2020-03-25,19.65
2020-03-26,21.26
2020-03-27,20.23
2020-03-30,20.799999
2020-03-31,20.68
2020-04-01,19.42
2020-04-02,19.860001
2020-04-03,19.049999
2020-04-06,20.889999
2020-04-07,20.08
2020-04-08,21.02
2020-04-09,22.219998999999998
2020-04-13,21.709999
2020-04-14,20.690001000000002
2020-04-15,19.27
2020-04-16,18.860001
2020-04-17,19.74
2020-04-20,19.049999
2020-04-21,18.35
2020-04-22,19.27
2020-04-23,19.48
2020-04-24,19.639999
2020-04-27,20.66
2020-04-28,21.370001000000002
2020-04-29,21.41
2020-04-30,20.26
2020-05-01,19.610001
2020-05-04,19.190001000000002
2020-05-05,19.16
2020-05-06,18.620001000000002
2020-05-07,19.610001
2020-05-08,20.43
