Date,LM
2012-02-21,26.91
2012-02-22,26.629998999999998
2012-02-23,27.0
2012-02-24,26.940001000000002
2012-02-27,26.959999
2012-02-28,27.040001
2012-02-29,27.389999
2012-03-01,28.18
2012-03-02,27.73
2012-03-05,27.35
2012-03-06,26.57
2012-03-07,26.690001000000002
2012-03-08,27.110001
2012-03-09,27.48
2012-03-12,27.709999
2012-03-13,28.969998999999998
2012-03-14,28.76
2012-03-15,29.309998999999998
2012-03-16,29.120001000000002
2012-03-19,28.940001000000002
2012-03-20,28.85
2012-03-21,28.77
2012-03-22,28.370001000000002
2012-03-23,28.629998999999998
2012-03-26,29.23
2012-03-27,29.07
2012-03-28,28.92
2012-03-29,27.51
2012-03-30,27.93
2012-04-02,28.15
2012-04-03,27.610001
2012-04-04,27.23
2012-04-05,26.85
2012-04-09,26.27
2012-04-10,25.41
2012-04-11,25.459999
2012-04-12,26.129998999999998
2012-04-13,25.459999
2012-04-16,25.440001000000002
2012-04-17,25.870001000000002
2012-04-18,25.6
2012-04-19,25.719998999999998
2012-04-20,25.76
2012-04-23,25.370001000000002
2012-04-24,25.530001000000002
2012-04-25,26.07
2012-04-26,26.110001
2012-04-27,26.23
2012-04-30,26.07
2012-05-01,25.32
2012-05-02,24.860001
2012-05-03,24.120001000000002
2012-05-04,23.68
2012-05-07,23.950001
2012-05-08,23.48
2012-05-09,23.389999
2012-05-10,23.4
2012-05-11,23.43
2012-05-14,22.719998999999998
2012-05-15,22.379998999999998
2012-05-16,24.049999
2012-05-17,24.43
2012-05-18,24.110001
2012-05-21,24.889999
2012-05-22,24.389999
2012-05-23,24.75
2012-05-24,25.17
2012-05-25,25.52
2012-05-29,26.139999
2012-05-30,25.6
2012-05-31,25.450001
2012-06-01,24.27
2012-06-04,24.139999
2012-06-05,24.639999
2012-06-06,25.43
2012-06-07,25.6
2012-06-08,25.6
2012-06-11,24.780001000000002
2012-06-12,25.440001000000002
2012-06-13,25.120001000000002
2012-06-14,24.950001
2012-06-15,25.459999
2012-06-18,25.450001
2012-06-19,25.85
2012-06-20,25.620001000000002
2012-06-21,24.77
2012-06-22,25.16
2012-06-25,24.42
2012-06-26,24.57
2012-06-27,24.969998999999998
2012-06-28,25.15
2012-06-29,26.370001000000002
2012-07-02,26.639999
2012-07-03,26.889999
2012-07-05,26.559998999999998
2012-07-06,26.32
2012-07-09,26.200001
2012-07-10,25.870001000000002
2012-07-11,26.110001
2012-07-12,25.959999
2012-07-13,26.75
2012-07-16,26.25
2012-07-17,26.469998999999998
2012-07-18,26.58
2012-07-19,26.1
2012-07-20,25.610001
2012-07-23,25.280001000000002
2012-07-24,25.139999
2012-07-25,24.77
2012-07-26,25.129998999999998
2012-07-27,24.860001
2012-07-30,24.77
2012-07-31,24.52
2012-08-01,24.65
2012-08-02,24.559998999999998
2012-08-03,25.700001
2012-08-06,26.120001000000002
2012-08-07,26.01
2012-08-08,25.969998999999998
2012-08-09,26.0
2012-08-10,25.75
2012-08-13,25.73
2012-08-14,25.5
2012-08-15,25.459999
2012-08-16,25.690001000000002
2012-08-17,25.709999
2012-08-20,25.65
2012-08-21,25.73
2012-08-22,25.59
2012-08-23,25.24
2012-08-24,25.530001000000002
2012-08-27,25.059998999999998
2012-08-28,25.209999
2012-08-29,25.030001000000002
2012-08-30,24.709999
2012-08-31,24.58
2012-09-04,24.75
2012-09-05,24.75
2012-09-06,25.530001000000002
2012-09-07,25.889999
2012-09-10,25.469998999999998
2012-09-11,26.85
2012-09-12,26.620001000000002
2012-09-13,26.59
2012-09-14,26.950001
2012-09-17,26.25
2012-09-18,26.219998999999998
2012-09-19,25.92
2012-09-20,25.65
2012-09-21,25.42
2012-09-24,25.59
2012-09-25,24.84
2012-09-26,24.67
2012-09-27,24.84
2012-09-28,24.68
2012-10-01,24.299999
2012-10-02,24.32
2012-10-03,24.16
2012-10-04,24.57
2012-10-05,24.35
2012-10-08,24.280001000000002
2012-10-09,24.110001
2012-10-10,24.65
2012-10-11,24.73
2012-10-12,24.389999
2012-10-15,24.809998999999998
2012-10-16,25.09
2012-10-17,25.84
2012-10-18,25.469998999999998
2012-10-19,25.280001000000002
2012-10-22,25.059998999999998
2012-10-23,24.860001
2012-10-24,24.549999
2012-10-25,24.700001
2012-10-26,24.93
2012-10-31,25.48
2012-11-01,25.620001000000002
2012-11-02,24.99
2012-11-05,25.139999
2012-11-06,25.790001
2012-11-07,24.809998999999998
2012-11-08,24.73
2012-11-09,25.0
2012-11-12,25.15
2012-11-13,25.0
2012-11-14,24.940001000000002
2012-11-15,25.16
2012-11-16,25.08
2012-11-19,25.379998999999998
2012-11-20,25.540001
2012-11-21,25.559998999999998
2012-11-23,26.030001000000002
2012-11-26,25.92
2012-11-27,25.58
2012-11-28,25.66
2012-11-29,25.690001000000002
2012-11-30,25.530001000000002
2012-12-03,25.48
2012-12-04,25.34
2012-12-05,25.6
2012-12-06,25.870001000000002
2012-12-07,25.9
2012-12-10,25.620001000000002
2012-12-11,25.76
2012-12-12,25.450001
2012-12-13,25.08
2012-12-14,25.08
2012-12-17,25.77
2012-12-18,26.389999
2012-12-19,26.34
2012-12-20,26.6
2012-12-21,26.18
2012-12-24,26.389999
2012-12-26,26.040001
2012-12-27,25.719998999999998
2012-12-28,25.52
2012-12-31,25.719998999999998
2013-01-02,26.42
2013-01-03,26.09
2013-01-04,26.32
2013-01-07,26.18
2013-01-08,25.85
2013-01-09,26.0
2013-01-10,26.84
2013-01-11,26.52
2013-01-14,26.700001
2013-01-15,26.9
2013-01-16,26.690001000000002
2013-01-17,26.73
2013-01-18,27.49
2013-01-22,28.08
2013-01-23,27.540001
2013-01-24,27.4
2013-01-25,27.620001000000002
2013-01-28,27.99
2013-01-29,27.959999
2013-01-30,27.74
2013-01-31,27.65
2013-02-01,26.790001
2013-02-04,26.530001000000002
2013-02-05,26.639999
2013-02-06,27.33
2013-02-07,27.16
2013-02-08,27.23
2013-02-11,27.49
2013-02-12,27.91
2013-02-13,27.280001000000002
2013-02-14,27.84
2013-02-15,27.52
2013-02-19,28.629998999999998
2013-02-20,28.07
2013-02-21,27.610001
2013-02-22,28.129998999999998
2013-02-25,27.66
2013-02-26,27.719998999999998
2013-02-27,28.43
2013-02-28,28.5
2013-03-01,28.27
2013-03-04,28.370001000000002
2013-03-05,29.18
2013-03-06,29.559998999999998
2013-03-07,29.959999
2013-03-08,30.16
2013-03-11,30.49
2013-03-12,30.620001000000002
2013-03-13,31.4
2013-03-14,32.130001
2013-03-15,31.950001
2013-03-18,31.67
2013-03-19,31.459999
2013-03-20,31.879998999999998
2013-03-21,31.67
2013-03-22,31.700001
2013-03-25,31.59
2013-03-26,31.93
2013-03-27,31.92
2013-03-28,32.150002
2013-04-01,31.559998999999998
2013-04-02,31.65
2013-04-03,30.49
2013-04-04,30.790001
2013-04-05,30.74
2013-04-08,31.43
2013-04-09,31.23
2013-04-10,32.23
2013-04-11,32.09
2013-04-12,32.099998
2013-04-15,30.83
2013-04-16,31.200001
2013-04-17,30.08
2013-04-18,29.76
2013-04-19,30.190001000000002
2013-04-22,30.299999
2013-04-23,30.690001000000002
2013-04-24,31.01
2013-04-25,31.190001000000002
2013-04-26,31.08
2013-04-29,31.379998999999998
2013-04-30,31.860001
2013-05-01,31.25
2013-05-02,31.74
2013-05-03,32.150002
2013-05-06,32.799999
2013-05-07,32.939999
2013-05-08,33.389998999999996
2013-05-09,33.639998999999996
2013-05-10,34.16
2013-05-13,34.290001000000004
2013-05-14,34.689999
2013-05-15,34.860001000000004
2013-05-16,35.279999
2013-05-17,36.130001
2013-05-20,36.09
2013-05-21,36.130001
2013-05-22,35.290001000000004
2013-05-23,34.919998
2013-05-24,35.009997999999996
2013-05-28,35.91
2013-05-29,35.23
2013-05-30,35.950001
2013-05-31,35.040001000000004
2013-06-03,35.0
2013-06-04,34.380001
2013-06-05,33.470001
2013-06-06,34.009997999999996
2013-06-07,34.060001
2013-06-10,34.18
2013-06-11,33.34
2013-06-12,32.439999
2013-06-13,33.360001000000004
2013-06-14,32.619999
2013-06-17,33.18
2013-06-18,33.580002
2013-06-19,32.259997999999996
2013-06-20,30.690001000000002
2013-06-21,30.530001000000002
2013-06-24,29.959999
2013-06-25,30.719998999999998
2013-06-26,30.85
2013-06-27,31.4
2013-06-28,31.01
2013-07-01,31.309998999999998
2013-07-02,31.299999
2013-07-03,30.969998999999998
2013-07-05,31.0
2013-07-08,30.629998999999998
2013-07-09,31.68
2013-07-10,31.57
2013-07-11,32.75
2013-07-12,32.639998999999996
2013-07-15,32.880001
2013-07-16,32.740002000000004
2013-07-17,33.380001
2013-07-18,33.810001
2013-07-19,34.18
2013-07-22,34.619999
2013-07-23,34.880001
2013-07-24,34.029999
2013-07-25,34.900002
2013-07-26,35.040001000000004
2013-07-29,34.709998999999996
2013-07-30,34.470001
2013-07-31,34.389998999999996
2013-08-01,34.950001
2013-08-02,34.75
2013-08-05,34.669998
2013-08-06,34.099998
2013-08-07,33.540001000000004
2013-08-08,33.459998999999996
2013-08-09,33.59
2013-08-12,33.529999
2013-08-13,33.740002000000004
2013-08-14,34.0
2013-08-15,33.029999
2013-08-16,32.759997999999996
2013-08-19,32.259997999999996
2013-08-20,32.689999
2013-08-21,32.66
2013-08-22,33.299999
2013-08-23,33.389998999999996
2013-08-26,33.310001
2013-08-27,32.59
2013-08-28,32.549999
2013-08-29,33.040001000000004
2013-08-30,32.52
2013-09-03,32.799999
2013-09-04,33.349998
2013-09-05,33.240002000000004
2013-09-06,33.490002000000004
2013-09-09,34.060001
2013-09-10,34.860001000000004
2013-09-11,34.389998999999996
2013-09-12,34.0
2013-09-13,33.990002000000004
2013-09-16,34.27
2013-09-17,34.52
2013-09-18,34.84
2013-09-19,34.919998
2013-09-20,34.549999
2013-09-23,34.139998999999996
2013-09-24,34.080002
2013-09-25,34.080002
2013-09-26,34.16
2013-09-27,33.889998999999996
2013-09-30,33.439999
2013-10-01,33.799999
2013-10-02,33.959998999999996
2013-10-03,33.57
2013-10-04,34.060001
2013-10-07,33.68
2013-10-08,32.599998
2013-10-09,32.990002000000004
2013-10-10,34.419998
2013-10-11,34.689999
2013-10-14,35.040001000000004
2013-10-15,35.110001000000004
2013-10-16,35.549999
2013-10-17,36.240002000000004
2013-10-18,36.75
2013-10-21,36.560001
2013-10-22,36.869999
2013-10-23,36.439999
2013-10-24,36.869999
2013-10-25,37.91
2013-10-28,38.279999
2013-10-29,38.990002000000004
2013-10-30,38.709998999999996
2013-10-31,38.470001
2013-11-01,38.610001000000004
2013-11-04,38.939999
2013-11-05,39.049999
2013-11-06,39.32
2013-11-07,38.580002
2013-11-08,39.549999
2013-11-11,40.060001
2013-11-12,39.439999
2013-11-13,39.599998
2013-11-14,39.700001
2013-11-15,39.52
2013-11-18,39.299999
2013-11-19,39.0
2013-11-20,38.73
2013-11-21,39.290001000000004
2013-11-22,39.150002
2013-11-25,39.169998
2013-11-26,38.959998999999996
2013-11-27,39.32
2013-11-29,39.110001000000004
2013-12-02,39.860001000000004
2013-12-03,39.080002
2013-12-04,38.889998999999996
2013-12-05,38.490002000000004
2013-12-06,39.900002
2013-12-09,40.200001
2013-12-10,40.799999
2013-12-11,40.599998
2013-12-12,40.630001
2013-12-13,41.380001
2013-12-16,42.040001000000004
2013-12-17,42.509997999999996
2013-12-18,43.419998
2013-12-19,43.369999
2013-12-20,43.470001
2013-12-23,43.889998999999996
2013-12-24,43.880001
2013-12-26,43.779999
2013-12-27,43.68
2013-12-30,43.470001
2013-12-31,43.48
2014-01-02,43.07
2014-01-03,43.580002
2014-01-06,43.5
2014-01-07,44.080002
2014-01-08,43.740002000000004
2014-01-09,43.939999
2014-01-10,43.849998
2014-01-13,43.259997999999996
2014-01-14,43.939999
2014-01-15,43.860001000000004
2014-01-16,44.25
2014-01-17,43.91
2014-01-21,44.200001
2014-01-22,45.5
2014-01-23,43.939999
2014-01-24,42.23
2014-01-27,41.349998
2014-01-28,42.860001000000004
2014-01-29,42.57
2014-01-30,43.299999
2014-01-31,42.349998
2014-02-03,40.09
2014-02-04,40.669998
2014-02-05,39.990002000000004
2014-02-06,41.16
2014-02-07,41.849998
2014-02-10,42.259997999999996
2014-02-11,42.43
2014-02-12,44.060001
2014-02-13,44.66
2014-02-14,44.080002
2014-02-18,44.400002
2014-02-19,43.900002
2014-02-20,44.189999
2014-02-21,44.029999
2014-02-24,44.919998
2014-02-25,44.540001000000004
2014-02-26,44.279999
2014-02-27,45.200001
2014-02-28,45.959998999999996
2014-03-03,45.310001
2014-03-04,46.650002
2014-03-05,46.540001000000004
2014-03-06,46.52
2014-03-07,46.790001000000004
2014-03-10,46.52
2014-03-11,46.099998
2014-03-12,46.16
2014-03-13,45.419998
2014-03-14,45.25
2014-03-17,45.970001
2014-03-18,46.599998
2014-03-19,46.310001
2014-03-20,47.529999
2014-03-21,47.400002
2014-03-24,46.610001000000004
2014-03-25,46.450001
2014-03-26,47.900002
2014-03-27,47.130001
2014-03-28,48.349998
2014-03-31,49.040001000000004
2014-04-01,48.970001
2014-04-02,48.919998
2014-04-03,48.23
2014-04-04,47.27
2014-04-07,45.509997999999996
2014-04-08,45.599998
2014-04-09,45.779999
2014-04-10,44.389998999999996
2014-04-11,43.360001000000004
2014-04-14,44.040001000000004
2014-04-15,44.59
2014-04-16,45.279999
2014-04-17,45.66
2014-04-21,45.720001
2014-04-22,46.73
2014-04-23,46.709998999999996
2014-04-24,46.66
2014-04-25,45.799999
2014-04-28,45.740002000000004
2014-04-29,46.619999
2014-04-30,46.889998999999996
2014-05-01,46.509997999999996
2014-05-02,46.740002000000004
2014-05-05,46.150002
2014-05-06,45.689999
2014-05-07,47.299999
2014-05-08,47.810001
2014-05-09,47.77
2014-05-12,48.98
2014-05-13,48.75
2014-05-14,48.240002000000004
2014-05-15,47.669998
2014-05-16,48.099998
2014-05-19,48.57
2014-05-20,48.110001000000004
2014-05-21,48.619999
2014-05-22,48.950001
2014-05-23,48.950001
2014-05-27,49.0
2014-05-28,48.619999
2014-05-29,48.959998999999996
2014-05-30,48.84
2014-06-02,49.119999
2014-06-03,49.189999
2014-06-04,50.18
2014-06-05,50.59
2014-06-06,50.84
2014-06-09,50.48
2014-06-10,50.32
2014-06-11,49.779999
2014-06-12,50.099998
2014-06-13,49.650002
2014-06-16,49.669998
2014-06-17,50.580002
2014-06-18,50.93
2014-06-19,50.889998999999996
2014-06-20,51.119999
2014-06-23,51.380001
2014-06-24,50.900002
2014-06-25,51.48
2014-06-26,51.049999
2014-06-27,51.18
2014-06-30,51.310001
2014-07-01,51.529999
2014-07-02,51.25
2014-07-03,51.66
2014-07-07,51.110001000000004
2014-07-08,50.779999
2014-07-09,50.880001
2014-07-10,50.049999
2014-07-11,49.529999
2014-07-14,50.52
2014-07-15,50.400002
2014-07-16,50.950001
2014-07-17,50.060001
2014-07-18,50.66
2014-07-21,49.98
2014-07-22,50.419998
2014-07-23,50.639998999999996
2014-07-24,51.25
2014-07-25,50.950001
2014-07-28,50.77
2014-07-29,50.529999
2014-07-30,50.470001
2014-07-31,47.450001
2014-08-01,47.25
2014-08-04,47.389998999999996
2014-08-05,46.490002000000004
2014-08-06,47.68
2014-08-07,47.130001
2014-08-08,47.849998
2014-08-11,47.689999
2014-08-12,47.950001
2014-08-13,47.869999
2014-08-14,48.389998999999996
2014-08-15,47.82
2014-08-18,48.610001000000004
2014-08-19,48.779999
2014-08-20,48.779999
2014-08-21,48.560001
2014-08-22,48.700001
2014-08-25,49.5
2014-08-26,49.860001000000004
2014-08-27,49.540001000000004
2014-08-28,48.919998
2014-08-29,49.32
2014-09-02,49.450001
2014-09-03,49.130001
2014-09-04,49.09
2014-09-05,48.73
2014-09-08,49.23
2014-09-09,48.619999
2014-09-10,49.450001
2014-09-11,50.130001
2014-09-12,50.23
2014-09-15,49.720001
2014-09-16,50.299999
2014-09-17,50.619999
2014-09-18,51.189999
2014-09-19,50.779999
2014-09-22,50.25
2014-09-23,49.75
2014-09-24,49.830002
2014-09-25,48.68
2014-09-26,50.77
2014-09-29,51.639998999999996
2014-09-30,51.16
2014-10-01,50.52
2014-10-02,50.75
2014-10-03,51.830002
2014-10-06,51.560001
2014-10-07,50.150002
2014-10-08,51.18
2014-10-09,49.279999
2014-10-10,49.459998999999996
2014-10-13,47.709998999999996
2014-10-14,47.610001000000004
2014-10-15,48.209998999999996
2014-10-16,48.41
2014-10-17,49.029999
2014-10-20,49.419998
2014-10-21,50.799999
2014-10-22,49.540001000000004
2014-10-23,50.580002
2014-10-24,50.830002
2014-10-27,50.689999
2014-10-28,51.139998999999996
2014-10-29,51.759997999999996
2014-10-30,51.959998999999996
2014-10-31,52.0
2014-11-03,52.330002
2014-11-04,52.869999
2014-11-05,53.740002000000004
2014-11-06,54.450001
2014-11-07,54.23
2014-11-10,54.279999
2014-11-11,54.380001
2014-11-12,54.029999
2014-11-13,55.099998
2014-11-14,55.080002
2014-11-17,55.52
2014-11-18,55.34
2014-11-19,55.139998999999996
2014-11-20,55.43
2014-11-21,55.849998
2014-11-24,56.59
2014-11-25,56.700001
2014-11-26,56.68
2014-11-28,56.75
2014-12-01,56.040001000000004
2014-12-02,55.139998999999996
2014-12-03,55.529999
2014-12-04,54.610001000000004
2014-12-05,54.470001
2014-12-08,55.25
2014-12-09,54.84
2014-12-10,52.73
2014-12-11,52.009997999999996
2014-12-12,50.279999
2014-12-15,50.07
2014-12-16,49.860001000000004
2014-12-17,51.459998999999996
2014-12-18,52.849998
2014-12-19,52.900002
2014-12-22,54.330002
2014-12-23,54.810001
2014-12-24,54.509997999999996
2014-12-26,54.450001
2014-12-29,54.41
2014-12-30,53.75
2014-12-31,53.369999
2015-01-02,53.689999
2015-01-05,52.639998999999996
2015-01-06,52.400002
2015-01-07,53.209998999999996
2015-01-08,53.919998
2015-01-09,53.790001000000004
2015-01-12,53.07
2015-01-13,54.450001
2015-01-14,54.040001000000004
2015-01-15,53.299999
2015-01-16,53.389998999999996
2015-01-20,53.200001
2015-01-21,53.52
2015-01-22,55.48
2015-01-23,54.869999
2015-01-26,55.490002000000004
2015-01-27,54.799999
2015-01-28,53.5
2015-01-29,54.080002
2015-01-30,55.439999
2015-02-02,56.150002
2015-02-03,56.830002
2015-02-04,56.790001000000004
2015-02-05,57.279999
2015-02-06,57.799999
2015-02-09,57.32
2015-02-10,57.82
2015-02-11,57.66
2015-02-12,58.09
2015-02-13,57.84
2015-02-17,58.5
2015-02-18,58.43
2015-02-19,58.439999
2015-02-20,58.919998
2015-02-23,58.639998999999996
2015-02-24,58.490002000000004
2015-02-25,58.68
2015-02-26,58.299999
2015-02-27,57.27
2015-03-02,58.080002
2015-03-03,57.919998
2015-03-04,57.0
2015-03-05,57.25
2015-03-06,56.650002
2015-03-09,56.549999
2015-03-10,54.689999
2015-03-11,55.029999
2015-03-12,56.330002
2015-03-13,55.98
2015-03-16,57.470001
2015-03-17,56.959998999999996
2015-03-18,57.779999
2015-03-19,56.91
2015-03-20,58.27
2015-03-23,58.080002
2015-03-24,57.040001000000004
2015-03-25,55.330002
2015-03-26,55.73
2015-03-27,55.509997999999996
2015-03-30,55.98
2015-03-31,55.200001
2015-04-01,55.18
2015-04-02,55.580002
2015-04-06,54.880001
2015-04-07,54.34
2015-04-08,54.490002000000004
2015-04-09,54.91
2015-04-10,54.43
2015-04-13,54.75
2015-04-14,54.310001
2015-04-15,54.310001
2015-04-16,54.189999
2015-04-17,53.470001
2015-04-20,54.139998999999996
2015-04-21,53.790001000000004
2015-04-22,54.459998999999996
2015-04-23,54.529999
2015-04-24,54.599998
2015-04-27,53.84
2015-04-28,54.32
2015-04-29,53.619999
2015-04-30,52.650002
2015-05-01,54.889998999999996
2015-05-04,55.189999
2015-05-05,54.869999
2015-05-06,54.34
2015-05-07,53.68
2015-05-08,54.34
2015-05-11,54.139998999999996
2015-05-12,53.759997999999996
2015-05-13,54.009997999999996
2015-05-14,54.650002
2015-05-15,54.689999
2015-05-18,54.52
2015-05-19,54.299999
2015-05-20,53.939999
2015-05-21,53.790001000000004
2015-05-22,53.77
2015-05-26,53.59
2015-05-27,53.990002000000004
2015-05-28,53.650002
2015-05-29,53.360001000000004
2015-06-01,53.529999
2015-06-02,53.560001
2015-06-03,54.77
2015-06-04,53.82
2015-06-05,54.369999
2015-06-08,54.060001
2015-06-09,53.77
2015-06-10,53.849998
2015-06-11,53.669998
2015-06-12,52.869999
2015-06-15,52.650002
2015-06-16,52.779999
2015-06-17,53.259997999999996
2015-06-18,54.0
2015-06-19,53.330002
2015-06-22,53.650002
2015-06-23,52.990002000000004
2015-06-24,52.470001
2015-06-25,51.810001
2015-06-26,51.869999
2015-06-29,50.450001
2015-06-30,51.529999
2015-07-01,51.389998999999996
2015-07-02,50.880001
2015-07-06,50.330002
2015-07-07,50.48
2015-07-08,49.299999
2015-07-09,49.07
2015-07-10,49.34
2015-07-13,49.360001000000004
2015-07-14,49.189999
2015-07-15,49.200001
2015-07-16,49.66
2015-07-17,49.169998
2015-07-20,48.709998999999996
2015-07-21,48.650002
2015-07-22,48.869999
2015-07-23,48.529999
2015-07-24,47.560001
2015-07-27,47.330002
2015-07-28,47.669998
2015-07-29,48.27
2015-07-30,48.830002
2015-07-31,49.34
2015-08-03,49.740002000000004
2015-08-04,49.639998999999996
2015-08-05,48.98
2015-08-06,48.110001000000004
2015-08-07,47.799999
2015-08-10,48.950001
2015-08-11,48.139998999999996
2015-08-12,48.310001
2015-08-13,49.110001000000004
2015-08-14,49.110001000000004
2015-08-17,48.830002
2015-08-18,48.740002000000004
2015-08-19,48.119999
2015-08-20,47.189999
2015-08-21,46.09
2015-08-24,44.16
2015-08-25,42.970001
2015-08-26,43.869999
2015-08-27,45.119999
2015-08-28,44.75
2015-08-31,44.330002
2015-09-01,42.75
2015-09-02,42.689999
2015-09-03,42.389998999999996
2015-09-04,41.5
2015-09-08,43.209998999999996
2015-09-09,42.810001
2015-09-10,42.52
2015-09-11,42.599998
2015-09-14,42.150002
2015-09-15,42.889998999999996
2015-09-16,43.84
2015-09-17,44.040001000000004
2015-09-18,42.880001
2015-09-21,42.98
2015-09-22,42.040001000000004
2015-09-23,41.860001000000004
2015-09-24,42.02
2015-09-25,42.16
2015-09-28,41.360001000000004
2015-09-29,41.18
2015-09-30,41.610001000000004
2015-10-01,41.25
2015-10-02,41.959998999999996
2015-10-05,42.990002000000004
2015-10-06,43.700001
2015-10-07,43.849998
2015-10-08,44.07
2015-10-09,43.849998
2015-10-12,43.740002000000004
2015-10-13,43.290001000000004
2015-10-14,42.93
2015-10-15,43.439999
2015-10-16,43.810001
2015-10-19,43.060001
2015-10-20,43.169998
2015-10-21,43.490002000000004
2015-10-22,45.16
2015-10-23,45.560001
2015-10-26,45.34
2015-10-27,44.700001
2015-10-28,45.759997999999996
2015-10-29,45.16
2015-10-30,44.75
2015-11-02,45.740002000000004
2015-11-03,45.880001
2015-11-04,45.119999
2015-11-05,45.810001
2015-11-06,45.459998999999996
2015-11-09,45.07
2015-11-10,44.560001
2015-11-11,44.189999
2015-11-12,43.16
2015-11-13,42.419998
2015-11-16,43.150002
2015-11-17,42.740002000000004
2015-11-18,44.110001000000004
2015-11-19,43.77
2015-11-20,43.380001
2015-11-23,42.860001000000004
2015-11-24,42.810001
2015-11-25,43.669998
2015-11-27,43.549999
2015-11-30,44.380001
2015-12-01,44.880001
2015-12-02,43.900002
2015-12-03,43.75
2015-12-04,44.34
2015-12-07,43.209998999999996
2015-12-08,42.119999
2015-12-09,41.610001000000004
2015-12-10,41.599998
2015-12-11,39.66
2015-12-14,38.119999
2015-12-15,38.709998999999996
2015-12-16,40.259997999999996
2015-12-17,39.07
2015-12-18,37.849998
2015-12-21,38.560001
2015-12-22,38.75
2015-12-23,39.740002000000004
2015-12-24,39.669998
2015-12-28,39.540001000000004
2015-12-29,39.759997999999996
2015-12-30,39.349998
2015-12-31,39.23
2016-01-04,39.73
2016-01-05,38.68
2016-01-06,37.580002
2016-01-07,35.98
2016-01-08,35.299999
2016-01-11,34.970001
2016-01-12,35.389998999999996
2016-01-13,33.389998999999996
2016-01-14,32.790001000000004
2016-01-15,32.0
2016-01-19,31.91
2016-01-20,31.629998999999998
2016-01-21,31.77
2016-01-22,31.209999
2016-01-25,29.5
2016-01-26,29.75
2016-01-27,29.610001
2016-01-28,29.4
2016-01-29,30.620001000000002
2016-02-01,29.84
2016-02-02,28.209999
2016-02-03,28.09
2016-02-04,28.290001
2016-02-05,27.620001000000002
2016-02-08,26.469998999999998
2016-02-09,25.93
2016-02-10,26.16
2016-02-11,25.200001
2016-02-12,26.639999
2016-02-16,27.219998999999998
2016-02-17,27.66
2016-02-18,27.790001
2016-02-19,27.42
2016-02-22,28.5
2016-02-23,27.719998999999998
2016-02-24,27.91
2016-02-25,27.940001000000002
2016-02-26,28.59
2016-02-29,28.559998999999998
2016-03-01,30.209999
2016-03-02,30.780001000000002
2016-03-03,31.85
2016-03-04,32.419998
2016-03-07,32.98
2016-03-08,32.110001000000004
2016-03-09,31.99
2016-03-10,31.190001000000002
2016-03-11,33.23
2016-03-14,32.84
2016-03-15,32.040001000000004
2016-03-16,33.599998
2016-03-17,34.360001000000004
2016-03-18,34.66
2016-03-21,34.599998
2016-03-22,34.970001
2016-03-23,34.369999
2016-03-24,34.009997999999996
2016-03-28,34.099998
2016-03-29,34.52
2016-03-30,34.630001
2016-03-31,34.68
2016-04-01,34.470001
2016-04-04,33.009997999999996
2016-04-05,32.709998999999996
2016-04-06,32.639998999999996
2016-04-07,31.33
2016-04-08,31.370001000000002
2016-04-11,31.57
2016-04-12,32.189999
2016-04-13,34.049999
2016-04-14,34.349998
2016-04-15,34.07
2016-04-18,34.130001
2016-04-19,34.529999
2016-04-20,35.299999
2016-04-21,34.919998
2016-04-22,35.150002
2016-04-25,34.630001
2016-04-26,34.599998
2016-04-27,35.200001
2016-04-28,33.700001
2016-04-29,32.110001000000004
2016-05-02,31.9
2016-05-03,30.780001000000002
2016-05-04,30.83
2016-05-05,30.889999
2016-05-06,31.129998999999998
2016-05-09,31.01
2016-05-10,31.549999
2016-05-11,30.790001
2016-05-12,31.26
2016-05-13,30.639999
2016-05-16,31.030001000000002
2016-05-17,31.6
2016-05-18,32.139998999999996
2016-05-19,31.469998999999998
2016-05-20,31.92
2016-05-23,32.18
2016-05-24,33.110001000000004
2016-05-25,33.950001
2016-05-26,33.75
2016-05-27,34.130001
2016-05-31,34.5
2016-06-01,34.220001
2016-06-02,33.950001
2016-06-03,33.919998
2016-06-06,34.790001000000004
2016-06-07,34.720001
2016-06-08,34.349998
2016-06-09,33.259997999999996
2016-06-10,32.150002
2016-06-13,31.59
2016-06-14,30.879998999999998
2016-06-15,31.07
2016-06-16,30.85
2016-06-17,30.940001000000002
2016-06-20,31.26
2016-06-21,31.959999
2016-06-22,31.610001
2016-06-23,32.610001000000004
2016-06-24,29.49
2016-06-27,27.77
2016-06-28,28.059998999999998
2016-06-29,29.17
2016-06-30,29.49
2016-07-01,29.299999
2016-07-05,28.35
2016-07-06,28.6
2016-07-07,28.83
2016-07-08,29.809998999999998
2016-07-11,30.24
2016-07-12,31.26
2016-07-13,31.469998999999998
2016-07-14,32.220001
2016-07-15,32.66
2016-07-18,33.299999
2016-07-19,32.82
2016-07-20,33.060001
2016-07-21,32.830002
2016-07-22,33.110001000000004
2016-07-25,33.02
2016-07-26,33.119999
2016-07-27,33.110001000000004
2016-07-28,33.619999
2016-07-29,34.139998999999996
2016-08-01,33.880001
2016-08-02,33.200001
2016-08-03,33.900002
2016-08-04,33.279999
2016-08-05,34.16
2016-08-08,34.169998
2016-08-09,33.810001
2016-08-10,33.900002
2016-08-11,33.91
2016-08-12,33.709998999999996
2016-08-15,34.16
2016-08-16,33.919998
