Date,RS
2008-09-09,44.630001
2008-09-10,47.009997999999996
2008-09-11,48.02
2008-09-12,50.5
2008-09-15,45.02
2008-09-16,48.189999
2008-09-17,44.09
2008-09-18,45.810001
2008-09-19,47.709998999999996
2008-09-22,44.869999
2008-09-23,43.93
2008-09-24,43.639998999999996
2008-09-25,44.240002000000004
2008-09-26,42.91
2008-09-29,36.259997999999996
2008-09-30,37.970001
2008-10-01,36.779999
2008-10-02,31.040001
2008-10-03,30.75
2008-10-06,28.290001
2008-10-07,25.379998999999998
2008-10-08,26.280001000000002
2008-10-09,23.25
2008-10-10,22.280001000000002
2008-10-13,27.610001
2008-10-14,26.809998999999998
2008-10-15,22.379998999999998
2008-10-16,25.66
2008-10-17,25.200001
2008-10-20,26.85
2008-10-21,26.379998999999998
2008-10-22,22.1
2008-10-23,19.91
2008-10-24,19.530001000000002
2008-10-27,17.16
2008-10-28,21.120001000000002
2008-10-29,23.610001
2008-10-30,24.280001000000002
2008-10-31,25.040001
2008-11-03,26.43
2008-11-04,27.27
2008-11-05,23.92
2008-11-06,21.5
2008-11-07,22.4
2008-11-10,22.09
2008-11-11,20.51
2008-11-12,18.48
2008-11-13,20.98
2008-11-14,19.0
2008-11-17,17.959999
2008-11-18,17.66
2008-11-19,15.46
2008-11-20,12.63
2008-11-21,14.75
2008-11-24,15.95
2008-11-25,18.32
2008-11-26,20.700001
2008-11-28,20.620001000000002
2008-12-01,16.969998999999998
2008-12-02,17.709999
2008-12-03,16.77
2008-12-04,17.1
2008-12-05,18.059998999999998
2008-12-08,20.93
2008-12-09,20.700001
2008-12-10,23.530001000000002
2008-12-11,21.92
2008-12-12,22.870001000000002
2008-12-15,21.950001
2008-12-16,24.059998999999998
2008-12-17,23.92
2008-12-18,21.459999
2008-12-19,21.09
2008-12-22,19.09
2008-12-23,19.280001000000002
2008-12-24,19.01
2008-12-26,19.58
2008-12-29,19.139999
2008-12-30,19.700001
2008-12-31,19.940001000000002
2009-01-02,21.66
2009-01-05,22.51
2009-01-06,24.52
2009-01-07,24.02
2009-01-08,24.99
2009-01-09,23.4
2009-01-12,20.719998999999998
2009-01-13,21.379998999999998
2009-01-14,19.549999
2009-01-15,20.35
2009-01-16,20.26
2009-01-20,18.719998999999998
2009-01-21,20.690001000000002
2009-01-22,20.08
2009-01-23,20.57
2009-01-26,19.98
2009-01-27,21.34
2009-01-28,23.389999
2009-01-29,22.559998999999998
2009-01-30,22.129998999999998
2009-02-02,22.219998999999998
2009-02-03,23.440001000000002
2009-02-04,24.709999
2009-02-05,25.1
2009-02-06,26.860001
2009-02-09,25.34
2009-02-10,23.92
2009-02-11,23.98
2009-02-12,24.32
2009-02-13,24.26
2009-02-17,22.07
2009-02-18,20.969998999999998
2009-02-19,25.139999
2009-02-20,25.99
2009-02-23,23.57
2009-02-24,24.780001000000002
2009-02-25,24.17
2009-02-26,23.73
2009-02-27,23.790001
2009-03-02,19.82
2009-03-03,22.08
2009-03-04,23.33
2009-03-05,21.959999
2009-03-06,22.440001000000002
2009-03-09,22.059998999999998
2009-03-10,24.719998999999998
2009-03-11,23.379998999999998
2009-03-12,22.879998999999998
2009-03-13,23.76
2009-03-16,23.73
2009-03-17,22.450001
2009-03-18,23.77
2009-03-19,24.98
2009-03-20,23.57
2009-03-23,26.190001000000002
2009-03-24,26.389999
2009-03-25,27.459999
2009-03-26,29.07
2009-03-27,27.809998999999998
2009-03-30,25.950001
2009-03-31,26.33
2009-04-01,28.049999
2009-04-02,30.24
2009-04-03,31.49
2009-04-06,30.790001
2009-04-07,30.629998999999998
2009-04-08,31.49
2009-04-09,34.02
2009-04-13,35.25
2009-04-14,33.77
2009-04-15,34.169998
2009-04-16,35.669998
2009-04-17,37.049999
2009-04-20,35.27
2009-04-21,37.5
2009-04-22,36.52
2009-04-23,33.23
2009-04-24,35.720001
2009-04-27,33.700001
2009-04-28,32.419998
2009-04-29,34.029999
2009-04-30,35.23
2009-05-01,36.279999
2009-05-04,38.290001000000004
2009-05-05,37.209998999999996
2009-05-06,37.82
2009-05-07,36.360001000000004
2009-05-08,37.759997999999996
2009-05-11,35.889998999999996
2009-05-12,36.130001
2009-05-13,32.880001
2009-05-14,33.509997999999996
2009-05-15,33.040001000000004
2009-05-18,35.799999
2009-05-19,36.900002
2009-05-20,38.0
2009-05-21,36.09
2009-05-22,35.810001
2009-05-26,37.380001
2009-05-27,37.580002
2009-05-28,37.970001
2009-05-29,37.990002000000004
2009-06-01,39.27
2009-06-02,40.049999
2009-06-03,37.939999
2009-06-04,38.880001
2009-06-05,39.919998
2009-06-08,38.619999
2009-06-09,42.77
2009-06-10,42.529999
2009-06-11,43.099998
2009-06-12,42.48
2009-06-15,40.57
2009-06-16,39.759997999999996
2009-06-17,39.43
2009-06-18,40.0
2009-06-19,39.950001
2009-06-22,37.349998
2009-06-23,37.720001
2009-06-24,38.049999
2009-06-25,39.110001000000004
2009-06-26,37.779999
2009-06-29,38.529999
2009-06-30,38.389998999999996
2009-07-01,38.369999
2009-07-02,38.080002
2009-07-06,36.299999
2009-07-07,35.349998
2009-07-08,33.93
2009-07-09,34.389998999999996
2009-07-10,34.529999
2009-07-13,35.029999
2009-07-14,36.0
2009-07-15,38.150002
2009-07-16,38.880001
2009-07-17,38.73
2009-07-20,39.59
2009-07-21,39.549999
2009-07-22,39.73
2009-07-23,36.279999
2009-07-24,35.939999
2009-07-27,37.110001000000004
2009-07-28,37.380001
2009-07-29,33.970001
2009-07-30,33.810001
2009-07-31,33.709998999999996
2009-08-03,35.32
2009-08-04,34.900002
2009-08-05,34.549999
2009-08-06,34.220001
2009-08-07,35.689999
2009-08-10,35.5
2009-08-11,34.52
2009-08-12,35.439999
2009-08-13,36.98
2009-08-14,36.73
2009-08-17,34.91
2009-08-18,34.709998999999996
2009-08-19,34.450001
2009-08-20,35.580002
2009-08-21,36.400002
2009-08-24,36.0
2009-08-25,36.209998999999996
2009-08-26,36.23
2009-08-27,36.849998
2009-08-28,37.66
2009-08-31,36.939999
2009-09-01,36.650002
2009-09-02,36.299999
2009-09-03,37.189999
2009-09-04,38.400002
2009-09-08,39.400002
2009-09-09,39.43
2009-09-10,40.91
2009-09-11,40.5
2009-09-14,40.939999
2009-09-15,41.34
2009-09-16,42.41
2009-09-17,42.700001
2009-09-18,42.599998
2009-09-21,42.580002
2009-09-22,43.799999
2009-09-23,43.330002
2009-09-24,42.200001
2009-09-25,41.740002000000004
2009-09-28,42.259997999999996
2009-09-29,42.860001000000004
2009-09-30,42.560001
2009-10-01,41.299999
2009-10-02,40.150002
2009-10-05,41.939999
2009-10-06,41.25
2009-10-07,41.209998999999996
2009-10-08,41.970001
2009-10-09,41.860001000000004
2009-10-12,42.48
2009-10-13,42.43
2009-10-14,43.790001000000004
2009-10-15,44.77
2009-10-16,43.889998999999996
2009-10-19,43.75
2009-10-20,43.189999
2009-10-21,43.669998
2009-10-22,42.240002000000004
2009-10-23,42.169998
2009-10-26,40.400002
2009-10-27,39.130001
2009-10-28,37.490002000000004
2009-10-29,38.720001
2009-10-30,36.48
2009-11-02,36.419998
2009-11-03,37.43
2009-11-04,37.43
2009-11-05,39.07
2009-11-06,38.880001
2009-11-09,40.049999
2009-11-10,39.619999
2009-11-11,40.07
2009-11-12,38.900002
2009-11-13,39.18
2009-11-16,40.790001000000004
2009-11-17,41.470001
2009-11-18,40.52
2009-11-19,39.66
2009-11-20,39.599998
2009-11-23,39.509997999999996
2009-11-24,41.290001000000004
2009-11-25,41.419998
2009-11-27,40.349998
2009-11-30,40.880001
2009-12-01,40.93
2009-12-02,42.18
2009-12-03,42.369999
2009-12-04,42.139998999999996
2009-12-07,42.860001000000004
2009-12-08,41.09
2009-12-09,41.68
2009-12-10,41.650002
2009-12-11,42.23
2009-12-14,44.34
2009-12-15,44.290001000000004
2009-12-16,43.59
2009-12-17,43.009997999999996
2009-12-18,42.959998999999996
2009-12-21,44.080002
2009-12-22,44.490002000000004
2009-12-23,45.16
2009-12-24,45.419998
2009-12-28,44.919998
2009-12-29,44.189999
2009-12-30,44.040001000000004
2009-12-31,43.220001
2010-01-04,45.619999
2010-01-05,45.259997999999996
2010-01-06,46.82
2010-01-07,46.560001
2010-01-08,48.419998
2010-01-11,47.450001
2010-01-12,46.580002
2010-01-13,46.939999
2010-01-14,45.93
2010-01-15,44.459998999999996
2010-01-19,45.41
2010-01-20,46.860001000000004
2010-01-21,45.5
2010-01-22,43.279999
2010-01-25,43.77
2010-01-26,42.259997999999996
2010-01-27,41.959998999999996
2010-01-28,41.200001
2010-01-29,40.740002000000004
2010-02-01,42.23
2010-02-02,43.099998
2010-02-03,42.200001
2010-02-04,39.459998999999996
2010-02-05,41.130001
2010-02-08,40.060001
2010-02-09,41.490002000000004
2010-02-10,40.91
2010-02-11,42.299999
2010-02-12,42.810001
2010-02-16,44.040001000000004
2010-02-17,44.529999
2010-02-18,44.0
2010-02-19,44.02
2010-02-22,44.189999
2010-02-23,42.810001
2010-02-24,43.580002
2010-02-25,44.369999
2010-02-26,44.34
2010-03-01,45.509997999999996
2010-03-02,46.16
2010-03-03,46.029999
2010-03-04,46.439999
2010-03-05,47.23
2010-03-08,47.310001
2010-03-09,47.0
2010-03-10,47.310001
2010-03-11,47.360001000000004
2010-03-12,47.419998
2010-03-15,47.23
2010-03-16,48.349998
2010-03-17,48.459998999999996
2010-03-18,47.139998999999996
2010-03-19,45.959998999999996
2010-03-22,47.849998
2010-03-23,49.25
2010-03-24,48.41
2010-03-25,47.380001
2010-03-26,48.16
2010-03-29,50.459998999999996
2010-03-30,49.400002
2010-03-31,49.23
2010-04-01,50.970001
2010-04-05,54.959998999999996
2010-04-06,53.650002
2010-04-07,52.959998999999996
2010-04-08,52.720001
2010-04-09,53.599998
2010-04-12,52.470001
2010-04-13,52.790001000000004
2010-04-14,53.610001000000004
2010-04-15,52.740002000000004
2010-04-16,52.060001
2010-04-19,51.59
2010-04-20,53.060001
2010-04-21,53.57
2010-04-22,50.700001
2010-04-23,51.610001000000004
2010-04-26,52.349998
2010-04-27,49.259997999999996
2010-04-28,49.68
2010-04-29,50.43
2010-04-30,48.810001
2010-05-03,50.290001000000004
2010-05-04,49.360001000000004
2010-05-05,46.970001
2010-05-06,46.200001
2010-05-07,45.080002
2010-05-10,48.009997999999996
2010-05-11,47.490002000000004
2010-05-12,48.360001000000004
2010-05-13,48.040001000000004
2010-05-14,46.599998
2010-05-17,45.810001
2010-05-18,44.990002000000004
2010-05-19,45.150002
2010-05-20,42.18
2010-05-21,44.07
2010-05-24,43.360001000000004
2010-05-25,44.290001000000004
2010-05-26,44.099998
2010-05-27,46.889998999999996
2010-05-28,45.91
2010-06-01,43.669998
2010-06-02,45.830002
2010-06-03,45.23
2010-06-04,42.740002000000004
2010-06-07,41.240002000000004
2010-06-08,42.150002
2010-06-09,42.32
2010-06-10,44.16
2010-06-11,44.439999
2010-06-14,44.540001000000004
2010-06-15,45.610001000000004
2010-06-16,45.66
2010-06-17,44.279999
2010-06-18,43.810001
2010-06-21,43.630001
2010-06-22,42.240002000000004
2010-06-23,42.669998
2010-06-24,41.009997999999996
2010-06-25,41.32
2010-06-28,39.32
2010-06-29,36.810001
2010-06-30,36.150002
2010-07-01,35.950001
2010-07-02,35.639998999999996
2010-07-06,35.349998
2010-07-07,36.650002
2010-07-08,36.759997999999996
2010-07-09,37.470001
2010-07-12,36.299999
2010-07-13,36.91
2010-07-14,37.240002000000004
2010-07-15,36.970001
2010-07-16,35.860001000000004
2010-07-19,35.709998999999996
2010-07-20,36.630001
2010-07-21,36.369999
2010-07-22,39.099998
2010-07-23,40.66
2010-07-26,41.240002000000004
2010-07-27,40.290001000000004
2010-07-28,39.560001
2010-07-29,39.459998999999996
2010-07-30,39.279999
2010-08-02,40.400002
2010-08-03,40.299999
2010-08-04,40.84
2010-08-05,40.369999
2010-08-06,41.389998999999996
2010-08-09,40.779999
2010-08-10,40.360001000000004
2010-08-11,38.52
2010-08-12,38.950001
2010-08-13,38.360001000000004
2010-08-16,38.84
2010-08-17,39.759997999999996
2010-08-18,40.060001
2010-08-19,39.150002
2010-08-20,38.48
2010-08-23,37.299999
2010-08-24,35.959998999999996
2010-08-25,36.400002
2010-08-26,36.419998
2010-08-27,38.060001
2010-08-30,36.759997999999996
2010-08-31,37.25
2010-09-01,39.779999
2010-09-02,39.849998
2010-09-03,40.57
2010-09-07,40.150002
2010-09-08,40.84
2010-09-09,40.5
2010-09-10,40.619999
2010-09-13,41.290001000000004
2010-09-14,41.009997999999996
2010-09-15,40.599998
2010-09-16,40.669998
2010-09-17,40.349998
2010-09-20,39.880001
2010-09-21,40.18
2010-09-22,40.93
2010-09-23,40.169998
2010-09-24,41.82
2010-09-27,41.009997999999996
2010-09-28,41.150002
2010-09-29,41.18
2010-09-30,41.529999
2010-10-01,42.189999
2010-10-04,41.419998
2010-10-05,42.279999
2010-10-06,42.720001
2010-10-07,42.450001
2010-10-08,43.889998999999996
2010-10-11,43.57
2010-10-12,43.240002000000004
2010-10-13,43.360001000000004
2010-10-14,43.119999
2010-10-15,42.959998999999996
2010-10-18,43.34
2010-10-19,41.889998999999996
2010-10-20,42.459998999999996
2010-10-21,41.360001000000004
2010-10-22,41.029999
2010-10-25,41.639998999999996
2010-10-26,40.889998999999996
2010-10-27,41.02
2010-10-28,40.970001
2010-10-29,41.849998
2010-11-01,42.349998
2010-11-02,43.82
2010-11-03,44.52
2010-11-04,45.990002000000004
2010-11-05,46.060001
2010-11-08,46.549999
2010-11-09,46.189999
2010-11-10,47.040001000000004
2010-11-11,46.830002
2010-11-12,45.669998
2010-11-15,45.810001
2010-11-16,44.330002
2010-11-17,44.029999
2010-11-18,44.349998
2010-11-19,45.310001
2010-11-22,45.369999
2010-11-23,44.450001
2010-11-24,44.490002000000004
2010-11-26,44.25
2010-11-29,43.84
2010-11-30,44.450001
2010-12-01,46.599998
2010-12-02,48.209998999999996
2010-12-03,49.52
2010-12-06,49.740002000000004
2010-12-07,49.73
2010-12-08,49.029999
2010-12-09,49.419998
2010-12-10,49.52
2010-12-13,49.700001
2010-12-14,49.450001
2010-12-15,48.75
2010-12-16,49.709998999999996
2010-12-17,49.810001
2010-12-20,49.880001
2010-12-21,51.009997999999996
2010-12-22,51.73
2010-12-23,51.209998999999996
2010-12-27,51.049999
2010-12-28,51.049999
2010-12-29,51.299999
2010-12-30,51.209998999999996
2010-12-31,51.099998
2011-01-03,51.900002
2011-01-04,51.580002
2011-01-05,52.619999
2011-01-06,52.970001
2011-01-07,52.560001
2011-01-10,52.860001000000004
2011-01-11,53.189999
2011-01-12,53.700001
2011-01-13,53.119999
2011-01-14,53.349998
2011-01-18,54.290001000000004
2011-01-19,52.310001
2011-01-20,52.16
2011-01-21,51.23
2011-01-24,51.810001
2011-01-25,52.02
2011-01-26,53.790001000000004
2011-01-27,53.400002
2011-01-28,52.189999
2011-01-31,52.290001000000004
2011-02-01,53.740002000000004
2011-02-02,54.66
2011-02-03,55.299999
2011-02-04,55.040001000000004
2011-02-07,55.110001000000004
2011-02-08,56.0
2011-02-09,55.68
2011-02-10,55.419998
2011-02-11,54.869999
2011-02-14,55.84
2011-02-15,55.169998
2011-02-16,56.599998
2011-02-17,58.27
2011-02-18,58.380001
2011-02-22,55.73
2011-02-23,54.43
2011-02-24,54.580002
2011-02-25,55.110001000000004
2011-02-28,55.330002
2011-03-01,53.610001000000004
2011-03-02,53.869999
2011-03-03,56.43
2011-03-04,55.860001000000004
2011-03-07,54.209998999999996
2011-03-08,54.169998
2011-03-09,53.439999
2011-03-10,51.700001
2011-03-11,53.09
2011-03-14,52.810001
2011-03-15,52.869999
2011-03-16,51.900002
2011-03-17,52.73
2011-03-18,52.34
2011-03-21,53.860001000000004
2011-03-22,54.16
2011-03-23,54.810001
2011-03-24,56.060001
2011-03-25,56.619999
2011-03-28,56.68
2011-03-29,57.119999
2011-03-30,58.490002000000004
2011-03-31,57.779999
2011-04-01,58.41
2011-04-04,59.439999
2011-04-05,60.049999
2011-04-06,58.950001
2011-04-07,58.220001
2011-04-08,57.41
2011-04-11,56.48
2011-04-12,55.369999
2011-04-13,54.91
2011-04-14,54.720001
2011-04-15,55.259997999999996
2011-04-18,53.860001000000004
2011-04-19,55.09
2011-04-20,56.439999
2011-04-21,56.610001000000004
2011-04-25,56.209998999999996
2011-04-26,56.299999
2011-04-27,56.669998
2011-04-28,56.810001
2011-04-29,56.610001000000004
2011-05-02,55.130001
2011-05-03,55.23
2011-05-04,53.700001
2011-05-05,52.619999
2011-05-06,52.360001000000004
2011-05-09,54.209998999999996
2011-05-10,54.799999
2011-05-11,52.560001
2011-05-12,52.060001
2011-05-13,51.130001
2011-05-16,51.32
2011-05-17,51.349998
2011-05-18,52.240002000000004
2011-05-19,51.959998999999996
2011-05-20,51.32
2011-05-23,50.389998999999996
2011-05-24,50.689999
2011-05-25,50.919998
2011-05-26,50.459998999999996
2011-05-27,50.98
2011-05-31,51.509997999999996
2011-06-01,49.25
2011-06-02,49.189999
2011-06-03,47.540001000000004
2011-06-06,46.610001000000004
2011-06-07,47.209998999999996
2011-06-08,46.77
2011-06-09,47.099998
2011-06-10,47.950001
2011-06-13,46.75
2011-06-14,48.080002
2011-06-15,47.18
2011-06-16,47.16
2011-06-17,47.09
2011-06-20,47.610001000000004
2011-06-21,48.77
2011-06-22,48.459998999999996
2011-06-23,48.580002
2011-06-24,48.07
2011-06-27,47.68
2011-06-28,48.790001000000004
2011-06-29,49.540001000000004
2011-06-30,49.650002
2011-07-01,50.049999
2011-07-05,49.0
2011-07-06,48.860001000000004
2011-07-07,49.639998999999996
2011-07-08,49.57
2011-07-11,48.650002
2011-07-12,48.310001
2011-07-13,48.669998
2011-07-14,48.32
2011-07-15,49.169998
2011-07-18,48.619999
2011-07-19,49.669998
2011-07-20,49.450001
2011-07-21,50.310001
2011-07-22,50.43
2011-07-25,50.310001
2011-07-26,49.16
2011-07-27,47.189999
2011-07-28,47.18
2011-07-29,47.009997999999996
2011-08-01,46.52
2011-08-02,45.790001000000004
2011-08-03,45.650002
2011-08-04,42.959998999999996
2011-08-05,42.439999
2011-08-08,37.290001000000004
2011-08-09,39.689999
2011-08-10,38.57
2011-08-11,40.32
2011-08-12,40.759997999999996
2011-08-15,41.43
2011-08-16,40.889998999999996
2011-08-17,40.34
2011-08-18,37.450001
2011-08-19,37.290001000000004
2011-08-22,36.869999
2011-08-23,38.009997999999996
2011-08-24,38.419998
2011-08-25,37.52
2011-08-26,38.900002
2011-08-29,40.869999
2011-08-30,40.959998999999996
2011-08-31,41.439999
2011-09-01,40.580002
2011-09-02,38.790001000000004
2011-09-06,38.580002
2011-09-07,40.279999
2011-09-08,39.73
2011-09-09,38.5
2011-09-12,38.5
2011-09-13,39.779999
2011-09-14,40.389998999999996
2011-09-15,40.98
2011-09-16,40.580002
2011-09-19,39.560001
2011-09-20,38.110001000000004
2011-09-21,36.400002
2011-09-22,33.68
2011-09-23,34.18
2011-09-26,35.41
2011-09-27,37.41
2011-09-28,35.040001000000004
2011-09-29,35.299999
2011-09-30,34.009997999999996
2011-10-03,32.040001000000004
2011-10-04,33.25
2011-10-05,35.919998
2011-10-06,37.279999
2011-10-07,36.099998
2011-10-10,37.98
2011-10-11,38.0
2011-10-12,39.240002000000004
2011-10-13,39.119999
2011-10-14,39.799999
2011-10-17,38.009997999999996
2011-10-18,39.549999
2011-10-19,38.709998999999996
2011-10-20,39.41
2011-10-21,40.509997999999996
2011-10-24,42.389998999999996
2011-10-25,40.57
2011-10-26,41.330002
2011-10-27,45.889998999999996
2011-10-28,45.990002000000004
2011-10-31,44.189999
2011-11-01,42.16
2011-11-02,43.75
2011-11-03,44.75
2011-11-04,45.52
2011-11-07,45.240002000000004
2011-11-08,45.450001
2011-11-09,42.740002000000004
2011-11-10,43.470001
2011-11-11,45.259997999999996
2011-11-14,45.549999
2011-11-15,46.279999
2011-11-16,44.630001
2011-11-17,43.259997999999996
2011-11-18,44.07
2011-11-21,43.790001000000004
2011-11-22,43.889998999999996
2011-11-23,42.18
2011-11-25,42.110001000000004
2011-11-28,44.049999
2011-11-29,44.290001000000004
2011-11-30,49.110001000000004
2011-12-01,48.509997999999996
2011-12-02,48.860001000000004
2011-12-05,49.560001
2011-12-06,49.860001000000004
2011-12-07,50.110001000000004
2011-12-08,48.07
2011-12-09,49.27
2011-12-12,47.400002
2011-12-13,46.119999
2011-12-14,45.689999
2011-12-15,46.310001
2011-12-16,47.5
2011-12-19,46.16
2011-12-20,48.580002
2011-12-21,48.380001
2011-12-22,49.43
2011-12-23,49.830002
2011-12-27,49.130001
2011-12-28,47.790001000000004
2011-12-29,48.490002000000004
2011-12-30,48.689999
2012-01-03,50.41
2012-01-04,51.470001
2012-01-05,52.200001
2012-01-06,52.860001000000004
2012-01-09,52.52
2012-01-10,53.689999
2012-01-11,53.869999
2012-01-12,54.57
2012-01-13,53.669998
2012-01-17,54.349998
2012-01-18,55.810001
2012-01-19,56.049999
2012-01-20,54.91
2012-01-23,54.290001000000004
2012-01-24,54.43
2012-01-25,55.889998999999996
2012-01-26,55.290001000000004
2012-01-27,54.93
2012-01-30,54.130001
2012-01-31,53.200001
2012-02-01,54.529999
2012-02-02,54.669998
2012-02-03,55.990002000000004
2012-02-06,54.77
2012-02-07,54.669998
2012-02-08,54.490002000000004
2012-02-09,54.610001000000004
2012-02-10,53.650002
2012-02-13,54.169998
2012-02-14,53.68
2012-02-15,52.48
2012-02-16,55.860001000000004
2012-02-17,55.860001000000004
2012-02-21,56.990002000000004
2012-02-22,54.009997999999996
2012-02-23,54.869999
2012-02-24,54.709998999999996
2012-02-27,54.48
2012-02-28,54.549999
2012-02-29,53.720001
2012-03-01,54.599998
2012-03-02,54.740002000000004
2012-03-05,53.849998
2012-03-06,52.889998999999996
2012-03-07,53.139998999999996
2012-03-08,53.599998
2012-03-09,53.799999
2012-03-12,53.599998
2012-03-13,55.360001000000004
2012-03-14,55.68
2012-03-15,55.919998
2012-03-16,57.419998
2012-03-19,57.950001
2012-03-20,57.220001
2012-03-21,56.330002
2012-03-22,55.029999
2012-03-23,55.889998999999996
2012-03-26,56.43
2012-03-27,56.5
2012-03-28,56.009997999999996
2012-03-29,56.419998
2012-03-30,56.48
2012-04-02,56.939999
2012-04-03,55.900002
2012-04-04,54.91
2012-04-05,53.459998999999996
2012-04-09,53.009997999999996
2012-04-10,51.5
2012-04-11,51.59
2012-04-12,53.07
2012-04-13,52.07
2012-04-16,54.43
2012-04-17,56.16
2012-04-18,55.740002000000004
2012-04-19,54.639998999999996
2012-04-20,54.419998
2012-04-23,53.779999
2012-04-24,54.07
2012-04-25,55.34
2012-04-26,55.68
2012-04-27,56.330002
2012-04-30,55.889998999999996
2012-05-01,56.18
2012-05-02,55.900002
2012-05-03,55.110001000000004
2012-05-04,53.349998
2012-05-07,53.279999
2012-05-08,52.75
2012-05-09,52.689999
2012-05-10,52.57
2012-05-11,52.57
2012-05-14,52.279999
2012-05-15,51.459998999999996
2012-05-16,49.869999
2012-05-17,48.32
2012-05-18,47.400002
2012-05-21,49.18
2012-05-22,48.48
2012-05-23,49.25
2012-05-24,48.060001
2012-05-25,48.0
2012-05-29,49.540001000000004
2012-05-30,48.119999
2012-05-31,47.209998999999996
2012-06-01,46.080002
2012-06-04,45.990002000000004
2012-06-05,46.25
2012-06-06,47.669998
2012-06-07,48.599998
2012-06-08,48.669998
2012-06-11,46.939999
2012-06-12,47.09
2012-06-13,46.610001000000004
2012-06-14,46.919998
2012-06-15,47.57
2012-06-18,47.040001000000004
2012-06-19,49.16
2012-06-20,49.139998999999996
2012-06-21,47.049999
2012-06-22,47.279999
2012-06-25,46.369999
2012-06-26,47.07
2012-06-27,48.18
2012-06-28,48.52
2012-06-29,50.5
2012-07-02,50.150002
2012-07-03,51.310001
2012-07-05,51.959998999999996
2012-07-06,51.080002
2012-07-09,50.75
2012-07-10,50.419998
2012-07-11,49.91
2012-07-12,48.060001
2012-07-13,49.709998999999996
2012-07-16,49.369999
2012-07-17,49.040001000000004
2012-07-18,49.790001000000004
2012-07-19,49.450001
2012-07-20,48.310001
2012-07-23,47.599998
2012-07-24,45.720001
2012-07-25,44.98
2012-07-26,48.099998
2012-07-27,49.650002
2012-07-30,50.220001
2012-07-31,51.48
2012-08-01,51.110001000000004
2012-08-02,50.029999
2012-08-03,51.509997999999996
2012-08-06,52.529999
2012-08-07,52.91
2012-08-08,52.790001000000004
2012-08-09,53.060001
2012-08-10,53.470001
2012-08-13,52.799999
2012-08-14,52.349998
2012-08-15,52.169998
2012-08-16,52.849998
2012-08-17,52.950001
2012-08-20,53.41
2012-08-21,53.459998999999996
2012-08-22,53.439999
2012-08-23,52.639998999999996
2012-08-24,52.380001
2012-08-27,52.349998
2012-08-28,52.310001
2012-08-29,51.970001
2012-08-30,50.93
2012-08-31,51.43
2012-09-04,51.68
2012-09-05,51.419998
2012-09-06,52.349998
2012-09-07,54.490002000000004
2012-09-10,54.75
2012-09-11,55.740002000000004
2012-09-12,55.950001
2012-09-13,57.130001
2012-09-14,57.66
2012-09-17,54.990002000000004
2012-09-18,54.549999
2012-09-19,54.529999
2012-09-20,54.419998
2012-09-21,53.900002
2012-09-24,53.419998
2012-09-25,51.560001
2012-09-26,52.02
2012-09-27,53.060001
2012-09-28,52.349998
2012-10-01,51.540001000000004
2012-10-02,51.59
2012-10-03,51.099998
2012-10-04,52.139998999999996
2012-10-05,51.799999
2012-10-08,51.599998
2012-10-09,50.919998
2012-10-10,50.119999
2012-10-11,50.630001
2012-10-12,50.34
2012-10-15,51.360001000000004
2012-10-16,52.98
2012-10-17,53.299999
2012-10-18,52.950001
2012-10-19,52.709998999999996
2012-10-22,53.099998
2012-10-23,52.549999
2012-10-24,52.110001000000004
2012-10-25,54.77
2012-10-26,54.93
2012-10-31,54.34
2012-11-01,58.240002000000004
2012-11-02,55.720001
2012-11-05,56.23
2012-11-06,57.189999
2012-11-07,55.459998999999996
2012-11-08,54.77
2012-11-09,55.509997999999996
2012-11-12,55.52
2012-11-13,55.380001
2012-11-14,54.5
2012-11-15,53.709998999999996
2012-11-16,54.029999
2012-11-19,55.810001
2012-11-20,56.02
2012-11-21,56.189999
2012-11-23,56.93
2012-11-26,56.529999
2012-11-27,55.950001
2012-11-28,56.400002
2012-11-29,56.580002
2012-11-30,56.400002
2012-12-03,56.330002
2012-12-04,56.169998
2012-12-05,56.43
2012-12-06,56.810001
2012-12-07,57.029999
2012-12-10,57.189999
2012-12-11,58.259997999999996
2012-12-12,57.970001
2012-12-13,57.939999
2012-12-14,59.25
2012-12-17,59.939999
2012-12-18,60.98
2012-12-19,60.77
2012-12-20,62.0
2012-12-21,61.73
2012-12-24,61.540001000000004
2012-12-26,61.540001000000004
2012-12-27,61.240002000000004
2012-12-28,60.360001000000004
2012-12-31,62.099998
2013-01-02,64.57
2013-01-03,63.369999
2013-01-04,64.58000200000001
2013-01-07,64.599998
2013-01-08,63.669998
2013-01-09,65.33000200000001
2013-01-10,64.699997
2013-01-11,64.160004
2013-01-14,63.580002
2013-01-15,63.799999
2013-01-16,62.470001
2013-01-17,63.459998999999996
2013-01-18,63.23
2013-01-22,64.190002
2013-01-23,63.560001
2013-01-24,63.509997999999996
2013-01-25,64.209999
2013-01-28,64.0
2013-01-29,64.68
2013-01-30,64.139999
2013-01-31,64.720001
2013-02-01,65.650002
2013-02-04,64.309998
2013-02-05,64.690002
2013-02-06,70.25
2013-02-07,70.059998
2013-02-08,71.440002
2013-02-11,71.0
2013-02-12,70.769997
2013-02-13,71.010002
2013-02-14,72.0
2013-02-15,72.050003
2013-02-19,71.760002
2013-02-20,68.129997
2013-02-21,67.940002
2013-02-22,68.199997
2013-02-25,65.099998
2013-02-26,65.730003
