Date,BNS
2013-07-02,53.029999
2013-07-03,52.59
2013-07-05,52.5
2013-07-08,52.630001
2013-07-09,53.060001
2013-07-10,53.02
2013-07-11,54.810001
2013-07-12,54.889998999999996
2013-07-15,54.950001
2013-07-16,55.09
2013-07-17,55.73
2013-07-18,56.66
2013-07-19,56.939999
2013-07-22,56.950001
2013-07-23,56.68
2013-07-24,56.540001000000004
2013-07-25,56.77
2013-07-26,56.830002
2013-07-29,57.240002000000004
2013-07-30,57.029999
2013-07-31,56.400002
2013-08-01,56.07
2013-08-02,56.110001000000004
2013-08-05,56.09
2013-08-06,55.66
2013-08-07,55.32
2013-08-08,56.220001
2013-08-09,56.470001
2013-08-12,56.220001
2013-08-13,56.52
2013-08-14,56.459998999999996
2013-08-15,56.41
2013-08-16,56.389998999999996
2013-08-19,56.189999
2013-08-20,56.18
2013-08-21,55.610001000000004
2013-08-22,55.610001000000004
2013-08-23,55.869999
2013-08-26,55.900002
2013-08-27,55.060001
2013-08-28,55.110001000000004
2013-08-29,55.330002
2013-08-30,55.5
2013-09-03,55.630001
2013-09-04,55.810001
2013-09-05,56.91
2013-09-06,57.669998
2013-09-09,57.790001000000004
2013-09-10,57.990002000000004
2013-09-11,58.169998
2013-09-12,57.560001
2013-09-13,57.34
2013-09-16,57.919998
2013-09-17,58.049999
2013-09-18,58.419998
2013-09-19,58.049999
2013-09-20,57.57
2013-09-23,57.84
2013-09-24,57.939999
2013-09-25,57.799999
2013-09-26,57.919998
2013-09-27,57.380001
2013-09-30,57.310001
2013-10-01,57.549999
2013-10-02,57.259997999999996
2013-10-03,57.18
2013-10-04,57.310001
2013-10-07,57.139998999999996
2013-10-08,56.740002000000004
2013-10-09,56.740002000000004
2013-10-10,57.470001
2013-10-11,57.830002
2013-10-14,57.900002
2013-10-15,57.84
2013-10-16,58.189999
2013-10-17,59.110001000000004
2013-10-18,59.759997999999996
2013-10-21,60.200001
2013-10-22,60.759997999999996
2013-10-23,59.849998
2013-10-24,59.57
2013-10-25,59.689999
2013-10-28,60.189999
2013-10-29,60.68
2013-10-30,60.560001
2013-10-31,60.77
2013-11-01,61.07
2013-11-04,60.849998
2013-11-05,60.77
2013-11-06,61.310001
2013-11-07,60.889998999999996
2013-11-08,61.330002
2013-11-11,61.48
2013-11-12,61.41
2013-11-13,62.040001000000004
2013-11-14,62.610001000000004
2013-11-15,62.849998
2013-11-18,63.259997999999996
2013-11-19,63.0
2013-11-20,63.34
2013-11-21,62.66
2013-11-22,62.93
2013-11-25,63.02
2013-11-26,62.110001000000004
2013-11-27,61.73
2013-11-29,61.57
2013-12-02,61.400002
2013-12-03,60.240002000000004
2013-12-04,59.610001000000004
2013-12-05,59.580002
2013-12-06,60.040001000000004
2013-12-09,60.450001
2013-12-10,60.16
2013-12-11,59.66
2013-12-12,59.18
2013-12-13,59.380001
2013-12-16,59.830002
2013-12-17,59.700001
2013-12-18,60.029999
2013-12-19,60.209998999999996
2013-12-20,60.880001
2013-12-23,61.48
2013-12-24,61.709998999999996
2013-12-26,61.759997999999996
2013-12-27,61.650002
2013-12-30,62.169998
2013-12-31,62.549999
2014-01-02,61.98
2014-01-03,61.5
2014-01-06,60.75
2014-01-07,59.889998999999996
2014-01-08,59.630001
2014-01-09,59.450001
2014-01-10,59.099998
2014-01-13,59.200001
2014-01-14,58.23
2014-01-15,58.220001
2014-01-16,58.220001
2014-01-17,58.189999
2014-01-21,59.009997999999996
2014-01-22,58.279999
2014-01-23,57.900002
2014-01-24,56.889998999999996
2014-01-27,55.5
2014-01-28,55.5
2014-01-29,54.889998999999996
2014-01-30,55.310001
2014-01-31,54.84
2014-02-03,54.509997999999996
2014-02-04,54.360001000000004
2014-02-05,54.959998999999996
2014-02-06,56.029999
2014-02-07,55.919998
2014-02-10,55.82
2014-02-11,56.32
2014-02-12,56.669998
2014-02-13,57.529999
2014-02-14,57.619999
2014-02-18,57.860001000000004
2014-02-19,57.459998999999996
2014-02-20,57.560001
2014-02-21,56.900002
2014-02-24,57.380001
2014-02-25,57.25
2014-02-26,56.990002000000004
2014-02-27,57.110001000000004
2014-02-28,57.23
2014-03-03,56.869999
2014-03-04,56.880001
2014-03-05,57.68
2014-03-06,58.02
2014-03-07,57.360001000000004
2014-03-10,57.689999
2014-03-11,58.349998
2014-03-12,58.59
2014-03-13,58.43
2014-03-14,57.98
2014-03-17,58.27
2014-03-18,58.23
2014-03-19,57.48
2014-03-20,57.630001
2014-03-21,57.950001
2014-03-24,58.0
2014-03-25,58.130001
2014-03-26,58.310001
2014-03-27,58.209998999999996
2014-03-28,57.540001000000004
2014-03-31,58.02
2014-04-01,58.68
2014-04-02,58.77
2014-04-03,58.759997999999996
2014-04-04,59.09
2014-04-07,58.869999
2014-04-08,59.400002
2014-04-09,59.68
2014-04-10,58.75
2014-04-11,58.509997999999996
2014-04-14,58.740002000000004
2014-04-15,58.880001
2014-04-16,59.119999
2014-04-17,59.419998
2014-04-21,59.400002
2014-04-22,59.349998
2014-04-23,59.259997999999996
2014-04-24,59.450001
2014-04-25,59.299999
2014-04-28,59.509997999999996
2014-04-29,60.23
2014-04-30,60.779999
2014-05-01,60.759997999999996
2014-05-02,60.919998
2014-05-05,60.73
2014-05-06,61.07
2014-05-07,61.080002
2014-05-08,61.650002
2014-05-09,61.27
2014-05-12,61.43
2014-05-13,61.380001
2014-05-14,61.5
2014-05-15,62.02
2014-05-16,61.73
2014-05-19,61.889998999999996
2014-05-20,61.68
2014-05-21,61.900002
2014-05-22,62.330002
2014-05-23,62.509997999999996
2014-05-27,63.330002
2014-05-28,63.27
2014-05-29,63.830002
2014-05-30,64.199997
2014-06-02,64.0
2014-06-03,64.360001
2014-06-04,64.400002
2014-06-05,64.209999
2014-06-06,64.470001
2014-06-09,64.839996
2014-06-10,64.949997
2014-06-11,64.93
2014-06-12,64.889999
2014-06-13,64.959999
2014-06-16,65.559998
2014-06-17,65.360001
2014-06-18,65.650002
2014-06-19,65.33000200000001
2014-06-20,66.0
2014-06-23,66.41999799999999
2014-06-24,66.269997
2014-06-25,66.150002
2014-06-26,66.790001
2014-06-27,67.389999
2014-06-30,66.599998
2014-07-01,67.08000200000001
2014-07-02,66.970001
2014-07-03,67.510002
2014-07-07,67.66999799999999
2014-07-08,67.349998
2014-07-09,67.66999799999999
2014-07-10,67.660004
2014-07-11,67.110001
2014-07-14,67.639999
2014-07-15,67.660004
2014-07-16,68.129997
2014-07-17,67.739998
2014-07-18,67.989998
2014-07-21,67.870003
2014-07-22,68.300003
2014-07-23,68.089996
2014-07-24,68.199997
2014-07-25,68.019997
2014-07-28,68.33000200000001
2014-07-29,68.010002
2014-07-30,68.239998
2014-07-31,67.900002
2014-08-01,67.239998
2014-08-04,67.660004
2014-08-05,66.83000200000001
2014-08-06,66.779999
2014-08-07,66.089996
2014-08-08,65.220001
2014-08-11,65.959999
2014-08-12,66.16999799999999
2014-08-13,66.239998
2014-08-14,66.68
2014-08-15,66.459999
2014-08-18,66.650002
2014-08-19,66.870003
2014-08-20,66.959999
2014-08-21,67.43
2014-08-22,67.139999
2014-08-25,67.550003
2014-08-26,66.16999799999999
2014-08-27,66.620003
2014-08-28,66.129997
2014-08-29,66.220001
2014-09-02,66.110001
2014-09-03,66.300003
2014-09-04,66.309998
2014-09-05,66.309998
2014-09-08,65.5
2014-09-09,65.82
2014-09-10,66.16999799999999
2014-09-11,65.83000200000001
2014-09-12,65.790001
2014-09-15,66.059998
2014-09-16,66.650002
2014-09-17,66.279999
2014-09-18,66.610001
2014-09-19,65.360001
2014-09-22,64.599998
2014-09-23,64.129997
2014-09-24,63.41
2014-09-25,62.0
2014-09-26,62.09
2014-09-29,62.130001
2014-09-30,61.849998
2014-10-01,62.32
2014-10-02,61.73
2014-10-03,60.830002
2014-10-06,61.439999
2014-10-07,60.889998999999996
2014-10-08,62.240002000000004
2014-10-09,61.75
2014-10-10,60.580002
2014-10-13,60.299999
2014-10-14,59.450001
2014-10-15,58.5
2014-10-16,58.549999
2014-10-17,59.709998999999996
2014-10-20,59.639998999999996
2014-10-21,60.549999
2014-10-22,59.380001
2014-10-23,60.189999
2014-10-24,60.57
2014-10-27,60.459998999999996
2014-10-28,61.34
2014-10-29,60.82
2014-10-30,61.009997999999996
2014-10-31,61.299999
2014-11-03,60.529999
2014-11-04,58.880001
2014-11-05,59.060001
2014-11-06,58.77
2014-11-07,59.540001000000004
2014-11-10,59.900002
2014-11-11,60.389998999999996
2014-11-12,60.580002
2014-11-13,60.450001
2014-11-14,60.880001
2014-11-17,60.869999
2014-11-18,61.23
2014-11-19,61.380001
2014-11-20,61.82
2014-11-21,62.369999
2014-11-24,62.16
2014-11-25,62.34
2014-11-26,62.490002000000004
2014-11-28,62.040001000000004
2014-12-01,61.18
2014-12-02,60.34
2014-12-03,60.700001
2014-12-04,59.43
2014-12-05,58.0
2014-12-08,56.709998999999996
2014-12-09,57.099998
2014-12-10,55.790001000000004
2014-12-11,55.790001000000004
2014-12-12,55.040001000000004
2014-12-15,54.639998999999996
2014-12-16,55.16
2014-12-17,55.869999
2014-12-18,55.98
2014-12-19,56.220001
2014-12-22,56.25
2014-12-23,56.889998999999996
2014-12-24,57.02
2014-12-26,57.0
2014-12-29,57.560001
2014-12-30,57.209998999999996
2014-12-31,57.080002
2015-01-02,55.880001
2015-01-05,54.669998
2015-01-06,53.669998
2015-01-07,53.799999
2015-01-08,54.200001
2015-01-09,53.080002
2015-01-12,51.799999
2015-01-13,51.779999
2015-01-14,51.669998
2015-01-15,51.27
2015-01-16,51.48
2015-01-20,50.869999
2015-01-21,50.970001
2015-01-22,51.439999
2015-01-23,51.400002
2015-01-26,50.950001
2015-01-27,50.950001
2015-01-28,49.93
2015-01-29,49.529999
2015-01-30,48.040001000000004
2015-02-02,49.380001
2015-02-03,51.5
2015-02-04,50.490002000000004
2015-02-05,51.950001
2015-02-06,52.009997999999996
2015-02-09,52.610001000000004
2015-02-10,52.110001000000004
2015-02-11,52.119999
2015-02-12,53.27
2015-02-13,53.900002
2015-02-17,54.459998999999996
2015-02-18,53.470001
2015-02-19,53.119999
2015-02-20,52.830002
2015-02-23,52.389998999999996
2015-02-24,52.279999
2015-02-25,52.970001
2015-02-26,53.150002
2015-02-27,53.450001
2015-03-02,53.380001
2015-03-03,52.700001
2015-03-04,52.470001
2015-03-05,52.139998999999996
2015-03-06,51.189999
2015-03-09,51.220001
2015-03-10,49.400002
2015-03-11,49.130001
2015-03-12,49.73
2015-03-13,49.139998999999996
2015-03-16,49.91
2015-03-17,49.599998
2015-03-18,50.23
2015-03-19,49.400002
2015-03-20,50.43
2015-03-23,50.959998999999996
2015-03-24,51.139998999999996
2015-03-25,50.34
2015-03-26,50.25
2015-03-27,49.52
2015-03-30,49.41
2015-03-31,50.23
2015-04-01,50.299999
2015-04-02,50.23
2015-04-06,50.59
2015-04-07,51.009997999999996
2015-04-08,50.75
2015-04-09,51.009997999999996
2015-04-10,51.220001
2015-04-13,51.07
2015-04-14,51.75
2015-04-15,53.209998999999996
2015-04-16,53.950001
2015-04-17,53.869999
2015-04-20,54.18
2015-04-21,54.200001
2015-04-22,54.41
2015-04-23,54.98
2015-04-24,54.970001
2015-04-27,55.310001
2015-04-28,56.0
2015-04-29,56.029999
2015-04-30,55.169998
2015-05-01,54.990002000000004
2015-05-04,55.52
2015-05-05,55.060001
2015-05-06,54.740002000000004
2015-05-07,53.959998999999996
2015-05-08,54.099998
2015-05-11,54.150002
2015-05-12,54.169998
2015-05-13,54.369999
2015-05-14,54.32
2015-05-15,54.07
2015-05-18,53.59
2015-05-19,53.369999
2015-05-20,52.830002
2015-05-21,53.220001
2015-05-22,52.52
2015-05-26,51.66
2015-05-27,51.740002000000004
2015-05-28,51.959998999999996
2015-05-29,52.669998
2015-06-01,52.560001
2015-06-02,53.330002
2015-06-03,53.59
2015-06-04,53.049999
2015-06-05,53.32
2015-06-08,52.610001000000004
2015-06-09,53.540001000000004
2015-06-10,54.049999
2015-06-11,53.84
2015-06-12,53.389998999999996
2015-06-15,53.57
2015-06-16,53.459998999999996
2015-06-17,53.32
2015-06-18,53.23
2015-06-19,52.439999
2015-06-22,52.869999
2015-06-23,53.470001
2015-06-24,53.490002000000004
2015-06-25,53.950001
2015-06-26,54.07
2015-06-29,52.119999
2015-06-30,51.630001
2015-07-01,51.709998999999996
2015-07-02,50.52
2015-07-06,50.540001000000004
2015-07-07,50.529999
2015-07-08,49.919998
2015-07-09,49.580002
2015-07-10,50.139998999999996
2015-07-13,50.209998999999996
2015-07-14,50.080002
2015-07-15,49.599998
2015-07-16,50.080002
2015-07-17,49.549999
2015-07-20,49.02
2015-07-21,48.82
2015-07-22,48.32
2015-07-23,48.02
2015-07-24,47.790001000000004
2015-07-27,46.860001000000004
2015-07-28,47.5
2015-07-29,48.889998999999996
2015-07-30,49.080002
2015-07-31,49.110001000000004
2015-08-03,48.400002
2015-08-04,48.18
2015-08-05,48.400002
2015-08-06,47.830002
2015-08-07,47.580002
2015-08-10,48.48
2015-08-11,47.52
2015-08-12,47.700001
2015-08-13,46.75
2015-08-14,46.939999
2015-08-17,46.73
2015-08-18,46.450001
2015-08-19,45.709998999999996
2015-08-20,44.790001000000004
2015-08-21,43.709998999999996
2015-08-24,42.200001
2015-08-25,42.59
2015-08-26,43.959998999999996
2015-08-27,45.34
2015-08-28,45.130001
2015-08-31,45.639998999999996
2015-09-01,44.040001000000004
2015-09-02,44.0
2015-09-03,44.75
2015-09-04,44.080002
2015-09-08,45.049999
2015-09-09,44.48
2015-09-10,44.380001
2015-09-11,43.849998
2015-09-14,43.91
2015-09-15,43.970001
2015-09-16,45.119999
2015-09-17,44.889998999999996
2015-09-18,44.029999
2015-09-21,44.639998999999996
2015-09-22,43.82
2015-09-23,43.080002
2015-09-24,43.02
2015-09-25,43.389998999999996
2015-09-28,42.830002
2015-09-29,43.169998
2015-09-30,44.080002
2015-10-01,44.549999
2015-10-02,43.48
2015-10-05,44.66
2015-10-06,45.59
2015-10-07,46.139998999999996
2015-10-08,46.599998
2015-10-09,46.580002
2015-10-12,46.220001
2015-10-13,46.290001000000004
2015-10-14,46.169998
2015-10-15,46.509997999999996
2015-10-16,46.669998
2015-10-19,46.380001
2015-10-20,46.779999
2015-10-21,46.139998999999996
2015-10-22,47.040001000000004
2015-10-23,47.09
2015-10-26,46.939999
2015-10-27,46.919998
2015-10-28,47.830002
2015-10-29,47.869999
2015-10-30,46.98
2015-11-02,47.23
2015-11-03,47.450001
2015-11-04,46.810001
2015-11-05,46.709998999999996
2015-11-06,46.380001
2015-11-09,45.93
2015-11-10,45.77
2015-11-11,45.889998999999996
2015-11-12,45.040001000000004
2015-11-13,44.299999
2015-11-16,45.09
2015-11-17,45.48
2015-11-18,45.560001
2015-11-19,45.720001
2015-11-20,45.459998999999996
2015-11-23,44.98
2015-11-24,45.369999
2015-11-25,45.220001
2015-11-27,45.439999
2015-11-30,45.549999
2015-12-01,45.509997999999996
2015-12-02,44.860001000000004
2015-12-03,44.43
2015-12-04,44.439999
2015-12-07,42.93
2015-12-08,42.290001000000004
2015-12-09,42.439999
2015-12-10,42.029999
2015-12-11,40.779999
2015-12-14,40.5
2015-12-15,41.150002
2015-12-16,41.48
2015-12-17,40.970001
2015-12-18,40.32
2015-12-21,40.299999
2015-12-22,40.450001
2015-12-23,41.450001
2015-12-24,41.830002
2015-12-28,41.369999
2015-12-29,42.080002
2015-12-30,41.540001000000004
2015-12-31,40.439999
2016-01-04,39.860001000000004
2016-01-05,40.139998999999996
2016-01-06,39.169998
2016-01-07,38.529999
2016-01-08,38.549999
2016-01-11,38.07
2016-01-12,37.91
2016-01-13,36.939999
2016-01-14,37.32
2016-01-15,36.0
2016-01-19,36.549999
2016-01-20,35.799999
2016-01-21,36.91
2016-01-22,38.450001
2016-01-25,37.080002
2016-01-26,37.82
2016-01-27,38.470001
2016-01-28,40.150002
2016-01-29,40.84
2016-02-01,40.450001
2016-02-02,39.59
2016-02-03,40.5
2016-02-04,41.34
2016-02-05,40.860001000000004
2016-02-08,39.98
2016-02-09,38.990002000000004
2016-02-10,37.779999
2016-02-11,37.360001000000004
2016-02-12,38.98
2016-02-16,39.66
2016-02-17,41.02
2016-02-18,40.970001
2016-02-19,40.66
2016-02-22,40.52
2016-02-23,39.799999
2016-02-24,39.130001
2016-02-25,39.549999
2016-02-26,39.959998999999996
2016-02-29,40.0
2016-03-01,43.130001
2016-03-02,43.02
2016-03-03,43.740002000000004
2016-03-04,44.66
2016-03-07,45.610001000000004
2016-03-08,45.650002
2016-03-09,46.639998999999996
2016-03-10,46.150002
2016-03-11,47.080002
2016-03-14,46.779999
2016-03-15,46.66
2016-03-16,47.580002
2016-03-17,49.169998
2016-03-18,48.73
2016-03-21,48.639998999999996
2016-03-22,48.68
2016-03-23,47.860001000000004
2016-03-24,47.060001
2016-03-28,47.700001
2016-03-29,48.389998999999996
2016-03-30,49.02
2016-03-31,48.860001000000004
2016-04-01,48.189999
2016-04-04,47.759997999999996
2016-04-05,47.110001000000004
2016-04-06,47.32
2016-04-07,46.630001
2016-04-08,47.599998
2016-04-11,47.689999
2016-04-12,49.049999
2016-04-13,49.599998
2016-04-14,49.689999
2016-04-15,49.509997999999996
2016-04-18,49.75
2016-04-19,50.830002
2016-04-20,51.59
2016-04-21,51.080002
2016-04-22,51.549999
2016-04-25,51.189999
2016-04-26,51.630001
2016-04-27,51.860001000000004
2016-04-28,51.959998999999996
2016-04-29,52.450001
2016-05-02,52.0
2016-05-03,49.880001
2016-05-04,48.73
2016-05-05,48.099998
2016-05-06,48.119999
2016-05-09,47.619999
2016-05-10,48.290001000000004
2016-05-11,48.849998
2016-05-12,49.040001000000004
2016-05-13,48.419998
2016-05-16,48.860001000000004
2016-05-17,48.669998
2016-05-18,48.549999
2016-05-19,47.880001
2016-05-20,48.099998
2016-05-23,48.290001000000004
2016-05-24,48.5
2016-05-25,49.669998
2016-05-26,49.77
2016-05-27,49.889998999999996
2016-05-31,48.93
2016-06-01,49.689999
2016-06-02,49.990002000000004
2016-06-03,50.560001
2016-06-06,51.43
2016-06-07,52.540001000000004
2016-06-08,52.66
2016-06-09,52.139998999999996
2016-06-10,51.130001
2016-06-13,50.77
2016-06-14,50.25
2016-06-15,49.720001
2016-06-16,49.57
2016-06-17,50.02
2016-06-20,50.799999
2016-06-21,50.889998999999996
2016-06-22,50.540001000000004
2016-06-23,51.389998999999996
2016-06-24,49.259997999999996
2016-06-27,48.040001000000004
2016-06-28,48.939999
2016-06-29,49.759997999999996
2016-06-30,49.009997999999996
2016-07-01,49.41
2016-07-05,48.650002
2016-07-06,48.700001
2016-07-07,48.32
2016-07-08,48.599998
2016-07-11,48.740002000000004
2016-07-12,49.580002
2016-07-13,50.049999
2016-07-14,50.549999
2016-07-15,50.759997999999996
2016-07-18,50.610001000000004
2016-07-19,50.349998
2016-07-20,50.490002000000004
2016-07-21,50.25
2016-07-22,50.23
2016-07-25,49.77
2016-07-26,50.23
2016-07-27,50.279999
2016-07-28,50.439999
2016-07-29,50.77
2016-08-01,49.959998999999996
2016-08-02,50.119999
2016-08-03,50.25
2016-08-04,50.279999
2016-08-05,50.360001000000004
2016-08-08,50.650002
2016-08-09,50.98
2016-08-10,51.09
2016-08-11,51.59
2016-08-12,51.529999
2016-08-15,51.689999
2016-08-16,51.75
2016-08-17,51.889998999999996
2016-08-18,52.09
2016-08-19,51.650002
2016-08-22,51.470001
2016-08-23,52.209998999999996
2016-08-24,53.060001
2016-08-25,53.25
2016-08-26,53.0
2016-08-29,52.860001000000004
2016-08-30,53.459998999999996
2016-08-31,53.220001
2016-09-01,53.619999
2016-09-02,54.330002
2016-09-06,54.950001
2016-09-07,54.790001000000004
2016-09-08,54.389998999999996
2016-09-09,53.48
2016-09-12,53.349998
2016-09-13,52.09
2016-09-14,52.18
2016-09-15,53.259997999999996
2016-09-16,52.900002
2016-09-19,53.009997999999996
2016-09-20,53.310001
2016-09-21,53.970001
2016-09-22,54.439999
2016-09-23,53.490002000000004
2016-09-26,53.259997999999996
2016-09-27,53.09
2016-09-28,53.990002000000004
2016-09-29,53.66
2016-09-30,52.990002000000004
2016-10-03,52.970001
2016-10-04,52.630001
2016-10-05,52.950001
2016-10-06,52.779999
2016-10-07,52.32
2016-10-10,52.830002
2016-10-11,52.77
2016-10-12,52.810001
2016-10-13,53.169998
2016-10-14,53.419998
2016-10-17,53.400002
2016-10-18,53.93
2016-10-19,54.0
2016-10-20,53.720001
2016-10-21,53.459998999999996
2016-10-24,53.619999
2016-10-25,53.77
2016-10-26,53.630001
2016-10-27,53.959998999999996
2016-10-28,53.849998
2016-10-31,53.759997999999996
2016-11-01,53.790001000000004
2016-11-02,53.27
2016-11-03,53.509997999999996
2016-11-04,52.889998999999996
2016-11-07,53.68
2016-11-08,54.279999
2016-11-09,53.52
2016-11-10,53.200001
2016-11-11,52.450001
2016-11-14,51.580002
2016-11-15,52.369999
2016-11-16,52.52
2016-11-17,53.040001000000004
2016-11-18,53.279999
2016-11-21,54.200001
2016-11-22,54.02
2016-11-23,53.82
2016-11-25,53.939999
2016-11-28,53.939999
2016-11-29,54.880001
2016-11-30,55.25
2016-12-01,55.639998999999996
2016-12-02,56.009997999999996
2016-12-05,55.990002000000004
2016-12-06,56.200001
2016-12-07,57.110001000000004
2016-12-08,57.759997999999996
2016-12-09,58.32
2016-12-12,58.279999
2016-12-13,58.700001
2016-12-14,57.689999
2016-12-15,57.34
2016-12-16,56.939999
2016-12-19,56.689999
2016-12-20,56.810001
2016-12-21,56.549999
2016-12-22,56.48
2016-12-23,56.189999
2016-12-27,56.299999
2016-12-28,56.220001
2016-12-29,55.830002
2016-12-30,55.68
2017-01-03,56.380001
2017-01-04,57.439999
2017-01-05,57.790001000000004
2017-01-06,57.880001
2017-01-09,57.689999
2017-01-10,58.18
2017-01-11,58.950001
2017-01-12,58.779999
2017-01-13,59.110001000000004
2017-01-17,58.740002000000004
2017-01-18,57.66
2017-01-19,57.639998999999996
2017-01-20,58.07
2017-01-23,58.450001
2017-01-24,59.240002000000004
2017-01-25,59.900002
2017-01-26,60.009997999999996
2017-01-27,59.880001
2017-01-30,59.639998999999996
2017-01-31,59.779999
2017-02-01,59.73
2017-02-02,59.700001
2017-02-03,60.18
2017-02-06,59.779999
2017-02-07,60.060001
2017-02-08,60.439999
2017-02-09,60.73
2017-02-10,61.360001000000004
2017-02-13,61.57
2017-02-14,61.759997999999996
2017-02-15,62.34
2017-02-16,62.689999
2017-02-17,62.470001
2017-02-21,62.290001000000004
2017-02-22,62.200001
2017-02-23,62.259997999999996
2017-02-24,61.290001000000004
2017-02-27,60.959998999999996
2017-02-28,58.189999
2017-03-01,59.060001
2017-03-02,58.700001
2017-03-03,59.799999
2017-03-06,59.779999
2017-03-07,59.619999
2017-03-08,58.880001
2017-03-09,58.560001
2017-03-10,58.66
2017-03-13,59.279999
2017-03-14,58.610001000000004
2017-03-15,58.75
2017-03-16,58.799999
2017-03-17,58.369999
2017-03-20,57.869999
2017-03-21,57.099998
2017-03-22,57.709998999999996
2017-03-23,57.990002000000004
2017-03-24,58.139998999999996
2017-03-27,58.59
2017-03-28,59.029999
2017-03-29,59.470001
2017-03-30,59.549999
2017-03-31,58.57
2017-04-03,58.330002
2017-04-04,58.240002000000004
2017-04-05,58.18
2017-04-06,58.700001
2017-04-07,58.240002000000004
2017-04-10,58.27
2017-04-11,58.09
2017-04-12,57.830002
2017-04-13,57.009997999999996
2017-04-17,57.950001
2017-04-18,57.240002000000004
2017-04-19,56.650002
2017-04-20,56.98
2017-04-21,56.889998999999996
2017-04-24,57.73
2017-04-25,57.790001000000004
2017-04-26,56.869999
2017-04-27,55.32
2017-04-28,55.630001
2017-05-01,55.400002
2017-05-02,55.209998999999996
2017-05-03,55.130001
2017-05-04,54.650002
2017-05-05,56.189999
2017-05-08,55.950001
2017-05-09,55.290001000000004
2017-05-10,55.98
2017-05-11,55.360001000000004
2017-05-12,54.900002
2017-05-15,55.48
2017-05-16,55.68
2017-05-17,54.5
2017-05-18,54.66
2017-05-19,55.790001000000004
2017-05-22,56.009997999999996
2017-05-23,56.360001000000004
2017-05-24,56.369999
2017-05-25,56.16
2017-05-26,56.400002
2017-05-30,56.869999
2017-05-31,56.490002000000004
2017-06-01,56.73
2017-06-02,56.799999
2017-06-05,56.950001
2017-06-06,56.990002000000004
2017-06-07,56.73
2017-06-08,57.639998999999996
2017-06-09,58.380001
2017-06-12,58.380001
2017-06-13,58.66
2017-06-14,58.41
2017-06-15,58.490002000000004
2017-06-16,59.0
2017-06-19,59.470001
2017-06-20,59.41
2017-06-21,59.310001
2017-06-22,60.200001
2017-06-23,59.93
2017-06-26,59.919998
2017-06-27,60.150002
2017-06-28,61.060001
2017-06-29,60.290001000000004
2017-06-30,60.130001
2017-07-03,60.82
2017-07-05,60.689999
2017-07-06,60.439999
2017-07-07,60.779999
2017-07-10,60.869999
2017-07-11,60.849998
2017-07-12,61.75
2017-07-13,61.700001
2017-07-14,62.02
2017-07-17,61.669998
2017-07-18,61.799999
2017-07-19,62.119999
2017-07-20,62.220001
2017-07-21,62.049999
2017-07-24,62.490002000000004
2017-07-25,62.439999
2017-07-26,62.240002000000004
2017-07-27,61.790001000000004
2017-07-28,62.360001000000004
2017-07-31,62.310001
2017-08-01,62.029999
2017-08-02,62.18
2017-08-03,62.009997999999996
2017-08-04,61.869999
2017-08-07,61.700001
2017-08-08,61.630001
2017-08-09,61.41
2017-08-10,60.5
2017-08-11,60.400002
2017-08-14,60.889998999999996
2017-08-15,60.970001
2017-08-16,61.330002
2017-08-17,61.040001000000004
2017-08-18,61.23
2017-08-21,61.380001
2017-08-22,61.34
2017-08-23,61.599998
2017-08-24,61.880001
2017-08-25,62.209998999999996
2017-08-28,61.91
2017-08-29,61.75
2017-08-30,61.59
2017-08-31,62.139998999999996
2017-09-01,62.700001
2017-09-05,61.91
2017-09-06,62.639998999999996
2017-09-07,62.689999
2017-09-08,62.700001
2017-09-11,63.32
2017-09-12,63.290001000000004
2017-09-13,63.209998999999996
2017-09-14,63.450001
2017-09-15,63.169998
2017-09-18,62.740002000000004
2017-09-19,63.0
2017-09-20,63.220001
2017-09-21,64.309998
2017-09-22,64.629997
2017-09-25,64.400002
2017-09-26,64.129997
2017-09-27,64.07
2017-09-28,64.370003
2017-09-29,64.25
2017-10-02,63.880001
2017-10-03,64.339996
2017-10-04,64.709999
2017-10-05,64.41999799999999
2017-10-06,64.209999
2017-10-09,63.849998
2017-10-10,64.550003
2017-10-11,64.949997
2017-10-12,64.400002
2017-10-13,64.599998
2017-10-16,64.449997
2017-10-17,64.43
2017-10-18,64.709999
2017-10-19,64.82
2017-10-20,64.150002
2017-10-23,64.269997
2017-10-24,64.650002
2017-10-25,64.25
2017-10-26,64.279999
2017-10-27,64.589996
2017-10-30,64.610001
2017-10-31,64.519997
2017-11-01,64.589996
2017-11-02,65.33000200000001
2017-11-03,65.529999
2017-11-06,65.82
2017-11-07,65.529999
2017-11-08,65.800003
2017-11-09,65.940002
2017-11-10,65.589996
2017-11-13,65.339996
2017-11-14,65.290001
2017-11-15,65.160004
2017-11-16,65.849998
2017-11-17,66.260002
2017-11-20,66.279999
2017-11-21,65.82
2017-11-22,66.150002
2017-11-24,66.160004
2017-11-27,65.440002
2017-11-28,63.810001
2017-11-29,63.580002
2017-11-30,63.25
2017-12-01,64.449997
2017-12-04,64.239998
2017-12-05,63.900002
2017-12-06,63.91
2017-12-07,64.43
2017-12-08,65.0
2017-12-11,64.739998
2017-12-12,64.57
2017-12-13,64.720001
2017-12-14,64.650002
2017-12-15,63.830002
2017-12-18,64.160004
2017-12-19,63.98
2017-12-20,64.059998
2017-12-21,64.660004
2017-12-22,64.699997
