Date,YPF
2012-07-02,12.58
2012-07-03,13.01
2012-07-05,12.83
2012-07-06,12.92
2012-07-09,12.59
2012-07-10,12.41
2012-07-11,12.52
2012-07-12,12.29
2012-07-13,12.39
2012-07-16,12.5
2012-07-17,12.47
2012-07-18,13.07
2012-07-19,12.93
2012-07-20,12.49
2012-07-23,12.43
2012-07-24,12.1
2012-07-25,12.28
2012-07-26,12.31
2012-07-27,12.24
2012-07-30,12.05
2012-07-31,11.41
2012-08-01,11.55
2012-08-02,11.26
2012-08-03,11.32
2012-08-06,11.58
2012-08-07,11.69
2012-08-08,11.54
2012-08-09,11.62
2012-08-10,11.69
2012-08-13,11.82
2012-08-14,12.19
2012-08-15,11.95
2012-08-16,11.95
2012-08-17,11.88
2012-08-20,11.85
2012-08-21,11.92
2012-08-22,11.86
2012-08-23,11.92
2012-08-24,12.32
2012-08-27,12.79
2012-08-28,12.76
2012-08-29,12.73
2012-08-30,12.59
2012-08-31,12.51
2012-09-04,11.99
2012-09-05,12.14
2012-09-06,12.59
2012-09-07,12.91
2012-09-10,12.78
2012-09-11,12.96
2012-09-12,12.96
2012-09-13,13.1
2012-09-14,12.75
2012-09-17,12.05
2012-09-18,12.45
2012-09-19,12.43
2012-09-20,12.99
2012-09-21,13.55
2012-09-24,13.37
2012-09-25,13.69
2012-09-26,13.09
2012-09-27,13.1
2012-09-28,13.0
2012-10-01,12.94
2012-10-02,12.9
2012-10-03,12.54
2012-10-04,12.6
2012-10-05,12.6
2012-10-08,12.51
2012-10-09,12.39
2012-10-10,12.15
2012-10-11,12.47
2012-10-12,12.21
2012-10-15,12.2
2012-10-16,12.15
2012-10-17,12.59
2012-10-18,12.35
2012-10-19,12.41
2012-10-22,12.38
2012-10-23,11.89
2012-10-24,12.0
2012-10-25,11.82
2012-10-26,11.65
2012-10-31,11.17
2012-11-01,10.5
2012-11-02,10.92
2012-11-05,10.86
2012-11-06,10.9
2012-11-07,10.55
2012-11-08,10.37
2012-11-09,10.35
2012-11-12,10.46
2012-11-13,10.15
2012-11-14,10.08
2012-11-15,9.86
2012-11-16,9.57
2012-11-19,10.15
2012-11-20,10.3
2012-11-21,10.3
2012-11-23,10.51
2012-11-26,10.51
2012-11-27,10.35
2012-11-28,10.82
2012-11-29,11.41
2012-11-30,11.37
2012-12-03,11.41
2012-12-04,11.36
2012-12-05,11.29
2012-12-06,11.39
2012-12-07,12.0
2012-12-10,12.76
2012-12-11,12.6
2012-12-12,12.77
2012-12-13,12.96
2012-12-14,14.04
2012-12-17,14.63
2012-12-18,15.81
2012-12-19,15.26
2012-12-20,15.24
2012-12-21,15.0
2012-12-24,15.09
2012-12-26,14.74
2012-12-27,14.76
2012-12-28,14.52
2012-12-31,14.55
2013-01-02,14.94
2013-01-03,14.88
2013-01-04,14.87
2013-01-07,14.95
2013-01-08,15.7
2013-01-09,15.46
2013-01-10,15.37
2013-01-11,15.16
2013-01-14,15.19
2013-01-15,15.1
2013-01-16,15.09
2013-01-17,15.01
2013-01-18,15.01
2013-01-22,15.22
2013-01-23,15.1
2013-01-24,15.48
2013-01-25,15.5
2013-01-28,15.73
2013-01-29,17.450001
2013-01-30,17.370001000000002
2013-01-31,16.959999
2013-02-01,17.1
2013-02-04,16.82
2013-02-05,16.75
2013-02-06,17.0
2013-02-07,16.799999
2013-02-08,16.940001000000002
2013-02-11,16.459999
2013-02-12,16.440001000000002
2013-02-13,16.74
2013-02-14,16.700001
2013-02-15,16.530001000000002
2013-02-19,16.32
2013-02-20,16.27
2013-02-21,15.24
2013-02-22,15.19
2013-02-25,14.94
2013-02-26,14.6
2013-02-27,14.71
2013-02-28,12.6
2013-03-01,13.6
2013-03-04,14.1
2013-03-05,14.23
2013-03-06,14.68
2013-03-07,14.7
2013-03-08,14.65
2013-03-11,14.77
2013-03-12,15.37
2013-03-13,15.49
2013-03-14,15.56
2013-03-15,15.36
2013-03-18,15.41
2013-03-19,15.29
2013-03-20,15.47
2013-03-21,15.3
2013-03-22,15.38
2013-03-25,14.74
2013-03-26,14.71
2013-03-27,14.58
2013-03-28,14.29
2013-04-01,13.78
2013-04-02,13.72
2013-04-03,13.85
2013-04-04,13.79
2013-04-05,13.98
2013-04-08,13.66
2013-04-09,14.27
2013-04-10,13.69
2013-04-11,13.59
2013-04-12,13.82
2013-04-15,13.21
2013-04-16,13.21
2013-04-17,12.82
2013-04-18,12.66
2013-04-19,12.7
2013-04-22,12.7
2013-04-23,12.81
2013-04-24,12.87
2013-04-25,12.75
2013-04-26,12.75
2013-04-29,12.75
2013-04-30,13.25
2013-05-01,13.47
2013-05-02,13.11
2013-05-03,13.34
2013-05-06,13.6
2013-05-07,14.29
2013-05-08,13.88
2013-05-09,13.4
2013-05-10,12.89
2013-05-13,13.11
2013-05-14,12.26
2013-05-15,13.4
2013-05-16,13.32
2013-05-17,13.92
2013-05-20,13.76
2013-05-21,14.4
2013-05-22,14.24
2013-05-23,14.2
2013-05-24,13.97
2013-05-28,13.78
2013-05-29,14.81
2013-05-30,14.8
2013-05-31,14.4
2013-06-03,14.45
2013-06-04,14.4
2013-06-05,14.69
2013-06-06,14.75
2013-06-07,15.17
2013-06-10,15.21
2013-06-11,14.85
2013-06-12,14.54
2013-06-13,14.69
2013-06-14,14.82
2013-06-17,14.9
2013-06-18,14.78
2013-06-19,14.6
2013-06-20,14.51
2013-06-21,14.65
2013-06-24,14.33
2013-06-25,14.14
2013-06-26,14.5
2013-06-27,14.46
2013-06-28,14.76
2013-07-01,14.86
2013-07-02,15.07
2013-07-03,14.98
2013-07-05,14.84
2013-07-08,14.9
2013-07-09,15.08
2013-07-10,15.1
2013-07-11,15.18
2013-07-12,15.24
2013-07-15,15.9
2013-07-16,16.27
2013-07-17,17.190001000000002
2013-07-18,17.1
2013-07-19,17.18
2013-07-22,17.059998999999998
2013-07-23,16.98
2013-07-24,16.75
2013-07-25,16.309998999999998
2013-07-26,16.0
2013-07-29,15.7
2013-07-30,15.37
2013-07-31,16.43
2013-08-01,16.67
2013-08-02,16.700001
2013-08-05,16.68
2013-08-06,16.540001
2013-08-07,16.1
2013-08-08,16.48
2013-08-09,16.48
2013-08-12,16.549999
2013-08-13,16.700001
2013-08-14,16.719998999999998
2013-08-15,17.049999
2013-08-16,16.959999
2013-08-19,16.85
2013-08-20,16.83
2013-08-21,16.4
2013-08-22,17.32
2013-08-23,16.66
2013-08-26,16.91
2013-08-27,16.790001
2013-08-28,16.780001000000002
2013-08-29,17.059998999999998
2013-08-30,16.879998999999998
2013-09-03,17.23
2013-09-04,17.76
2013-09-05,17.58
2013-09-06,17.77
2013-09-09,18.200001
2013-09-10,18.41
2013-09-11,18.299999
2013-09-12,18.18
2013-09-13,17.950001
2013-09-16,18.09
2013-09-17,18.459999
2013-09-18,18.91
2013-09-19,19.139999
2013-09-20,19.73
2013-09-23,20.98
2013-09-24,20.58
2013-09-25,20.700001
2013-09-26,20.98
2013-09-27,20.6
2013-09-30,20.129998999999998
2013-10-01,20.209999
2013-10-02,20.049999
2013-10-03,20.200001
2013-10-04,21.57
2013-10-07,21.370001000000002
2013-10-08,21.030001000000002
2013-10-09,20.950001
2013-10-10,21.49
2013-10-11,21.91
2013-10-14,22.0
2013-10-15,22.110001
2013-10-16,22.51
2013-10-17,22.15
2013-10-18,22.51
2013-10-21,22.68
2013-10-22,21.559998999999998
2013-10-23,21.450001
2013-10-24,21.98
2013-10-25,22.0
2013-10-28,22.040001
2013-10-29,21.92
2013-10-30,21.190001000000002
2013-10-31,20.85
2013-11-01,20.200001
2013-11-04,20.0
2013-11-05,21.4
2013-11-06,22.059998999999998
2013-11-07,22.01
2013-11-08,22.26
2013-11-11,23.43
2013-11-12,23.459999
2013-11-13,23.43
2013-11-14,24.27
2013-11-15,25.120001000000002
2013-11-18,25.01
2013-11-19,23.530001000000002
2013-11-20,24.82
2013-11-21,25.35
2013-11-22,26.25
2013-11-25,26.66
2013-11-26,29.370001000000002
2013-11-27,29.950001
2013-11-29,29.719998999999998
2013-12-02,29.74
2013-12-03,28.059998999999998
2013-12-04,28.09
2013-12-05,28.219998999999998
2013-12-06,28.84
2013-12-09,29.09
2013-12-10,29.07
2013-12-11,29.24
2013-12-12,29.360001
2013-12-13,29.209999
2013-12-16,31.66
2013-12-17,32.400002
2013-12-18,33.25
2013-12-19,33.25
2013-12-20,33.41
2013-12-23,34.169998
2013-12-24,33.700001
2013-12-26,33.700001
2013-12-27,33.599998
2013-12-30,33.259997999999996
2013-12-31,32.959998999999996
2014-01-02,32.41
2014-01-03,32.299999
2014-01-06,32.580002
2014-01-07,32.630001
2014-01-08,30.41
2014-01-09,32.400002
2014-01-10,33.080002
2014-01-13,32.25
2014-01-14,32.09
2014-01-15,31.76
2014-01-16,31.74
2014-01-17,30.77
2014-01-21,31.16
2014-01-22,28.4
2014-01-23,24.110001
2014-01-24,23.02
2014-01-27,25.68
2014-01-28,25.23
2014-01-29,23.5
2014-01-30,23.1
2014-01-31,22.190001000000002
2014-02-03,21.85
2014-02-04,23.290001
2014-02-05,23.24
2014-02-06,23.959999
2014-02-07,24.43
2014-02-10,23.629998999999998
2014-02-11,24.02
2014-02-12,25.49
2014-02-13,26.74
2014-02-14,27.219998999999998
2014-02-18,27.620001000000002
2014-02-19,26.92
2014-02-20,27.25
2014-02-21,27.93
2014-02-24,28.290001
2014-02-25,27.299999
2014-02-26,26.870001000000002
2014-02-27,26.66
2014-02-28,26.91
2014-03-03,26.17
2014-03-04,26.709999
2014-03-05,26.530001000000002
2014-03-06,28.5
2014-03-07,28.360001
2014-03-10,28.389999
2014-03-11,28.26
2014-03-12,28.059998999999998
2014-03-13,27.34
2014-03-14,27.620001000000002
2014-03-17,28.709999
2014-03-18,28.84
2014-03-19,29.1
2014-03-20,29.219998999999998
2014-03-21,29.879998999999998
2014-03-24,29.719998999999998
2014-03-25,29.959999
2014-03-26,29.280001000000002
2014-03-27,29.709999
2014-03-28,30.360001
2014-03-31,31.16
2014-04-01,31.02
2014-04-02,31.26
2014-04-03,30.93
2014-04-04,30.809998999999998
2014-04-07,30.700001
2014-04-08,30.58
2014-04-09,30.65
2014-04-10,30.1
2014-04-11,29.76
2014-04-14,29.799999
2014-04-15,29.26
2014-04-16,29.6
2014-04-17,29.540001
2014-04-21,29.290001
2014-04-22,29.74
2014-04-23,29.24
2014-04-24,29.43
2014-04-25,28.16
2014-04-28,27.9
2014-04-29,28.48
2014-04-30,28.459999
2014-05-01,28.629998999999998
2014-05-02,28.59
2014-05-05,29.42
2014-05-06,28.18
2014-05-07,31.09
2014-05-08,31.76
2014-05-09,30.700001
2014-05-12,30.57
2014-05-13,30.09
2014-05-14,30.440001000000002
2014-05-15,29.75
2014-05-16,29.43
2014-05-19,29.809998999999998
2014-05-20,29.559998999999998
2014-05-21,28.48
2014-05-22,29.0
2014-05-23,29.6
2014-05-27,29.190001000000002
2014-05-28,29.08
2014-05-29,29.700001
2014-05-30,29.879998999999998
2014-06-02,30.4
2014-06-03,30.51
2014-06-04,31.040001
2014-06-05,30.879998999999998
2014-06-06,30.809998999999998
2014-06-09,31.780001000000002
2014-06-10,32.990002000000004
2014-06-11,33.41
2014-06-12,32.68
2014-06-13,32.93
2014-06-16,29.0
2014-06-17,30.02
2014-06-18,32.310001
2014-06-19,32.110001000000004
2014-06-20,33.759997999999996
2014-06-23,35.950001
2014-06-24,34.549999
2014-06-25,34.799999
2014-06-26,33.540001000000004
2014-06-27,33.139998999999996
2014-06-30,32.68
2014-07-01,33.400002
2014-07-02,34.220001
2014-07-03,34.139998999999996
2014-07-07,34.279999
2014-07-08,35.5
2014-07-09,37.150002
2014-07-10,37.98
2014-07-11,37.970001
2014-07-14,37.200001
2014-07-15,36.470001
2014-07-16,36.599998
2014-07-17,35.73
2014-07-18,38.0
2014-07-21,37.209998999999996
2014-07-22,36.91
2014-07-23,35.959998999999996
2014-07-24,37.0
2014-07-25,35.900002
2014-07-28,34.560001
2014-07-29,35.59
2014-07-30,38.91
2014-07-31,35.380001
2014-08-01,34.169998
2014-08-04,34.169998
2014-08-05,33.580002
2014-08-06,33.919998
2014-08-07,33.43
2014-08-08,33.759997999999996
2014-08-11,32.610001000000004
2014-08-12,31.799999
2014-08-13,31.85
2014-08-14,30.969998999999998
2014-08-15,32.150002
2014-08-18,33.610001000000004
2014-08-19,33.0
2014-08-20,32.200001
2014-08-21,31.99
2014-08-22,32.450001
2014-08-25,32.939999
2014-08-26,33.400002
2014-08-27,33.310001
2014-08-28,33.040001000000004
2014-08-29,33.040001000000004
2014-09-02,33.709998999999996
2014-09-03,35.68
2014-09-04,34.98
2014-09-05,34.98
2014-09-08,34.16
2014-09-09,34.240002000000004
2014-09-10,34.84
2014-09-11,35.400002
2014-09-12,35.689999
2014-09-15,35.689999
2014-09-16,37.549999
2014-09-17,36.880001
2014-09-18,36.529999
2014-09-19,36.509997999999996
2014-09-22,36.259997999999996
2014-09-23,36.830002
2014-09-24,37.220001
2014-09-25,35.810001
2014-09-26,37.080002
2014-09-29,36.880001
2014-09-30,36.990002000000004
2014-10-01,34.509997999999996
2014-10-02,33.310001
2014-10-03,33.720001
2014-10-06,33.52
2014-10-07,32.16
2014-10-08,32.849998
2014-10-09,31.459999
2014-10-10,31.280001000000002
2014-10-13,30.67
2014-10-14,30.799999
2014-10-15,30.01
2014-10-16,30.26
2014-10-17,31.32
2014-10-20,31.389999
2014-10-21,32.889998999999996
2014-10-22,32.470001
2014-10-23,32.119999
2014-10-24,32.150002
2014-10-27,31.93
2014-10-28,31.74
2014-10-29,31.77
2014-10-30,32.57
2014-10-31,35.169998
2014-11-03,35.419998
2014-11-04,33.360001000000004
2014-11-05,33.580002
2014-11-06,33.939999
2014-11-07,34.09
2014-11-10,34.130001
2014-11-11,33.990002000000004
2014-11-12,33.48
2014-11-13,33.150002
2014-11-14,32.959998999999996
2014-11-17,33.169998
2014-11-18,32.689999
2014-11-19,33.110001000000004
2014-11-20,33.610001000000004
2014-11-21,34.310001
2014-11-24,34.740002000000004
2014-11-25,35.27
2014-11-26,35.310001
2014-11-28,33.439999
2014-12-01,32.290001000000004
2014-12-02,31.040001
2014-12-03,31.440001000000002
2014-12-04,31.190001000000002
2014-12-05,30.84
2014-12-08,29.200001
2014-12-09,28.15
2014-12-10,26.620001000000002
2014-12-11,26.809998999999998
2014-12-12,24.040001
2014-12-15,22.5
2014-12-16,23.219998999999998
2014-12-17,24.43
2014-12-18,24.370001000000002
2014-12-19,24.219998999999998
2014-12-22,24.709999
2014-12-23,27.440001000000002
2014-12-24,26.82
2014-12-26,26.83
2014-12-29,26.98
2014-12-30,26.91
2014-12-31,26.469998999999998
2015-01-02,26.110001
2015-01-05,24.76
2015-01-06,24.68
2015-01-07,24.35
2015-01-08,24.950001
2015-01-09,24.940001000000002
2015-01-12,23.4
2015-01-13,23.049999
2015-01-14,23.84
2015-01-15,23.02
2015-01-16,23.84
2015-01-20,23.32
2015-01-21,23.870001000000002
2015-01-22,24.639999
2015-01-23,24.27
2015-01-26,24.15
2015-01-27,25.049999
2015-01-28,23.59
2015-01-29,23.0
2015-01-30,23.450001
2015-02-02,23.75
2015-02-03,24.84
2015-02-04,24.48
2015-02-05,24.99
2015-02-06,24.879998999999998
2015-02-09,24.93
2015-02-10,25.0
2015-02-11,24.940001000000002
2015-02-12,25.709999
2015-02-13,26.860001
2015-02-17,27.33
2015-02-18,26.98
2015-02-19,26.41
2015-02-20,26.299999
2015-02-23,25.75
2015-02-24,25.9
2015-02-25,26.02
2015-02-26,25.24
2015-02-27,25.690001000000002
2015-03-02,25.82
2015-03-03,26.09
2015-03-04,26.459999
2015-03-05,27.040001
2015-03-06,26.469998999999998
2015-03-09,26.379998999999998
2015-03-10,25.969998999999998
2015-03-11,26.190001000000002
2015-03-12,26.860001
2015-03-13,26.74
2015-03-16,27.68
2015-03-17,28.09
2015-03-18,28.879998999999998
2015-03-19,28.67
2015-03-20,29.549999
2015-03-23,28.879998999999998
2015-03-24,28.34
2015-03-25,28.74
2015-03-26,27.870001000000002
2015-03-27,27.889999
2015-03-30,28.049999
2015-03-31,27.450001
2015-04-01,28.190001000000002
2015-04-02,28.129998999999998
2015-04-06,29.360001
2015-04-07,29.91
2015-04-08,29.799999
2015-04-09,30.639999
2015-04-10,31.57
2015-04-13,31.58
2015-04-14,31.379998999999998
2015-04-15,30.950001
2015-04-16,30.74
2015-04-17,29.98
2015-04-20,29.41
2015-04-21,28.940001000000002
2015-04-22,29.75
2015-04-23,30.08
2015-04-24,30.15
2015-04-27,30.51
2015-04-28,30.559998999999998
2015-04-29,30.83
2015-04-30,30.540001
2015-05-01,30.950001
2015-05-04,30.91
2015-05-05,31.02
2015-05-06,30.889999
2015-05-07,30.280001000000002
2015-05-08,30.15
2015-05-11,30.02
2015-05-12,30.85
2015-05-13,30.469998999999998
2015-05-14,30.27
2015-05-15,30.059998999999998
2015-05-18,29.68
2015-05-19,29.26
2015-05-20,29.110001
2015-05-21,28.65
2015-05-22,28.610001
2015-05-26,27.59
2015-05-27,27.620001000000002
2015-05-28,27.5
2015-05-29,27.77
2015-06-01,27.799999
2015-06-02,28.610001
2015-06-03,28.059998999999998
2015-06-04,28.58
2015-06-05,28.75
2015-06-08,28.610001
2015-06-09,28.799999
2015-06-10,28.9
2015-06-11,28.629998999999998
2015-06-12,28.51
2015-06-15,28.0
2015-06-16,27.32
2015-06-17,26.18
2015-06-18,26.75
2015-06-19,26.610001
2015-06-22,27.68
2015-06-23,27.91
2015-06-24,28.0
2015-06-25,27.82
2015-06-26,27.360001
2015-06-29,26.93
2015-06-30,27.43
2015-07-01,27.200001
2015-07-02,27.42
2015-07-06,26.92
2015-07-07,26.219998999999998
2015-07-08,25.32
2015-07-09,25.26
2015-07-10,25.709999
2015-07-13,25.4
2015-07-14,26.370001000000002
2015-07-15,25.940001000000002
2015-07-16,25.620001000000002
2015-07-17,25.690001000000002
2015-07-20,24.59
2015-07-21,24.5
2015-07-22,24.25
2015-07-23,24.6
2015-07-24,24.059998999999998
2015-07-27,23.17
2015-07-28,22.700001
2015-07-29,23.629998999999998
2015-07-30,23.23
2015-07-31,22.93
2015-08-03,22.6
2015-08-04,22.51
2015-08-05,23.02
2015-08-06,23.5
2015-08-07,23.719998999999998
2015-08-10,24.790001
2015-08-11,25.0
2015-08-12,24.299999
2015-08-13,24.709999
2015-08-14,24.110001
2015-08-17,24.4
2015-08-18,24.049999
2015-08-19,23.41
2015-08-20,22.57
2015-08-21,21.51
2015-08-24,20.0
2015-08-25,19.02
2015-08-26,19.75
2015-08-27,20.9
2015-08-28,20.93
2015-08-31,21.540001
2015-09-01,20.639999
2015-09-02,21.360001
2015-09-03,21.59
2015-09-04,21.790001
2015-09-08,21.98
2015-09-09,21.77
2015-09-10,22.02
2015-09-11,22.02
2015-09-14,20.790001
2015-09-15,20.17
2015-09-16,20.5
2015-09-17,20.450001
2015-09-18,19.5
2015-09-21,18.17
2015-09-22,17.639999
2015-09-23,17.030001000000002
2015-09-24,16.35
2015-09-25,15.96
2015-09-28,14.91
2015-09-29,14.97
2015-09-30,15.23
2015-10-01,15.05
2015-10-02,15.54
2015-10-05,16.57
2015-10-06,17.709999
2015-10-07,19.139999
2015-10-08,19.58
2015-10-09,19.309998999999998
2015-10-12,18.709999
2015-10-13,17.870001000000002
2015-10-14,17.940001000000002
2015-10-15,17.74
2015-10-16,17.75
2015-10-19,17.219998999999998
2015-10-20,17.25
2015-10-21,16.860001
2015-10-22,17.58
2015-10-23,18.129998999999998
2015-10-26,19.57
2015-10-27,18.73
2015-10-28,20.190001000000002
2015-10-29,20.85
2015-10-30,21.360001
2015-11-02,21.6
2015-11-03,22.18
2015-11-04,21.799999
2015-11-05,21.42
2015-11-06,21.08
2015-11-09,20.709999
2015-11-10,20.98
2015-11-11,20.65
2015-11-12,20.309998999999998
2015-11-13,20.360001
2015-11-16,20.99
2015-11-17,19.74
2015-11-18,20.209999
2015-11-19,20.379998999999998
2015-11-20,20.530001000000002
2015-11-23,19.41
2015-11-24,19.139999
2015-11-25,18.860001
2015-11-27,18.209999
2015-11-30,18.299999
2015-12-01,18.07
2015-12-02,17.809998999999998
2015-12-03,17.610001
2015-12-04,17.18
2015-12-07,16.540001
2015-12-08,16.32
2015-12-09,16.780001000000002
2015-12-10,16.65
2015-12-11,15.92
2015-12-14,15.9
2015-12-15,16.379998999999998
2015-12-16,16.639999
2015-12-17,16.309998999999998
2015-12-18,15.83
2015-12-21,15.92
2015-12-22,15.99
2015-12-23,16.5
2015-12-24,16.48
2015-12-28,16.23
2015-12-29,16.290001
2015-12-30,15.76
2015-12-31,15.72
2016-01-04,15.8
2016-01-05,15.73
2016-01-06,14.98
2016-01-07,14.74
2016-01-08,14.65
2016-01-11,14.24
2016-01-12,14.21
2016-01-13,13.7
2016-01-14,14.02
2016-01-15,13.83
2016-01-19,13.7
2016-01-20,12.83
2016-01-21,13.48
2016-01-22,14.73
2016-01-25,14.28
2016-01-26,15.0
2016-01-27,15.18
2016-01-28,15.96
2016-01-29,16.84
2016-02-01,16.43
2016-02-02,15.83
2016-02-03,16.25
2016-02-04,17.030001000000002
2016-02-05,17.120001000000002
2016-02-08,16.23
2016-02-09,15.87
2016-02-10,15.66
2016-02-11,15.23
2016-02-12,16.280001000000002
2016-02-16,16.549999
2016-02-17,17.379998999999998
2016-02-18,17.41
2016-02-19,17.299999
2016-02-22,18.379998999999998
2016-02-23,18.139999
2016-02-24,18.5
2016-02-25,18.83
2016-02-26,18.76
2016-02-29,18.120001000000002
2016-03-01,18.139999
2016-03-02,18.5
2016-03-03,18.780001000000002
2016-03-04,18.809998999999998
2016-03-07,18.6
2016-03-08,18.4
2016-03-09,18.02
2016-03-10,17.48
2016-03-11,17.52
2016-03-14,17.110001
2016-03-15,16.719998999999998
2016-03-16,16.73
2016-03-17,17.01
2016-03-18,17.4
2016-03-21,17.860001
2016-03-22,17.92
2016-03-23,17.790001
2016-03-24,18.01
2016-03-28,17.809998999999998
2016-03-29,17.84
2016-03-30,17.690001000000002
2016-03-31,17.879998999999998
2016-04-01,17.51
2016-04-04,17.15
2016-04-05,16.75
2016-04-06,16.84
2016-04-07,16.52
2016-04-08,16.9
2016-04-11,17.27
2016-04-12,18.059998999999998
2016-04-13,18.51
2016-04-14,18.879998999999998
2016-04-15,18.74
2016-04-18,19.139999
2016-04-19,19.84
2016-04-20,20.6
2016-04-21,20.35
2016-04-22,20.059998999999998
2016-04-25,19.35
2016-04-26,19.790001
2016-04-27,20.15
2016-04-28,20.120001000000002
2016-04-29,20.15
2016-05-02,20.120001000000002
2016-05-03,19.43
2016-05-04,19.41
2016-05-05,19.950001
2016-05-06,20.139999
2016-05-09,19.83
2016-05-10,20.15
2016-05-11,20.700001
2016-05-12,20.92
2016-05-13,20.32
2016-05-16,20.67
2016-05-17,20.790001
2016-05-18,20.889999
2016-05-19,20.51
2016-05-20,20.91
2016-05-23,20.85
2016-05-24,21.16
2016-05-25,21.5
2016-05-26,21.76
2016-05-27,21.610001
2016-05-31,20.91
2016-06-01,20.940001000000002
2016-06-02,21.27
2016-06-03,21.299999
2016-06-06,21.35
2016-06-07,21.91
2016-06-08,21.98
2016-06-09,21.639999
2016-06-10,20.940001000000002
2016-06-13,20.299999
2016-06-14,19.77
2016-06-15,19.58
2016-06-16,19.41
2016-06-17,19.85
2016-06-20,20.360001
2016-06-21,20.35
2016-06-22,20.209999
2016-06-23,20.389999
2016-06-24,19.379998999999998
2016-06-27,18.469998999999998
2016-06-28,19.35
2016-06-29,19.68
2016-06-30,19.200001
2016-07-01,19.4
2016-07-05,19.08
2016-07-06,19.139999
2016-07-07,18.91
2016-07-08,19.27
2016-07-11,19.290001
2016-07-12,19.77
2016-07-13,19.34
2016-07-14,19.450001
2016-07-15,19.219998999999998
2016-07-18,19.0
2016-07-19,18.42
2016-07-20,18.969998999999998
2016-07-21,18.85
2016-07-22,18.860001
2016-07-25,18.280001000000002
2016-07-26,18.24
2016-07-27,17.950001
2016-07-28,17.9
2016-07-29,18.469998999999998
2016-08-01,17.950001
2016-08-02,18.299999
2016-08-03,18.969998999999998
2016-08-04,19.200001
2016-08-05,18.32
2016-08-08,18.120001000000002
2016-08-09,18.450001
2016-08-10,18.42
2016-08-11,18.41
2016-08-12,18.389999
2016-08-15,18.559998999999998
2016-08-16,18.049999
2016-08-17,18.110001
2016-08-18,18.08
2016-08-19,17.809998999999998
2016-08-22,17.34
2016-08-23,17.610001
2016-08-24,17.620001000000002
2016-08-25,17.41
2016-08-26,17.040001
2016-08-29,17.08
2016-08-30,17.25
2016-08-31,16.99
2016-09-01,17.08
2016-09-02,17.360001
2016-09-06,17.610001
2016-09-07,17.74
2016-09-08,17.68
2016-09-09,17.27
2016-09-12,17.34
2016-09-13,17.219998999999998
2016-09-14,17.129998999999998
2016-09-15,17.280001000000002
2016-09-16,17.18
2016-09-19,17.16
2016-09-20,16.879998999999998
2016-09-21,17.469998999999998
2016-09-22,17.68
2016-09-23,17.43
2016-09-26,17.200001
2016-09-27,16.940001000000002
2016-09-28,17.77
2016-09-29,17.91
2016-09-30,18.219998999999998
2016-10-03,18.549999
2016-10-04,18.969998999999998
2016-10-05,19.360001
2016-10-06,19.24
2016-10-07,19.42
2016-10-10,19.459999
2016-10-11,19.4
2016-10-12,19.190001000000002
2016-10-13,19.01
2016-10-14,18.860001
2016-10-17,19.299999
2016-10-18,19.139999
2016-10-19,19.25
2016-10-20,18.959999
2016-10-21,18.99
2016-10-24,19.0
2016-10-25,18.629998999999998
2016-10-26,18.43
2016-10-27,18.200001
2016-10-28,17.77
2016-10-31,17.76
2016-11-01,17.379998999999998
2016-11-02,16.74
2016-11-03,16.809998999999998
2016-11-04,16.67
2016-11-07,16.85
2016-11-08,16.629998999999998
2016-11-09,15.97
2016-11-10,16.1
2016-11-11,16.0
2016-11-14,15.81
2016-11-15,16.879998999999998
2016-11-16,16.5
2016-11-17,16.01
2016-11-18,16.32
2016-11-21,17.049999
2016-11-22,17.09
2016-11-23,16.93
2016-11-25,16.67
2016-11-28,16.5
2016-11-29,16.17
2016-11-30,16.99
2016-12-01,16.459999
2016-12-02,16.34
2016-12-05,16.540001
2016-12-06,16.34
2016-12-07,16.299999
2016-12-08,16.469998999999998
2016-12-09,16.57
2016-12-12,16.16
2016-12-13,16.18
2016-12-14,15.91
2016-12-15,15.54
2016-12-16,15.09
2016-12-19,15.09
2016-12-20,15.2
2016-12-21,15.25
2016-12-22,15.21
2016-12-23,15.2
2016-12-27,15.54
2016-12-28,16.0
2016-12-29,15.99
2016-12-30,16.5
2017-01-03,17.299999
2017-01-04,16.85
2017-01-05,17.0
2017-01-06,17.190001000000002
2017-01-09,18.18
2017-01-10,20.530001000000002
2017-01-11,20.73
2017-01-12,20.780001000000002
2017-01-13,21.33
2017-01-17,21.290001
2017-01-18,20.719998999999998
2017-01-19,20.780001000000002
2017-01-20,21.219998999999998
2017-01-23,21.65
2017-01-24,22.5
2017-01-25,22.41
2017-01-26,22.139999
2017-01-27,22.030001000000002
2017-01-30,21.459999
2017-01-31,21.67
2017-02-01,21.77
2017-02-02,22.16
2017-02-03,22.07
2017-02-06,21.9
2017-02-07,21.059998999999998
2017-02-08,20.99
2017-02-09,21.190001000000002
2017-02-10,21.530001000000002
2017-02-13,21.59
2017-02-14,21.73
2017-02-15,21.530001000000002
2017-02-16,21.49
2017-02-17,21.290001
2017-02-21,21.969998999999998
2017-02-22,21.4
2017-02-23,21.35
2017-02-24,21.0
2017-02-27,20.889999
2017-02-28,20.75
2017-03-01,21.360001
2017-03-02,21.0
2017-03-03,21.190001000000002
2017-03-06,21.860001
2017-03-07,21.629998999999998
2017-03-08,21.25
2017-03-09,21.02
2017-03-10,20.610001
