Date,HCMLF
2017-05-02,57.23
2017-05-03,56.799999
2017-05-04,57.650002
2017-05-05,58.25
2017-05-08,58.25
2017-05-09,58.25
2017-05-10,56.419998
2017-05-11,56.419998
2017-05-12,56.419998
2017-05-15,56.419998
2017-05-16,56.419998
2017-05-17,56.419998
2017-05-18,54.880001
2017-05-19,55.389998999999996
2017-05-22,59.150002
2017-05-23,60.110001000000004
2017-05-24,59.990002000000004
2017-05-25,59.529999
2017-05-26,59.529999
2017-05-30,60.369999
2017-05-31,60.369999
2017-06-01,59.259997999999996
2017-06-02,59.259997999999996
2017-06-05,60.080002
2017-06-06,60.080002
2017-06-07,58.57
2017-06-08,58.57
2017-06-09,58.57
2017-06-12,58.57
2017-06-13,58.57
2017-06-14,58.57
2017-06-15,57.25
2017-06-16,58.080002
2017-06-19,58.080002
2017-06-20,57.299999
2017-06-21,57.57
2017-06-22,57.57
2017-06-23,57.549999
2017-06-26,58.470001
2017-06-27,58.470001
2017-06-28,58.169998
2017-06-29,58.169998
2017-06-30,58.099998
2017-07-03,58.099998
2017-07-05,58.099998
2017-07-06,58.099998
2017-07-07,58.099998
2017-07-10,57.91
2017-07-11,57.91
2017-07-12,59.040001000000004
2017-07-13,59.040001000000004
2017-07-14,59.040001000000004
2017-07-17,60.110001000000004
2017-07-18,59.459998999999996
2017-07-19,59.549999
2017-07-20,59.139998999999996
2017-07-21,59.93
2017-07-24,59.93
2017-07-25,59.93
2017-07-26,60.0
2017-07-27,60.0
2017-07-28,60.0
2017-07-31,60.0
2017-08-01,59.200001
2017-08-02,59.200001
2017-08-03,59.200001
2017-08-04,61.0
2017-08-07,61.759997999999996
2017-08-08,60.75
2017-08-09,60.75
2017-08-10,60.75
2017-08-11,60.0
2017-08-14,60.0
2017-08-15,60.0
2017-08-16,60.0
2017-08-17,60.349998
2017-08-18,60.349998
2017-08-21,60.349998
2017-08-22,59.66
2017-08-23,59.66
2017-08-24,60.299999
2017-08-25,60.299999
2017-08-28,60.299999
2017-08-29,59.369999
2017-08-30,58.209998999999996
2017-08-31,58.209998999999996
2017-09-01,59.279999
2017-09-05,59.279999
2017-09-06,58.740002000000004
2017-09-07,59.540001000000004
2017-09-08,59.150002
2017-09-11,59.150002
2017-09-12,59.150002
2017-09-13,60.0
2017-09-14,60.0
2017-09-15,60.84
2017-09-18,61.25
2017-09-19,61.25
2017-09-20,60.939999
2017-09-21,61.0
2017-09-22,61.080002
2017-09-25,58.43
2017-09-26,57.91
2017-09-27,57.91
2017-09-28,57.91
2017-09-29,58.0
2017-10-02,58.0
2017-10-03,58.0
2017-10-04,58.0
2017-10-05,57.07
2017-10-06,57.07
2017-10-09,57.07
2017-10-10,58.200001
2017-10-11,58.580002
2017-10-12,58.5
2017-10-13,58.5
2017-10-16,58.0
2017-10-17,57.220001
2017-10-18,57.220001
2017-10-19,57.220001
2017-10-20,57.810001
2017-10-23,57.810001
2017-10-24,57.57
2017-10-25,57.57
2017-10-26,58.0
2017-10-27,56.880001
2017-10-30,56.5
2017-10-31,56.5
2017-11-01,55.900002
2017-11-02,55.900002
2017-11-03,56.84
2017-11-06,56.84
2017-11-07,55.82
2017-11-08,56.639998999999996
2017-11-09,56.639998999999996
2017-11-10,56.639998999999996
2017-11-13,56.880001
2017-11-14,55.389998999999996
2017-11-15,54.98
2017-11-16,55.5
2017-11-17,55.5
2017-11-20,55.5
2017-11-21,55.5
2017-11-22,55.639998999999996
2017-11-24,55.639998999999996
2017-11-27,55.59
2017-11-28,54.540001000000004
2017-11-29,54.700001
2017-11-30,54.700001
2017-12-01,54.040001000000004
2017-12-04,54.5
2017-12-05,54.23
2017-12-06,54.23
2017-12-07,52.650002
2017-12-08,53.18
2017-12-11,53.02
2017-12-12,53.150002
2017-12-13,53.150002
2017-12-14,53.150002
2017-12-15,54.099998
2017-12-18,54.099998
2017-12-19,54.919998
2017-12-20,54.75
2017-12-21,55.200001
2017-12-22,55.25
2017-12-26,54.279999
2017-12-27,55.450001
2017-12-28,55.900002
2017-12-29,56.790001000000004
2018-01-02,56.349998
2018-01-03,57.25
2018-01-04,59.029999
2018-01-05,59.360001000000004
2018-01-08,59.360001000000004
2018-01-09,60.290001000000004
2018-01-10,59.889998999999996
2018-01-11,60.959998999999996
2018-01-12,60.549999
2018-01-16,60.91
2018-01-17,61.299999
2018-01-18,61.709998999999996
2018-01-19,61.709998999999996
2018-01-22,61.849998
2018-01-23,61.849998
2018-01-24,61.849998
2018-01-25,62.549999
2018-01-26,62.599998
2018-01-29,62.669998
2018-01-30,62.25
2018-01-31,61.349998
2018-02-01,61.349998
2018-02-02,61.349998
2018-02-05,58.400002
2018-02-06,58.0
2018-02-07,57.959998999999996
2018-02-08,57.57
2018-02-09,57.0
2018-02-12,57.330002
2018-02-13,57.330002
2018-02-14,58.040001000000004
2018-02-15,59.099998
2018-02-16,59.200001
2018-02-20,59.200001
2018-02-21,59.200001
2018-02-22,59.200001
2018-02-23,59.200001
2018-02-26,59.200001
2018-02-27,59.849998
2018-02-28,58.349998
2018-03-01,57.630001
2018-03-02,54.299999
2018-03-05,54.299999
2018-03-06,54.299999
2018-03-07,55.349998
2018-03-08,55.349998
2018-03-09,55.349998
2018-03-12,55.599998
2018-03-13,55.599998
2018-03-14,55.349998
2018-03-15,56.400002
2018-03-16,56.400002
2018-03-19,56.200001
2018-03-20,55.580002
2018-03-21,55.580002
2018-03-22,55.580002
2018-03-23,55.580002
2018-03-26,54.889998999999996
2018-03-27,54.889998999999996
2018-03-28,54.150002
2018-03-29,54.709998999999996
2018-04-02,54.549999
2018-04-03,54.549999
2018-04-04,53.310001
2018-04-05,55.450001
2018-04-06,55.450001
2018-04-09,55.450001
2018-04-10,55.150002
2018-04-11,55.150002
2018-04-12,55.150002
2018-04-13,55.150002
2018-04-16,55.150002
2018-04-17,55.560001
2018-04-18,56.630001
2018-04-19,56.630001
2018-04-20,57.299999
2018-04-23,57.299999
2018-04-24,57.299999
2018-04-25,55.049999
2018-04-26,55.049999
2018-04-27,55.049999
2018-04-30,55.049999
2018-05-01,55.049999
2018-05-02,55.880001
2018-05-03,56.200001
2018-05-04,56.200001
2018-05-07,55.73
2018-05-08,54.360001000000004
2018-05-09,54.360001000000004
2018-05-10,54.360001000000004
2018-05-11,52.650002
2018-05-14,52.650002
2018-05-15,52.650002
2018-05-16,52.650002
2018-05-17,52.650002
2018-05-18,52.650002
2018-05-21,52.650002
2018-05-22,52.650002
2018-05-23,52.68
2018-05-24,52.810001
2018-05-25,52.810001
2018-05-29,52.810001
2018-05-30,51.349998
2018-05-31,51.349998
2018-06-01,51.349998
2018-06-04,51.349998
2018-06-05,51.349998
2018-06-06,52.5
2018-06-07,52.700001
2018-06-08,52.700001
2018-06-11,52.700001
2018-06-12,52.700001
2018-06-13,52.700001
2018-06-14,52.700001
2018-06-15,52.700001
2018-06-18,50.349998
2018-06-19,50.349998
2018-06-20,50.349998
2018-06-21,50.029999
2018-06-22,50.029999
2018-06-25,49.700001
2018-06-26,48.400002
2018-06-27,49.349998
2018-06-28,48.130001
2018-06-29,48.130001
2018-07-02,47.450001
2018-07-03,47.830002
2018-07-05,48.0
2018-07-06,48.0
2018-07-09,48.25
2018-07-10,48.549999
2018-07-11,48.549999
2018-07-12,47.0
2018-07-13,47.0
2018-07-16,47.400002
2018-07-17,47.400002
2018-07-18,47.400002
2018-07-19,47.330002
2018-07-20,47.59
2018-07-23,47.84
2018-07-24,48.5
2018-07-25,48.5
2018-07-26,48.5
2018-07-27,49.650002
2018-07-30,50.59
2018-07-31,50.59
2018-08-01,50.950001
2018-08-02,49.5
2018-08-03,49.5
2018-08-06,50.0
2018-08-07,51.029999
2018-08-08,50.610001000000004
2018-08-09,50.950001
2018-08-10,49.759997999999996
2018-08-13,48.75
2018-08-14,49.110001000000004
2018-08-15,49.110001000000004
2018-08-16,49.389998999999996
2018-08-17,47.549999
2018-08-20,47.549999
2018-08-21,49.25
2018-08-22,49.540001000000004
2018-08-23,49.0
2018-08-24,49.0
2018-08-27,49.0
2018-08-28,50.139998999999996
2018-08-29,50.139998999999996
2018-08-30,50.139998999999996
2018-08-31,48.970001
2018-09-04,47.16
2018-09-05,47.16
2018-09-06,47.16
2018-09-07,46.049999
2018-09-10,46.049999
2018-09-11,45.939999
2018-09-12,45.939999
2018-09-13,46.5
2018-09-14,46.619999
2018-09-17,46.599998
2018-09-18,45.880001
2018-09-19,46.599998
2018-09-20,46.599998
2018-09-21,46.599998
2018-09-24,46.599998
2018-09-25,47.299999
2018-09-26,49.060001
2018-09-27,49.900002
2018-09-28,49.419998
2018-10-01,49.279999
2018-10-02,49.279999
2018-10-03,49.279999
2018-10-04,48.700001
2018-10-05,48.700001
2018-10-08,46.360001000000004
2018-10-09,46.360001000000004
2018-10-10,45.599998
2018-10-11,45.599998
2018-10-12,45.439999
2018-10-15,44.75
2018-10-16,46.330002
2018-10-17,45.299999
2018-10-18,43.599998
2018-10-19,43.66
2018-10-22,43.209998999999996
2018-10-23,42.259997999999996
2018-10-24,41.0
2018-10-25,41.400002
2018-10-26,42.849998
2018-10-29,44.540001000000004
2018-10-30,45.400002
2018-10-31,45.400002
2018-11-01,46.450001
2018-11-02,47.0
2018-11-05,45.98
2018-11-06,45.98
2018-11-07,46.75
2018-11-08,46.75
2018-11-09,46.5
2018-11-12,45.950001
2018-11-13,45.799999
2018-11-14,45.799999
2018-11-15,45.82
2018-11-16,45.82
2018-11-19,46.18
2018-11-20,44.599998
2018-11-21,44.599998
2018-11-23,44.599998
2018-11-26,44.599998
2018-11-27,45.709998999999996
2018-11-28,45.299999
2018-11-29,45.599998
2018-11-30,45.0
2018-12-03,46.259997999999996
2018-12-04,45.310001
2018-12-06,42.150002
2018-12-07,43.0
2018-12-10,41.439999
2018-12-11,42.349998
2018-12-12,43.119999
2018-12-13,43.450001
2018-12-14,43.450001
2018-12-17,41.630001
2018-12-18,41.630001
2018-12-19,41.5
2018-12-20,40.16
2018-12-21,41.0
2018-12-24,41.0
2018-12-26,39.849998
2018-12-27,40.029999
2018-12-28,40.849998
2018-12-31,40.950001
2019-01-02,40.950001
2019-01-03,40.099998
2019-01-04,40.099998
2019-01-07,40.099998
2019-01-08,40.099998
2019-01-09,44.389998999999996
2019-01-10,44.389998999999996
2019-01-11,45.150002
2019-01-14,46.200001
2019-01-15,45.09
2019-01-16,46.41
2019-01-17,46.41
2019-01-18,47.18
2019-01-22,47.18
2019-01-23,46.150002
2019-01-24,46.150002
2019-01-25,46.150002
2019-01-28,46.939999
2019-01-29,46.939999
2019-01-30,46.939999
2019-01-31,46.939999
2019-02-01,46.939999
2019-02-04,46.950001
2019-02-05,48.720001
2019-02-06,48.400002
2019-02-07,47.5
2019-02-08,46.84
2019-02-11,46.84
2019-02-12,46.84
2019-02-13,46.84
2019-02-14,47.470001
2019-02-15,47.549999
2019-02-19,47.549999
2019-02-20,48.970001
2019-02-21,48.970001
2019-02-22,48.700001
2019-02-25,48.700001
2019-02-26,49.75
2019-02-27,49.75
2019-02-28,49.75
2019-03-01,49.75
2019-03-04,50.299999
2019-03-05,50.299999
2019-03-06,50.299999
2019-03-07,48.330002
2019-03-08,48.330002
2019-03-11,48.330002
2019-03-12,49.450001
2019-03-13,49.450001
2019-03-14,49.450001
2019-03-15,49.450001
2019-03-18,50.549999
2019-03-19,51.0
2019-03-20,51.0
2019-03-21,51.279999
2019-03-22,51.279999
2019-03-25,51.279999
2019-03-26,49.25
2019-03-27,49.25
2019-03-28,49.25
2019-03-29,49.150002
2019-04-01,50.41
2019-04-02,50.41
2019-04-03,51.0
2019-04-04,51.0
2019-04-05,51.0
2019-04-08,51.0
2019-04-09,50.400002
2019-04-10,50.400002
2019-04-11,50.400002
2019-04-12,50.400002
2019-04-15,51.75
2019-04-16,51.75
2019-04-17,51.75
2019-04-18,52.77
2019-04-22,52.200001
2019-04-23,52.200001
2019-04-24,51.299999
2019-04-25,51.299999
2019-04-26,51.299999
2019-04-29,51.299999
2019-04-30,51.299999
2019-05-01,51.150002
2019-05-02,51.880001
2019-05-03,51.599998
2019-05-06,51.599998
2019-05-07,51.599998
2019-05-08,51.599998
2019-05-09,50.0
2019-05-10,51.450001
2019-05-13,51.450001
2019-05-14,51.450001
2019-05-15,52.110001000000004
2019-05-16,52.040001000000004
2019-05-17,52.040001000000004
2019-05-20,52.040001000000004
2019-05-21,51.400002
2019-05-22,51.400002
2019-05-23,51.400002
2019-05-24,51.400002
2019-05-28,51.400002
2019-05-29,48.57
2019-05-30,48.959998999999996
2019-05-31,48.959998999999996
2019-06-03,48.450001
2019-06-04,48.450001
2019-06-05,49.799999
2019-06-06,49.799999
2019-06-07,49.799999
2019-06-10,49.799999
2019-06-11,49.549999
2019-06-12,49.549999
2019-06-13,49.549999
2019-06-14,49.549999
2019-06-17,49.549999
2019-06-18,49.549999
2019-06-19,49.549999
2019-06-20,49.549999
2019-06-21,49.549999
2019-06-24,49.549999
2019-06-25,49.549999
2019-06-26,49.029999
2019-06-27,48.849998
2019-06-28,48.599998
2019-07-01,48.599998
2019-07-02,48.599998
2019-07-03,48.599998
2019-07-05,48.599998
2019-07-08,48.400002
2019-07-09,48.400002
2019-07-10,48.400002
2019-07-11,48.400002
2019-07-12,48.400002
2019-07-15,49.75
2019-07-16,49.400002
2019-07-17,49.400002
2019-07-18,50.5
2019-07-19,50.5
2019-07-22,50.5
2019-07-23,50.5
2019-07-24,50.5
2019-07-25,50.5
2019-07-26,50.5
2019-07-29,50.34
2019-07-30,49.5
2019-07-31,49.5
2019-08-01,49.5
2019-08-02,48.0
2019-08-05,47.25
2019-08-06,47.25
2019-08-07,47.400002
2019-08-08,48.169998
2019-08-09,47.73
2019-08-12,47.799999
2019-08-13,47.799999
2019-08-14,47.799999
2019-08-15,47.799999
2019-08-16,47.799999
2019-08-19,47.799999
2019-08-20,47.799999
2019-08-21,47.799999
2019-08-22,47.799999
2019-08-23,47.799999
2019-08-26,46.849998
2019-08-27,47.049999
2019-08-28,47.0
2019-08-29,47.0
2019-08-30,47.0
2019-09-03,47.0
2019-09-04,47.540001000000004
2019-09-05,47.549999
2019-09-06,48.0
2019-09-09,48.68
2019-09-10,48.68
2019-09-11,49.25
2019-09-12,48.630001
2019-09-13,50.369999
2019-09-16,50.369999
2019-09-17,49.150002
2019-09-18,47.619999
2019-09-19,50.0
2019-09-20,50.209998999999996
2019-09-23,50.209998999999996
2019-09-24,50.209998999999996
2019-09-25,48.970001
2019-09-26,48.970001
2019-09-27,48.970001
2019-09-30,48.970001
2019-10-01,48.32
2019-10-02,48.32
2019-10-03,45.73
2019-10-04,45.73
2019-10-07,45.73
2019-10-08,45.73
2019-10-09,45.73
2019-10-10,45.73
2019-10-11,48.0
2019-10-14,48.0
2019-10-15,48.0
2019-10-16,48.43
2019-10-17,49.25
2019-10-18,48.900002
2019-10-21,50.049999
2019-10-22,50.049999
2019-10-23,50.049999
2019-10-24,50.049999
2019-10-25,49.849998
2019-10-28,49.849998
2019-10-29,51.5
2019-10-30,51.5
2019-10-31,51.619999
2019-11-01,51.619999
2019-11-04,52.5
2019-11-05,52.5
2019-11-06,52.5
2019-11-07,52.5
2019-11-08,51.970001
2019-11-11,52.07
2019-11-12,52.07
2019-11-13,51.060001
2019-11-14,53.099998
2019-11-15,53.099998
2019-11-18,52.23
2019-11-19,52.209998999999996
2019-11-20,52.209998999999996
2019-11-21,52.0
2019-11-22,51.599998
2019-11-25,52.189999
2019-11-26,52.189999
2019-11-27,52.23
2019-11-29,52.23
2019-12-02,51.700001
2019-12-03,51.490002000000004
2019-12-04,52.150002
2019-12-05,52.400002
2019-12-06,52.599998
2019-12-09,52.75
2019-12-10,52.75
2019-12-11,52.75
2019-12-12,52.75
2019-12-13,53.75
2019-12-16,54.349998
2019-12-17,54.200001
2019-12-18,54.09
2019-12-19,54.099998
2019-12-20,54.099998
2019-12-23,55.0
2019-12-24,55.0
2019-12-26,53.380001
2019-12-27,53.380001
2019-12-30,55.299999
2019-12-31,55.299999
2020-01-02,55.75
2020-01-03,55.75
2020-01-06,55.75
2020-01-07,55.75
2020-01-08,54.5
2020-01-09,54.400002
2020-01-10,54.400002
2020-01-13,54.400002
2020-01-14,54.599998
2020-01-15,54.599998
2020-01-16,54.599998
2020-01-17,54.599998
2020-01-21,54.299999
2020-01-22,53.799999
2020-01-23,53.849998
2020-01-24,53.950001
2020-01-27,53.950001
2020-01-28,53.950001
2020-01-29,53.950001
2020-01-30,53.950001
2020-01-31,51.110001000000004
2020-02-03,51.110001000000004
2020-02-04,50.900002
2020-02-05,51.43
2020-02-06,51.43
2020-02-07,51.43
2020-02-10,51.43
2020-02-11,50.799999
2020-02-12,50.849998
2020-02-13,50.400002
2020-02-14,50.400002
2020-02-18,50.400002
2020-02-19,49.75
2020-02-20,49.139998999999996
2020-02-21,49.139998999999996
2020-02-24,47.66
2020-02-25,47.200001
2020-02-26,47.549999
2020-02-27,47.419998
2020-02-28,45.119999
2020-03-02,47.450001
2020-03-03,47.450001
2020-03-04,48.349998
2020-03-05,48.27
2020-03-06,48.27
2020-03-09,48.27
2020-03-10,48.27
2020-03-11,48.27
2020-03-12,35.830002
2020-03-13,37.549999
2020-03-16,31.92
2020-03-17,32.75
2020-03-18,27.709999
2020-03-19,27.709999
2020-03-20,32.0
2020-03-23,29.290001
2020-03-24,32.459998999999996
2020-03-25,35.43
2020-03-26,38.330002
2020-03-27,35.720001
2020-03-30,36.77
2020-03-31,37.0
2020-04-01,34.369999
2020-04-02,35.23
2020-04-03,36.049999
2020-04-06,37.310001
2020-04-07,38.200001
2020-04-08,37.080002
2020-04-09,37.080002
2020-04-13,37.080002
2020-04-14,37.080002
2020-04-15,36.869999
2020-04-16,36.75
2020-04-17,36.75
2020-04-20,38.209998999999996
2020-04-21,37.0
2020-04-22,37.0
2020-04-23,38.0
2020-04-24,37.200001
2020-04-27,37.200001
2020-04-28,40.18
2020-04-29,42.0
2020-04-30,42.0
2020-05-01,41.900002
2020-05-04,39.52
2020-05-05,39.52
2020-05-06,39.240002000000004
2020-05-07,40.080002
2020-05-08,40.080002
