Date,LDG
2019-12-12,9000.0
2019-12-13,9150.0
2019-12-16,9130.0
2019-12-17,8750.0
2019-12-18,8500.0
2019-12-19,8500.0
2019-12-20,8600.0
2019-12-23,8430.0
2019-12-24,8310.0
2019-12-26,8630.0
2019-12-27,8720.0
2019-12-30,8850.0
2019-12-31,8660.0
2020-01-02,8850.0
2020-01-03,8660.0
2020-01-06,8400.0
2020-01-07,8450.0
2020-01-08,7860.0
2020-01-09,7930.0
2020-01-10,7600.0
2020-01-13,7780.0
2020-01-14,7670.0
2020-01-15,7850.0
2020-01-16,7760.0
2020-01-17,7680.0
2020-01-21,7900.0
2020-01-22,8000.0
2020-01-23,8000.0
2020-01-24,8000.0
2020-01-27,8000.0
2020-01-28,8000.0
2020-01-29,8000.0
2020-01-30,7600.0
2020-01-31,7070.0
2020-02-03,6580.0
2020-02-04,6120.0
2020-02-05,6490.0
2020-02-06,6510.0
2020-02-07,6760.0
2020-02-10,6480.0
2020-02-11,6450.0
2020-02-12,6450.0
2020-02-13,6380.0
2020-02-14,6470.0
2020-02-18,6920.0
2020-02-19,6650.0
2020-02-20,6710.0
2020-02-21,6530.0
2020-02-24,6080.0
2020-02-25,6200.0
2020-02-26,6200.0
2020-02-27,6200.0
2020-02-28,5810.0
2020-03-02,5890.0
2020-03-03,6230.0
2020-03-04,6660.0
2020-03-05,6450.0
2020-03-06,6900.0
2020-03-09,6420.0
2020-03-10,6490.0
2020-03-11,6190.0
2020-03-12,6500.0
2020-03-13,6390.0
2020-03-16,6200.0
2020-03-17,6200.0
2020-03-18,6200.0
2020-03-19,6150.0
2020-03-20,6050.0
2020-03-23,5630.0
2020-03-24,5240.0
2020-03-25,5530.0
2020-03-26,5150.0
2020-03-27,4790.0
2020-03-30,4460.0
2020-03-31,4150.0
2020-04-01,4160.0
2020-04-02,4160.0
2020-04-03,4450.0
2020-04-06,4760.0
2020-04-07,4430.0
2020-04-08,4730.0
2020-04-09,4930.0
2020-04-13,5100.0
2020-04-14,4900.0
2020-04-15,5000.0
2020-04-16,5100.0
2020-04-17,5380.0
2020-04-20,5250.0
2020-04-21,4890.0
2020-04-22,4890.0
2020-04-23,4900.0
2020-04-24,4900.0
2020-04-27,4890.0
2020-04-28,4900.0
2020-04-29,4850.0
2020-04-30,4850.0
2020-05-01,
2020-05-04,4740.0
2020-05-05,4700.0
2020-05-06,4830.0
2020-05-07,4890.0
2020-05-08,4950.0
