Date,PM
2017-04-13,113.059998
2017-04-17,114.739998
2017-04-18,115.209999
2017-04-19,113.910004
2017-04-20,109.980003
2017-04-21,109.620003
2017-04-24,112.389999
2017-04-25,113.089996
2017-04-26,111.150002
2017-04-27,110.190002
2017-04-28,110.839996
2017-05-01,110.550003
2017-05-02,110.470001
2017-05-03,110.610001
2017-05-04,111.199997
2017-05-05,112.25
2017-05-08,112.629997
2017-05-09,111.93
2017-05-10,110.83000200000001
2017-05-11,111.190002
2017-05-12,111.709999
2017-05-15,112.360001
2017-05-16,113.519997
2017-05-17,113.75
2017-05-18,113.58000200000001
2017-05-19,114.739998
2017-05-22,116.220001
2017-05-23,116.459999
2017-05-24,117.43
2017-05-25,119.480003
2017-05-26,119.83000200000001
2017-05-30,119.949997
2017-05-31,119.800003
2017-06-01,120.900002
2017-06-02,121.790001
2017-06-05,121.970001
2017-06-06,122.0
2017-06-07,122.300003
2017-06-08,121.110001
2017-06-09,120.120003
2017-06-12,119.16999799999999
2017-06-13,118.690002
2017-06-14,119.75
2017-06-15,120.510002
2017-06-16,121.839996
2017-06-19,122.900002
2017-06-20,122.110001
2017-06-21,120.190002
2017-06-22,119.709999
2017-06-23,119.559998
2017-06-26,119.510002
2017-06-27,118.139999
2017-06-28,118.93
2017-06-29,117.08000200000001
2017-06-30,117.449997
2017-07-03,116.900002
2017-07-05,118.540001
2017-07-06,118.349998
2017-07-07,117.900002
2017-07-10,118.160004
2017-07-11,117.209999
2017-07-12,118.230003
2017-07-13,117.510002
2017-07-14,119.129997
2017-07-17,119.0
2017-07-18,119.639999
2017-07-19,121.620003
2017-07-20,119.860001
2017-07-21,119.58000200000001
2017-07-24,118.889999
2017-07-25,117.82
2017-07-26,117.650002
2017-07-27,118.190002
2017-07-28,118.510002
2017-07-31,116.709999
2017-08-01,115.879997
2017-08-02,114.459999
2017-08-03,114.489998
2017-08-04,114.760002
2017-08-07,115.860001
2017-08-08,114.66999799999999
2017-08-09,115.410004
2017-08-10,114.220001
2017-08-11,114.879997
2017-08-14,114.760002
2017-08-15,116.82
2017-08-16,117.730003
2017-08-17,115.93
2017-08-18,115.33000200000001
2017-08-21,116.25
2017-08-22,116.230003
2017-08-23,115.459999
2017-08-24,114.519997
2017-08-25,114.800003
2017-08-28,115.540001
2017-08-29,116.550003
2017-08-30,116.43
2017-08-31,116.93
2017-09-01,117.83000200000001
2017-09-05,117.66999799999999
2017-09-06,118.620003
2017-09-07,118.91999799999999
2017-09-08,117.059998
2017-09-11,117.93
2017-09-12,117.050003
2017-09-13,116.860001
2017-09-14,116.730003
2017-09-15,115.790001
2017-09-18,116.08000200000001
2017-09-19,115.360001
2017-09-20,113.43
2017-09-21,112.91999799999999
2017-09-22,112.510002
2017-09-25,113.25
2017-09-26,112.209999
2017-09-27,111.610001
2017-09-28,111.800003
2017-09-29,111.010002
2017-10-02,110.870003
2017-10-03,110.190002
2017-10-04,111.41999799999999
2017-10-05,111.540001
2017-10-06,111.269997
2017-10-09,113.370003
2017-10-10,115.16999799999999
2017-10-11,114.260002
2017-10-12,114.529999
2017-10-13,113.989998
2017-10-16,113.519997
2017-10-17,112.650002
2017-10-18,112.510002
2017-10-19,108.150002
2017-10-20,109.519997
2017-10-23,109.360001
2017-10-24,108.57
2017-10-25,107.0
2017-10-26,106.93
2017-10-27,105.940002
2017-10-30,104.699997
2017-10-31,104.639999
2017-11-01,103.75
2017-11-02,102.800003
2017-11-03,102.660004
2017-11-06,102.139999
2017-11-07,103.019997
2017-11-08,103.089996
2017-11-09,102.459999
2017-11-10,103.019997
2017-11-13,103.510002
2017-11-14,102.720001
2017-11-15,102.050003
2017-11-16,102.660004
2017-11-17,102.639999
2017-11-20,102.540001
2017-11-21,103.360001
2017-11-22,103.540001
2017-11-24,103.18
2017-11-27,102.720001
2017-11-28,102.879997
2017-11-29,102.68
2017-11-30,102.75
2017-12-01,103.709999
2017-12-04,104.610001
2017-12-05,105.459999
2017-12-06,107.599998
2017-12-07,106.699997
2017-12-08,106.589996
2017-12-11,106.040001
2017-12-12,107.300003
2017-12-13,108.239998
2017-12-14,107.68
2017-12-15,109.68
2017-12-18,107.970001
2017-12-19,108.120003
2017-12-20,104.370003
2017-12-21,104.779999
2017-12-22,104.650002
2017-12-26,104.110001
2017-12-27,104.709999
2017-12-28,104.809998
2017-12-29,105.650002
2018-01-02,104.389999
2018-01-03,104.260002
2018-01-04,103.470001
2018-01-05,104.300003
2018-01-08,104.139999
2018-01-09,104.889999
2018-01-10,105.629997
2018-01-11,104.860001
2018-01-12,104.5
2018-01-16,104.870003
2018-01-17,105.790001
2018-01-18,105.07
2018-01-19,108.91999799999999
2018-01-22,108.809998
2018-01-23,109.529999
2018-01-24,110.599998
2018-01-25,107.489998
2018-01-26,110.190002
2018-01-29,108.610001
2018-01-30,107.940002
2018-01-31,107.230003
2018-02-01,105.16999799999999
2018-02-02,103.440002
2018-02-05,98.690002
2018-02-06,100.33000200000001
2018-02-07,98.879997
2018-02-08,100.389999
2018-02-09,99.940002
2018-02-12,102.400002
2018-02-13,103.050003
2018-02-14,102.540001
2018-02-15,103.690002
2018-02-16,104.309998
2018-02-20,102.849998
2018-02-21,103.720001
2018-02-22,102.980003
2018-02-23,106.110001
2018-02-26,106.68
2018-02-27,104.08000200000001
2018-02-28,103.550003
2018-03-01,104.68
2018-03-02,106.809998
2018-03-05,107.699997
2018-03-06,107.980003
2018-03-07,106.889999
2018-03-08,109.0
2018-03-09,108.300003
2018-03-12,107.139999
2018-03-13,107.239998
2018-03-14,105.610001
2018-03-15,104.989998
2018-03-16,103.459999
2018-03-19,101.739998
2018-03-20,100.269997
2018-03-21,97.75
2018-03-22,97.66999799999999
2018-03-23,95.629997
2018-03-26,96.349998
2018-03-27,96.730003
2018-03-28,99.790001
2018-03-29,99.400002
2018-04-02,97.540001
2018-04-03,99.849998
2018-04-04,100.91999799999999
2018-04-05,101.699997
2018-04-06,101.019997
2018-04-09,100.699997
2018-04-10,101.099998
2018-04-11,100.720001
2018-04-12,100.25
2018-04-13,101.849998
2018-04-16,102.949997
2018-04-17,103.300003
2018-04-18,101.440002
2018-04-19,85.639999
2018-04-20,84.269997
2018-04-23,83.66999799999999
2018-04-24,82.489998
2018-04-25,81.809998
2018-04-26,81.489998
2018-04-27,82.559998
2018-04-30,82.0
2018-05-01,81.199997
2018-05-02,80.099998
2018-05-03,80.440002
2018-05-04,81.870003
2018-05-07,81.510002
2018-05-08,80.809998
2018-05-09,81.989998
2018-05-10,83.0
2018-05-11,81.199997
2018-05-14,80.860001
2018-05-15,79.93
2018-05-16,80.889999
2018-05-17,81.040001
2018-05-18,80.75
2018-05-21,80.150002
2018-05-22,79.870003
2018-05-23,81.699997
2018-05-24,81.610001
2018-05-25,80.339996
2018-05-29,79.269997
2018-05-30,80.32
2018-05-31,79.540001
2018-06-01,78.18
2018-06-04,78.410004
2018-06-05,77.510002
2018-06-06,76.849998
2018-06-07,77.389999
2018-06-08,79.41999799999999
2018-06-11,80.470001
2018-06-12,80.32
2018-06-13,80.099998
2018-06-14,80.849998
2018-06-15,81.879997
2018-06-18,80.029999
2018-06-19,80.839996
2018-06-20,81.75
2018-06-21,79.470001
2018-06-22,80.190002
2018-06-25,79.970001
2018-06-26,79.769997
2018-06-27,79.900002
2018-06-28,81.660004
2018-06-29,80.739998
2018-07-02,80.239998
2018-07-03,81.120003
2018-07-05,82.029999
2018-07-06,82.260002
2018-07-09,82.18
2018-07-10,82.66999799999999
2018-07-11,82.839996
2018-07-12,83.199997
2018-07-13,82.68
2018-07-16,81.91999799999999
2018-07-17,82.33000200000001
2018-07-18,82.150002
2018-07-19,80.900002
2018-07-20,84.309998
2018-07-23,83.220001
2018-07-24,83.559998
2018-07-25,83.809998
2018-07-26,84.459999
2018-07-27,85.470001
2018-07-30,86.620003
2018-07-31,86.300003
2018-08-01,85.540001
2018-08-02,86.0
2018-08-03,86.839996
2018-08-06,86.150002
2018-08-07,85.529999
2018-08-08,83.75
2018-08-09,84.400002
2018-08-10,82.559998
2018-08-13,81.860001
2018-08-14,82.309998
2018-08-15,83.410004
2018-08-16,84.68
2018-08-17,85.050003
2018-08-20,84.58000200000001
2018-08-21,83.529999
2018-08-22,82.43
2018-08-23,82.32
2018-08-24,79.690002
2018-08-27,80.260002
2018-08-28,79.5
2018-08-29,79.059998
2018-08-30,78.57
2018-08-31,77.889999
2018-09-04,77.639999
2018-09-05,78.790001
2018-09-06,78.620003
2018-09-07,78.599998
2018-09-10,78.379997
2018-09-11,77.449997
2018-09-12,80.050003
2018-09-13,79.779999
2018-09-14,79.33000200000001
2018-09-17,80.300003
2018-09-18,80.33000200000001
2018-09-19,80.910004
2018-09-20,82.550003
2018-09-21,83.75
2018-09-24,81.610001
2018-09-25,79.910004
2018-09-26,80.5
2018-09-27,81.510002
2018-09-28,81.540001
2018-10-01,81.82
2018-10-02,83.519997
2018-10-03,82.910004
2018-10-04,83.82
2018-10-05,84.099998
2018-10-08,84.889999
2018-10-09,84.629997
2018-10-10,84.620003
2018-10-11,82.309998
2018-10-12,82.309998
2018-10-15,83.489998
2018-10-16,83.5
2018-10-17,84.559998
2018-10-18,87.519997
2018-10-19,88.83000200000001
2018-10-22,87.510002
2018-10-23,88.5
2018-10-24,89.199997
2018-10-25,90.629997
2018-10-26,89.0
2018-10-29,90.459999
2018-10-30,90.470001
2018-10-31,88.07
2018-11-01,88.349998
2018-11-02,88.75
2018-11-05,89.550003
2018-11-06,88.769997
2018-11-07,89.07
2018-11-08,89.480003
2018-11-09,89.18
2018-11-12,87.959999
2018-11-13,86.400002
2018-11-14,85.5
2018-11-15,85.83000200000001
2018-11-16,86.33000200000001
2018-11-19,87.629997
2018-11-20,86.550003
2018-11-21,83.949997
2018-11-23,84.050003
2018-11-26,83.839996
2018-11-27,85.050003
2018-11-28,86.389999
2018-11-29,86.959999
2018-11-30,86.529999
2018-12-03,87.08000200000001
2018-12-04,85.43
2018-12-06,85.290001
2018-12-07,84.559998
2018-12-10,84.220001
2018-12-11,84.33000200000001
2018-12-12,83.82
2018-12-13,84.339996
2018-12-14,82.5
2018-12-17,81.400002
2018-12-18,75.16999799999999
2018-12-19,72.040001
2018-12-20,69.08000200000001
2018-12-21,66.209999
2018-12-24,65.970001
2018-12-26,66.860001
2018-12-27,66.68
2018-12-28,67.269997
2018-12-31,66.760002
2019-01-02,67.309998
2019-01-03,66.440002
2019-01-04,69.550003
2019-01-07,67.41999799999999
2019-01-08,67.870003
2019-01-09,67.910004
2019-01-10,68.150002
2019-01-11,69.5
2019-01-14,69.620003
2019-01-15,70.5
2019-01-16,70.75
2019-01-17,72.519997
2019-01-18,73.790001
2019-01-22,72.809998
2019-01-23,74.0
2019-01-24,71.550003
2019-01-25,72.730003
2019-01-28,74.349998
2019-01-29,74.410004
2019-01-30,74.480003
2019-01-31,76.720001
2019-02-01,75.730003
2019-02-04,76.050003
2019-02-05,75.809998
2019-02-06,75.510002
2019-02-07,76.730003
2019-02-08,79.980003
2019-02-11,79.050003
2019-02-12,80.599998
2019-02-13,81.300003
2019-02-14,81.849998
2019-02-15,83.459999
2019-02-19,83.389999
2019-02-20,85.040001
2019-02-21,85.58000200000001
2019-02-22,87.150002
2019-02-25,86.599998
2019-02-26,86.510002
2019-02-27,87.269997
2019-02-28,86.940002
2019-03-01,87.510002
2019-03-04,87.279999
2019-03-05,86.980003
2019-03-06,87.019997
2019-03-07,86.970001
2019-03-08,87.449997
2019-03-11,89.239998
2019-03-12,88.800003
2019-03-13,89.5
2019-03-14,89.790001
2019-03-15,90.849998
2019-03-18,90.730003
2019-03-19,90.5
2019-03-20,90.739998
2019-03-21,91.910004
2019-03-22,91.16999799999999
2019-03-25,88.269997
2019-03-26,88.589996
2019-03-27,87.029999
2019-03-28,87.279999
2019-03-29,88.389999
2019-04-01,88.199997
2019-04-02,88.010002
2019-04-03,85.809998
2019-04-04,86.07
2019-04-05,85.440002
2019-04-08,85.309998
2019-04-09,85.839996
2019-04-10,85.709999
2019-04-11,85.510002
2019-04-12,85.769997
2019-04-15,86.190002
2019-04-16,86.209999
2019-04-17,85.480003
2019-04-18,84.489998
2019-04-22,84.290001
2019-04-23,84.910004
2019-04-24,84.449997
2019-04-25,83.589996
2019-04-26,84.760002
2019-04-29,84.900002
2019-04-30,86.559998
2019-05-01,85.779999
2019-05-02,84.91999799999999
2019-05-03,85.699997
2019-05-06,85.120003
2019-05-07,84.43
2019-05-08,83.809998
2019-05-09,83.93
2019-05-10,84.540001
2019-05-13,83.699997
2019-05-14,84.089996
2019-05-15,85.339996
2019-05-16,85.510002
2019-05-17,86.809998
2019-05-20,86.230003
2019-05-21,85.760002
2019-05-22,85.489998
2019-05-23,86.239998
2019-05-24,84.639999
2019-05-28,81.550003
2019-05-29,81.139999
2019-05-30,79.599998
2019-05-31,77.129997
2019-06-03,78.610001
2019-06-04,78.5
2019-06-05,77.25
2019-06-06,77.199997
2019-06-07,78.16999799999999
2019-06-10,76.959999
2019-06-11,78.139999
2019-06-12,77.209999
2019-06-13,77.589996
2019-06-14,77.199997
2019-06-17,77.989998
2019-06-18,77.110001
2019-06-19,76.650002
2019-06-20,77.18
2019-06-21,79.220001
2019-06-24,77.83000200000001
2019-06-25,78.82
2019-06-26,77.379997
2019-06-27,77.91999799999999
2019-06-28,78.529999
2019-07-01,77.980003
2019-07-02,79.75
2019-07-03,80.629997
2019-07-05,80.120003
2019-07-08,79.610001
2019-07-09,79.440002
2019-07-10,80.279999
2019-07-11,81.260002
2019-07-12,81.889999
2019-07-15,81.470001
2019-07-16,81.58000200000001
2019-07-17,81.050003
2019-07-18,87.709999
2019-07-19,88.730003
2019-07-22,86.949997
2019-07-23,86.75
2019-07-24,85.019997
2019-07-25,85.629997
2019-07-26,85.980003
2019-07-29,86.760002
2019-07-30,86.300003
2019-07-31,83.610001
2019-08-01,82.449997
2019-08-02,84.16999799999999
2019-08-05,80.260002
2019-08-06,81.32
2019-08-07,81.360001
2019-08-08,82.480003
2019-08-09,82.589996
2019-08-12,82.379997
2019-08-13,83.949997
2019-08-14,83.33000200000001
2019-08-15,84.489998
2019-08-16,84.910004
2019-08-19,85.010002
2019-08-20,83.0
2019-08-21,83.050003
2019-08-22,82.949997
2019-08-23,81.220001
2019-08-26,77.730003
2019-08-27,71.699997
2019-08-28,74.32
2019-08-29,72.720001
2019-08-30,72.089996
2019-09-03,72.660004
2019-09-04,73.019997
2019-09-05,71.949997
2019-09-06,72.970001
2019-09-09,73.300003
2019-09-10,74.5
2019-09-11,75.07
2019-09-12,74.900002
2019-09-13,73.050003
2019-09-16,72.599998
2019-09-17,72.019997
2019-09-18,71.559998
2019-09-19,71.709999
2019-09-20,71.199997
2019-09-23,72.0
2019-09-24,71.559998
2019-09-25,75.279999
2019-09-26,75.290001
2019-09-27,75.129997
2019-09-30,75.93
2019-10-01,77.83000200000001
2019-10-02,76.720001
2019-10-03,76.769997
2019-10-04,78.279999
2019-10-07,77.16999799999999
2019-10-08,76.370003
2019-10-09,77.449997
2019-10-10,77.75
2019-10-11,77.949997
2019-10-14,78.029999
2019-10-15,78.32
2019-10-16,79.099998
2019-10-17,79.849998
2019-10-18,80.550003
2019-10-21,81.800003
2019-10-22,81.16999799999999
2019-10-23,81.779999
2019-10-24,81.449997
2019-10-25,81.980003
2019-10-28,82.089996
2019-10-29,81.849998
2019-10-30,81.209999
2019-10-31,81.440002
2019-11-01,82.970001
2019-11-04,83.440002
2019-11-05,84.199997
2019-11-06,83.699997
2019-11-07,82.25
2019-11-08,83.57
2019-11-11,83.739998
2019-11-12,84.459999
2019-11-13,84.730003
2019-11-14,83.639999
2019-11-15,84.790001
2019-11-18,84.790001
2019-11-19,83.459999
2019-11-20,83.480003
2019-11-21,83.459999
2019-11-22,82.379997
2019-11-25,82.370003
2019-11-26,82.269997
2019-11-27,82.480003
2019-11-29,82.93
2019-12-02,82.599998
2019-12-03,82.970001
2019-12-04,82.099998
2019-12-05,82.379997
2019-12-06,83.25
2019-12-09,83.589996
2019-12-10,83.900002
2019-12-11,84.839996
2019-12-12,84.050003
2019-12-13,84.66999799999999
2019-12-16,86.25
2019-12-17,85.949997
2019-12-18,85.699997
2019-12-19,85.989998
2019-12-20,85.269997
2019-12-23,86.019997
2019-12-24,86.110001
2019-12-26,86.029999
2019-12-27,86.309998
2019-12-30,85.699997
2019-12-31,85.089996
2020-01-02,85.190002
2020-01-03,85.029999
2020-01-06,86.019997
2020-01-07,86.400002
2020-01-08,88.040001
2020-01-09,88.279999
2020-01-10,87.459999
2020-01-13,87.82
2020-01-14,87.58000200000001
2020-01-15,88.32
2020-01-16,88.559998
2020-01-17,88.690002
2020-01-21,88.870003
2020-01-22,88.980003
2020-01-23,87.08000200000001
2020-01-24,86.150002
2020-01-27,84.709999
2020-01-28,84.68
2020-01-29,83.959999
2020-01-30,84.33000200000001
2020-01-31,82.699997
2020-02-03,83.0
2020-02-04,83.599998
2020-02-05,83.940002
2020-02-06,86.18
2020-02-07,87.449997
2020-02-10,88.75
2020-02-11,89.440002
2020-02-12,87.900002
2020-02-13,88.82
2020-02-14,88.5
2020-02-18,87.440002
2020-02-19,87.879997
2020-02-20,87.440002
2020-02-21,89.639999
2020-02-24,85.57
2020-02-25,85.0
2020-02-26,86.25
2020-02-27,83.07
2020-02-28,81.870003
2020-03-02,84.970001
2020-03-03,83.5
2020-03-04,88.739998
2020-03-05,87.860001
2020-03-06,87.269997
2020-03-09,81.629997
2020-03-10,84.730003
2020-03-11,79.839996
2020-03-12,72.25
2020-03-13,79.5
2020-03-16,69.599998
2020-03-17,73.989998
2020-03-18,64.910004
2020-03-19,66.43
2020-03-20,61.09
2020-03-23,59.98
2020-03-24,63.599998
2020-03-25,66.07
2020-03-26,71.160004
2020-03-27,69.150002
2020-03-30,72.550003
2020-03-31,72.959999
2020-04-01,71.120003
2020-04-02,74.339996
2020-04-03,73.459999
2020-04-06,75.68
2020-04-07,74.510002
2020-04-08,74.660004
2020-04-09,75.339996
2020-04-13,73.949997
2020-04-14,77.18
2020-04-15,75.440002
2020-04-16,75.389999
2020-04-17,77.959999
2020-04-20,76.860001
2020-04-21,72.279999
2020-04-22,73.059998
2020-04-23,71.779999
2020-04-24,73.66999799999999
2020-04-27,74.91999799999999
2020-04-28,77.25
2020-04-29,76.5
2020-04-30,74.599998
2020-05-01,73.279999
2020-05-04,73.309998
2020-05-05,72.199997
2020-05-06,71.5
2020-05-07,70.139999
2020-05-08,72.0
