Date,VSAT
2015-07-09,56.880001
2015-07-10,58.200001
2015-07-13,58.889998999999996
2015-07-14,60.16
2015-07-15,60.07
2015-07-16,60.279999
2015-07-17,60.049999
2015-07-20,59.610001000000004
2015-07-21,60.0
2015-07-22,59.580002
2015-07-23,60.330002
2015-07-24,59.509997999999996
2015-07-27,59.950001
2015-07-28,60.560001
2015-07-29,61.189999
2015-07-30,61.779999
2015-07-31,62.0
2015-08-03,62.200001
2015-08-04,61.709998999999996
2015-08-05,62.41
2015-08-06,61.27
2015-08-07,59.990002000000004
2015-08-10,61.450001
2015-08-11,59.77
2015-08-12,60.040001000000004
2015-08-13,59.470001
2015-08-14,61.09
2015-08-17,62.740002000000004
2015-08-18,62.939999
2015-08-19,62.720001
2015-08-20,61.09
2015-08-21,60.25
2015-08-24,58.400002
2015-08-25,57.860001000000004
2015-08-26,59.23
2015-08-27,59.330002
2015-08-28,59.560001
2015-08-31,58.77
2015-09-01,58.509997999999996
2015-09-02,60.810001
2015-09-03,61.360001000000004
2015-09-04,61.360001000000004
2015-09-08,63.25
2015-09-09,64.349998
2015-09-10,63.689999
2015-09-11,63.25
2015-09-14,62.560001
2015-09-15,62.66
2015-09-16,63.369999
2015-09-17,63.619999
2015-09-18,62.41
2015-09-21,63.310001
2015-09-22,63.470001
2015-09-23,62.27
2015-09-24,62.02
2015-09-25,64.339996
2015-09-28,64.410004
2015-09-29,64.110001
2015-09-30,64.290001
2015-10-01,63.009997999999996
2015-10-02,64.43
2015-10-05,66.650002
2015-10-06,68.629997
2015-10-07,70.029999
2015-10-08,70.779999
2015-10-09,70.150002
2015-10-12,70.300003
2015-10-13,66.739998
2015-10-14,66.440002
2015-10-15,67.300003
2015-10-16,66.470001
2015-10-19,66.57
2015-10-20,66.129997
2015-10-21,64.839996
2015-10-22,66.529999
2015-10-23,67.269997
2015-10-26,67.0
2015-10-27,65.620003
2015-10-28,67.720001
2015-10-29,66.300003
2015-10-30,65.959999
2015-11-02,66.33000200000001
2015-11-03,65.720001
2015-11-04,65.33000200000001
2015-11-05,66.139999
2015-11-06,66.300003
2015-11-09,66.0
2015-11-10,63.080002
2015-11-11,62.450001
2015-11-12,60.209998999999996
2015-11-13,59.759997999999996
2015-11-16,62.029999
2015-11-17,61.259997999999996
2015-11-18,61.169998
2015-11-19,60.75
2015-11-20,61.810001
2015-11-23,60.82
2015-11-24,61.02
2015-11-25,61.48
2015-11-27,61.900002
2015-11-30,61.98
2015-12-01,62.0
2015-12-02,61.540001000000004
2015-12-03,61.470001
2015-12-04,62.610001000000004
2015-12-07,61.880001
2015-12-08,61.27
2015-12-09,60.75
2015-12-10,60.98
2015-12-11,59.93
2015-12-14,58.889998999999996
2015-12-15,59.639998999999996
2015-12-16,60.810001
2015-12-17,59.73
2015-12-18,58.369999
2015-12-21,59.560001
2015-12-22,60.080002
2015-12-23,61.049999
2015-12-24,61.330002
2015-12-28,61.599998
2015-12-29,62.119999
2015-12-30,61.419998
2015-12-31,61.009997999999996
2016-01-04,59.259997999999996
2016-01-05,59.830002
2016-01-06,58.98
2016-01-07,56.93
2016-01-08,57.150002
2016-01-11,60.200001
2016-01-12,62.34
2016-01-13,61.959998999999996
2016-01-14,61.110001000000004
2016-01-15,59.290001000000004
2016-01-19,58.27
2016-01-20,58.77
2016-01-21,58.43
2016-01-22,59.939999
2016-01-25,58.869999
2016-01-26,60.98
2016-01-27,59.259997999999996
2016-01-28,59.029999
2016-01-29,62.5
2016-02-01,61.32
2016-02-02,59.240002000000004
2016-02-03,59.41
2016-02-04,59.509997999999996
2016-02-05,57.700001
2016-02-08,56.709998999999996
2016-02-09,56.900002
2016-02-10,58.0
2016-02-11,60.919998
2016-02-12,62.450001
2016-02-16,69.809998
2016-02-17,69.199997
2016-02-18,70.230003
2016-02-19,71.83000200000001
2016-02-22,70.459999
2016-02-23,71.290001
2016-02-24,71.190002
2016-02-25,72.190002
2016-02-26,71.660004
2016-02-29,73.010002
2016-03-01,73.57
2016-03-02,73.839996
2016-03-03,73.949997
2016-03-04,74.33000200000001
2016-03-07,74.290001
2016-03-08,73.019997
2016-03-09,73.93
2016-03-10,72.529999
2016-03-11,73.220001
2016-03-14,74.93
2016-03-15,72.900002
2016-03-16,73.059998
2016-03-17,74.699997
2016-03-18,75.839996
2016-03-21,75.120003
2016-03-22,74.529999
2016-03-23,72.0
2016-03-24,72.160004
2016-03-28,72.349998
2016-03-29,73.75
2016-03-30,72.730003
2016-03-31,73.480003
2016-04-01,72.959999
2016-04-04,73.190002
2016-04-05,72.029999
2016-04-06,73.660004
2016-04-07,72.360001
2016-04-08,72.66999799999999
2016-04-11,71.959999
2016-04-12,73.150002
2016-04-13,73.870003
2016-04-14,72.849998
2016-04-15,73.199997
2016-04-18,72.709999
2016-04-19,73.050003
2016-04-20,74.059998
2016-04-21,74.809998
2016-04-22,76.08000200000001
2016-04-25,75.57
2016-04-26,76.550003
2016-04-27,77.610001
2016-04-28,78.029999
2016-04-29,76.699997
2016-05-02,75.08000200000001
2016-05-03,76.040001
2016-05-04,75.279999
2016-05-05,75.309998
2016-05-06,75.660004
2016-05-09,75.440002
2016-05-10,76.160004
2016-05-11,75.57
2016-05-12,75.739998
2016-05-13,75.389999
2016-05-16,75.0
2016-05-17,73.800003
2016-05-18,73.440002
2016-05-19,72.699997
2016-05-20,74.0
2016-05-23,71.459999
2016-05-24,72.68
2016-05-25,69.410004
2016-05-26,69.610001
2016-05-27,70.08000200000001
2016-05-31,69.029999
2016-06-01,69.019997
2016-06-02,69.910004
2016-06-03,73.08000200000001
2016-06-06,74.010002
2016-06-07,74.010002
2016-06-08,74.269997
2016-06-09,74.089996
2016-06-10,72.459999
2016-06-13,70.800003
2016-06-14,70.699997
2016-06-15,70.190002
2016-06-16,70.739998
2016-06-17,69.68
2016-06-20,70.209999
2016-06-21,70.040001
2016-06-22,69.440002
2016-06-23,71.309998
2016-06-24,67.529999
2016-06-27,66.470001
2016-06-28,67.459999
2016-06-29,69.389999
2016-06-30,71.400002
2016-07-01,70.879997
2016-07-05,69.57
2016-07-06,70.400002
2016-07-07,71.019997
2016-07-08,73.639999
2016-07-11,74.089996
2016-07-12,74.519997
2016-07-13,74.260002
2016-07-14,73.940002
2016-07-15,74.300003
2016-07-18,74.41999799999999
2016-07-19,73.489998
2016-07-20,73.720001
2016-07-21,73.25
2016-07-22,73.699997
2016-07-25,74.0
2016-07-26,74.239998
2016-07-27,73.949997
2016-07-28,73.410004
2016-07-29,73.83000200000001
2016-08-01,73.839996
2016-08-02,72.66999799999999
2016-08-03,72.709999
2016-08-04,73.230003
2016-08-05,73.489998
2016-08-08,75.019997
2016-08-09,74.980003
2016-08-10,74.75
2016-08-11,74.470001
2016-08-12,74.33000200000001
2016-08-15,75.449997
2016-08-16,75.529999
2016-08-17,74.720001
2016-08-18,75.0
2016-08-19,75.18
2016-08-22,74.940002
2016-08-23,75.5
2016-08-24,74.870003
2016-08-25,74.93
2016-08-26,74.489998
2016-08-29,74.940002
2016-08-30,74.940002
2016-08-31,75.040001
2016-09-01,75.58000200000001
2016-09-02,75.82
2016-09-06,75.25
2016-09-07,75.199997
2016-09-08,75.099998
2016-09-09,72.099998
2016-09-12,73.230003
2016-09-13,72.239998
2016-09-14,72.099998
2016-09-15,73.58000200000001
2016-09-16,72.129997
2016-09-19,73.889999
2016-09-20,72.91999799999999
2016-09-21,73.900002
2016-09-22,75.309998
2016-09-23,75.019997
2016-09-26,74.559998
2016-09-27,75.400002
2016-09-28,75.790001
2016-09-29,74.099998
2016-09-30,74.650002
2016-10-03,73.800003
2016-10-04,72.730003
2016-10-05,73.089996
2016-10-06,74.199997
2016-10-07,73.480003
2016-10-10,74.220001
2016-10-11,72.860001
2016-10-12,72.629997
2016-10-13,71.860001
2016-10-14,72.260002
2016-10-17,72.589996
2016-10-18,73.050003
2016-10-19,73.529999
2016-10-20,72.980003
2016-10-21,72.349998
2016-10-24,72.779999
2016-10-25,71.889999
2016-10-26,71.489998
2016-10-27,70.75
2016-10-28,70.459999
2016-10-31,70.660004
2016-11-01,69.279999
2016-11-02,68.610001
2016-11-03,68.639999
2016-11-04,68.940002
2016-11-07,70.050003
2016-11-08,70.489998
2016-11-09,78.449997
2016-11-10,79.66999799999999
2016-11-11,81.150002
2016-11-14,80.589996
2016-11-15,80.790001
2016-11-16,73.550003
2016-11-17,69.739998
2016-11-18,72.970001
2016-11-21,72.510002
2016-11-22,72.290001
2016-11-23,73.910004
2016-11-25,74.809998
2016-11-28,72.849998
2016-11-29,72.410004
2016-11-30,71.279999
2016-12-01,70.510002
2016-12-02,70.699997
2016-12-05,71.139999
2016-12-06,70.959999
2016-12-07,70.910004
2016-12-08,70.690002
2016-12-09,69.08000200000001
2016-12-12,69.019997
2016-12-13,69.739998
2016-12-14,69.239998
2016-12-15,69.370003
2016-12-16,68.480003
2016-12-19,68.599998
2016-12-20,68.66999799999999
2016-12-21,68.230003
2016-12-22,67.760002
2016-12-23,67.699997
2016-12-27,67.91999799999999
2016-12-28,66.82
2016-12-29,67.16999799999999
2016-12-30,66.220001
2017-01-03,65.16999799999999
2017-01-04,65.839996
2017-01-05,65.989998
2017-01-06,65.07
2017-01-09,64.870003
2017-01-10,65.050003
2017-01-11,66.110001
2017-01-12,65.440002
2017-01-13,65.32
2017-01-17,65.050003
2017-01-18,65.050003
2017-01-19,64.690002
2017-01-20,64.900002
2017-01-23,65.040001
2017-01-24,66.08000200000001
2017-01-25,64.260002
2017-01-26,63.990002000000004
2017-01-27,64.0
2017-01-30,63.380001
2017-01-31,64.910004
2017-02-01,64.559998
2017-02-02,64.059998
2017-02-03,64.300003
2017-02-06,64.739998
2017-02-07,65.239998
2017-02-08,64.739998
2017-02-09,66.720001
2017-02-10,64.91999799999999
2017-02-13,67.110001
2017-02-14,67.089996
2017-02-15,67.449997
2017-02-16,67.150002
2017-02-17,67.209999
2017-02-21,68.059998
2017-02-22,68.220001
2017-02-23,68.25
2017-02-24,68.900002
2017-02-27,69.629997
2017-02-28,68.839996
2017-03-01,69.019997
2017-03-02,68.699997
2017-03-03,68.790001
2017-03-06,68.660004
2017-03-07,66.08000200000001
2017-03-08,64.889999
2017-03-09,65.809998
2017-03-10,65.589996
2017-03-13,65.300003
2017-03-14,64.790001
2017-03-15,65.129997
2017-03-16,65.239998
2017-03-17,65.040001
2017-03-20,64.699997
2017-03-21,64.41999799999999
2017-03-22,64.029999
2017-03-23,64.089996
2017-03-24,63.639998999999996
2017-03-27,63.220001
2017-03-28,62.77
2017-03-29,62.939999
2017-03-30,63.080002
2017-03-31,63.82
2017-04-03,63.209998999999996
2017-04-04,63.169998
2017-04-05,62.330002
2017-04-06,63.27
2017-04-07,63.279999
2017-04-10,63.389998999999996
2017-04-11,63.380001
2017-04-12,62.529999
2017-04-13,61.91
2017-04-17,62.639998999999996
2017-04-18,62.389998999999996
2017-04-19,62.59
2017-04-20,63.610001000000004
2017-04-21,63.119999
2017-04-24,64.360001
2017-04-25,65.519997
2017-04-26,65.25
2017-04-27,65.260002
2017-04-28,64.029999
2017-05-01,64.300003
2017-05-02,64.379997
2017-05-03,64.050003
2017-05-04,64.690002
2017-05-05,65.489998
2017-05-08,65.550003
2017-05-09,65.139999
2017-05-10,65.269997
2017-05-11,64.980003
2017-05-12,64.25
2017-05-15,65.410004
2017-05-16,65.16999799999999
2017-05-17,64.32
2017-05-18,63.330002
2017-05-19,64.150002
2017-05-22,63.849998
2017-05-23,62.639998999999996
2017-05-24,65.75
2017-05-25,66.889999
2017-05-26,66.18
2017-05-30,65.699997
2017-05-31,65.25
2017-06-01,67.550003
2017-06-02,71.300003
2017-06-05,71.440002
2017-06-06,71.720001
2017-06-07,71.860001
2017-06-08,72.400002
2017-06-09,72.059998
2017-06-12,71.629997
2017-06-13,69.519997
2017-06-14,68.870003
2017-06-15,67.82
2017-06-16,67.610001
2017-06-19,67.959999
2017-06-20,66.760002
2017-06-21,65.870003
2017-06-22,66.0
2017-06-23,66.730003
2017-06-26,66.75
2017-06-27,66.93
2017-06-28,67.720001
2017-06-29,66.540001
2017-06-30,66.199997
2017-07-03,64.910004
2017-07-05,65.260002
2017-07-06,63.860001000000004
2017-07-07,64.07
2017-07-10,63.049999
2017-07-11,63.59
2017-07-12,63.700001
2017-07-13,64.370003
2017-07-14,64.68
2017-07-17,64.989998
2017-07-18,64.839996
2017-07-19,65.730003
2017-07-20,65.66999799999999
2017-07-21,65.809998
2017-07-24,65.970001
2017-07-25,67.43
2017-07-26,67.68
2017-07-27,66.879997
2017-07-28,66.589996
2017-07-31,66.089996
2017-08-01,66.360001
2017-08-02,66.07
2017-08-03,65.910004
2017-08-04,66.160004
2017-08-07,66.68
2017-08-08,65.68
2017-08-09,60.5
2017-08-10,60.93
2017-08-11,60.540001000000004
2017-08-14,62.400002
2017-08-15,61.869999
2017-08-16,61.650002
2017-08-17,59.119999
2017-08-18,59.299999
2017-08-21,59.400002
2017-08-22,60.119999
2017-08-23,60.580002
2017-08-24,60.049999
2017-08-25,61.950001
2017-08-28,61.34
2017-08-29,61.82
2017-08-30,63.110001000000004
2017-08-31,63.610001000000004
2017-09-01,62.779999
2017-09-05,61.380001
2017-09-06,61.040001000000004
2017-09-07,60.59
2017-09-08,60.080002
2017-09-11,60.150002
2017-09-12,60.32
2017-09-13,60.509997999999996
2017-09-14,61.220001
2017-09-15,62.459998999999996
2017-09-18,62.700001
2017-09-19,63.029999
2017-09-20,63.43
2017-09-21,62.799999
2017-09-22,62.369999
2017-09-25,62.470001
2017-09-26,62.830002
2017-09-27,63.709998999999996
2017-09-28,64.019997
2017-09-29,64.32
2017-10-02,66.300003
2017-10-03,67.220001
2017-10-04,65.779999
2017-10-05,65.120003
2017-10-06,65.010002
2017-10-09,65.120003
2017-10-10,65.0
2017-10-11,65.18
2017-10-12,65.099998
2017-10-13,64.970001
2017-10-16,64.949997
2017-10-17,64.849998
2017-10-18,64.610001
2017-10-19,64.440002
2017-10-20,64.760002
2017-10-23,64.540001
2017-10-24,64.980003
2017-10-25,64.629997
2017-10-26,64.110001
2017-10-27,64.610001
2017-10-30,65.120003
2017-10-31,65.099998
2017-11-01,65.050003
2017-11-02,64.339996
2017-11-03,64.120003
2017-11-06,64.800003
2017-11-07,64.470001
2017-11-08,64.529999
2017-11-09,64.900002
2017-11-10,68.400002
2017-11-13,70.0
2017-11-14,72.900002
2017-11-15,72.230003
2017-11-16,73.559998
2017-11-17,73.769997
2017-11-20,74.489998
2017-11-21,74.440002
2017-11-22,73.599998
2017-11-24,73.639999
2017-11-27,73.690002
2017-11-28,73.559998
2017-11-29,74.589996
2017-11-30,74.239998
2017-12-01,73.519997
2017-12-04,73.440002
2017-12-05,72.589996
2017-12-06,71.489998
2017-12-07,71.349998
2017-12-08,71.83000200000001
2017-12-11,71.029999
2017-12-12,71.519997
2017-12-13,72.260002
2017-12-14,72.720001
2017-12-15,73.959999
2017-12-18,73.709999
2017-12-19,72.190002
2017-12-20,72.269997
2017-12-21,72.709999
2017-12-22,73.160004
2017-12-26,73.489998
2017-12-27,74.379997
2017-12-28,74.889999
2017-12-29,74.849998
2018-01-02,74.58000200000001
2018-01-03,74.739998
2018-01-04,74.629997
2018-01-05,74.33000200000001
2018-01-08,75.160004
2018-01-09,75.510002
2018-01-10,74.300003
2018-01-11,75.800003
2018-01-12,76.440002
2018-01-16,76.139999
2018-01-17,77.739998
2018-01-18,78.33000200000001
2018-01-19,79.050003
2018-01-22,80.18
2018-01-23,78.730003
2018-01-24,77.849998
2018-01-25,77.800003
2018-01-26,77.440002
2018-01-29,76.709999
2018-01-30,75.769997
2018-01-31,75.620003
2018-02-01,75.870003
2018-02-02,74.889999
2018-02-05,70.800003
2018-02-06,70.870003
2018-02-07,71.510002
2018-02-08,70.790001
2018-02-09,66.75
2018-02-12,68.360001
2018-02-13,67.870003
2018-02-14,68.279999
2018-02-15,69.93
2018-02-16,72.099998
2018-02-20,70.75
2018-02-21,70.93
2018-02-22,70.059998
2018-02-23,71.33000200000001
2018-02-26,71.779999
2018-02-27,71.779999
2018-02-28,69.790001
2018-03-01,68.75
2018-03-02,69.41999799999999
2018-03-05,70.800003
2018-03-06,72.360001
2018-03-07,72.57
2018-03-08,73.010002
2018-03-09,73.860001
2018-03-12,75.459999
2018-03-13,75.349998
2018-03-14,73.43
2018-03-15,72.349998
2018-03-16,72.800003
2018-03-19,72.300003
2018-03-20,71.860001
2018-03-21,72.16999799999999
2018-03-22,71.089996
2018-03-23,69.129997
2018-03-26,70.360001
2018-03-27,68.300003
2018-03-28,66.599998
2018-03-29,65.720001
2018-04-02,64.889999
2018-04-03,66.300003
2018-04-04,67.040001
2018-04-05,63.75
2018-04-06,63.150002
2018-04-09,63.779999
2018-04-10,63.98
2018-04-11,63.580002
2018-04-12,63.209998999999996
2018-04-13,62.540001000000004
2018-04-16,63.810001
2018-04-17,64.91999799999999
2018-04-18,64.879997
2018-04-19,64.879997
2018-04-20,64.66999799999999
2018-04-23,64.349998
2018-04-24,64.279999
2018-04-25,63.959998999999996
2018-04-26,64.120003
2018-04-27,64.019997
2018-04-30,63.98
2018-05-01,63.48
2018-05-02,63.5
2018-05-03,63.68
2018-05-04,64.730003
2018-05-07,64.650002
2018-05-08,64.290001
2018-05-09,63.740002000000004
2018-05-10,63.950001
2018-05-11,63.68
2018-05-14,63.009997999999996
2018-05-15,62.919998
2018-05-16,62.720001
2018-05-17,62.880001
2018-05-18,62.110001000000004
2018-05-21,62.619999
2018-05-22,62.330002
2018-05-23,62.810001
2018-05-24,61.779999
2018-05-25,62.580002
2018-05-29,63.060001
2018-05-30,64.16999799999999
2018-05-31,62.610001000000004
2018-06-01,63.25
2018-06-04,63.240002000000004
2018-06-05,63.169998
2018-06-06,63.82
2018-06-07,63.84
2018-06-08,63.439999
2018-06-11,62.48
2018-06-12,62.880001
2018-06-13,63.889998999999996
2018-06-14,64.93
2018-06-15,64.989998
2018-06-18,64.5
2018-06-19,64.209999
2018-06-20,64.889999
2018-06-21,64.08000200000001
2018-06-22,64.300003
2018-06-25,62.98
2018-06-26,63.25
2018-06-27,63.549999
2018-06-28,65.510002
2018-06-29,65.720001
2018-07-02,64.459999
2018-07-03,65.07
2018-07-05,66.779999
2018-07-06,68.489998
2018-07-09,69.889999
2018-07-10,68.949997
2018-07-11,69.43
2018-07-12,70.43
2018-07-13,69.910004
2018-07-16,69.83000200000001
2018-07-17,68.25
2018-07-18,68.459999
2018-07-19,69.529999
2018-07-20,69.190002
2018-07-23,68.519997
2018-07-24,69.0
2018-07-25,69.849998
2018-07-26,70.32
2018-07-27,69.720001
2018-07-30,69.529999
2018-07-31,70.339996
2018-08-01,69.489998
2018-08-02,69.800003
2018-08-03,69.66999799999999
2018-08-06,70.470001
2018-08-07,70.129997
2018-08-08,70.110001
2018-08-09,71.769997
2018-08-10,59.52
2018-08-13,62.52
2018-08-14,63.790001000000004
2018-08-15,63.150002
2018-08-16,64.050003
2018-08-17,63.880001
2018-08-20,63.369999
2018-08-21,63.41
2018-08-22,63.450001
2018-08-23,62.560001
2018-08-24,63.290001000000004
2018-08-27,63.330002
2018-08-28,63.25
2018-08-29,63.41
2018-08-30,63.080002
2018-08-31,62.82
2018-09-04,63.200001
2018-09-05,61.220001
2018-09-06,61.599998
2018-09-07,61.939999
2018-09-10,63.779999
2018-09-11,63.439999
2018-09-12,63.330002
2018-09-13,63.73
2018-09-14,63.91
2018-09-17,63.650002
2018-09-18,64.230003
2018-09-19,64.18
2018-09-20,63.790001000000004
2018-09-21,62.869999
2018-09-24,63.34
2018-09-25,63.450001
2018-09-26,62.900002
2018-09-27,63.290001000000004
2018-09-28,63.950001
2018-10-01,62.779999
2018-10-02,63.02
2018-10-03,63.57
2018-10-04,62.73
2018-10-05,62.990002000000004
2018-10-08,63.259997999999996
2018-10-09,62.830002
2018-10-10,61.869999
2018-10-11,61.950001
2018-10-12,60.560001
2018-10-15,61.349998
2018-10-16,63.189999
2018-10-17,63.25
2018-10-18,62.099998
2018-10-19,61.150002
2018-10-22,61.16
2018-10-23,61.41
2018-10-24,61.169998
2018-10-25,62.150002
2018-10-26,62.57
2018-10-29,59.849998
2018-10-30,61.900002
2018-10-31,63.759997999999996
2018-11-01,70.790001
2018-11-02,70.790001
2018-11-05,69.349998
2018-11-06,70.099998
2018-11-07,71.400002
2018-11-08,71.339996
2018-11-09,71.220001
2018-11-12,69.730003
2018-11-13,70.07
2018-11-14,69.370003
2018-11-15,69.550003
2018-11-16,68.879997
2018-11-19,69.050003
2018-11-20,67.400002
2018-11-21,67.290001
2018-11-23,67.720001
2018-11-26,69.66999799999999
2018-11-27,68.860001
2018-11-28,70.18
2018-11-29,68.970001
2018-11-30,69.139999
2018-12-03,70.58000200000001
2018-12-04,68.129997
2018-12-06,67.809998
2018-12-07,65.480003
2018-12-10,65.400002
2018-12-11,66.129997
2018-12-12,67.66999799999999
2018-12-13,65.400002
2018-12-14,64.529999
2018-12-17,62.43
2018-12-18,61.59
2018-12-19,61.93
2018-12-20,61.419998
2018-12-21,58.720001
2018-12-24,56.459998999999996
2018-12-26,58.48
2018-12-27,57.98
2018-12-28,58.029999
2018-12-31,58.950001
2019-01-02,58.02
2019-01-03,57.310001
2019-01-04,59.799999
2019-01-07,60.049999
2019-01-08,60.490002000000004
2019-01-09,60.529999
2019-01-10,61.439999
2019-01-11,61.290001000000004
2019-01-14,61.23
2019-01-15,61.27
2019-01-16,62.02
2019-01-17,61.380001
2019-01-18,62.009997999999996
2019-01-22,61.439999
2019-01-23,61.290001000000004
2019-01-24,61.509997999999996
2019-01-25,61.25
2019-01-28,61.990002000000004
2019-01-29,61.5
2019-01-30,61.349998
2019-01-31,62.689999
2019-02-01,63.0
2019-02-04,64.41999799999999
2019-02-05,64.290001
2019-02-06,65.790001
2019-02-07,65.260002
2019-02-08,73.519997
2019-02-11,73.010002
2019-02-12,73.0
2019-02-13,74.629997
2019-02-14,74.940002
2019-02-15,74.379997
2019-02-19,74.599998
2019-02-20,74.639999
2019-02-21,74.379997
2019-02-22,75.050003
2019-02-25,75.41999799999999
2019-02-26,75.309998
2019-02-27,75.300003
2019-02-28,75.550003
2019-03-01,75.93
2019-03-04,75.470001
2019-03-05,75.110001
2019-03-06,74.940002
2019-03-07,74.32
2019-03-08,74.540001
2019-03-11,75.589996
2019-03-12,74.540001
2019-03-13,75.290001
2019-03-14,76.269997
2019-03-15,77.290001
2019-03-18,77.870003
2019-03-19,77.5
2019-03-20,75.769997
2019-03-21,77.010002
2019-03-22,75.760002
2019-03-25,76.129997
2019-03-26,77.150002
2019-03-27,76.980003
2019-03-28,77.519997
2019-03-29,77.5
2019-04-01,78.089996
2019-04-02,79.019997
2019-04-03,79.519997
2019-04-04,78.980003
2019-04-05,80.08000200000001
2019-04-08,82.650002
2019-04-09,82.379997
2019-04-10,84.260002
2019-04-11,85.550003
2019-04-12,87.0
2019-04-15,86.550003
2019-04-16,87.160004
2019-04-17,88.279999
2019-04-18,88.199997
2019-04-22,88.610001
2019-04-23,88.559998
2019-04-24,88.989998
2019-04-25,88.949997
2019-04-26,89.379997
2019-04-29,89.279999
2019-04-30,90.82
2019-05-01,90.050003
2019-05-02,90.230003
2019-05-03,91.889999
2019-05-06,92.0
2019-05-07,90.93
2019-05-08,91.66999799999999
2019-05-09,89.089996
2019-05-10,90.480003
2019-05-13,87.980003
2019-05-14,89.260002
2019-05-15,89.739998
2019-05-16,90.559998
2019-05-17,89.339996
2019-05-20,88.389999
2019-05-21,88.790001
2019-05-22,89.519997
2019-05-23,87.83000200000001
2019-05-24,94.25
2019-05-28,92.230003
2019-05-29,90.91999799999999
2019-05-30,89.370003
2019-05-31,87.029999
2019-06-03,87.949997
2019-06-04,89.309998
2019-06-05,90.260002
2019-06-06,90.879997
2019-06-07,90.629997
2019-06-10,91.07
2019-06-11,88.400002
2019-06-12,87.839996
2019-06-13,87.779999
2019-06-14,87.730003
2019-06-17,87.059998
2019-06-18,88.529999
2019-06-19,87.550003
2019-06-20,87.849998
2019-06-21,83.529999
2019-06-24,82.900002
2019-06-25,81.870003
2019-06-26,80.809998
2019-06-27,81.370003
2019-06-28,80.82
2019-07-01,81.41999799999999
2019-07-02,82.190002
2019-07-03,82.389999
2019-07-05,82.559998
2019-07-08,82.459999
2019-07-09,82.68
2019-07-10,83.57
2019-07-11,83.379997
2019-07-12,84.209999
2019-07-15,83.389999
2019-07-16,82.839996
2019-07-17,82.339996
2019-07-18,83.16999799999999
2019-07-19,81.290001
2019-07-22,81.970001
2019-07-23,82.559998
2019-07-24,83.779999
2019-07-25,83.349998
2019-07-26,83.709999
2019-07-29,83.160004
2019-07-30,83.099998
2019-07-31,81.589996
2019-08-01,80.190002
2019-08-02,78.779999
2019-08-05,76.800003
2019-08-06,75.18
2019-08-07,75.190002
2019-08-08,77.769997
2019-08-09,79.0
2019-08-12,80.029999
2019-08-13,80.550003
2019-08-14,78.800003
2019-08-15,76.900002
2019-08-16,77.0
2019-08-19,77.849998
2019-08-20,77.790001
2019-08-21,78.800003
2019-08-22,78.589996
2019-08-23,76.230003
2019-08-26,76.660004
2019-08-27,76.25
2019-08-28,77.650002
2019-08-29,79.279999
2019-08-30,79.33000200000001
2019-09-03,77.730003
2019-09-04,77.470001
2019-09-05,79.440002
2019-09-06,79.32
2019-09-09,79.41999799999999
2019-09-10,78.220001
2019-09-11,79.849998
2019-09-12,80.629997
2019-09-13,78.970001
2019-09-16,79.989998
2019-09-17,78.690002
2019-09-18,78.959999
2019-09-19,78.010002
2019-09-20,77.690002
2019-09-23,77.550003
2019-09-24,76.389999
2019-09-25,77.650002
2019-09-26,75.269997
2019-09-27,75.410004
2019-09-30,75.32
2019-10-01,71.980003
2019-10-02,70.879997
2019-10-03,70.639999
2019-10-04,70.760002
2019-10-07,71.300003
2019-10-08,70.949997
2019-10-09,71.010002
2019-10-10,71.019997
2019-10-11,71.019997
2019-10-14,71.260002
2019-10-15,71.309998
2019-10-16,71.58000200000001
2019-10-17,72.379997
2019-10-18,71.510002
2019-10-21,71.910004
2019-10-22,71.139999
2019-10-23,70.519997
2019-10-24,70.050003
2019-10-25,69.910004
2019-10-28,70.08000200000001
2019-10-29,70.300003
2019-10-30,70.08000200000001
2019-10-31,68.839996
2019-11-01,68.199997
2019-11-04,66.93
2019-11-05,67.43
2019-11-06,67.5
2019-11-07,66.410004
2019-11-08,70.709999
2019-11-11,70.989998
2019-11-12,71.58000200000001
2019-11-13,71.940002
2019-11-14,71.16999799999999
2019-11-15,71.83000200000001
2019-11-18,74.0
2019-11-19,74.0
2019-11-20,74.0
2019-11-21,73.010002
2019-11-22,73.360001
2019-11-25,73.480003
2019-11-26,73.57
2019-11-27,73.709999
2019-11-29,73.5
2019-12-02,73.339996
2019-12-03,72.43
2019-12-04,72.32
2019-12-05,72.0
2019-12-06,72.25
2019-12-09,71.529999
2019-12-10,71.32
2019-12-11,71.440002
2019-12-12,72.059998
2019-12-13,71.730003
2019-12-16,72.16999799999999
2019-12-17,72.050003
2019-12-18,71.58000200000001
2019-12-19,72.040001
2019-12-20,72.650002
2019-12-23,72.980003
2019-12-24,73.800003
2019-12-26,73.739998
2019-12-27,73.040001
2019-12-30,72.970001
2019-12-31,73.190002
2020-01-02,73.599998
2020-01-03,73.559998
2020-01-06,73.58000200000001
2020-01-07,72.370003
2020-01-08,70.279999
2020-01-09,70.58000200000001
2020-01-10,70.639999
2020-01-13,72.099998
2020-01-14,72.459999
2020-01-15,72.959999
2020-01-16,73.5
2020-01-17,72.769997
2020-01-21,71.639999
2020-01-22,70.08000200000001
2020-01-23,69.410004
2020-01-24,69.089996
2020-01-27,68.470001
2020-01-28,68.639999
2020-01-29,67.5
2020-01-30,65.510002
