Date,ARKAY
2015-09-17,72.589996
2015-09-18,69.440002
2015-09-21,70.029999
2015-09-22,66.839996
2015-09-23,66.0
2015-09-24,64.160004
2015-09-25,64.66999799999999
2015-09-28,63.330002
2015-09-29,63.650002
2015-09-30,64.849998
2015-10-01,65.239998
2015-10-02,65.58000200000001
2015-10-05,68.33000200000001
2015-10-06,69.529999
2015-10-07,71.389999
2015-10-08,72.559998
2015-10-09,73.440002
2015-10-12,72.269997
2015-10-13,71.260002
2015-10-14,71.279999
2015-10-15,72.870003
2015-10-16,71.790001
2015-10-19,72.099998
2015-10-20,71.690002
2015-10-21,73.279999
2015-10-22,73.279999
2015-10-23,75.010002
2015-10-26,74.230003
2015-10-27,72.099998
2015-10-28,72.699997
2015-10-29,72.739998
2015-10-30,73.129997
2015-11-02,74.639999
2015-11-03,74.110001
2015-11-04,74.110001
2015-11-05,73.519997
2015-11-06,73.370003
2015-11-09,72.269997
2015-11-10,71.209999
2015-11-11,70.589996
2015-11-12,68.309998
2015-11-13,68.220001
2015-11-16,69.230003
2015-11-17,69.139999
2015-11-18,69.800003
2015-11-19,70.790001
2015-11-20,70.43
2015-11-23,71.099998
2015-11-24,71.099998
2015-11-25,71.150002
2015-11-27,71.150002
2015-11-30,71.730003
2015-12-01,71.480003
2015-12-02,71.150002
2015-12-03,72.209999
2015-12-04,71.980003
2015-12-07,72.629997
2015-12-08,71.260002
2015-12-09,70.83000200000001
2015-12-10,69.610001
2015-12-11,67.660004
2015-12-14,67.900002
2015-12-15,68.629997
2015-12-16,69.550003
2015-12-17,70.709999
2015-12-18,69.470001
2015-12-21,68.309998
2015-12-22,70.0
2015-12-23,71.029999
2015-12-24,71.099998
2015-12-28,70.0
2015-12-29,70.0
2015-12-30,70.900002
2015-12-31,69.550003
2016-01-04,68.099998
2016-01-05,65.709999
2016-01-06,63.380001
2016-01-07,63.349998
2016-01-08,61.459998999999996
2016-01-11,61.32
2016-01-12,62.34
2016-01-13,62.689999
2016-01-14,62.220001
2016-01-15,60.48
2016-01-19,59.119999
2016-01-20,58.650002
2016-01-21,59.73
2016-01-22,61.529999
2016-01-25,60.939999
2016-01-26,62.799999
2016-01-27,61.869999
2016-01-28,62.009997999999996
2016-01-29,61.990002000000004
2016-02-01,60.860001000000004
2016-02-02,58.490002000000004
2016-02-03,58.970001
2016-02-04,58.93
2016-02-05,59.189999
2016-02-08,57.299999
2016-02-09,55.630001
2016-02-10,56.0
2016-02-11,55.080002
2016-02-12,54.93
2016-02-16,56.490002000000004
2016-02-17,59.669998
2016-02-18,59.619999
2016-02-19,58.740002000000004
2016-02-22,60.110001000000004
2016-02-23,59.779999
2016-02-24,58.889998999999996
2016-02-25,59.709998999999996
2016-02-26,60.779999
2016-02-29,60.84
2016-03-01,63.400002
2016-03-02,62.91
2016-03-03,67.980003
2016-03-04,68.639999
2016-03-07,68.050003
2016-03-08,68.050003
2016-03-09,68.129997
2016-03-10,68.129997
2016-03-11,71.410004
2016-03-14,71.529999
2016-03-15,70.279999
2016-03-16,71.519997
2016-03-17,71.879997
2016-03-18,72.730003
2016-03-21,72.300003
2016-03-22,72.68
2016-03-23,72.68
2016-03-24,72.459999
2016-03-28,72.800003
2016-03-29,74.209999
2016-03-30,75.769997
2016-03-31,74.949997
2016-04-01,75.230003
2016-04-04,75.230003
2016-04-05,75.230003
2016-04-06,72.980003
2016-04-07,72.120003
2016-04-08,72.120003
2016-04-11,76.300003
2016-04-12,77.639999
2016-04-13,78.760002
2016-04-14,78.709999
2016-04-15,78.760002
2016-04-18,78.889999
2016-04-19,80.5
2016-04-20,80.5
2016-04-21,80.220001
2016-04-22,80.220001
2016-04-25,78.849998
2016-04-26,78.639999
2016-04-27,79.660004
2016-04-28,80.150002
2016-04-29,79.760002
2016-05-02,79.800003
2016-05-03,79.800003
2016-05-04,78.260002
2016-05-05,77.57
2016-05-06,77.57
2016-05-09,77.129997
2016-05-10,77.199997
2016-05-11,81.709999
2016-05-12,81.709999
2016-05-13,79.25
2016-05-16,79.910004
2016-05-17,79.870003
2016-05-18,79.629997
2016-05-19,79.629997
2016-05-20,80.0
2016-05-23,79.889999
2016-05-24,80.150002
2016-05-25,80.150002
2016-05-26,80.150002
2016-05-27,80.790001
2016-05-31,81.739998
2016-06-01,82.800003
2016-06-02,82.91999799999999
2016-06-03,82.779999
2016-06-06,81.790001
2016-06-07,82.120003
2016-06-08,82.41999799999999
2016-06-09,81.199997
2016-06-10,77.720001
2016-06-13,76.959999
2016-06-14,76.0
2016-06-15,77.32
2016-06-16,77.510002
2016-06-17,78.75
2016-06-20,81.059998
2016-06-21,81.099998
2016-06-22,80.339996
2016-06-23,83.57
2016-06-24,75.940002
2016-06-27,70.93
2016-06-28,74.550003
2016-06-29,74.959999
2016-06-30,76.260002
2016-07-01,76.260002
2016-07-05,74.5
2016-07-06,73.870003
2016-07-07,73.66999799999999
2016-07-08,75.639999
2016-07-11,78.470001
2016-07-12,79.0
2016-07-13,79.029999
2016-07-14,81.160004
2016-07-15,80.300003
2016-07-18,80.459999
2016-07-19,79.690002
2016-07-20,81.68
2016-07-21,83.089996
2016-07-22,81.690002
2016-07-25,82.089996
2016-07-26,82.400002
2016-07-27,82.540001
2016-07-28,83.379997
2016-07-29,85.010002
2016-08-01,83.720001
2016-08-02,84.75
2016-08-03,84.16999799999999
2016-08-04,85.059998
2016-08-05,87.199997
2016-08-08,87.300003
2016-08-09,88.629997
2016-08-10,88.279999
2016-08-11,88.849998
2016-08-12,88.650002
2016-08-15,89.050003
2016-08-16,89.510002
2016-08-17,89.349998
2016-08-18,90.779999
2016-08-19,89.32
2016-08-22,89.900002
2016-08-23,90.18
2016-08-24,88.980003
2016-08-25,89.480003
2016-08-26,88.66999799999999
2016-08-29,89.0
2016-08-30,89.870003
2016-08-31,88.82
2016-09-01,91.300003
2016-09-02,92.389999
2016-09-06,94.08000200000001
2016-09-07,94.849998
2016-09-08,93.410004
2016-09-09,91.779999
2016-09-12,92.989998
2016-09-13,92.510002
2016-09-14,92.709999
2016-09-15,93.290001
2016-09-16,93.290001
2016-09-19,93.5
2016-09-20,93.699997
2016-09-21,93.800003
2016-09-22,94.43
2016-09-23,93.93
2016-09-26,93.910004
2016-09-27,92.82
2016-09-28,93.800003
2016-09-29,91.089996
2016-09-30,92.510002
2016-10-03,92.660004
2016-10-04,93.099998
2016-10-05,92.610001
2016-10-06,93.41999799999999
2016-10-07,92.650002
2016-10-10,92.650002
2016-10-11,91.699997
2016-10-12,91.190002
2016-10-13,91.699997
2016-10-14,92.0
2016-10-17,91.75
2016-10-18,93.199997
2016-10-19,93.33000200000001
2016-10-20,93.07
2016-10-21,94.970001
2016-10-24,94.099998
2016-10-25,94.099998
2016-10-26,92.550003
2016-10-27,92.550003
2016-10-28,93.599998
2016-10-31,94.709999
2016-11-01,96.160004
2016-11-02,94.75
2016-11-03,94.75
2016-11-04,92.730003
2016-11-07,92.730003
2016-11-08,93.309998
2016-11-09,94.33000200000001
2016-11-10,95.790001
2016-11-11,93.300003
2016-11-14,93.75
2016-11-15,94.18
2016-11-16,94.0
2016-11-17,93.809998
2016-11-18,92.980003
2016-11-21,92.82
2016-11-22,94.139999
2016-11-23,93.040001
2016-11-25,94.07
2016-11-28,94.07
2016-11-29,94.370003
2016-11-30,95.949997
2016-12-01,95.870003
2016-12-02,95.989998
2016-12-05,99.07
2016-12-06,98.900002
2016-12-07,102.629997
2016-12-08,100.68
2016-12-09,99.400002
2016-12-12,99.900002
2016-12-13,99.760002
2016-12-14,94.870003
2016-12-15,98.139999
2016-12-16,97.699997
2016-12-19,97.220001
2016-12-20,96.720001
2016-12-21,97.739998
2016-12-22,97.440002
2016-12-23,97.290001
2016-12-27,98.010002
2016-12-28,97.150002
2016-12-29,97.730003
2016-12-30,97.699997
2017-01-03,97.360001
2017-01-04,97.540001
2017-01-05,98.83000200000001
2017-01-06,97.599998
2017-01-09,97.629997
2017-01-10,94.900002
2017-01-11,94.5
2017-01-12,94.309998
2017-01-13,96.269997
2017-01-17,96.300003
2017-01-18,97.849998
2017-01-19,97.470001
2017-01-20,98.449997
2017-01-23,98.58000200000001
2017-01-24,99.25
2017-01-25,101.650002
2017-01-26,102.0
2017-01-27,102.199997
2017-01-30,99.66999799999999
2017-01-31,98.870003
2017-02-01,99.540001
2017-02-02,99.699997
2017-02-03,100.989998
2017-02-06,99.269997
2017-02-07,98.57
2017-02-08,96.699997
2017-02-09,97.879997
2017-02-10,98.790001
2017-02-13,98.790001
2017-02-14,99.75
2017-02-15,99.199997
2017-02-16,101.720001
2017-02-17,101.690002
2017-02-21,101.650002
2017-02-22,100.510002
2017-02-23,98.889999
2017-02-24,96.690002
2017-02-27,97.16999799999999
2017-02-28,96.83000200000001
2017-03-01,97.839996
2017-03-02,96.410004
2017-03-03,96.75
2017-03-06,94.839996
2017-03-07,95.099998
2017-03-08,94.239998
2017-03-09,95.099998
2017-03-10,95.349998
2017-03-13,94.839996
2017-03-14,95.650002
2017-03-15,96.769997
2017-03-16,99.16999799999999
2017-03-17,99.309998
2017-03-20,98.540001
2017-03-21,98.709999
2017-03-22,99.480003
2017-03-23,100.199997
2017-03-24,99.639999
2017-03-27,98.779999
2017-03-28,99.720001
2017-03-29,98.889999
2017-03-30,100.010002
2017-03-31,98.800003
2017-04-03,98.849998
2017-04-04,99.25
2017-04-05,99.349998
2017-04-06,99.629997
2017-04-07,101.290001
2017-04-10,101.379997
2017-04-11,100.410004
2017-04-12,98.650002
2017-04-13,97.800003
2017-04-17,98.540001
2017-04-18,96.83000200000001
2017-04-19,97.150002
2017-04-20,98.010002
2017-04-21,97.900002
2017-04-24,105.120003
2017-04-25,106.400002
2017-04-26,106.400002
2017-04-27,106.160004
2017-04-28,106.25
2017-05-01,106.489998
2017-05-02,107.379997
2017-05-03,106.629997
2017-05-04,107.949997
2017-05-05,110.230003
2017-05-08,107.800003
2017-05-09,106.129997
2017-05-10,107.339996
2017-05-11,106.220001
2017-05-12,106.040001
2017-05-15,108.260002
2017-05-16,108.050003
2017-05-17,106.650002
2017-05-18,105.529999
2017-05-19,106.910004
2017-05-22,106.519997
2017-05-23,108.57
2017-05-24,105.769997
2017-05-25,105.529999
2017-05-26,104.779999
2017-05-30,106.209999
2017-05-31,105.099998
2017-06-01,106.940002
2017-06-02,108.410004
2017-06-05,106.620003
2017-06-06,106.300003
2017-06-07,106.300003
2017-06-08,105.779999
2017-06-09,107.989998
2017-06-12,106.599998
2017-06-13,107.410004
2017-06-14,107.760002
2017-06-15,106.400002
2017-06-16,106.989998
2017-06-19,107.790001
2017-06-20,106.129997
2017-06-21,106.629997
2017-06-22,105.879997
2017-06-23,105.5
2017-06-26,106.43
2017-06-27,106.129997
2017-06-28,107.360001
2017-06-29,106.300003
2017-06-30,107.459999
2017-07-03,109.989998
2017-07-05,108.650002
2017-07-06,108.93
2017-07-07,109.730003
2017-07-10,110.459999
2017-07-11,110.82
2017-07-12,110.839996
2017-07-13,113.699997
2017-07-14,114.41999799999999
2017-07-17,114.949997
2017-07-18,115.400002
2017-07-19,115.66999799999999
2017-07-20,116.150002
2017-07-21,114.0
2017-07-24,114.33000200000001
2017-07-25,114.07
2017-07-26,114.5
2017-07-27,113.989998
2017-07-28,112.989998
2017-07-31,113.650002
2017-08-01,114.230003
2017-08-02,115.199997
2017-08-03,114.099998
2017-08-04,114.099998
2017-08-07,113.730003
2017-08-08,113.730003
2017-08-09,111.989998
2017-08-10,110.559998
2017-08-11,110.559998
2017-08-14,111.370003
2017-08-15,110.33000200000001
2017-08-16,111.849998
2017-08-17,111.0
2017-08-18,110.5
2017-08-21,111.099998
2017-08-22,112.33000200000001
2017-08-23,112.599998
2017-08-24,111.470001
2017-08-25,110.519997
2017-08-28,110.949997
2017-08-29,109.870003
2017-08-30,110.860001
2017-08-31,108.959999
2017-09-01,109.400002
2017-09-05,111.389999
2017-09-06,111.58000200000001
2017-09-07,112.449997
2017-09-08,113.08000200000001
2017-09-11,114.349998
2017-09-12,114.940002
2017-09-13,113.940002
2017-09-14,116.25
2017-09-15,116.110001
2017-09-18,118.849998
2017-09-19,119.599998
2017-09-20,119.550003
2017-09-21,121.400002
2017-09-22,121.339996
2017-09-25,119.709999
2017-09-26,120.349998
2017-09-27,120.550003
2017-09-28,122.800003
2017-09-29,121.970001
2017-10-02,122.230003
2017-10-03,122.0
2017-10-04,122.050003
2017-10-05,121.360001
2017-10-06,120.879997
2017-10-09,121.389999
2017-10-10,122.279999
2017-10-11,122.959999
2017-10-12,122.379997
2017-10-13,123.370003
2017-10-16,123.370003
2017-10-17,123.370003
2017-10-18,121.970001
2017-10-19,121.970001
2017-10-20,124.699997
2017-10-23,124.150002
2017-10-24,124.5
2017-10-25,124.449997
2017-10-26,126.230003
2017-10-27,125.470001
2017-10-30,125.339996
2017-10-31,126.599998
2017-11-01,127.33000200000001
2017-11-02,127.440002
2017-11-03,127.43
2017-11-06,126.5
2017-11-07,126.5
2017-11-08,126.5
2017-11-09,123.949997
2017-11-10,124.209999
2017-11-13,122.480003
2017-11-14,123.160004
2017-11-15,122.349998
2017-11-16,123.07
2017-11-17,123.190002
2017-11-20,123.190002
2017-11-21,125.33000200000001
2017-11-22,124.339996
2017-11-24,124.809998
2017-11-27,121.860001
2017-11-28,121.300003
2017-11-29,121.559998
2017-11-30,122.540001
2017-12-01,122.379997
2017-12-04,123.0
2017-12-05,121.720001
2017-12-06,121.290001
2017-12-07,119.970001
2017-12-08,119.519997
2017-12-11,120.139999
2017-12-12,120.610001
2017-12-13,121.129997
2017-12-14,122.839996
2017-12-15,122.82
2017-12-18,122.82
2017-12-19,122.739998
2017-12-20,121.459999
2017-12-21,121.440002
2017-12-22,120.879997
2017-12-26,120.879997
2017-12-27,121.989998
2017-12-28,122.470001
2017-12-29,122.0
2018-01-02,122.269997
2018-01-03,123.309998
2018-01-04,125.5
2018-01-05,125.83000200000001
2018-01-08,124.199997
2018-01-09,124.389999
2018-01-10,124.75
2018-01-11,124.300003
2018-01-12,124.5
2018-01-16,123.849998
2018-01-17,124.400002
2018-01-18,127.650002
2018-01-19,131.229996
2018-01-22,131.75
2018-01-23,131.690002
2018-01-24,131.899994
2018-01-25,131.240005
2018-01-26,132.690002
2018-01-29,132.350006
2018-01-30,131.0
2018-01-31,128.350006
2018-02-01,129.0
2018-02-02,123.739998
2018-02-05,120.0
2018-02-06,127.809998
2018-02-07,124.589996
2018-02-08,121.0
2018-02-09,119.989998
2018-02-12,121.220001
2018-02-13,120.650002
2018-02-14,124.08000200000001
2018-02-15,126.459999
2018-02-16,124.839996
2018-02-20,126.370003
2018-02-21,127.739998
2018-02-22,131.720001
2018-02-23,131.970001
2018-02-26,133.770004
2018-02-27,132.570007
2018-02-28,130.979996
2018-03-01,128.940002
2018-03-02,128.699997
2018-03-05,131.759995
2018-03-06,131.570007
2018-03-07,134.610001
2018-03-08,133.919998
2018-03-09,134.270004
2018-03-12,134.919998
2018-03-13,133.58999599999999
2018-03-14,133.0
2018-03-15,134.600006
2018-03-16,133.080002
2018-03-19,134.0
2018-03-20,133.520004
2018-03-21,134.919998
2018-03-22,131.309998
2018-03-23,129.28999299999998
2018-03-26,130.029999
2018-03-27,131.550003
2018-03-28,131.779999
2018-03-29,131.050003
2018-04-02,130.380005
2018-04-03,129.91000400000001
2018-04-04,128.669998
2018-04-05,131.03999299999998
2018-04-06,129.699997
2018-04-09,131.550003
2018-04-10,131.389999
2018-04-11,130.529999
2018-04-12,132.690002
2018-04-13,133.419998
2018-04-16,133.279999
2018-04-17,135.5
2018-04-18,136.320007
2018-04-19,135.949997
2018-04-20,136.619995
2018-04-23,136.169998
2018-04-24,135.220001
2018-04-25,132.779999
2018-04-26,132.309998
2018-04-27,131.619995
2018-04-30,130.869995
2018-05-01,129.889999
2018-05-02,132.440002
2018-05-03,125.389999
2018-05-04,126.010002
2018-05-07,126.75
2018-05-08,126.66999799999999
2018-05-09,128.899994
2018-05-10,129.53999299999998
2018-05-11,130.800003
2018-05-14,130.5
2018-05-15,130.520004
2018-05-16,129.679993
2018-05-17,129.800003
2018-05-18,129.029999
2018-05-21,130.419998
2018-05-22,130.479996
2018-05-23,125.0
2018-05-24,125.360001
2018-05-25,122.879997
2018-05-29,120.760002
2018-05-30,122.0
2018-05-31,121.68
2018-06-01,122.510002
2018-06-04,120.779999
2018-06-05,121.519997
2018-06-06,122.629997
2018-06-07,121.370003
2018-06-08,121.25
2018-06-11,121.300003
2018-06-12,120.459999
2018-06-13,120.910004
2018-06-14,121.099998
2018-06-15,119.57
2018-06-18,119.25
2018-06-19,117.860001
2018-06-20,117.599998
2018-06-21,116.989998
2018-06-22,118.940002
2018-06-25,117.300003
2018-06-26,117.25
2018-06-27,115.550003
2018-06-28,115.110001
2018-06-29,117.25
2018-07-02,115.41999799999999
2018-07-03,117.25
2018-07-05,117.879997
2018-07-06,119.620003
2018-07-09,121.18
2018-07-10,122.190002
2018-07-11,119.389999
2018-07-12,118.68
2018-07-13,118.25
2018-07-16,118.120003
2018-07-17,122.599998
2018-07-18,123.949997
2018-07-19,122.410004
2018-07-20,120.379997
2018-07-23,120.449997
2018-07-24,121.599998
2018-07-25,122.25
2018-07-26,122.83000200000001
2018-07-27,124.5
2018-07-30,124.08000200000001
2018-07-31,125.839996
2018-08-01,128.28999299999998
2018-08-02,126.489998
2018-08-03,126.75
2018-08-06,123.339996
2018-08-07,125.0
2018-08-08,125.0
2018-08-09,122.860001
2018-08-10,120.550003
2018-08-13,119.139999
2018-08-14,120.470001
2018-08-15,118.470001
2018-08-16,119.220001
2018-08-17,121.160004
2018-08-20,121.839996
2018-08-21,123.629997
2018-08-22,124.129997
2018-08-23,123.110001
2018-08-24,124.529999
2018-08-27,126.309998
2018-08-28,126.120003
2018-08-29,127.0
2018-08-30,125.5
2018-08-31,125.5
2018-09-04,122.199997
2018-09-05,121.300003
2018-09-06,120.58000200000001
2018-09-07,119.5
2018-09-10,121.5
2018-09-11,120.730003
2018-09-12,122.510002
2018-09-13,123.730003
2018-09-14,124.050003
2018-09-17,125.0
2018-09-18,125.029999
2018-09-19,126.660004
2018-09-20,129.600006
2018-09-21,131.550003
2018-09-24,129.889999
2018-09-25,129.199997
2018-09-26,129.630005
2018-09-27,125.389999
2018-09-28,123.550003
2018-10-01,125.309998
2018-10-02,125.849998
2018-10-03,126.300003
2018-10-04,124.690002
2018-10-05,122.279999
2018-10-08,122.629997
2018-10-09,120.239998
2018-10-10,114.019997
2018-10-11,112.620003
2018-10-12,114.25
2018-10-15,111.860001
2018-10-16,114.160004
2018-10-17,112.120003
2018-10-18,109.040001
2018-10-19,108.099998
2018-10-22,106.540001
2018-10-23,102.400002
2018-10-24,99.050003
2018-10-25,101.629997
2018-10-26,101.739998
2018-10-29,101.989998
2018-10-30,102.739998
2018-10-31,104.349998
2018-11-01,107.059998
2018-11-02,108.5
2018-11-05,107.58000200000001
2018-11-06,107.41999799999999
2018-11-07,108.699997
2018-11-08,108.650002
2018-11-09,108.089996
2018-11-12,104.209999
2018-11-13,104.83000200000001
2018-11-14,105.699997
2018-11-15,105.33000200000001
2018-11-16,103.779999
2018-11-19,99.58000200000001
2018-11-20,96.660004
2018-11-21,97.41999799999999
2018-11-23,93.43
2018-11-26,94.720001
2018-11-27,94.25
2018-11-28,93.889999
2018-11-29,97.339996
2018-11-30,94.480003
2018-12-03,96.639999
2018-12-04,92.989998
2018-12-06,91.720001
2018-12-07,90.699997
2018-12-10,87.68
2018-12-11,87.16999799999999
2018-12-12,91.220001
2018-12-13,89.449997
2018-12-14,88.529999
2018-12-17,85.58000200000001
2018-12-18,87.629997
2018-12-19,84.639999
2018-12-20,83.699997
2018-12-21,83.199997
2018-12-24,82.970001
2018-12-26,86.139999
2018-12-27,85.300003
2018-12-28,84.349998
2018-12-31,84.980003
2019-01-02,85.0
2019-01-03,84.440002
2019-01-04,88.510002
2019-01-07,89.639999
2019-01-08,92.779999
2019-01-09,96.199997
2019-01-10,95.029999
2019-01-11,93.33000200000001
2019-01-14,92.599998
2019-01-15,92.160004
2019-01-16,93.0
2019-01-17,93.879997
2019-01-18,95.339996
2019-01-22,92.910004
2019-01-23,93.059998
2019-01-24,91.129997
2019-01-25,94.849998
2019-01-28,94.610001
2019-01-29,94.470001
2019-01-30,96.790001
2019-01-31,95.120003
2019-02-01,94.459999
2019-02-04,95.300003
2019-02-05,97.050003
2019-02-06,95.57
2019-02-07,91.349998
2019-02-08,90.699997
2019-02-11,90.199997
2019-02-12,91.449997
2019-02-13,93.800003
2019-02-14,93.139999
2019-02-15,94.470001
2019-02-19,95.0
2019-02-20,96.900002
2019-02-21,96.010002
2019-02-22,99.18
2019-02-25,99.629997
2019-02-26,101.160004
2019-02-27,101.16999799999999
2019-02-28,101.029999
2019-03-01,103.08000200000001
2019-03-04,103.349998
2019-03-05,102.16999799999999
2019-03-06,102.349998
2019-03-07,98.25
2019-03-08,96.07
2019-03-11,99.08000200000001
2019-03-12,100.559998
2019-03-13,102.720001
2019-03-14,103.040001
2019-03-15,102.349998
2019-03-18,102.25
2019-03-19,102.66999799999999
2019-03-20,102.93
2019-03-21,102.57
2019-03-22,97.889999
2019-03-25,95.25
2019-03-26,95.68
2019-03-27,95.739998
2019-03-28,95.089996
2019-03-29,95.690002
2019-04-01,97.900002
2019-04-02,99.290001
2019-04-03,101.379997
2019-04-04,100.68
2019-04-05,101.459999
2019-04-08,100.860001
2019-04-09,99.91999799999999
2019-04-10,99.91999799999999
2019-04-11,102.550003
2019-04-12,104.730003
2019-04-15,104.730003
2019-04-16,106.949997
2019-04-17,107.370003
2019-04-18,106.699997
2019-04-22,106.5
2019-04-23,106.599998
2019-04-24,105.150002
2019-04-25,103.230003
2019-04-26,102.239998
2019-04-29,102.900002
2019-04-30,103.269997
2019-05-01,101.870003
2019-05-02,100.18
2019-05-03,100.68
2019-05-06,97.550003
2019-05-07,92.879997
2019-05-08,93.410004
2019-05-09,90.150002
2019-05-10,90.889999
2019-05-13,86.800003
2019-05-14,86.379997
2019-05-15,87.629997
2019-05-16,90.699997
2019-05-17,90.300003
2019-05-20,88.550003
2019-05-21,89.16999799999999
2019-05-22,88.379997
2019-05-23,83.550003
2019-05-24,85.32
2019-05-28,85.690002
2019-05-29,84.120003
2019-05-30,84.040001
2019-05-31,83.900002
2019-06-03,86.040001
2019-06-04,88.639999
2019-06-05,86.790001
2019-06-06,84.449997
2019-06-07,86.099998
2019-06-10,86.489998
2019-06-11,89.059998
2019-06-12,87.300003
2019-06-13,86.260002
2019-06-14,85.709999
2019-06-17,85.589996
2019-06-18,86.43
2019-06-19,89.449997
2019-06-20,91.150002
2019-06-21,91.190002
2019-06-24,91.949997
2019-06-25,90.08000200000001
2019-06-26,91.290001
2019-06-27,92.5
2019-06-28,92.32
2019-07-01,94.099998
2019-07-02,92.199997
2019-07-03,91.260002
2019-07-05,90.66999799999999
2019-07-08,88.370003
2019-07-09,88.800003
2019-07-10,90.5
2019-07-11,89.510002
2019-07-12,92.5
2019-07-15,92.839996
2019-07-16,95.010002
2019-07-17,92.900002
2019-07-18,91.66999799999999
2019-07-19,91.559998
2019-07-22,92.610001
2019-07-23,96.489998
2019-07-24,96.629997
2019-07-25,95.25
2019-07-26,93.989998
2019-07-29,93.260002
2019-07-30,90.029999
2019-07-31,90.620003
2019-08-01,93.559998
2019-08-02,89.029999
2019-08-05,86.610001
2019-08-06,88.07
2019-08-07,86.949997
2019-08-08,90.110001
2019-08-09,88.82
2019-08-12,86.349998
2019-08-13,87.099998
2019-08-14,83.230003
2019-08-15,81.209999
2019-08-16,82.68
2019-08-19,86.0
2019-08-20,85.040001
2019-08-21,87.559998
2019-08-22,87.779999
2019-08-23,84.730003
2019-08-26,85.089996
2019-08-27,85.349998
2019-08-28,85.33000200000001
2019-08-29,86.779999
2019-08-30,88.059998
2019-09-03,85.900002
2019-09-04,89.389999
2019-09-05,90.230003
2019-09-06,89.870003
2019-09-09,92.410004
2019-09-10,94.519997
2019-09-11,95.349998
2019-09-12,95.349998
2019-09-13,97.239998
2019-09-16,95.809998
2019-09-17,94.519997
2019-09-18,93.82
2019-09-19,94.589996
2019-09-20,93.93
2019-09-23,91.07
2019-09-24,90.650002
2019-09-25,89.540001
2019-09-26,89.540001
2019-09-27,93.239998
2019-09-30,93.400002
2019-10-01,91.889999
2019-10-02,89.610001
2019-10-03,89.510002
2019-10-04,89.650002
2019-10-07,91.5
2019-10-08,88.91999799999999
2019-10-09,88.720001
2019-10-10,90.389999
2019-10-11,93.879997
2019-10-14,94.150002
2019-10-15,97.75
2019-10-16,97.940002
2019-10-17,99.809998
2019-10-18,100.300003
2019-10-21,102.449997
2019-10-22,100.93
2019-10-23,101.860001
2019-10-24,101.959999
2019-10-25,102.739998
2019-10-28,103.470001
2019-10-29,103.470001
2019-10-30,101.68
2019-10-31,102.110001
2019-11-01,106.769997
2019-11-04,108.190002
2019-11-05,107.879997
2019-11-06,106.93
2019-11-07,107.360001
2019-11-08,106.82
2019-11-11,107.849998
2019-11-12,106.910004
2019-11-13,105.57
2019-11-14,106.290001
2019-11-15,106.83000200000001
2019-11-18,106.0
2019-11-19,105.5
2019-11-20,104.120003
2019-11-21,104.239998
2019-11-22,105.160004
2019-11-25,104.849998
2019-11-26,105.790001
2019-11-27,104.550003
2019-11-29,104.550003
2019-12-02,103.809998
2019-12-03,103.139999
2019-12-04,104.650002
2019-12-05,103.529999
2019-12-06,104.709999
2019-12-09,106.129997
2019-12-10,105.349998
2019-12-11,106.720001
2019-12-12,105.16999799999999
2019-12-13,105.010002
2019-12-16,105.510002
2019-12-17,105.0
2019-12-18,103.470001
2019-12-19,105.349998
2019-12-20,104.599998
2019-12-23,106.470001
2019-12-24,106.07
2019-12-26,107.83000200000001
2019-12-27,107.110001
2019-12-30,106.41999799999999
2019-12-31,106.41999799999999
2020-01-02,105.730003
2020-01-03,103.32
2020-01-06,102.309998
2020-01-07,102.720001
2020-01-08,101.75
2020-01-09,100.809998
2020-01-10,101.150002
2020-01-13,99.809998
2020-01-14,97.379997
2020-01-15,96.769997
2020-01-16,97.709999
2020-01-17,97.550003
2020-01-21,96.269997
2020-01-22,95.0
2020-01-23,95.08000200000001
2020-01-24,93.599998
2020-01-27,92.440002
2020-01-28,93.269997
2020-01-29,95.360001
2020-01-30,94.260002
2020-01-31,91.18
2020-02-03,90.779999
2020-02-04,92.290001
2020-02-05,94.620003
2020-02-06,93.370003
2020-02-07,92.620003
2020-02-10,92.760002
2020-02-11,94.769997
2020-02-12,94.370003
2020-02-13,93.519997
2020-02-14,92.43
2020-02-18,91.309998
2020-02-19,90.68
2020-02-20,93.410004
2020-02-21,93.360001
2020-02-24,90.529999
2020-02-25,96.040001
2020-02-26,95.690002
2020-02-27,95.66999799999999
2020-02-28,94.110001
2020-03-02,90.5
2020-03-03,92.120003
2020-03-04,92.5
2020-03-05,89.75
2020-03-06,86.559998
2020-03-09,79.120003
2020-03-10,81.980003
2020-03-11,77.239998
2020-03-12,67.739998
2020-03-13,69.900002
2020-03-16,60.700001
2020-03-17,59.970001
2020-03-18,49.099998
2020-03-19,57.32
2020-03-20,59.080002
2020-03-23,56.0
2020-03-24,59.52
2020-03-25,66.230003
2020-03-26,67.720001
2020-03-27,66.349998
2020-03-30,67.379997
2020-03-31,67.239998
2020-04-01,67.41999799999999
2020-04-02,70.5
2020-04-03,71.5
2020-04-06,76.110001
2020-04-07,80.699997
2020-04-08,81.769997
2020-04-09,84.0
2020-04-13,83.599998
2020-04-14,82.480003
2020-04-15,75.889999
2020-04-16,74.5
2020-04-17,81.239998
2020-04-20,81.559998
2020-04-21,81.029999
2020-04-22,78.800003
2020-04-23,77.32
2020-04-24,79.199997
2020-04-27,83.029999
