Date,RCII
2013-12-12,33.630001
2013-12-13,33.349998
2013-12-16,33.27
2013-12-17,33.290001000000004
2013-12-18,33.84
2013-12-19,33.32
2013-12-20,33.490002000000004
2013-12-23,33.450001
2013-12-24,33.5
2013-12-26,33.52
2013-12-27,33.650002
2013-12-30,33.580002
2013-12-31,33.34
2014-01-02,33.560001
2014-01-03,33.389998999999996
2014-01-06,33.189999
2014-01-07,33.209998999999996
2014-01-08,33.139998999999996
2014-01-09,32.759997999999996
2014-01-10,32.950001
2014-01-13,31.209999
2014-01-14,31.4
2014-01-15,31.77
2014-01-16,31.85
2014-01-17,31.34
2014-01-21,31.49
2014-01-22,31.889999
2014-01-23,31.389999
2014-01-24,31.030001000000002
2014-01-27,31.219998999999998
2014-01-28,24.299999
2014-01-29,24.18
2014-01-30,25.030001000000002
2014-01-31,24.940001000000002
2014-02-03,24.83
2014-02-04,25.27
2014-02-05,25.059998999999998
2014-02-06,24.99
2014-02-07,25.49
2014-02-10,25.450001
2014-02-11,25.43
2014-02-12,24.66
2014-02-13,24.84
2014-02-14,25.02
2014-02-18,24.91
2014-02-19,24.719998999999998
2014-02-20,24.059998999999998
2014-02-21,24.25
2014-02-24,24.0
2014-02-25,23.940001000000002
2014-02-26,24.6
2014-02-27,24.889999
2014-02-28,25.139999
2014-03-03,24.959999
2014-03-04,25.07
2014-03-05,25.299999
2014-03-06,25.25
2014-03-07,25.530001000000002
2014-03-10,25.5
2014-03-11,25.139999
2014-03-12,24.879998999999998
2014-03-13,24.76
2014-03-14,24.860001
2014-03-17,25.1
2014-03-18,25.27
2014-03-19,25.299999
2014-03-20,25.549999
2014-03-21,25.99
2014-03-24,25.99
2014-03-25,26.049999
2014-03-26,25.959999
2014-03-27,26.08
2014-03-28,26.620001000000002
2014-03-31,26.6
2014-04-01,26.51
2014-04-02,26.799999
2014-04-03,27.02
2014-04-04,26.41
2014-04-07,26.23
2014-04-08,26.940001000000002
2014-04-09,27.120001000000002
2014-04-10,26.809998999999998
2014-04-11,26.58
2014-04-14,27.110001
2014-04-15,26.32
2014-04-16,26.190001000000002
2014-04-17,26.129998999999998
2014-04-21,25.77
2014-04-22,28.530001000000002
2014-04-23,28.07
2014-04-24,28.389999
2014-04-25,28.32
2014-04-28,29.950001
2014-04-29,29.25
2014-04-30,29.209999
2014-05-01,28.73
2014-05-02,29.139999
2014-05-05,29.040001
2014-05-06,28.49
2014-05-07,28.790001
2014-05-08,28.74
2014-05-09,29.219998999999998
2014-05-12,29.719998999999998
2014-05-13,29.66
2014-05-14,29.129998999999998
2014-05-15,28.77
2014-05-16,29.23
2014-05-19,29.6
2014-05-20,28.57
2014-05-21,28.530001000000002
2014-05-22,28.620001000000002
2014-05-23,28.49
2014-05-27,28.610001
2014-05-28,28.040001
2014-05-29,28.15
2014-05-30,27.959999
2014-06-02,28.09
2014-06-03,28.32
2014-06-04,28.9
2014-06-05,28.780001000000002
2014-06-06,29.07
2014-06-09,29.43
2014-06-10,29.73
2014-06-11,29.360001
2014-06-12,28.74
2014-06-13,28.59
2014-06-16,28.389999
2014-06-17,28.4
2014-06-18,28.65
2014-06-19,28.360001
2014-06-20,28.57
2014-06-23,28.43
2014-06-24,28.389999
2014-06-25,28.43
2014-06-26,28.67
2014-06-27,28.799999
2014-06-30,28.68
2014-07-01,28.969998999999998
2014-07-02,28.6
2014-07-03,29.030001000000002
2014-07-07,29.280001000000002
2014-07-08,29.34
2014-07-09,29.530001000000002
2014-07-10,29.059998999999998
2014-07-11,25.879998999999998
2014-07-14,25.959999
2014-07-15,25.370001000000002
2014-07-16,25.08
2014-07-17,24.75
2014-07-18,24.77
2014-07-21,23.98
2014-07-22,24.6
2014-07-23,25.129998999999998
2014-07-24,24.52
2014-07-25,24.129998999999998
2014-07-28,24.040001
2014-07-29,24.35
2014-07-30,24.309998999999998
2014-07-31,23.940001000000002
2014-08-01,23.860001
2014-08-04,24.370001000000002
2014-08-05,24.65
2014-08-06,24.889999
2014-08-07,24.42
2014-08-08,24.75
2014-08-11,24.959999
2014-08-12,25.200001
2014-08-13,24.610001
2014-08-14,25.07
2014-08-15,24.799999
2014-08-18,25.41
2014-08-19,25.620001000000002
2014-08-20,25.790001
2014-08-21,25.75
2014-08-22,26.26
2014-08-25,26.34
2014-08-26,26.6
2014-08-27,27.969998999999998
2014-08-28,28.01
2014-08-29,27.860001
2014-09-02,27.82
2014-09-03,27.98
2014-09-04,28.030001000000002
2014-09-05,28.24
2014-09-08,28.360001
2014-09-09,28.41
2014-09-10,28.610001
2014-09-11,28.889999
2014-09-12,28.809998999999998
2014-09-15,29.0
2014-09-16,29.049999
2014-09-17,29.07
2014-09-18,29.27
2014-09-19,29.23
2014-09-22,28.780001000000002
2014-09-23,28.549999
2014-09-24,29.52
2014-09-25,30.01
2014-09-26,30.02
2014-09-29,30.99
2014-09-30,30.35
2014-10-01,29.950001
2014-10-02,30.18
2014-10-03,30.549999
2014-10-06,30.309998999999998
2014-10-07,30.0
2014-10-08,31.030001000000002
2014-10-09,30.610001
2014-10-10,30.76
2014-10-13,31.299999
2014-10-14,32.060001
2014-10-15,31.73
2014-10-16,31.860001
2014-10-17,31.57
2014-10-20,31.65
2014-10-21,28.77
2014-10-22,29.6
2014-10-23,29.52
2014-10-24,29.290001
2014-10-27,29.98
2014-10-28,30.27
2014-10-29,30.24
2014-10-30,30.93
2014-10-31,30.969998999999998
2014-11-03,30.76
2014-11-04,31.27
2014-11-05,31.43
2014-11-06,31.51
2014-11-07,31.42
2014-11-10,31.67
2014-11-11,31.639999
2014-11-12,32.43
2014-11-13,32.529999
2014-11-14,32.48
2014-11-17,31.690001000000002
2014-11-18,31.67
2014-11-19,31.700001
2014-11-20,32.18
2014-11-21,32.720001
2014-11-24,33.470001
2014-11-25,33.540001000000004
2014-11-26,33.43
2014-11-28,34.5
2014-12-01,32.919998
2014-12-02,32.66
2014-12-03,33.400002
2014-12-04,33.529999
2014-12-05,33.459998999999996
2014-12-08,33.560001
2014-12-09,31.549999
2014-12-10,30.42
2014-12-11,31.120001000000002
2014-12-12,31.299999
2014-12-15,32.560001
2014-12-16,32.639998999999996
2014-12-17,34.299999
2014-12-18,34.400002
2014-12-19,34.18
2014-12-22,35.200001
2014-12-23,36.009997999999996
2014-12-24,36.41
2014-12-26,36.32
2014-12-29,37.380001
2014-12-30,36.540001000000004
2014-12-31,36.32
2015-01-02,35.950001
2015-01-05,34.759997999999996
2015-01-06,33.799999
2015-01-07,34.689999
2015-01-08,35.240002000000004
2015-01-09,34.799999
2015-01-12,34.799999
2015-01-13,34.41
2015-01-14,33.919998
2015-01-15,33.240002000000004
2015-01-16,33.830002
2015-01-20,33.279999
2015-01-21,33.779999
2015-01-22,34.48
2015-01-23,34.490002000000004
2015-01-26,36.990002000000004
2015-01-27,36.189999
2015-01-28,35.189999
2015-01-29,35.330002
2015-01-30,34.279999
2015-02-02,35.029999
2015-02-03,30.25
2015-02-04,30.219998999999998
2015-02-05,29.309998999999998
2015-02-06,29.540001
2015-02-09,29.42
2015-02-10,29.290001
2015-02-11,29.4
2015-02-12,29.57
2015-02-13,30.49
2015-02-17,30.08
2015-02-18,29.76
2015-02-19,29.309998999999998
2015-02-20,29.18
2015-02-23,28.639999
2015-02-24,28.219998999999998
2015-02-25,27.92
2015-02-26,27.790001
2015-02-27,27.6
2015-03-02,27.23
2015-03-03,27.309998999999998
2015-03-04,27.190001000000002
2015-03-05,27.110001
2015-03-06,27.35
2015-03-09,27.120001000000002
2015-03-10,26.959999
2015-03-11,26.860001
2015-03-12,27.15
2015-03-13,27.24
2015-03-16,27.68
2015-03-17,27.450001
2015-03-18,27.66
2015-03-19,27.58
2015-03-20,28.1
2015-03-23,28.25
2015-03-24,28.459999
2015-03-25,27.6
2015-03-26,27.24
2015-03-27,27.559998999999998
2015-03-30,27.85
2015-03-31,27.440001000000002
2015-04-01,26.809998999999998
2015-04-02,26.99
2015-04-06,26.969998999999998
2015-04-07,26.66
2015-04-08,26.950001
2015-04-09,27.129998999999998
2015-04-10,27.41
2015-04-13,27.74
2015-04-14,27.379998999999998
2015-04-15,27.6
2015-04-16,27.1
2015-04-17,25.6
2015-04-20,25.360001
2015-04-21,26.42
2015-04-22,26.57
2015-04-23,26.24
2015-04-24,26.540001
2015-04-27,27.040001
2015-04-28,30.709999
2015-04-29,29.639999
2015-04-30,29.6
2015-05-01,30.34
2015-05-04,31.82
2015-05-05,31.77
2015-05-06,31.709999
2015-05-07,32.18
2015-05-08,32.360001000000004
2015-05-11,32.740002000000004
2015-05-12,32.290001000000004
2015-05-13,32.450001
2015-05-14,32.099998
2015-05-15,32.279999
2015-05-18,33.34
2015-05-19,32.84
2015-05-20,32.549999
2015-05-21,32.540001000000004
2015-05-22,31.9
2015-05-26,31.09
2015-05-27,31.5
2015-05-28,31.27
2015-05-29,30.25
2015-06-01,29.690001000000002
2015-06-02,30.540001
2015-06-03,32.220001
2015-06-04,32.02
2015-06-05,31.700001
2015-06-08,31.299999
2015-06-09,31.15
2015-06-10,31.639999
2015-06-11,31.559998999999998
2015-06-12,31.129998999999998
2015-06-15,31.0
2015-06-16,31.02
2015-06-17,30.940001000000002
2015-06-18,30.92
2015-06-19,30.459999
2015-06-22,30.969998999999998
2015-06-23,31.469998999999998
2015-06-24,31.34
2015-06-25,30.42
2015-06-26,30.01
2015-06-29,28.940001000000002
2015-06-30,28.35
2015-07-01,28.049999
2015-07-02,27.91
2015-07-06,28.08
2015-07-07,28.139999
2015-07-08,27.950001
2015-07-09,27.74
2015-07-10,27.809998999999998
2015-07-13,28.66
2015-07-14,29.02
2015-07-15,29.200001
2015-07-16,29.49
2015-07-17,28.35
2015-07-20,28.549999
2015-07-21,28.02
2015-07-22,28.559998999999998
2015-07-23,28.4
2015-07-24,26.92
2015-07-27,26.34
2015-07-28,27.49
2015-07-29,26.66
2015-07-30,26.629998999999998
2015-07-31,26.790001
2015-08-03,27.0
2015-08-04,27.5
2015-08-05,27.32
2015-08-06,26.690001000000002
2015-08-07,26.709999
2015-08-10,26.74
2015-08-11,27.01
2015-08-12,26.98
2015-08-13,26.959999
2015-08-14,27.42
2015-08-17,27.58
2015-08-18,27.290001
2015-08-19,27.09
2015-08-20,26.85
2015-08-21,26.4
2015-08-24,25.219998999999998
2015-08-25,25.120001000000002
2015-08-26,25.82
2015-08-27,26.200001
2015-08-28,26.65
2015-08-31,26.889999
2015-09-01,25.799999
2015-09-02,25.950001
2015-09-03,25.99
2015-09-04,25.85
2015-09-08,27.1
2015-09-09,26.969998999999998
2015-09-10,26.33
2015-09-11,26.43
2015-09-14,26.440001000000002
2015-09-15,26.639999
2015-09-16,26.969998999999998
2015-09-17,26.809998999999998
2015-09-18,25.92
2015-09-21,26.0
2015-09-22,25.49
2015-09-23,25.26
2015-09-24,25.23
2015-09-25,25.09
2015-09-28,24.25
2015-09-29,23.940001000000002
2015-09-30,24.25
2015-10-01,24.129998999999998
2015-10-02,24.209999
2015-10-05,24.629998999999998
2015-10-06,24.68
2015-10-07,24.68
2015-10-08,25.440001000000002
2015-10-09,25.200001
2015-10-12,25.43
2015-10-13,24.790001
2015-10-14,24.32
2015-10-15,24.52
2015-10-16,25.129998999999998
2015-10-19,25.75
2015-10-20,26.0
2015-10-21,25.74
2015-10-22,25.969998999999998
2015-10-23,25.59
2015-10-26,25.780001000000002
2015-10-27,18.059998999999998
2015-10-28,17.889999
2015-10-29,18.610001
2015-10-30,18.389999
2015-11-02,18.4
2015-11-03,18.85
2015-11-04,18.41
2015-11-05,18.51
2015-11-06,18.309998999999998
2015-11-09,18.139999
2015-11-10,18.290001
2015-11-11,17.99
2015-11-12,17.59
2015-11-13,17.01
2015-11-16,17.1
2015-11-17,16.73
2015-11-18,16.85
2015-11-19,16.83
2015-11-20,16.98
2015-11-23,16.84
2015-11-24,17.34
2015-11-25,17.360001
2015-11-27,17.34
2015-11-30,17.16
2015-12-01,17.17
2015-12-02,17.09
2015-12-03,16.719998999999998
2015-12-04,16.83
2015-12-07,16.26
2015-12-08,15.96
2015-12-09,15.74
2015-12-10,15.79
2015-12-11,15.43
2015-12-14,15.35
2015-12-15,15.59
2015-12-16,15.59
2015-12-17,15.32
2015-12-18,15.0
2015-12-21,15.0
2015-12-22,15.32
2015-12-23,15.53
2015-12-24,15.55
2015-12-28,14.96
2015-12-29,15.12
2015-12-30,15.0
2015-12-31,14.97
2016-01-04,15.19
2016-01-05,15.3
2016-01-06,14.52
2016-01-07,14.41
2016-01-08,13.82
2016-01-11,13.31
2016-01-12,13.45
2016-01-13,12.48
2016-01-14,13.36
2016-01-15,12.95
2016-01-19,12.47
2016-01-20,13.0
2016-01-21,13.23
2016-01-22,13.52
2016-01-25,12.8
2016-01-26,13.56
2016-01-27,13.49
2016-01-28,13.15
2016-01-29,13.62
2016-02-01,13.28
2016-02-02,9.89
2016-02-03,9.98
2016-02-04,10.34
2016-02-05,11.04
2016-02-08,10.7
2016-02-09,11.13
2016-02-10,11.24
2016-02-11,10.92
2016-02-12,11.45
2016-02-16,12.36
2016-02-17,12.67
2016-02-18,12.59
2016-02-19,12.49
2016-02-22,12.28
2016-02-23,12.4
2016-02-24,12.49
2016-02-25,12.78
2016-02-26,12.82
2016-02-29,12.77
2016-03-01,13.09
2016-03-02,12.96
2016-03-03,13.08
2016-03-04,13.25
2016-03-07,14.56
2016-03-08,13.59
2016-03-09,13.77
2016-03-10,13.55
2016-03-11,14.2
2016-03-14,13.45
2016-03-15,14.3
2016-03-16,15.05
2016-03-17,15.34
2016-03-18,15.74
2016-03-21,16.25
2016-03-22,15.73
2016-03-23,15.17
2016-03-24,15.27
2016-03-28,15.66
2016-03-29,15.39
2016-03-30,15.26
2016-03-31,15.85
2016-04-01,15.3
2016-04-04,15.47
2016-04-05,14.66
2016-04-06,14.69
2016-04-07,14.22
2016-04-08,14.6
2016-04-11,14.45
2016-04-12,14.37
2016-04-13,15.41
2016-04-14,15.01
2016-04-15,15.04
2016-04-18,15.08
2016-04-19,14.81
2016-04-20,14.79
2016-04-21,14.53
2016-04-22,15.26
2016-04-25,15.02
2016-04-26,15.5
2016-04-27,15.71
2016-04-28,13.7
2016-04-29,14.7
2016-05-02,14.95
2016-05-03,14.16
2016-05-04,14.12
2016-05-05,13.64
2016-05-06,13.99
2016-05-09,13.88
2016-05-10,13.93
2016-05-11,13.08
2016-05-12,13.2
2016-05-13,12.71
2016-05-16,12.65
2016-05-17,12.56
2016-05-18,12.13
2016-05-19,12.2
2016-05-20,12.44
2016-05-23,12.22
2016-05-24,12.61
2016-05-25,12.88
2016-05-26,12.64
2016-05-27,12.88
2016-05-31,13.17
2016-06-01,13.07
2016-06-02,13.08
2016-06-03,12.88
2016-06-06,13.08
2016-06-07,13.18
2016-06-08,13.29
2016-06-09,12.67
2016-06-10,12.4
2016-06-13,12.04
2016-06-14,12.0
2016-06-15,12.16
2016-06-16,12.07
2016-06-17,12.41
2016-06-20,12.56
2016-06-21,12.26
2016-06-22,12.06
2016-06-23,12.24
2016-06-24,12.06
2016-06-27,11.41
2016-06-28,11.78
2016-06-29,12.16
2016-06-30,12.28
2016-07-01,12.76
2016-07-05,12.21
2016-07-06,12.31
2016-07-07,12.3
2016-07-08,12.64
2016-07-11,13.08
2016-07-12,13.5
2016-07-13,13.21
2016-07-14,13.23
2016-07-15,13.16
2016-07-18,12.86
2016-07-19,12.67
2016-07-20,12.66
2016-07-21,12.7
2016-07-22,12.75
2016-07-25,13.2
2016-07-26,13.34
2016-07-27,13.26
2016-07-28,10.92
2016-07-29,10.8
2016-08-01,10.69
2016-08-02,11.43
2016-08-03,11.55
2016-08-04,11.66
2016-08-05,12.09
2016-08-08,12.3
2016-08-09,12.65
2016-08-10,12.24
2016-08-11,12.45
2016-08-12,12.54
2016-08-15,12.69
2016-08-16,12.59
2016-08-17,12.58
2016-08-18,12.8
2016-08-19,12.89
2016-08-22,13.05
2016-08-23,13.2
2016-08-24,12.92
2016-08-25,12.77
2016-08-26,12.28
2016-08-29,12.63
2016-08-30,12.51
2016-08-31,12.22
2016-09-01,12.27
2016-09-02,12.44
2016-09-06,12.1
2016-09-07,12.53
2016-09-08,12.66
2016-09-09,12.44
2016-09-12,12.59
2016-09-13,12.32
2016-09-14,12.31
2016-09-15,12.66
2016-09-16,12.35
2016-09-19,12.39
2016-09-20,12.36
2016-09-21,12.63
2016-09-22,12.73
2016-09-23,12.82
2016-09-26,12.52
2016-09-27,12.64
2016-09-28,12.5
2016-09-29,12.35
2016-09-30,12.64
2016-10-03,12.89
2016-10-04,12.63
2016-10-05,13.09
2016-10-06,12.86
2016-10-07,12.72
2016-10-10,12.88
2016-10-11,9.18
2016-10-12,9.55
2016-10-13,8.96
2016-10-14,8.93
2016-10-17,8.97
2016-10-18,9.26
2016-10-19,9.33
2016-10-20,9.5
2016-10-21,9.5
2016-10-24,9.56
2016-10-25,9.42
2016-10-26,9.53
2016-10-27,9.71
2016-10-28,10.0
2016-10-31,10.09
2016-11-01,10.15
2016-11-02,10.4
2016-11-03,10.35
2016-11-04,10.37
2016-11-07,10.6
2016-11-08,10.59
2016-11-09,11.15
2016-11-10,11.46
2016-11-11,11.77
2016-11-14,12.0
2016-11-15,11.19
2016-11-16,11.37
2016-11-17,11.37
2016-11-18,11.53
2016-11-21,11.65
2016-11-22,12.3
2016-11-23,12.25
2016-11-25,12.01
2016-11-28,11.57
2016-11-29,11.51
2016-11-30,11.55
2016-12-01,11.56
2016-12-02,11.53
2016-12-05,11.91
2016-12-06,10.77
2016-12-07,11.45
2016-12-08,11.67
2016-12-09,12.09
2016-12-12,11.96
2016-12-13,12.08
2016-12-14,11.77
2016-12-15,11.96
2016-12-16,11.78
2016-12-19,11.94
2016-12-20,12.21
2016-12-21,12.3
2016-12-22,11.7
2016-12-23,11.54
2016-12-27,11.67
2016-12-28,11.48
2016-12-29,11.26
2016-12-30,11.25
2017-01-03,11.64
2017-01-04,11.76
2017-01-05,11.21
2017-01-06,10.75
2017-01-09,10.81
2017-01-10,10.84
2017-01-11,10.69
2017-01-12,10.57
2017-01-13,10.39
2017-01-17,10.05
2017-01-18,10.19
2017-01-19,8.31
2017-01-20,8.4
2017-01-23,8.22
2017-01-24,8.45
2017-01-25,8.33
2017-01-26,8.19
2017-01-27,8.01
2017-01-30,8.55
2017-01-31,8.96
2017-02-01,8.94
2017-02-02,8.69
2017-02-03,8.74
2017-02-06,8.72
2017-02-07,8.61
2017-02-08,8.52
2017-02-09,8.6
2017-02-10,8.47
2017-02-13,8.45
2017-02-14,7.98
2017-02-15,8.32
2017-02-16,8.46
2017-02-17,8.2
2017-02-21,8.23
2017-02-22,8.4
2017-02-23,8.7
2017-02-24,8.64
2017-02-27,8.7
2017-02-28,8.67
2017-03-01,9.03
2017-03-02,9.43
2017-03-03,9.02
2017-03-06,8.65
2017-03-07,8.74
2017-03-08,9.0
2017-03-09,8.94
2017-03-10,8.87
2017-03-13,9.02
2017-03-14,9.19
2017-03-15,9.4
2017-03-16,9.38
2017-03-17,9.33
2017-03-20,8.88
2017-03-21,8.59
2017-03-22,8.71
2017-03-23,8.74
2017-03-24,8.88
2017-03-27,9.07
2017-03-28,9.1
2017-03-29,9.2
2017-03-30,9.3
2017-03-31,8.87
2017-04-03,8.62
2017-04-04,9.28
2017-04-05,9.11
2017-04-06,9.5
2017-04-07,9.6
2017-04-10,10.29
2017-04-11,10.48
2017-04-12,10.53
2017-04-13,10.56
2017-04-17,10.64
2017-04-18,10.81
2017-04-19,10.82
2017-04-20,10.86
2017-04-21,10.9
2017-04-24,11.01
2017-04-25,10.86
2017-04-26,11.07
2017-04-27,10.98
2017-04-28,10.69
2017-05-01,10.67
2017-05-02,11.86
2017-05-03,11.66
2017-05-04,11.67
2017-05-05,11.76
2017-05-08,11.73
2017-05-09,11.72
2017-05-10,11.74
2017-05-11,11.77
2017-05-12,11.59
2017-05-15,11.5
2017-05-16,11.4
2017-05-17,11.14
2017-05-18,10.89
2017-05-19,10.92
2017-05-22,11.04
2017-05-23,10.84
2017-05-24,10.94
2017-05-25,11.14
2017-05-26,11.21
2017-05-30,11.2
2017-05-31,11.41
2017-06-01,12.36
2017-06-02,12.5
2017-06-05,13.0
2017-06-06,12.94
2017-06-07,13.14
2017-06-08,12.2
2017-06-09,12.61
2017-06-12,12.93
2017-06-13,12.56
2017-06-14,12.47
2017-06-15,12.12
2017-06-16,11.91
2017-06-19,11.72
2017-06-20,11.48
2017-06-21,11.26
2017-06-22,11.33
2017-06-23,11.2
2017-06-26,11.48
2017-06-27,11.57
2017-06-28,11.6
2017-06-29,11.64
2017-06-30,11.72
2017-07-03,11.75
2017-07-05,11.44
2017-07-06,10.96
2017-07-07,11.31
2017-07-10,11.1
2017-07-11,12.09
2017-07-12,12.36
2017-07-13,12.49
2017-07-14,12.45
2017-07-17,12.5
2017-07-18,12.38
2017-07-19,12.37
2017-07-20,12.58
2017-07-21,12.77
2017-07-24,12.37
2017-07-25,12.71
2017-07-26,12.78
2017-07-27,13.08
2017-07-28,13.2
2017-07-31,13.22
2017-08-01,13.6
2017-08-02,13.61
2017-08-03,13.71
2017-08-04,13.65
2017-08-07,13.31
2017-08-08,13.44
2017-08-09,13.36
2017-08-10,12.96
2017-08-11,13.17
2017-08-14,13.28
2017-08-15,13.0
2017-08-16,13.05
2017-08-17,12.37
2017-08-18,12.5
2017-08-21,12.31
2017-08-22,12.3
2017-08-23,12.19
2017-08-24,12.31
2017-08-25,12.29
2017-08-28,12.48
2017-08-29,12.31
2017-08-30,12.15
2017-08-31,12.1
2017-09-01,12.17
2017-09-05,12.11
2017-09-06,12.09
2017-09-07,12.27
2017-09-08,12.4
2017-09-11,12.2
2017-09-12,12.46
2017-09-13,12.72
2017-09-14,12.57
2017-09-15,12.54
2017-09-18,12.21
2017-09-19,12.16
2017-09-20,11.15
2017-09-21,10.87
2017-09-22,10.8
2017-09-25,11.11
2017-09-26,11.18
2017-09-27,11.42
2017-09-28,11.53
2017-09-29,11.48
2017-10-02,11.35
2017-10-03,11.33
2017-10-04,11.48
2017-10-05,11.45
2017-10-06,11.47
2017-10-09,11.29
2017-10-10,11.33
2017-10-11,10.99
2017-10-12,10.73
2017-10-13,10.57
2017-10-16,10.22
2017-10-17,10.34
2017-10-18,10.53
2017-10-19,10.64
2017-10-20,10.43
2017-10-23,10.45
2017-10-24,10.55
2017-10-25,9.94
2017-10-26,9.8
2017-10-27,9.52
2017-10-30,10.07
2017-10-31,9.94
2017-11-01,10.18
2017-11-02,9.92
2017-11-03,10.54
2017-11-06,10.34
2017-11-07,10.15
2017-11-08,10.35
2017-11-09,10.91
2017-11-10,11.39
2017-11-13,11.14
2017-11-14,11.51
2017-11-15,11.25
2017-11-16,11.83
2017-11-17,11.55
2017-11-20,11.43
2017-11-21,11.23
2017-11-22,11.3
2017-11-24,10.93
2017-11-27,10.98
2017-11-28,11.12
2017-11-29,11.25
2017-11-30,11.24
2017-12-01,11.5
2017-12-04,11.68
2017-12-05,11.62
2017-12-06,11.64
2017-12-07,11.73
2017-12-08,11.78
2017-12-11,11.49
2017-12-12,11.23
2017-12-13,11.26
2017-12-14,10.44
2017-12-15,11.01
2017-12-18,11.08
2017-12-19,11.07
2017-12-20,11.31
2017-12-21,11.01
2017-12-22,10.8
2017-12-26,10.91
2017-12-27,10.94
2017-12-28,11.15
2017-12-29,11.1
2018-01-02,10.48
2018-01-03,10.3
2018-01-04,10.6
2018-01-05,10.96
2018-01-08,11.1
2018-01-09,11.2
2018-01-10,11.08
2018-01-11,11.16
2018-01-12,11.4
2018-01-16,11.32
2018-01-17,11.41
2018-01-18,11.61
2018-01-19,11.7
2018-01-22,11.77
2018-01-23,11.57
2018-01-24,11.57
2018-01-25,11.47
2018-01-26,11.69
2018-01-29,11.1
2018-01-30,10.94
2018-01-31,10.83
2018-02-01,10.27
2018-02-02,9.74
2018-02-05,9.42
2018-02-06,9.96
2018-02-07,10.02
2018-02-08,9.61
2018-02-09,9.85
2018-02-12,9.61
2018-02-13,9.25
2018-02-14,9.74
2018-02-15,9.82
2018-02-16,9.55
2018-02-20,8.93
2018-02-21,8.48
2018-02-22,8.22
2018-02-23,8.09
2018-02-26,8.24
2018-02-27,7.53
2018-02-28,7.52
2018-03-01,7.42
2018-03-02,7.3
2018-03-05,7.48
2018-03-06,7.61
2018-03-07,7.65
2018-03-08,8.44
2018-03-09,8.62
2018-03-12,9.22
2018-03-13,8.95
2018-03-14,9.0
2018-03-15,9.03
2018-03-16,9.05
2018-03-19,8.77
2018-03-20,8.43
2018-03-21,8.36
2018-03-22,8.35
2018-03-23,8.2
2018-03-26,8.72
2018-03-27,8.71
2018-03-28,8.7
2018-03-29,8.63
2018-04-02,8.72
2018-04-03,9.37
2018-04-04,9.54
2018-04-05,9.84
2018-04-06,9.52
2018-04-09,9.57
2018-04-10,9.89
2018-04-11,10.04
2018-04-12,10.11
2018-04-13,10.23
2018-04-16,10.35
2018-04-17,10.5
2018-04-18,10.25
2018-04-19,10.05
2018-04-20,9.64
2018-04-23,9.99
2018-04-24,9.94
2018-04-25,10.01
2018-04-26,10.1
2018-04-27,10.31
2018-04-30,10.11
2018-05-01,9.43
2018-05-02,9.56
2018-05-03,9.57
2018-05-04,9.88
2018-05-07,9.9
2018-05-08,9.4
2018-05-09,9.3
2018-05-10,9.5
2018-05-11,9.73
2018-05-14,9.96
2018-05-15,10.11
2018-05-16,10.23
2018-05-17,10.24
2018-05-18,10.13
2018-05-21,10.21
2018-05-22,10.16
2018-05-23,10.38
2018-05-24,10.02
2018-05-25,10.15
2018-05-29,9.9
2018-05-30,9.64
2018-05-31,9.49
2018-06-01,10.1
2018-06-04,10.36
2018-06-05,10.34
2018-06-06,9.98
2018-06-07,9.92
2018-06-08,10.11
2018-06-11,10.9
2018-06-12,12.52
2018-06-13,12.38
2018-06-14,12.37
2018-06-15,12.03
2018-06-18,14.68
2018-06-19,14.88
2018-06-20,14.78
2018-06-21,14.79
2018-06-22,14.85
2018-06-25,14.82
2018-06-26,14.79
2018-06-27,14.8
2018-06-28,14.7
2018-06-29,14.72
2018-07-02,14.76
2018-07-03,14.73
2018-07-05,14.86
2018-07-06,14.82
2018-07-09,14.82
2018-07-10,14.81
2018-07-11,14.81
2018-07-12,14.79
2018-07-13,14.75
2018-07-16,14.75
2018-07-17,14.77
2018-07-18,14.7
2018-07-19,14.74
2018-07-20,14.74
2018-07-23,14.76
2018-07-24,14.74
2018-07-25,14.73
2018-07-26,14.75
2018-07-27,14.75
2018-07-30,14.72
2018-07-31,14.84
2018-08-01,14.75
2018-08-02,14.8
2018-08-03,14.83
2018-08-06,14.83
2018-08-07,14.79
2018-08-08,14.75
2018-08-09,14.72
2018-08-10,14.72
2018-08-13,14.69
2018-08-14,14.79
2018-08-15,14.83
2018-08-16,14.77
2018-08-17,14.74
2018-08-20,14.71
2018-08-21,14.7
2018-08-22,14.68
2018-08-23,14.73
2018-08-24,14.74
2018-08-27,14.74
2018-08-28,14.74
2018-08-29,14.76
2018-08-30,14.74
2018-08-31,14.74
2018-09-04,14.75
2018-09-05,14.76
2018-09-06,14.71
2018-09-07,14.73
2018-09-10,14.77
2018-09-11,14.77
2018-09-12,14.79
2018-09-13,14.78
2018-09-14,14.57
2018-09-17,14.56
2018-09-18,14.52
2018-09-19,14.49
2018-09-20,14.47
2018-09-21,14.39
2018-09-24,14.39
2018-09-25,14.15
2018-09-26,14.18
2018-09-27,14.26
2018-09-28,14.38
2018-10-01,14.16
2018-10-02,14.25
2018-10-03,14.35
2018-10-04,14.26
2018-10-05,14.28
2018-10-08,14.3
2018-10-09,14.27
2018-10-10,14.29
2018-10-11,14.22
2018-10-12,14.31
2018-10-15,14.39
2018-10-16,14.38
2018-10-17,14.33
