Date,DO
2014-05-15,49.959998999999996
2014-05-16,49.84
2014-05-19,50.389998999999996
2014-05-20,49.66
2014-05-21,50.419998
2014-05-22,51.48
2014-05-23,50.419998
2014-05-27,51.290001000000004
2014-05-28,50.150002
2014-05-29,51.330002
2014-05-30,51.060001
2014-06-02,49.880001
2014-06-03,49.560001
2014-06-04,47.73
2014-06-05,47.580002
2014-06-06,47.200001
2014-06-09,47.299999
2014-06-10,46.889998999999996
2014-06-11,46.880001
2014-06-12,48.77
2014-06-13,49.59
2014-06-16,49.77
2014-06-17,49.139998999999996
2014-06-18,49.689999
2014-06-19,49.459998999999996
2014-06-20,50.310001
2014-06-23,50.369999
2014-06-24,48.799999
2014-06-25,49.029999
2014-06-26,48.189999
2014-06-27,49.549999
2014-06-30,49.630001
2014-07-01,49.02
2014-07-02,49.400002
2014-07-03,49.470001
2014-07-07,48.790001000000004
2014-07-08,48.889998999999996
2014-07-09,48.400002
2014-07-10,47.639998999999996
2014-07-11,47.75
2014-07-14,48.57
2014-07-15,49.34
2014-07-16,49.68
2014-07-17,49.02
2014-07-18,48.98
2014-07-21,48.959998999999996
2014-07-22,50.130001
2014-07-23,50.040001000000004
2014-07-24,47.869999
2014-07-25,47.799999
2014-07-28,47.299999
2014-07-29,47.360001000000004
2014-07-30,46.970001
2014-07-31,46.790001000000004
2014-08-01,47.32
2014-08-04,47.099998
2014-08-05,46.970001
2014-08-06,45.880001
2014-08-07,45.650002
2014-08-08,45.540001000000004
2014-08-11,46.099998
2014-08-12,45.119999
2014-08-13,44.650002
2014-08-14,44.34
2014-08-15,44.330002
2014-08-18,43.93
2014-08-19,43.91
2014-08-20,44.060001
2014-08-21,44.0
2014-08-22,43.209998999999996
2014-08-25,43.220001
2014-08-26,44.400002
2014-08-27,44.689999
2014-08-28,43.779999
2014-08-29,43.939999
2014-09-02,42.959998999999996
2014-09-03,42.720001
2014-09-04,41.709998999999996
2014-09-05,41.860001000000004
2014-09-08,41.330002
2014-09-09,41.27
2014-09-10,41.299999
2014-09-11,41.610001000000004
2014-09-12,39.830002
2014-09-15,39.419998
2014-09-16,39.240002000000004
2014-09-17,38.540001000000004
2014-09-18,38.150002
2014-09-19,37.5
2014-09-22,37.290001000000004
2014-09-23,37.669998
2014-09-24,36.549999
2014-09-25,36.09
2014-09-26,36.380001
2014-09-29,35.169998
2014-09-30,34.27
2014-10-01,33.540001000000004
2014-10-02,34.830002
2014-10-03,33.0
2014-10-06,33.669998
2014-10-07,33.990002000000004
2014-10-08,35.139998999999996
2014-10-09,34.709998999999996
2014-10-10,35.41
2014-10-13,36.330002
2014-10-14,37.990002000000004
2014-10-15,38.75
2014-10-16,37.93
2014-10-17,37.029999
2014-10-20,37.779999
2014-10-21,37.91
2014-10-22,37.369999
2014-10-23,39.599998
2014-10-24,39.07
2014-10-27,38.189999
2014-10-28,38.869999
2014-10-29,38.779999
2014-10-30,38.650002
2014-10-31,37.709998999999996
2014-11-03,34.720001
2014-11-04,33.5
2014-11-05,35.43
2014-11-06,36.650002
2014-11-07,38.740002000000004
2014-11-10,37.470001
2014-11-11,36.639998999999996
2014-11-12,35.84
2014-11-13,35.279999
2014-11-14,35.810001
2014-11-17,36.169998
2014-11-18,35.310001
2014-11-19,35.389998999999996
2014-11-20,36.220001
2014-11-21,37.150002
2014-11-24,36.779999
2014-11-25,36.16
2014-11-26,32.220001
2014-11-28,29.370001000000002
2014-12-01,30.5
2014-12-02,30.35
2014-12-03,31.440001000000002
2014-12-04,30.08
2014-12-05,29.91
2014-12-08,30.32
2014-12-09,32.759997999999996
2014-12-10,32.82
2014-12-11,33.93
2014-12-12,33.400002
2014-12-15,35.27
2014-12-16,36.380001
2014-12-17,38.099998
2014-12-18,38.790001000000004
2014-12-19,39.0
2014-12-22,38.759997999999996
2014-12-23,39.279999
2014-12-24,38.66
2014-12-26,38.43
2014-12-29,38.779999
2014-12-30,38.080002
2014-12-31,36.709998999999996
2015-01-02,37.23
2015-01-05,33.990002000000004
2015-01-06,33.93
2015-01-07,33.279999
2015-01-08,32.950001
2015-01-09,33.400002
2015-01-12,32.18
2015-01-13,33.080002
2015-01-14,32.240002000000004
2015-01-15,30.360001
2015-01-16,31.65
2015-01-20,31.709999
2015-01-21,32.16
2015-01-22,31.93
2015-01-23,32.110001000000004
2015-01-26,32.810001
2015-01-27,34.279999
2015-01-28,32.860001000000004
2015-01-29,30.73
2015-01-30,31.530001000000002
2015-02-02,32.860001000000004
2015-02-03,33.91
2015-02-04,32.869999
2015-02-05,33.830002
2015-02-06,33.599998
2015-02-09,34.400002
2015-02-10,33.990002000000004
2015-02-11,33.52
2015-02-12,34.849998
2015-02-13,35.209998999999996
2015-02-17,36.950001
2015-02-18,34.060001
2015-02-19,34.400002
2015-02-20,34.150002
2015-02-23,33.619999
2015-02-24,30.790001
2015-02-25,30.200001
2015-02-26,29.049999
2015-02-27,30.43
2015-03-02,30.66
2015-03-03,30.33
2015-03-04,30.43
2015-03-05,30.709999
2015-03-06,29.51
2015-03-09,28.15
2015-03-10,26.82
2015-03-11,27.67
2015-03-12,27.540001
2015-03-13,26.709999
2015-03-16,27.32
2015-03-17,26.809998999999998
2015-03-18,27.99
2015-03-19,27.0
2015-03-20,27.68
2015-03-23,27.799999
2015-03-24,26.49
2015-03-25,26.889999
2015-03-26,26.74
2015-03-27,26.620001000000002
2015-03-30,26.690001000000002
2015-03-31,26.790001
2015-04-01,26.950001
2015-04-02,27.450001
2015-04-06,28.99
2015-04-07,29.799999
2015-04-08,29.23
2015-04-09,30.459999
2015-04-10,29.610001
2015-04-13,29.200001
2015-04-14,30.83
2015-04-15,31.469998999999998
2015-04-16,31.26
2015-04-17,30.440001000000002
2015-04-20,30.860001
2015-04-21,30.09
2015-04-22,30.07
2015-04-23,30.4
2015-04-24,29.82
2015-04-27,29.790001
2015-04-28,29.99
2015-04-29,31.6
2015-04-30,33.470001
2015-05-01,33.470001
2015-05-04,33.099998
2015-05-05,34.59
2015-05-06,34.810001
2015-05-07,33.209998999999996
2015-05-08,33.799999
2015-05-11,33.16
2015-05-12,33.93
2015-05-13,34.48
2015-05-14,33.470001
2015-05-15,33.119999
2015-05-18,33.48
2015-05-19,31.809998999999998
2015-05-20,31.76
2015-05-21,32.5
2015-05-22,32.529999
2015-05-26,31.15
2015-05-27,31.049999
2015-05-28,30.639999
2015-05-29,30.34
2015-06-01,30.09
2015-06-02,31.35
2015-06-03,30.280001000000002
2015-06-04,29.719998999999998
2015-06-05,30.24
2015-06-08,29.870001000000002
2015-06-09,29.559998999999998
2015-06-10,30.280001000000002
2015-06-11,29.01
2015-06-12,28.469998999999998
2015-06-15,28.25
2015-06-16,28.35
2015-06-17,28.1
2015-06-18,27.440001000000002
2015-06-19,27.030001000000002
2015-06-22,27.440001000000002
2015-06-23,27.4
2015-06-24,26.98
2015-06-25,26.26
2015-06-26,26.889999
2015-06-29,25.82
2015-06-30,25.809998999999998
2015-07-01,25.34
2015-07-02,25.450001
2015-07-06,24.84
2015-07-07,25.200001
2015-07-08,24.700001
2015-07-09,25.129998999999998
2015-07-10,24.32
2015-07-13,24.959999
2015-07-14,25.25
2015-07-15,23.99
2015-07-16,24.389999
2015-07-17,23.15
2015-07-20,22.790001
2015-07-21,22.84
2015-07-22,21.969998999999998
2015-07-23,22.33
2015-07-24,21.41
2015-07-27,21.49
2015-07-28,22.26
2015-07-29,23.049999
2015-07-30,22.309998999999998
2015-07-31,21.950001
2015-08-03,21.219998999999998
2015-08-04,21.17
2015-08-05,20.950001
2015-08-06,22.32
2015-08-07,22.0
2015-08-10,23.9
2015-08-11,23.48
2015-08-12,24.0
2015-08-13,23.15
2015-08-14,22.1
2015-08-17,22.35
2015-08-18,22.610001
2015-08-19,22.309998999999998
2015-08-20,21.809998999999998
2015-08-21,21.57
2015-08-24,21.09
2015-08-25,21.5
2015-08-26,21.719998999999998
2015-08-27,23.030001000000002
2015-08-28,24.290001
2015-08-31,23.709999
2015-09-01,22.709999
2015-09-02,22.219998999999998
2015-09-03,22.9
2015-09-04,21.99
2015-09-08,22.450001
2015-09-09,22.23
2015-09-10,22.48
2015-09-11,21.99
2015-09-14,22.09
2015-09-15,22.32
2015-09-16,22.98
2015-09-17,22.280001000000002
2015-09-18,20.18
2015-09-21,20.1
2015-09-22,20.01
2015-09-23,19.700001
2015-09-24,19.35
2015-09-25,18.34
2015-09-28,17.389999
2015-09-29,17.799999
2015-09-30,17.299999
2015-10-01,16.809998999999998
2015-10-02,18.190001000000002
2015-10-05,18.620001000000002
2015-10-06,19.41
2015-10-07,19.950001
2015-10-08,20.17
2015-10-09,20.32
2015-10-12,19.77
2015-10-13,19.389999
2015-10-14,19.559998999999998
2015-10-15,19.870001000000002
2015-10-16,20.32
2015-10-19,20.040001
2015-10-20,20.540001
2015-10-21,20.389999
2015-10-22,20.459999
2015-10-23,20.51
2015-10-26,19.66
2015-10-27,19.32
2015-10-28,19.91
2015-10-29,19.52
2015-10-30,19.879998999999998
2015-11-02,22.1
2015-11-03,23.5
2015-11-04,23.040001
2015-11-05,23.209999
2015-11-06,23.18
2015-11-09,23.16
2015-11-10,22.49
2015-11-11,21.940001000000002
2015-11-12,21.27
2015-11-13,21.629998999999998
2015-11-16,21.99
2015-11-17,21.77
2015-11-18,22.370001000000002
2015-11-19,21.879998999999998
2015-11-20,22.040001
2015-11-23,22.389999
2015-11-24,23.25
2015-11-25,23.219998999999998
2015-11-27,22.379998999999998
2015-11-30,22.629998999999998
2015-12-01,22.83
2015-12-02,21.879998999999998
2015-12-03,22.540001
2015-12-04,21.75
2015-12-07,20.950001
2015-12-08,20.209999
2015-12-09,20.139999
2015-12-10,20.49
2015-12-11,20.15
2015-12-14,20.870001000000002
2015-12-15,21.85
2015-12-16,21.99
2015-12-17,21.17
2015-12-18,20.469998999999998
2015-12-21,20.299999
2015-12-22,21.43
2015-12-23,22.290001
2015-12-24,22.07
2015-12-28,21.040001
2015-12-29,21.129998999999998
2015-12-30,20.85
2015-12-31,21.1
2016-01-04,21.85
2016-01-05,20.799999
2016-01-06,18.98
2016-01-07,18.41
2016-01-08,18.33
2016-01-11,18.17
2016-01-12,17.940001000000002
2016-01-13,17.51
2016-01-14,18.17
2016-01-15,16.91
2016-01-19,16.139999
2016-01-20,15.55
2016-01-21,16.08
2016-01-22,16.530001000000002
2016-01-25,15.9
2016-01-26,16.98
2016-01-27,17.049999
2016-01-28,17.860001
2016-01-29,18.59
2016-02-01,18.360001
2016-02-02,17.42
2016-02-03,17.9
2016-02-04,19.02
2016-02-05,18.85
2016-02-08,19.139999
2016-02-09,17.370001000000002
2016-02-10,16.68
2016-02-11,17.23
2016-02-12,16.92
2016-02-16,17.35
2016-02-17,18.700001
2016-02-18,19.049999
2016-02-19,19.620001000000002
2016-02-22,20.620001000000002
2016-02-23,19.76
2016-02-24,19.389999
2016-02-25,19.26
2016-02-26,20.08
2016-02-29,20.01
2016-03-01,20.620001000000002
2016-03-02,21.17
2016-03-03,22.74
2016-03-04,23.709999
2016-03-07,23.08
2016-03-08,21.639999
2016-03-09,21.33
2016-03-10,21.83
2016-03-11,22.790001
2016-03-14,22.129998999999998
2016-03-15,22.25
2016-03-16,22.99
2016-03-17,24.09
2016-03-18,23.620001000000002
2016-03-21,23.299999
2016-03-22,23.15
2016-03-23,21.9
2016-03-24,21.959999
2016-03-28,22.6
2016-03-29,21.459999
2016-03-30,21.379998999999998
2016-03-31,21.73
2016-04-01,20.969998999999998
2016-04-04,20.99
2016-04-05,20.959999
2016-04-06,21.02
2016-04-07,20.280001000000002
2016-04-08,21.129998999999998
2016-04-11,21.26
2016-04-12,22.25
2016-04-13,22.549999
2016-04-14,22.27
2016-04-15,22.129998999999998
2016-04-18,22.35
2016-04-19,23.76
2016-04-20,23.879998999999998
2016-04-21,23.200001
2016-04-22,23.9
2016-04-25,23.139999
2016-04-26,23.65
2016-04-27,24.629998999999998
2016-04-28,24.290001
2016-04-29,24.26
2016-05-02,24.540001
2016-05-03,23.9
2016-05-04,23.610001
2016-05-05,23.67
2016-05-06,24.799999
2016-05-09,23.200001
2016-05-10,23.6
2016-05-11,23.98
2016-05-12,24.18
2016-05-13,23.5
2016-05-16,23.879998999999998
2016-05-17,24.389999
2016-05-18,23.549999
2016-05-19,23.57
2016-05-20,24.18
2016-05-23,23.75
2016-05-24,24.190001000000002
2016-05-25,25.450001
2016-05-26,25.299999
2016-05-27,25.120001000000002
2016-05-31,25.82
2016-06-01,25.309998999999998
2016-06-02,24.299999
2016-06-03,23.879998999999998
2016-06-06,25.58
2016-06-07,26.040001
2016-06-08,25.59
2016-06-09,25.48
2016-06-10,24.32
2016-06-13,24.280001000000002
2016-06-14,24.68
2016-06-15,24.559998999999998
2016-06-16,23.84
2016-06-17,24.75
2016-06-20,24.540001
2016-06-21,25.200001
2016-06-22,25.52
2016-06-23,25.860001
2016-06-24,24.6
2016-06-27,23.43
2016-06-28,23.98
2016-06-29,24.27
2016-06-30,24.33
2016-07-01,25.42
2016-07-05,24.57
2016-07-06,24.139999
2016-07-07,24.02
2016-07-08,24.5
2016-07-11,24.41
2016-07-12,26.110001
2016-07-13,25.040001
2016-07-14,25.809998999999998
2016-07-15,25.84
2016-07-18,25.27
2016-07-19,24.32
2016-07-20,24.190001000000002
2016-07-21,23.9
2016-07-22,23.52
2016-07-25,23.030001000000002
2016-07-26,22.66
2016-07-27,21.950001
2016-07-28,21.790001
2016-07-29,22.719998999999998
2016-08-01,20.98
2016-08-02,20.780001000000002
2016-08-03,21.23
2016-08-04,21.360001
2016-08-05,21.459999
2016-08-08,22.059998999999998
2016-08-09,21.42
2016-08-10,20.629998999999998
2016-08-11,20.75
2016-08-12,20.16
2016-08-15,20.6
2016-08-16,20.219998999999998
2016-08-17,19.780001000000002
2016-08-18,20.309998999999998
2016-08-19,19.790001
2016-08-22,19.280001000000002
2016-08-23,19.34
2016-08-24,18.9
2016-08-25,18.860001
2016-08-26,18.799999
2016-08-29,18.780001000000002
2016-08-30,18.559998999999998
2016-08-31,18.469998999999998
2016-09-01,16.51
2016-09-02,16.280001000000002
2016-09-06,16.4
2016-09-07,15.97
2016-09-08,17.4
2016-09-09,15.6
2016-09-12,15.79
2016-09-13,15.16
2016-09-14,14.8
2016-09-15,15.62
2016-09-16,15.32
2016-09-19,14.94
2016-09-20,15.26
2016-09-21,15.8
2016-09-22,16.23
2016-09-23,15.63
2016-09-26,16.059998999999998
2016-09-27,16.01
2016-09-28,17.18
2016-09-29,17.82
2016-09-30,17.610001
2016-10-03,17.4
2016-10-04,16.6
2016-10-05,16.85
2016-10-06,16.76
2016-10-07,17.08
2016-10-10,17.620001000000002
2016-10-11,17.49
2016-10-12,17.440001000000002
2016-10-13,17.139999
2016-10-14,17.16
2016-10-17,17.43
2016-10-18,16.969998999999998
2016-10-19,17.790001
2016-10-20,17.9
2016-10-21,17.4
2016-10-24,17.16
2016-10-25,16.98
2016-10-26,17.4
2016-10-27,17.360001
2016-10-28,17.16
2016-10-31,16.49
2016-11-01,16.709999
2016-11-02,16.48
2016-11-03,16.77
2016-11-04,15.72
2016-11-07,15.42
2016-11-08,15.5
2016-11-09,16.200001
2016-11-10,16.540001
2016-11-11,15.66
2016-11-14,16.360001
2016-11-15,16.620001000000002
2016-11-16,16.780001000000002
2016-11-17,16.809998999999998
2016-11-18,16.809998999999998
2016-11-21,16.91
2016-11-22,17.030001000000002
2016-11-23,17.379998999999998
2016-11-25,16.870001000000002
2016-11-28,16.84
2016-11-29,15.71
2016-11-30,18.059998999999998
2016-12-01,19.309998999999998
2016-12-02,18.93
2016-12-05,19.209999
2016-12-06,19.17
2016-12-07,18.77
2016-12-08,19.370001000000002
2016-12-09,21.08
2016-12-12,20.85
2016-12-13,20.379998999999998
2016-12-14,19.4
2016-12-15,19.35
2016-12-16,19.18
2016-12-19,19.219998999999998
2016-12-20,19.33
2016-12-21,19.190001000000002
2016-12-22,18.66
2016-12-23,18.450001
2016-12-27,18.530001000000002
2016-12-28,17.85
2016-12-29,17.879998999999998
2016-12-30,17.700001
2017-01-03,18.15
2017-01-04,18.450001
2017-01-05,18.99
2017-01-06,19.190001000000002
2017-01-09,19.18
2017-01-10,18.889999
2017-01-11,19.469998999999998
2017-01-12,19.49
2017-01-13,18.66
2017-01-17,18.68
2017-01-18,18.26
2017-01-19,17.959999
2017-01-20,18.139999
2017-01-23,17.51
2017-01-24,17.719998999999998
2017-01-25,18.18
2017-01-26,17.82
2017-01-27,17.290001
2017-01-30,16.16
2017-01-31,16.379998999999998
2017-02-01,16.379998999999998
2017-02-02,16.23
2017-02-03,17.059998999999998
2017-02-06,16.25
2017-02-07,16.32
2017-02-08,16.639999
2017-02-09,16.67
2017-02-10,17.379998999999998
2017-02-13,17.73
2017-02-14,18.24
2017-02-15,17.629998999999998
2017-02-16,17.41
2017-02-17,16.99
2017-02-21,17.360001
2017-02-22,16.780001000000002
2017-02-23,17.49
2017-02-24,16.91
2017-02-27,17.34
2017-02-28,16.84
2017-03-01,17.299999
2017-03-02,17.139999
2017-03-03,16.629998999999998
2017-03-06,16.32
2017-03-07,15.89
2017-03-08,15.25
2017-03-09,15.23
2017-03-10,15.19
2017-03-13,15.17
2017-03-14,14.7
2017-03-15,15.38
2017-03-16,15.56
2017-03-17,15.57
2017-03-20,15.4
2017-03-21,15.59
2017-03-22,15.69
2017-03-23,15.63
2017-03-24,15.71
2017-03-27,15.54
2017-03-28,16.059998999999998
2017-03-29,16.33
2017-03-30,16.540001
2017-03-31,16.709999
2017-04-03,16.299999
2017-04-04,16.280001000000002
2017-04-05,16.059998999999998
2017-04-06,16.309998999999998
2017-04-07,15.79
2017-04-10,16.27
2017-04-11,16.23
2017-04-12,15.63
2017-04-13,15.23
2017-04-17,15.28
2017-04-18,14.86
2017-04-19,14.87
2017-04-20,14.9
2017-04-21,14.84
2017-04-24,14.75
2017-04-25,14.96
2017-04-26,15.02
2017-04-27,14.49
2017-04-28,14.42
2017-05-01,14.0
2017-05-02,13.52
2017-05-03,13.81
2017-05-04,13.35
2017-05-05,14.97
2017-05-08,14.69
2017-05-09,14.69
2017-05-10,15.06
2017-05-11,14.95
2017-05-12,14.29
2017-05-15,14.05
2017-05-16,13.85
2017-05-17,13.31
2017-05-18,13.27
2017-05-19,13.43
2017-05-22,13.64
2017-05-23,13.42
2017-05-24,13.25
2017-05-25,12.29
2017-05-26,12.15
2017-05-30,11.57
2017-05-31,11.55
2017-06-01,11.87
2017-06-02,11.53
2017-06-05,11.68
2017-06-06,11.86
2017-06-07,10.91
2017-06-08,10.96
2017-06-09,11.36
2017-06-12,11.99
2017-06-13,12.09
2017-06-14,11.42
2017-06-15,11.54
2017-06-16,11.7
2017-06-19,11.49
2017-06-20,11.02
2017-06-21,10.28
2017-06-22,10.26
2017-06-23,10.34
2017-06-26,10.53
2017-06-27,10.57
2017-06-28,10.74
2017-06-29,11.13
2017-06-30,10.83
2017-07-03,11.47
2017-07-05,10.93
2017-07-06,10.55
2017-07-07,10.22
2017-07-10,10.61
2017-07-11,10.83
2017-07-12,10.7
2017-07-13,11.07
2017-07-14,11.3
2017-07-17,11.43
2017-07-18,11.62
2017-07-19,12.28
2017-07-20,11.84
2017-07-21,11.55
2017-07-24,11.7
2017-07-25,12.11
2017-07-26,11.81
2017-07-27,12.0
2017-07-28,12.0
2017-07-31,12.42
2017-08-01,12.04
2017-08-02,12.09
2017-08-03,12.57
2017-08-04,12.43
2017-08-07,12.2
2017-08-08,11.98
2017-08-09,11.43
2017-08-10,11.15
2017-08-11,11.38
2017-08-14,11.26
2017-08-15,10.89
2017-08-16,10.48
2017-08-17,10.38
2017-08-18,10.61
2017-08-21,10.34
2017-08-22,10.56
2017-08-23,10.89
2017-08-24,11.13
2017-08-25,11.38
2017-08-28,11.41
2017-08-29,11.58
2017-08-30,11.43
2017-08-31,11.36
2017-09-01,12.07
2017-09-05,12.55
2017-09-06,12.8
2017-09-07,12.79
2017-09-08,12.68
2017-09-11,12.89
2017-09-12,13.38
2017-09-13,13.63
2017-09-14,13.35
2017-09-15,13.24
2017-09-18,13.33
2017-09-19,13.27
2017-09-20,13.82
2017-09-21,13.09
2017-09-22,13.27
2017-09-25,14.47
2017-09-26,14.85
2017-09-27,14.68
2017-09-28,14.31
2017-09-29,14.5
2017-10-02,14.33
2017-10-03,14.31
2017-10-04,14.48
2017-10-05,14.88
2017-10-06,14.84
2017-10-09,14.86
2017-10-10,15.14
2017-10-11,15.0
2017-10-12,14.47
2017-10-13,15.09
2017-10-16,15.45
2017-10-17,15.26
2017-10-18,14.98
2017-10-19,15.34
2017-10-20,15.28
2017-10-23,15.11
2017-10-24,15.58
2017-10-25,15.61
2017-10-26,15.76
2017-10-27,15.81
2017-10-30,17.309998999999998
2017-10-31,16.73
2017-11-01,16.74
2017-11-02,16.389999
2017-11-03,16.43
2017-11-06,16.879998999999998
2017-11-07,16.709999
2017-11-08,17.360001
2017-11-09,17.540001
2017-11-10,17.379998999999998
2017-11-13,16.620001000000002
2017-11-14,15.79
2017-11-15,15.82
2017-11-16,15.76
2017-11-17,16.059998999999998
2017-11-20,16.16
2017-11-21,16.08
2017-11-22,16.1
2017-11-24,15.96
2017-11-27,15.71
2017-11-28,15.69
2017-11-29,15.55
2017-11-30,16.040001
2017-12-01,16.68
2017-12-04,16.639999
2017-12-05,16.700001
2017-12-06,16.110001
2017-12-07,16.18
2017-12-08,16.43
2017-12-11,16.74
2017-12-12,17.07
2017-12-13,16.83
2017-12-14,16.629998999999998
2017-12-15,16.57
2017-12-18,16.969998999999998
2017-12-19,17.23
2017-12-20,17.620001000000002
2017-12-21,18.35
2017-12-22,18.6
2017-12-26,18.940001000000002
2017-12-27,18.709999
2017-12-28,18.459999
2017-12-29,18.59
2018-01-02,19.309998999999998
2018-01-03,19.77
2018-01-04,19.48
2018-01-05,19.049999
2018-01-08,19.84
2018-01-09,19.68
2018-01-10,19.700001
2018-01-11,19.959999
2018-01-12,20.129998999999998
2018-01-16,19.27
2018-01-17,19.76
2018-01-18,19.27
2018-01-19,19.629998999999998
2018-01-22,19.92
2018-01-23,19.75
2018-01-24,19.0
2018-01-25,19.24
2018-01-26,19.059998999999998
2018-01-29,18.219998999999998
2018-01-30,17.780001000000002
2018-01-31,17.68
2018-02-01,18.02
2018-02-02,16.809998999999998
2018-02-05,16.07
2018-02-06,16.370001000000002
2018-02-07,15.57
2018-02-08,14.92
2018-02-09,14.89
2018-02-12,15.14
2018-02-13,14.09
2018-02-14,14.21
2018-02-15,13.83
2018-02-16,13.74
2018-02-20,13.91
2018-02-21,13.96
2018-02-22,14.61
2018-02-23,15.35
2018-02-26,15.53
2018-02-27,15.38
2018-02-28,14.5
2018-03-01,14.48
2018-03-02,14.68
2018-03-05,15.09
2018-03-06,14.91
2018-03-07,14.54
2018-03-08,14.7
2018-03-09,15.21
2018-03-12,15.23
2018-03-13,14.98
2018-03-14,15.18
2018-03-15,14.91
2018-03-16,15.45
2018-03-19,14.86
2018-03-20,14.87
2018-03-21,16.129998999999998
2018-03-22,15.49
2018-03-23,15.54
2018-03-26,15.36
2018-03-27,14.7
2018-03-28,14.24
2018-03-29,14.66
2018-04-02,14.39
2018-04-03,15.0
2018-04-04,15.09
2018-04-05,16.07
2018-04-06,15.79
2018-04-09,15.93
2018-04-10,17.0
2018-04-11,18.309998999999998
2018-04-12,18.389999
2018-04-13,18.52
2018-04-16,18.709999
2018-04-17,18.6
2018-04-18,19.530001000000002
2018-04-19,19.5
2018-04-20,18.969998999999998
2018-04-23,19.219998999999998
2018-04-24,19.190001000000002
2018-04-25,19.26
2018-04-26,19.280001000000002
2018-04-27,19.01
2018-04-30,18.389999
2018-05-01,18.08
2018-05-02,18.25
2018-05-03,18.059998999999998
2018-05-04,18.43
2018-05-07,18.65
2018-05-08,18.870001000000002
2018-05-09,19.9
2018-05-10,20.08
2018-05-11,19.17
2018-05-14,18.98
2018-05-15,19.190001000000002
2018-05-16,19.200001
2018-05-17,18.98
2018-05-18,19.6
2018-05-21,19.9
2018-05-22,19.74
2018-05-23,19.23
2018-05-24,18.959999
2018-05-25,17.74
2018-05-29,17.74
2018-05-30,18.35
2018-05-31,18.16
2018-06-01,18.610001
2018-06-04,18.35
2018-06-05,18.76
2018-06-06,19.02
2018-06-07,19.32
2018-06-08,19.52
2018-06-11,19.52
2018-06-12,19.16
2018-06-13,19.18
2018-06-14,18.860001
2018-06-15,18.48
2018-06-18,18.51
2018-06-19,17.99
2018-06-20,18.530001000000002
2018-06-21,18.219998999999998
2018-06-22,19.6
2018-06-25,18.57
2018-06-26,19.16
2018-06-27,21.219998999999998
2018-06-28,20.690001000000002
2018-06-29,20.860001
2018-07-02,19.860001
2018-07-03,19.940001000000002
2018-07-05,19.59
2018-07-06,19.75
2018-07-09,20.700001
2018-07-10,20.91
2018-07-11,19.98
2018-07-12,19.969998999999998
2018-07-13,20.5
2018-07-16,20.23
2018-07-17,19.450001
2018-07-18,19.540001
2018-07-19,19.370001000000002
2018-07-20,18.440001000000002
2018-07-23,18.190001000000002
2018-07-24,18.4
2018-07-25,19.07
2018-07-26,19.32
2018-07-27,19.1
2018-07-30,19.57
2018-07-31,19.200001
2018-08-01,18.379998999999998
2018-08-02,18.51
2018-08-03,18.59
2018-08-06,18.629998999999998
2018-08-07,18.77
2018-08-08,18.690001000000002
2018-08-09,18.15
2018-08-10,18.4
2018-08-13,17.58
2018-08-14,17.4
2018-08-15,16.09
2018-08-16,15.95
2018-08-17,16.15
2018-08-20,16.879998999999998
2018-08-21,17.16
2018-08-22,17.51
2018-08-23,17.23
2018-08-24,17.35
2018-08-27,17.719998999999998
2018-08-28,17.559998999999998
2018-08-29,17.959999
2018-08-30,17.450001
2018-08-31,17.42
2018-09-04,17.32
2018-09-05,16.57
2018-09-06,16.059998999999998
2018-09-07,16.16
2018-09-10,16.32
2018-09-11,16.85
2018-09-12,17.440001000000002
2018-09-13,17.25
2018-09-14,17.549999
2018-09-17,17.309998999999998
2018-09-18,17.85
2018-09-19,17.870001000000002
2018-09-20,18.41
2018-09-21,19.34
2018-09-24,19.6
2018-09-25,19.99
2018-09-26,19.290001
2018-09-27,19.77
2018-09-28,20.0
2018-10-01,20.1
2018-10-02,20.120001000000002
2018-10-03,20.25
2018-10-04,19.66
2018-10-05,19.92
2018-10-08,20.370001000000002
2018-10-09,20.799999
2018-10-10,19.27
2018-10-11,19.16
2018-10-12,19.41
2018-10-15,19.450001
2018-10-16,18.9
2018-10-17,18.389999
2018-10-18,17.67
2018-10-19,17.709999
2018-10-22,17.610001
2018-10-23,16.620001000000002
2018-10-24,15.28
2018-10-25,15.31
2018-10-26,14.58
2018-10-29,14.04
2018-10-30,14.0
2018-10-31,14.18
2018-11-01,14.16
2018-11-02,14.21
2018-11-05,14.25
2018-11-06,13.79
2018-11-07,14.62
2018-11-08,14.31
2018-11-09,14.68
2018-11-12,13.78
2018-11-13,12.88
2018-11-14,13.41
2018-11-15,13.77
2018-11-16,13.87
2018-11-19,13.53
2018-11-20,12.45
2018-11-21,12.79
2018-11-23,12.41
2018-11-26,12.4
2018-11-27,12.13
2018-11-28,12.5
2018-11-29,12.95
2018-11-30,12.6
2018-12-03,13.15
2018-12-04,12.65
2018-12-06,12.04
2018-12-07,11.84
2018-12-10,11.44
2018-12-11,11.15
2018-12-12,11.31
2018-12-13,10.91
2018-12-14,10.33
2018-12-17,10.14
2018-12-18,9.74
2018-12-19,9.56
2018-12-20,8.98
2018-12-21,9.2
2018-12-24,9.12
2018-12-26,9.68
2018-12-27,9.59
2018-12-28,9.74
2018-12-31,9.44
2019-01-02,9.74
2019-01-03,10.4
2019-01-04,10.8
2019-01-07,11.16
2019-01-08,11.19
2019-01-09,11.53
