Date,TTM
2018-10-09,12.78
2018-10-10,12.18
2018-10-11,12.08
2018-10-12,12.37
2018-10-15,12.47
2018-10-16,12.65
2018-10-17,12.06
2018-10-18,11.84
2018-10-19,11.89
2018-10-22,11.61
2018-10-23,11.87
2018-10-24,11.39
2018-10-25,11.67
2018-10-26,11.59
2018-10-29,11.92
2018-10-30,12.09
2018-10-31,12.21
2018-11-01,12.65
2018-11-02,12.76
2018-11-05,12.93
2018-11-06,13.01
2018-11-07,13.18
2018-11-08,13.05
2018-11-09,13.11
2018-11-12,12.12
2018-11-13,12.18
2018-11-14,12.26
2018-11-15,12.57
2018-11-16,12.56
2018-11-19,12.79
2018-11-20,12.62
2018-11-21,13.02
2018-11-23,12.89
2018-11-26,12.85
2018-11-27,12.66
2018-11-28,12.51
2018-11-29,12.47
2018-11-30,12.2
2018-12-03,12.4
2018-12-04,12.09
2018-12-06,11.46
2018-12-07,11.26
2018-12-10,10.67
2018-12-11,10.8
2018-12-12,11.51
2018-12-13,11.58
2018-12-14,11.53
2018-12-17,12.0
2018-12-18,12.26
2018-12-19,11.92
2018-12-20,12.43
2018-12-21,12.37
2018-12-24,12.07
2018-12-26,12.31
2018-12-27,12.08
2018-12-28,12.31
2018-12-31,12.18
2019-01-02,12.06
2019-01-03,11.71
2019-01-04,12.54
2019-01-07,12.75
2019-01-08,12.96
2019-01-09,13.19
2019-01-10,13.37
2019-01-11,12.85
2019-01-14,12.75
2019-01-15,12.99
2019-01-16,13.07
2019-01-17,12.98
2019-01-18,12.96
2019-01-22,12.48
2019-01-23,12.64
2019-01-24,12.26
2019-01-25,12.37
2019-01-28,12.21
2019-01-29,12.33
2019-01-30,12.58
2019-01-31,13.07
2019-02-01,12.9
2019-02-04,12.62
2019-02-05,12.32
2019-02-06,12.59
2019-02-07,11.4
2019-02-08,10.51
2019-02-11,10.61
2019-02-12,10.83
2019-02-13,11.0
2019-02-14,11.23
2019-02-15,11.26
2019-02-19,11.57
2019-02-20,11.77
2019-02-21,11.8
2019-02-22,12.39
2019-02-25,12.41
2019-02-26,12.85
2019-02-27,12.37
2019-02-28,12.5
2019-03-01,13.04
2019-03-04,12.91
2019-03-05,13.71
2019-03-06,13.57
2019-03-07,13.3
2019-03-08,12.9
2019-03-11,13.09
2019-03-12,13.15
2019-03-13,13.1
2019-03-14,12.89
2019-03-15,12.91
2019-03-18,13.19
2019-03-19,13.22
2019-03-20,13.06
2019-03-21,13.11
2019-03-22,12.42
2019-03-25,12.28
2019-03-26,12.54
2019-03-27,12.17
2019-03-28,12.28
2019-03-29,12.56
2019-04-01,13.85
2019-04-02,14.41
2019-04-03,14.68
2019-04-04,15.0
2019-04-05,14.95
2019-04-08,14.5
2019-04-09,14.76
2019-04-10,15.76
2019-04-11,15.59
2019-04-12,15.94
2019-04-15,16.41
2019-04-16,16.34
2019-04-17,16.690001000000002
2019-04-18,17.1
2019-04-22,16.74
2019-04-23,16.48
2019-04-24,15.84
2019-04-25,15.67
2019-04-26,15.67
2019-04-29,15.6
2019-04-30,15.4
2019-05-01,15.14
2019-05-02,14.9
2019-05-03,15.13
2019-05-06,14.55
2019-05-07,13.58
2019-05-08,13.41
2019-05-09,13.36
2019-05-10,13.52
2019-05-13,12.74
2019-05-14,13.11
2019-05-15,12.62
2019-05-16,12.63
2019-05-17,12.4
2019-05-20,13.1
2019-05-21,12.81
2019-05-22,12.57
2019-05-23,12.54
2019-05-24,12.95
2019-05-28,12.7
2019-05-29,12.68
2019-05-30,12.71
2019-05-31,12.51
2019-06-03,12.68
2019-06-04,12.68
2019-06-05,12.5
2019-06-06,12.28
2019-06-07,12.29
2019-06-10,11.82
2019-06-11,12.35
2019-06-12,12.05
2019-06-13,11.95
2019-06-14,11.59
2019-06-17,11.37
2019-06-18,11.7
2019-06-19,11.21
2019-06-20,11.49
2019-06-21,11.43
2019-06-24,11.39
2019-06-25,11.44
2019-06-26,11.62
2019-06-27,11.92
2019-06-28,11.68
2019-07-01,12.08
2019-07-02,11.78
2019-07-03,11.77
2019-07-05,11.64
2019-07-08,11.22
2019-07-09,11.25
2019-07-10,11.14
2019-07-11,11.34
2019-07-12,11.57
2019-07-15,11.66
2019-07-16,12.18
2019-07-17,12.05
2019-07-18,11.68
2019-07-19,11.28
2019-07-22,11.21
2019-07-23,11.26
2019-07-24,11.01
2019-07-25,10.6
2019-07-26,10.57
2019-07-29,9.94
2019-07-30,9.69
2019-07-31,9.71
2019-08-01,9.24
2019-08-02,9.2
2019-08-05,8.69
2019-08-06,8.55
2019-08-07,8.33
2019-08-08,8.75
2019-08-09,8.56
2019-08-12,8.47
2019-08-13,8.63
2019-08-14,8.3
2019-08-15,8.28
2019-08-16,8.56
2019-08-19,8.38
2019-08-20,8.47
2019-08-21,7.85
2019-08-22,7.61
2019-08-23,7.72
2019-08-26,7.85
2019-08-27,8.43
2019-08-28,8.24
2019-08-29,8.06
2019-08-30,8.22
2019-09-03,7.84
2019-09-04,7.71
2019-09-05,8.38
2019-09-06,8.52
2019-09-09,8.79
2019-09-10,8.93
2019-09-11,9.49
2019-09-12,9.08
2019-09-13,9.16
2019-09-16,8.96
2019-09-17,8.68
2019-09-18,8.65
2019-09-19,8.79
2019-09-20,9.54
2019-09-23,9.21
2019-09-24,9.02
2019-09-25,8.78
2019-09-26,8.65
2019-09-27,8.46
2019-09-30,8.39
2019-10-01,8.13
2019-10-02,8.08
2019-10-03,8.61
2019-10-04,8.48
2019-10-07,8.29
2019-10-08,8.12
2019-10-09,8.4
2019-10-10,8.35
2019-10-11,8.74
2019-10-14,8.9
2019-10-15,9.04
2019-10-16,8.94
2019-10-17,9.63
2019-10-18,9.61
2019-10-21,9.51
2019-10-22,9.27
2019-10-23,9.33
2019-10-24,9.27
2019-10-25,10.49
2019-10-28,10.61
2019-10-29,12.21
2019-10-30,11.95
2019-10-31,12.08
2019-11-01,12.38
2019-11-04,12.34
2019-11-05,12.17
2019-11-06,12.18
2019-11-07,12.12
2019-11-08,11.86
2019-11-11,12.06
2019-11-12,12.02
2019-11-13,11.72
2019-11-14,11.53
2019-11-15,11.86
2019-11-18,11.83
2019-11-19,11.61
2019-11-20,11.52
2019-11-21,11.38
2019-11-22,11.17
2019-11-25,11.54
2019-11-26,11.29
2019-11-27,11.57
2019-11-29,11.22
2019-12-02,11.22
2019-12-03,10.94
2019-12-04,11.85
2019-12-05,11.58
2019-12-06,11.37
2019-12-09,11.29
2019-12-10,11.2
2019-12-11,11.35
2019-12-12,12.34
2019-12-13,12.36
2019-12-16,12.39
2019-12-17,12.77
2019-12-18,12.47
2019-12-19,12.6
2019-12-20,12.49
2019-12-23,12.49
2019-12-24,12.32
2019-12-26,12.36
2019-12-27,12.32
2019-12-30,12.77
2019-12-31,12.77
2020-01-02,13.52
2020-01-03,13.18
2020-01-06,13.03
2020-01-07,12.82
2020-01-08,12.86
2020-01-09,13.33
2020-01-10,13.61
2020-01-13,13.72
2020-01-14,13.75
2020-01-15,13.95
2020-01-16,13.82
2020-01-17,13.85
2020-01-21,13.3
2020-01-22,12.99
2020-01-23,13.12
2020-01-24,12.94
2020-01-27,12.69
2020-01-28,12.54
2020-01-29,13.11
2020-01-30,13.09
2020-01-31,12.13
2020-02-03,11.68
2020-02-04,11.73
2020-02-05,12.64
2020-02-06,12.36
2020-02-07,11.91
2020-02-10,11.81
2020-02-11,12.01
2020-02-12,12.03
2020-02-13,11.83
2020-02-14,11.71
2020-02-18,11.21
2020-02-19,11.12
2020-02-20,11.05
2020-02-21,10.88
2020-02-24,10.33
2020-02-25,10.06
2020-02-26,10.06
2020-02-27,9.72
2020-02-28,9.16
2020-03-02,8.96
2020-03-03,8.69
2020-03-04,8.57
2020-03-05,8.02
2020-03-06,7.77
2020-03-09,6.71
2020-03-10,7.2
2020-03-11,6.45
2020-03-12,5.29
2020-03-13,6.09
2020-03-16,5.08
2020-03-17,5.31
2020-03-18,4.91
2020-03-19,4.78
2020-03-20,4.72
2020-03-23,4.33
2020-03-24,4.71
2020-03-25,4.84
2020-03-26,5.05
2020-03-27,4.6
2020-03-30,4.55
2020-03-31,4.72
2020-04-01,4.11
2020-04-02,4.12
2020-04-03,4.08
2020-04-06,4.56
2020-04-07,4.34
2020-04-08,4.61
2020-04-09,5.14
2020-04-13,4.86
2020-04-14,5.04
2020-04-15,4.69
2020-04-16,4.93
2020-04-17,5.12
2020-04-20,5.11
2020-04-21,4.7
2020-04-22,5.01
2020-04-23,5.01
2020-04-24,4.87
2020-04-27,5.0
2020-04-28,5.08
2020-04-29,5.88
2020-04-30,5.92
2020-05-01,5.6
2020-05-04,5.61
2020-05-05,5.47
2020-05-06,5.39
2020-05-07,5.5
2020-05-08,5.55
