Date,FE
2011-09-06,42.91
2011-09-07,43.5
2011-09-08,43.970001
2011-09-09,42.709998999999996
2011-09-12,43.220001
2011-09-13,43.540001000000004
2011-09-14,44.110001000000004
2011-09-15,44.799999
2011-09-16,45.43
2011-09-19,44.93
2011-09-20,46.02
2011-09-21,45.32
2011-09-22,44.48
2011-09-23,45.119999
2011-09-26,45.34
2011-09-27,45.099998
2011-09-28,44.799999
2011-09-29,45.41
2011-09-30,44.91
2011-10-03,43.610001000000004
2011-10-04,43.619999
2011-10-05,43.400002
2011-10-06,43.689999
2011-10-07,44.290001000000004
2011-10-10,45.330002
2011-10-11,44.889998999999996
2011-10-12,45.040001000000004
2011-10-13,43.759997999999996
2011-10-14,44.299999
2011-10-17,44.080002
2011-10-18,44.310001
2011-10-19,45.060001
2011-10-20,45.060001
2011-10-21,45.860001000000004
2011-10-24,45.580002
2011-10-25,44.919998
2011-10-26,44.650002
2011-10-27,45.619999
2011-10-28,45.41
2011-10-31,44.959998999999996
2011-11-01,44.970001
2011-11-02,45.77
2011-11-03,45.759997999999996
2011-11-04,45.509997999999996
2011-11-07,45.669998
2011-11-08,46.0
2011-11-09,44.740002000000004
2011-11-10,44.75
2011-11-11,45.450001
2011-11-14,44.720001
2011-11-15,45.509997999999996
2011-11-16,44.759997999999996
2011-11-17,43.869999
2011-11-18,44.279999
2011-11-21,43.540001000000004
2011-11-22,42.689999
2011-11-23,41.860001000000004
2011-11-25,41.939999
2011-11-28,42.75
2011-11-29,43.240002000000004
2011-11-30,44.470001
2011-12-01,44.689999
2011-12-02,44.290001000000004
2011-12-05,44.630001
2011-12-06,45.040001000000004
2011-12-07,45.209998999999996
2011-12-08,44.41
2011-12-09,44.77
2011-12-12,44.16
2011-12-13,44.490002000000004
2011-12-14,43.919998
2011-12-15,44.310001
2011-12-16,43.43
2011-12-19,42.48
2011-12-20,43.369999
2011-12-21,44.310001
2011-12-22,44.290001000000004
2011-12-23,44.380001
2011-12-27,44.830002
2011-12-28,44.759997999999996
2011-12-29,45.130001
2011-12-30,44.299999
2012-01-03,42.810001
2012-01-04,42.189999
2012-01-05,42.060001
2012-01-06,42.209998999999996
2012-01-09,42.400002
2012-01-10,42.380001
2012-01-11,42.0
2012-01-12,42.200001
2012-01-13,42.169998
2012-01-17,41.990002000000004
2012-01-18,41.970001
2012-01-19,41.139998999999996
2012-01-20,41.529999
2012-01-23,42.009997999999996
2012-01-24,41.27
2012-01-25,42.130001
2012-01-26,42.720001
2012-01-27,42.259997999999996
2012-01-30,42.150002
2012-01-31,42.220001
2012-02-01,42.549999
2012-02-02,43.950001
2012-02-03,43.529999
2012-02-06,43.25
2012-02-07,43.240002000000004
2012-02-08,42.939999
2012-02-09,42.669998
2012-02-10,42.650002
2012-02-13,43.029999
2012-02-14,43.16
2012-02-15,42.759997999999996
2012-02-16,43.529999
2012-02-17,43.380001
2012-02-21,43.400002
2012-02-22,43.75
2012-02-23,44.0
2012-02-24,44.07
2012-02-27,43.830002
2012-02-28,43.810001
2012-02-29,44.290001000000004
2012-03-01,44.34
2012-03-02,44.48
2012-03-05,44.709998999999996
2012-03-06,44.709998999999996
2012-03-07,44.650002
2012-03-08,44.459998999999996
2012-03-09,44.709998999999996
2012-03-12,45.119999
2012-03-13,44.98
2012-03-14,44.490002000000004
2012-03-15,44.419998
2012-03-16,44.5
2012-03-19,44.09
2012-03-20,44.200001
2012-03-21,44.130001
2012-03-22,44.619999
2012-03-23,44.720001
2012-03-26,45.060001
2012-03-27,45.299999
2012-03-28,45.119999
2012-03-29,45.48
2012-03-30,45.59
2012-04-02,45.799999
2012-04-03,45.790001000000004
2012-04-04,46.060001
2012-04-05,45.959998999999996
2012-04-09,45.599998
2012-04-10,44.919998
2012-04-11,45.02
2012-04-12,45.200001
2012-04-13,44.939999
2012-04-16,45.419998
2012-04-17,45.799999
2012-04-18,45.759997999999996
2012-04-19,45.419998
2012-04-20,45.75
2012-04-23,45.599998
2012-04-24,45.93
2012-04-25,46.459998999999996
2012-04-26,46.75
2012-04-27,47.009997999999996
2012-04-30,46.82
2012-05-01,47.389998999999996
2012-05-02,47.16
2012-05-03,46.799999
2012-05-04,46.970001
2012-05-07,46.98
2012-05-08,47.040001000000004
2012-05-09,47.110001000000004
2012-05-10,47.599998
2012-05-11,47.810001
2012-05-14,47.91
2012-05-15,47.869999
2012-05-16,47.810001
2012-05-17,47.709998999999996
2012-05-18,47.799999
2012-05-21,47.689999
2012-05-22,47.700001
2012-05-23,46.759997999999996
2012-05-24,47.169998
2012-05-25,46.849998
2012-05-29,46.810001
2012-05-30,46.349998
2012-05-31,46.790001000000004
2012-06-01,46.509997999999996
2012-06-04,46.799999
2012-06-05,47.080002
2012-06-06,47.779999
2012-06-07,47.630001
2012-06-08,47.860001000000004
2012-06-11,47.779999
2012-06-12,47.689999
2012-06-13,47.459998999999996
2012-06-14,48.040001000000004
2012-06-15,48.490002000000004
2012-06-18,48.810001
2012-06-19,49.200001
2012-06-20,48.52
2012-06-21,48.139998999999996
2012-06-22,48.119999
2012-06-25,47.860001000000004
2012-06-26,47.77
2012-06-27,48.419998
2012-06-28,48.48
2012-06-29,49.189999
2012-07-02,49.900002
2012-07-03,49.84
2012-07-05,49.419998
2012-07-06,49.18
2012-07-09,48.950001
2012-07-10,48.889998999999996
2012-07-11,48.970001
2012-07-12,49.080002
2012-07-13,49.34
2012-07-16,49.630001
2012-07-17,49.490002000000004
2012-07-18,49.75
2012-07-19,50.259997999999996
2012-07-20,50.369999
2012-07-23,49.900002
2012-07-24,49.400002
2012-07-25,48.84
2012-07-26,49.700001
2012-07-27,50.450001
2012-07-30,50.869999
2012-07-31,50.220001
2012-08-01,50.139998999999996
2012-08-02,49.450001
2012-08-03,49.509997999999996
2012-08-06,49.32
2012-08-07,46.139998999999996
2012-08-08,45.889998999999996
2012-08-09,45.799999
2012-08-10,45.849998
2012-08-13,45.849998
2012-08-14,46.119999
2012-08-15,46.099998
2012-08-16,45.98
2012-08-17,45.869999
2012-08-20,45.990002000000004
2012-08-21,45.75
2012-08-22,45.66
2012-08-23,44.869999
2012-08-24,44.740002000000004
2012-08-27,44.66
2012-08-28,44.360001000000004
2012-08-29,43.990002000000004
2012-08-30,43.740002000000004
2012-08-31,43.700001
2012-09-04,43.490002000000004
2012-09-05,42.779999
2012-09-06,43.349998
2012-09-07,43.119999
2012-09-10,42.84
2012-09-11,42.689999
2012-09-12,42.619999
2012-09-13,43.73
2012-09-14,43.279999
2012-09-17,43.279999
2012-09-18,43.299999
2012-09-19,43.540001000000004
2012-09-20,44.189999
2012-09-21,44.189999
2012-09-24,44.400002
2012-09-25,44.299999
2012-09-26,44.419998
2012-09-27,44.060001
2012-09-28,44.099998
2012-10-01,44.060001
2012-10-02,44.299999
2012-10-03,44.709998999999996
2012-10-04,44.869999
2012-10-05,44.82
2012-10-08,44.720001
2012-10-09,44.939999
2012-10-10,44.630001
2012-10-11,45.200001
2012-10-12,44.91
2012-10-15,45.110001000000004
2012-10-16,45.459998999999996
2012-10-17,45.779999
2012-10-18,46.279999
2012-10-19,45.98
2012-10-22,45.84
2012-10-23,45.529999
2012-10-24,45.419998
2012-10-25,45.889998999999996
2012-10-26,45.630001
2012-10-31,45.720001
2012-11-01,44.91
2012-11-02,44.459998999999996
2012-11-05,42.549999
2012-11-06,43.200001
2012-11-07,42.299999
2012-11-08,42.91
2012-11-09,42.48
2012-11-12,41.880001
2012-11-13,42.099998
2012-11-14,41.310001
2012-11-15,41.16
2012-11-16,41.369999
2012-11-19,41.560001
2012-11-20,41.439999
2012-11-21,41.200001
2012-11-23,41.07
2012-11-26,41.77
2012-11-27,41.970001
2012-11-28,42.5
2012-11-29,42.48
2012-11-30,42.459998999999996
2012-12-03,42.279999
2012-12-04,41.709998999999996
2012-12-05,42.02
2012-12-06,41.560001
2012-12-07,41.450001
2012-12-10,41.549999
2012-12-11,41.5
2012-12-12,41.200001
2012-12-13,40.720001
2012-12-14,40.759997999999996
2012-12-17,41.23
2012-12-18,41.509997999999996
2012-12-19,41.5
2012-12-20,41.540001000000004
2012-12-21,41.610001000000004
2012-12-24,41.75
2012-12-26,41.669998
2012-12-27,41.650002
2012-12-28,41.18
2012-12-31,41.759997999999996
2013-01-02,41.98
2013-01-03,42.040001000000004
2013-01-04,42.009997999999996
2013-01-07,41.490002000000004
2013-01-08,41.310001
2013-01-09,40.220001
2013-01-10,40.119999
2013-01-11,39.889998999999996
2013-01-14,39.490002000000004
2013-01-15,39.869999
2013-01-16,39.369999
2013-01-17,39.41
2013-01-18,39.889998999999996
2013-01-22,39.900002
2013-01-23,39.299999
2013-01-24,39.919998
2013-01-25,40.27
2013-01-28,40.09
2013-01-29,40.599998
2013-01-30,40.220001
2013-01-31,40.490002000000004
2013-02-01,40.490002000000004
2013-02-04,39.970001
2013-02-05,39.57
2013-02-06,39.939999
2013-02-07,40.150002
2013-02-08,40.220001
2013-02-11,40.25
2013-02-12,40.5
2013-02-13,40.68
2013-02-14,40.490002000000004
2013-02-15,40.57
2013-02-19,41.080002
2013-02-20,40.560001
2013-02-21,39.900002
2013-02-22,40.540001000000004
2013-02-25,39.560001
2013-02-26,38.900002
2013-02-27,39.450001
2013-02-28,39.48
2013-03-01,39.5
2013-03-04,39.860001000000004
2013-03-05,40.060001
2013-03-06,40.5
2013-03-07,40.759997999999996
2013-03-08,40.900002
2013-03-11,41.169998
2013-03-12,41.169998
2013-03-13,41.310001
2013-03-14,41.68
2013-03-15,42.099998
2013-03-18,41.75
2013-03-19,41.599998
2013-03-20,41.950001
2013-03-21,41.48
2013-03-22,40.849998
2013-03-25,40.759997999999996
2013-03-26,41.25
2013-03-27,41.650002
2013-03-28,42.200001
2013-04-01,42.040001000000004
2013-04-02,42.049999
2013-04-03,42.009997999999996
2013-04-04,43.029999
2013-04-05,44.09
2013-04-08,44.400002
2013-04-09,44.709998999999996
2013-04-10,45.18
2013-04-11,45.470001
2013-04-12,45.720001
2013-04-15,45.049999
2013-04-16,45.799999
2013-04-17,45.279999
2013-04-18,45.610001000000004
2013-04-19,45.650002
2013-04-22,45.860001000000004
2013-04-23,45.91
2013-04-24,46.169998
2013-04-25,46.299999
2013-04-26,46.48
2013-04-29,46.32
2013-04-30,46.599998
2013-05-01,46.279999
2013-05-02,46.060001
2013-05-03,44.990002000000004
2013-05-06,44.18
2013-05-07,44.099998
2013-05-08,43.639998999999996
2013-05-09,42.779999
2013-05-10,42.91
2013-05-13,42.66
2013-05-14,42.75
2013-05-15,43.200001
2013-05-16,43.099998
2013-05-17,43.779999
2013-05-20,43.299999
2013-05-21,43.869999
2013-05-22,43.5
2013-05-23,42.990002000000004
2013-05-24,42.619999
2013-05-28,39.860001000000004
2013-05-29,39.220001
2013-05-30,39.09
2013-05-31,39.009997999999996
2013-06-03,39.16
2013-06-04,39.07
2013-06-05,38.68
2013-06-06,38.900002
2013-06-07,38.939999
2013-06-10,38.919998
2013-06-11,38.57
2013-06-12,37.869999
2013-06-13,38.580002
2013-06-14,38.330002
2013-06-17,38.150002
2013-06-18,38.25
2013-06-19,37.220001
2013-06-20,36.32
2013-06-21,36.509997999999996
2013-06-24,36.41
2013-06-25,36.93
2013-06-26,37.060001
2013-06-27,37.099998
2013-06-28,37.34
2013-07-01,36.310001
2013-07-02,36.16
2013-07-03,36.16
2013-07-05,35.849998
2013-07-08,36.509997999999996
2013-07-09,36.810001
2013-07-10,36.810001
2013-07-11,37.34
2013-07-12,37.450001
2013-07-15,38.450001
2013-07-16,38.330002
2013-07-17,38.43
2013-07-18,39.09
2013-07-19,38.919998
2013-07-22,39.18
2013-07-23,39.169998
2013-07-24,38.240002000000004
2013-07-25,38.259997999999996
2013-07-26,38.91
2013-07-29,39.18
2013-07-30,39.299999
2013-07-31,38.07
2013-08-01,38.25
2013-08-02,38.130001
2013-08-05,37.040001000000004
2013-08-06,38.009997999999996
2013-08-07,38.209998999999996
2013-08-08,38.41
2013-08-09,37.900002
2013-08-12,37.34
2013-08-13,36.970001
2013-08-14,37.18
2013-08-15,37.119999
2013-08-16,36.810001
2013-08-19,36.389998999999996
2013-08-20,37.23
2013-08-21,37.560001
2013-08-22,38.18
2013-08-23,38.130001
2013-08-26,37.830002
2013-08-27,37.57
2013-08-28,37.650002
2013-08-29,37.360001000000004
2013-08-30,37.470001
2013-09-03,36.939999
2013-09-04,36.779999
2013-09-05,36.560001
2013-09-06,36.990002000000004
2013-09-09,37.169998
2013-09-10,37.869999
2013-09-11,37.490002000000004
2013-09-12,36.900002
2013-09-13,37.110001000000004
2013-09-16,37.290001000000004
2013-09-17,37.740002000000004
2013-09-18,38.380001
2013-09-19,37.91
2013-09-20,36.66
2013-09-23,37.639998999999996
2013-09-24,37.41
2013-09-25,37.09
2013-09-26,36.939999
2013-09-27,36.59
2013-09-30,36.450001
2013-10-01,36.93
2013-10-02,37.07
2013-10-03,36.720001
2013-10-04,36.970001
2013-10-07,37.189999
2013-10-08,37.450001
2013-10-09,37.68
2013-10-10,37.959998999999996
2013-10-11,37.91
2013-10-14,37.93
2013-10-15,37.27
2013-10-16,37.040001000000004
2013-10-17,37.57
2013-10-18,37.939999
2013-10-21,38.0
2013-10-22,38.400002
2013-10-23,38.009997999999996
2013-10-24,37.43
2013-10-25,37.880001
2013-10-28,37.82
2013-10-29,38.0
2013-10-30,37.970001
2013-10-31,37.869999
2013-11-01,38.119999
2013-11-04,38.119999
2013-11-05,37.139998999999996
2013-11-06,38.110001000000004
2013-11-07,38.32
2013-11-08,38.84
2013-11-11,36.619999
2013-11-12,36.689999
2013-11-13,36.07
2013-11-14,35.889998999999996
2013-11-15,35.470001
2013-11-18,35.41
2013-11-19,34.970001
2013-11-20,33.959998999999996
2013-11-21,33.57
2013-11-22,33.349998
2013-11-25,33.290001000000004
2013-11-26,32.950001
2013-11-27,32.5
2013-11-29,32.630001
2013-12-02,32.580002
2013-12-03,32.529999
2013-12-04,32.52
2013-12-05,32.080002
2013-12-06,32.439999
2013-12-09,32.48
2013-12-10,32.189999
2013-12-11,32.130001
2013-12-12,32.189999
2013-12-13,31.709999
2013-12-16,31.82
2013-12-17,31.940001000000002
2013-12-18,31.98
2013-12-19,31.6
2013-12-20,32.610001000000004
2013-12-23,32.310001
2013-12-24,32.220001
2013-12-26,32.07
2013-12-27,32.790001000000004
2013-12-30,32.77
2013-12-31,32.98
2014-01-02,32.380001
2014-01-03,32.009997999999996
2014-01-06,31.84
2014-01-07,31.889999
2014-01-08,31.860001
2014-01-09,31.799999
2014-01-10,32.400002
2014-01-13,31.959999
2014-01-14,31.860001
2014-01-15,31.67
2014-01-16,32.490002000000004
2014-01-17,32.610001000000004
2014-01-21,32.150002
2014-01-22,31.129998999999998
2014-01-23,30.969998999999998
2014-01-24,31.07
2014-01-27,30.879998999999998
2014-01-28,30.549999
2014-01-29,30.58
2014-01-30,31.16
2014-01-31,31.49
2014-02-03,31.25
2014-02-04,30.940001000000002
2014-02-05,30.219998999999998
2014-02-06,30.459999
2014-02-07,30.76
2014-02-10,30.959999
2014-02-11,31.32
2014-02-12,31.07
2014-02-13,31.6
2014-02-14,31.75
2014-02-18,31.620001000000002
2014-02-19,31.73
2014-02-20,32.259997999999996
2014-02-21,31.700001
2014-02-24,31.700001
2014-02-25,30.799999
2014-02-26,31.049999
2014-02-27,30.790001
2014-02-28,30.780001000000002
2014-03-03,30.52
2014-03-04,30.620001000000002
2014-03-05,31.059998999999998
2014-03-06,30.84
2014-03-07,30.67
2014-03-10,30.940001000000002
2014-03-11,30.780001000000002
2014-03-12,31.0
2014-03-13,31.42
2014-03-14,31.4
2014-03-17,31.889999
2014-03-18,31.93
2014-03-19,31.719998999999998
2014-03-20,31.84
2014-03-21,32.849998
2014-03-24,33.400002
2014-03-25,33.130001
2014-03-26,33.16
2014-03-27,33.549999
2014-03-28,34.080002
2014-03-31,34.029999
2014-04-01,33.52
2014-04-02,33.43
2014-04-03,33.830002
2014-04-04,34.029999
2014-04-07,33.630001
2014-04-08,34.209998999999996
2014-04-09,33.75
2014-04-10,33.490002000000004
2014-04-11,33.150002
2014-04-14,33.310001
2014-04-15,34.029999
2014-04-16,34.150002
2014-04-17,33.610001000000004
2014-04-21,33.48
2014-04-22,33.439999
2014-04-23,33.290001000000004
2014-04-24,34.18
2014-04-25,34.650002
2014-04-28,34.330002
2014-04-29,34.259997999999996
2014-04-30,33.75
2014-05-01,33.880001
2014-05-02,33.34
2014-05-05,33.419998
2014-05-06,32.650002
2014-05-07,33.889998999999996
2014-05-08,33.630001
2014-05-09,33.509997999999996
2014-05-12,32.93
2014-05-13,32.490002000000004
2014-05-14,32.349998
2014-05-15,32.259997999999996
2014-05-16,32.240002000000004
2014-05-19,31.35
2014-05-20,31.24
2014-05-21,31.540001
2014-05-22,31.549999
2014-05-23,31.48
2014-05-27,33.23
2014-05-28,33.639998999999996
2014-05-29,33.48
2014-05-30,33.82
2014-06-02,33.549999
2014-06-03,34.509997999999996
2014-06-04,34.299999
2014-06-05,34.560001
2014-06-06,34.709998999999996
2014-06-09,34.59
2014-06-10,34.740002000000004
2014-06-11,34.150002
2014-06-12,34.25
2014-06-13,34.18
2014-06-16,34.150002
2014-06-17,34.189999
2014-06-18,35.029999
2014-06-19,34.720001
2014-06-20,34.810001
2014-06-23,34.599998
2014-06-24,34.360001000000004
2014-06-25,34.389998999999996
2014-06-26,34.189999
2014-06-27,33.990002000000004
2014-06-30,34.720001
2014-07-01,34.0
2014-07-02,32.810001
2014-07-03,32.5
2014-07-07,32.669998
2014-07-08,33.110001000000004
2014-07-09,33.169998
2014-07-10,33.18
2014-07-11,32.57
2014-07-14,31.93
2014-07-15,31.959999
2014-07-16,32.23
2014-07-17,31.690001000000002
2014-07-18,31.889999
2014-07-21,31.860001
2014-07-22,31.629998999999998
2014-07-23,31.950001
2014-07-24,32.189999
2014-07-25,31.99
2014-07-28,32.41
2014-07-29,32.299999
2014-07-30,31.65
2014-07-31,31.209999
2014-08-01,31.129998999999998
2014-08-04,31.059998999999998
2014-08-05,31.93
2014-08-06,31.48
2014-08-07,31.450001
2014-08-08,32.349998
2014-08-11,32.41
2014-08-12,32.299999
2014-08-13,32.41
2014-08-14,32.720001
2014-08-15,32.970001
2014-08-18,32.84
2014-08-19,33.200001
2014-08-20,33.34
2014-08-21,33.459998999999996
2014-08-22,33.330002
2014-08-25,33.68
2014-08-26,33.220001
2014-08-27,33.799999
2014-08-28,33.990002000000004
2014-08-29,34.240002000000004
2014-09-02,33.689999
2014-09-03,34.18
2014-09-04,34.02
2014-09-05,34.580002
2014-09-08,34.240002000000004
2014-09-09,34.16
2014-09-10,33.959998999999996
2014-09-11,34.560001
2014-09-12,34.18
2014-09-15,34.360001000000004
2014-09-16,34.799999
2014-09-17,34.709998999999996
2014-09-18,34.299999
2014-09-19,34.619999
2014-09-22,34.639998999999996
2014-09-23,34.209998999999996
2014-09-24,33.75
2014-09-25,33.869999
2014-09-26,33.98
2014-09-29,33.970001
2014-09-30,33.57
2014-10-01,33.369999
2014-10-02,33.459998999999996
2014-10-03,33.490002000000004
2014-10-06,33.740002000000004
2014-10-07,33.630001
2014-10-08,34.599998
2014-10-09,34.549999
2014-10-10,34.849998
2014-10-13,35.099998
2014-10-14,35.560001
2014-10-15,35.130001
2014-10-16,34.66
2014-10-17,34.740002000000004
2014-10-20,34.939999
2014-10-21,35.209998999999996
2014-10-22,35.52
2014-10-23,35.400002
2014-10-24,36.27
2014-10-27,36.130001
2014-10-28,36.759997999999996
2014-10-29,36.580002
2014-10-30,37.509997999999996
2014-10-31,37.34
2014-11-03,37.450001
2014-11-04,36.919998
2014-11-05,37.099998
2014-11-06,36.639998999999996
2014-11-07,37.25
2014-11-10,37.349998
2014-11-11,37.290001000000004
2014-11-12,36.400002
2014-11-13,36.099998
2014-11-14,35.889998999999996
2014-11-17,36.360001000000004
2014-11-18,36.689999
2014-11-19,37.040001000000004
2014-11-20,36.73
2014-11-21,37.209998999999996
2014-11-24,36.32
2014-11-25,36.240002000000004
2014-11-26,36.439999
2014-11-28,36.880001
2014-12-01,37.040001000000004
2014-12-02,37.080002
2014-12-03,37.029999
2014-12-04,36.950001
2014-12-05,37.0
2014-12-08,37.540001000000004
2014-12-09,37.82
2014-12-10,37.25
2014-12-11,37.84
2014-12-12,37.450001
2014-12-15,37.389998999999996
2014-12-16,37.189999
2014-12-17,38.060001
2014-12-18,38.790001000000004
2014-12-19,38.720001
2014-12-22,38.220001
2014-12-23,39.009997999999996
2014-12-24,39.740002000000004
2014-12-26,40.0
2014-12-29,40.77
2014-12-30,40.18
2014-12-31,38.990002000000004
2015-01-02,39.200001
2015-01-05,38.150002
2015-01-06,38.349998
2015-01-07,38.669998
2015-01-08,39.02
2015-01-09,38.970001
2015-01-12,38.459998999999996
2015-01-13,38.630001
2015-01-14,39.549999
2015-01-15,39.93
2015-01-16,40.919998
2015-01-20,40.959998999999996
2015-01-21,41.299999
2015-01-22,40.880001
2015-01-23,41.23
2015-01-26,41.349998
2015-01-27,41.130001
2015-01-28,40.740002000000004
2015-01-29,41.369999
2015-01-30,40.330002
2015-02-02,40.349998
2015-02-03,40.439999
2015-02-04,40.16
2015-02-05,41.029999
2015-02-06,38.939999
2015-02-09,37.950001
2015-02-10,38.619999
2015-02-11,37.549999
2015-02-12,37.169998
2015-02-13,37.23
2015-02-17,36.93
2015-02-18,36.110001000000004
2015-02-19,36.23
2015-02-20,35.849998
2015-02-23,35.599998
2015-02-24,36.07
2015-02-25,35.849998
2015-02-26,35.610001000000004
2015-02-27,34.98
2015-03-02,34.290001000000004
2015-03-03,34.360001000000004
2015-03-04,34.310001
2015-03-05,34.75
2015-03-06,34.099998
2015-03-09,34.150002
2015-03-10,34.400002
2015-03-11,34.169998
2015-03-12,35.150002
2015-03-13,34.599998
2015-03-16,35.110001000000004
2015-03-17,35.060001
2015-03-18,36.110001000000004
2015-03-19,35.939999
2015-03-20,36.380001
2015-03-23,36.380001
2015-03-24,35.700001
2015-03-25,34.919998
2015-03-26,34.709998999999996
2015-03-27,34.639998999999996
2015-03-30,35.509997999999996
2015-03-31,35.060001
2015-04-01,34.490002000000004
2015-04-02,35.34
2015-04-06,35.779999
2015-04-07,35.810001
2015-04-08,35.650002
2015-04-09,35.709998999999996
2015-04-10,36.25
2015-04-13,35.689999
2015-04-14,35.740002000000004
2015-04-15,35.740002000000004
2015-04-16,35.25
2015-04-17,35.07
2015-04-20,36.099998
2015-04-21,35.490002000000004
2015-04-22,35.5
2015-04-23,35.599998
2015-04-24,36.32
2015-04-27,36.240002000000004
2015-04-28,36.360001000000004
2015-04-29,36.34
2015-04-30,35.91
2015-05-01,36.25
2015-05-04,36.650002
2015-05-05,35.310001
2015-05-06,34.830002
2015-05-07,34.75
2015-05-08,35.09
2015-05-11,34.939999
2015-05-12,34.860001000000004
2015-05-13,34.540001000000004
2015-05-14,34.950001
2015-05-15,35.240002000000004
2015-05-18,35.330002
2015-05-19,35.5
2015-05-20,35.830002
2015-05-21,35.919998
2015-05-22,36.009997999999996
2015-05-26,35.75
2015-05-27,35.860001000000004
2015-05-28,36.07
2015-05-29,35.68
2015-06-01,35.599998
2015-06-02,35.009997999999996
2015-06-03,34.48
2015-06-04,34.549999
2015-06-05,34.400002
2015-06-08,34.299999
2015-06-09,33.919998
2015-06-10,34.540001000000004
2015-06-11,34.52
2015-06-12,33.669998
2015-06-15,33.290001000000004
2015-06-16,33.360001000000004
2015-06-17,33.43
2015-06-18,34.040001000000004
2015-06-19,33.799999
2015-06-22,33.689999
2015-06-23,33.27
2015-06-24,33.0
2015-06-25,32.860001000000004
2015-06-26,32.75
2015-06-29,32.610001000000004
2015-06-30,32.549999
2015-07-01,32.810001
2015-07-02,33.209998999999996
2015-07-06,33.310001
2015-07-07,34.060001
2015-07-08,33.790001000000004
2015-07-09,33.470001
2015-07-10,33.66
2015-07-13,33.669998
2015-07-14,33.619999
2015-07-15,33.860001000000004
2015-07-16,34.689999
2015-07-17,34.400002
2015-07-20,33.970001
2015-07-21,33.279999
2015-07-22,33.32
2015-07-23,32.32
2015-07-24,32.290001000000004
2015-07-27,32.75
2015-07-28,32.799999
2015-07-29,32.610001000000004
2015-07-30,32.959998999999996
2015-07-31,33.959998999999996
2015-08-03,34.43
2015-08-04,33.709998999999996
2015-08-05,33.560001
2015-08-06,33.970001
2015-08-07,34.259997999999996
2015-08-10,34.130001
2015-08-11,34.189999
2015-08-12,34.610001000000004
2015-08-13,34.450001
2015-08-14,34.790001000000004
2015-08-17,34.869999
2015-08-18,34.650002
2015-08-19,34.880001
2015-08-20,34.380001
2015-08-21,33.990002000000004
2015-08-24,32.740002000000004
2015-08-25,31.719998999999998
2015-08-26,32.139998999999996
2015-08-27,32.509997999999996
2015-08-28,32.490002000000004
2015-08-31,31.959999
2015-09-01,30.98
2015-09-02,30.860001
2015-09-03,31.25
2015-09-04,30.59
2015-09-08,31.18
2015-09-09,30.780001000000002
2015-09-10,30.57
2015-09-11,30.59
2015-09-14,30.879998999999998
2015-09-15,31.190001000000002
2015-09-16,31.58
2015-09-17,31.719998999999998
2015-09-18,31.129998999999998
2015-09-21,31.35
2015-09-22,30.9
2015-09-23,30.469998999999998
2015-09-24,30.719998999999998
2015-09-25,31.040001
2015-09-28,30.91
2015-09-29,30.83
2015-09-30,31.309998999999998
2015-10-01,30.59
2015-10-02,30.950001
2015-10-05,31.6
2015-10-06,31.15
2015-10-07,31.030001000000002
2015-10-08,31.34
2015-10-09,31.559998999999998
2015-10-12,32.400002
2015-10-13,32.330002
2015-10-14,32.5
2015-10-15,32.740002000000004
2015-10-16,32.5
2015-10-19,32.220001
2015-10-20,32.630001
2015-10-21,32.240002000000004
2015-10-22,32.509997999999996
2015-10-23,31.67
2015-10-26,31.290001
2015-10-27,31.190001000000002
2015-10-28,30.84
2015-10-29,30.82
2015-10-30,31.200001
2015-11-02,31.16
2015-11-03,31.07
2015-11-04,30.99
2015-11-05,30.4
2015-11-06,29.290001
2015-11-09,29.120001000000002
2015-11-10,29.48
2015-11-11,30.209999
2015-11-12,30.16
2015-11-13,30.6
2015-11-16,30.440001000000002
2015-11-17,30.059998999999998
2015-11-18,30.41
2015-11-19,31.209999
2015-11-20,31.49
2015-11-23,31.17
2015-11-24,31.16
2015-11-25,30.93
2015-11-27,31.15
2015-11-30,31.389999
2015-12-01,32.27
2015-12-02,31.98
2015-12-03,32.049999
2015-12-04,32.82
2015-12-07,32.48
2015-12-08,31.9
2015-12-09,32.049999
2015-12-10,31.549999
2015-12-11,31.459999
2015-12-14,30.98
2015-12-15,31.129998999999998
2015-12-16,31.639999
2015-12-17,31.530001000000002
2015-12-18,31.01
2015-12-21,31.07
2015-12-22,31.719998999999998
2015-12-23,32.470001
2015-12-24,32.599998
2015-12-28,32.639998999999996
2015-12-29,32.599998
2015-12-30,32.290001000000004
2015-12-31,31.73
2016-01-04,31.5
2016-01-05,31.540001
2016-01-06,31.85
2016-01-07,31.0
2016-01-08,31.59
2016-01-11,32.07
2016-01-12,32.18
2016-01-13,31.5
2016-01-14,32.560001
2016-01-15,31.83
2016-01-19,32.490002000000004
2016-01-20,31.120001000000002
2016-01-21,31.299999
2016-01-22,32.279999
2016-01-25,31.82
2016-01-26,32.080002
2016-01-27,31.92
2016-01-28,32.139998999999996
2016-01-29,33.060001
2016-02-01,33.049999
2016-02-02,32.970001
2016-02-03,33.52
2016-02-04,33.25
2016-02-05,33.700001
2016-02-08,33.200001
2016-02-09,33.32
2016-02-10,33.630001
2016-02-11,32.810001
2016-02-12,32.880001
2016-02-16,33.459998999999996
2016-02-17,32.27
2016-02-18,33.93
2016-02-19,32.970001
2016-02-22,33.330002
2016-02-23,33.040001000000004
2016-02-24,32.700001
2016-02-25,33.950001
