Date,UTSI
2009-07-27,5.13
2009-07-28,5.22
2009-07-29,5.04
2009-07-30,5.19
2009-07-31,5.13
2009-08-03,5.25
2009-08-04,5.25
2009-08-05,5.19
2009-08-06,5.1
2009-08-07,5.25
2009-08-10,4.74
2009-08-11,4.86
2009-08-12,5.19
2009-08-13,5.37
2009-08-14,5.04
2009-08-17,4.68
2009-08-18,4.74
2009-08-19,4.86
2009-08-20,4.89
2009-08-21,5.04
2009-08-24,5.16
2009-08-25,5.28
2009-08-26,5.4
2009-08-27,5.34
2009-08-28,5.16
2009-08-31,4.92
2009-09-01,4.62
2009-09-02,4.65
2009-09-03,6.45
2009-09-04,6.39
2009-09-08,6.06
2009-09-09,6.0
2009-09-10,6.3
2009-09-11,6.0
2009-09-14,6.24
2009-09-15,5.94
2009-09-16,6.12
2009-09-17,7.23
2009-09-18,6.69
2009-09-21,6.69
2009-09-22,6.87
2009-09-23,6.57
2009-09-24,6.09
2009-09-25,6.15
2009-09-28,6.36
2009-09-29,6.45
2009-09-30,6.27
2009-10-01,6.03
2009-10-02,5.85
2009-10-05,6.3
2009-10-06,6.57
2009-10-07,6.45
2009-10-08,6.54
2009-10-09,6.42
2009-10-12,6.27
2009-10-13,6.21
2009-10-14,6.6
2009-10-15,6.51
2009-10-16,6.39
2009-10-19,6.54
2009-10-20,6.45
2009-10-21,6.51
2009-10-22,6.45
2009-10-23,6.3
2009-10-26,6.39
2009-10-27,6.3
2009-10-28,5.79
2009-10-29,5.97
2009-10-30,5.43
2009-11-02,5.19
2009-11-03,5.43
2009-11-04,5.16
2009-11-05,5.52
2009-11-06,5.37
2009-11-09,5.85
2009-11-10,5.52
2009-11-11,5.58
2009-11-12,5.52
2009-11-13,5.55
2009-11-16,6.09
2009-11-17,6.15
2009-11-18,6.24
2009-11-19,6.03
2009-11-20,5.7
2009-11-23,5.82
2009-11-24,5.76
2009-11-25,5.46
2009-11-27,5.07
2009-11-30,5.16
2009-12-01,5.25
2009-12-02,5.25
2009-12-03,5.28
2009-12-04,5.49
2009-12-07,5.73
2009-12-08,6.0
2009-12-09,5.85
2009-12-10,5.64
2009-12-11,5.76
2009-12-14,5.97
2009-12-15,5.7
2009-12-16,6.18
2009-12-17,6.24
2009-12-18,5.76
2009-12-21,6.45
2009-12-22,6.93
2009-12-23,6.96
2009-12-24,6.75
2009-12-28,6.69
2009-12-29,6.63
2009-12-30,6.51
2009-12-31,6.57
2010-01-04,6.96
2010-01-05,6.75
2010-01-06,6.78
2010-01-07,6.99
2010-01-08,6.81
2010-01-11,6.93
2010-01-12,6.9
2010-01-13,6.9
2010-01-14,6.96
2010-01-15,6.99
2010-01-19,7.14
2010-01-20,6.96
2010-01-21,6.57
2010-01-22,6.3
2010-01-25,7.08
2010-01-26,7.14
2010-01-27,7.02
2010-01-28,6.6
2010-01-29,6.48
2010-02-01,6.66
2010-02-02,6.63
2010-02-03,6.39
2010-02-04,6.03
2010-02-05,5.85
2010-02-08,5.61
2010-02-09,5.85
2010-02-10,5.73
2010-02-11,6.0
2010-02-12,5.91
2010-02-16,6.3
2010-02-17,6.42
2010-02-18,6.27
2010-02-19,6.57
2010-02-22,6.39
2010-02-23,6.45
2010-02-24,6.54
2010-02-25,6.6
2010-02-26,6.54
2010-03-01,6.15
2010-03-02,6.42
2010-03-03,6.18
2010-03-04,6.27
2010-03-05,6.57
2010-03-08,6.39
2010-03-09,6.54
2010-03-10,6.45
2010-03-11,6.57
2010-03-12,6.57
2010-03-15,6.57
2010-03-16,6.6
2010-03-17,6.66
2010-03-18,6.9
2010-03-19,6.93
2010-03-22,7.17
2010-03-23,7.14
2010-03-24,7.17
2010-03-25,7.14
2010-03-26,7.14
2010-03-29,7.17
2010-03-30,8.01
2010-03-31,8.37
2010-04-01,8.55
2010-04-05,8.7
2010-04-06,8.7
2010-04-07,8.82
2010-04-08,8.79
2010-04-09,8.82
2010-04-12,9.03
2010-04-13,9.27
2010-04-14,9.24
2010-04-15,9.12
2010-04-16,9.0
2010-04-19,8.67
2010-04-20,9.0
2010-04-21,9.18
2010-04-22,9.45
2010-04-23,9.72
2010-04-26,9.75
2010-04-27,8.82
2010-04-28,9.18
2010-04-29,9.48
2010-04-30,8.52
2010-05-03,8.85
2010-05-04,8.22
2010-05-05,7.74
2010-05-06,6.96
2010-05-07,6.57
2010-05-10,6.63
2010-05-11,6.6
2010-05-12,6.99
2010-05-13,6.78
2010-05-14,6.63
2010-05-17,6.39
2010-05-18,6.12
2010-05-19,6.15
2010-05-20,5.58
2010-05-21,5.58
2010-05-24,6.06
2010-05-25,5.94
2010-05-26,6.03
2010-05-27,6.33
2010-05-28,6.18
2010-06-01,5.82
2010-06-02,6.0
2010-06-03,5.97
2010-06-04,5.49
2010-06-07,5.28
2010-06-08,5.13
2010-06-09,5.31
2010-06-10,5.49
2010-06-11,5.52
2010-06-14,5.64
2010-06-15,5.94
2010-06-16,5.91
2010-06-17,5.58
2010-06-18,5.7
2010-06-21,6.6
2010-06-22,6.27
2010-06-23,6.27
2010-06-24,6.09
2010-06-25,6.66
2010-06-28,6.0
2010-06-29,5.37
2010-06-30,5.52
2010-07-01,5.52
2010-07-02,5.43
2010-07-06,5.64
2010-07-07,5.91
2010-07-08,6.06
2010-07-09,6.0
2010-07-12,5.85
2010-07-13,6.24
2010-07-14,6.18
2010-07-15,6.06
2010-07-16,5.64
2010-07-19,5.64
2010-07-20,5.82
2010-07-21,5.73
2010-07-22,6.0
2010-07-23,6.06
2010-07-26,6.27
2010-07-27,6.51
2010-07-28,6.24
2010-07-29,6.18
2010-07-30,6.39
2010-08-02,6.51
2010-08-03,6.12
2010-08-04,6.54
2010-08-05,6.54
2010-08-06,6.21
2010-08-09,6.36
2010-08-10,6.12
2010-08-11,6.03
2010-08-12,6.0
2010-08-13,6.03
2010-08-16,6.06
2010-08-17,6.18
2010-08-18,6.15
2010-08-19,5.97
2010-08-20,6.24
2010-08-23,6.33
2010-08-24,5.91
2010-08-25,5.97
2010-08-26,5.79
2010-08-27,5.97
2010-08-30,5.73
2010-08-31,5.67
2010-09-01,6.03
2010-09-02,6.03
2010-09-03,6.0
2010-09-07,5.79
2010-09-08,6.06
2010-09-09,6.0
2010-09-10,6.0
2010-09-13,6.03
2010-09-14,5.79
2010-09-15,5.94
2010-09-16,5.97
2010-09-17,6.24
2010-09-20,6.87
2010-09-21,6.42
2010-09-22,6.57
2010-09-23,6.3
2010-09-24,6.84
2010-09-27,6.78
2010-09-28,6.63
2010-09-29,6.33
2010-09-30,6.51
2010-10-01,6.84
2010-10-04,7.17
2010-10-05,7.35
2010-10-06,7.14
2010-10-07,7.2
2010-10-08,7.44
2010-10-11,7.44
2010-10-12,7.17
2010-10-13,7.41
2010-10-14,7.68
2010-10-15,7.32
2010-10-18,7.71
2010-10-19,7.2
2010-10-20,7.26
2010-10-21,6.42
2010-10-22,6.72
2010-10-25,6.45
2010-10-26,6.18
2010-10-27,6.03
2010-10-28,6.0
2010-10-29,6.06
2010-11-01,5.94
2010-11-02,6.09
2010-11-03,6.21
2010-11-04,6.51
2010-11-05,6.33
2010-11-08,6.6
2010-11-09,6.45
2010-11-10,6.33
2010-11-11,6.54
2010-11-12,6.45
2010-11-15,6.42
2010-11-16,6.36
2010-11-17,6.42
2010-11-18,6.48
2010-11-19,6.51
2010-11-22,6.48
2010-11-23,6.24
2010-11-24,6.33
2010-11-26,6.33
2010-11-29,6.33
2010-11-30,6.42
2010-12-01,6.48
2010-12-02,6.51
2010-12-03,6.42
2010-12-06,6.24
2010-12-07,6.09
2010-12-08,5.79
2010-12-09,5.82
2010-12-10,5.79
2010-12-13,5.85
2010-12-14,5.85
2010-12-15,5.79
2010-12-16,5.76
2010-12-17,5.88
2010-12-20,5.85
2010-12-21,5.94
2010-12-22,5.97
2010-12-23,5.85
2010-12-27,5.94
2010-12-28,5.94
2010-12-29,6.27
2010-12-30,6.12
2010-12-31,6.18
2011-01-03,6.3
2011-01-04,6.33
2011-01-05,6.6
2011-01-06,6.78
2011-01-07,6.9
2011-01-10,7.11
2011-01-11,7.11
2011-01-12,7.05
2011-01-13,6.93
2011-01-14,6.96
2011-01-18,6.96
2011-01-19,6.69
2011-01-20,6.3
2011-01-21,6.42
2011-01-24,6.33
2011-01-25,6.15
2011-01-26,6.45
2011-01-27,6.51
2011-01-28,6.24
2011-01-31,6.3
2011-02-01,6.45
2011-02-02,6.54
2011-02-03,6.54
2011-02-04,6.57
2011-02-07,6.69
2011-02-08,6.84
2011-02-09,6.69
2011-02-10,6.84
2011-02-11,7.05
2011-02-14,7.05
2011-02-15,6.9
2011-02-16,6.81
2011-02-17,6.93
2011-02-18,6.93
2011-02-22,6.69
2011-02-23,6.36
2011-02-24,6.39
2011-02-25,6.24
2011-02-28,6.15
2011-03-01,6.18
2011-03-02,6.3
2011-03-03,6.51
2011-03-04,6.48
2011-03-07,6.45
2011-03-08,6.57
2011-03-09,6.45
2011-03-10,6.42
2011-03-11,6.66
2011-03-14,6.75
2011-03-15,6.72
2011-03-16,6.75
2011-03-17,7.11
2011-03-18,7.08
2011-03-21,7.11
2011-03-22,7.05
2011-03-23,7.08
2011-03-24,7.05
2011-03-25,6.93
2011-03-28,6.9
2011-03-29,7.02
2011-03-30,7.02
2011-03-31,7.05
2011-04-01,7.98
2011-04-04,8.34
2011-04-05,8.49
2011-04-06,8.7
2011-04-07,8.67
2011-04-08,8.43
2011-04-11,7.92
2011-04-12,7.56
2011-04-13,7.53
2011-04-14,7.68
2011-04-15,7.95
2011-04-18,7.68
2011-04-19,7.65
2011-04-20,7.77
2011-04-21,7.65
2011-04-25,7.65
2011-04-26,7.59
2011-04-27,7.62
2011-04-28,7.65
2011-04-29,7.71
2011-05-02,7.71
2011-05-03,7.26
2011-05-04,7.35
2011-05-05,7.47
2011-05-06,7.02
2011-05-09,7.11
2011-05-10,6.81
2011-05-11,6.66
2011-05-12,6.63
2011-05-13,6.33
2011-05-16,6.15
2011-05-17,6.36
2011-05-18,6.72
2011-05-19,6.57
2011-05-20,6.27
2011-05-23,5.91
2011-05-24,6.03
2011-05-25,6.0
2011-05-26,6.0
2011-05-27,6.03
2011-05-31,5.91
2011-06-01,5.7
2011-06-02,5.73
2011-06-03,5.4
2011-06-06,5.43
2011-06-07,5.37
2011-06-08,5.13
2011-06-09,4.98
2011-06-10,4.8
2011-06-13,4.74
2011-06-14,4.68
2011-06-15,4.44
2011-06-16,4.56
2011-06-17,4.53
2011-06-20,4.71
2011-06-21,4.68
2011-06-22,4.5
2011-06-23,4.5
2011-06-24,4.5
2011-06-27,4.53
2011-06-28,4.86
2011-06-29,4.83
2011-06-30,4.68
2011-07-01,4.53
2011-07-05,4.29
2011-07-06,4.08
2011-07-07,4.26
2011-07-08,4.11
2011-07-11,4.11
2011-07-12,4.47
2011-07-13,4.44
2011-07-14,4.29
2011-07-15,4.32
2011-07-18,4.23
2011-07-19,4.35
2011-07-20,4.32
2011-07-21,4.23
2011-07-22,4.32
2011-07-25,4.2
2011-07-26,4.23
2011-07-27,4.05
2011-07-28,4.08
2011-07-29,4.11
2011-08-01,4.17
2011-08-02,4.11
2011-08-03,4.41
2011-08-04,4.11
2011-08-05,3.93
2011-08-08,3.15
2011-08-09,3.9
2011-08-10,3.63
2011-08-11,3.69
2011-08-12,3.6
2011-08-15,4.29
2011-08-16,4.26
2011-08-17,4.11
2011-08-18,3.9
2011-08-19,3.78
2011-08-22,3.75
2011-08-23,3.72
2011-08-24,3.75
2011-08-25,3.6
2011-08-26,3.69
2011-08-29,3.96
2011-08-30,4.2
2011-08-31,4.17
2011-09-01,4.17
2011-09-02,4.2
2011-09-06,4.23
2011-09-07,4.17
2011-09-08,4.08
2011-09-09,3.96
2011-09-12,4.11
2011-09-13,4.11
2011-09-14,3.9
2011-09-15,3.93
2011-09-16,3.72
2011-09-19,3.6
2011-09-20,3.45
2011-09-21,3.42
2011-09-22,3.21
2011-09-23,3.09
2011-09-26,3.09
2011-09-27,3.18
2011-09-28,3.09
2011-09-29,3.12
2011-09-30,3.06
2011-10-03,3.0
2011-10-04,2.67
2011-10-05,2.79
2011-10-06,2.88
2011-10-07,2.91
2011-10-10,3.0
2011-10-11,3.57
2011-10-12,3.66
2011-10-13,3.66
2011-10-14,4.02
2011-10-17,3.6
2011-10-18,3.66
2011-10-19,3.87
2011-10-20,3.87
2011-10-21,4.08
2011-10-24,4.2
2011-10-25,4.08
2011-10-26,4.23
2011-10-27,4.32
2011-10-28,4.35
2011-10-31,4.29
2011-11-01,4.08
2011-11-02,4.17
2011-11-03,4.23
2011-11-04,4.35
2011-11-07,4.26
2011-11-08,4.26
2011-11-09,4.53
2011-11-10,4.59
2011-11-11,4.5
2011-11-14,4.35
2011-11-15,4.2
2011-11-16,4.41
2011-11-17,4.5
2011-11-18,4.17
2011-11-21,3.84
2011-11-22,4.11
2011-11-23,4.02
2011-11-25,4.08
2011-11-28,4.2
2011-11-29,4.17
2011-11-30,4.05
2011-12-01,3.81
2011-12-02,3.93
2011-12-05,4.17
2011-12-06,4.2
2011-12-07,4.2
2011-12-08,4.02
2011-12-09,4.11
2011-12-12,4.41
2011-12-13,4.35
2011-12-14,4.2
2011-12-15,3.96
2011-12-16,4.35
2011-12-19,4.14
2011-12-20,4.2
2011-12-21,4.17
2011-12-22,4.17
2011-12-23,4.17
2011-12-27,4.14
2011-12-28,4.2
2011-12-29,4.26
2011-12-30,4.14
2012-01-03,4.2
2012-01-04,4.29
2012-01-05,4.2
2012-01-06,4.11
2012-01-09,4.11
2012-01-10,3.93
2012-01-11,4.05
2012-01-12,4.11
2012-01-13,4.08
2012-01-17,4.11
2012-01-18,4.02
2012-01-19,3.99
2012-01-20,3.9
2012-01-23,3.9
2012-01-24,3.84
2012-01-25,3.93
2012-01-26,3.9
2012-01-27,3.9
2012-01-30,3.96
2012-01-31,3.87
2012-02-01,3.9
2012-02-02,3.84
2012-02-03,3.87
2012-02-06,3.87
2012-02-07,3.84
2012-02-08,3.87
2012-02-09,3.87
2012-02-10,4.11
2012-02-13,4.11
2012-02-14,4.11
2012-02-15,3.99
2012-02-16,4.11
2012-02-17,4.44
2012-02-21,4.5
2012-02-22,4.38
2012-02-23,4.47
2012-02-24,4.35
2012-02-27,4.35
2012-02-28,4.38
2012-02-29,4.2
2012-03-01,4.44
2012-03-02,4.35
2012-03-05,4.2
2012-03-06,4.11
2012-03-07,4.14
2012-03-08,4.08
2012-03-09,4.17
2012-03-12,4.14
2012-03-13,4.68
2012-03-14,4.59
2012-03-15,4.56
2012-03-16,4.44
2012-03-19,4.2
2012-03-20,4.17
2012-03-21,4.17
2012-03-22,4.23
2012-03-23,4.35
2012-03-26,4.2
2012-03-27,4.2
2012-03-28,4.14
2012-03-29,4.2
2012-03-30,4.35
2012-04-02,4.44
2012-04-03,4.32
2012-04-04,4.2
2012-04-05,4.17
2012-04-09,4.11
2012-04-10,3.9
2012-04-11,3.84
2012-04-12,4.14
2012-04-13,4.02
2012-04-16,3.9
2012-04-17,4.05
2012-04-18,3.9
2012-04-19,3.93
2012-04-20,3.93
2012-04-23,3.93
2012-04-24,3.9
2012-04-25,3.99
2012-04-26,3.93
2012-04-27,3.9
2012-04-30,3.93
2012-05-01,3.96
2012-05-02,3.87
2012-05-03,3.72
2012-05-04,3.69
2012-05-07,3.48
2012-05-08,3.45
2012-05-09,3.48
2012-05-10,3.45
2012-05-11,3.36
2012-05-14,3.42
2012-05-15,3.48
2012-05-16,3.48
2012-05-17,3.48
2012-05-18,3.45
2012-05-21,3.51
2012-05-22,3.54
2012-05-23,3.6
2012-05-24,3.75
2012-05-25,3.69
2012-05-29,3.72
2012-05-30,3.69
2012-05-31,3.72
2012-06-01,3.84
2012-06-04,3.75
2012-06-05,3.87
2012-06-06,3.93
2012-06-07,3.93
2012-06-08,3.99
2012-06-11,3.81
2012-06-12,3.81
2012-06-13,3.6
2012-06-14,3.51
2012-06-15,3.24
2012-06-18,3.57
2012-06-19,3.57
2012-06-20,3.45
2012-06-21,3.54
2012-06-22,3.51
2012-06-25,3.48
2012-06-26,3.42
2012-06-27,3.51
2012-06-28,3.51
2012-06-29,3.57
2012-07-02,3.63
2012-07-03,3.57
2012-07-05,3.51
2012-07-06,3.57
2012-07-09,3.48
2012-07-10,3.42
2012-07-11,3.42
2012-07-12,3.33
2012-07-13,3.33
2012-07-16,3.3
2012-07-17,3.03
2012-07-18,3.18
2012-07-19,3.12
2012-07-20,3.12
2012-07-23,3.09
2012-07-24,3.12
2012-07-25,3.15
2012-07-26,3.21
2012-07-27,3.27
2012-07-30,3.3
2012-07-31,3.21
2012-08-01,3.24
2012-08-02,3.06
2012-08-03,3.03
2012-08-06,3.15
2012-08-07,3.09
2012-08-08,3.15
2012-08-09,3.27
2012-08-10,3.24
2012-08-13,3.15
2012-08-14,3.03
2012-08-15,3.06
2012-08-16,3.18
2012-08-17,3.15
2012-08-20,3.03
2012-08-21,3.12
2012-08-22,3.09
2012-08-23,3.06
2012-08-24,3.09
2012-08-27,3.0
2012-08-28,3.09
2012-08-29,3.12
2012-08-30,3.21
2012-08-31,3.21
2012-09-04,3.42
2012-09-05,3.36
2012-09-06,3.21
2012-09-07,3.27
2012-09-10,3.12
2012-09-11,3.33
2012-09-12,3.39
2012-09-13,3.18
2012-09-14,3.36
2012-09-17,3.3
2012-09-18,3.33
2012-09-19,3.3
2012-09-20,3.27
2012-09-21,3.27
2012-09-24,3.15
2012-09-25,3.18
2012-09-26,3.09
2012-09-27,3.09
2012-09-28,3.09
2012-10-01,3.06
2012-10-02,3.09
2012-10-03,3.06
2012-10-04,3.09
2012-10-05,3.03
2012-10-08,3.09
2012-10-09,3.03
2012-10-10,2.97
2012-10-11,2.97
2012-10-12,2.94
2012-10-15,3.0
2012-10-16,2.91
2012-10-17,3.0
2012-10-18,2.91
2012-10-19,2.91
2012-10-22,2.88
2012-10-23,2.91
2012-10-24,2.88
2012-10-25,2.88
2012-10-26,2.88
2012-10-31,2.97
2012-11-01,3.0
2012-11-02,3.0
2012-11-05,3.12
2012-11-06,3.21
2012-11-07,3.09
2012-11-08,3.15
2012-11-09,3.06
2012-11-12,3.09
2012-11-13,3.09
2012-11-14,3.06
2012-11-15,2.19
2012-11-16,2.37
2012-11-19,2.7
2012-11-20,2.61
2012-11-21,2.64
2012-11-23,2.82
2012-11-26,2.82
2012-11-27,2.76
2012-11-28,2.7
2012-11-29,2.82
2012-11-30,3.03
2012-12-03,3.15
2012-12-04,3.18
2012-12-05,3.24
2012-12-06,3.18
2012-12-07,3.18
2012-12-10,3.09
2012-12-11,3.15
2012-12-12,3.06
2012-12-13,3.03
2012-12-14,3.12
2012-12-17,3.03
2012-12-18,3.03
2012-12-19,3.09
2012-12-20,3.06
2012-12-21,3.12
2012-12-24,3.06
2012-12-26,3.06
2012-12-27,3.06
2012-12-28,3.0
2012-12-31,3.09
2013-01-02,3.45
2013-01-03,3.45
2013-01-04,3.36
2013-01-07,3.3
2013-01-08,3.36
2013-01-09,3.27
2013-01-10,3.24
2013-01-11,3.27
2013-01-14,3.18
2013-01-15,3.12
2013-01-16,3.12
2013-01-17,3.15
2013-01-18,3.15
2013-01-22,3.12
2013-01-23,3.12
2013-01-24,3.06
2013-01-25,2.97
2013-01-28,3.0
2013-01-29,2.91
2013-01-30,2.88
2013-01-31,2.94
2013-02-01,2.91
2013-02-04,2.94
2013-02-05,2.91
2013-02-06,2.91
2013-02-07,2.94
2013-02-08,2.94
2013-02-11,2.94
2013-02-12,2.91
2013-02-13,2.91
2013-02-14,2.91
2013-02-15,2.91
2013-02-19,2.85
2013-02-20,2.85
2013-02-21,2.85
2013-02-22,2.85
2013-02-25,2.85
2013-02-26,2.85
2013-02-27,2.82
2013-02-28,2.85
2013-03-01,2.85
2013-03-04,2.82
2013-03-05,2.79
2013-03-06,2.82
2013-03-07,2.82
2013-03-08,2.82
2013-03-11,2.82
2013-03-12,2.79
2013-03-13,2.88
2013-03-14,2.88
2013-03-15,2.67
2013-03-18,2.25
2013-03-19,2.37
2013-03-20,2.31
2013-03-21,2.25
2013-03-22,2.13
2013-03-25,2.21
2013-03-26,2.36
2013-03-27,2.78
2013-03-28,2.81
2013-04-01,2.81
2013-04-02,2.74
2013-04-03,2.74
2013-04-04,2.77
2013-04-05,2.8
2013-04-08,2.79
2013-04-09,2.8
2013-04-10,2.82
2013-04-11,2.8
2013-04-12,2.79
2013-04-15,2.7
2013-04-16,2.62
2013-04-17,2.6
2013-04-18,2.65
2013-04-19,2.66
2013-04-22,2.69
2013-04-23,2.72
2013-04-24,2.74
2013-04-25,2.8
2013-04-26,2.78
2013-04-29,2.79
2013-04-30,2.77
2013-05-01,2.67
2013-05-02,2.78
2013-05-03,2.82
2013-05-06,2.84
2013-05-07,2.81
2013-05-08,2.81
2013-05-09,2.84
2013-05-10,2.82
2013-05-13,2.81
2013-05-14,2.84
2013-05-15,2.86
2013-05-16,2.82
2013-05-17,2.89
2013-05-20,2.89
2013-05-21,2.83
2013-05-22,2.85
2013-05-23,2.86
2013-05-24,2.81
2013-05-28,2.81
2013-05-29,2.78
2013-05-30,2.85
2013-05-31,2.84
2013-06-03,2.82
2013-06-04,2.84
2013-06-05,2.8
2013-06-06,2.78
2013-06-07,2.79
2013-06-10,2.79
2013-06-11,2.81
2013-06-12,2.79
2013-06-13,2.81
2013-06-14,2.73
2013-06-17,2.75
2013-06-18,2.75
2013-06-19,2.74
2013-06-20,2.68
2013-06-21,2.64
2013-06-24,2.6
2013-06-25,2.61
2013-06-26,2.62
2013-06-27,2.63
2013-06-28,2.66
2013-07-01,2.64
2013-07-02,2.63
2013-07-03,2.63
2013-07-05,2.63
2013-07-08,2.62
2013-07-09,2.6
2013-07-10,2.6
2013-07-11,2.63
2013-07-12,2.6
2013-07-15,2.62
2013-07-16,2.6
2013-07-17,2.62
2013-07-18,2.7
2013-07-19,2.69
2013-07-22,2.73
2013-07-23,2.74
2013-07-24,2.71
2013-07-25,2.69
2013-07-26,2.69
2013-07-29,2.78
2013-07-30,2.69
2013-07-31,2.76
2013-08-01,2.7
2013-08-02,2.7
2013-08-05,2.73
2013-08-06,2.74
2013-08-07,2.73
2013-08-08,2.74
2013-08-09,2.72
2013-08-12,2.69
2013-08-13,2.69
2013-08-14,2.69
2013-08-15,2.69
2013-08-16,2.63
2013-08-19,2.63
2013-08-20,2.62
2013-08-21,2.64
2013-08-22,2.59
2013-08-23,2.65
2013-08-26,2.65
2013-08-27,2.63
2013-08-28,2.65
2013-08-29,2.69
2013-08-30,2.68
2013-09-03,2.7
2013-09-04,2.69
2013-09-05,2.65
2013-09-06,2.7
2013-09-09,2.72
2013-09-10,2.7
2013-09-11,2.71
2013-09-12,2.7
2013-09-13,2.72
2013-09-16,2.72
2013-09-17,2.69
2013-09-18,2.72
2013-09-19,2.78
2013-09-20,2.79
2013-09-23,2.78
2013-09-24,2.74
2013-09-25,2.75
2013-09-26,2.72
2013-09-27,2.78
2013-09-30,2.75
2013-10-01,2.73
2013-10-02,2.77
2013-10-03,2.88
2013-10-04,2.86
2013-10-07,2.81
2013-10-08,2.84
2013-10-09,2.85
2013-10-10,2.75
2013-10-11,2.91
2013-10-14,2.97
2013-10-15,2.95
2013-10-16,2.95
2013-10-17,2.92
2013-10-18,2.92
2013-10-21,2.92
2013-10-22,2.84
2013-10-23,2.8
2013-10-24,2.8
2013-10-25,2.8
2013-10-28,2.77
2013-10-29,2.83
2013-10-30,2.9
2013-10-31,2.8
2013-11-01,2.83
2013-11-04,2.4
2013-11-05,2.36
2013-11-06,2.39
2013-11-07,2.33
2013-11-08,2.34
2013-11-11,2.34
2013-11-12,2.35
2013-11-13,2.38
2013-11-14,2.49
2013-11-15,2.6
2013-11-18,2.68
2013-11-19,2.75
2013-11-20,2.74
2013-11-21,2.68
2013-11-22,2.68
2013-11-25,2.69
2013-11-26,2.65
2013-11-27,2.65
2013-11-29,2.73
2013-12-02,2.6
2013-12-03,2.68
2013-12-04,2.73
2013-12-05,2.74
2013-12-06,2.73
2013-12-09,2.76
2013-12-10,2.78
2013-12-11,2.77
2013-12-12,2.76
2013-12-13,2.8
2013-12-16,2.8
2013-12-17,2.76
2013-12-18,2.7
2013-12-19,2.68
2013-12-20,2.67
2013-12-23,2.73
2013-12-24,2.71
2013-12-26,2.74
2013-12-27,2.74
2013-12-30,2.75
2013-12-31,2.77
2014-01-02,2.77
2014-01-03,2.74
2014-01-06,2.71
2014-01-07,2.67
2014-01-08,2.65
2014-01-09,2.63
2014-01-10,2.68
2014-01-13,2.65
2014-01-14,2.65
2014-01-15,2.72
2014-01-16,2.68
2014-01-17,2.58
2014-01-21,2.61
2014-01-22,2.67
2014-01-23,2.67
2014-01-24,2.58
2014-01-27,2.61
2014-01-28,2.62
2014-01-29,2.7
2014-01-30,2.67
2014-01-31,2.69
2014-02-03,2.54
2014-02-04,2.55
2014-02-05,2.61
2014-02-06,2.62
2014-02-07,2.62
2014-02-10,2.6
2014-02-11,2.63
2014-02-12,2.55
2014-02-13,2.56
2014-02-14,2.59
2014-02-18,2.65
2014-02-19,2.65
2014-02-20,2.62
2014-02-21,2.66
2014-02-24,2.69
2014-02-25,2.61
2014-02-26,2.58
2014-02-27,2.59
2014-02-28,2.62
2014-03-03,2.65
2014-03-04,2.64
2014-03-05,2.66
2014-03-06,2.69
2014-03-07,2.6
2014-03-10,2.55
2014-03-11,2.55
2014-03-12,2.56
2014-03-13,2.64
2014-03-14,2.61
2014-03-17,2.64
2014-03-18,2.64
2014-03-19,2.72
2014-03-20,2.61
2014-03-21,2.52
2014-03-24,2.56
2014-03-25,2.56
2014-03-26,2.55
2014-03-27,2.65
2014-03-28,2.7
2014-03-31,2.72
2014-04-01,2.72
2014-04-02,2.79
2014-04-03,2.78
2014-04-04,2.79
2014-04-07,2.79
2014-04-08,2.78
2014-04-09,2.85
2014-04-10,2.81
2014-04-11,2.83
2014-04-14,2.78
2014-04-15,2.83
2014-04-16,2.86
2014-04-17,2.92
2014-04-21,2.99
2014-04-22,3.0
2014-04-23,3.03
2014-04-24,3.0
2014-04-25,3.02
2014-04-28,3.01
2014-04-29,2.91
2014-04-30,3.09
2014-05-01,2.99
2014-05-02,3.06
2014-05-05,3.05
2014-05-06,3.03
2014-05-07,3.1
2014-05-08,3.08
2014-05-09,3.04
2014-05-12,3.03
2014-05-13,2.99
2014-05-14,2.87
2014-05-15,2.54
2014-05-16,2.57
2014-05-19,2.59
2014-05-20,2.42
2014-05-21,2.5
2014-05-22,2.7
2014-05-23,2.64
2014-05-27,2.61
2014-05-28,2.61
2014-05-29,2.62
2014-05-30,2.59
2014-06-02,2.59
2014-06-03,2.59
2014-06-04,2.62
2014-06-05,2.67
2014-06-06,2.75
2014-06-09,2.64
2014-06-10,2.69
2014-06-11,2.62
2014-06-12,2.64
2014-06-13,2.66
2014-06-16,2.74
2014-06-17,2.76
2014-06-18,2.79
2014-06-19,2.82
2014-06-20,2.8
2014-06-23,2.82
2014-06-24,2.83
2014-06-25,2.84
2014-06-26,2.87
2014-06-27,2.93
2014-06-30,2.93
2014-07-01,2.91
2014-07-02,2.93
2014-07-03,2.92
2014-07-07,2.91
2014-07-08,2.91
2014-07-09,2.86
2014-07-10,2.87
2014-07-11,2.84
2014-07-14,2.88
2014-07-15,2.89
2014-07-16,2.89
2014-07-17,2.85
2014-07-18,2.89
2014-07-21,2.93
2014-07-22,2.91
2014-07-23,2.94
2014-07-24,2.92
2014-07-25,2.96
2014-07-28,2.98
2014-07-29,2.98
2014-07-30,2.98
2014-07-31,2.99
2014-08-01,2.93
2014-08-04,2.88
2014-08-05,2.85
2014-08-06,2.86
2014-08-07,2.89
2014-08-08,2.82
2014-08-11,2.85
2014-08-12,2.84
2014-08-13,2.81
