Date,MGA
1998-11-19,16.40625
1998-11-20,16.5
1998-11-23,16.625
1998-11-24,16.5
1998-11-25,16.59375
1998-11-27,16.65625
1998-11-30,16.640625
1998-12-01,16.84375
1998-12-02,16.890625
1998-12-03,16.765625
1998-12-04,16.828125
1998-12-07,17.0
1998-12-08,16.90625
1998-12-09,16.90625
1998-12-10,16.953125
1998-12-11,16.25
1998-12-14,16.015625
1998-12-15,15.609375
1998-12-16,15.59375
1998-12-17,15.4375
1998-12-18,15.4375
1998-12-21,15.125
1998-12-22,15.0625
1998-12-23,15.421875
1998-12-24,15.453125
1998-12-28,15.3125
1998-12-29,15.4375
1998-12-30,15.40625
1998-12-31,15.5
1999-01-04,15.546875
1999-01-05,15.5625
1999-01-06,15.5
1999-01-07,15.5625
1999-01-08,15.6875
1999-01-11,15.578125
1999-01-12,15.59375
1999-01-13,15.25
1999-01-14,14.90625
1999-01-15,15.0
1999-01-19,15.0625
1999-01-20,15.171875
1999-01-21,15.203125
1999-01-22,15.125
1999-01-25,15.078125
1999-01-26,14.96875
1999-01-27,14.796875
1999-01-28,14.765625
1999-01-29,14.84375
1999-02-01,14.875
1999-02-02,14.75
1999-02-03,14.9375
1999-02-04,15.015625
1999-02-05,14.890625
1999-02-08,15.03125
1999-02-09,14.71875
1999-02-10,14.828125
1999-02-11,14.859375
1999-02-12,14.84375
1999-02-16,14.875
1999-02-17,14.6875
1999-02-18,15.25
1999-02-19,15.15625
1999-02-22,15.359375
1999-02-23,15.484375
1999-02-24,15.4375
1999-02-25,15.0625
1999-02-26,14.984375
1999-03-01,14.8125
1999-03-02,14.578125
1999-03-03,14.40625
1999-03-04,14.53125
1999-03-05,15.125
1999-03-08,15.09375
1999-03-09,14.5625
1999-03-10,13.921875
1999-03-11,14.21875
1999-03-12,14.296875
1999-03-15,14.46875
1999-03-16,14.65625
1999-03-17,14.703125
1999-03-18,14.6875
1999-03-19,14.515625
1999-03-22,14.34375
1999-03-23,14.109375
1999-03-24,14.078125
1999-03-25,14.21875
1999-03-26,14.25
1999-03-29,14.21875
1999-03-30,14.40625
1999-03-31,14.511719
1999-04-01,14.5
1999-04-05,14.40625
1999-04-06,14.515625
1999-04-07,14.75
1999-04-08,14.75
1999-04-09,14.75
1999-04-12,14.78125
1999-04-13,14.875
1999-04-14,15.234375
1999-04-15,15.46875
1999-04-16,15.71875
1999-04-19,15.875
1999-04-20,15.5625
1999-04-21,15.5625
1999-04-22,15.15625
1999-04-23,15.046875
1999-04-26,15.265625
1999-04-27,15.40625
1999-04-28,15.453125
1999-04-29,15.15625
1999-04-30,14.921875
1999-05-03,15.3125
1999-05-04,15.5625
1999-05-05,15.46875
1999-05-06,15.4375
1999-05-07,15.671875
1999-05-10,15.671875
1999-05-11,15.8125
1999-05-12,15.765625
1999-05-13,15.734375
1999-05-14,15.3125
1999-05-17,15.15625
1999-05-18,15.1875
1999-05-19,15.125
1999-05-20,15.28125
1999-05-21,15.265625
1999-05-24,15.046875
1999-05-25,15.125
1999-05-26,15.171875
1999-05-27,15.03125
1999-05-28,15.140625
1999-06-01,15.140625
1999-06-02,15.1875
1999-06-03,15.265625
1999-06-04,15.40625
1999-06-07,15.609375
1999-06-08,15.375
1999-06-09,15.265625
1999-06-10,15.09375
1999-06-11,14.890625
1999-06-14,14.796875
1999-06-15,14.703125
1999-06-16,14.796875
1999-06-17,14.5
1999-06-18,14.59375
1999-06-21,14.515625
1999-06-22,14.453125
1999-06-23,14.3125
1999-06-24,14.265625
1999-06-25,14.375
1999-06-28,14.1875
1999-06-29,14.1875
1999-06-30,14.1875
1999-07-01,14.25
1999-07-02,14.734375
1999-07-06,15.0625
1999-07-07,14.96875
1999-07-08,14.96875
1999-07-09,14.984375
1999-07-12,14.953125
1999-07-13,14.8125
1999-07-14,14.796875
1999-07-15,14.6875
1999-07-16,14.546875
1999-07-19,14.421875
1999-07-20,14.34375
1999-07-21,14.328125
1999-07-22,14.0
1999-07-23,13.953125
1999-07-26,13.8125
1999-07-27,13.921875
1999-07-28,14.0
1999-07-29,13.78125
1999-07-30,13.671875
1999-08-02,13.703125
1999-08-03,13.75
1999-08-04,13.828125
1999-08-05,13.625
1999-08-06,13.28125
1999-08-09,13.15625
1999-08-10,12.8125
1999-08-11,13.0625
1999-08-12,13.0625
1999-08-13,13.0
1999-08-16,12.875
1999-08-17,12.796875
1999-08-18,12.71875
1999-08-19,12.578125
1999-08-20,12.578125
1999-08-23,12.640625
1999-08-24,12.609375
1999-08-25,12.671875
1999-08-26,12.546875
1999-08-27,12.546875
1999-08-30,12.390625
1999-08-31,12.421875
1999-09-01,12.484375
1999-09-02,12.28125
1999-09-03,12.65625
1999-09-07,12.5
1999-09-08,12.40625
1999-09-09,12.34375
1999-09-10,12.3125
1999-09-13,12.296875
1999-09-14,12.59375
1999-09-15,12.84375
1999-09-16,12.5625
1999-09-17,12.8125
1999-09-20,12.6875
1999-09-21,12.546875
1999-09-22,12.609375
1999-09-23,12.546875
1999-09-24,12.390625
1999-09-27,12.484375
1999-09-28,12.4375
1999-09-29,12.328125
1999-09-30,12.421875
1999-10-01,12.5625
1999-10-04,12.53125
1999-10-05,12.15625
1999-10-06,12.328125
1999-10-07,12.59375
1999-10-08,12.671875
1999-10-11,12.734375
1999-10-12,12.59375
1999-10-13,12.265625
1999-10-14,11.8125
1999-10-15,11.34375
1999-10-18,11.265625
1999-10-19,11.15625
1999-10-20,11.15625
1999-10-21,11.15625
1999-10-22,11.265625
1999-10-25,11.1875
1999-10-26,11.140625
1999-10-27,10.953125
1999-10-28,11.203125
1999-10-29,11.328125
1999-11-01,11.3125
1999-11-02,11.015625
1999-11-03,10.5
1999-11-04,10.578125
1999-11-05,10.515625
1999-11-08,10.625
1999-11-09,11.453125
1999-11-10,11.390625
1999-11-11,11.140625
1999-11-12,11.25
1999-11-15,11.71875
1999-11-16,11.671875
1999-11-17,11.46875
1999-11-18,11.609375
1999-11-19,11.640625
1999-11-22,11.5625
1999-11-23,11.21875
1999-11-24,11.109375
1999-11-26,11.15625
1999-11-29,10.96875
1999-11-30,10.921875
1999-12-01,10.8125
1999-12-02,10.640625
1999-12-03,10.484375
1999-12-06,10.53125
1999-12-07,10.515625
1999-12-08,10.4375
1999-12-09,10.546875
1999-12-10,10.4375
1999-12-13,10.28125
1999-12-14,10.28125
1999-12-15,10.203125
1999-12-16,10.21875
1999-12-17,10.296875
1999-12-20,10.109375
1999-12-21,10.15625
1999-12-22,10.15625
1999-12-23,10.71875
1999-12-27,10.734375
1999-12-28,10.6875
1999-12-29,10.859375
1999-12-30,10.75
1999-12-31,10.59375
2000-01-03,10.34375
2000-01-04,10.453125
2000-01-05,10.5625
2000-01-06,10.796875
2000-01-07,11.546875
2000-01-10,11.6875
2000-01-11,11.09375
2000-01-12,11.484375
2000-01-13,11.484375
2000-01-14,11.359375
2000-01-18,12.25
2000-01-19,11.78125
2000-01-20,11.21875
2000-01-21,11.015625
2000-01-24,10.78125
2000-01-25,10.5625
2000-01-26,10.671875
2000-01-27,10.5625
2000-01-28,10.390625
2000-01-31,10.4375
2000-02-01,10.46875
2000-02-02,10.59375
2000-02-03,10.390625
2000-02-04,10.265625
2000-02-07,10.140625
2000-02-08,10.109375
2000-02-09,9.84375
2000-02-10,9.8125
2000-02-11,10.125
2000-02-14,10.296875
2000-02-15,10.328125
2000-02-16,10.265625
2000-02-17,10.1875
2000-02-18,10.078125
2000-02-22,10.421875
2000-02-23,10.328125
2000-02-24,10.21875
2000-02-25,10.328125
2000-02-28,10.546875
2000-02-29,10.46875
2000-03-01,10.46875
2000-03-02,10.578125
2000-03-03,10.609375
2000-03-06,10.375
2000-03-07,10.09375
2000-03-08,10.125
2000-03-09,10.1875
2000-03-10,10.03125
2000-03-13,9.828125
2000-03-14,9.84375
2000-03-15,10.0
2000-03-16,10.359375
2000-03-17,10.21875
2000-03-20,10.390625
2000-03-21,10.328125
2000-03-22,10.140625
2000-03-23,10.1875
2000-03-24,10.078125
2000-03-27,9.96875
2000-03-28,9.890625
2000-03-29,9.78125
2000-03-30,9.5625
2000-03-31,10.0
2000-04-03,9.984375
2000-04-04,10.125
2000-04-05,10.25
2000-04-06,10.6875
2000-04-07,10.328125
2000-04-10,10.59375
2000-04-11,10.96875
2000-04-12,11.953125
2000-04-13,12.109375
2000-04-14,11.46875
2000-04-17,11.5
2000-04-18,11.28125
2000-04-19,11.296875
2000-04-20,11.5
2000-04-24,11.421875
2000-04-25,11.796875
2000-04-26,11.734375
2000-04-27,11.671875
2000-04-28,11.6875
2000-05-01,11.8125
2000-05-02,11.625
2000-05-03,11.59375
2000-05-04,11.828125
2000-05-05,12.140625
2000-05-08,12.296875
2000-05-09,12.5625
2000-05-10,12.40625
2000-05-11,12.546875
2000-05-12,12.34375
2000-05-15,12.625
2000-05-16,12.734375
2000-05-17,12.4375
2000-05-18,12.421875
2000-05-19,12.765625
2000-05-22,12.453125
2000-05-23,12.8125
2000-05-24,12.90625
2000-05-25,12.515625
2000-05-26,11.65625
2000-05-30,11.9375
2000-05-31,12.0625
2000-06-01,12.0625
2000-06-02,12.265625
2000-06-05,12.828125
2000-06-06,12.484375
2000-06-07,12.671875
2000-06-08,12.75
2000-06-09,12.640625
2000-06-12,12.5625
2000-06-13,12.546875
2000-06-14,12.296875
2000-06-15,11.953125
2000-06-16,11.5
2000-06-19,11.59375
2000-06-20,11.53125
2000-06-21,11.546875
2000-06-22,11.53125
2000-06-23,11.75
2000-06-26,11.765625
2000-06-27,12.125
2000-06-28,12.0625
2000-06-29,11.953125
2000-06-30,11.8125
2000-07-03,11.96875
2000-07-05,12.21875
2000-07-06,12.1875
2000-07-07,12.09375
2000-07-10,12.234375
2000-07-11,12.203125
2000-07-12,12.234375
2000-07-13,12.234375
2000-07-14,12.203125
2000-07-17,12.25
2000-07-18,12.28125
2000-07-19,12.664063
2000-07-20,12.421875
2000-07-21,12.25
2000-07-24,12.453125
2000-07-25,12.359375
2000-07-26,12.25
2000-07-27,12.28125
2000-07-28,12.3125
2000-07-31,12.453125
2000-08-01,12.125
2000-08-02,12.09375
2000-08-03,12.046875
2000-08-04,12.03125
2000-08-07,12.375
2000-08-08,12.28125
2000-08-09,12.1875
2000-08-10,12.296875
2000-08-11,12.484375
2000-08-14,12.53125
2000-08-15,12.609375
2000-08-16,12.484375
2000-08-17,12.15625
2000-08-18,12.296875
2000-08-21,12.515625
2000-08-22,12.4375
2000-08-23,12.390625
2000-08-24,12.46875
2000-08-25,12.328125
2000-08-28,12.328125
2000-08-29,12.21875
2000-08-30,12.140625
2000-08-31,11.984375
2000-09-01,12.0
2000-09-05,12.109375
2000-09-06,12.015625
2000-09-07,12.109375
2000-09-08,12.171875
2000-09-11,12.078125
2000-09-12,12.03125
2000-09-13,11.96875
2000-09-14,11.929688
2000-09-15,11.953125
2000-09-18,11.625
2000-09-19,10.890625
2000-09-20,10.78125
2000-09-21,10.8125
2000-09-22,10.609375
2000-09-25,10.796875
2000-09-26,10.609375
2000-09-27,10.53125
2000-09-28,10.546875
2000-09-29,10.8125
2000-10-02,11.109375
2000-10-03,11.234375
2000-10-04,11.578125
2000-10-05,11.28125
2000-10-06,11.0625
2000-10-09,11.171875
2000-10-10,10.890625
2000-10-11,10.5625
2000-10-12,10.4375
2000-10-13,10.484375
2000-10-16,10.40625
2000-10-17,10.078125
2000-10-18,10.125
2000-10-19,10.3125
2000-10-20,10.203125
2000-10-23,10.25
2000-10-24,10.40625
2000-10-25,10.546875
2000-10-26,10.890625
2000-10-27,10.828125
2000-10-30,11.109375
2000-10-31,11.21875
2000-11-01,11.109375
2000-11-02,11.1875
2000-11-03,10.96875
2000-11-06,11.21875
2000-11-07,10.953125
2000-11-08,11.0
2000-11-09,11.0625
2000-11-10,11.0625
2000-11-13,10.75
2000-11-14,10.78125
2000-11-15,10.578125
2000-11-16,10.46875
2000-11-17,10.703125
2000-11-20,10.65625
2000-11-21,10.6875
2000-11-22,10.5625
2000-11-24,10.765625
2000-11-27,10.84375
2000-11-28,10.609375
2000-11-29,10.59375
2000-11-30,10.890625
2000-12-01,10.515625
2000-12-04,10.609375
2000-12-05,10.484375
2000-12-06,10.71875
2000-12-07,10.25
2000-12-08,10.25
2000-12-11,10.03125
2000-12-12,9.953125
2000-12-13,10.015625
2000-12-14,9.734375
2000-12-15,9.65625
2000-12-18,9.6875
2000-12-19,9.703125
2000-12-20,9.625
2000-12-21,9.71875
2000-12-22,10.015625
2000-12-26,10.09375
2000-12-27,10.359375
2000-12-28,10.359375
2000-12-29,10.484375
2001-01-02,10.390625
2001-01-03,10.671875
2001-01-04,10.75
2001-01-05,10.75
2001-01-08,10.703125
2001-01-09,10.65625
2001-01-10,10.5625
2001-01-11,10.625
2001-01-12,10.53125
2001-01-16,10.65625
2001-01-17,10.59375
2001-01-18,10.75
2001-01-19,10.6875
2001-01-22,10.96875
2001-01-23,11.046875
2001-01-24,11.015625
2001-01-25,11.203125
2001-01-26,11.265625
2001-01-29,11.63
2001-01-30,11.4925
2001-01-31,11.495
2001-02-01,11.44
2001-02-02,11.875
2001-02-05,12.12
2001-02-06,12.045
2001-02-07,12.0475
2001-02-08,12.265
2001-02-09,12.0675
2001-02-12,11.9025
2001-02-13,11.84
2001-02-14,11.7775
2001-02-15,11.775
2001-02-16,11.8525
2001-02-20,11.825
2001-02-21,11.49
2001-02-22,11.005
2001-02-23,11.0925
2001-02-26,10.9375
2001-02-27,10.925
2001-02-28,10.8875
2001-03-01,10.79
2001-03-02,10.7625
2001-03-05,10.865
2001-03-06,11.2675
2001-03-07,11.175
2001-03-08,11.5
2001-03-09,11.635
2001-03-12,11.6725
2001-03-13,11.5475
2001-03-14,11.2875
2001-03-15,11.3325
2001-03-16,11.29
2001-03-19,11.57
2001-03-20,11.5875
2001-03-21,11.315
2001-03-22,10.9775
2001-03-23,11.3375
2001-03-26,11.6275
2001-03-27,11.645
2001-03-28,11.5
2001-03-29,11.4
2001-03-30,11.565
2001-04-02,11.4875
2001-04-03,11.2225
2001-04-04,11.5125
2001-04-05,11.89
2001-04-06,11.775
2001-04-09,12.0625
2001-04-10,12.205
2001-04-11,12.055
2001-04-12,12.1025
2001-04-16,12.0125
2001-04-17,12.1725
2001-04-18,12.725
2001-04-19,12.7625
2001-04-20,12.77
2001-04-23,12.75
2001-04-24,13.1525
2001-04-25,13.24
2001-04-26,13.255
2001-04-27,13.135
2001-04-30,13.02
2001-05-01,12.9875
2001-05-02,13.1375
2001-05-03,14.1375
2001-05-04,14.0675
2001-05-07,14.3575
2001-05-08,14.2075
2001-05-09,14.15
2001-05-10,14.215
2001-05-11,14.0375
2001-05-14,13.93
2001-05-15,14.25
2001-05-16,14.7525
2001-05-17,14.59
2001-05-18,14.7975
2001-05-21,14.9525
2001-05-22,15.18
2001-05-23,14.875
2001-05-24,15.09
2001-05-25,14.7875
2001-05-29,14.655
2001-05-30,14.66
2001-05-31,14.945
2001-06-01,15.0
2001-06-04,15.22
2001-06-05,15.45
2001-06-06,15.5
2001-06-07,15.295
2001-06-08,15.2675
2001-06-11,15.3025
2001-06-12,15.0825
2001-06-13,14.855
2001-06-14,14.6675
2001-06-15,14.5925
2001-06-18,14.5275
2001-06-19,14.8075
2001-06-20,14.975
2001-06-21,15.1625
2001-06-22,15.275
2001-06-25,15.3875
2001-06-26,15.1775
2001-06-27,14.96
2001-06-28,15.1325
2001-06-29,15.3725
2001-07-02,15.5525
2001-07-03,15.7825
2001-07-05,15.745
2001-07-06,15.535
2001-07-09,15.6125
2001-07-10,15.6
2001-07-11,15.5825
2001-07-12,15.5925
2001-07-13,15.8675
2001-07-16,16.0625
2001-07-17,16.2125
2001-07-18,16.282498999999998
2001-07-19,16.225
2001-07-20,16.209999
2001-07-23,16.0625
2001-07-24,15.6025
2001-07-25,15.28
2001-07-26,15.6625
2001-07-27,15.545
2001-07-30,15.3825
2001-07-31,15.7125
2001-08-01,15.7
2001-08-02,15.285
2001-08-03,15.375
2001-08-06,15.495
2001-08-07,15.75
2001-08-08,15.875
2001-08-09,16.049999
2001-08-10,16.450001
2001-08-13,17.075001
2001-08-14,17.0375
2001-08-15,17.0075
2001-08-16,16.75
2001-08-17,16.1
2001-08-20,15.82
2001-08-21,15.6525
2001-08-22,15.695
2001-08-23,15.385
2001-08-24,15.9975
2001-08-27,15.825
2001-08-28,15.8525
2001-08-29,15.5575
2001-08-30,15.2775
2001-08-31,15.275
2001-09-04,15.2125
2001-09-05,14.8275
2001-09-06,14.445
2001-09-07,13.725
2001-09-10,13.8725
2001-09-17,12.2625
2001-09-18,11.8925
2001-09-19,11.8
2001-09-20,11.625
2001-09-21,11.95
2001-09-24,12.4525
2001-09-25,12.72
2001-09-26,12.5575
2001-09-27,12.625
2001-09-28,13.1875
2001-10-01,12.6725
2001-10-02,12.6625
2001-10-03,12.9625
2001-10-04,12.955
2001-10-05,13.0675
2001-10-08,12.9875
2001-10-09,13.15
2001-10-10,13.52
2001-10-11,13.8125
2001-10-12,13.6275
2001-10-15,13.76
2001-10-16,13.58
2001-10-17,12.9775
2001-10-18,12.7075
2001-10-19,12.9325
2001-10-22,13.0825
2001-10-23,13.195
2001-10-24,13.0175
2001-10-25,13.085
2001-10-26,13.4075
2001-10-29,13.125
2001-10-30,13.115
2001-10-31,13.2225
2001-11-01,13.4625
2001-11-02,13.7125
2001-11-05,13.8625
2001-11-06,14.2025
2001-11-07,14.04
2001-11-08,14.425
2001-11-09,14.3475
2001-11-12,14.525
2001-11-13,14.7275
2001-11-14,15.0
2001-11-15,15.1875
2001-11-16,15.4575
2001-11-19,15.5025
2001-11-20,15.4625
2001-11-21,15.24
2001-11-23,15.3225
2001-11-26,15.3875
2001-11-27,15.0775
2001-11-28,15.3775
2001-11-29,15.6
2001-11-30,15.775
2001-12-03,15.565
2001-12-04,15.7425
2001-12-05,16.105
2001-12-06,16.225
2001-12-07,16.387501
2001-12-10,16.215
2001-12-11,15.9
2001-12-12,15.95
2001-12-13,15.605
2001-12-14,15.7025
2001-12-17,15.6975
2001-12-18,15.58
2001-12-19,15.9975
2001-12-20,15.8825
2001-12-21,15.78
2001-12-24,15.6
2001-12-26,15.59
2001-12-27,15.945
2001-12-28,15.9975
2001-12-31,15.8675
2002-01-02,15.81
2002-01-03,16.264999
2002-01-04,16.705
2002-01-07,17.115
2002-01-08,17.137501
2002-01-09,17.0625
2002-01-10,16.4125
2002-01-11,16.125
2002-01-14,15.1625
2002-01-15,15.38
2002-01-16,15.395
2002-01-17,15.3575
2002-01-18,15.375
2002-01-22,15.5125
2002-01-23,15.7875
2002-01-24,15.715
2002-01-25,15.9675
2002-01-28,15.905
2002-01-29,15.7625
2002-01-30,16.032498999999998
2002-01-31,16.237499
2002-02-01,16.1425
2002-02-04,15.9375
2002-02-05,15.785
2002-02-06,15.38
2002-02-07,15.2575
2002-02-08,15.5875
2002-02-11,15.93
2002-02-12,15.8125
2002-02-13,16.049999
2002-02-14,16.075001
2002-02-15,16.049999
2002-02-19,16.135
2002-02-20,16.5375
2002-02-21,16.637501
2002-02-22,16.620001000000002
2002-02-25,16.997498999999998
2002-02-26,16.987499
2002-02-27,16.790001
2002-02-28,17.23
2002-03-01,17.35
2002-03-04,18.3325
2002-03-05,18.157498999999998
2002-03-06,18.334999
2002-03-07,18.307501000000002
2002-03-08,18.0
2002-03-11,17.807501000000002
2002-03-12,18.4
2002-03-13,18.17
2002-03-14,18.112499
2002-03-15,18.0425
2002-03-18,18.122498999999998
2002-03-19,18.190001000000002
2002-03-20,18.1625
2002-03-21,18.190001000000002
2002-03-22,18.219998999999998
2002-03-25,17.862499
2002-03-26,17.85
2002-03-27,18.025
2002-03-28,18.375
2002-04-01,18.5375
2002-04-02,18.352501
2002-04-03,18.237499
2002-04-04,18.127501000000002
2002-04-05,18.25
2002-04-08,18.299999
2002-04-09,18.41
2002-04-10,18.65
2002-04-11,18.565001000000002
2002-04-12,18.7125
2002-04-15,18.762501
2002-04-16,19.23
2002-04-17,19.120001000000002
2002-04-18,18.6625
2002-04-19,18.875
2002-04-22,18.762501
2002-04-23,18.9475
2002-04-24,18.852501
2002-04-25,18.577499
2002-04-26,18.275
2002-04-29,18.200001
2002-04-30,18.4725
2002-05-01,18.725
2002-05-02,19.344998999999998
2002-05-03,18.75
2002-05-06,18.25
2002-05-07,18.237499
2002-05-08,18.535
2002-05-09,18.0725
2002-05-10,18.2875
2002-05-13,18.424999
2002-05-14,18.6425
2002-05-15,18.6625
2002-05-16,18.629998999999998
2002-05-17,18.635
2002-05-20,18.355
2002-05-21,18.225
2002-05-22,18.237499
2002-05-23,18.4
2002-05-24,18.4375
2002-05-28,18.25
2002-05-29,17.737499
2002-05-30,17.497498999999998
2002-05-31,17.75
2002-06-03,17.247498999999998
2002-06-04,16.475
2002-06-05,16.7925
2002-06-06,16.725
2002-06-07,16.987499
2002-06-10,17.309998999999998
2002-06-11,17.200001
2002-06-12,16.91
2002-06-13,16.915001
2002-06-14,16.6
2002-06-17,17.184998999999998
2002-06-18,17.094998999999998
2002-06-19,16.922501
2002-06-20,16.559998999999998
2002-06-21,16.575001
2002-06-24,16.627501000000002
2002-06-25,16.502501000000002
2002-06-26,16.469998999999998
2002-06-27,16.674999
2002-06-28,17.2125
2002-07-01,16.512501
2002-07-02,16.4375
2002-07-03,16.405001000000002
2002-07-05,17.065001000000002
2002-07-08,16.59
2002-07-09,16.424999
2002-07-10,16.165001
2002-07-11,15.6375
2002-07-12,15.8175
2002-07-15,15.725
2002-07-16,15.67
2002-07-17,15.225
2002-07-18,14.8
2002-07-19,14.7725
2002-07-22,14.1525
2002-07-23,13.8275
2002-07-24,15.0275
2002-07-25,14.78
2002-07-26,14.5125
2002-07-29,15.1375
2002-07-30,14.79
2002-07-31,14.705
2002-08-01,14.6375
2002-08-02,14.15
2002-08-05,13.5625
2002-08-06,14.2825
2002-08-07,14.5525
2002-08-08,14.3
2002-08-09,14.54
2002-08-12,14.305
2002-08-13,14.3225
2002-08-14,14.6125
2002-08-15,15.025
2002-08-16,14.9875
2002-08-19,15.4275
2002-08-20,15.4825
2002-08-21,15.9
2002-08-22,16.135
2002-08-23,15.7625
2002-08-26,16.102501
2002-08-27,16.012501
2002-08-28,15.75
2002-08-29,15.79
2002-08-30,15.7575
2002-09-03,15.3275
2002-09-04,15.5425
2002-09-05,15.5125
2002-09-06,15.6125
2002-09-09,15.6575
2002-09-10,15.6675
2002-09-11,15.745
2002-09-12,15.715
2002-09-13,15.7475
2002-09-16,15.79
2002-09-17,15.0875
2002-09-18,14.855
2002-09-19,14.6275
2002-09-20,14.625
2002-09-23,14.125
2002-09-24,13.785
2002-09-25,14.1525
2002-09-26,14.4575
2002-09-27,14.1
2002-09-30,14.095
2002-10-01,14.2175
2002-10-02,13.75
2002-10-03,13.5675
2002-10-04,13.62
2002-10-07,13.315
2002-10-08,12.8625
2002-10-09,12.4
2002-10-10,12.8525
2002-10-11,13.04
2002-10-14,12.615
2002-10-15,13.5
2002-10-16,13.33
2002-10-17,14.0075
2002-10-18,13.75
2002-10-21,14.29
2002-10-22,14.2625
2002-10-23,14.3175
2002-10-24,13.9275
2002-10-25,14.0075
2002-10-28,13.7125
2002-10-29,13.5625
2002-10-30,13.5525
2002-10-31,13.5125
2002-11-01,13.3
2002-11-04,13.5775
2002-11-05,13.52
2002-11-06,13.95
2002-11-07,13.76
2002-11-08,13.5
2002-11-11,13.04
2002-11-12,13.1425
2002-11-13,13.1325
2002-11-14,13.2875
2002-11-15,13.435
2002-11-18,13.2325
2002-11-19,12.9675
2002-11-20,12.745
2002-11-21,13.3225
2002-11-22,13.335
2002-11-25,13.635
2002-11-26,13.4825
2002-11-27,13.8625
2002-11-29,13.9575
2002-12-02,14.0125
2002-12-03,13.7625
2002-12-04,13.7025
2002-12-05,13.75
2002-12-06,13.8125
2002-12-09,13.59
2002-12-10,13.67
2002-12-11,13.6525
2002-12-12,13.775
2002-12-13,13.625
2002-12-16,13.9
2002-12-17,13.87
2002-12-18,13.65
2002-12-19,13.7875
2002-12-20,14.04
2002-12-23,14.0125
2002-12-24,13.9675
2002-12-26,14.1375
2002-12-27,13.875
2002-12-30,13.9375
2002-12-31,14.0375
2003-01-02,14.4375
2003-01-03,14.565
2003-01-06,15.0825
2003-01-07,14.905
2003-01-08,14.1575
2003-01-09,14.3025
2003-01-10,14.3975
2003-01-13,14.49
2003-01-14,14.53
2003-01-15,14.53
2003-01-16,14.3825
2003-01-17,14.385
2003-01-21,14.125
2003-01-22,14.1125
2003-01-23,14.6125
2003-01-24,14.2525
2003-01-27,14.0
2003-01-28,14.155
2003-01-29,14.375
2003-01-30,14.025
2003-01-31,14.25
2003-02-03,14.375
2003-02-04,14.3
2003-02-05,14.21
2003-02-06,13.925
2003-02-07,13.6975
2003-02-10,13.585
2003-02-11,13.695
2003-02-12,13.6125
2003-02-13,13.4075
2003-02-14,13.5225
2003-02-18,14.0175
2003-02-19,13.9375
2003-02-20,13.8275
2003-02-21,13.845
2003-02-24,13.7725
2003-02-25,13.9975
2003-02-26,14.0525
2003-02-27,14.295
2003-02-28,14.0075
2003-03-03,13.875
2003-03-04,13.195
2003-03-05,13.2575
2003-03-06,13.3225
2003-03-07,13.43
2003-03-10,13.3025
2003-03-11,13.055
2003-03-12,12.75
2003-03-13,13.28
2003-03-14,13.1225
2003-03-17,13.1725
2003-03-18,13.4175
2003-03-19,13.3375
2003-03-20,13.495
2003-03-21,13.655
2003-03-24,13.3075
2003-03-25,13.035
2003-03-26,13.3
2003-03-27,13.2625
2003-03-28,13.355
2003-03-31,13.07
2003-04-01,13.315
2003-04-02,13.8275
2003-04-03,13.775
2003-04-04,13.7125
2003-04-07,13.78
2003-04-08,13.925
2003-04-09,13.8675
2003-04-10,13.85
2003-04-11,13.8875
2003-04-14,14.325
2003-04-15,14.26
2003-04-16,14.0925
2003-04-17,14.2125
2003-04-21,14.2125
2003-04-22,14.635
2003-04-23,14.87
2003-04-24,14.4675
2003-04-25,14.3575
2003-04-28,14.63
2003-04-29,14.5325
2003-04-30,14.6575
2003-05-01,14.7975
2003-05-02,14.825
2003-05-05,14.8375
2003-05-06,15.275
2003-05-07,15.1975
2003-05-08,15.52
2003-05-09,16.395
2003-05-12,16.700001
2003-05-13,16.377501000000002
2003-05-14,16.4
2003-05-15,16.387501
2003-05-16,16.1625
2003-05-19,15.9625
2003-05-20,15.99
2003-05-21,15.9825
2003-05-22,16.2575
2003-05-23,16.025
2003-05-27,16.2225
2003-05-28,16.315001000000002
2003-05-29,16.455
2003-05-30,16.775
2003-06-02,16.9725
2003-06-03,17.0
2003-06-04,17.1625
2003-06-05,17.317498999999998
2003-06-06,17.120001000000002
2003-06-09,16.9
2003-06-10,17.110001
2003-06-11,17.487499
2003-06-12,17.605
2003-06-13,17.262501
2003-06-16,17.307501000000002
2003-06-17,17.1675
2003-06-18,17.17
2003-06-19,16.9125
2003-06-20,16.965
2003-06-23,16.655001000000002
2003-06-24,16.700001
2003-06-25,16.799999
2003-06-26,16.725
2003-06-27,16.592501000000002
2003-06-30,16.817498999999998
2003-07-01,16.700001
2003-07-02,16.98
2003-07-03,17.120001000000002
2003-07-07,17.235001
2003-07-08,18.137501
2003-07-09,17.887501
2003-07-10,17.7875
2003-07-11,18.067498999999998
2003-07-14,18.4475
2003-07-15,18.48
2003-07-16,18.415001
2003-07-17,18.4375
2003-07-18,18.3925
2003-07-21,18.225
2003-07-22,18.129998999999998
2003-07-23,18.375
2003-07-24,18.2425
2003-07-25,18.557501000000002
2003-07-28,18.5875
2003-07-29,18.7675
2003-07-30,18.905001000000002
2003-07-31,19.02
2003-08-01,18.8225
2003-08-04,18.825001
2003-08-05,18.709999
2003-08-06,18.5
2003-08-07,18.775
