Date,CFRHF
2018-04-18,95.0
2018-04-19,95.0
2018-04-20,95.0
2018-04-23,95.0
2018-04-24,94.25
2018-04-25,94.160004
2018-04-26,95.25
2018-04-27,95.25
2018-04-30,95.25
2018-05-01,94.0
2018-05-02,94.379997
2018-05-03,94.5
2018-05-04,94.5
2018-05-07,94.75
2018-05-08,95.099998
2018-05-09,95.449997
2018-05-10,96.949997
2018-05-11,96.199997
2018-05-14,96.199997
2018-05-15,96.199997
2018-05-16,96.199997
2018-05-17,98.800003
2018-05-18,98.800003
2018-05-21,98.800003
2018-05-22,93.209999
2018-05-23,92.309998
2018-05-24,92.309998
2018-05-25,92.309998
2018-05-29,92.309998
2018-05-30,92.309998
2018-05-31,92.309998
2018-06-01,92.309998
2018-06-04,92.309998
2018-06-05,93.5
2018-06-06,93.5
2018-06-07,93.5
2018-06-08,93.099998
2018-06-11,93.099998
2018-06-12,93.5
2018-06-13,93.5
2018-06-14,93.400002
2018-06-15,93.400002
2018-06-18,90.949997
2018-06-19,90.949997
2018-06-20,87.349998
2018-06-21,87.349998
2018-06-22,87.349998
2018-06-25,85.050003
2018-06-26,84.220001
2018-06-27,84.0
2018-06-28,82.300003
2018-06-29,84.75
2018-07-02,84.75
2018-07-03,83.300003
2018-07-05,84.010002
2018-07-06,84.010002
2018-07-09,84.010002
2018-07-10,85.5
2018-07-11,84.099998
2018-07-12,82.599998
2018-07-13,82.599998
2018-07-16,84.040001
2018-07-17,84.040001
2018-07-18,84.040001
2018-07-19,84.040001
2018-07-20,84.040001
2018-07-23,84.040001
2018-07-24,86.199997
2018-07-25,87.199997
2018-07-26,87.449997
2018-07-27,87.900002
2018-07-30,87.900002
2018-07-31,88.650002
2018-08-01,88.650002
2018-08-02,88.650002
2018-08-03,88.650002
2018-08-06,86.849998
2018-08-07,88.529999
2018-08-08,88.75
2018-08-09,88.75
2018-08-10,88.75
2018-08-13,87.290001
2018-08-14,87.290001
2018-08-15,87.290001
2018-08-16,85.0
2018-08-17,85.550003
2018-08-20,85.25
2018-08-21,85.25
2018-08-22,85.400002
2018-08-23,87.349998
2018-08-24,88.459999
2018-08-27,88.459999
2018-08-28,90.300003
2018-08-29,90.300003
2018-08-30,90.300003
2018-08-31,89.0
2018-09-04,86.25
2018-09-05,85.5
2018-09-06,84.150002
2018-09-07,84.150002
2018-09-10,84.150002
2018-09-11,83.150002
2018-09-12,82.75
2018-09-13,82.75
2018-09-14,84.709999
2018-09-17,84.709999
2018-09-18,84.099998
2018-09-19,81.150002
2018-09-20,83.900002
2018-09-21,83.900002
2018-09-24,83.360001
2018-09-25,82.599998
2018-09-26,83.040001
2018-09-27,83.040001
2018-09-28,82.91999799999999
2018-10-01,82.91999799999999
2018-10-02,80.589996
2018-10-03,80.589996
2018-10-04,79.099998
2018-10-05,77.849998
2018-10-08,77.849998
2018-10-09,75.809998
2018-10-10,73.220001
2018-10-11,72.309998
2018-10-12,73.309998
2018-10-15,72.650002
2018-10-16,73.860001
2018-10-17,73.860001
2018-10-18,70.800003
2018-10-19,70.279999
2018-10-22,70.470001
2018-10-23,69.43
2018-10-24,68.699997
2018-10-25,69.940002
2018-10-26,71.0
2018-10-29,71.0
2018-10-30,72.0
2018-10-31,72.0
2018-11-01,72.0
2018-11-02,72.0
2018-11-05,72.0
2018-11-06,74.0
2018-11-07,74.0
2018-11-08,74.0
2018-11-09,68.660004
2018-11-12,66.440002
2018-11-13,66.440002
2018-11-14,66.440002
2018-11-15,66.199997
2018-11-16,66.75
2018-11-19,66.519997
2018-11-20,64.690002
2018-11-21,65.620003
2018-11-23,65.620003
2018-11-26,65.620003
2018-11-27,64.650002
2018-11-28,66.150002
2018-11-29,66.019997
2018-11-30,64.660004
2018-12-03,67.959999
2018-12-04,65.900002
2018-12-06,64.989998
2018-12-07,65.0
2018-12-10,63.650002
2018-12-11,63.650002
2018-12-12,63.650002
2018-12-13,63.650002
2018-12-14,63.299999
2018-12-17,62.400002
2018-12-18,62.400002
2018-12-19,62.799999
2018-12-20,61.5
2018-12-21,61.900002
2018-12-24,60.900002
2018-12-26,63.580002
2018-12-27,61.209998999999996
2018-12-28,63.450001
2018-12-31,63.610001000000004
2019-01-02,64.5
2019-01-03,62.709998999999996
2019-01-04,65.25
2019-01-07,65.25
2019-01-08,66.75
2019-01-09,66.75
2019-01-10,66.75
2019-01-11,68.870003
2019-01-14,68.870003
2019-01-15,68.199997
2019-01-16,67.900002
2019-01-17,67.050003
2019-01-18,69.75
2019-01-22,68.75
2019-01-23,68.910004
2019-01-24,69.849998
2019-01-25,69.849998
2019-01-28,69.099998
2019-01-29,69.25
2019-01-30,69.440002
2019-01-31,68.150002
2019-02-01,70.050003
2019-02-04,70.050003
2019-02-05,70.75
2019-02-06,69.199997
2019-02-07,69.199997
2019-02-08,69.199997
2019-02-11,69.199997
2019-02-12,69.199997
2019-02-13,71.849998
2019-02-14,71.849998
2019-02-15,71.849998
2019-02-19,71.849998
2019-02-20,72.599998
2019-02-21,73.489998
2019-02-22,73.489998
2019-02-25,75.300003
2019-02-26,75.300003
2019-02-27,76.32
2019-02-28,76.32
2019-03-01,76.900002
2019-03-04,74.519997
2019-03-05,74.400002
2019-03-06,72.150002
2019-03-07,71.5
2019-03-08,71.5
2019-03-11,70.690002
2019-03-12,71.019997
2019-03-13,71.150002
2019-03-14,71.599998
2019-03-15,71.599998
2019-03-18,71.68
2019-03-19,74.0
2019-03-20,72.400002
2019-03-21,72.16999799999999
2019-03-22,72.16999799999999
2019-03-25,71.449997
2019-03-26,71.449997
2019-03-27,71.449997
2019-03-28,71.449997
2019-03-29,72.58000200000001
2019-04-01,74.809998
2019-04-02,74.360001
2019-04-03,72.699997
2019-04-04,72.699997
2019-04-05,72.150002
2019-04-08,72.150002
2019-04-09,69.949997
2019-04-10,69.949997
2019-04-11,69.949997
2019-04-12,69.949997
2019-04-15,71.650002
2019-04-16,71.650002
2019-04-17,75.150002
2019-04-18,75.949997
2019-04-22,74.260002
2019-04-23,75.650002
2019-04-24,74.199997
2019-04-25,72.900002
2019-04-26,73.0
2019-04-29,72.300003
2019-04-30,72.300003
2019-05-01,72.300003
2019-05-02,72.300003
2019-05-03,72.300003
2019-05-06,71.349998
2019-05-07,71.050003
2019-05-08,72.25
2019-05-09,70.25
2019-05-10,70.599998
2019-05-13,69.0
2019-05-14,69.0
2019-05-15,69.0
2019-05-16,69.0
2019-05-17,69.0
2019-05-20,72.099998
2019-05-21,73.300003
2019-05-22,74.099998
2019-05-23,72.650002
2019-05-24,73.25
2019-05-28,74.949997
2019-05-29,74.949997
2019-05-30,74.949997
2019-05-31,72.599998
2019-06-03,73.389999
2019-06-04,76.209999
2019-06-05,77.849998
2019-06-06,77.849998
2019-06-07,79.900002
2019-06-10,79.900002
2019-06-11,81.400002
2019-06-12,80.150002
2019-06-13,79.099998
2019-06-14,79.650002
2019-06-17,79.650002
2019-06-18,79.650002
2019-06-19,82.400002
2019-06-20,84.300003
2019-06-21,84.300003
2019-06-24,84.300003
2019-06-25,84.949997
2019-06-26,84.949997
2019-06-27,84.0
2019-06-28,84.0
2019-07-01,84.0
2019-07-02,84.0
2019-07-03,83.589996
2019-07-05,83.129997
2019-07-08,83.129997
2019-07-09,81.900002
2019-07-10,83.910004
2019-07-11,84.949997
2019-07-12,84.949997
2019-07-15,84.949997
2019-07-16,84.0
2019-07-17,85.599998
2019-07-18,86.800003
2019-07-19,87.699997
2019-07-22,87.699997
2019-07-23,87.349998
2019-07-24,87.349998
2019-07-25,87.349998
2019-07-26,87.349998
2019-07-29,86.699997
2019-07-30,87.400002
2019-07-31,87.150002
2019-08-01,84.550003
2019-08-02,83.949997
2019-08-05,78.599998
2019-08-06,78.599998
2019-08-07,78.599998
2019-08-08,81.910004
2019-08-09,81.910004
2019-08-12,81.910004
2019-08-13,81.910004
2019-08-14,77.0
2019-08-15,74.470001
2019-08-16,76.050003
2019-08-19,76.050003
2019-08-20,77.75
2019-08-21,78.5
2019-08-22,78.0
2019-08-23,79.220001
2019-08-26,79.220001
2019-08-27,77.800003
2019-08-28,77.5
2019-08-29,78.300003
2019-08-30,78.349998
2019-09-03,75.800003
2019-09-04,78.099998
2019-09-05,78.25
2019-09-06,79.050003
2019-09-09,81.550003
2019-09-10,79.199997
2019-09-11,80.849998
2019-09-12,80.849998
2019-09-13,82.349998
2019-09-16,79.449997
2019-09-17,77.290001
2019-09-18,73.519997
2019-09-19,73.519997
2019-09-20,76.129997
2019-09-23,73.449997
2019-09-24,73.949997
2019-09-25,73.349998
2019-09-26,73.110001
2019-09-27,73.5
2019-09-30,73.5
2019-10-01,71.25
2019-10-02,71.25
2019-10-03,69.0
2019-10-04,69.0
2019-10-07,69.0
2019-10-08,69.0
2019-10-09,70.25
2019-10-10,70.699997
2019-10-11,70.699997
2019-10-14,71.75
2019-10-15,72.75
2019-10-16,73.0
2019-10-17,73.0
2019-10-18,73.0
2019-10-21,73.0
2019-10-22,75.25
2019-10-23,74.589996
2019-10-24,75.25
2019-10-25,75.25
2019-10-28,77.900002
2019-10-29,77.449997
2019-10-30,77.449997
2019-10-31,77.449997
2019-11-01,77.449997
2019-11-04,77.449997
2019-11-05,80.139999
2019-11-06,80.349998
2019-11-07,80.849998
2019-11-08,74.150002
2019-11-11,74.0
2019-11-12,72.449997
2019-11-13,72.449997
2019-11-14,73.75
2019-11-15,75.25
2019-11-18,75.050003
2019-11-19,75.790001
2019-11-20,76.800003
2019-11-21,76.150002
2019-11-22,76.410004
2019-11-25,76.410004
2019-11-26,77.25
2019-11-27,76.400002
2019-11-29,75.449997
2019-12-02,75.010002
2019-12-03,74.0
2019-12-04,74.349998
2019-12-05,75.349998
2019-12-06,76.099998
2019-12-09,76.099998
2019-12-10,75.25
2019-12-11,75.75
2019-12-12,75.449997
2019-12-13,77.400002
2019-12-16,78.0
2019-12-17,76.300003
2019-12-18,77.849998
2019-12-19,77.889999
2019-12-20,76.400002
2019-12-23,77.550003
2019-12-24,77.550003
2019-12-26,77.16999799999999
2019-12-27,77.16999799999999
2019-12-30,77.809998
2019-12-31,77.900002
2020-01-02,79.050003
2020-01-03,78.309998
2020-01-06,77.209999
2020-01-07,77.209999
2020-01-08,78.849998
2020-01-09,77.699997
2020-01-10,78.25
2020-01-13,78.650002
2020-01-14,79.349998
2020-01-15,79.349998
2020-01-16,79.599998
2020-01-17,84.449997
2020-01-21,84.449997
2020-01-22,84.449997
2020-01-23,77.949997
2020-01-24,76.699997
2020-01-27,76.699997
2020-01-28,77.199997
2020-01-29,75.849998
2020-01-30,75.269997
2020-01-31,72.589996
2020-02-03,72.809998
2020-02-04,75.550003
2020-02-05,76.120003
2020-02-06,76.449997
2020-02-07,75.019997
2020-02-10,75.019997
2020-02-11,75.800003
2020-02-12,77.099998
2020-02-13,76.050003
2020-02-14,75.410004
2020-02-18,74.0
2020-02-19,74.199997
2020-02-20,73.599998
2020-02-21,73.300003
2020-02-24,71.82
2020-02-25,69.699997
2020-02-26,70.199997
2020-02-27,66.07
2020-02-28,67.82
2020-03-02,67.790001
2020-03-03,67.599998
2020-03-04,69.900002
2020-03-05,66.839996
2020-03-06,67.07
2020-03-09,62.900002
2020-03-10,66.550003
2020-03-11,63.060001
2020-03-12,52.279999
2020-03-13,57.5
2020-03-16,51.23
2020-03-17,53.25
2020-03-18,48.98
2020-03-19,51.330002
2020-03-20,54.560001
2020-03-23,54.02
2020-03-24,52.169998
2020-03-25,54.470001
2020-03-26,56.220001
2020-03-27,56.049999
2020-03-30,53.349998
2020-03-31,53.66
2020-04-01,50.939999
2020-04-02,52.82
2020-04-03,51.009997999999996
2020-04-06,53.279999
2020-04-07,56.369999
2020-04-08,55.799999
2020-04-09,55.970001
2020-04-13,54.119999
2020-04-14,58.5
2020-04-15,56.16
2020-04-16,54.900002
2020-04-17,57.639998999999996
2020-04-20,56.779999
2020-04-21,55.049999
2020-04-22,53.939999
2020-04-23,53.759997999999996
2020-04-24,54.0
2020-04-27,55.810001
2020-04-28,56.91
2020-04-29,56.91
2020-04-30,56.77
2020-05-01,54.32
2020-05-04,53.709998999999996
2020-05-05,54.709998999999996
2020-05-06,54.84
2020-05-07,55.830002
2020-05-08,57.060001
