Date,PFE
1995-03-30,7.15625
1995-03-31,7.1458330000000005
1995-04-03,7.25
1995-04-04,7.2708330000000005
1995-04-05,7.2708330000000005
1995-04-06,7.25
1995-04-07,7.25
1995-04-10,7.2708330000000005
1995-04-11,7.34375
1995-04-12,7.3645830000000005
1995-04-13,7.4895830000000005
1995-04-17,7.4375
1995-04-18,7.3645830000000005
1995-04-19,7.21875
1995-04-20,7.1666669999999995
1995-04-21,7.15625
1995-04-24,7.2291669999999995
1995-04-25,7.125
1995-04-26,7.2291669999999995
1995-04-27,7.1458330000000005
1995-04-28,7.21875
1995-05-01,7.0416669999999995
1995-05-02,7.1354169999999995
1995-05-03,7.2916669999999995
1995-05-04,7.2708330000000005
1995-05-05,7.28125
1995-05-08,7.21875
1995-05-09,7.1458330000000005
1995-05-10,7.09375
1995-05-11,7.1041669999999995
1995-05-12,6.8333330000000005
1995-05-15,6.7708330000000005
1995-05-16,6.9479169999999995
1995-05-17,6.9375
1995-05-18,6.8229169999999995
1995-05-19,7.0104169999999995
1995-05-22,6.9791669999999995
1995-05-23,7.03125
1995-05-24,7.15625
1995-05-25,7.3229169999999995
1995-05-26,7.2083330000000005
1995-05-30,7.2083330000000005
1995-05-31,7.34375
1995-06-01,7.4375
1995-06-02,7.40625
1995-06-05,7.3541669999999995
1995-06-06,7.4166669999999995
1995-06-07,7.34375
1995-06-08,7.3958330000000005
1995-06-09,7.4166669999999995
1995-06-12,7.34375
1995-06-13,7.3958330000000005
1995-06-14,7.4166669999999995
1995-06-15,7.3958330000000005
1995-06-16,7.4791669999999995
1995-06-19,7.5104169999999995
1995-06-20,7.4166669999999995
1995-06-21,7.6354169999999995
1995-06-22,7.7916669999999995
1995-06-23,7.8333330000000005
1995-06-26,7.7395830000000005
1995-06-27,7.625
1995-06-28,7.707031
1995-06-29,7.6666669999999995
1995-06-30,7.6770830000000005
1995-07-03,7.7916669999999995
1995-07-05,7.6666669999999995
1995-07-06,7.5625
1995-07-07,7.3125
1995-07-10,7.3958330000000005
1995-07-11,7.4583330000000005
1995-07-12,7.4166669999999995
1995-07-13,7.5833330000000005
1995-07-14,7.6458330000000005
1995-07-17,7.6666669999999995
1995-07-18,7.7916669999999995
1995-07-19,7.75
1995-07-20,7.5208330000000005
1995-07-21,7.6875
1995-07-24,7.7083330000000005
1995-07-25,7.7916669999999995
1995-07-26,7.875
1995-07-27,8.166667
1995-07-28,8.25
1995-07-31,8.4375
1995-08-01,8.5625
1995-08-02,8.416667
1995-08-03,8.291667
1995-08-04,8.291667
1995-08-07,8.270833
1995-08-08,8.229167
1995-08-09,8.354167
1995-08-10,8.354167
1995-08-11,8.166667
1995-08-14,8.416667
1995-08-15,8.291667
1995-08-16,8.020833
1995-08-17,8.020833
1995-08-18,8.020833
1995-08-21,8.166667
1995-08-22,8.020833
1995-08-23,8.145833
1995-08-24,8.145833
1995-08-25,8.0625
1995-08-28,8.0
1995-08-29,8.083333
1995-08-30,8.291667
1995-08-31,8.229167
1995-09-01,8.0
1995-09-05,7.9791669999999995
1995-09-06,8.0
1995-09-07,7.9583330000000005
1995-09-08,7.8333330000000005
1995-09-11,7.8333330000000005
1995-09-12,7.8541669999999995
1995-09-13,7.9583330000000005
1995-09-14,8.041667
1995-09-15,8.083333
1995-09-18,8.270833
1995-09-19,8.333333
1995-09-20,8.145833
1995-09-21,8.458333
1995-09-22,8.666667
1995-09-25,8.8125
1995-09-26,8.854167
1995-09-27,8.958333
1995-09-28,8.9375
1995-09-29,8.895833
1995-10-02,8.875
1995-10-03,9.229167
1995-10-04,9.395833
1995-10-05,9.229167
1995-10-06,9.375
1995-10-09,9.395833
1995-10-10,9.166667
1995-10-11,9.229167
1995-10-12,9.520833
1995-10-13,9.5
1995-10-16,9.708333
1995-10-17,9.75
1995-10-18,9.854167
1995-10-19,10.0
1995-10-20,10.166667
1995-10-23,9.916667
1995-10-24,10.145833
1995-10-25,10.166667
1995-10-26,9.9375
1995-10-27,9.8125
1995-10-30,9.708333
1995-10-31,9.5625
1995-11-01,9.854167
1995-11-02,9.770833
1995-11-03,9.6875
1995-11-06,9.708333
1995-11-07,9.958333
1995-11-08,10.125
1995-11-09,9.9375
1995-11-10,9.75
1995-11-13,9.708333
1995-11-14,9.833333
1995-11-15,10.145833
1995-11-16,9.979167
1995-11-17,9.916667
1995-11-20,9.895833
1995-11-21,9.916667
1995-11-22,9.75
1995-11-24,9.729167
1995-11-27,9.666667
1995-11-28,9.729167
1995-11-29,9.666667
1995-11-30,9.666667
1995-12-01,9.75
1995-12-04,10.1875
1995-12-05,10.666667
1995-12-06,10.791667
1995-12-07,10.75
1995-12-08,10.604167
1995-12-11,10.6875
1995-12-12,10.916667
1995-12-13,10.854167
1995-12-14,11.041667
1995-12-15,10.9375
1995-12-18,10.75
1995-12-19,10.541667
1995-12-20,10.25
1995-12-21,10.354167
1995-12-22,10.416667
1995-12-26,10.541667
1995-12-27,10.5
1995-12-28,10.4375
1995-12-29,10.5
1996-01-02,10.375
1996-01-03,10.333333
1996-01-04,10.729167
1996-01-05,10.583333
1996-01-08,10.708333
1996-01-09,10.916667
1996-01-10,10.5
1996-01-11,10.291667
1996-01-12,10.25
1996-01-15,10.291667
1996-01-16,10.520833
1996-01-17,10.5
1996-01-18,10.479167
1996-01-19,10.3125
1996-01-22,10.166667
1996-01-23,10.125
1996-01-24,10.625
1996-01-25,10.6875
1996-01-26,10.979167
1996-01-29,10.916667
1996-01-30,11.229167
1996-01-31,11.416667
1996-02-01,11.479167
1996-02-02,11.3125
1996-02-05,11.416667
1996-02-06,11.291667
1996-02-07,11.3125
1996-02-08,11.479167
1996-02-09,11.479167
1996-02-12,11.625
1996-02-13,11.708333
1996-02-14,11.583333
1996-02-15,11.479167
1996-02-16,11.333333
1996-02-20,11.083333
1996-02-21,11.0625
1996-02-22,11.3125
1996-02-23,11.333333
1996-02-26,11.0
1996-02-27,11.125
1996-02-28,11.0
1996-02-29,10.979167
1996-03-01,11.083333
1996-03-04,11.354167
1996-03-05,11.416667
1996-03-06,11.25
1996-03-07,11.25
1996-03-08,10.958333
1996-03-11,10.8125
1996-03-12,10.625
1996-03-13,10.333333
1996-03-14,10.270833
1996-03-15,10.479167
1996-03-18,10.458333
1996-03-19,10.520833
1996-03-20,10.5625
1996-03-21,11.145833
1996-03-22,11.291667
1996-03-25,11.291667
1996-03-26,11.458333
1996-03-27,11.270833
1996-03-28,11.270833
1996-03-29,11.208333
1996-04-01,11.666667
1996-04-02,11.979167
1996-04-03,12.0
1996-04-04,11.875
1996-04-08,11.645833
1996-04-09,11.479167
1996-04-10,11.104167
1996-04-11,11.208333
1996-04-12,11.5
1996-04-15,11.5625
1996-04-16,11.5
1996-04-17,11.4375
1996-04-18,11.458333
1996-04-19,11.666667
1996-04-22,11.625
1996-04-23,11.416667
1996-04-24,11.208333
1996-04-25,11.125
1996-04-26,11.166667
1996-04-29,11.333333
1996-04-30,11.479167
1996-05-01,11.4375
1996-05-02,11.145833
1996-05-03,11.041667
1996-05-06,11.125
1996-05-07,10.770833
1996-05-08,10.895833
1996-05-09,10.833333
1996-05-10,11.083333
1996-05-13,11.270833
1996-05-14,11.104167
1996-05-15,11.104167
1996-05-16,11.291667
1996-05-17,11.145833
1996-05-20,11.125
1996-05-21,11.0625
1996-05-22,11.25
1996-05-23,11.4375
1996-05-24,11.6875
1996-05-28,11.625
1996-05-29,11.5625
1996-05-30,11.770833
1996-05-31,11.791667
1996-06-03,11.895833
1996-06-04,12.020833
1996-06-05,12.375
1996-06-06,12.083333
1996-06-07,12.3125
1996-06-10,12.354167
1996-06-11,12.0625
1996-06-12,11.9375
1996-06-13,12.104167
1996-06-14,12.625
1996-06-17,12.5
1996-06-18,12.208333
1996-06-19,12.416667
1996-06-20,12.3125
1996-06-21,12.25
1996-06-24,12.166667
1996-06-25,12.333333
1996-06-26,11.9375
1996-06-27,11.8125
1996-06-28,11.895833
1996-07-01,11.916667
1996-07-02,12.041667
1996-07-03,12.104167
1996-07-05,11.833333
1996-07-08,11.875
1996-07-09,12.083333
1996-07-10,12.229167
1996-07-11,12.020833
1996-07-12,11.958333
1996-07-15,11.895833
1996-07-16,12.041667
1996-07-17,11.8125
1996-07-18,12.083333
1996-07-19,12.0
1996-07-22,12.145833
1996-07-23,11.916667
1996-07-24,11.916667
1996-07-25,11.708333
1996-07-26,11.729167
1996-07-29,11.645833
1996-07-30,11.6875
1996-07-31,11.645833
1996-08-01,11.854167
1996-08-02,12.166667
1996-08-05,12.270833
1996-08-06,12.229167
1996-08-07,12.041667
1996-08-08,11.8125
1996-08-09,11.958333
1996-08-12,12.3125
1996-08-13,12.208333
1996-08-14,12.125
1996-08-15,12.125
1996-08-16,12.145833
1996-08-19,12.395833
1996-08-20,12.333333
1996-08-21,12.375
1996-08-22,12.4375
1996-08-23,12.395833
1996-08-26,12.270833
1996-08-27,12.3125
1996-08-28,12.25
1996-08-29,12.041667
1996-08-30,11.833333
1996-09-03,11.875
1996-09-04,11.791667
1996-09-05,11.854167
1996-09-06,12.0625
1996-09-09,12.229167
1996-09-10,12.229167
1996-09-11,12.083333
1996-09-12,12.145833
1996-09-13,12.333333
1996-09-16,12.291667
1996-09-17,12.3125
1996-09-18,12.375
1996-09-19,12.625
1996-09-20,12.5
1996-09-23,12.666667
1996-09-24,12.583333
1996-09-25,12.895833
1996-09-26,13.145832999999998
1996-09-27,13.0
1996-09-30,13.1875
1996-10-01,13.354167000000002
1996-10-02,13.125
1996-10-03,13.229167000000002
1996-10-04,13.416667000000002
1996-10-07,13.208332999999998
1996-10-08,13.479167000000002
1996-10-09,13.479167000000002
1996-10-10,13.5
1996-10-11,13.5625
1996-10-14,13.791667000000002
1996-10-15,13.958332999999998
1996-10-16,13.875
1996-10-17,13.979167000000002
1996-10-18,14.145832999999998
1996-10-21,14.333332999999998
1996-10-22,14.0625
1996-10-23,13.854167000000002
1996-10-24,13.75
1996-10-25,13.458332999999998
1996-10-28,13.166667000000002
1996-10-29,13.375
1996-10-30,13.583332999999998
1996-10-31,13.791667000000002
1996-11-01,13.645832999999998
1996-11-04,14.0
1996-11-05,14.333332999999998
1996-11-06,14.75
1996-11-07,14.791667000000002
1996-11-08,15.0
1996-11-11,14.791667000000002
1996-11-12,14.520832999999998
1996-11-13,14.958332999999998
1996-11-14,15.020832999999998
1996-11-15,14.979167000000002
1996-11-18,14.8125
1996-11-19,14.729167000000002
1996-11-20,14.645832999999998
1996-11-21,14.875
1996-11-22,14.75
1996-11-25,15.083332999999998
1996-11-26,14.916667000000002
1996-11-27,14.8125
1996-11-29,14.9375
1996-12-02,14.666667000000002
1996-12-03,14.270832999999998
1996-12-04,14.0
1996-12-05,13.75
1996-12-06,13.583332999999998
1996-12-09,14.125
1996-12-10,13.916667000000002
1996-12-11,13.916667000000002
1996-12-12,13.541667000000002
1996-12-13,13.708332999999998
1996-12-16,13.479167000000002
1996-12-17,13.458332999999998
1996-12-18,13.5625
1996-12-19,14.0625
1996-12-20,14.166667000000002
1996-12-23,14.166667000000002
1996-12-24,14.1875
1996-12-26,14.1875
1996-12-27,14.1875
1996-12-30,14.1875
1996-12-31,13.833332999999998
1997-01-02,13.645832999999998
1997-01-03,13.9375
1997-01-06,13.875
1997-01-07,14.083332999999998
1997-01-08,14.083332999999998
1997-01-09,13.958332999999998
1997-01-10,14.25
1997-01-13,14.166667000000002
1997-01-14,14.4375
1997-01-15,14.479167000000002
1997-01-16,14.541667000000002
1997-01-17,14.666667000000002
1997-01-20,14.5625
1997-01-21,14.4375
1997-01-22,14.708332999999998
1997-01-23,14.520832999999998
1997-01-24,14.520832999999998
1997-01-27,14.291667000000002
1997-01-28,14.25
1997-01-29,14.4375
1997-01-30,15.125
1997-01-31,15.416667000000002
1997-02-03,15.166667000000002
1997-02-04,15.166667000000002
1997-02-05,14.770832999999998
1997-02-06,14.958332999999998
1997-02-07,15.291667000000002
1997-02-10,15.041667000000002
1997-02-11,15.1875
1997-02-12,15.604167000000002
1997-02-13,16.0
1997-02-14,16.083334
1997-02-18,16.458334
1997-02-19,16.25
1997-02-20,15.895832999999998
1997-02-21,15.791667000000002
1997-02-24,16.104166
1997-02-25,15.875
1997-02-26,15.958332999999998
1997-02-27,15.395832999999998
1997-02-28,15.270832999999998
1997-03-03,15.4375
1997-03-04,15.020832999999998
1997-03-05,15.625
1997-03-06,15.395832999999998
1997-03-07,15.6875
1997-03-10,16.145834
1997-03-11,15.9375
1997-03-12,15.791667000000002
1997-03-13,15.3125
1997-03-14,15.1875
1997-03-17,15.4375
1997-03-18,15.270832999999998
1997-03-19,15.229167000000002
1997-03-20,15.0
1997-03-21,15.0
1997-03-24,15.104167000000002
1997-03-25,15.083332999999998
1997-03-26,14.916667000000002
1997-03-27,14.5625
1997-03-31,14.020832999999998
1997-04-01,14.1875
1997-04-02,13.916667000000002
1997-04-03,14.0625
1997-04-04,14.604167000000002
1997-04-07,14.645832999999998
1997-04-08,14.333332999999998
1997-04-09,14.020832999999998
1997-04-10,14.208332999999998
1997-04-11,13.895832999999998
1997-04-14,14.3125
1997-04-15,14.229167000000002
1997-04-16,14.75
1997-04-17,14.770832999999998
1997-04-18,14.708332999999998
1997-04-21,14.8125
1997-04-22,15.291667000000002
1997-04-23,15.4375
1997-04-24,15.5625
1997-04-25,15.4375
1997-04-28,15.708332999999998
1997-04-29,16.229166
1997-04-30,16.0
1997-05-01,16.020834
1997-05-02,16.229166
1997-05-05,16.625
1997-05-06,16.541666
1997-05-07,16.166666
1997-05-08,16.1875
1997-05-09,16.333334
1997-05-12,16.875
1997-05-13,16.729166
1997-05-14,16.833334
1997-05-15,17.083334
1997-05-16,16.791666
1997-05-19,16.729166
1997-05-20,16.8125
1997-05-21,16.708334
1997-05-22,16.5625
1997-05-23,16.75
1997-05-27,16.916666
1997-05-28,16.979166
1997-05-29,16.958334
1997-05-30,17.166666
1997-06-02,17.041666
1997-06-03,17.020834
1997-06-04,16.979166
1997-06-05,17.145834
1997-06-06,17.833334
1997-06-09,18.083334
1997-06-10,17.75
1997-06-11,17.854166
1997-06-12,18.0625
1997-06-13,18.770834
1997-06-16,18.729166
1997-06-17,18.583334
1997-06-18,18.0625
1997-06-19,18.75
1997-06-20,19.083334
1997-06-23,18.541666
1997-06-24,19.270834
1997-06-25,19.875
1997-06-26,19.875
1997-06-27,20.333334
1997-06-30,19.916666
1997-07-01,20.083334
1997-07-02,20.333334
1997-07-03,21.25
1997-07-07,20.666666
1997-07-08,21.0
1997-07-09,20.645834
1997-07-10,20.583334
1997-07-11,20.604166
1997-07-14,20.1875
1997-07-15,20.5
1997-07-16,19.75
1997-07-17,20.083334
1997-07-18,19.5
1997-07-21,19.520834
1997-07-22,20.333334
1997-07-23,20.583334
1997-07-24,20.583334
1997-07-25,19.875
1997-07-28,19.3125
1997-07-29,19.541666
1997-07-30,19.8125
1997-07-31,19.875
1997-08-01,19.5625
1997-08-04,19.166666
1997-08-05,19.604166
1997-08-06,19.291666
1997-08-07,19.125
1997-08-08,18.4375
1997-08-11,18.291666
1997-08-12,17.729166
1997-08-13,17.833334
1997-08-14,18.0
1997-08-15,17.625
1997-08-18,17.479166
1997-08-19,17.729166
1997-08-20,18.625
1997-08-21,18.5
1997-08-22,18.6875
1997-08-25,18.541666
1997-08-26,17.958334
1997-08-27,18.458334
1997-08-28,18.166666
1997-08-29,18.479166
1997-09-02,19.291666
1997-09-03,19.020834
1997-09-04,19.166666
1997-09-05,19.4375
1997-09-08,19.416666
1997-09-09,19.354166
1997-09-10,18.708334
1997-09-11,18.416666
1997-09-12,19.395834
1997-09-15,19.354166
1997-09-16,20.020834
1997-09-17,19.875
1997-09-18,20.0
1997-09-19,20.166666
1997-09-22,20.583334
1997-09-23,20.666666
1997-09-24,20.375
1997-09-25,19.958334
1997-09-26,20.333334
1997-09-29,20.354166
1997-09-30,20.041666
1997-10-01,20.083334
1997-10-02,20.583334
1997-10-03,20.583334
1997-10-06,20.916666
1997-10-07,21.666666
1997-10-08,21.479166
1997-10-09,21.333334
1997-10-10,21.458334
1997-10-13,21.625
1997-10-14,22.625
1997-10-15,22.625
1997-10-16,22.229166
1997-10-17,21.729166
1997-10-20,22.270834
1997-10-21,23.666666
1997-10-22,24.104166
1997-10-23,23.833334
1997-10-24,23.895834
1997-10-27,22.583334
1997-10-28,23.791666
1997-10-29,23.854166
1997-10-30,23.916666
1997-10-31,23.666666
1997-11-03,24.354166
1997-11-04,23.958334
1997-11-05,24.625
1997-11-06,24.083334
1997-11-07,23.583334
1997-11-10,23.020834
1997-11-11,23.291666
1997-11-12,22.375
1997-11-13,23.0
1997-11-14,23.770834
1997-11-17,23.791666
1997-11-18,23.166666
1997-11-19,23.9375
1997-11-20,24.166666
1997-11-21,24.604166
1997-11-24,23.833334
1997-11-25,24.354166
1997-11-26,24.1875
1997-11-28,24.25
1997-12-01,25.333334
1997-12-02,25.4375
1997-12-03,25.9375
1997-12-04,25.458334
1997-12-05,25.166666
1997-12-08,24.916666
1997-12-09,25.166666
1997-12-10,25.270834
1997-12-11,24.8125
1997-12-12,25.0
1997-12-15,25.291666
1997-12-16,25.583334
1997-12-17,25.104166
1997-12-18,24.708334
1997-12-19,24.25
1997-12-22,24.770834
1997-12-23,24.1875
1997-12-24,23.583334
1997-12-26,23.979166
1997-12-29,24.541666
1997-12-30,25.1875
1997-12-31,24.854166
1998-01-02,25.229166
1998-01-05,26.604165999999996
1998-01-06,25.75
1998-01-07,26.041666
1998-01-08,25.875
1998-01-09,24.645834
1998-01-12,25.479166
1998-01-13,25.770834
1998-01-14,25.9375
1998-01-15,25.270834
1998-01-16,25.666666
1998-01-20,26.9375
1998-01-21,26.333334000000004
1998-01-22,26.208334
1998-01-23,26.020834
1998-01-26,25.916666
1998-01-27,26.229165999999996
1998-01-28,26.604165999999996
1998-01-29,27.145834000000004
1998-01-30,27.25
1998-02-02,27.541665999999996
1998-02-03,27.520834000000004
1998-02-04,27.125
1998-02-05,26.583334000000004
1998-02-06,26.958334000000004
1998-02-09,26.916665999999996
1998-02-10,28.0
1998-02-11,27.895834000000004
1998-02-12,28.104165999999996
1998-02-13,27.875
1998-02-17,28.166665999999996
1998-02-18,28.791665999999996
1998-02-19,28.708334000000004
1998-02-20,29.104165999999996
1998-02-23,29.791665999999996
1998-02-24,29.166665999999996
1998-02-25,29.458334000000004
1998-02-26,30.083334000000004
1998-02-27,29.5
1998-03-02,29.270834000000004
1998-03-03,29.0
1998-03-04,28.3125
1998-03-05,28.520834000000004
1998-03-06,28.75
1998-03-09,28.958334000000004
1998-03-10,29.291665999999996
1998-03-11,29.166665999999996
1998-03-12,28.729165999999996
1998-03-13,28.625
1998-03-16,29.333334000000004
1998-03-17,29.791665999999996
1998-03-18,29.416665999999996
1998-03-19,30.0
1998-03-20,30.708334000000004
1998-03-23,32.083332
1998-03-24,31.791665999999996
1998-03-25,31.5
1998-03-26,31.458334000000004
1998-03-27,31.916665999999996
1998-03-30,32.604168
1998-03-31,33.229168
1998-04-01,32.9375
1998-04-02,33.229168
1998-04-03,33.958332
1998-04-06,34.416668
1998-04-07,33.604168
1998-04-08,32.916668
1998-04-09,33.083332
1998-04-13,33.708332
1998-04-14,33.020832
1998-04-15,32.520832
1998-04-16,33.5625
1998-04-17,35.0625
1998-04-20,37.791668
1998-04-21,38.729168
1998-04-22,38.208332
1998-04-23,38.458332
1998-04-24,39.416668
1998-04-27,37.8125
1998-04-28,37.791668
1998-04-29,37.541668
1998-04-30,37.9375
1998-05-01,37.458332
1998-05-04,37.5625
1998-05-05,37.25
1998-05-06,36.229168
1998-05-07,35.625
1998-05-08,37.041668
1998-05-11,36.958332
1998-05-12,37.270832
1998-05-13,36.729168
1998-05-14,36.0
1998-05-15,34.875
1998-05-18,36.895832
1998-05-19,37.625
1998-05-20,37.604168
1998-05-21,36.375
1998-05-22,35.145832
1998-05-26,34.395832
1998-05-27,36.0
1998-05-28,35.541668
1998-05-29,34.9375
1998-06-01,34.625
1998-06-02,34.458332
1998-06-03,34.291668
1998-06-04,35.666668
1998-06-05,36.125
1998-06-08,36.145832
1998-06-09,37.479168
1998-06-10,36.541668
1998-06-11,35.6875
1998-06-12,36.4375
1998-06-15,36.0
1998-06-16,36.583332
1998-06-17,37.416668
1998-06-18,38.125
1998-06-19,37.166668
1998-06-22,37.166668
1998-06-23,36.708332
1998-06-24,36.6875
1998-06-25,36.833332
1998-06-26,37.3125
1998-06-29,36.645832
1998-06-30,36.229168
1998-07-01,35.729168
1998-07-02,35.833332
1998-07-06,36.5
1998-07-07,37.041668
1998-07-08,37.833332
1998-07-09,38.666668
1998-07-10,39.270832
1998-07-13,39.5625
1998-07-14,39.5
1998-07-15,38.666668
1998-07-16,39.270832
1998-07-17,38.583332
1998-07-20,39.3125
1998-07-21,38.041668
1998-07-22,38.791668
1998-07-23,37.145832
1998-07-24,37.833332
1998-07-27,38.083332
1998-07-28,37.208332
1998-07-29,36.375
1998-07-30,37.375
1998-07-31,36.604168
1998-08-03,36.5625
1998-08-04,34.916668
1998-08-05,35.291668
1998-08-06,35.166668
1998-08-07,34.5
1998-08-10,34.75
1998-08-11,34.645832
1998-08-12,33.9375
1998-08-13,34.0
1998-08-14,33.729168
1998-08-17,34.875
1998-08-18,35.833332
1998-08-19,36.333332
1998-08-20,35.229168
1998-08-21,35.354168
1998-08-24,35.125
1998-08-25,35.5
1998-08-26,36.0
1998-08-27,34.625
1998-08-28,33.875
1998-08-31,31.0
1998-09-01,32.25
1998-09-02,33.354168
1998-09-03,33.291668
1998-09-04,31.791665999999996
1998-09-08,33.5625
1998-09-09,32.729168
1998-09-10,31.458334000000004
1998-09-11,33.541668
1998-09-14,34.416668
1998-09-15,34.1875
1998-09-16,33.833332
1998-09-17,32.958332
1998-09-18,32.375
1998-09-21,32.604168
1998-09-22,33.8125
1998-09-23,35.5
1998-09-24,35.8125
1998-09-25,35.5625
1998-09-28,35.354168
1998-09-29,35.604168
1998-09-30,35.25
1998-10-01,33.208332
1998-10-02,33.041668
1998-10-05,31.583334000000004
1998-10-06,29.791665999999996
1998-10-07,30.208334000000004
1998-10-08,29.916665999999996
1998-10-09,31.0
1998-10-12,31.0
1998-10-13,29.166665999999996
1998-10-14,32.0
1998-10-15,32.583332
1998-10-16,32.8125
1998-10-19,32.520832
1998-10-20,32.229168
1998-10-21,32.666668
1998-10-22,33.583332
1998-10-23,34.5
1998-10-26,35.25
1998-10-27,35.4375
1998-10-28,35.229168
1998-10-29,35.916668
1998-10-30,35.770832
1998-11-02,36.166668
1998-11-03,36.416668
1998-11-04,35.333332
1998-11-05,35.791668
1998-11-06,36.291668
1998-11-09,36.104168
1998-11-10,36.208332
1998-11-11,35.354168
1998-11-12,34.770832
1998-11-13,35.208332
1998-11-16,36.270832
1998-11-17,36.5
1998-11-18,37.083332
1998-11-19,36.854168
1998-11-20,37.291668
1998-11-23,38.708332
1998-11-24,38.041668
1998-11-25,38.083332
1998-11-27,38.0
1998-11-30,37.3125
1998-12-01,37.0
1998-12-02,37.6875
1998-12-03,36.75
1998-12-04,37.479168
1998-12-07,38.125
1998-12-08,38.729168
1998-12-09,38.708332
1998-12-10,38.0
1998-12-11,38.291668
1998-12-14,37.208332
1998-12-15,38.333332
1998-12-16,38.583332
1998-12-17,38.958332
1998-12-18,38.666668
1998-12-21,38.354168
1998-12-22,39.0625
1998-12-23,40.125
1998-12-24,39.791668
1998-12-28,39.8125
1998-12-29,41.541668
1998-12-30,42.041668
1998-12-31,41.666668
1999-01-04,41.166668
1999-01-05,41.291668
1999-01-06,42.104168
1999-01-07,41.520832
1999-01-08,40.75
1999-01-11,39.25
1999-01-12,37.895832
1999-01-13,38.895832
1999-01-14,37.833332
1999-01-15,38.645832
1999-01-19,38.625
1999-01-20,39.895832
1999-01-21,38.833332
1999-01-22,38.583332
1999-01-25,39.166668
1999-01-26,40.041668
1999-01-27,40.645832
1999-01-28,42.520832
1999-01-29,42.875
1999-02-01,44.25
1999-02-02,44.229168
1999-02-03,44.583332
1999-02-04,43.854168
1999-02-05,43.625
1999-02-08,43.791668
1999-02-09,41.75
1999-02-10,42.25
1999-02-11,44.166668
1999-02-12,43.375
1999-02-16,43.604168
1999-02-17,43.333332
1999-02-18,43.708332
1999-02-19,42.770832
1999-02-22,44.333332
1999-02-23,44.625
1999-02-24,44.166668
1999-02-25,43.625
1999-02-26,43.979168
1999-03-01,44.375
1999-03-02,44.333332
1999-03-03,43.854168
1999-03-04,44.291668
1999-03-05,45.520832
1999-03-08,46.520832
1999-03-09,46.208332
1999-03-10,46.541668
1999-03-11,46.875
1999-03-12,46.791668
1999-03-15,46.9375
1999-03-16,47.333332
1999-03-17,46.75
1999-03-18,47.666668
1999-03-19,46.916668
1999-03-22,47.6875
1999-03-23,46.416668
1999-03-24,46.041668
1999-03-25,45.916668
1999-03-26,45.0
1999-03-29,47.0
1999-03-30,47.395832
1999-03-31,46.25
1999-04-01,46.520832
1999-04-05,47.458332
1999-04-06,46.729168
1999-04-07,46.5
1999-04-08,47.479168
1999-04-09,48.666668
1999-04-12,50.041668
1999-04-13,49.770832
1999-04-14,48.208332
1999-04-15,43.333332
1999-04-16,42.354168
1999-04-19,39.3125
1999-04-20,39.583332
1999-04-21,41.125
1999-04-22,42.770832
1999-04-23,42.333332
1999-04-26,41.25
1999-04-27,40.375
1999-04-28,39.333332
1999-04-29,38.645832
1999-04-30,38.354168
1999-05-03,38.8125
1999-05-04,38.0625
1999-05-05,39.4375
1999-05-06,38.666668
1999-05-07,38.979168
1999-05-10,38.104168
1999-05-11,38.166668
1999-05-12,38.583332
1999-05-13,39.270832
1999-05-14,37.729168
1999-05-17,38.208332
1999-05-18,37.854168
1999-05-19,37.645832
1999-05-20,37.583332
1999-05-21,36.75
1999-05-24,35.416668
1999-05-25,34.041668
1999-05-26,33.666668
1999-05-27,34.625
1999-05-28,35.666668
1999-06-01,35.458332
1999-06-02,35.416668
1999-06-03,36.166668
1999-06-04,38.375
1999-06-07,37.0
1999-06-08,37.0
1999-06-09,34.979168
1999-06-10,33.1875
1999-06-11,32.5
1999-06-14,31.708334000000004
1999-06-15,32.520832
1999-06-16,33.041668
1999-06-17,33.479168
1999-06-18,33.1875
1999-06-21,32.5
1999-06-22,32.770832
1999-06-23,32.895832
1999-06-24,33.791668
1999-06-25,33.8125
1999-06-28,33.6875
1999-06-29,34.958332
1999-06-30,36.333332
1999-07-01,37.375
1999-07-02,38.625
1999-07-06,37.9375
1999-07-07,37.75
1999-07-08,37.1875
1999-07-09,37.0
1999-07-12,37.375
1999-07-13,37.25
1999-07-14,37.0625
1999-07-15,37.6875
1999-07-16,37.8125
1999-07-19,37.125
1999-07-20,35.75
1999-07-21,35.75
1999-07-22,35.1875
1999-07-23,34.75
1999-07-26,35.3125
1999-07-27,35.125
1999-07-28,35.25
1999-07-29,34.0
1999-07-30,33.875
1999-08-02,34.5625
1999-08-03,34.125
1999-08-04,33.3125
1999-08-05,33.5625
1999-08-06,32.75
1999-08-09,33.5625
1999-08-10,32.8125
1999-08-11,33.0
1999-08-12,34.0
1999-08-13,34.5
1999-08-16,34.875
1999-08-17,35.5625
1999-08-18,34.75
1999-08-19,35.25
1999-08-20,36.9375
1999-08-23,38.625
1999-08-24,39.0625
1999-08-25,40.375
1999-08-26,39.5625
1999-08-27,38.625
1999-08-30,38.875
1999-08-31,37.75
1999-09-01,38.625
1999-09-02,38.0
1999-09-03,39.25
1999-09-07,38.875
1999-09-08,38.5625
1999-09-09,38.1875
1999-09-10,37.25
1999-09-13,37.25
1999-09-14,36.4375
1999-09-15,36.0
1999-09-16,36.25
1999-09-17,36.4375
1999-09-20,36.5625
1999-09-21,36.0625
1999-09-22,36.875
1999-09-23,35.625
