Date,MAN
2003-06-23,37.450001
2003-06-24,37.75
2003-06-25,37.419998
2003-06-26,37.349998
2003-06-27,37.0
2003-06-30,37.09
2003-07-01,37.869999
2003-07-02,38.48
2003-07-03,37.799999
2003-07-07,38.459998999999996
2003-07-08,38.509997999999996
2003-07-09,38.200001
2003-07-10,37.439999
2003-07-11,38.849998
2003-07-14,38.639998999999996
2003-07-15,38.360001000000004
2003-07-16,37.509997999999996
2003-07-17,34.900002
2003-07-18,36.549999
2003-07-21,34.919998
2003-07-22,34.639998999999996
2003-07-23,35.0
2003-07-24,35.599998
2003-07-25,35.720001
2003-07-28,36.740002000000004
2003-07-29,36.549999
2003-07-30,36.98
2003-07-31,38.099998
2003-08-01,38.0
2003-08-04,37.540001000000004
2003-08-05,37.02
2003-08-06,36.990002000000004
2003-08-07,37.139998999999996
2003-08-08,36.849998
2003-08-11,37.18
2003-08-12,37.919998
2003-08-13,37.619999
2003-08-14,38.349998
2003-08-15,38.169998
2003-08-18,38.490002000000004
2003-08-19,39.400002
2003-08-20,39.060001
2003-08-21,39.5
2003-08-22,38.990002000000004
2003-08-25,37.919998
2003-08-26,38.150002
2003-08-27,38.150002
2003-08-28,38.880001
2003-08-29,38.91
2003-09-02,39.400002
2003-09-03,39.459998999999996
2003-09-04,39.990002000000004
2003-09-05,38.740002000000004
2003-09-08,39.27
2003-09-09,38.75
2003-09-10,38.18
2003-09-11,38.200001
2003-09-12,38.810001
2003-09-15,37.029999
2003-09-16,37.98
2003-09-17,38.009997999999996
2003-09-18,38.599998
2003-09-19,39.240002000000004
2003-09-22,39.060001
2003-09-23,39.419998
2003-09-24,38.509997999999996
2003-09-25,38.009997999999996
2003-09-26,37.450001
2003-09-29,37.599998
2003-09-30,37.099998
2003-10-01,37.549999
2003-10-02,37.799999
2003-10-03,40.23
2003-10-06,39.73
2003-10-07,40.25
2003-10-08,39.860001000000004
2003-10-09,40.580002
2003-10-10,40.900002
2003-10-13,41.43
2003-10-14,41.869999
2003-10-15,41.759997999999996
2003-10-16,43.91
2003-10-17,43.310001
2003-10-20,44.0
2003-10-21,43.299999
2003-10-22,42.240002000000004
2003-10-23,44.060001
2003-10-24,43.810001
2003-10-27,44.490002000000004
2003-10-28,46.23
2003-10-29,45.830002
2003-10-30,47.119999
2003-10-31,46.400002
2003-11-03,47.32
2003-11-04,46.18
2003-11-05,46.259997999999996
2003-11-06,46.57
2003-11-07,47.509997999999996
2003-11-10,46.779999
2003-11-11,46.450001
2003-11-12,47.259997999999996
2003-11-13,47.419998
2003-11-14,47.02
2003-11-17,46.84
2003-11-18,46.080002
2003-11-19,45.889998999999996
2003-11-20,46.080002
2003-11-21,46.549999
2003-11-24,46.740002000000004
2003-11-25,47.02
2003-11-26,47.200001
2003-11-28,46.939999
2003-12-01,47.540001000000004
2003-12-02,47.48
2003-12-03,47.169998
2003-12-04,46.759997999999996
2003-12-05,46.459998999999996
2003-12-08,46.48
2003-12-09,45.400002
2003-12-10,45.23
2003-12-11,45.23
2003-12-12,45.599998
2003-12-15,45.450001
2003-12-16,45.48
2003-12-17,46.599998
2003-12-18,47.32
2003-12-19,46.349998
2003-12-22,46.84
2003-12-23,46.950001
2003-12-24,46.950001
2003-12-26,46.900002
2003-12-29,47.060001
2003-12-30,46.939999
2003-12-31,47.080002
2004-01-02,47.189999
2004-01-05,48.299999
2004-01-06,48.509997999999996
2004-01-07,48.75
2004-01-08,48.849998
2004-01-09,47.900002
2004-01-12,47.599998
2004-01-13,47.810001
2004-01-14,48.830002
2004-01-15,49.139998999999996
2004-01-16,48.75
2004-01-20,48.419998
2004-01-21,48.380001
2004-01-22,48.580002
2004-01-23,48.16
2004-01-26,48.150002
2004-01-27,48.099998
2004-01-28,46.549999
2004-01-29,46.049999
2004-01-30,46.380001
2004-02-02,45.16
2004-02-03,44.5
2004-02-04,44.91
2004-02-05,45.529999
2004-02-06,46.09
2004-02-09,45.779999
2004-02-10,44.970001
2004-02-11,44.950001
2004-02-12,44.599998
2004-02-13,44.299999
2004-02-17,44.080002
2004-02-18,43.599998
2004-02-19,43.450001
2004-02-20,42.84
2004-02-23,42.0
2004-02-24,42.029999
2004-02-25,42.59
2004-02-26,43.75
2004-02-27,44.75
2004-03-01,45.130001
2004-03-02,45.330002
2004-03-03,45.240002000000004
2004-03-04,46.139998999999996
2004-03-05,44.200001
2004-03-08,43.220001
2004-03-09,42.459998999999996
2004-03-10,41.610001000000004
2004-03-11,42.009997999999996
2004-03-12,42.189999
2004-03-15,41.200001
2004-03-16,42.799999
2004-03-17,44.049999
2004-03-18,43.68
2004-03-19,43.900002
2004-03-22,43.349998
2004-03-23,43.419998
2004-03-24,43.720001
2004-03-25,44.599998
2004-03-26,45.82
2004-03-29,46.389998999999996
2004-03-30,46.349998
2004-03-31,46.5
2004-04-01,47.040001000000004
2004-04-02,48.700001
2004-04-05,48.549999
2004-04-06,47.599998
2004-04-07,47.84
2004-04-08,47.990002000000004
2004-04-12,48.43
2004-04-13,47.810001
2004-04-14,48.029999
2004-04-15,47.5
2004-04-16,47.299999
2004-04-19,47.970001
2004-04-20,48.900002
2004-04-21,49.799999
2004-04-22,49.18
2004-04-23,49.599998
2004-04-26,48.84
2004-04-27,48.48
2004-04-28,47.68
2004-04-29,47.18
2004-04-30,46.900002
2004-05-03,47.950001
2004-05-04,47.689999
2004-05-05,48.049999
2004-05-06,48.450001
2004-05-07,48.130001
2004-05-10,47.66
2004-05-11,48.099998
2004-05-12,47.950001
2004-05-13,47.91
2004-05-14,47.0
2004-05-17,46.18
2004-05-18,46.470001
2004-05-19,46.029999
2004-05-20,46.0
2004-05-21,46.0
2004-05-24,46.119999
2004-05-25,46.900002
2004-05-26,47.799999
2004-05-27,47.860001000000004
2004-05-28,47.75
2004-06-01,47.93
2004-06-02,48.5
2004-06-03,47.169998
2004-06-04,47.98
2004-06-07,48.73
2004-06-08,48.549999
2004-06-09,48.700001
2004-06-10,48.450001
2004-06-14,48.080002
2004-06-15,49.130001
2004-06-16,49.389998999999996
2004-06-17,49.240002000000004
2004-06-18,49.5
2004-06-21,48.549999
2004-06-22,48.990002000000004
2004-06-23,49.0
2004-06-24,49.880001
2004-06-25,49.900002
2004-06-28,50.459998999999996
2004-06-29,50.700001
2004-06-30,50.77
2004-07-01,49.299999
2004-07-02,48.630001
2004-07-06,48.060001
2004-07-07,47.119999
2004-07-08,46.689999
2004-07-09,46.610001000000004
2004-07-12,46.580002
2004-07-13,46.48
2004-07-14,44.68
2004-07-15,45.900002
2004-07-16,44.830002
2004-07-19,44.5
2004-07-20,44.799999
2004-07-21,44.25
2004-07-22,43.0
2004-07-23,42.709998999999996
2004-07-26,43.009997999999996
2004-07-27,43.700001
2004-07-28,42.849998
2004-07-29,43.919998
2004-07-30,43.549999
2004-08-02,43.919998
2004-08-03,43.119999
2004-08-04,42.919998
2004-08-05,42.0
2004-08-06,39.73
2004-08-09,40.099998
2004-08-10,40.689999
2004-08-11,40.0
2004-08-12,39.0
2004-08-13,38.709998999999996
2004-08-16,39.82
2004-08-17,40.619999
2004-08-18,40.799999
2004-08-19,40.669998
2004-08-20,41.23
2004-08-23,40.299999
2004-08-24,40.549999
2004-08-25,42.0
2004-08-26,41.98
2004-08-27,41.799999
2004-08-30,42.009997999999996
2004-08-31,42.23
2004-09-01,42.860001000000004
2004-09-02,43.450001
2004-09-03,45.200001
2004-09-07,44.900002
2004-09-08,44.290001000000004
2004-09-09,44.68
2004-09-10,44.259997999999996
2004-09-13,45.099998
2004-09-14,44.799999
2004-09-15,45.009997999999996
2004-09-16,45.189999
2004-09-17,45.0
2004-09-20,44.509997999999996
2004-09-21,45.139998999999996
2004-09-22,44.599998
2004-09-23,44.0
2004-09-24,45.220001
2004-09-27,44.650002
2004-09-28,44.950001
2004-09-29,44.5
2004-09-30,44.490002000000004
2004-10-01,46.32
2004-10-04,45.91
2004-10-05,45.59
2004-10-06,45.080002
2004-10-07,45.560001
2004-10-08,44.240002000000004
2004-10-11,43.450001
2004-10-12,43.189999
2004-10-13,42.380001
2004-10-14,42.150002
2004-10-15,41.990002000000004
2004-10-18,41.990002000000004
2004-10-19,43.450001
2004-10-20,43.450001
2004-10-21,44.939999
2004-10-22,44.830002
2004-10-25,45.220001
2004-10-26,45.23
2004-10-27,46.259997999999996
2004-10-28,45.75
2004-10-29,45.25
2004-11-01,46.41
2004-11-02,46.299999
2004-11-03,46.349998
2004-11-04,47.209998999999996
2004-11-05,48.18
2004-11-08,47.990002000000004
2004-11-09,47.799999
2004-11-10,49.189999
2004-11-11,48.990002000000004
2004-11-12,49.599998
2004-11-15,49.48
2004-11-16,48.919998
2004-11-17,49.0
2004-11-18,48.07
2004-11-19,48.110001000000004
2004-11-22,48.599998
2004-11-23,49.07
2004-11-24,49.610001000000004
2004-11-26,49.439999
2004-11-29,49.669998
2004-11-30,48.369999
2004-12-01,47.5
2004-12-02,47.369999
2004-12-03,46.77
2004-12-06,46.459998999999996
2004-12-07,46.139998999999996
2004-12-08,47.150002
2004-12-09,47.200001
2004-12-10,47.66
2004-12-13,48.139998999999996
2004-12-14,49.490002000000004
2004-12-15,48.16
2004-12-16,47.299999
2004-12-17,46.599998
2004-12-20,46.110001000000004
2004-12-21,47.150002
2004-12-22,47.720001
2004-12-23,47.990002000000004
2004-12-27,47.889998999999996
2004-12-28,48.080002
2004-12-29,48.470001
2004-12-30,48.450001
2004-12-31,48.299999
2005-01-03,47.459998999999996
2005-01-04,46.860001000000004
2005-01-05,46.400002
2005-01-06,46.599998
2005-01-07,47.27
2005-01-10,46.720001
2005-01-11,46.139998999999996
2005-01-12,46.470001
2005-01-13,46.57
2005-01-14,47.110001000000004
2005-01-18,47.799999
2005-01-19,46.689999
2005-01-20,46.400002
2005-01-21,45.91
2005-01-24,46.169998
2005-01-25,46.279999
2005-01-26,47.07
2005-01-27,47.200001
2005-01-28,48.18
2005-01-31,48.650002
2005-02-01,43.360001000000004
2005-02-02,44.599998
2005-02-03,43.860001000000004
2005-02-04,44.830002
2005-02-07,44.700001
2005-02-08,44.900002
2005-02-09,44.040001000000004
2005-02-10,43.959998999999996
2005-02-11,44.66
2005-02-14,44.16
2005-02-15,44.369999
2005-02-16,44.849998
2005-02-17,43.990002000000004
2005-02-18,43.5
2005-02-22,43.799999
2005-02-23,43.939999
2005-02-24,44.07
2005-02-25,44.439999
2005-02-28,43.700001
2005-03-01,44.290001000000004
2005-03-02,44.779999
2005-03-03,44.700001
2005-03-04,44.639998999999996
2005-03-07,45.080002
2005-03-08,44.98
2005-03-09,44.740002000000004
2005-03-10,44.900002
2005-03-11,44.759997999999996
2005-03-14,44.98
2005-03-15,44.52
2005-03-16,44.25
2005-03-17,44.09
2005-03-18,44.279999
2005-03-21,44.27
2005-03-22,44.060001
2005-03-23,43.970001
2005-03-24,43.84
2005-03-28,43.900002
2005-03-29,43.669998
2005-03-30,43.16
2005-03-31,43.52
2005-04-01,42.810001
2005-04-04,42.349998
2005-04-05,42.400002
2005-04-06,42.32
2005-04-07,42.98
2005-04-08,42.32
2005-04-11,41.060001
2005-04-12,41.740002000000004
2005-04-13,41.209998999999996
2005-04-14,40.619999
2005-04-15,39.970001
2005-04-18,38.939999
2005-04-19,40.110001000000004
2005-04-20,39.66
2005-04-21,39.259997999999996
2005-04-22,39.330002
2005-04-25,39.580002
2005-04-26,39.439999
2005-04-27,39.43
2005-04-28,38.689999
2005-04-29,38.549999
2005-05-02,39.18
2005-05-03,38.689999
2005-05-04,38.91
2005-05-05,39.18
2005-05-06,39.48
2005-05-09,39.450001
2005-05-10,38.799999
2005-05-11,39.060001
2005-05-12,39.040001000000004
2005-05-13,39.150002
2005-05-16,39.560001
2005-05-17,39.470001
2005-05-18,40.439999
2005-05-19,40.41
2005-05-20,40.41
2005-05-23,41.689999
2005-05-24,41.400002
2005-05-25,40.73
2005-05-26,41.16
2005-05-27,41.0
2005-05-31,39.830002
2005-06-01,39.290001000000004
2005-06-02,40.889998999999996
2005-06-03,40.98
2005-06-06,41.209998999999996
2005-06-07,41.330002
2005-06-08,40.959998999999996
2005-06-09,41.810001
2005-06-10,41.73
2005-06-13,41.560001
2005-06-14,41.110001000000004
2005-06-15,40.700001
2005-06-16,41.060001
2005-06-17,40.869999
2005-06-20,40.700001
2005-06-21,40.900002
2005-06-22,40.5
2005-06-23,39.82
2005-06-24,39.669998
2005-06-27,39.099998
2005-06-28,39.389998999999996
2005-06-29,39.610001000000004
2005-06-30,39.779999
2005-07-01,40.889998999999996
2005-07-05,41.43
2005-07-06,41.700001
2005-07-07,41.720001
2005-07-08,42.110001000000004
2005-07-11,42.189999
2005-07-12,42.68
2005-07-13,42.57
2005-07-14,42.48
2005-07-15,42.77
2005-07-18,42.389998999999996
2005-07-19,48.02
2005-07-20,46.900002
2005-07-21,46.720001
2005-07-22,47.810001
2005-07-25,47.16
2005-07-26,46.849998
2005-07-27,47.509997999999996
2005-07-28,48.18
2005-07-29,47.799999
2005-08-01,47.610001000000004
2005-08-02,47.869999
2005-08-03,47.779999
2005-08-04,45.849998
2005-08-05,46.5
2005-08-08,46.450001
2005-08-09,45.849998
2005-08-10,46.330002
2005-08-11,46.310001
2005-08-12,45.349998
2005-08-15,45.720001
2005-08-16,45.0
2005-08-17,45.310001
2005-08-18,44.889998999999996
2005-08-19,44.549999
2005-08-22,44.990002000000004
2005-08-23,44.779999
2005-08-24,44.380001
2005-08-25,44.77
2005-08-26,44.84
2005-08-29,44.150002
2005-08-30,43.98
2005-08-31,45.060001
2005-09-01,45.259997999999996
2005-09-02,45.619999
2005-09-06,46.169998
2005-09-07,46.349998
2005-09-08,46.459998999999996
2005-09-09,46.09
2005-09-12,47.029999
2005-09-13,45.650002
2005-09-14,45.810001
2005-09-15,45.700001
2005-09-16,46.07
2005-09-19,44.700001
2005-09-20,44.5
2005-09-21,43.919998
2005-09-22,42.98
2005-09-23,43.23
2005-09-26,42.990002000000004
2005-09-27,43.360001000000004
2005-09-28,43.959998999999996
2005-09-29,44.25
2005-09-30,44.389998999999996
2005-10-03,44.619999
2005-10-04,44.349998
2005-10-05,44.240002000000004
2005-10-06,44.099998
2005-10-07,44.110001000000004
2005-10-10,44.18
2005-10-11,43.220001
2005-10-12,42.950001
2005-10-13,42.880001
2005-10-14,43.779999
2005-10-17,44.060001
2005-10-18,44.84
2005-10-19,43.869999
2005-10-20,43.099998
2005-10-21,43.900002
2005-10-24,44.48
2005-10-25,45.060001
2005-10-26,45.139998999999996
2005-10-27,44.23
2005-10-28,44.759997999999996
2005-10-31,45.279999
2005-11-01,45.27
2005-11-02,45.5
2005-11-03,46.380001
2005-11-04,46.860001000000004
2005-11-07,46.799999
2005-11-08,46.68
2005-11-09,46.669998
2005-11-10,47.209998999999996
2005-11-11,47.779999
2005-11-14,47.139998999999996
2005-11-15,46.32
2005-11-16,45.389998999999996
2005-11-17,46.389998999999996
2005-11-18,46.84
2005-11-21,47.549999
2005-11-22,46.98
2005-11-23,46.41
2005-11-25,46.369999
2005-11-28,45.599998
2005-11-29,46.689999
2005-11-30,46.450001
2005-12-01,47.75
2005-12-02,47.57
2005-12-05,46.77
2005-12-06,46.93
2005-12-07,47.23
2005-12-08,47.07
2005-12-09,47.09
2005-12-12,47.029999
2005-12-13,47.700001
2005-12-14,47.419998
2005-12-15,47.5
2005-12-16,47.25
2005-12-19,47.380001
2005-12-20,47.0
2005-12-21,47.919998
2005-12-22,47.639998999999996
2005-12-23,47.689999
2005-12-27,47.060001
2005-12-28,47.09
2005-12-29,47.259997999999996
2005-12-30,46.5
2006-01-03,46.139998999999996
2006-01-04,46.689999
2006-01-05,47.009997999999996
2006-01-06,47.599998
2006-01-09,48.48
2006-01-10,49.470001
2006-01-11,50.790001000000004
2006-01-12,50.759997999999996
2006-01-13,50.700001
2006-01-17,50.0
2006-01-18,50.380001
2006-01-19,50.16
2006-01-20,49.59
2006-01-23,48.93
2006-01-24,49.470001
2006-01-25,49.450001
2006-01-26,50.950001
2006-01-27,53.860001000000004
2006-01-30,53.75
2006-01-31,53.830002
2006-02-01,54.84
2006-02-02,54.290001000000004
2006-02-03,52.84
2006-02-06,52.790001000000004
2006-02-07,52.240002000000004
2006-02-08,52.48
2006-02-09,52.880001
2006-02-10,53.0
2006-02-13,52.779999
2006-02-14,53.0
2006-02-15,52.990002000000004
2006-02-16,53.889998999999996
2006-02-17,53.349998
2006-02-21,53.099998
2006-02-22,54.040001000000004
2006-02-23,53.970001
2006-02-24,54.150002
2006-02-27,54.860001000000004
2006-02-28,53.639998999999996
2006-03-01,53.459998999999996
2006-03-02,53.310001
2006-03-03,53.860001000000004
2006-03-06,54.040001000000004
2006-03-07,52.900002
2006-03-08,54.25
2006-03-09,53.82
2006-03-10,54.279999
2006-03-13,55.720001
2006-03-14,55.549999
2006-03-15,55.810001
2006-03-16,55.540001000000004
2006-03-17,56.73
2006-03-20,56.48
2006-03-21,55.0
2006-03-22,55.580002
2006-03-23,55.009997999999996
2006-03-24,55.259997999999996
2006-03-27,56.150002
2006-03-28,55.580002
2006-03-29,56.029999
2006-03-30,56.029999
2006-03-31,57.18
2006-04-03,57.5
2006-04-04,58.02
2006-04-05,58.830002
2006-04-06,58.18
2006-04-07,58.07
2006-04-10,58.099998
2006-04-11,57.099998
2006-04-12,56.369999
2006-04-13,56.580002
2006-04-17,56.299999
2006-04-18,60.709998999999996
2006-04-19,62.41
2006-04-20,64.529999
2006-04-21,63.5
2006-04-24,64.41999799999999
2006-04-25,65.379997
2006-04-26,65.540001
2006-04-27,65.510002
2006-04-28,65.150002
2006-05-01,66.0
2006-05-02,64.790001
2006-05-03,65.400002
2006-05-04,66.029999
2006-05-05,66.0
2006-05-08,67.010002
2006-05-09,68.699997
2006-05-10,68.82
2006-05-11,68.269997
2006-05-12,67.110001
2006-05-15,65.68
2006-05-16,66.779999
2006-05-17,64.550003
2006-05-18,63.59
2006-05-19,64.0
2006-05-22,63.040001000000004
2006-05-23,64.730003
2006-05-24,65.410004
2006-05-25,66.190002
2006-05-26,66.5
2006-05-30,63.740002000000004
2006-05-31,65.83000200000001
2006-06-01,65.339996
2006-06-02,65.120003
2006-06-05,64.800003
2006-06-06,64.75
2006-06-07,64.370003
2006-06-08,63.0
2006-06-09,62.970001
2006-06-12,61.939999
2006-06-13,61.34
2006-06-14,63.0
2006-06-15,65.269997
2006-06-16,64.300003
2006-06-19,63.77
2006-06-20,65.230003
2006-06-21,66.300003
2006-06-22,65.239998
2006-06-23,64.910004
2006-06-26,65.040001
2006-06-27,63.650002
2006-06-28,63.25
2006-06-29,64.949997
2006-06-30,64.599998
2006-07-03,64.66999799999999
2006-07-05,64.07
2006-07-06,64.470001
2006-07-07,63.360001000000004
2006-07-10,62.549999
2006-07-11,63.040001000000004
2006-07-12,61.860001000000004
2006-07-13,60.549999
2006-07-14,60.290001000000004
2006-07-17,60.650002
2006-07-18,61.900002
2006-07-19,61.830002
2006-07-20,59.419998
2006-07-21,58.380001
2006-07-24,60.259997999999996
2006-07-25,60.990002000000004
2006-07-26,59.259997999999996
2006-07-27,59.119999
2006-07-28,60.389998999999996
2006-07-31,59.48
2006-08-01,56.810001
2006-08-02,57.869999
2006-08-03,59.57
2006-08-04,58.75
2006-08-07,57.389998999999996
2006-08-08,57.439999
2006-08-09,55.380001
2006-08-10,57.0
2006-08-11,55.290001000000004
2006-08-14,57.060001
2006-08-15,58.27
2006-08-16,59.48
2006-08-17,59.630001
2006-08-18,59.470001
2006-08-21,59.439999
2006-08-22,59.450001
2006-08-23,58.900002
2006-08-24,58.009997999999996
2006-08-25,57.650002
2006-08-28,57.98
2006-08-29,58.52
2006-08-30,58.639998999999996
2006-08-31,59.110001000000004
2006-09-01,59.52
2006-09-05,58.639998999999996
2006-09-06,58.130001
2006-09-07,57.700001
2006-09-08,58.080002
2006-09-11,57.77
2006-09-12,60.279999
2006-09-13,62.380001
2006-09-14,61.52
2006-09-15,60.900002
2006-09-18,60.759997999999996
2006-09-19,60.279999
2006-09-20,60.790001000000004
2006-09-21,60.470001
2006-09-22,59.549999
2006-09-25,60.27
2006-09-26,60.52
2006-09-27,60.529999
2006-09-28,61.639998999999996
2006-09-29,61.27
2006-10-02,61.279999
2006-10-03,61.189999
2006-10-04,63.349998
2006-10-05,63.599998
2006-10-06,61.970001
2006-10-09,62.43
2006-10-10,62.18
2006-10-11,61.950001
2006-10-12,62.189999
2006-10-13,62.34
2006-10-16,64.720001
2006-10-17,68.360001
2006-10-18,68.099998
2006-10-19,68.110001
2006-10-20,68.050003
2006-10-23,69.589996
2006-10-24,69.150002
2006-10-25,69.870003
2006-10-26,69.879997
2006-10-27,68.5
2006-10-30,69.050003
2006-10-31,67.769997
2006-11-01,67.239998
2006-11-02,68.660004
2006-11-03,68.07
2006-11-06,68.779999
2006-11-07,69.400002
2006-11-08,70.300003
2006-11-09,69.510002
2006-11-10,69.82
2006-11-13,71.230003
2006-11-14,71.760002
2006-11-15,73.889999
2006-11-16,74.099998
2006-11-17,73.449997
2006-11-20,73.300003
2006-11-21,73.370003
2006-11-22,73.57
2006-11-24,73.309998
2006-11-27,71.360001
2006-11-28,71.059998
2006-11-29,71.730003
2006-11-30,71.0
2006-12-01,71.379997
2006-12-04,72.860001
2006-12-05,72.379997
2006-12-06,73.279999
2006-12-07,72.139999
2006-12-08,71.160004
2006-12-11,71.849998
2006-12-12,73.870003
2006-12-13,74.269997
2006-12-14,76.769997
2006-12-15,76.300003
2006-12-18,75.779999
2006-12-19,74.949997
2006-12-20,75.730003
2006-12-21,76.089996
2006-12-22,76.150002
2006-12-26,76.480003
2006-12-27,76.43
2006-12-28,75.709999
2006-12-29,74.93
2007-01-03,76.269997
2007-01-04,76.379997
2007-01-05,75.010002
2007-01-08,75.239998
2007-01-09,75.08000200000001
2007-01-10,74.730003
2007-01-11,75.629997
2007-01-12,76.43
2007-01-16,76.379997
2007-01-17,77.379997
2007-01-18,75.730003
2007-01-19,75.879997
2007-01-22,75.41999799999999
2007-01-23,76.230003
2007-01-24,74.489998
2007-01-25,74.120003
2007-01-26,73.940002
2007-01-29,75.379997
2007-01-30,71.559998
2007-01-31,72.93
2007-02-01,73.290001
2007-02-02,74.019997
2007-02-05,73.940002
2007-02-06,74.800003
2007-02-07,74.660004
2007-02-08,75.599998
2007-02-09,74.980003
2007-02-12,74.769997
2007-02-13,75.66999799999999
2007-02-14,76.300003
2007-02-15,76.370003
2007-02-16,77.739998
2007-02-20,78.199997
2007-02-21,78.550003
2007-02-22,78.860001
2007-02-23,78.5
2007-02-26,77.360001
2007-02-27,74.709999
2007-02-28,74.300003
2007-03-01,74.300003
2007-03-02,72.32
2007-03-05,73.629997
2007-03-06,73.989998
2007-03-07,73.25
2007-03-08,74.279999
2007-03-09,74.970001
2007-03-12,73.860001
2007-03-13,72.93
2007-03-14,73.309998
2007-03-15,73.32
2007-03-16,73.099998
2007-03-19,73.709999
2007-03-20,74.279999
2007-03-21,75.379997
2007-03-22,76.010002
2007-03-23,75.300003
2007-03-26,74.910004
2007-03-27,75.029999
2007-03-28,73.989998
2007-03-29,73.389999
2007-03-30,73.769997
2007-04-02,73.980003
2007-04-03,75.07
2007-04-04,73.0
2007-04-05,73.139999
2007-04-09,74.589996
2007-04-10,74.389999
2007-04-11,74.309998
2007-04-12,75.779999
2007-04-13,75.489998
2007-04-16,75.730003
2007-04-17,76.879997
2007-04-18,77.269997
2007-04-19,78.160004
2007-04-20,79.75
2007-04-23,80.879997
2007-04-24,79.709999
2007-04-25,79.800003
2007-04-26,79.610001
2007-04-27,80.849998
2007-04-30,80.25
2007-05-01,80.559998
2007-05-02,81.040001
2007-05-03,81.699997
2007-05-04,83.800003
2007-05-07,83.0
2007-05-08,82.970001
2007-05-09,84.519997
2007-05-10,83.470001
2007-05-11,85.349998
2007-05-14,84.900002
2007-05-15,84.690002
2007-05-16,85.470001
2007-05-17,85.0
2007-05-18,86.260002
2007-05-21,87.400002
2007-05-22,87.239998
2007-05-23,88.360001
2007-05-24,90.199997
2007-05-25,93.239998
2007-05-29,90.5
2007-05-30,91.290001
2007-05-31,92.0
2007-06-01,92.779999
2007-06-04,92.650002
2007-06-05,91.709999
2007-06-06,91.459999
2007-06-07,90.5
2007-06-08,91.349998
2007-06-11,92.269997
2007-06-12,92.440002
2007-06-13,91.910004
2007-06-14,92.0
2007-06-15,92.839996
2007-06-18,92.120003
2007-06-19,92.300003
2007-06-20,91.489998
2007-06-21,94.099998
2007-06-22,93.199997
2007-06-25,92.599998
2007-06-26,92.480003
2007-06-27,93.209999
2007-06-28,93.760002
2007-06-29,92.239998
2007-07-02,93.879997
2007-07-03,93.910004
2007-07-05,93.879997
2007-07-06,94.260002
2007-07-09,93.989998
2007-07-10,92.300003
2007-07-11,93.519997
2007-07-12,94.519997
2007-07-13,94.599998
2007-07-16,94.260002
2007-07-17,95.050003
2007-07-18,94.459999
2007-07-19,90.779999
2007-07-20,90.870003
2007-07-23,91.400002
2007-07-24,88.599998
2007-07-25,86.900002
2007-07-26,85.949997
2007-07-27,79.809998
2007-07-30,79.699997
2007-07-31,79.050003
2007-08-01,77.440002
2007-08-02,77.459999
2007-08-03,74.120003
2007-08-06,73.339996
2007-08-07,73.0
2007-08-08,69.83000200000001
2007-08-09,68.08000200000001
2007-08-10,73.389999
2007-08-13,76.540001
2007-08-14,74.139999
2007-08-15,73.33000200000001
2007-08-16,71.75
2007-08-17,73.900002
2007-08-20,73.809998
2007-08-21,72.360001
2007-08-22,72.620003
2007-08-23,72.809998
2007-08-24,73.379997
2007-08-27,72.599998
2007-08-28,72.07
2007-08-29,70.970001
2007-08-30,68.68
2007-08-31,70.260002
2007-09-04,67.41999799999999
2007-09-05,66.379997
2007-09-06,66.08000200000001
2007-09-07,63.93
2007-09-10,62.700001
2007-09-11,62.900002
2007-09-12,62.880001
2007-09-13,63.52
2007-09-14,63.380001
2007-09-17,61.43
2007-09-18,62.849998
2007-09-19,64.139999
2007-09-20,63.73
2007-09-21,63.959998999999996
2007-09-24,63.41
2007-09-25,64.089996
2007-09-26,63.720001
2007-09-27,64.089996
2007-09-28,64.349998
2007-10-01,66.980003
2007-10-02,67.849998
2007-10-03,67.43
2007-10-04,67.0
2007-10-05,69.459999
2007-10-08,69.410004
2007-10-09,67.629997
2007-10-10,68.709999
2007-10-11,69.059998
2007-10-12,69.83000200000001
2007-10-15,68.220001
2007-10-16,69.309998
2007-10-17,73.970001
2007-10-18,73.099998
2007-10-19,70.160004
2007-10-22,71.449997
2007-10-23,70.389999
2007-10-24,69.230003
2007-10-25,69.849998
2007-10-26,70.059998
2007-10-29,69.449997
2007-10-30,71.510002
2007-10-31,74.739998
2007-11-01,72.279999
2007-11-02,71.449997
2007-11-05,69.629997
2007-11-06,69.279999
2007-11-07,65.529999
2007-11-08,66.389999
2007-11-09,64.75
2007-11-12,64.33000200000001
2007-11-13,63.810001
2007-11-14,63.900002
2007-11-15,62.5
2007-11-16,62.43
2007-11-19,60.560001
2007-11-20,58.91
2007-11-21,57.400002
2007-11-23,58.18
2007-11-26,57.299999
2007-11-27,56.77
2007-11-28,59.139998999999996
2007-11-29,60.240002000000004
2007-11-30,61.099998
2007-12-03,59.959998999999996
2007-12-04,61.130001
2007-12-05,63.189999
2007-12-06,64.290001
2007-12-07,64.620003
2007-12-10,63.599998
2007-12-11,62.130001
2007-12-12,60.950001
2007-12-13,60.380001
2007-12-14,59.450001
2007-12-17,57.18
2007-12-18,56.419998
2007-12-19,56.549999
2007-12-20,56.200001
2007-12-21,56.990002000000004
2007-12-24,57.52
2007-12-26,58.119999
2007-12-27,57.630001
2007-12-28,57.349998
2007-12-31,56.900002
2008-01-02,55.049999
2008-01-03,53.330002
2008-01-04,51.169998
2008-01-07,52.07
