Date,CNPAF
2019-11-20,19.4
2019-11-21,19.4
2019-11-22,19.4
2019-11-25,19.4
2019-11-26,19.4
2019-11-27,19.4
2019-11-29,19.4
2019-12-02,19.4
2019-12-03,19.4
2019-12-04,19.4
2019-12-05,19.4
2019-12-06,19.4
2019-12-09,19.4
2019-12-10,19.4
2019-12-11,19.4
2019-12-12,19.4
2019-12-13,19.4
2019-12-16,19.4
2019-12-17,19.4
2019-12-18,19.4
2019-12-19,19.4
2019-12-20,19.120001000000002
2019-12-23,19.120001000000002
2019-12-24,19.120001000000002
2019-12-26,19.120001000000002
2019-12-27,19.120001000000002
2019-12-30,19.120001000000002
2019-12-31,19.120001000000002
2020-01-02,19.120001000000002
2020-01-03,19.120001000000002
2020-01-06,19.120001000000002
2020-01-07,19.120001000000002
2020-01-08,19.120001000000002
2020-01-09,19.120001000000002
2020-01-10,19.120001000000002
2020-01-13,19.120001000000002
2020-01-14,19.120001000000002
2020-01-15,19.120001000000002
2020-01-16,18.790001
2020-01-17,18.790001
2020-01-21,18.790001
2020-01-22,18.790001
2020-01-23,18.790001
2020-01-24,18.790001
2020-01-27,18.790001
2020-01-28,18.790001
2020-01-29,18.790001
2020-01-30,18.790001
2020-01-31,18.790001
2020-02-03,18.790001
2020-02-04,18.790001
2020-02-05,18.790001
2020-02-06,18.790001
2020-02-07,18.790001
2020-02-10,18.790001
2020-02-11,18.790001
2020-02-12,18.790001
2020-02-13,18.790001
2020-02-14,18.790001
2020-02-18,18.790001
2020-02-19,18.790001
2020-02-20,18.790001
2020-02-21,18.790001
2020-02-24,18.790001
2020-02-25,18.790001
2020-02-26,18.790001
2020-02-27,16.07
2020-02-28,15.64
2020-03-02,15.64
2020-03-03,15.64
2020-03-04,15.7
2020-03-05,15.26
2020-03-06,15.26
2020-03-09,15.26
2020-03-10,12.95
2020-03-11,12.95
2020-03-12,12.95
2020-03-13,10.15
2020-03-16,10.15
2020-03-17,10.15
2020-03-18,12.6
2020-03-19,11.7
2020-03-20,7.19
2020-03-23,7.3
2020-03-24,7.3
2020-03-25,7.3
2020-03-26,11.55
2020-03-27,10.75
2020-03-30,9.67
2020-03-31,9.67
2020-04-01,9.23
2020-04-02,9.73
2020-04-03,8.73
2020-04-06,8.73
2020-04-07,8.73
2020-04-08,8.73
2020-04-09,8.73
2020-04-13,8.73
2020-04-14,9.82
2020-04-15,9.82
2020-04-16,8.73
2020-04-17,8.75
2020-04-20,8.75
2020-04-21,8.74
2020-04-22,8.74
2020-04-23,8.74
2020-04-24,8.74
2020-04-27,8.74
2020-04-28,8.74
2020-04-29,8.74
2020-04-30,8.74
2020-05-01,10.1
2020-05-04,10.1
2020-05-05,10.1
2020-05-06,10.1
2020-05-07,9.85
2020-05-08,9.85
