Date,FELE
2001-08-30,9.0025
2001-08-31,9.08
2001-09-04,8.875
2001-09-05,8.86375
2001-09-06,8.77875
2001-09-07,8.78625
2001-09-10,8.7575
2001-09-17,8.625
2001-09-18,8.60625
2001-09-19,8.71875
2001-09-20,8.665
2001-09-21,8.61375
2001-09-24,8.625
2001-09-25,8.6475
2001-09-26,8.625
2001-09-27,8.9375
2001-09-28,9.0
2001-10-01,8.925
2001-10-02,8.97875
2001-10-03,8.965
2001-10-04,9.05125
2001-10-05,9.05125
2001-10-08,8.98125
2001-10-09,8.985
2001-10-10,9.0
2001-10-11,9.00875
2001-10-12,9.025
2001-10-15,9.1375
2001-10-16,9.26875
2001-10-17,9.445
2001-10-18,9.39625
2001-10-19,9.375
2001-10-22,9.40625
2001-10-23,9.46125
2001-10-24,9.475
2001-10-25,9.775
2001-10-26,9.8375
2001-10-29,9.71
2001-10-30,9.5625
2001-10-31,9.60875
2001-11-01,9.69875
2001-11-02,9.69875
2001-11-05,9.68625
2001-11-06,9.6825
2001-11-07,9.595
2001-11-08,9.67375
2001-11-09,9.66875
2001-11-12,9.6625
2001-11-13,9.56375
2001-11-14,9.60625
2001-11-15,9.575
2001-11-16,9.75875
2001-11-19,9.7275
2001-11-20,9.7275
2001-11-21,9.6075
2001-11-23,9.7375
2001-11-26,9.75625
2001-11-27,9.75
2001-11-28,9.74125
2001-11-29,9.78125
2001-11-30,9.79375
2001-12-03,9.8125
2001-12-04,9.74875
2001-12-05,9.75
2001-12-06,9.7925
2001-12-07,9.835
2001-12-10,9.76375
2001-12-11,9.84625
2001-12-12,9.75125
2001-12-13,9.81875
2001-12-14,9.9125
2001-12-17,10.1375
2001-12-18,10.235
2001-12-19,10.26125
2001-12-20,10.11
2001-12-21,10.2
2001-12-24,10.1925
2001-12-26,10.24625
2001-12-27,10.5125
2001-12-28,10.15375
2001-12-31,10.25
2002-01-02,10.5025
2002-01-03,10.49625
2002-01-04,10.59375
2002-01-07,10.6125
2002-01-08,10.65
2002-01-09,10.68875
2002-01-10,10.67375
2002-01-11,10.66875
2002-01-14,10.63125
2002-01-15,10.5625
2002-01-16,10.5875
2002-01-17,10.625
2002-01-18,10.95375
2002-01-22,10.86875
2002-01-23,10.8975
2002-01-24,10.6375
2002-01-25,10.75
2002-01-28,11.225
2002-01-29,11.21875
2002-01-30,11.3
2002-01-31,11.18875
2002-02-01,10.93125
2002-02-04,11.175
2002-02-05,10.95125
2002-02-06,11.03125
2002-02-07,11.04875
2002-02-08,11.2875
2002-02-11,11.1
2002-02-12,10.88125
2002-02-13,10.7925
2002-02-14,10.90625
2002-02-15,11.0125
2002-02-19,11.18875
2002-02-20,11.4125
2002-02-21,11.48125
2002-02-22,11.61
2002-02-25,11.63375
2002-02-26,11.64
2002-02-27,11.64375
2002-02-28,11.57
2002-03-01,11.68125
2002-03-04,11.66
2002-03-05,11.88
2002-03-06,11.9075
2002-03-07,11.86
2002-03-08,11.9125
2002-03-11,11.9025
2002-03-12,12.08875
2002-03-13,11.875
2002-03-14,12.05
2002-03-15,12.3575
2002-03-18,12.4125
2002-03-19,12.41875
2002-03-20,12.47625
2002-03-21,12.83625
2002-03-22,12.86375
2002-03-25,12.73
2002-03-26,13.475
2002-03-27,12.6225
2002-03-28,12.665
2002-04-01,12.7725
2002-04-02,11.975
2002-04-03,12.5375
2002-04-04,12.5125
2002-04-05,12.51
2002-04-08,12.4475
2002-04-09,12.4875
2002-04-10,12.5725
2002-04-11,12.525
2002-04-12,12.525
2002-04-15,12.45
2002-04-16,12.51
2002-04-17,12.47
2002-04-18,12.575
2002-04-19,12.4875
2002-04-22,12.925
2002-04-23,12.6425
2002-04-24,12.495
2002-04-25,13.095
2002-04-26,13.0375
2002-04-29,12.9025
2002-04-30,12.65
2002-05-01,13.41
2002-05-02,14.2225
2002-05-03,14.61
2002-05-06,14.3625
2002-05-07,13.39
2002-05-08,13.5975
2002-05-09,13.49
2002-05-10,12.8275
2002-05-13,13.1525
2002-05-14,14.18
2002-05-15,14.275
2002-05-16,14.275
2002-05-17,14.39
2002-05-20,14.75
2002-05-21,14.425
2002-05-22,14.1075
2002-05-23,13.67
2002-05-24,13.12
2002-05-28,12.9875
2002-05-29,12.835
2002-05-30,12.29
2002-05-31,11.9775
2002-06-03,12.13
2002-06-04,12.1075
2002-06-05,11.6025
2002-06-06,10.9875
2002-06-07,11.475
2002-06-10,11.3125
2002-06-11,11.38
2002-06-12,11.2475
2002-06-13,11.2525
2002-06-14,11.4925
2002-06-17,11.595
2002-06-18,11.955
2002-06-19,11.8425
2002-06-20,12.04
2002-06-21,12.2425
2002-06-24,12.64
2002-06-25,12.64
2002-06-26,12.7175
2002-06-27,12.0475
2002-06-28,11.7675
2002-07-01,11.64
2002-07-02,11.5125
2002-07-03,11.755
2002-07-05,11.77
2002-07-08,11.7
2002-07-09,11.75
2002-07-10,11.2425
2002-07-11,11.225
2002-07-12,11.2375
2002-07-15,11.0825
2002-07-16,10.6275
2002-07-17,10.9975
2002-07-18,10.4925
2002-07-19,10.0325
2002-07-22,10.2125
2002-07-23,9.99
2002-07-24,11.195
2002-07-25,11.1275
2002-07-26,12.0375
2002-07-29,12.875
2002-07-30,12.4875
2002-07-31,12.5175
2002-08-01,12.63
2002-08-02,12.1
2002-08-05,11.25
2002-08-06,11.935
2002-08-07,12.035
2002-08-08,12.485
2002-08-09,12.3425
2002-08-12,12.2525
2002-08-13,11.89
2002-08-14,12.125
2002-08-15,11.9725
2002-08-16,12.295
2002-08-19,11.935
2002-08-20,11.615
2002-08-21,11.62
2002-08-22,11.62
2002-08-23,11.4975
2002-08-26,11.8125
2002-08-27,11.4725
2002-08-28,11.5825
2002-08-29,11.65
2002-08-30,11.875
2002-09-03,12.3225
2002-09-04,12.7375
2002-09-05,12.2475
2002-09-06,12.0
2002-09-09,11.935
2002-09-10,11.4375
2002-09-11,11.25
2002-09-12,10.9675
2002-09-13,11.375
2002-09-16,11.4125
2002-09-17,11.6125
2002-09-18,11.495
2002-09-19,11.25
2002-09-20,10.9375
2002-09-23,10.6325
2002-09-24,10.575
2002-09-25,10.595
2002-09-26,11.3
2002-09-27,10.985
2002-09-30,10.6875
2002-10-01,10.9875
2002-10-02,11.125
2002-10-03,11.4
2002-10-04,11.3075
2002-10-07,11.365
2002-10-08,11.1425
2002-10-09,10.4
2002-10-10,10.5975
2002-10-11,10.6225
2002-10-14,11.0975
2002-10-15,11.9975
2002-10-16,11.2
2002-10-17,11.1325
2002-10-18,11.12
2002-10-21,10.7475
2002-10-22,10.7375
2002-10-23,10.9
2002-10-24,10.7375
2002-10-25,10.745
2002-10-28,10.8425
2002-10-29,10.9975
2002-10-30,11.045
2002-10-31,10.99
2002-11-01,11.25
2002-11-04,11.375
2002-11-05,11.57
2002-11-06,12.42
2002-11-07,12.2375
2002-11-08,12.15
2002-11-11,11.825
2002-11-12,11.735
2002-11-13,11.9625
2002-11-14,12.505
2002-11-15,12.4975
2002-11-18,11.7675
2002-11-19,11.7575
2002-11-20,11.665
2002-11-21,11.9975
2002-11-22,11.9925
2002-11-25,12.0125
2002-11-26,11.825
2002-11-27,12.0525
2002-11-29,11.75
2002-12-02,11.75
2002-12-03,11.9775
2002-12-04,12.2725
2002-12-05,12.18
2002-12-06,12.0
2002-12-09,12.025
2002-12-10,12.2825
2002-12-11,12.5575
2002-12-12,12.2725
2002-12-13,12.0375
2002-12-16,11.945
2002-12-17,12.0775
2002-12-18,12.2
2002-12-19,11.8775
2002-12-20,12.4275
2002-12-23,12.585
2002-12-24,12.455
2002-12-26,12.48
2002-12-27,11.985
2002-12-30,11.9625
2002-12-31,12.0025
2003-01-02,12.1975
2003-01-03,12.2275
2003-01-06,12.69
2003-01-07,13.0125
2003-01-08,13.375
2003-01-09,13.8
2003-01-10,14.3475
2003-01-13,13.8075
2003-01-14,13.8125
2003-01-15,13.8125
2003-01-16,13.915
2003-01-17,13.7
2003-01-21,13.53
2003-01-22,13.595
2003-01-23,13.615
2003-01-24,13.425
2003-01-27,12.945
2003-01-28,12.915
2003-01-29,12.895
2003-01-30,12.69
2003-01-31,12.4025
2003-02-03,12.3775
2003-02-04,12.75
2003-02-05,12.78
2003-02-06,12.7875
2003-02-07,12.575
2003-02-10,12.055
2003-02-11,11.9875
2003-02-12,11.99
2003-02-13,12.355
2003-02-14,12.27
2003-02-18,12.25
2003-02-19,12.215
2003-02-20,12.15
2003-02-21,12.2075
2003-02-24,12.0175
2003-02-25,12.2675
2003-02-26,12.2375
2003-02-27,12.35
2003-02-28,12.2575
2003-03-03,12.335
2003-03-04,12.4875
2003-03-05,12.3525
2003-03-06,12.29
2003-03-07,12.0025
2003-03-10,11.9575
2003-03-11,11.89
2003-03-12,12.11
2003-03-13,12.1875
2003-03-14,12.2175
2003-03-17,12.0825
2003-03-18,11.87
2003-03-19,12.135
2003-03-20,12.1875
2003-03-21,12.6875
2003-03-24,12.4225
2003-03-25,12.375
2003-03-26,12.2175
2003-03-27,12.1675
2003-03-28,12.155
2003-03-31,11.745
2003-04-01,11.5675
2003-04-02,11.62
2003-04-03,11.625
2003-04-04,11.855
2003-04-07,11.8
2003-04-08,11.7275
2003-04-09,11.7775
2003-04-10,11.995
2003-04-11,12.215
2003-04-14,12.375
2003-04-15,12.375
2003-04-16,12.325
2003-04-17,12.315
2003-04-21,12.1625
2003-04-22,12.325
2003-04-23,13.675
2003-04-24,12.9
2003-04-25,12.6125
2003-04-28,12.705
2003-04-29,12.95
2003-04-30,12.9575
2003-05-01,12.9975
2003-05-02,13.085
2003-05-05,13.0025
2003-05-06,13.48
2003-05-07,13.28
2003-05-08,13.445
2003-05-09,13.5775
2003-05-12,13.7125
2003-05-13,13.705
2003-05-14,13.75
2003-05-15,13.76
2003-05-16,13.9575
2003-05-19,13.75
2003-05-20,13.76
2003-05-21,13.8125
2003-05-22,13.5
2003-05-23,13.415
2003-05-27,13.3325
2003-05-28,13.3625
2003-05-29,13.8075
2003-05-30,14.0575
2003-06-02,13.8475
2003-06-03,13.885
2003-06-04,14.1875
2003-06-05,14.1475
2003-06-06,13.55
2003-06-09,13.625
2003-06-10,14.2225
2003-06-11,14.7075
2003-06-12,14.875
2003-06-13,14.8
2003-06-16,14.45
2003-06-17,13.88
2003-06-18,14.07
2003-06-19,13.615
2003-06-20,13.8425
2003-06-23,13.5625
2003-06-24,13.6875
2003-06-25,13.7675
2003-06-26,13.765
2003-06-27,14.055
2003-06-30,13.8175
2003-07-01,13.685
2003-07-02,14.25
2003-07-03,14.37
2003-07-07,14.9875
2003-07-08,15.3475
2003-07-09,15.5
2003-07-10,15.025
2003-07-11,14.8875
2003-07-14,15.2575
2003-07-15,15.15
2003-07-16,14.8325
2003-07-17,14.61
2003-07-18,14.7875
2003-07-21,13.8875
2003-07-22,14.25
2003-07-23,14.25
2003-07-24,13.8975
2003-07-25,14.295
2003-07-28,14.5875
2003-07-29,14.1925
2003-07-30,13.1825
2003-07-31,14.3325
2003-08-01,14.36
2003-08-04,14.57
2003-08-05,14.5275
2003-08-06,14.5
2003-08-07,14.6425
2003-08-08,15.0
2003-08-11,15.0325
2003-08-12,15.25
2003-08-13,15.25
2003-08-14,15.14
2003-08-15,15.0225
2003-08-18,15.475
2003-08-19,15.99
2003-08-20,15.8975
2003-08-21,15.9325
2003-08-22,15.305
2003-08-25,15.37
2003-08-26,15.525
2003-08-27,15.55
2003-08-28,15.32
2003-08-29,15.3875
2003-09-02,15.555
2003-09-03,15.56
2003-09-04,15.2675
2003-09-05,15.2025
2003-09-08,15.4375
2003-09-09,15.1875
2003-09-10,14.18
2003-09-11,14.475
2003-09-12,14.6725
2003-09-15,14.2225
2003-09-16,15.0
2003-09-17,14.9625
2003-09-18,14.6375
2003-09-19,14.685
2003-09-22,14.625
2003-09-23,15.0
2003-09-24,14.645
2003-09-25,14.5775
2003-09-26,14.375
2003-09-29,14.5025
2003-09-30,13.92
2003-10-01,14.8225
2003-10-02,14.7525
2003-10-03,15.2
2003-10-06,15.5
2003-10-07,15.705
2003-10-08,15.75
2003-10-09,15.9525
2003-10-10,15.6675
2003-10-13,16.200001
2003-10-14,16.0625
2003-10-15,15.9875
2003-10-16,15.75
2003-10-17,15.7025
2003-10-20,15.4725
2003-10-21,15.5
2003-10-22,15.3125
2003-10-23,15.3
2003-10-24,14.74
2003-10-27,14.9425
2003-10-28,15.45
2003-10-29,15.45
2003-10-30,15.3425
2003-10-31,15.4975
2003-11-03,15.8475
2003-11-04,15.8725
2003-11-05,15.75
2003-11-06,15.995
2003-11-07,15.7525
2003-11-10,15.8575
2003-11-11,15.7475
2003-11-12,15.8275
2003-11-13,16.25
2003-11-14,16.25
2003-11-17,16.0
2003-11-18,15.685
2003-11-19,15.7425
2003-11-20,15.1375
2003-11-21,15.73
2003-11-24,15.64
2003-11-25,15.74
2003-11-26,15.575
2003-11-28,15.435
2003-12-01,15.6875
2003-12-02,15.6225
2003-12-03,15.0
2003-12-04,14.9175
2003-12-05,14.82
2003-12-08,14.9975
2003-12-09,14.5
2003-12-10,14.6875
2003-12-11,15.0
2003-12-12,15.0
2003-12-15,14.66
2003-12-16,14.625
2003-12-17,15.0275
2003-12-18,14.8775
2003-12-19,14.915
2003-12-22,14.875
2003-12-23,15.0
2003-12-24,14.965
2003-12-26,14.985
2003-12-29,15.35
2003-12-30,15.43
2003-12-31,15.1225
2004-01-02,15.06
2004-01-05,15.2475
2004-01-06,15.29
2004-01-07,15.635
2004-01-08,16.16
2004-01-09,15.3325
2004-01-12,15.475
2004-01-13,15.5
2004-01-14,15.565
2004-01-15,15.635
2004-01-16,15.3675
2004-01-20,15.725
2004-01-21,15.955
2004-01-22,15.93
2004-01-23,15.875
2004-01-26,15.875
2004-01-27,15.6975
2004-01-28,14.9875
2004-01-29,14.825
2004-01-30,15.1575
2004-02-02,15.5
2004-02-03,15.865
2004-02-04,15.0
2004-02-05,14.9325
2004-02-06,14.955
2004-02-09,14.9125
2004-02-10,15.05
2004-02-11,15.1675
2004-02-12,14.975
2004-02-13,14.975
2004-02-17,14.99
2004-02-18,14.8525
2004-02-19,14.8125
2004-02-20,15.0875
2004-02-23,14.8125
2004-02-24,14.8775
2004-02-25,15.0
2004-02-26,14.995
2004-02-27,14.875
2004-03-01,15.6875
2004-03-02,15.6075
2004-03-03,15.625
2004-03-04,16.0
2004-03-05,15.88
2004-03-08,15.4375
2004-03-09,15.4375
2004-03-10,15.4375
2004-03-11,15.0275
2004-03-12,15.475
2004-03-15,15.0875
2004-03-16,14.8775
2004-03-17,15.01
2004-03-18,15.17
2004-03-19,15.1475
2004-03-22,15.39
2004-03-23,15.25
2004-03-24,15.215
2004-03-25,15.2525
2004-03-26,15.43
2004-03-29,16.0075
2004-03-30,15.815
2004-03-31,15.92
2004-04-01,16.532498999999998
2004-04-02,16.5525
2004-04-05,16.727501
2004-04-06,16.344998999999998
2004-04-07,16.6075
2004-04-08,16.122498999999998
2004-04-12,16.327499
2004-04-13,15.755
2004-04-14,15.4075
2004-04-15,15.595
2004-04-16,16.129998999999998
2004-04-19,16.184998999999998
2004-04-20,15.6725
2004-04-21,16.0625
2004-04-22,16.262501
2004-04-23,16.047501
2004-04-26,16.07
2004-04-27,16.0875
2004-04-28,15.865
2004-04-29,15.375
2004-04-30,15.065
2004-05-03,15.2575
2004-05-04,15.7475
2004-05-05,16.254998999999998
2004-05-06,16.5175
2004-05-07,16.174999
2004-05-10,16.317498999999998
2004-05-11,16.379998999999998
2004-05-12,16.715
2004-05-13,16.299999
2004-05-14,16.355
2004-05-17,16.487499
2004-05-18,16.200001
2004-05-19,15.24
2004-05-20,14.7875
2004-05-21,14.975
2004-05-24,14.985
2004-05-25,15.275
2004-05-26,15.585
2004-05-27,16.014999
2004-05-28,15.9
2004-06-01,16.459999
2004-06-02,16.455
2004-06-03,16.217501000000002
2004-06-04,16.49
2004-06-07,16.8225
2004-06-08,16.525
2004-06-09,16.455
2004-06-10,16.59
2004-06-14,16.467501000000002
2004-06-15,17.252501000000002
2004-06-16,17.405001000000002
2004-06-17,17.225
2004-06-18,17.365
2004-06-21,17.905001000000002
2004-06-22,17.959999
2004-06-23,17.99
2004-06-24,18.075001
2004-06-25,17.945
2004-06-28,18.375
2004-06-29,18.59
2004-06-30,18.93
2004-07-01,19.790001
2004-07-02,18.315001000000002
2004-07-06,18.309998999999998
2004-07-07,18.245001000000002
2004-07-08,17.5
2004-07-09,18.375
2004-07-12,18.205
2004-07-13,18.459999
2004-07-14,17.955
2004-07-15,18.809998999999998
2004-07-16,17.9
2004-07-19,18.924999
2004-07-20,19.495001000000002
2004-07-21,18.225
2004-07-22,18.844998999999998
2004-07-23,17.969998999999998
2004-07-26,17.969998999999998
2004-07-27,18.225
2004-07-28,18.385
2004-07-29,19.120001000000002
2004-07-30,18.924999
2004-08-02,19.049999
2004-08-03,19.02
2004-08-04,19.120001000000002
2004-08-05,19.205
2004-08-06,17.875
2004-08-09,17.885
2004-08-10,19.209999
2004-08-11,18.924999
2004-08-12,18.195
2004-08-13,18.120001000000002
2004-08-16,18.629998999999998
2004-08-17,18.1
2004-08-18,18.700001
2004-08-19,18.535
2004-08-20,19.145
2004-08-23,19.045
2004-08-24,19.200001
2004-08-25,19.25
2004-08-26,19.110001
2004-08-27,19.0
2004-08-30,19.379998999999998
2004-08-31,19.625
2004-09-01,20.129998999999998
2004-09-02,20.6
2004-09-03,20.485001
2004-09-07,21.125
2004-09-08,20.780001000000002
2004-09-09,20.924999
2004-09-10,21.045
2004-09-13,21.004998999999998
2004-09-14,20.790001
2004-09-15,20.805
2004-09-16,21.035
2004-09-17,21.120001000000002
2004-09-20,20.530001000000002
2004-09-21,20.99
2004-09-22,20.139999
2004-09-23,19.959999
2004-09-24,19.895
2004-09-27,19.43
2004-09-28,19.4
2004-09-29,20.264999
2004-09-30,19.799999
2004-10-01,21.08
2004-10-04,21.434998999999998
2004-10-05,21.370001000000002
2004-10-06,21.65
2004-10-07,20.73
2004-10-08,20.385
2004-10-11,20.445
2004-10-12,20.299999
2004-10-13,19.9
2004-10-14,19.4
2004-10-15,19.59
2004-10-18,19.25
2004-10-19,18.77
2004-10-20,19.014999
2004-10-21,18.975
2004-10-22,18.375
2004-10-25,18.629998999999998
2004-10-26,18.83
2004-10-27,19.27
2004-10-28,18.945
2004-10-29,19.190001000000002
2004-11-01,19.145
2004-11-02,18.280001000000002
2004-11-03,19.25
2004-11-04,19.895
2004-11-05,20.07
2004-11-08,20.0
2004-11-09,20.1
2004-11-10,20.120001000000002
2004-11-11,20.700001
2004-11-12,20.325001
2004-11-15,20.34
2004-11-16,20.15
2004-11-17,20.360001
2004-11-18,20.059998999999998
2004-11-19,20.16
2004-11-22,20.5
2004-11-23,20.450001
2004-11-24,20.370001000000002
2004-11-26,20.525
2004-11-29,20.469998999999998
2004-11-30,20.33
2004-12-01,20.485001
2004-12-02,20.434998999999998
2004-12-03,20.5
2004-12-06,20.360001
2004-12-07,19.945
2004-12-08,20.440001000000002
2004-12-09,20.235001
2004-12-10,20.424999
2004-12-13,20.690001000000002
2004-12-14,20.875
2004-12-15,20.875
2004-12-16,20.73
2004-12-17,20.575001
2004-12-20,20.360001
2004-12-21,20.99
2004-12-22,21.0
2004-12-23,21.26
2004-12-27,21.264999
2004-12-28,21.219998999999998
2004-12-29,21.184998999999998
2004-12-30,21.295
2004-12-31,21.129998999999998
2005-01-03,21.34
2005-01-04,20.855
2005-01-05,19.885
2005-01-06,20.299999
2005-01-07,20.375
2005-01-10,20.379998999999998
2005-01-11,20.35
2005-01-12,20.535
2005-01-13,20.475
2005-01-14,20.825001
2005-01-18,20.684998999999998
2005-01-19,20.35
2005-01-20,20.1
2005-01-21,20.110001
2005-01-24,19.875
2005-01-25,20.125
2005-01-26,20.0
2005-01-27,20.0
2005-01-28,21.469998999999998
2005-01-31,21.995001000000002
2005-02-01,21.75
2005-02-02,21.75
2005-02-03,22.055
2005-02-04,21.5
2005-02-07,21.43
2005-02-08,21.389999
2005-02-09,20.6
2005-02-10,20.465
2005-02-11,20.450001
2005-02-14,20.385
2005-02-15,20.094998999999998
2005-02-16,20.475
2005-02-17,19.889999
2005-02-18,20.115
2005-02-22,19.295
2005-02-23,19.540001
2005-02-24,19.915001
2005-02-25,19.635
2005-02-28,19.610001
2005-03-01,19.975
2005-03-02,19.5
2005-03-03,19.525
2005-03-04,20.254998999999998
2005-03-07,20.584999
2005-03-08,19.905001000000002
2005-03-09,19.665001
2005-03-10,19.645
2005-03-11,19.865
2005-03-14,19.764999
2005-03-15,19.440001000000002
2005-03-16,19.389999
2005-03-17,19.58
2005-03-18,19.5
2005-03-21,19.625
2005-03-22,19.684998999999998
2005-03-23,19.549999
2005-03-24,19.504998999999998
2005-03-28,19.639999
2005-03-29,19.469998999999998
2005-03-30,19.549999
2005-03-31,18.865
2005-04-01,19.0
2005-04-04,18.934998999999998
2005-04-05,19.014999
2005-04-06,19.225
2005-04-07,19.17
2005-04-08,19.0
2005-04-11,18.889999
2005-04-12,18.9
2005-04-13,18.775
2005-04-14,17.775
2005-04-15,17.6
2005-04-18,18.385
2005-04-19,18.59
2005-04-20,18.1
2005-04-21,18.879998999999998
2005-04-22,18.280001000000002
2005-04-25,18.565001000000002
2005-04-26,17.690001000000002
2005-04-27,17.75
2005-04-28,17.465
2005-04-29,17.780001000000002
2005-05-02,17.825001
2005-05-03,17.945
2005-05-04,18.620001000000002
2005-05-05,18.575001
2005-05-06,18.485001
2005-05-09,19.0
2005-05-10,18.674999
2005-05-11,18.375
2005-05-12,18.709999
2005-05-13,18.934998999999998
2005-05-16,18.885
2005-05-17,18.875
2005-05-18,19.525
2005-05-19,19.549999
2005-05-20,19.75
2005-05-23,19.875
2005-05-24,19.83
2005-05-25,19.125
2005-05-26,19.275
2005-05-27,19.200001
2005-05-31,19.209999
2005-06-01,19.25
2005-06-02,19.014999
2005-06-03,18.855
2005-06-06,18.889999
2005-06-07,18.684998999999998
2005-06-08,18.504998999999998
2005-06-09,18.639999
2005-06-10,18.58
2005-06-13,19.700001
2005-06-14,19.690001000000002
2005-06-15,19.275
2005-06-16,19.610001
2005-06-17,19.385
2005-06-20,19.190001000000002
2005-06-21,19.17
2005-06-22,19.25
2005-06-23,18.615
2005-06-24,19.155001000000002
2005-06-27,19.25
2005-06-28,19.879998999999998
2005-06-29,20.139999
2005-06-30,19.325001
2005-07-01,19.52
2005-07-05,19.59
2005-07-06,19.115
2005-07-07,19.059998999999998
2005-07-08,19.57
2005-07-11,20.565001000000002
2005-07-12,19.975
2005-07-13,19.280001000000002
2005-07-14,18.879998999999998
2005-07-15,18.879998999999998
2005-07-18,20.825001
2005-07-19,21.83
2005-07-20,21.844998999999998
2005-07-21,21.200001
2005-07-22,21.76
2005-07-25,22.254998999999998
2005-07-26,22.295
2005-07-27,22.33
2005-07-28,22.049999
2005-07-29,21.754998999999998
2005-08-01,21.280001000000002
2005-08-02,21.4
2005-08-03,21.24
2005-08-04,21.09
2005-08-05,21.120001000000002
2005-08-08,21.23
2005-08-09,21.235001
2005-08-10,21.225
2005-08-11,21.18
2005-08-12,20.955
2005-08-15,21.18
2005-08-16,20.309998999999998
2005-08-17,20.35
2005-08-18,20.195
2005-08-19,20.15
2005-08-22,20.555
2005-08-23,20.424999
2005-08-24,20.49
2005-08-25,20.5
2005-08-26,20.110001
2005-08-29,20.25
2005-08-30,20.139999
2005-08-31,21.125
2005-09-01,21.1
2005-09-02,20.66
2005-09-06,21.209999
2005-09-07,21.475
2005-09-08,20.905001000000002
2005-09-09,21.030001000000002
2005-09-12,21.129998999999998
2005-09-13,20.98
2005-09-14,21.025
2005-09-15,20.775
2005-09-16,21.424999
2005-09-19,20.615
2005-09-20,20.094998999999998
2005-09-21,19.59
2005-09-22,19.504998999999998
2005-09-23,19.514999
2005-09-26,20.725
2005-09-27,20.575001
2005-09-28,20.334999
2005-09-29,21.049999
2005-09-30,20.695
2005-10-03,20.865
2005-10-04,21.115
2005-10-05,20.450001
2005-10-06,20.145
2005-10-07,21.315001000000002
2005-10-10,21.275
2005-10-11,21.25
2005-10-12,21.15
2005-10-13,22.35
2005-10-14,21.889999
2005-10-17,21.245001000000002
2005-10-18,20.74
2005-10-19,21.42
2005-10-20,20.844998999999998
2005-10-21,20.715
2005-10-24,20.955
2005-10-25,20.365
2005-10-26,20.42
2005-10-27,20.299999
2005-10-28,21.07
2005-10-31,21.705
2005-11-01,21.030001000000002
2005-11-02,21.6
2005-11-03,21.75
2005-11-04,21.24
2005-11-07,21.870001000000002
2005-11-08,21.084999
2005-11-09,21.33
2005-11-10,21.42
2005-11-11,21.334999
2005-11-14,21.139999
2005-11-15,20.834999
2005-11-16,20.15
2005-11-17,20.465
2005-11-18,20.695
2005-11-21,20.955
2005-11-22,20.985001
2005-11-23,21.040001
2005-11-25,21.004998999999998
2005-11-28,21.014999
2005-11-29,21.440001000000002
2005-11-30,21.25
2005-12-01,21.895
2005-12-02,21.73
2005-12-05,21.725
2005-12-06,21.754998999999998
2005-12-07,21.715
2005-12-08,21.6
2005-12-09,21.950001
2005-12-12,21.700001
2005-12-13,21.629998999999998
2005-12-14,21.924999
2005-12-15,20.940001000000002
2005-12-16,21.395
2005-12-19,20.495001000000002
2005-12-20,20.375
2005-12-21,20.440001000000002
2005-12-22,20.450001
2005-12-23,20.389999
2005-12-27,20.040001
2005-12-28,20.4
2005-12-29,19.985001
2005-12-30,19.77
2006-01-03,20.559998999999998
2006-01-04,20.41
2006-01-05,20.235001
2006-01-06,20.695
2006-01-09,21.059998999999998
2006-01-10,20.795
2006-01-11,20.775
2006-01-12,20.620001000000002
2006-01-13,20.795
2006-01-17,20.65
2006-01-18,20.66
2006-01-19,21.254998999999998
2006-01-20,20.33
2006-01-23,20.4
2006-01-24,21.24
2006-01-25,20.775
2006-01-26,21.75
2006-01-27,21.629998999999998
2006-01-30,21.514999
2006-01-31,22.5
2006-02-01,22.674999
2006-02-02,22.625
2006-02-03,22.43
2006-02-06,22.504998999999998
2006-02-07,22.379998999999998
2006-02-08,22.65
2006-02-09,22.635
2006-02-10,22.665001
2006-02-13,22.5
2006-02-14,22.905001000000002
2006-02-15,23.075001
2006-02-16,23.09
2006-02-17,22.950001
2006-02-21,22.610001
2006-02-22,22.645
2006-02-23,22.379998999999998
2006-02-24,22.450001
2006-02-27,22.49
2006-02-28,22.424999
2006-03-01,22.48
2006-03-02,22.35
2006-03-03,22.35
2006-03-06,22.040001
2006-03-07,21.985001
2006-03-08,22.049999
2006-03-09,21.889999
2006-03-10,22.495001000000002
2006-03-13,22.215
2006-03-14,22.955
2006-03-15,23.17
2006-03-16,23.440001000000002
2006-03-17,23.825001
2006-03-20,24.4
2006-03-21,24.985001
2006-03-22,25.885
2006-03-23,26.370001000000002
2006-03-24,27.184998999999998
2006-03-27,27.695
2006-03-28,27.325001
2006-03-29,27.25
2006-03-30,27.030001000000002
2006-03-31,27.325001
2006-04-03,27.225
2006-04-04,27.059998999999998
2006-04-05,28.174999
2006-04-06,27.85
2006-04-07,27.65
2006-04-10,27.215
2006-04-11,26.459999
2006-04-12,27.424999
2006-04-13,26.84
2006-04-17,26.5
2006-04-18,30.385
2006-04-19,30.549999
2006-04-20,31.040001
2006-04-21,30.530001000000002
2006-04-24,29.6
2006-04-25,29.74
2006-04-26,29.059998999999998
2006-04-27,29.115
2006-04-28,29.165001
2006-05-01,28.575001
2006-05-02,29.215
2006-05-03,29.325001
2006-05-04,29.995001000000002
2006-05-05,29.629998999999998
2006-05-08,30.0
2006-05-09,29.889999
2006-05-10,29.07
2006-05-11,28.209999
2006-05-12,27.405001000000002
2006-05-15,27.1
2006-05-16,27.385
2006-05-17,26.629998999999998
2006-05-18,25.5
2006-05-19,26.344998999999998
