Date,CAH
2000-08-17,51.583332
2000-08-18,51.666668
2000-08-21,52.25
2000-08-22,52.70833199999999
2000-08-23,51.833332
2000-08-24,53.04166800000001
2000-08-25,52.95833199999999
2000-08-28,52.91666800000001
2000-08-29,53.16666800000001
2000-08-30,53.5
2000-08-31,54.55208199999999
2000-09-01,56.14583199999999
2000-09-05,56.29166800000001
2000-09-06,55.20833199999999
2000-09-07,54.79166800000001
2000-09-08,55.16666800000001
2000-09-11,55.33333199999999
2000-09-12,56.25
2000-09-13,56.5
2000-09-14,57.91666800000001
2000-09-15,58.66666800000001
2000-09-18,59.5625
2000-09-19,61.54166800000001
2000-09-20,61.66666800000001
2000-09-21,61.04166800000001
2000-09-22,61.58333199999999
2000-09-25,61.79166800000001
2000-09-26,63.375
2000-09-27,62.0
2000-09-28,60.625
2000-09-29,58.79166800000001
2000-10-02,60.66666800000001
2000-10-03,61.875
2000-10-04,60.83333199999999
2000-10-05,61.0
2000-10-06,60.875
2000-10-09,60.125
2000-10-10,60.91666800000001
2000-10-11,59.45833199999999
2000-10-12,59.04166800000001
2000-10-13,59.45833199999999
2000-10-16,59.95833199999999
2000-10-17,62.04166800000001
2000-10-18,62.75
2000-10-19,61.83333199999999
2000-10-20,62.41666800000001
2000-10-23,63.25
2000-10-24,59.83333199999999
2000-10-25,60.0
2000-10-26,59.625
2000-10-27,60.83333199999999
2000-10-30,63.5
2000-10-31,63.16666800000001
2000-11-01,62.5
2000-11-02,61.16666800000001
2000-11-03,62.33333199999999
2000-11-06,63.29166800000001
2000-11-07,63.33333199999999
2000-11-08,63.79166800000001
2000-11-09,61.25
2000-11-10,61.29166800000001
2000-11-13,60.45833199999999
2000-11-14,61.375
2000-11-15,62.625
2000-11-16,65.25
2000-11-17,64.875
2000-11-20,66.083336
2000-11-21,64.541664
2000-11-22,67.125
2000-11-24,66.625
2000-11-27,67.416664
2000-11-28,67.125
2000-11-29,66.916664
2000-11-30,66.625
2000-12-01,66.333336
2000-12-04,63.04166800000001
2000-12-05,63.66666800000001
2000-12-06,64.333336
2000-12-07,63.75
2000-12-08,61.95833199999999
2000-12-11,61.0
2000-12-12,61.625
2000-12-13,63.33333199999999
2000-12-14,63.5
2000-12-15,62.95833199999999
2000-12-18,61.33333199999999
2000-12-19,62.75
2000-12-20,60.83333199999999
2000-12-21,62.58333199999999
2000-12-22,62.70833199999999
2000-12-26,65.791664
2000-12-27,67.583336
2000-12-28,69.25
2000-12-29,66.416664
2001-01-02,64.833336
2001-01-03,63.16666800000001
2001-01-04,58.66666800000001
2001-01-05,61.5
2001-01-08,62.0
2001-01-09,63.08333199999999
2001-01-10,62.54166800000001
2001-01-11,63.20833199999999
2001-01-12,63.5
2001-01-16,62.375
2001-01-17,62.5
2001-01-18,63.04166800000001
2001-01-19,62.5
2001-01-22,62.5
2001-01-23,64.625
2001-01-24,64.583336
2001-01-25,66.666664
2001-01-26,66.458336
2001-01-29,66.699997
2001-01-30,64.333336
2001-01-31,63.533333
2001-02-01,63.66666800000001
2001-02-02,63.913334
2001-02-05,64.666664
2001-02-06,64.099998
2001-02-07,65.166664
2001-02-08,66.166664
2001-02-09,65.519997
2001-02-12,67.059998
2001-02-13,66.40666999999999
2001-02-14,66.699997
2001-02-15,67.13333100000001
2001-02-16,67.0
2001-02-20,66.90666999999999
2001-02-21,66.513336
2001-02-22,66.019997
2001-02-23,67.226669
2001-02-26,65.599998
2001-02-27,65.333336
2001-02-28,67.666664
2001-03-01,66.73333000000001
2001-03-02,65.333336
2001-03-05,64.82666800000001
2001-03-06,65.800003
2001-03-07,66.279999
2001-03-08,68.346664
2001-03-09,67.400002
2001-03-12,66.17333199999999
2001-03-13,67.166664
2001-03-14,66.333336
2001-03-15,63.5
2001-03-16,59.33333199999999
2001-03-19,61.060001
2001-03-20,62.83333199999999
2001-03-21,61.633334999999995
2001-03-22,59.040001000000004
2001-03-23,59.606667
2001-03-26,60.773334999999996
2001-03-27,61.266666
2001-03-28,61.633334999999995
2001-03-29,62.413334
2001-03-30,64.5
2001-04-02,63.48
2001-04-03,61.966667
2001-04-04,62.086666
2001-04-05,63.806667000000004
2001-04-06,63.933333999999995
2001-04-09,64.0
2001-04-10,64.14666700000001
2001-04-11,61.779999
2001-04-12,63.299999
2001-04-16,63.266666
2001-04-17,63.066666000000005
2001-04-18,64.13333100000001
2001-04-19,63.66666800000001
2001-04-20,64.066666
2001-04-23,65.059998
2001-04-24,64.5
2001-04-25,66.75
2001-04-26,65.16999799999999
2001-04-27,64.760002
2001-04-30,67.400002
2001-05-01,68.0
2001-05-02,67.25
2001-05-03,66.07
2001-05-04,66.050003
2001-05-07,66.540001
2001-05-08,67.660004
2001-05-09,68.720001
2001-05-10,69.0
2001-05-11,70.5
2001-05-14,70.0
2001-05-15,69.16999799999999
2001-05-16,70.0
2001-05-17,70.089996
2001-05-18,69.739998
2001-05-21,68.949997
2001-05-22,68.0
2001-05-23,68.239998
2001-05-24,72.010002
2001-05-25,72.0
2001-05-29,72.300003
2001-05-30,71.75
2001-05-31,71.989998
2001-06-01,72.099998
2001-06-04,72.709999
2001-06-05,72.300003
2001-06-06,72.0
2001-06-07,72.57
2001-06-08,73.559998
2001-06-11,72.620003
2001-06-12,74.599998
2001-06-13,74.860001
2001-06-14,74.599998
2001-06-15,74.900002
2001-06-18,75.900002
2001-06-19,75.349998
2001-06-20,77.0
2001-06-21,76.300003
2001-06-22,74.120003
2001-06-25,73.870003
2001-06-26,73.480003
2001-06-27,71.0
2001-06-28,68.599998
2001-06-29,69.0
2001-07-02,68.75
2001-07-03,69.050003
2001-07-05,68.550003
2001-07-06,68.029999
2001-07-09,67.980003
2001-07-10,67.279999
2001-07-11,67.699997
2001-07-12,68.599998
2001-07-13,68.0
2001-07-16,70.959999
2001-07-17,71.5
2001-07-18,72.970001
2001-07-19,72.57
2001-07-20,73.019997
2001-07-23,71.57
2001-07-24,70.82
2001-07-25,71.959999
2001-07-26,71.0
2001-07-27,70.440002
2001-07-30,72.790001
2001-07-31,73.629997
2001-08-01,74.360001
2001-08-02,72.779999
2001-08-03,71.68
2001-08-06,73.75
2001-08-07,73.0
2001-08-08,72.889999
2001-08-09,73.150002
2001-08-10,74.269997
2001-08-13,74.93
2001-08-14,74.300003
2001-08-15,73.940002
2001-08-16,73.57
2001-08-17,72.650002
2001-08-20,72.800003
2001-08-21,74.099998
2001-08-22,75.089996
2001-08-23,74.800003
2001-08-24,75.300003
2001-08-27,74.550003
2001-08-28,73.099998
2001-08-29,73.0
2001-08-30,73.050003
2001-08-31,72.940002
2001-09-04,73.699997
2001-09-05,73.83000200000001
2001-09-06,73.32
2001-09-07,70.349998
2001-09-10,70.0
2001-09-17,71.0
2001-09-18,69.400002
2001-09-19,69.510002
2001-09-20,69.760002
2001-09-21,68.019997
2001-09-24,68.739998
2001-09-25,69.699997
2001-09-26,70.25
2001-09-27,72.150002
2001-09-28,73.949997
2001-10-01,73.5
2001-10-02,73.449997
2001-10-03,73.400002
2001-10-04,74.339996
2001-10-05,74.639999
2001-10-08,73.949997
2001-10-09,73.5
2001-10-10,74.239998
2001-10-11,73.860001
2001-10-12,73.699997
2001-10-15,75.0
2001-10-16,74.860001
2001-10-17,74.290001
2001-10-18,75.0
2001-10-19,75.0
2001-10-22,76.599998
2001-10-23,71.0
2001-10-24,71.150002
2001-10-25,71.699997
2001-10-26,71.900002
2001-10-29,71.040001
2001-10-30,68.199997
2001-10-31,67.110001
2001-11-01,65.650002
2001-11-02,65.059998
2001-11-05,67.870003
2001-11-06,65.5
2001-11-07,63.900002
2001-11-08,61.5
2001-11-09,63.299999
2001-11-12,63.040001000000004
2001-11-13,65.050003
2001-11-14,65.610001
2001-11-15,66.449997
2001-11-16,66.650002
2001-11-19,68.099998
2001-11-20,69.029999
2001-11-21,69.949997
2001-11-23,69.900002
2001-11-26,69.849998
2001-11-27,68.800003
2001-11-28,67.589996
2001-11-29,67.949997
2001-11-30,68.32
2001-12-03,68.519997
2001-12-04,68.870003
2001-12-05,67.519997
2001-12-06,65.949997
2001-12-07,66.139999
2001-12-10,64.769997
2001-12-11,63.700001
2001-12-12,64.980003
2001-12-13,63.650002
2001-12-14,65.690002
2001-12-17,65.449997
2001-12-18,63.52
2001-12-19,63.700001
2001-12-20,63.299999
2001-12-21,63.43
2001-12-24,64.059998
2001-12-26,64.029999
2001-12-27,63.369999
2001-12-28,65.0
2001-12-31,64.660004
2002-01-02,64.059998
2002-01-03,63.950001
2002-01-04,63.259997999999996
2002-01-07,62.720001
2002-01-08,62.330002
2002-01-09,61.610001000000004
2002-01-10,60.900002
2002-01-11,60.799999
2002-01-14,62.360001000000004
2002-01-15,63.299999
2002-01-16,62.950001
2002-01-17,62.52
2002-01-18,61.919998
2002-01-22,67.190002
2002-01-23,68.260002
2002-01-24,66.699997
2002-01-25,66.690002
2002-01-28,66.400002
2002-01-29,64.849998
2002-01-30,65.599998
2002-01-31,65.910004
2002-02-01,65.93
2002-02-04,65.150002
2002-02-05,65.199997
2002-02-06,63.349998
2002-02-07,64.5
2002-02-08,64.589996
2002-02-11,66.0
2002-02-12,66.75
2002-02-13,67.050003
2002-02-14,66.0
2002-02-15,66.099998
2002-02-19,64.730003
2002-02-20,65.209999
2002-02-21,64.910004
2002-02-22,65.540001
2002-02-25,65.58000200000001
2002-02-26,65.559998
2002-02-27,66.300003
2002-02-28,66.089996
2002-03-01,66.300003
2002-03-04,66.059998
2002-03-05,64.400002
2002-03-06,65.650002
2002-03-07,65.900002
2002-03-08,65.25
2002-03-11,65.970001
2002-03-12,66.33000200000001
2002-03-13,66.739998
2002-03-14,67.010002
2002-03-15,69.059998
2002-03-18,69.900002
2002-03-19,69.550003
2002-03-20,69.0
2002-03-21,69.849998
2002-03-22,70.050003
2002-03-25,68.709999
2002-03-26,69.269997
2002-03-27,70.599998
2002-03-28,70.889999
2002-04-01,71.83000200000001
2002-04-02,71.470001
2002-04-03,71.300003
2002-04-04,70.089996
2002-04-05,68.279999
2002-04-08,68.379997
2002-04-09,68.510002
2002-04-10,69.599998
2002-04-11,68.660004
2002-04-12,68.57
2002-04-15,69.5
2002-04-16,69.949997
2002-04-17,69.449997
2002-04-18,70.25
2002-04-19,72.18
2002-04-22,73.0
2002-04-23,69.5
2002-04-24,69.379997
2002-04-25,69.589996
2002-04-26,69.849998
2002-04-29,68.599998
2002-04-30,69.300003
2002-05-01,70.300003
2002-05-02,70.849998
2002-05-03,70.940002
2002-05-06,70.959999
2002-05-07,69.510002
2002-05-08,70.120003
2002-05-09,68.370003
2002-05-10,67.550003
2002-05-13,67.220001
2002-05-14,67.099998
2002-05-15,67.400002
2002-05-16,67.629997
2002-05-17,68.779999
2002-05-20,67.68
2002-05-21,67.93
2002-05-22,67.589996
2002-05-23,67.349998
2002-05-24,66.849998
2002-05-28,66.91999799999999
2002-05-29,66.68
2002-05-30,67.16999799999999
2002-05-31,66.459999
2002-06-03,64.949997
2002-06-04,63.650002
2002-06-05,63.5
2002-06-06,63.029999
2002-06-07,63.889998999999996
2002-06-10,65.589996
2002-06-11,64.839996
2002-06-12,62.0
2002-06-13,62.349998
2002-06-14,61.939999
2002-06-17,64.550003
2002-06-18,63.939999
2002-06-19,64.32
2002-06-20,65.160004
2002-06-21,63.599998
2002-06-24,62.639998999999996
2002-06-25,61.549999
2002-06-26,61.650002
2002-06-27,63.0
2002-06-28,61.41
2002-07-01,57.299999
2002-07-02,54.41
2002-07-03,57.150002
2002-07-05,59.150002
2002-07-08,58.34
2002-07-09,52.68
2002-07-10,52.52
2002-07-11,51.900002
2002-07-12,52.299999
2002-07-15,51.889998999999996
2002-07-16,52.59
2002-07-17,54.889998999999996
2002-07-18,53.029999
2002-07-19,52.75
2002-07-22,50.23
2002-07-23,49.080002
2002-07-24,51.25
2002-07-25,51.82
2002-07-26,52.5
2002-07-29,57.150002
2002-07-30,57.549999
2002-07-31,57.599998
2002-08-01,55.959998999999996
2002-08-02,54.189999
2002-08-05,52.029999
2002-08-06,55.709998999999996
2002-08-07,57.900002
2002-08-08,61.470001
2002-08-09,60.580002
2002-08-12,62.099998
2002-08-13,61.169998
2002-08-14,63.700001
2002-08-15,63.810001
2002-08-16,65.099998
2002-08-19,65.910004
2002-08-20,65.91999799999999
2002-08-21,67.75
2002-08-22,68.190002
2002-08-23,65.58000200000001
2002-08-26,67.18
2002-08-27,66.5
2002-08-28,64.800003
2002-08-29,64.910004
2002-08-30,64.839996
2002-09-03,62.049999
2002-09-04,63.919998
2002-09-05,65.300003
2002-09-06,64.690002
2002-09-09,65.440002
2002-09-10,66.300003
2002-09-11,66.800003
2002-09-12,65.529999
2002-09-13,66.25
2002-09-16,66.599998
2002-09-17,63.900002
2002-09-18,62.66
2002-09-19,61.599998
2002-09-20,62.0
2002-09-23,60.880001
2002-09-24,60.529999
2002-09-25,63.470001
2002-09-26,66.139999
2002-09-27,64.050003
2002-09-30,62.200001
2002-10-01,64.349998
2002-10-02,63.0
2002-10-03,65.300003
2002-10-04,62.200001
2002-10-07,61.75
2002-10-08,63.900002
2002-10-09,61.669998
2002-10-10,63.73
2002-10-11,66.57
2002-10-14,67.989998
2002-10-15,67.870003
2002-10-16,67.910004
2002-10-17,67.610001
2002-10-18,66.610001
2002-10-21,69.620003
2002-10-22,70.150002
2002-10-23,69.0
2002-10-24,68.410004
2002-10-25,70.360001
2002-10-28,69.57
2002-10-29,69.690002
2002-10-30,69.800003
2002-10-31,69.209999
2002-11-01,71.160004
2002-11-04,70.849998
2002-11-05,69.290001
2002-11-06,70.010002
2002-11-07,68.730003
2002-11-08,66.589996
2002-11-11,66.83000200000001
2002-11-12,67.0
2002-11-13,67.809998
2002-11-14,67.739998
2002-11-15,69.269997
2002-11-18,67.900002
2002-11-19,64.699997
2002-11-20,65.0
2002-11-21,62.049999
2002-11-22,62.290001000000004
2002-11-25,61.450001
2002-11-26,61.040001000000004
2002-11-27,62.25
2002-11-29,61.540001000000004
2002-12-02,61.990002000000004
2002-12-03,62.25
2002-12-04,64.0
2002-12-05,63.009997999999996
2002-12-06,63.900002
2002-12-09,62.740002000000004
2002-12-10,63.080002
2002-12-11,61.790001000000004
2002-12-12,61.310001
2002-12-13,62.349998
2002-12-16,62.43
2002-12-17,61.139998999999996
2002-12-18,59.57
2002-12-19,59.009997999999996
2002-12-20,58.529999
2002-12-23,58.740002000000004
2002-12-24,59.259997999999996
2002-12-26,59.200001
2002-12-27,57.990002000000004
2002-12-30,58.279999
2002-12-31,59.189999
2003-01-02,61.849998
2003-01-03,62.66
2003-01-06,63.48
2003-01-07,61.810001
2003-01-08,62.48
2003-01-09,62.779999
2003-01-10,61.779999
2003-01-13,60.650002
2003-01-14,60.419998
2003-01-15,59.950001
2003-01-16,60.25
2003-01-17,60.0
2003-01-21,59.799999
2003-01-22,59.549999
2003-01-23,58.0
2003-01-24,57.009997999999996
2003-01-27,55.52
2003-01-28,56.790001000000004
2003-01-29,57.75
2003-01-30,56.869999
2003-01-31,58.330002
2003-02-03,57.18
2003-02-04,57.349998
2003-02-05,56.75
2003-02-06,56.82
2003-02-07,56.459998999999996
2003-02-10,56.990002000000004
2003-02-11,57.18
2003-02-12,54.490002000000004
2003-02-13,53.919998
2003-02-14,56.240002000000004
2003-02-18,58.169998
2003-02-19,58.099998
2003-02-20,58.009997999999996
2003-02-21,59.950001
2003-02-24,58.810001
2003-02-25,59.740002000000004
2003-02-26,58.279999
2003-02-27,58.200001
2003-02-28,57.290001000000004
2003-03-03,57.27
2003-03-04,56.279999
2003-03-05,56.950001
2003-03-06,55.82
2003-03-07,55.759997999999996
2003-03-10,53.790001000000004
2003-03-11,54.369999
2003-03-12,53.900002
2003-03-13,52.599998
2003-03-14,50.310001
2003-03-17,53.759997999999996
2003-03-18,55.650002
2003-03-19,55.919998
2003-03-20,56.310001
2003-03-21,57.77
2003-03-24,56.43
2003-03-25,58.220001
2003-03-26,57.450001
2003-03-27,56.959998999999996
2003-03-28,57.709998999999996
2003-03-31,56.970001
2003-04-01,57.610001000000004
2003-04-02,59.18
2003-04-03,58.700001
2003-04-04,58.540001000000004
2003-04-07,58.779999
2003-04-08,58.16
2003-04-09,56.549999
2003-04-10,56.200001
2003-04-11,56.439999
2003-04-14,57.669998
2003-04-15,58.330002
2003-04-16,56.919998
2003-04-17,56.709998999999996
2003-04-21,55.75
2003-04-22,57.639998999999996
2003-04-23,52.169998
2003-04-24,53.290001000000004
2003-04-25,53.669998
2003-04-28,53.849998
2003-04-29,54.959998999999996
2003-04-30,55.279999
2003-05-01,55.110001000000004
2003-05-02,56.360001000000004
2003-05-05,55.849998
2003-05-06,56.07
2003-05-07,57.0
2003-05-08,56.900002
2003-05-09,57.700001
2003-05-12,58.41
2003-05-13,58.029999
2003-05-14,57.950001
2003-05-15,58.5
2003-05-16,58.68
2003-05-19,56.779999
2003-05-20,56.27
2003-05-21,56.900002
2003-05-22,57.009997999999996
2003-05-23,57.040001000000004
2003-05-27,57.84
2003-05-28,56.509997999999996
2003-05-29,56.080002
2003-05-30,57.709998999999996
2003-06-02,57.950001
2003-06-03,58.049999
2003-06-04,59.549999
2003-06-05,60.049999
2003-06-06,64.459999
2003-06-09,62.189999
2003-06-10,63.5
2003-06-11,63.610001000000004
2003-06-12,62.720001
2003-06-13,62.5
2003-06-16,65.16999799999999
2003-06-17,65.43
2003-06-18,66.18
2003-06-19,65.190002
2003-06-20,66.190002
2003-06-23,63.639998999999996
2003-06-24,64.769997
2003-06-25,64.66999799999999
2003-06-26,65.800003
2003-06-27,64.800003
2003-06-30,64.300003
2003-07-01,64.0
2003-07-02,66.33000200000001
2003-07-03,66.029999
2003-07-07,66.900002
2003-07-08,67.959999
2003-07-09,66.900002
2003-07-10,64.470001
2003-07-11,64.800003
2003-07-14,65.440002
2003-07-15,65.16999799999999
2003-07-16,64.779999
2003-07-17,65.010002
2003-07-18,65.199997
2003-07-21,64.400002
2003-07-22,64.230003
2003-07-23,65.129997
2003-07-24,64.300003
2003-07-25,65.199997
2003-07-28,64.800003
2003-07-29,65.0
2003-07-30,64.459999
2003-07-31,54.75
2003-08-01,56.099998
2003-08-04,57.200001
2003-08-05,56.5
2003-08-06,56.32
2003-08-07,57.599998
2003-08-08,58.950001
2003-08-11,59.68
2003-08-12,60.150002
2003-08-13,59.650002
2003-08-14,59.700001
2003-08-15,60.02
2003-08-18,60.0
2003-08-19,59.68
2003-08-20,58.900002
2003-08-21,58.740002000000004
2003-08-22,57.84
2003-08-25,57.900002
2003-08-26,57.75
2003-08-27,56.720001
2003-08-28,57.110001000000004
2003-08-29,56.93
2003-09-02,57.700001
2003-09-03,57.099998
2003-09-04,56.700001
2003-09-05,56.360001000000004
2003-09-08,57.040001000000004
2003-09-09,56.34
2003-09-10,57.220001
2003-09-11,57.32
2003-09-12,57.5
2003-09-15,57.419998
2003-09-16,58.48
2003-09-17,58.360001000000004
2003-09-18,58.759997999999996
2003-09-19,58.599998
2003-09-22,58.700001
2003-09-23,58.419998
2003-09-24,58.029999
2003-09-25,57.900002
2003-09-26,57.650002
2003-09-29,58.139998999999996
2003-09-30,58.389998999999996
2003-10-01,58.25
2003-10-02,57.970001
2003-10-03,58.040001000000004
2003-10-06,58.279999
2003-10-07,58.360001000000004
2003-10-08,58.360001000000004
2003-10-09,58.5
2003-10-10,58.25
2003-10-13,58.34
2003-10-14,58.689999
2003-10-15,58.299999
2003-10-16,58.57
2003-10-17,58.52
2003-10-20,58.169998
2003-10-21,58.25
2003-10-22,55.990002000000004
2003-10-23,57.990002000000004
2003-10-24,58.5
2003-10-27,58.580002
2003-10-28,58.830002
2003-10-29,58.720001
2003-10-30,59.23
2003-10-31,59.34
2003-11-03,58.990002000000004
2003-11-04,58.5
2003-11-05,59.0
2003-11-06,58.950001
2003-11-07,56.990002000000004
2003-11-10,56.959998999999996
2003-11-11,57.779999
2003-11-12,58.389998999999996
2003-11-13,59.389998999999996
2003-11-14,61.0
2003-11-17,61.380001
2003-11-18,60.73
2003-11-19,61.349998
2003-11-20,60.950001
2003-11-21,60.959998999999996
2003-11-24,61.509997999999996
2003-11-25,61.450001
2003-11-26,61.209998999999996
2003-11-28,61.139998999999996
2003-12-01,62.779999
2003-12-02,63.119999
2003-12-03,63.18
2003-12-04,63.099998
2003-12-05,62.849998
2003-12-08,63.369999
2003-12-09,62.919998
2003-12-10,62.290001000000004
2003-12-11,63.0
2003-12-12,63.73
2003-12-15,63.540001000000004
2003-12-16,63.549999
2003-12-17,62.900002
2003-12-18,62.060001
2003-12-19,61.73
2003-12-22,61.68
2003-12-23,62.099998
2003-12-24,62.25
2003-12-26,62.450001
2003-12-29,63.080002
2003-12-30,62.779999
2003-12-31,61.16
2004-01-02,59.68
2004-01-05,60.529999
2004-01-06,60.299999
2004-01-07,60.75
2004-01-08,60.66
2004-01-09,60.049999
2004-01-12,59.169998
2004-01-13,59.130001
2004-01-14,59.650002
2004-01-15,60.0
2004-01-16,59.970001
2004-01-20,59.400002
2004-01-21,59.849998
2004-01-22,63.150002
2004-01-23,63.57
2004-01-26,64.400002
2004-01-27,63.990002000000004
2004-01-28,63.25
2004-01-29,64.0
2004-01-30,64.110001
2004-02-02,65.059998
2004-02-03,65.709999
2004-02-04,64.949997
2004-02-05,64.120003
2004-02-06,64.519997
2004-02-09,63.630001
2004-02-10,64.610001
2004-02-11,65.75
2004-02-12,65.0
2004-02-13,65.400002
2004-02-17,65.489998
2004-02-18,64.980003
2004-02-19,64.510002
2004-02-20,64.779999
2004-02-23,64.0
2004-02-24,64.290001
2004-02-25,64.809998
2004-02-26,64.800003
2004-02-27,65.230003
2004-03-01,65.66999799999999
2004-03-02,66.0
2004-03-03,66.519997
2004-03-04,66.959999
2004-03-05,67.360001
2004-03-08,67.400002
2004-03-09,66.760002
2004-03-10,66.559998
2004-03-11,66.660004
2004-03-12,66.75
2004-03-15,65.889999
2004-03-16,65.709999
2004-03-17,65.699997
2004-03-18,65.589996
2004-03-19,65.209999
2004-03-22,65.0
2004-03-23,64.440002
2004-03-24,64.0
2004-03-25,63.950001
2004-03-26,67.349998
2004-03-29,68.650002
2004-03-30,68.08000200000001
2004-03-31,68.900002
2004-04-01,69.139999
2004-04-02,69.900002
2004-04-05,71.059998
2004-04-06,70.66999799999999
2004-04-07,70.550003
2004-04-08,70.099998
2004-04-12,71.120003
2004-04-13,70.839996
2004-04-14,70.650002
2004-04-15,70.709999
2004-04-16,71.150002
2004-04-19,71.559998
2004-04-20,70.779999
2004-04-21,72.190002
2004-04-22,72.25
2004-04-23,71.83000200000001
2004-04-26,71.800003
2004-04-27,71.91999799999999
2004-04-28,71.32
2004-04-29,71.0
2004-04-30,73.25
2004-05-03,75.720001
2004-05-04,75.08000200000001
2004-05-05,75.610001
2004-05-06,75.980003
2004-05-07,75.540001
2004-05-10,74.199997
2004-05-11,74.510002
2004-05-12,74.720001
2004-05-13,74.730003
2004-05-14,73.440002
2004-05-17,69.199997
2004-05-18,67.519997
2004-05-19,67.199997
2004-05-20,66.510002
2004-05-21,66.699997
2004-05-24,65.610001
2004-05-25,67.16999799999999
2004-05-26,67.699997
2004-05-27,68.239998
2004-05-28,67.709999
2004-06-01,68.599998
2004-06-02,68.25
2004-06-03,68.08000200000001
2004-06-04,68.379997
2004-06-07,68.849998
2004-06-08,69.120003
2004-06-09,68.300003
2004-06-10,68.839996
2004-06-14,68.449997
2004-06-15,69.43
2004-06-16,68.849998
2004-06-17,69.050003
2004-06-18,68.360001
2004-06-21,67.410004
2004-06-22,68.400002
2004-06-23,69.849998
2004-06-24,70.150002
2004-06-25,68.949997
2004-06-28,68.32
2004-06-29,69.5
2004-06-30,70.050003
2004-07-01,52.860001000000004
2004-07-02,51.759997999999996
2004-07-06,52.0
2004-07-07,51.650002
2004-07-08,50.110001000000004
2004-07-09,48.939999
2004-07-12,47.5
2004-07-13,48.349998
2004-07-14,50.209998999999996
2004-07-15,50.470001
2004-07-16,50.450001
2004-07-19,50.290001000000004
2004-07-20,50.240002000000004
2004-07-21,50.049999
2004-07-22,51.049999
2004-07-23,50.889998999999996
2004-07-26,50.470001
2004-07-27,44.0
2004-07-28,44.5
2004-07-29,44.759997999999996
2004-07-30,44.5
2004-08-02,44.470001
2004-08-03,44.490002000000004
2004-08-04,44.16
2004-08-05,43.700001
2004-08-06,44.009997999999996
2004-08-09,43.810001
2004-08-10,44.09
2004-08-11,44.139998999999996
2004-08-12,43.84
2004-08-13,42.330002
2004-08-16,42.77
2004-08-17,43.549999
2004-08-18,44.099998
2004-08-19,44.34
2004-08-20,44.529999
2004-08-23,44.150002
2004-08-24,44.23
2004-08-25,45.029999
2004-08-26,45.799999
2004-08-27,45.790001000000004
2004-08-30,45.07
2004-08-31,45.200001
2004-09-01,45.790001000000004
2004-09-02,47.700001
2004-09-03,47.349998
2004-09-07,47.82
2004-09-08,46.68
2004-09-09,47.130001
2004-09-10,45.849998
2004-09-13,45.490002000000004
2004-09-14,47.490002000000004
2004-09-15,46.919998
2004-09-16,47.75
2004-09-17,47.880001
2004-09-20,47.450001
2004-09-21,47.5
2004-09-22,47.07
2004-09-23,46.200001
2004-09-24,45.740002000000004
2004-09-27,44.98
2004-09-28,44.82
2004-09-29,44.48
2004-09-30,43.77
2004-10-01,44.209998999999996
2004-10-04,43.830002
2004-10-05,43.490002000000004
2004-10-06,43.759997999999996
2004-10-07,42.970001
2004-10-08,42.529999
2004-10-11,42.75
2004-10-12,42.25
2004-10-13,41.700001
2004-10-14,41.119999
2004-10-15,41.049999
2004-10-18,40.950001
2004-10-19,40.209998999999996
2004-10-20,37.650002
2004-10-21,38.549999
2004-10-22,38.490002000000004
2004-10-25,38.709998999999996
2004-10-26,39.330002
2004-10-27,47.349998
2004-10-28,46.830002
2004-10-29,46.75
2004-11-01,46.279999
2004-11-02,46.130001
2004-11-03,45.900002
2004-11-04,45.950001
2004-11-05,47.349998
2004-11-08,49.009997999999996
2004-11-09,50.290001000000004
2004-11-10,50.810001
2004-11-11,51.799999
2004-11-12,51.939999
2004-11-15,51.709998999999996
2004-11-16,51.02
2004-11-17,51.259997999999996
2004-11-18,51.610001000000004
2004-11-19,51.240002000000004
2004-11-22,51.52
2004-11-23,51.099998
2004-11-24,51.470001
2004-11-26,51.77
2004-11-29,51.650002
2004-11-30,52.279999
2004-12-01,53.52
2004-12-02,53.5
2004-12-03,53.139998999999996
2004-12-06,53.34
2004-12-07,52.200001
2004-12-08,54.200001
2004-12-09,55.77
2004-12-10,56.759997999999996
2004-12-13,55.759997999999996
2004-12-14,56.310001
2004-12-15,56.830002
2004-12-16,57.799999
2004-12-17,57.75
2004-12-20,58.07
2004-12-21,58.5
2004-12-22,56.57
2004-12-23,57.0
2004-12-27,56.830002
2004-12-28,57.599998
2004-12-29,57.470001
2004-12-30,58.549999
2004-12-31,58.150002
2005-01-03,57.18
2005-01-04,55.560001
2005-01-05,55.43
2005-01-06,56.349998
2005-01-07,56.119999
2005-01-10,55.470001
2005-01-11,55.0
2005-01-12,54.68
2005-01-13,54.150002
2005-01-14,54.43
2005-01-18,54.5
2005-01-19,54.200001
2005-01-20,54.5
2005-01-21,54.32
2005-01-24,54.099998
2005-01-25,53.990002000000004
2005-01-26,53.84
2005-01-27,54.32
2005-01-28,55.549999
2005-01-31,56.32
2005-02-01,58.400002
2005-02-02,58.549999
2005-02-03,60.09
2005-02-04,58.18
2005-02-07,57.73
2005-02-08,57.380001
2005-02-09,56.5
2005-02-10,56.799999
2005-02-11,57.23
2005-02-14,57.150002
2005-02-15,56.939999
2005-02-16,57.380001
2005-02-17,57.400002
2005-02-18,58.349998
2005-02-22,57.040001000000004
2005-02-23,58.080002
2005-02-24,58.880001
2005-02-25,59.5
2005-02-28,58.549999
2005-03-01,58.849998
