Date,CME
2016-10-04,103.93
2016-10-05,104.059998
2016-10-06,104.190002
2016-10-07,103.82
2016-10-10,104.110001
2016-10-11,103.93
2016-10-12,104.269997
2016-10-13,103.91999799999999
2016-10-14,105.440002
2016-10-17,103.730003
2016-10-18,104.089996
2016-10-19,103.93
2016-10-20,103.650002
2016-10-21,104.089996
2016-10-24,103.540001
2016-10-25,103.33000200000001
2016-10-26,102.839996
2016-10-27,100.120003
2016-10-28,99.910004
2016-10-31,100.099998
2016-11-01,99.639999
2016-11-02,101.190002
2016-11-03,103.010002
2016-11-04,102.849998
2016-11-07,104.800003
2016-11-08,105.629997
2016-11-09,112.0
2016-11-10,117.050003
2016-11-11,114.379997
2016-11-14,115.82
2016-11-15,116.07
2016-11-16,115.089996
2016-11-17,115.5
2016-11-18,113.93
2016-11-21,114.230003
2016-11-22,112.290001
2016-11-23,112.589996
2016-11-25,112.839996
2016-11-28,111.879997
2016-11-29,112.66999799999999
2016-11-30,112.910004
2016-12-01,114.91999799999999
2016-12-02,115.639999
2016-12-05,117.910004
2016-12-06,119.099998
2016-12-07,120.849998
2016-12-08,122.290001
2016-12-09,122.739998
2016-12-12,122.589996
2016-12-13,123.43
2016-12-14,121.610001
2016-12-15,122.33000200000001
2016-12-16,122.660004
2016-12-19,122.410004
2016-12-20,122.41999799999999
2016-12-21,121.190002
2016-12-22,120.690002
2016-12-23,116.91999799999999
2016-12-27,116.690002
2016-12-28,115.959999
2016-12-29,115.589996
2016-12-30,115.349998
2017-01-03,114.400002
2017-01-04,115.519997
2017-01-05,115.91999799999999
2017-01-06,117.190002
2017-01-09,116.33000200000001
2017-01-10,116.300003
2017-01-11,115.900002
2017-01-12,116.43
2017-01-13,116.870003
2017-01-17,115.690002
2017-01-18,117.25
2017-01-19,116.360001
2017-01-20,116.660004
2017-01-23,116.239998
2017-01-24,117.440002
2017-01-25,120.150002
2017-01-26,120.739998
2017-01-27,120.309998
2017-01-30,120.440002
2017-01-31,121.08000200000001
2017-02-01,120.900002
2017-02-02,121.260002
2017-02-03,119.949997
2017-02-06,119.809998
2017-02-07,118.730003
2017-02-08,116.57
2017-02-09,118.58000200000001
2017-02-10,118.980003
2017-02-13,121.379997
2017-02-14,121.010002
2017-02-15,122.110001
2017-02-16,121.83000200000001
2017-02-17,122.620003
2017-02-21,121.050003
2017-02-22,122.510002
2017-02-23,122.519997
2017-02-24,122.620003
2017-02-27,122.83000200000001
2017-02-28,121.459999
2017-03-01,127.0
2017-03-02,124.239998
2017-03-03,124.050003
2017-03-06,124.050003
2017-03-07,123.559998
2017-03-08,123.199997
2017-03-09,123.809998
2017-03-10,123.730003
2017-03-13,124.83000200000001
2017-03-14,124.449997
2017-03-15,124.739998
2017-03-16,124.739998
2017-03-17,124.589996
2017-03-20,123.93
2017-03-21,120.279999
2017-03-22,119.33000200000001
2017-03-23,119.190002
2017-03-24,119.879997
2017-03-27,118.239998
2017-03-28,118.82
2017-03-29,118.5
2017-03-30,118.849998
2017-03-31,118.800003
2017-04-03,117.5
2017-04-04,117.269997
2017-04-05,117.550003
2017-04-06,117.809998
2017-04-07,117.989998
2017-04-10,117.089996
2017-04-11,117.07
2017-04-12,116.620003
2017-04-13,115.870003
2017-04-17,117.440002
2017-04-18,117.099998
2017-04-19,117.16999799999999
2017-04-20,119.110001
2017-04-21,118.769997
2017-04-24,119.760002
2017-04-25,119.940002
2017-04-26,120.040001
2017-04-27,115.120003
2017-04-28,116.190002
2017-05-01,116.639999
2017-05-02,117.260002
2017-05-03,118.029999
2017-05-04,118.639999
2017-05-05,118.760002
2017-05-08,117.099998
2017-05-09,117.639999
2017-05-10,117.050003
2017-05-11,116.790001
2017-05-12,116.16999799999999
2017-05-15,117.25
2017-05-16,116.68
2017-05-17,115.120003
2017-05-18,115.760002
2017-05-19,116.83000200000001
2017-05-22,116.910004
2017-05-23,118.199997
2017-05-24,117.769997
2017-05-25,118.07
2017-05-26,117.980003
2017-05-30,117.199997
2017-05-31,117.290001
2017-06-01,117.82
2017-06-02,116.93
2017-06-05,118.190002
2017-06-06,117.220001
2017-06-07,119.410004
2017-06-08,122.290001
2017-06-09,124.389999
2017-06-12,125.589996
2017-06-13,126.07
2017-06-14,127.32
2017-06-15,126.779999
2017-06-16,126.18
2017-06-19,127.440002
2017-06-20,126.07
2017-06-21,124.900002
2017-06-22,124.059998
2017-06-23,124.120003
2017-06-26,123.650002
2017-06-27,124.620003
2017-06-28,126.769997
2017-06-29,125.040001
2017-06-30,125.239998
2017-07-03,126.300003
2017-07-05,125.949997
2017-07-06,123.690002
2017-07-07,124.83000200000001
2017-07-10,124.110001
2017-07-11,123.160004
2017-07-12,123.389999
2017-07-13,123.389999
2017-07-14,120.57
2017-07-17,120.639999
2017-07-18,120.559998
2017-07-19,120.16999799999999
2017-07-20,120.559998
2017-07-21,121.0
2017-07-24,120.41999799999999
2017-07-25,121.889999
2017-07-26,121.83000200000001
2017-07-27,121.360001
2017-07-28,121.279999
2017-07-31,122.620003
2017-08-01,123.790001
2017-08-02,124.160004
2017-08-03,124.989998
2017-08-04,125.83000200000001
2017-08-07,124.970001
2017-08-08,124.760002
2017-08-09,126.190002
2017-08-10,124.190002
2017-08-11,123.260002
2017-08-14,124.68
2017-08-15,125.91999799999999
2017-08-16,126.220001
2017-08-17,125.360001
2017-08-18,125.389999
2017-08-21,125.279999
2017-08-22,126.370003
2017-08-23,125.949997
2017-08-24,125.91999799999999
2017-08-25,127.099998
2017-08-28,126.93
2017-08-29,126.379997
2017-08-30,126.059998
2017-08-31,125.800003
2017-09-01,126.25
2017-09-05,125.459999
2017-09-06,128.419998
2017-09-07,125.739998
2017-09-08,128.03999299999998
2017-09-11,128.800003
2017-09-12,130.059998
2017-09-13,130.869995
2017-09-14,132.119995
2017-09-15,131.28999299999998
2017-09-18,131.300003
2017-09-19,131.809998
2017-09-20,133.800003
2017-09-21,133.800003
2017-09-22,134.169998
2017-09-25,134.300003
2017-09-26,133.08999599999999
2017-09-27,134.529999
2017-09-28,135.860001
2017-09-29,135.679993
2017-10-02,136.399994
2017-10-03,137.330002
2017-10-04,136.880005
2017-10-05,138.020004
2017-10-06,137.199997
2017-10-09,137.990005
2017-10-10,137.229996
2017-10-11,137.190002
2017-10-12,137.71000700000002
2017-10-13,137.309998
2017-10-16,137.520004
2017-10-17,136.190002
2017-10-18,136.369995
2017-10-19,134.949997
2017-10-20,135.130005
2017-10-23,134.610001
2017-10-24,134.070007
2017-10-25,133.850006
2017-10-26,136.600006
2017-10-27,137.550003
2017-10-30,136.110001
2017-10-31,137.169998
2017-11-01,136.139999
2017-11-02,140.300003
2017-11-03,140.059998
2017-11-06,138.16000400000001
2017-11-07,137.550003
2017-11-08,137.600006
2017-11-09,138.03999299999998
2017-11-10,137.880005
2017-11-13,140.149994
2017-11-14,140.199997
2017-11-15,139.669998
2017-11-16,140.08999599999999
2017-11-17,139.490005
2017-11-20,141.899994
2017-11-21,142.580002
2017-11-22,141.869995
2017-11-24,141.860001
2017-11-27,142.070007
2017-11-28,145.119995
2017-11-29,147.830002
2017-11-30,149.53999299999998
2017-12-01,150.78999299999998
2017-12-04,153.41000400000001
2017-12-05,152.110001
2017-12-06,152.75
2017-12-07,152.070007
2017-12-08,152.820007
2017-12-11,152.71000700000002
2017-12-12,153.029999
2017-12-13,151.610001
2017-12-14,150.419998
2017-12-15,151.070007
2017-12-18,151.279999
2017-12-19,150.16000400000001
2017-12-20,149.440002
2017-12-21,150.880005
2017-12-22,148.979996
2017-12-26,148.940002
2017-12-27,145.949997
2017-12-28,146.309998
2017-12-29,146.050003
2018-01-02,144.78999299999998
2018-01-03,147.110001
2018-01-04,148.679993
2018-01-05,149.649994
2018-01-08,151.729996
2018-01-09,152.630005
2018-01-10,152.899994
2018-01-11,152.809998
2018-01-12,152.729996
2018-01-16,152.199997
2018-01-17,151.449997
2018-01-18,152.21000700000002
2018-01-19,154.279999
2018-01-22,155.449997
2018-01-23,154.25
2018-01-24,154.990005
2018-01-25,154.169998
2018-01-26,155.16000400000001
2018-01-29,153.449997
2018-01-30,153.330002
2018-01-31,153.479996
2018-02-01,158.91000400000001
2018-02-02,159.110001
2018-02-05,153.96000700000002
2018-02-06,157.649994
2018-02-07,159.929993
2018-02-08,153.03999299999998
2018-02-09,156.850006
2018-02-12,160.130005
2018-02-13,160.16000400000001
2018-02-14,162.149994
2018-02-15,165.110001
2018-02-16,162.380005
2018-02-20,163.350006
2018-02-21,161.779999
2018-02-22,160.529999
2018-02-23,164.020004
2018-02-26,166.899994
2018-02-27,166.690002
2018-02-28,166.16000400000001
2018-03-01,162.259995
2018-03-02,166.259995
2018-03-05,168.490005
2018-03-06,169.58999599999999
2018-03-07,168.580002
2018-03-08,168.440002
2018-03-09,171.419998
2018-03-12,169.179993
2018-03-13,164.809998
2018-03-14,162.949997
2018-03-15,165.389999
2018-03-16,165.119995
2018-03-19,163.53999299999998
2018-03-20,164.179993
2018-03-21,164.5
2018-03-22,160.16000400000001
2018-03-23,158.119995
2018-03-26,161.71000700000002
2018-03-27,159.0
2018-03-28,158.83999599999999
2018-03-29,161.740005
2018-04-02,157.699997
2018-04-03,160.570007
2018-04-04,160.490005
2018-04-05,162.990005
2018-04-06,158.259995
2018-04-09,159.179993
2018-04-10,163.58999599999999
2018-04-11,161.259995
2018-04-12,164.21000700000002
2018-04-13,163.419998
2018-04-16,164.020004
2018-04-17,164.759995
2018-04-18,165.199997
2018-04-19,164.470001
2018-04-20,165.080002
2018-04-23,164.199997
2018-04-24,161.600006
2018-04-25,161.080002
2018-04-26,159.449997
2018-04-27,157.360001
2018-04-30,157.679993
2018-05-01,156.5
2018-05-02,156.380005
2018-05-03,157.020004
2018-05-04,159.16000400000001
2018-05-07,159.220001
2018-05-08,158.46000700000002
2018-05-09,161.470001
2018-05-10,159.96000700000002
2018-05-11,159.28999299999998
2018-05-14,161.029999
2018-05-15,160.449997
2018-05-16,160.669998
2018-05-17,160.699997
2018-05-18,159.779999
2018-05-21,161.380005
2018-05-22,160.860001
2018-05-23,160.110001
2018-05-24,160.009995
2018-05-25,159.600006
2018-05-29,158.679993
2018-05-30,165.490005
2018-05-31,162.899994
2018-06-01,167.529999
2018-06-04,170.300003
2018-06-05,170.46000700000002
2018-06-06,173.53999299999998
2018-06-07,171.740005
2018-06-08,170.970001
2018-06-11,170.630005
2018-06-12,170.220001
2018-06-13,170.479996
2018-06-14,168.860001
2018-06-15,169.830002
2018-06-18,169.199997
2018-06-19,166.96000700000002
2018-06-20,167.21000700000002
2018-06-21,168.220001
2018-06-22,168.419998
2018-06-25,166.490005
2018-06-26,165.550003
2018-06-27,163.190002
2018-06-28,163.860001
2018-06-29,163.919998
2018-07-02,163.990005
2018-07-03,161.119995
2018-07-05,160.300003
2018-07-06,160.429993
2018-07-09,163.529999
2018-07-10,164.169998
2018-07-11,165.429993
2018-07-12,166.699997
2018-07-13,166.91000400000001
2018-07-16,168.220001
2018-07-17,169.020004
2018-07-18,171.020004
2018-07-19,168.850006
2018-07-20,169.0
2018-07-23,169.300003
2018-07-24,168.46000700000002
2018-07-25,169.520004
2018-07-26,166.46000700000002
2018-07-27,165.490005
2018-07-30,161.21000700000002
2018-07-31,159.119995
2018-08-01,161.429993
2018-08-02,161.03999299999998
2018-08-03,161.630005
2018-08-06,161.869995
2018-08-07,163.419998
2018-08-08,163.740005
2018-08-09,162.970001
2018-08-10,163.919998
2018-08-13,163.949997
2018-08-14,166.309998
2018-08-15,167.669998
2018-08-16,168.479996
2018-08-17,169.380005
2018-08-20,169.679993
2018-08-21,167.360001
2018-08-22,166.889999
2018-08-23,167.669998
2018-08-24,169.320007
2018-08-27,170.580002
2018-08-28,169.600006
2018-08-29,172.169998
2018-08-30,173.309998
2018-08-31,174.729996
2018-09-04,177.050003
2018-09-05,171.28999299999998
2018-09-06,173.5
2018-09-07,173.779999
2018-09-10,174.100006
2018-09-11,173.029999
2018-09-12,171.649994
2018-09-13,172.309998
2018-09-14,173.149994
2018-09-17,171.83999599999999
2018-09-18,172.399994
2018-09-19,173.610001
2018-09-20,174.380005
2018-09-21,175.119995
2018-09-24,174.75
2018-09-25,173.600006
2018-09-26,173.0
2018-09-27,171.929993
2018-09-28,170.21000700000002
2018-10-01,174.25
2018-10-02,174.5
2018-10-03,175.449997
2018-10-04,180.509995
2018-10-05,181.690002
2018-10-08,180.91000400000001
2018-10-09,181.16000400000001
2018-10-10,180.25
2018-10-11,176.029999
2018-10-12,176.5
2018-10-15,173.820007
2018-10-16,178.059998
2018-10-17,181.320007
2018-10-18,181.919998
2018-10-19,182.649994
2018-10-22,181.220001
2018-10-23,180.800003
2018-10-24,181.080002
2018-10-25,177.470001
2018-10-26,178.639999
2018-10-29,179.389999
2018-10-30,182.470001
2018-10-31,183.240005
2018-11-01,183.75
2018-11-02,183.860001
2018-11-05,185.5
2018-11-06,186.399994
2018-11-07,188.690002
2018-11-08,189.429993
2018-11-09,189.740005
2018-11-12,186.449997
2018-11-13,187.330002
2018-11-14,188.059998
2018-11-15,191.559998
2018-11-16,195.610001
2018-11-19,195.610001
2018-11-20,192.16000400000001
2018-11-21,190.009995
2018-11-23,189.309998
2018-11-26,191.520004
2018-11-27,194.149994
2018-11-28,187.110001
2018-11-29,188.91000400000001
2018-11-30,190.080002
2018-12-03,188.110001
2018-12-04,188.199997
2018-12-06,189.020004
2018-12-07,187.110001
2018-12-10,190.350006
2018-12-11,189.509995
2018-12-12,188.570007
2018-12-13,187.940002
2018-12-14,187.639999
2018-12-17,185.58999599999999
2018-12-18,182.78999299999998
2018-12-19,185.529999
2018-12-20,184.899994
2018-12-21,182.649994
2018-12-24,176.619995
2018-12-26,182.320007
2018-12-27,184.320007
2018-12-28,186.110001
2018-12-31,188.119995
2019-01-02,185.580002
2019-01-03,181.5
2019-01-04,184.679993
2019-01-07,183.75
2019-01-08,182.66000400000001
2019-01-09,178.559998
2019-01-10,179.850006
2019-01-11,180.550003
2019-01-14,178.669998
2019-01-15,181.96000700000002
2019-01-16,182.28999299999998
2019-01-17,181.259995
2019-01-18,183.429993
2019-01-22,186.330002
2019-01-23,187.820007
2019-01-24,186.320007
2019-01-25,185.940002
2019-01-28,184.96000700000002
2019-01-29,181.190002
2019-01-30,180.369995
2019-01-31,182.279999
2019-02-01,183.440002
2019-02-04,181.53999299999998
2019-02-05,178.779999
2019-02-06,177.759995
2019-02-07,177.229996
2019-02-08,178.199997
2019-02-11,177.320007
2019-02-12,178.929993
2019-02-13,180.399994
2019-02-14,177.399994
2019-02-15,175.399994
2019-02-19,174.300003
2019-02-20,175.58999599999999
2019-02-21,176.490005
2019-02-22,178.059998
2019-02-25,177.490005
2019-02-26,178.110001
2019-02-27,179.860001
2019-02-28,181.91000400000001
2019-03-01,182.58999599999999
2019-03-04,180.300003
2019-03-05,175.990005
2019-03-06,174.25
2019-03-07,172.5
2019-03-08,171.53999299999998
2019-03-11,170.820007
2019-03-12,170.369995
2019-03-13,169.690002
2019-03-14,168.429993
2019-03-15,170.139999
2019-03-18,169.889999
2019-03-19,168.729996
2019-03-20,164.78999299999998
2019-03-21,164.330002
2019-03-22,163.320007
2019-03-25,164.169998
2019-03-26,164.149994
2019-03-27,162.580002
2019-03-28,162.759995
2019-03-29,164.580002
2019-04-01,166.550003
2019-04-02,168.070007
2019-04-03,168.440002
2019-04-04,169.360001
2019-04-05,170.08999599999999
2019-04-08,172.389999
2019-04-09,170.759995
2019-04-10,170.059998
2019-04-11,170.53999299999998
2019-04-12,172.919998
2019-04-15,173.399994
2019-04-16,173.919998
2019-04-17,176.919998
2019-04-18,176.360001
2019-04-22,174.779999
2019-04-23,174.78999299999998
2019-04-24,176.21000700000002
2019-04-25,178.009995
2019-04-26,179.009995
2019-04-29,177.529999
2019-04-30,178.899994
2019-05-01,175.300003
2019-05-02,172.800003
2019-05-03,173.91000400000001
2019-05-06,178.149994
2019-05-07,178.110001
2019-05-08,178.220001
2019-05-09,180.009995
2019-05-10,182.940002
2019-05-13,182.300003
2019-05-14,183.28999299999998
2019-05-15,181.830002
2019-05-16,182.78999299999998
2019-05-17,183.850006
2019-05-20,185.639999
2019-05-21,186.570007
2019-05-22,185.820007
2019-05-23,186.800003
2019-05-24,187.919998
2019-05-28,187.259995
2019-05-29,190.520004
2019-05-30,192.360001
2019-05-31,192.119995
2019-06-03,193.0
2019-06-04,194.96000700000002
2019-06-05,199.880005
2019-06-06,200.889999
2019-06-07,202.110001
2019-06-10,203.179993
2019-06-11,198.75
2019-06-12,198.880005
2019-06-13,196.740005
2019-06-14,197.100006
2019-06-17,194.770004
2019-06-18,195.820007
2019-06-19,197.320007
2019-06-20,198.820007
2019-06-21,197.46000700000002
2019-06-24,198.419998
2019-06-25,198.320007
2019-06-26,192.029999
2019-06-27,193.899994
2019-06-28,194.110001
2019-07-01,196.58999599999999
2019-07-02,199.770004
2019-07-03,201.669998
2019-07-05,202.809998
2019-07-08,201.990005
2019-07-09,201.990005
2019-07-10,203.169998
2019-07-11,206.41000400000001
2019-07-12,207.470001
2019-07-15,206.020004
2019-07-16,203.479996
2019-07-17,204.08999599999999
2019-07-18,206.259995
2019-07-19,204.850006
2019-07-22,206.139999
2019-07-23,205.350006
2019-07-24,201.639999
2019-07-25,201.66000400000001
2019-07-26,201.070007
2019-07-29,199.639999
2019-07-30,197.309998
2019-07-31,194.419998
2019-08-01,200.600006
2019-08-02,205.16000400000001
2019-08-05,201.880005
2019-08-06,208.380005
2019-08-07,208.889999
2019-08-08,211.100006
2019-08-09,215.72000099999997
2019-08-12,212.25
2019-08-13,213.30000299999998
2019-08-14,208.33999599999999
2019-08-15,212.710007
2019-08-16,213.580002
2019-08-19,216.69999700000002
2019-08-20,213.850006
2019-08-21,213.49000499999997
2019-08-22,213.24000499999997
2019-08-23,211.22000099999997
2019-08-26,214.63999900000002
2019-08-27,216.22000099999997
2019-08-28,215.75999500000003
2019-08-29,215.690002
2019-08-30,217.289993
2019-09-03,217.75999500000003
2019-09-04,221.059998
2019-09-05,221.17999300000002
2019-09-06,223.07000699999998
2019-09-09,215.580002
2019-09-10,205.429993
2019-09-11,202.580002
2019-09-12,205.380005
2019-09-13,205.800003
2019-09-16,207.0
2019-09-17,214.729996
2019-09-18,216.169998
2019-09-19,211.94999700000002
2019-09-20,211.149994
2019-09-23,212.27999900000003
2019-09-24,212.91000400000001
2019-09-25,213.27999900000003
2019-09-26,215.99000499999997
2019-09-27,213.88999900000002
2019-09-30,211.33999599999999
2019-10-01,210.72000099999997
2019-10-02,207.83999599999999
2019-10-03,209.429993
2019-10-04,216.020004
2019-10-07,213.330002
2019-10-08,212.13999900000002
2019-10-09,215.13000499999998
2019-10-10,215.88999900000002
2019-10-11,212.830002
2019-10-14,212.350006
2019-10-15,212.57000699999998
2019-10-16,212.00999500000003
2019-10-17,213.00999500000003
2019-10-18,213.169998
2019-10-21,206.070007
2019-10-22,202.020004
2019-10-23,202.229996
2019-10-24,203.25
2019-10-25,200.46000700000002
2019-10-28,200.66000400000001
2019-10-29,201.0
2019-10-30,204.970001
2019-10-31,205.75
2019-11-01,201.509995
2019-11-04,197.020004
2019-11-05,196.949997
2019-11-06,198.58999599999999
2019-11-07,199.0
2019-11-08,198.169998
2019-11-11,198.649994
2019-11-12,201.490005
2019-11-13,204.619995
2019-11-14,206.050003
2019-11-15,204.199997
2019-11-18,205.330002
2019-11-19,206.179993
2019-11-20,206.639999
2019-11-21,205.490005
2019-11-22,206.899994
2019-11-25,206.800003
2019-11-26,205.869995
2019-11-27,200.979996
2019-11-29,202.729996
2019-12-02,203.320007
2019-12-03,204.119995
2019-12-04,204.779999
2019-12-05,207.429993
2019-12-06,205.96000700000002
2019-12-09,204.990005
2019-12-10,205.100006
2019-12-11,204.71000700000002
2019-12-12,203.139999
2019-12-13,204.58999599999999
2019-12-16,203.179993
2019-12-17,203.570007
2019-12-18,200.490005
2019-12-19,204.720001
2019-12-20,202.520004
2019-12-23,203.279999
2019-12-24,203.360001
2019-12-26,201.350006
2019-12-27,202.779999
2019-12-30,199.179993
2019-12-31,200.720001
2020-01-02,201.850006
2020-01-03,204.550003
2020-01-06,205.389999
2020-01-07,204.990005
2020-01-08,206.100006
2020-01-09,208.470001
2020-01-10,205.08999599999999
2020-01-13,204.139999
2020-01-14,203.559998
2020-01-15,205.009995
2020-01-16,207.149994
2020-01-17,206.860001
2020-01-21,206.860001
2020-01-22,207.550003
2020-01-23,208.240005
2020-01-24,209.240005
2020-01-27,212.99000499999997
2020-01-28,213.210007
2020-01-29,213.580002
2020-01-30,218.77999900000003
2020-01-31,217.11000099999998
2020-02-03,214.57000699999998
2020-02-04,215.539993
2020-02-05,213.42999300000002
2020-02-06,212.63000499999998
2020-02-07,213.19999700000002
2020-02-10,213.36999500000002
2020-02-11,211.649994
2020-02-12,207.639999
2020-02-13,208.309998
2020-02-14,213.13000499999998
2020-02-18,213.36999500000002
2020-02-19,207.5
2020-02-20,209.0
2020-02-21,208.830002
2020-02-24,209.300003
2020-02-25,208.320007
2020-02-26,220.17999300000002
2020-02-27,210.38999900000002
2020-02-28,198.820007
2020-03-02,209.399994
2020-03-03,216.07000699999998
2020-03-04,223.63000499999998
2020-03-05,221.82000699999998
2020-03-06,216.25999500000003
2020-03-09,204.91000400000001
2020-03-10,207.009995
2020-03-11,194.679993
2020-03-12,172.309998
2020-03-13,182.009995
2020-03-16,148.53999299999998
2020-03-17,166.020004
2020-03-18,142.970001
2020-03-19,155.220001
2020-03-20,158.41000400000001
2020-03-23,139.53999299999998
2020-03-24,152.259995
2020-03-25,156.330002
2020-03-26,174.83999599999999
2020-03-27,171.33999599999999
2020-03-30,173.990005
2020-03-31,172.91000400000001
2020-04-01,166.199997
2020-04-02,168.570007
2020-04-03,173.740005
2020-04-06,182.440002
2020-04-07,176.809998
2020-04-08,180.970001
2020-04-09,190.16000400000001
2020-04-13,182.679993
2020-04-14,188.070007
2020-04-15,184.979996
2020-04-16,187.33999599999999
2020-04-17,191.619995
2020-04-20,184.619995
2020-04-21,178.020004
2020-04-22,179.389999
2020-04-23,178.479996
2020-04-24,182.720001
2020-04-27,187.75
2020-04-28,184.320007
2020-04-29,181.470001
2020-04-30,178.21000700000002
2020-05-01,173.649994
2020-05-04,172.559998
2020-05-05,178.509995
2020-05-06,173.699997
2020-05-07,178.490005
2020-05-08,181.529999
